"Name","SWF","ExportName","ParticleEmitter","AltParticleEmitter","EmitterDelayMs","IsoLayer","CameraShake","CameraShakeTimeMS","CameraShakeInReplay","AttachToParent","OrientToParent","SortInFrontOfParent","DestroyWhenParentDies","DetachAfterStart","Targeted","Looping","Beam","SpawnLimit","MinLifeTime","Sound","Volume","MinPitch","MaxPitch","SoundDelay","StopSound","PitchIncrease","FadeMusic","OffsetFromGunBone","AttachLocator","OffsetX","OffsetY","OffsetZ","Scale","LifeTimeScale","MaxInstances","SpawnEffect","SpawnEffectDelay","FadeIn","FadeOut","ParticleEmitter3D"
"Steal Dark Elixir Mid",,,"Steal Dark Elixir Mid",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/dark_elixir_steal.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Steal Elixir",,,"Steal Elixir",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/elixir_steal_03.ogg",60,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Steal Elixir Big",,,"Steal Elixir Big",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/elixir_steal_03.ogg",60,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Steal Elixir Mid",,,"Steal Elixir Mid",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/elixir_steal_03.ogg",60,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Steal Gold",,,"Steal Gold",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/coin_steal_02.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Steal Gold Big",,,"Steal Gold Big",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/coin_steal_02.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Steal Gold Mid",,,"Steal Gold Mid",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/coin_steal_02.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Stone Pickup",,,"Rocks",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/rock_pickup3.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Stun_Building_2_5s",,,"Stun_2_5s",,0,"Top",20,200,"true","true","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Stun_Building_2s",,,"Stun_2s",,0,"Top",20,200,"true","true","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Stun_Building_3s",,,"Stun_3s",,0,"Top",20,200,"true","true","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Stun_Building_lvl1",,,"Stun_1",,0,"Top",20,200,"true","true","false","false","false","false","false","false","false",0,0,"sfx/freeze_spell_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Stun_Building_lvl2",,,"Stun_2",,0,"Top",20,200,"true","true","false","false","false","false","false","false","false",0,0,"sfx/freeze_spell_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Stun_Building_lvl3",,,"Stun_3",,0,"Top",20,200,"true","true","false","false","false","false","false","false","false",0,0,"sfx/freeze_spell_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Stun_Building_lvl4",,,"Stun_4",,0,"Top",20,200,"true","true","false","false","false","false","false","false","false",0,0,"sfx/freeze_spell_01.ogg",70,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer Champion Ability Effect",,,,,,"Ground",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/Summer_Royal_Champion_Ability_dl_opt.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer Champion Attack",,,"ArcherQueen_attack",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/Summer_Royal_Champion_Attack_dl_opt.ogg",80,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer Champion Cheer SFX",,,,,,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/Summer_Royal_Champion_Cheer_1_dl_opt.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer Champion Deploy",,,,,,"Objects",10,100,"true","false","false","false","false","false","false","false","false",0,0,"sfx/rg_guard_01.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer Champion Die",,,"Mortar_lightFlash",,0,"Top",100,1000,"true","false","false","false","false","false","false","false","false",0,0,"sfx/rg_knockout_01.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_die_force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Summer Champion Menu SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,8000,"sfx/Summer_Royal_Champion_Menu_v2_dl_opt.ogg",90,100,100,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer Champion Scream",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer Champion Sleep",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/rg_sleep_01.ogg",90,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer Champion Spawn Effect",,,,,,"Objects",20,200,"false","true","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer King Ability Effect",,,"cny_king_ability_fxlines1",,0,"Top",50,300,"true","true","false","false","false","false","false","false","false",0,0,"sfx/summer_king_ability_sfx_01_dl_opt.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"cny_king_spark_fx",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"cny_king_ability_bubble",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"cny_king_ability_symbol",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"cny_ability_embers",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"cny_king_ability_fxlines2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"king_rangeRingOutter",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"king_glowYellow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"rage_kingFlames_cny",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Summer King Attack",,,,,,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/Summer_Barbarian_King_Attack_Fist_dl_opt.ogg",60,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer King Attack2",,,,,,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/Summer_Barbarian_King_Attack_Board_dl_opt.ogg",60,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer King Cheer SFX",,,,,,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/Summer_Barbarian_King_Cheer_dl_opt.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer King Die",,,"Mortar_lightFlash",,0,"Top",100,1000,"true","false","false","false","false","false","false","false","false",0,0,"sfx/barbarian_king_die_01.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_die_force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Summer King Hit",,,"Arrow_Tower_lightFlash",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"hero_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Deploy",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Summer King Menu SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,9000,"sfx/Summer_Barbarian_King_Menu_dl_opt.ogg",90,100,100,0,"true",0,"true","false",,0,0,0,100,100,0,,,0,0,
"Summer King Spawn Effect",,,"champ_glowOrange_offset",,120,"Ground",10,100,"false","false","false","false","false","true","false","false","false",0,0,"sfx/summer_king_deploy_sfx_01_dl_opt.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"champ_king_spawn_rings_offset",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champ_spawn_ring_offset",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Summerking_ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Summer Queen Ability Effect",,,"rage_champion_Flames",,0,"Ground",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/aq_champ_abil_01.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"king_rangeRingOutter",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Summer Queen Attack",,,"ArcherQueen_attack",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/Archer_Queen_Summer_Attack_dl_opt.ogg",80,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer Queen Cheer SFX",,,,,,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,4000,"sfx/Archer_Queen_Summer_Cheer_dl_opt.ogg",80,100,100,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer Queen Deploy",,,,,,"Objects",10,100,"true","false","false","false","false","false","false","false","false",0,0,"sfx/archer_queen_deploy_01.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer Queen Die",,,"Mortar_lightFlash",,0,"Top",100,1000,"true","false","false","false","false","false","false","false","false",0,0,"sfx/archer_queen_die_01.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_die_force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Summer Queen Hit",,,"hero_arrow_trail1",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/explosive_arrow_01v2.ogg",65,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"hero_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Arrow_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"xmas_fun2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Summer Queen Menu SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,10000,"sfx/Archer_Queen_Summer_Menu_dl_opt.ogg",90,100,100,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer Queen Scream",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer Queen Spawn Effect",,,"hero_aq_champ_lance_spawn",,0,"Objects",20,200,"false","true","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"hero_aq_champ_spawn_meteor",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champ_aq_glowOrange",,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_aq_champ_spawn_hit",,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champ_king_spawn_rings",,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_aq_champ_spawn",,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_aq_champ_spawn2",,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"champ_spawn_ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Summer Warden Ability Effect",,,"grandwarden_shield1",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/grand_warden_shield_01.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"grandwarden_shield2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Summer Warden Attack",,,"grandwarden_summer_hit",,0,"Top",0,0,"false","true","false","false","false","true","true","false","false",0,0,"sfx/summer_warden_atk_02_dl_opt.ogg",30,100,100,0,"false",0,"false","true",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/summer_warden_atk_02_dl_opt.ogg",50,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/summer_warden_atk_02_dl_opt.ogg",10,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/summer_warden_atk_02_dl_opt.ogg",1,100,100,,,,,,,,,,,,,,,,,
"Summer Warden Attack Air",,,"grandwarden_summer_hit_air",,0,"Top",0,0,"false","true","false","false","false","true","true","false","false",0,0,"sfx/summer_warden_atk_02_dl_opt.ogg",30,100,100,0,"false",0,"false","true",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/summer_warden_atk_02_dl_opt.ogg",50,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/summer_warden_atk_02_dl_opt.ogg",10,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/summer_warden_atk_02_dl_opt.ogg",1,100,100,,,,,,,,,,,,,,,,,
"Summer Warden Cheer SFX",,,,,,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/Summer_Warden_Cheer_dl_opt.ogg",80,100,100,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer Warden Deploy",,,,,,"Objects",10,100,"true","false","false","false","false","false","false","false","false",0,0,"sfx/grand_warden_deploy_02.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer Warden Die",,,"Mortar_lightFlash",,0,"Top",100,1000,"true","false","false","false","false","false","false","false","false",0,0,"sfx/grand_warden_dizzy_01.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_die_force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Summer Warden Hit",,,"Wizard_Tower_hit",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/wizard_hit_01.ogg",65,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Wizard_Tower_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"DefenceHit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Summer Warden Menu SFX",,,,,,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,10000,"sfx/Summer_Warden_Menu_dl_opt.ogg",90,100,100,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Summer Warden Scream",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Super Barbarian Deploy",,,"Deploy",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/super_barb_deploy_01.ogg",40,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/super_barb_deploy_02.ogg",40,100,100,,,,,,,,,,,,,,,,,
"Super Dragon Attack",,,,,,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/clash_fire_dragon_atk_01.ogg",70,90,110,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Super Dragon Deploy",,,,,,"None",20,200,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clash_fire_dragon_dep_01.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Super Giant Deploy",,,"Deploy",,0,"Objects",20,200,"false","false","false","false","false","false","false","false","false",0,0,"sfx/super_giant_deploy_01.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/super_giant_deploy_02.ogg",80,100,100,,,,,,,,,,,,,,,,,
"Super Hog Rider Land Hit",,,"hero_arrow_trail1",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/hogless_rider_dep_01.ogg",60,100,100,0,"false",0,"false","false",,0,0,-50,100,100,0,,,0,0,
,,,"hero_hit2",,0,,,,,,,,,,,,,,,"sfx/hogless_rider_dep_02.ogg",60,100,100,,,,,,,,,,,,,,,,,
,,,"hero_hit3",,0,,,,,,,,,,,,,,,"sfx/hogless_rider_dep_03.ogg",60,100,100,,,,,,,,,,,,,,,,,
"Super Miner Appear",,,"miner_surface",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",150,0,"sfx/miner_dig_down_01.ogg",60,90,110,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"miner_surface2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"miner_deploy_dig",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"miner_deploy_dig_shadow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Super Miner Attack",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Super Miner Bomb Appear",,,"Building Destroyed",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/building_destroyed_01.ogg",80,85,95,0,"false",0,"false","false",,0,0,-75,100,55,0,,,0,0,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Super_Miner Bomb Appear1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Super Miner death",,,"Force",,0,"Objects",100,1000,"true","true","false","false","false","false","false","false","false",0,0,"sfx/mortar_hit_01.ogg",80,60,80,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"explosion_blast",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"explosion_blast",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"explosion_blast",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Super Miner Deploy",,,"Deploy",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",150,0,"sfx/miner_dig_oneshot_01.ogg",40,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Super Miner Die",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",150,0,"sfx/miner_death_02.ogg",80,95,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Super Miner Hide",,,"miner_deploy_dig",,1550,"Objects",0,0,"false","false","false","false","false","false","false","false","false",150,0,"sfx/miner_dig_oneshot_01.ogg",100,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"miner_deploy_dig_shadow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Super Miner Hit",,,"Hit",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",150,0,"sfx/superminer_drill_01.ogg",40,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Cannon",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Super Miner Move",,,"miner_deploy_dig",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",150,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"miner_deploy_dig_shadow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Miner_travel_particles2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Super Troll Deploy",,,"Deploy",,0,"Objects",20,200,"false","false","false","false","false","false","false","false","false",0,0,"sfx/super_bowler_dep_04.ogg",90,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Super Troop Exit",,,"sauna_exit_rays",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clash_sauna_time_done_01.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"supertroop_exit_ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"sauna_exit_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"supertroop_exit_ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"heal_ring_effect2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"small_airTrap_smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"sauna_exit_ember_glow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Super Wall Breaker Deploy",,,"Deploy",,0,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/super_skele_deploy_01.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Super Wizard Attack",,,"super_wizard_attack",,0,"Objects",0,0,"false","true","false","false","false","false","true","false","true",10,0,"sfx/super_wizard_atk_01.ogg",90,95,105,0,"false",0,"false","false","attack_pivot",0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/super_wizard_atk_02.ogg",90,95,105,,,,,,,,,,,,,,,,,
"Super Wizard Attack Chain",,,"super_wizard_attack_01",,0,"Top",0,0,"false","true","false","false","false","false","true","false","true",16,0,"sfx/tesla_zap_01.ogg",40,90,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Super Wizard Deploy",,,,,,"None",20,200,"false","false","false","false","false","false","false","false","false",0,0,"sfx/super_wizard_dep_01.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/super_wizard_dep_02.ogg",80,100,100,,,,,,,,,,,,,,,,,
"Super Wizard Hit",,,"EmberParticles",,0,"Top",0,0,"false","false","false","true","false","false","false","false","false",0,0,"sfx/tesla_zap_03.ogg",20,50,70,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"cannon_lightFlash3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Cannon",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Mortar_fireBalls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_attack2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Super Wizard Tower Attack",,,"super_wizard_attack",,0,"Top",0,0,"false","true","false","false","false","false","true","false","true",10,0,"sfx/super_wizard_atk_01.ogg",90,95,105,0,"false",0,"false","false","attack_pivot",0,0,115,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/super_wizard_atk_02.ogg",90,95,105,,,,,,,,,,,,,,,,,
