"TID","TR"
"TID_BUILDING_CUSTOMIZE_SCREEN_BUTTON_SAVE","Uygula"
"TID_DECORATION_CLASHMAS_22","Yeni Yıl Kızağı"
"TID_DECORATION_CLASMAS_22_INFO","Kaymak kolay, durmak zor."
"TID_DISTRICT_SKULL_YARD","İskelet Parkı"
"TID_RAID_WEEKEND_REWARD_SUBTITLE","Aldığın ödül:"
"TID_RAID_WEEKEND_REWARD_TOTAL_TROPHIES","Toplam Kupa:"
"TID_RAID_WEEKEND_CLAN_PROMOTION","<clan> terfi edildi"
"TID_RAID_WEEKEND_CLAN_DEMOTION","<clan> rütbe düşürüldü"
"TID_PART_HOUSE_GROUND","Klan Evi Alanı"
"TID_PART_HOUSE_ROOF","Klan Evi Çatısı"
"TID_PART_HOUSE_FOOT","Klan Evi Duvarları"
"TID_PART_HOUSE_DECO","Klan Evi Dekorasyonları"
"TID_CAPITAL_CLAN_RANK","Klan Sıralaması:"
"TID_RAID_WEEKEND_CLAN_STAYED","<clan> aynı ligde kaldı"
"TID_CHARACTER_RAM_RIDER","Koç Binicisi"
"TID_CHARACTER_INFO_RAM_RIDER","Kurabiye Koç Binicisi yenilgi nedir bilmez çünkü taş gibi serttir. Kremalı bisküvi gibi birbirini tamamlayan bu tatlı ikili duvarları fazla pişmiş kurabiyeler gibi un ufak eder."
"TID_RAM_RIDER_ABILITY_TITLE","HÜCUUUMM!"
"TID_RAM_RIDER_ABILITY_INFO","Gördüğü ilk savunmaya saldırır, önündeki duvarları yerle bir eder!"
"TID_SHOP_CATEGORY_SKINS","Kostümler"
"TID_SHOP_CATEGORY_VILLAGE_BACKGROUNDS","Arka Planlar"
"TID_BUILDING_PART_UNLOCKS_AT","Açılır"
"TID_BUILDING_PART_LOCKED_BY_REPUTATION","Bu bölüm <level>. başkent şöhreti seviyesinde açılır."
"TID_TOWN_HALL_1_INFO_SHORT","Muhteşem macera burada başlıyor!"
"TID_BASIC_TURRET_INFO_SHORT","Sinir bozucu kara birliklerine karşı savaşır."
"TID_CHARACTER_INFO_BARBARIAN_SHORT","Savunmayı kılıcının bir darbesiyle yıkan unutulmaz savaşçı."
"TID_TOWN_HALL_2_INFO_SHORT","Temel bilgileri öğrenme zamanı!"
"TID_ARCHER_TOWER_INFO_SHORT","Üzerindeki okçu tüm düşmanlara ok atar."
"TID_WALL_INFO_SHORT","Duvarlar, köyünüzü korumak için birebirdir."
"TID_CHARACTER_INFO_ARCHER_SHORT","Uzaktan vurabilen keskin nişancılardır."
"TID_CHARACTER_INFO_GOBLIN_SHORT","Altın ve iksir toplar."
"TID_CHARACTER_INFO_GIANT_SHORT","Bu kalıplı, güçlü devler savunmayı kırıp geçmek istiyor!"
"TID_TOWN_HALL_3_INFO_SHORT","Seviye atlayıp takım kurarak güçlen."
"TID_JOURNEY_FEATURE_LABORATORY","Ordunu yükseltir ve güçlendirir!"
"TID_MORTAR_INFO_SHORT","Tek bir atışla inatçı sürülerin üstesinden gelir."
"TID_CHARACTER_INFO_WALLBREAKER_SHORT","Duvarları yıkarak orduna yardım eder."
"TID_TRAP_MINE_INFO_SHORT","Saldırı yapanlara bir hoş geldin hediyesi..."
"TID_TOWN_HALL_4_INFO_SHORT","Gökyüzünü izle ve hayal kur."
"TID_AIR_DEFENSE_INFO_SHORT","Hava birliklerini gökyüzünde tespit ettiği anda vurur."
"TID_CHARACTER_INFO_BALLOON_SHORT","Bu narin hava aracı savunmayı yukarıdan bombalar."
"TID_TOWN_HALL_5_INFO_SHORT","Büyü olmadan olmaz!"
"TID_WIZARD_TOWER_INFO_SHORT","Büyülü alev toplarına hiçbir birlik dayanamaz."
"TID_CHARACTER_INFO_WIZARD_SHORT","Alev topu üretmek için asaya gerek yok."
"TID_LIGHTNING_STORM_INFO_SHORT","İster iki defa ister belirli aralıklarla saldırın."
"TID_TRAP_AIR_INFO_SHORT","Hava birliklerini bir bombayla şaşırtmak gerek."
"TID_TOWN_HALL_6_INFO_SHORT","Sağlığını kontrol etmeyi ihmal etme."
"TID_AIR_BLASTER_INFO_SHORT","Hava birliklerini tüm gücüyle geri püskürtür."
"TID_CHARACTER_INFO_HEALER_SHORT","Ordunun sağlığını koruyarak daha uzun savaşmalarını sağlar."
"TID_HEALING_WAVE_INFO_SHORT","Şifa dalgasını ne zaman istersen gönderebilirsin."
"TID_TOWN_HALL_7_INFO_SHORT","Kahramanlığın ve kara iksirin çağı."
"TID_BARBARIAN_KING_INFO_SHORT","En büyük, en acımasız ve en güçlü Barbar!"
"TID_TESLA_TOWER_INFO_SHORT","Dikkat: Tehlike, yüksek gerilim!"
"TID_CHARACTER_INFO_DRAGON_SHORT","Güçlü cüsseleri ve birbiri ardına gelen alevleri korkunç!"
"TID_CHARACTER_INFO_MINION_SHORT","Sürekli saldıran acımasız baş belaları menzilli bir birlik."
"TID_CHARACTER_INFO_RIDER_SHORT","Savunmaya çekiciyle yakından saldırmak için duvarlardan atlar."
"TID_HASTE_INFO_SHORT","Ordunu öfkelendirerek onları hızlandırıp güçlendirir."
"TID_TRAP_AIR_MEGA_INFO_SHORT","Havadan saldırı yapanları izleyip onları bir bombayla karşılar."
"TID_TOWN_HALL_8_INFO_SHORT","Kara işlerini halleder."
"TID_BUILDING_BOMB_TOWER_INFO_SHORT","Çıkardığı bomba sesi, kara birliklerini yok edince bile devam ediyor."
"TID_CHARACTER_INFO_PEKKA_SHORT","Zırhı tüm vücudunu sarıyor; güçlü, ölümcül kılıcıysa elinde."
"TID_CHARACTER_INFO_VALKYRIE_SHORT","Dönerek baltasıyla vuruş yapan savaşçı binaları toz duman ediyor."
"TID_CHARACTER_INFO_GOLEM_SHORT","Bu gürültülü kaya parçası şiddetli saldırılara dayanabilir."
"TID_POISON_CLOUD_INFO_SHORT","Savunmayı yavaşlatan ve ona hasar veren zehirli bir havuz oluşturur."
"TID_EARTHQUAKE_INFO_SHORT","Yeri sallayarak üste çatlaklar açar."
"TID_TRAP_HALLOWEEN_SKEL_INFO_SHORT","Savunmaların durmadan savaşması saldıranları kızdıracak."
"TID_TOWN_HALL_9_INFO_SHORT","Daha çok kafatası, daha çok beceri, daha çok eğlence!"
"TID_ARCHER_QUEEN_INFO_SHORT","X yayıyla binaları kırıp geçer, tıpkı hayranlarının kalbini kırdığı gibi..."
"TID_BOW_INFO_SHORT","Ardı arkası kesilmeyen oklar saldıranları üzecek."
"TID_CHARACTER_INFO_AD_SEEKER_WITH_EXPLOSION_SHORT","Bu uçan tankla hava savunmasının dikkatini dağıt!"
"TID_CHARACTER_INFO_WARLOCK_SHORT","İskeletleri asilce çağırır."
"TID_BABY_DRAGON_INFO_SHORT","Siniri her zaman tepesinde, onu yalnız bıraksan iyi olur."
"TID_CREATE_SKELETONS_SPELL_INFO_SHORT","Beklenmedik bir İskelet ordusu savunmayı şaşırtacak."
"TID_SPEEDUP_INFO_SHORT","Küçük bir hızlandırma bile en yavaş birlikleri harekete geçirir."
"TID_FREEZE_SPELL_INFO_SHORT","Savunmayı dondurunca derin bir nefes al!"
"TID_JUMP_SPELL_INFO_SHORT","Duvarların üzerinden atlayabilecekken neden içinden geçelim ki?"
"TID_TOWN_HALL_10_INFO_SHORT","Alev alev bir Belediye Binası!"
"TID_DARK_TOWER_INFO_SHORT","İster bir saldırganı yok et ister birkaçını yarala!"
"TID_CHARACTER_INFO_BOWLER_SHORT","Kaya atan yapılı, mavi bir arkadaşımız."
"TID_MINER_INFO_SHORT","Duvarların altından geçebilecekken neden içinden geçelim ki?"
"TID_SPELL_BATS_INFO_SHORT","Nerede istersen bir yarasa sürüsü çağır."
"TID_DUPLICATE_SPELL_INFO_SHORT","Birliklerini kopyalayabilirsin."
"TID_TOWN_HALL_11_INFO_SHORT","Daha medeni bir çağ için daha şık bir Belediye Binası."
"TID_GRAND_WARDEN_INFO_SHORT","Bu büyü ustası orduları destekler."
"TID_ARTILLERY_INFO_SHORT","Orduları, köyün diğer tarafından yok eder."
"TID_CHARACTER_INFO_ICEGOLEM_SHORT","Bu yürüyen buz kütlesi yok edildiğinde etrafındakileri dondurur."
"TID_CHARACTER_INFO_LIGHTNINGDRAGON_SHORT","Hayranlık uyandıran bir yıldırım gönderir."
"TID_INVISIBILITY_SPELL_INFO_SHORT","Az önce oradaydı, artık yok!"
"TID_TRAP_TORNADO_INFO_SHORT","Onların başını döndür!"
"TID_TOWN_HALL_12_INFO_SHORT","Bu Belediye Binası sizi gerçek anlamda şoka uğratacak."
"TID_SIEGE_MACHINE_BALLOON_INFO_SHORT","Yukardan kaya atarak yeri kırar."
"TID_CHARACTER_INFO_SIEGE_MACHINE_FLYER_SHORT","Bombalar bırakarak Belediye Binasına ilerler."
"TID_CHARACTER_INFO_SIEGE_MACHINE_RAM_SHORT","Belediye Binasına giden bir yol açar."
"TID_CHARACTER_INFO_HEADHUNTER_SHORT","Düşman kahramanları görür görmez vurur!"
"TID_CHARACTER_INFO_YETI_SHORT","Kürklü arkadaşımız ve acımasız dostları."
"TID_TOWN_HALL_13_INFO_SHORT","Buzun şarkısı ve Giga Felaket ateşi."
"TID_HERO_ROYAL_CHAMPION_INFO_SHORT","Bir kahraman her zaman savaşın kalbindedir."
"TID_BUILDING_SCATTERSHOT_INFO_SHORT","Ağır taşlar + yumuşak saldırganlar = SPLAT"
"TID_CHARACTER_INFO_SIEGE_MACHINE_LOG_LAUNCHER_SHORT","Acımadan art arda top atar."
"TID_CHARACTER_INFO_SIEGE_MACHINE_CARRIER_SHORT","Kirli işlerini halletmeleri için büyücüleri ve P.E.K.K.A'yı çağırır."
"TID_CHARACTER_MECHA_DRAGON_INFO_SHORT","Zor olsa da patlamadan üç dakika dayanabiliyor."
"TID_SPELL_RECALL_INFO_SHORT","İşler istediğin gibi gitmezse ordunu geri çağırarak yeni bir şans elde edebilirsin."
"TID_TOWN_HALL_14_INFO_SHORT","Ormana hoş geldin, çok eğleneceğiz."
"TID_CHARACTER_INFO_SIEGE_MACHINE_CATAPULT_SHORT","Uzaktan vurarak üssü yerle bir et."
"TID_CHARACTER_ELECTRO_TITAN_INFO_SHORT","Bu savaşçının gücüne şaşıracaksın!"
"TID_PET_MELEEJUMPER_INFO_SHORT","Kahramanına yardım eden sadık bir köpek."
"TID_PET_WALLBUSTER_INFO_SHORT","İnatçı mı inatçı! Duvarları yıkmaya da bayılır."
"TID_PET_RANGEDATTACKER_INFO_SHORT","Havadan art arda şok atarak kahramanına destek olur."
"TID_PET_HEALER_INFO_SHORT","Kahramanına sağlık verir."
"TID_TOWN_HALL_15_INFO_SHORT","Daha fazla büyü, daha fazla çılgınlık!"
"TID_BUILDING_SPELL_TOWER_INFO_SHORT","Büyüleri saldıranlara karşı kullan!"
"TID_BUILDING_MONOLITH_INFO_SHORT","Hedefi ne kadar güçlüyse saldırısı da o kadar güçlü olur."
"TID_CHARACTER_SIEGE_BATTLE_DRILL_INFO_SHORT","Alttan vurarak savunmayı sersemletir."
"TID_PET_PHOENIX_INFO_SHORT","Kahramanına gerektiğinde yardım edebilmek gizli kapaklı işler çevirir."
"TID_PET_POISON_LIZARD_INFO_SHORT","Kahramanını koruyan asabi, sorunlu bir korumadır."
"TID_PET_DIGGY_INFO_SHORT","Savunmaya saldırmadığı zamanlarda yeraltında saklanır."
"TID_PET_FROSTY_INFO_SHORT","Buzdan arkadaşlarıyla düşmanların kanını dondurur."
"TID_DECO_RUIN_OLD_TOMBS","Antik Mezarlar"
"TID_BUY_RESOURCES_STORAGE_FULL","Depon tüm <item> yeterli değil. <num> tane <item> almak ister misin?"
"TID_FREEZE_TIME","Yavaşlatma süresi: <number> Saniye"
"TID_CHARACTER_RAM_RIDER_CHARGE","Koç Binicisi Saldırısı"
"TID_FEATURE_CLANS","Klanlar"
"TID_FEATURE_CLANS_DESC","Bir klana katılarak oyuncu arkadaşlarına iletişime geç. Birlik bağışlayabilir ve daha pek çok şey yapabilirsin!"
"TID_FEATURE_CLAN_WARS","Klan Savaşları"
"TID_FEATURE_CLAN_WARS_DESC","Klanınla beraber çalışarak rakiplerini yen ve gücünü göster! Tam anlamıyla \qKlanların Savaşı\q!"
"TID_FEATURE_LABORATORY","Laboratuvar"
"TID_FEATURE_LABORATORY_DESC","Büyücüleri laboratuvarda topla ve onların ordunu güçlendirmesini seyret!"
"TID_FEATURE_BUILDER_BASE","İnşaatçı Üssü"
"TID_FEATURE_BUILDER_BASE_DESC","Fırtınalı denizleri aş ve gizemli adada yeni bir maceraya atıl!"
"TID_FEATURE_SPELLS","Büyüler"
"TID_FEATURE_SPELLS_DESC","Büyü Fabrikasında şişelerce büyü üret. Bu güçlü büyülerle ordunu galibiyete taşı!"
"TID_FEATURE_CLAN_GAMES","Klan Oyunları"
"TID_FEATURE_CLAN_GAMES_DESC","Klanınla birlik olup Strongman’in mücadelelerinde savaş ve büyülü ödüller kazan!"
"TID_FEATURE_CLAN_CAPITAL","Klan Başkenti"
"TID_FEATURE_CLAN_CAPITAL_DESC","Klanınla beraber çalışabileceğin adeta dağdan bir kale! Ganimet için klanınla beraber rakiplere karşı savaş!"
"TID_TRADER_FEATURE","Tüccarın Dükkanı"
"TID_TRADER_FEATURE_DESCRIPTION","Tüccarın Dükkanındaki büyülü öğelere her hafta göz atmayı unutma!"
"TID_FEATURE_DARK_ELIXIR","Kara İksir"
"TID_FEATURE_DARK_ELIXIR_DESC","Bu daha saf ve etkili iksirle daha da güçlü ordular kurabilirsin."
"TID_HEROES_FEATURE","Kahramanlar"
"TID_HEROES_FEATURE_DESCRIPTION","Kahramanlar, orduya öncülük eder ve köyünü düşmanlara karşı korur."
"TID_FEATURE_SEASON_CHALLENGES","Sezon Mücadeleleri"
"TID_FEATURE_SEASON_CHALLENGES_DESC","Her ay başka bir mücadeleye başla ve inanılmaz ödüller kazan!"
"TID_SUPER_TROOPS_FEATURE","Süper Birlikler"
"TID_SUPER_TROOPS_FEATURE_DESCRIPTION","Süper birlikler, harika saçları ve farklı güçleriyle klasik birliklere renk katar."
"TID_SIEGES_FEATURE","Kuşatma Makineleri"
"TID_SIEGES_FEATURE_DESCRIPTION","Atölyede üretilen kuşatma makineleri, Klan Kalesi birliklerini taşıyan özel silahlardır."
"TID_PETS_FEATURE","Hayvanlar"
"TID_PETS_FEATURE_DESCRIPTION","Bu güçlü ve büyülü hayvanlar, kahramanlara saldırılarında yardım eder."
"TID_CLAN_CAPITAL_LEAGUE","Başkent Ligi"
"TID_CLAN_CAPITAL_TROPHIES","Başkent Kupaları:"
"TID_CLAN_CAPITAL_RESULTS","Başkent Sonuçları:"
"TID_CLAN_HOUSE_NAME_UNOCCUPIED","Boş Ev"
"TID_CLAN_HOUSE_NAME_OCCUPIED","Ev sahibi <name>"
"TID_CAPBUILD_MINION_CRYPT","Mini-Minyon Sığınağı"
"TID_CAPBUILD_MINION_CRYPT_INFO","Bu yeraltı sığınağı açılınca etrafını çok iyi tanıyan, tehlikeli Mini-Minyonlar gün yüzüne çıkar. Her türlü saldırganı saf dışı bırakabilirler!"
"TID_CAPBUILD_REFLECTOR","Yansıtıcı"
"TID_CAPBUILD_REFLECTOR_INFO","Bu dönen kalkanlar saldırıyı, o saldırının sahibine yansıtıyor. Eski görünmeleri seni yanlış yönlendirmesin, dene ve gör!"
"TID_NPC76","Yarasaya Git"
"TID_NPC77","Güç Yüzüğü"
"TID_NPC78","Şüpheli Boşluk"
"TID_NPC79","Hedefte Kal"
"TID_NPC80","Seni Gidi!"
"TID_NPC81","Titanik"
"TID_NPC82","Soğuk Alev"
"TID_NPC83","İstisna"
"TID_NPC84","Zorlu Yol"
"TID_NPC85","İnşaatçılar Şehri"
"TID_NPC86","Monolit"
"TID_NPC87","Migren"
"TID_NPC88","Zehirli Şehir Merkezi"
"TID_NPC89","Kaybolan İkilem"
"TID_NPC90","M.O.M.M.A'nın Curcunası"
"TID_MAP_LOCATION_23","İnşaatçının Taşı"
"TID_MAP_LOCATION_24","Büyü Kulesi"
"TID_MAP_LOCATION_25","Yağmurlu Ova"
"TID_ACHIEVEMENT_PEKKA_SLAYER_TITLE","Nankör Evlat"
"TID_ACHIEVEMENT_PEKKA_SLAYER","M.O.M.M.A'yı Sefer Haritasında yen"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_DRAGON_RIDER","Zafer Yolculuğu"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_DRAGON_RIDER","Ejderha Binicisi kullanarak <num> çok oyunculu savaş kazan."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_ELECTRO_TITAN","Titanikte Panik"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_ELECTRO_TITAN","Elektro Titanları kullanarak <num> çok oyunculu savaş kazan."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RECALL","Toplu Geri Çağırma"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RECALL_INFO","Geri Çağırma Büyüsü kullanarak <num> çok oyunculu savaş kazan."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_WALL_WRECKER","Duvar Yıkıcı kullanarak <num> çok oyunculu savaş kazan."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BATTLE_BLIMP","Zeplin kullanarak <num> çok oyunculu savaş kazan."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_STONE_SLAMMER","Ezici Zafer"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_STONE_SLAMMER","Kaya Balonu kullanarak <num> çok oyunculu savaş kazan."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_SIEGE_BARRACKS","Palyaço Arabası"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_SIEGE_BARRACKS","Uçan Kışla kullanarak <num> çok oyunculu savaş kazan."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LOG_LAUNCHER","Tomruk Fırlatıcı Yükleniyor"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_LOG_LAUNCHER","Tomruk Fırlatıcı kullanarak <num> çok oyunculu savaş kazan."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_FLAME_FLINGER","Ateşle Dans"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_FLAME_FLINGER","Alev Atıcı kullanarak <num> çok oyunculu savaş kazan."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BATTLE_DRILL","Köstebek Çılgınlığı"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BATTLE_DRILL","Savaş Köstebeği kullanarak <num> çok oyunculu savaş kazan."
"TID_CLANGAMES_TASK_DESTROY_SPELL_TOWERS","Büyü Kulelerini yok et"
"TID_CLANGAMES_TASK_DESTROY_MONOLITHS","Monolitleri yok et"
"TID_CLANGAMES_TASK_DESTROY_CHAMPION_ALTARS","Kraliyet Şampiyonu Altarını yok et"
"TID_CLANGAMES_TASK_INFO_DESTROY_CHAMPION_ALTARS","Çok Oyunculu Savaşlarda <num> Kraliyet Şampiyonu Altarı yok et."
"TID_SHOVEL_OBSTACLE_CONFIRM","<booster> kullanarak <obstacle> kalıcı olarak taşınabilir olsun mu?"
"TID_SHOVEL_OBSTACLE_CONFIRM_TITLE","Engel Değişimi"
"TID_BOOSTER_SHOVEL_OBSTACLE_INFO","Çok etkili ama pek dayanıklı olmayan bu büyülü kürekle bir engeli kalıcı olarak taşınabilir yapabilirsin. İki köyde de kullanılabilir!"
"TID_SUPER_MINER","Süper Madenci"
"TID_SUPER_MINER_INFO","Güçlü köstebeği ve göz alıcı bıyığıyla Süper Madenci düşman köyleri baltalamaya hazır!"
"TID_SUPER_MINER_ABILITY","Son Vuruş"
"TID_SUPER_MINER_ABILITY_INFO","Yok edildiği an patlayan bir fıçı bırakır."
"TID_CLEAR_SHOVELED_OBSTACLE_CONFIRM_TITLE","Kaldırmayı onayla"
"TID_CLEAR_SHOVELED_OBSTACLE_CONFIRM","<obstacle> taşınabilirini kaldırmak istediğine emin misin? Kullanılan <booster> iade edilmeyecek."
"TID_BOOSTER_SHOVEL_OBSTACLE_OFFER_INFO","<num> Engel Küreği: Bir engeli kalıcı olarak taşınabilir yapar."
"TID_CAPITAL_LEAGUE_TITLE","Başkent Ligleri"
"TID_CAPITAL_CLAN_XP_REWARD","Klan TP'si: <number>"
"TID_TUTORIAL_OWN_HOUSE_1","Burası asıl köyünden uzaktaki diğer evin. Buranın manzarası daha güzel!"
"TID_TUTORIAL_OWN_HOUSE_2","Bence kahverengiyi seviyorsun, o yüzden dekorasyonda kahverengiye ağırlık verdim."
"TID_TUTORIAL_OWN_HOUSE_3","Sevmiyorsan buradan kendin değiştirebilirsin!"
"TID_TUTORIAL_OWN_HOUSE_4","Mevcut birkaç seçeneğin var. Başkent Altını katkısında bulundukça daha fazlası açılacak!"
"TID_OBSTACLE_LNY_LANTERN_2023","Tavşan Fener"
"TID_STATUE_LNY_2023","Sihirbazlık Gösterisi Heykeli"
"TID_STATUE_LNY_2023_INFO","Tavşanı şapkaya nasıl geri koyabiliriz?"
"TID_PLAYER_HOUSE_OCCUPIED_INFO","<name> için Asıl Köyden uzakta ikinci bir ev. Bu harika manzaralı yerde muhteşem baskınlar yapmaya hazır ol."
"TID_PLAYER_HOUSE_YOUR_INFO","Asıl Köyden uzakta ikinci bir ev. Bu harika manzaralı yerde muhteşem baskınlar yapmaya hazır ol."
"TID_PLAYER_HOUSE_UNOCCUPIED_INFO","Klan üyelerinin ilerde kuracakları evler için ücretsiz alan."
"TID_PIRATE_CHAMPION","Korsan Şampiyon"
"TID_JOLLY_CHAMPION","Yeni Yıl Şampiyonu"
"TID_JOLLY_QUEEN","Yeni Yıl Kraliçesi"
"TID_SPOOKY2022_SCENERY","Ürkütücü Arka Plan"
"TID_DARKAGES_KING","Orta Çağ Kralı"
"TID_JOLLY_SCENERY","Yeni Yıl Arka Planı"
"TID_WARRIOR_CHAMPION","Savaşçı Şampiyon"
"TID_CLASHMAS_SLEIGH","Yeni Yıl Kızağı"
"TID_RAGE_TOWER_SHORT","Öfke"
"TID_INVISIBILITY_TOWER_SHORT","Görünmezlik"
"TID_POISON_TOWER_SHORT","Zehir"
"TID_PRIORITIZED_UPGRADES","Öncelikli Yükseltmeler:"
"TID_KICKED_FROM_ALLIANCE_NO_MSG","Klandan atıldın."
"TID_BOB_HUT","B.O.B'un Kulübesi"
"TID_BOB_UNLOCK_BUILDING","B.O.B Kontrolü"
"TID_BOB_HUT_INFO","B.O.B, gayet normal bir inşaatçı. Aramızda yaşıyor, bizden biri. İnşaatçı Üssünden kontrol edilen bir robot olma ihtimali kesinlikle yok."
"TID_BOB_TASK_GEAR_UP","\nAsıl Köydeki üç binayı geliştirerek tamamlanır."
"TID_BOB_TASK_TROOP","\nİnşaatçı Üssü birliklerini <level>. seviyeye yükselterek tamamlanır."
"TID_BOB_TASK_DEFENCE","\nİnşaatçı Üssü savunmalarını <level>. seviyeye yükselterek tamamlanır."
"TID_BOB_TASK_HEROES","\nİnşaatçı Üssü kahramanlarını toplam <level>. seviyeye yükselterek tamamlanır."
"TID_BOB_TASK_GEAR_UP_FLUFF","Usta İnşaatçı, asıl köyde çalıştıkça diğer inşaatçıların hiç şüphelenmeyeceği bir casus üretmeyi öğrenecek."
"TID_BOB_TASK_TROOP_FLUFF","Şiddete meyilli olmayan bir robot yapmak için en tehlikeli birlikleri incelemeye ne gerek var ki?"
"TID_BOB_TASK_DEFENCE_FLUFF","Usta İnşaatçı, dayanıklı bir casus üretmeyi yalnızca güçlü savunmaları başarıyla yükselterek öğrenir."
"TID_BOB_TASK_HEROES_FLUFF","Usta İnşaatçı, güçlü kahramanlarla çalışarak B.O.B'u güçlü ve bağımsız bir robot hâline getirmek için gereken bilgileri edinir."
"TID_BOB_UNLOCK_BUILDING_INFO","Usta İnşaatçının en son icadı buradan kontrol edilir! Tamamen yükseltildiğinde B.O.B asıl köyünüzde ek bir inşaatçı olarak çalışmaya başlar!"
"TID_PER_WEEKEND","Hafta Sonu Başına"
"TID_HOUSE_PART_UNLOCKED","Klan Evi bölümü açıldı!"
"TID_FAMILY_FRIENDLY","Aile Dostu Klan"
"TID_FAMILY_FRIENDLY_INFO","Aile dostu klanlar, daha kısıtlayıcı sohbet filtresi sayesinde oyuncular için güvenli bir ortam sağlar."
"TID_FAMILY_FRIENDLY_ENABLE_POPUP","Aile dostu klanlar, daha kısıtlayıcı sohbet filtresi sayesinde oyuncular için güvenli bir ortam sağlar. Bu ayarı daha sonra değiştiremeyeceğini unutma."
"TID_FAMILY_FRIENDLY_DISABLE_POPUP","Aile dostu klanlar, daha kısıtlayıcı sohbet filtresi sayesinde oyuncular için güvenli bir ortam sağlar. Bu ayarı değiştirirsen bazı oyuncular klandan kaldırılabilir. Bu ayarı daha sonra değiştiremeyeceğini unutma."
"TID_ALLIANCE_JOIN_ERROR_NOT_FAMILY_FRIENDLY","Bu klan, yalnızca belirli hesap türlerine açık. Başka bir klana katılmayı dene."
"TID_STREAM_EVENT_CHANGED_SETTINGS_PLAYERS_LEFT","Klan ayarları güncellendi. Bazı oyuncular klandan ayrıldı."
"TID_TOO_MANY_SHOVELED_OBSTACLES","Maksimum kazılabilecek engel sayısına ulaşıldı. Lütfen daha önce kazdığın engellerden birini temizle."
"TID_ONLY_FAMILY_FRIENDLY","Yalnızca Aile Dostu Klanlar"
"TID_CAPITAL_HALL_LEVEL_STAT","Başkent Binası Seviyesi"
"TID_CAPITAL_UPGRADES","Başkent Yükseltmeleri"
"TID_CLASHMAS_CAMPAIGN_TITLE","Mutlu bir Clashmas dileriz!"
"TID_POPUP_STORE_OBSTACLE","Engel depoya kaldırılsın mı?"
"TID_POPUP_TEXT_STORE_OBSTACLE","<item> depoya kaldırılacak, daha sonra tasarım düzenleyiciden tekrar yerleştirilebilir."
"TID_BUILDER_BASE_BUTTON_STAR_BONUS_COUNTER","<progress>/<total>"
"TID_BUILDER_BASE_LEAGUE_TITLE","İnşaatçı Üssü Ligleri"
"TID_BUILDER_BASE_TROPHIES","İnşaatçı Üssü Kupaları"
"TID_BUILDERHALL_LEVEL","<level>. seviye İnşaatçı Binası"
"TID_SECOND_STAGE_FEATURE","Daha Derine"
"TID_SECOND_STAGE_FEATURE_DESCRIPTION","Karanlık bir mağarada daha da derinlere inşa ediyoruz. Keşfedilecek ve saldırılacak pek çok şey var!"
"TID_OTTO_FEATURE","O.T.T.O"
"TID_OTTO_FEATURE_DESCRIPTION","Usta İnşaatçı, İnşaatçı Üssünde kendine yardım edecek bir robot arkadaş üretiyor."
