"TID","PT"
"TID_EXISTING_PLAYER_PRIVACY_SETTINGS_ADVISORY","O jogo adicionou uma configuração de informações pessoais, que está habilitada para a exibição no momento. Isso pode ser alterado em Configurações > Mais configurações."
"TID_NEW_PLAYER_PRIVACY_SETTINGS_ADVISORY","O jogo adicionou uma configuração de exibição de informações pessoais, que fica desativada por padrão. Habilitar a exibição?\n\n✅ Aparecer no ranking."
"TID_ACCEPT_PRIVACY_SUGGESTIONS","Aceitar"
"TID_GENERIC_NOTIFICATION_TITLE","Aviso"
"TID_REPORT_REASON","原因"
"TID_REPORT_REASON_POLITICAL","政治敏感性"
"TID_REPORT_REASON_VULGAR","色情和低俗"
"TID_REPORT_REASON_ABUSIVE","辱骂"
"TID_REPORT_REASON_OTHER","其他内容"
"TID_REPORT_DESCRIPTION_TITLE","详细描述"
"TID_REPORT_DESCRIPTION_DEFAULT","请描述你要举报的内容"
"TID_REPORT_LAYOUT","举报排版"
"TID_REPORT_CONFIRM_SCREENSHOT","你确定要提交这张截图作为证据吗？"
"TID_REPORT_DONE","感谢您的举报"
"TID_RUINS","Ruínas"
"TID_CAPITAL_RESOURCE","Ouro da capital"
"TID_CAPITAL_RESOURCE_FULL","Capacidade insuficiente!"
"TID_FORGE","Forja"
"TID_CAPITAL_REWARD","Medalhas de raide"
"TID_CAPITAL_REWARD_FULL","Capacidade insuficiente!"
"TID_REQUIRED_HQ_LEVEL","Capitólio de nível <number> necessário."
"TID_CAPITAL_HALL_LEVEL_TOO_LOW","É preciso melhorar o capitólio para o nível <number>!"
"TID_DISTRICT_HALL_LEVEL_TOO_LOW","É preciso melhorar o centro do distrito para o nível <number>!"
"TID_BLACKSMITH_LEVEL_TOO_LOW","É preciso melhorar seu ferreiro para o nível <number>!"
"TID_CRAFT","Forjar"
"TID_POPUP_SPEED_UP_FORGE","Deseja finalizar a produção de ouro da capital agora?"
"TID_FREE_IN","Grátis em:"
"TID_CAPBUILD_SPEAR_THROWER","Atirador de Lanças"
"TID_CAPBUILD_SPEAR_THROWER_INFO","Arremessa lanças enormes nos inimigos terrestres e aéreos. Extremamente assustador."
"TID_CAPBUILD_CANNON","Canhão"
"TID_CAPBUILD_CANNON_INFO","Cada disparo do canhão é demorado, mas compensa no impacto. Outro porém é que ele não é inclinado o suficiente para acertar alvos aéreos."
"TID_CAPBUILD_ARMY_FIELD_INFO","Um belo lugar para o exército relaxar entre os raides. Pode ser melhorado para que tenha mais espaço de habitação."
"TID_CAPBUILD_BARRACKS_GIANT","Quartel do Supergigante"
"TID_CAPBUILD_BARRACKS_GIANT_INFO","O lar dos Supergigantes. Tem equipamento de peso por todos os lados!"
"TID_CAPBUILD_BARRACKS_ARCHER","Quartel da Arqueira Sorrateira"
"TID_CAPBUILD_BARRACKS_ARCHER_INFO","Local de treinamento das Arqueiras Sorrateiras. Cuidado com objetos pontiagudos pelo ar."
"TID_CAPBUILD_BARRACKS_BARBARIAN","Quartel do Superbárbaro"
"TID_CAPBUILD_BARRACKS_BARBARIAN_INFO","Onde os Superbárbaros treinam. O local exala valentia e... suor."
"TID_CAPBUILD_BARRACKS_WIZARD","Quartel do Supermago"
"TID_CAPBUILD_BARRACKS_WIZARD_INFO","Disseram que é o quartel dos Supermagos, mas as explosões frequentes não deixam ninguém chegar perto para comprovar."
"TID_CAPBUILD_BARRACKS_BALLOON","Quartel do Balão-foguete"
"TID_CAPBUILD_BARRACKS_BALLOON_INFO","A prioridade é construir Balões-foguete rapidamente. Segurança em segundo lugar, na melhor das hipóteses."
"TID_CAPBUILD_BARRACKS_DRAGON","Quartel do Superdragão"
"TID_CAPBUILD_BARRACKS_DRAGON_INFO","Talvez madeira não tenha sido o melhor material para abrigar os Dragões. Mas, por algum milagre, o quartel ainda não pegou fogo."
"TID_CAPBUILD_BARRACKS_MEGAAIR","Pátio da Fortaleza Voadora"
"TID_CAPBUILD_BARRACKS_MEGAAIR_INFO","O pátio de construção da Fortaleza Voadora. Bem no alto da montanha, porque o construtor duvidou que ela fosse voar."
"TID_CAPBUILD_BARRACKS_CANNONCART","Quartel do Carrinho de Raide"
"TID_CAPBUILD_BARRACKS_CANNONCART_INFO","Oficina dos Carrinhos de Raide. Sabemos como são feitos, mas de onde surgem os Bárbaros?"
"TID_CAPBUILD_BARRACKS_MEGAGROUND","Pedreira do Golem da Montanha"
"TID_CAPBUILD_BARRACKS_MEGAGROUND_INFO","Um buraco enorme em formato de Golem no chão. É melhor que não seja necessário um buraco para cada um dos Golens."
"TID_CAPBUILD_ROCKET","Artilharia de Foguetes"
"TID_CAPBUILD_ROCKET_INFO","Lança foguetes explosivos em alvos terrestres e aéreos. Por algum milagre, nunca erra o alvo!"
"TID_CAPBUILD_SPELLLAB_RAGE","Fábrica de Feitiço de Fúria"
"TID_CAPBUILD_SPELLLAB_RAGE_INFO","Prepara frascos enormes cheios de Feitiço de Fúria. A raiva no ar é simplesmente contagiante."
"TID_CAPBUILD_SPELLLAB_HEAL","Fábrica de Feitiço de Cura"
"TID_CAPBUILD_SPELLLAB_HEAL_INFO","Prepara frascos enormes cheios de Feitiço de Cura. O aroma de flores faz com que dores de cabeça vão embora!"
"TID_CAPBUILD_SPELLLAB_JUMP","Fábrica de Feitiço de Salto"
"TID_CAPBUILD_SPELLLAB_JUMP_INFO","Prepara frascos enormes de Feitiço de Salto. A própria construção parece estar pronta para saltar."
"TID_CAPBUILD_SPELLLAB_FREEZE","Fábrica de Feitiço de Gelo"
"TID_CAPBUILD_SPELLLAB_FREEZE_INFO","Prepara frascos enormes de Feitiço de Gelo. Visitantes devem vir com roupa de inverno."
"TID_CAPBUILD_SPELLLAB_LIGHTNING","Fábrica de Feitiço de Relâmpago"
"TID_CAPBUILD_SPELLLAB_LIGHTNING_INFO","Prepara frascos enormes de Feitiço de Relâmpago. Todos por perto ficam chocados!"
"TID_CAPBUILD_SPELL_STORAGE","Armazenamento de Feitiços"
"TID_CAPBUILD_SPELL_STORAGE_INFO","O Armazenamento de Feitiços contém os feitiços da capital. Melhore para aumentar a capacidade de feitiços nos raides."
"TID_BALLOON_BUS","Dirigível"
"TID_PLAYER_HOUSE","Casa do clã"
"TID_PLAYER_HOUSE_INFO","Um segundo lar, longe da vila principal, para membros do clã na região. Todos vêm pela natureza e ficam pelos raides."
"TID_RIVER","Rio"
"TID_RIVER_BRIDGE","Ponte"
"TID_RIVER_CAVE","Caverna fluvial"
"TID_LAKE_STRAIGHT1","Lago reto"
"TID_WATER","Água"
"TID_LAKE_CURVE","Lago curvo"
"TID_LAKE_CORNER","Lago angular"
"TID_DECO_HILL_3","Base da montanha"
"TID_DECO_HILL_6","Pico pequeno"
"TID_DECO_HILL_8","Pico grande"
"TID_DECO_HILL_10","Pico enorme"
"TID_DECO_LAKE_5","Lagoa pequena"
"TID_DECO_LAKE_8","Lagoa grande"
"TID_DECO_FOREST_2","Arvoredo"
"TID_DECO_FOREST_3","Floresta"
"TID_DECO_QUARRY_5","Pedreira"
"TID_DISTRICT_CAPITAL_PEAK","Pico da capital"
"TID_DISTRICT_BARBARIAN_CAMP","Campo dos Bárbaros"
"TID_DISTRICT_WIZARD_VALLEY","Vale dos Magos"
"TID_CAPBUILD_CAPHQ","Capitólio"
"TID_CAPBUILD_CAPHQ_INFO","O coração da capital. Melhore para liberar novos distritos e mais níveis de construções no Pico da Capital."
"TID_CAPBUILD_DISHQ","Centro do distrito"
"TID_CAPBUILD_DISHQ_INFO","Onde os moradores e o Construtor Ancião se reúnem para cuidar do distrito. Melhore para liberar mais níveis de construções neste distrito."
"TID_CAPITAL_SHOP_CONFIRM_TITLE","Comprar?"
"TID_CAPITAL_SHOP_CONFIRM_TEXT","Comprar <num>x <item>?"
"TID_CAPITAL_SHOP_RESOURCE_CONFIRM_TEXT","Comprar <num> <item>?"
"TID_RUIN_INFO_UNLOCKS","Reconstrua e obtenha:"
"TID_BUTTON_RAID","Raide"
"TID_BUTTON_CAPITAL_MAP","Mapa"
"TID_DISTRICT_UNLOCKS_AT_MESSAGE","Desbloqueia com capitólio de nível <num>"
"TID_DISTRICT_LEVEL_COMBO","<name>\nNível <num>"
"TID_INVALID_PLACEMENT_CAPITAL","Mobilize tropas na área branca."
"TID_CRAFTING_FINISHES_IN","Produção pronta em:"
"TID_COLLECT_CRAFTED_RESOURCE","Coletar"
"TID_FREE_CRAFTING_FINISHES_IN","Em breve..."
"TID_CRAFT_RESOURCES_TITLE","Começar a produção?"
"TID_FORGE_SLOT_UNLOCKS","Desbloqueia no centro da vila <num>"
"TID_SPEED_UP_CRAFTING","Finalizar a produção de ouro da capital agora?"
"TID_ALLIANCE_VISIT_BUTTON","Visitar a capital"
"TID_DISTRICT_LAYOUT_UPDATED","<player> mudou o layout. Recarregue o distrito para ver as mudanças."
"TID_DISTRICT_LAYOUT_LOCKED","<player> já está editando o layout."
"TID_NO_RIGHTS_TO_EDIT_DISTRICT_LAYOUT","Apenas líderes e colíderes podem editar o layout dos distritos."
"TID_CLAN_CHANGED_TITLE","Mudança de clã"
"TID_CLAN_CHANGED_TEXT","Você não pertence mais a este clã. Volte para a vila principal."
"TID_MORE_CAPITAL_UPGRADES_NEEDED","Libere ou melhore mais <number> construções ou armadilhas em qualquer distrito para melhorar o capitólio."
"TID_CAPBUILD_BLAST_BOW","Arco Colossal"
"TID_CAPBUILD_BLAST_BOW_INFO","Sempre quis saber o dano causado por uma flecha do tamanho de uma árvore? Suas dúvidas serão sanadas com o Arco Colossal. Nem precisa dizer que ele é muito perigoso."
"TID_ALL_WALLS","Todos os muros"
"TID_GATE","Portão"
"TID_DISTRICT_CHALLENGE_TITLE","Começar desafio amistoso do distrito"
"TID_DISTRICT_CHALLENGE_DEFAULT_INPUT","Você consegue vencer este distrito?"
"TID_CAPBUILD_AIR_DEFENSE","Defesa Aérea"
"TID_CAPBUILD_AIR_DEFENSE_INFO","Esta torre antiaérea é mortal contra inimigos voadores, mas não pode atingir inimigos terrestres. Posicione-a sabiamente para cobrir o maior espaço aéreo possível."
"TID_CAPBUILD_SUPERWIZARDTOWER","Torre do Supermago"
"TID_CAPBUILD_SUPERWIZARDTOWER_INFO","O ataque elétrico dos Supermagos funciona bem contra hordas de atacantes, pois o choque é tão forte que também afeta todos que estão perto do alvo inicial. Chocante!"
"TID_CAPBUILD_RAPID_ROCKETS","Foguetes Rápidos"
"TID_CAPBUILD_RAPID_ROCKETS_INFO","Estes foguetes têm um alcance menor em relação à Defesa Aérea, mas compensam com um impacto maior."
"TID_CAPBUILD_INFERNO","Torre Inferno"
"TID_CAPBUILD_INFERNO_INFO","O inferno das tropas duronas, a Torre Inferno pode causar dano devastador às unidades nas quais se concentra."
"TID_CAPBUILD_MEGATESLA","Megatesla Oculta"
"TID_CAPBUILD_MEGATESLA_INFO","O que acontece quando uma Tesla Oculta fica mega? Dano severo até mesmo às unidades mais fortes!"
"TID_CAPBUILD_BOMBTOWER","Torre de Bombas"
"TID_CAPBUILD_BOMBTOWER_INFO","Torres de Bombas fazem exatamente o que você espera: bombardeiam tropas terrestres. E ainda explodem quando são destruídas!"
"TID_CAPBUILD_CRUSHER","Esmagador"
"TID_CAPBUILD_CRUSHER_INFO","O esmagador preza muito seu espaço pessoal. Essa pedrona acaba com as unidades terrestres com um belo golpe."
"TID_CAPBUILD_AIRBOMBS","Bombas Aéreas"
"TID_CAPBUILD_AIRBOMBS_INFO","Se você quer uma defesa aérea peso-pesado, conte com as bombas aéreas. Barris explosivos lentos, mas mortais, são lançados ao céu para detonar vários inimigos aéreos ao mesmo tempo."
"TID_CAPBUILD_MULTIMORTAR","Multimorteiro"
"TID_CAPBUILD_MULTIMORTAR_INFO","Atira de longe diversas vezes para aumentar as chances de atingir o alvo."
"TID_START_RAID","Iniciar raide"
"TID_RAID_INFO","Dados do raide"
"TID_RAID_MAP","Mapa do raide"
"TID_FRIENDLY_DISTRICT_CHALLENGE_DETAILS","Desafio amistoso de distrito"
"TID_FRIENDLY_DISTRICT_CHALLENGE_CLOSED","O distrito já está sob ataque!"
"TID_DECO_FIRST_BARBARIAN","O primeiro Bárbaro"
"TID_DECO_FIRST_BARBARIAN_INFO","Uma velha estátua de tempos em que mau gosto capilar estava em alta."
"TID_DECO_RESTORED_BARBARIAN","Grande Bárbaro"
"TID_DECO_RESTORED_BARBARIAN_INFO","Traz alegria para toda a vila!"
"TID_DECO_RUINED_PILLAR","Pilar em ruínas"
"TID_DECO_RUINED_PILLAR_INFO","Desgastado, mas de pé."
"TID_DECO_RESTORED_PILLAR","Pilar"
"TID_DECO_RESTORED_PILLAR_INFO","Tem letras miúdas. Tão miúdas que é MUITO difícil conseguir ler."
"TID_DECO_GREAT_PYRE","Grande pira"
"TID_DECO_GREAT_PYRE_INFO","Ótima para assar um churrasco e recontar grandes batalhas."
"TID_DECO_GOLDEN_BARBARIAN","Bárbaro dourado"
"TID_DECO_GOLDEN_BARBARIAN_INFO","Existe na vila algum cabelo mais brilhante do que o meu?"
"TID_ASK_LEADERSHIP_START_RAID","Peça a um líder, colíder ou ancião para lutar no raide de fim de semana."
"TID_RAID_ERROR_NO_SEASON","Raides só estão disponíveis durante temporadas específicas."
"TID_FRIENDLY_DISTRICT_CHALLENGE_NO_ATTACKS_YET","Nenhum ataque ainda."
"TID_CAPITAL_FROST","Feitiço de Gelo"
"TID_CAPITAL_REWARD_END_BATTLE","As medalhas de raide são transferidas para o baú da capital do clã."
"TID_CAPITAL_FRIENDLT_ARMY_DATA_NOT_AVAILABLE","Aguarde até que os dados do exército da capital estejam disponíveis."
"TID_PRESET_CAPITAL_PRODUCTION_BUILDING_MISSING","O edifício de produção ainda não foi construído."
"TID_PRESET_CAPITAL_HOUSING_BUILDING_MISSING","O edifício de habitação ainda não foi construído."
"TID_DONATION_FAILED_ALREADY_UPGRADED","Outro membro do clã finalizou a melhoria!"
"TID_DONATION_FAILED_PENDING_UPGRADE","Não foi possível completar a doação porque a melhoria anterior ainda está pendente. Tente de novo mais tarde."
"TID_CAPITAL_VISIT_DISTRICT_FAILED","Não foi possível visitar a capital do clã."
"TID_CAPITAL_VISIT_OWN_CAPITAL_FAILED","Não foi possível entrar na capital do clã."
"TID_RAID_DATA_ERROR_INTERNAL","Detalhes do raide indisponíveis. Tente de novo mais tarde."
"TID_CLAN_RAIDS","Raides do clã"
"TID_RAID_WEEKEND_SIGNUP_LEADERS","Nos raides de fim de semana, seu clã luta contra a capital de outros clãs. Use seus ataques e lute ao lado de seus colegas para obter grandes recompensas!\n\nSeu clã está pronto?\n\nO raide de fim de semana termina em: <time>"
"TID_RAID_WEEKEND_SIGNUP_MEMBERS","Nos raides de fim de semana, seu clã luta contra a capital de outros clãs. Use seus ataques e lute ao lado de seus colegas para obter grandes recompensas!\n\nPeça a um líder, colíder ou ancião para participar!\n\nO raide de fim de semana termina em: <time>"
"TID_CLAN_INFO","Informações do clã"
"TID_ATTACK_LOG","Registro de ataques"
"TID_DEFENCE_LOG","Registro de defesas"
"TID_RAID_WEEKEND_INFO","Dados do raide de fim de semana"
"TID_RAID_WEEKEND","Raide de fim de semana"
"TID_ATTACK_IN_PROGRESS","Ataque em andamento"
"TID_DISTRICT_LOCKED","Bloqueado"
"TID_DEFEATED","Derrota"
"TID_CAPITAL_DISTRICTS_DESTROYED","Distritos destruídos: <progress>/<total>"
"TID_CAPITAL_DISTRICTS_STANDING","Distritos de pé: <progress>/<total>"
"TID_EDIT_CAPITAL_ARMY","Editar exército da capital"
"TID_CAPITAL_RAID_ATTACK_FAILED","Não foi possível atacar o distrito."
"TID_CAPITAL_RAID_SNAPSHOT_NOT_AVAILABLE","Não foi possível acessar o distrito."
"TID_CAPITAL_RAID_INVALID_TARGET","Não é possível atacar este distrito."
"TID_CAPITAL_RAID_ALL_ATTACKS_USED","Você não tem mais ataques."
"TID_CAPITAL_RAID_TARGET_UNDER_ATTACK","O distrito já está sob ataque."
"TID_CAPITAL_RAID_ATTACKER_LEFT_THE_CLAN","Você já atacou com outro clã."
"TID_CAPITAL_RAID_PERSONAL_BREAK","Intervalo pessoal"
"TID_CAPITAL_RAID_AMOUNT_ATTACKS","Total de ataques: <number>"
"TID_CAPITAL_RAID_DISTRICT_ALREADY_DESTROYED","O distrito já foi destruído."
"TID_CAPITAL_RAID_DISTRICT_STILL_LOCKED","Ainda não é possível atacar este distrito."
"TID_CAPITAL_RAID_VISIT_FAILED","Não foi possível explorar o distrito."
"TID_CAPITAL_RAID_VISIT_INVALID_TARGET","Não é possível explorar o distrito."
"TID_BUTTON_GO","Ir"
"TID_BUTTON_VIEW","Ver"
"TID_DISTRICT_BALLOON_LAGOON","Lagoa dos Balões"
"TID_DISTRICT_BUILDERS_WORKSHOP","Oficina do Construtor"
"TID_DISTRICT_DRAGON_CLIFFS","Penhasco dos Dragões"
"TID_DISTRICT_GOLEM_QUARRY","Pedreira do Golem"
"TID_CAPBUILD_BARRACKS_BATTLERAM","Quartel do Aríete de Batalha"
"TID_CAPBUILD_BARRACKS_BATTLERAM_INFO","Cabem vários Aríetes de Batalha dentro!"
"TID_CAPBUILD_BARRACKS_SUPER_DRAGON","Quartel do Superdragão"
"TID_CAPBUILD_BARRACKS_SUPER_DRAGON_INFO","Talvez madeira não tenha sido o melhor material para abrigar os Dragões. Mas, por algum milagre, o quartel ainda não pegou fogo."
"TID_CAPBUILD_BARRACKS_MEGAPEKKA","Quartel da P.E.K.K.A Poderosa"
"TID_CAPBUILD_BARRACKS_MEGAPEKKA_INFO","Como a P.E.K.K.A Poderosa entra? Peça por peça?"
"TID_CAPBUILD_BARRACKS_SKELETON_BARREL","Quartel do Barril de Esqueletos"
"TID_CAPBUILD_BARRACKS_SKELETON_BARREL_INFO","É uma fábrica de barris ao lado de um cemitério. O dono é vendedor de balões."
"TID_CAPBUILD_BARRACKS_HOG_RIDER","Quartel dos Domadores"
"TID_CAPBUILD_BARRACKS_HOG_RIDER_INFO","Gritos estridentes não param por um segundo. Parece que os Corredores e os Voadores estão felizes de se encontrarem."
"TID_CAPBUILD_BARRACKS_MINION","Quartel dos Servos"
"TID_CAPBUILD_BARRACKS_MINION_INFO","Graças ao novo método, os Servos agora são agrupados em hordas!"
"TID_FIND_BARRACKS","Encontrar quartel"
"TID_INFO_TEST_DUMMY","Boneco de treino indestrutível e que não revida."
"TID_TEST_DUMMY","Boneco de treino"
"TID_CAPITAL_ARMY_SAVE_OK","Exército da capital editado"
"TID_CAPITAL_ARMY_SAVE_FAILED","Não foi possível salvar o exército da capital."
"TID_CAPITAL_ARMY_SAVE_PENDING","Aguarde. O exército da capital está sendo salvo."
"TID_CAPITAL_ARMY_SAVE_INVALID","Não é possível salvar um exército da capital inválido."
"TID_CAPITAL_ARMY_SAVE_FAILED_UNIT_NOT_AVAILABLE","Algumas das tropas selecionadas não estão disponíveis neste clã."
"TID_CAPITAL_ARMY_SAVE_FAILED_SPELL_NOT_AVAILABLE","Alguns dos feitiços selecionados não estão disponíveis neste clã."
"TID_CAPITAL_ARMY_SAVE_FAILED_TOO_MANY_UNITS","O clã tem muitas tropas."
"TID_CAPITAL_ARMY_SAVE_FAILED_TOO_MANY_SPELLS","O clã tem muitos feitiços."
"TID_START_RAID_FAILED_NO_RIGHTS","Peça para um líder, colíder ou ancião iniciar o raide!"
"TID_NEXT","Próximo"
"TID_RAID_WEEKEND_RESULTS","Resultados do raide de fim de semana"
"TID_TRAP_ZAPTRAP","Armadilha Zap"
"TID_TRAP_ZAPTRAP_INFO","Descrição da Armadilha Zap."
"TID_TRAP_LOGTRAP","Armadilha de Tronco"
"TID_TRAP_LOGTRAP_INFO","Prepare-se, pois muita coisa vai rolar."
"TID_CAPBUILD_MULTICANNON","Multicanhão"
"TID_CAPBUILD_MULTICANNON_INFO","Canhão com vários canos!"
"TID_WATER_2","Água 2x2"
"TID_WATER_3","Água 3x3"
"TID_RAID_WEEKEND_OVER","Raide de fim de semana concluído"
"TID_CAPITAL_RAID_SEASON_REWARD","Você recebeu <num> medalhas no raide de fim de semana."
"TID_RAID_WEEKEND_REWARDED","Você recebeu:"
"TID_RAID_WEEKEND_TOTAL_LOOT","Saque total da capital:"
"TID_RAID_WEEKEND_RAIDS_COMPLETED","Raides finalizados:"
"TID_RAID_WEEKEND_ENEMY_DISTRICTS_DESTROYED","Distritos inimigos destruídos:"
"TID_RAID_WEEKEND_TOTAL_ATTACKS","Total de ataques:"
"TID_RAID_LOG","Histórico de raides"
"TID_RAID_WEEKEND_HISTORY","Histórico do raide de fim de semana"
"TID_COSMETIC_ESTATE_2X2_SMALL_HUT","Casebre"
"TID_COSMETIC_ESTATE_2X2_SMALL_CABIN","Cabana pequena"
"TID_COSMETIC_ESTATE_3X3_SLANTED_HOUSE","Casa íngreme"
"TID_COSMETIC_ESTATE_3X3_THATCHED_HUT","Barraca de palha"
"TID_COSMETIC_ESTATE_3X3_WOODEN_HOUSE","Casa de madeira"
"TID_COSMETIC_ESTATE_3X3_WOODEN_CABIN","Cabana de madeira"
"TID_COSMETIC_ESTATE_4X4_LARGE_HOUSE","Casarão"
"TID_COSMETIC_ESTATE_2X2_SMALL_HUT_INFO","Uma casinha pitoresca. Não recomendada para pessoas altas."
"TID_COSMETIC_ESTATE_2X2_SMALL_CABIN_INFO","Ideal para quem gosta de casas simples."
"TID_COSMETIC_ESTATE_3X3_SLANTED_HOUSE_INFO","O telhado impede o acúmulo de neve, mas dificulta a decoração."
"TID_COSMETIC_ESTATE_3X3_THATCHED_HUT_INFO","Ocupada por Bárbaros. Mal-acabada e altamente inflamável."
"TID_COSMETIC_ESTATE_3X3_WOODEN_HOUSE_INFO","Uma casa bem feita e com decoração de bom gosto. Oferece abrigo e conforto."
"TID_COSMETIC_ESTATE_3X3_WOODEN_CABIN_INFO","Para moradores que gostam de casa simples, porém maior que a dos vizinhos."
"TID_COSMETIC_ESTATE_4X4_LARGE_HOUSE_INFO","Habitação espaçosa com ótima vista e muito espaço de armazenamento."
"TID_FLYING_FORTRESS","Fortaleza Voadora"
"TID_FLYING_FORTRESS_INFO","Tudo indicava que pôr asas num castelo seria receita para desastre, mas não foi o caso da Fortaleza Voadora. Com um batalhão de Esqueletos Voadores, esta acrópole aérea bombardeia tudo sem piedade."
"TID_FLYING_FORTRESS_ABILITY_NAME","Legião de Esqueletos"
