"TID","FR"
"TID_ANNIVERSARY_KING","Roi de la danse"
"TID_PARTY_QUEEN","Reine fêtarde"
"TID_GLADIATOR_CHAMPION","Championne gladiatrice"
"TID_CLANGAMES_TASK_USE_ROCKET_BALLOONS","Raffut des roquettes"
"TID_CLANGAMES_TASK_INFO_USE_ROCKET_BALLOONS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> ballon(s) à propulsion."
"TID_CLANGAMES_TASK_USE_DRAGON_RIDERS","Course de dragons"
"TID_CLANGAMES_TASK_INFO_USE_DRAGON_RIDERS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> chevaucheur(s) de dragon."
"TID_WRONG_VILLAGE","Retournez d'abord dans le village principal."
"TID_SUPER_BOWLER","Super bouliste"
"TID_SUPER_BOWLER_INFO","Le super bouliste possède désormais tout ce dont il a toujours rêvé : un gant plus agrippant, des chaussures ultra confortables et des rochers toujours plus énormes à lancer."
"TID_SUPER_BOWLER_ABILITY_NAME","Triple strike"
"TID_SUPER_BOWLER_ABILITY_HELP","Les rochers rebondissent sur une troisième cible et infligent des dégâts de zone supplémentaires."
"TID_OBSTACLE_HALLOWEEN2021","Fleur \qinoffensive\q"
"TID_SELECT_SINGLE_SKIN_MODE","Seul le skin sélectionné sera utilisé."
"TID_SELECT_RANDOM_SKIN_MODE","Les skins seront choisis au hasard parmi ceux sélectionnés."
"TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","Gagnez une étoile en combat multijoueur en utilisant 1 <troop>."
"TID_CLANGAMES_TASK_USETROOP_BUILDERBASE","Gagnez une étoile en combat des ouvriers en utilisant 1 <troop>."
"TID_CLANGAMES_TASK_USESPELL_MAINVILLAGE","Gagnez une étoile en combat multijoueur en utilisant 1 <spell>."
"TID_CLANGAMES_TASK_USESUPERTROOP","Gagnez un combat multijoueur <num> fois en utilisant 1 <troop>."
"TID_9TH_CLASHIVERSARY_SCENERY","Décor du 9e clashiversaire"
"TID_UNDERAGE_PLAYER_LOGIN_DISALLOWED_KUNLUN","根据国家防沉迷通知的相关要求和最新强化的防沉迷政策，由于您是未成年玩家，仅能在周五、周六、周日及法定节假日每日20时至21时登录游戏，在上述时间段之外无法游戏，请注意休息。"
"TID_UNDERAGE_PLAYER_PLAYTIME_ENDED_KUNLUN","根据国家防沉迷通知的相关要求和最新强化的防沉迷政策，由于您是未成年玩家，仅能在周五、周六、周日及法定节假日每日20时至21时登录游戏，在上述时间段之外无法游戏，请注意休息。"
"TID_UNDERAGE_PLAYER_PLAYTIME_ENDING_SOON_WARNING_KUNLUN","根据国家防沉迷通知的相关要求，未成年玩家仅能在\q周五、周六、周日和法定节假日每日20时至21时登录游戏\q，其他时间无法游戏，今日可游戏时间剩余<num>分钟。请您注意休息。"
"TID_CHAMPION_QUEEN","Reine championne"
"TID_LOADING_CHINA_TENCENT","本公司积极履行《网络游戏行业防沉迷自律公约》抵制不良游戏，拒绝盗版游戏。注意自我保护，谨防受骗上当。适度游戏益脑，沉迷游戏伤身。合理安排时间，享受健康生活。根据国家新闻出版署《关于防止未成年人沉迷网络游戏的通知》、《关于进一步严格管理切实防止未成年人沉迷网络游戏的通知》，所有网络游戏用户均需使用有效身份信息完成账号实名注册后方可进入游戏，认证为未成年的玩家将受到防沉迷功能限制。\n粤网文【2017】6138-1456号、（总）网出证（粤）字第057号 著作权人：SUPERCELL OY 出版单位：北京昆仑乐享网络技术有限公司 运营单位：北京昆仑乐享网络技术有限公司 文网游进字【2015】0062号 审批文号：新广出审【2015】1084号 出版物号：ISBN 978-7-89988-438-6"
"TID_SUPER_DRAGON","Super dragon"
"TID_SUPER_DRAGON_INFO","Parfois, il faut plus qu'un simple feu intérieur. Le super dragon brûle dedans, dehors, et quand il est en colère, il brûle aussi tout autour de lui !"
"TID_SUPER_DRAGON_ABILITY_NAME","Brasier"
"TID_SUPER_DRAGON_ABILITY_HELP","Inflige des dégâts continus qui se répandent sur les cibles proches."
"TID_TASK_BANNER_START_NEW","Nouveau défi"
"TID_LAST_ONLINE_WITHIN_24H","En ligne récemment"
"TID_LAST_ONLINE_ONE_DAY_AGO","En ligne il y a 1 jour"
"TID_LAST_ONLINE_MULTIPLE_DAYS_AGO","En ligne il y a <num> jours"
"TID_LAST_ONLINE_OVER_WEEK_AGO","En ligne il y a plus d'une semaine"
"TID_MEMBERS_SORTED_BY_TROPHY","Trophées"
"TID_MEMBERS_SORTED_BY_TOWN_HALL","Hôtel de ville"
"TID_MEMBERS_SORTED_BY_TROOPS_DONATED","Troupes données"
"TID_MEMBERS_SORTED_BY_TROOPS_RECEIVED","Troupes reçues"
"TID_MEMBERS_SORTED_ALPHABETICALLY","Ordre alphabétique"
"TID_MEMBERS_SORTED_BY_ROLE","Rôle"
"TID_MEMBERS_SORTED_BY_ACTIVE","Connexion"
"TID_MEMBERS_SORTED_BY_XP","Niveau d'EXP"
"TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_14","Les 14 Fantastiques"
"TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_14","Gagnez <num> étoiles contre des adversaires possédant un hôtel de ville de niveau 14 en combat multijoueur."
"TID_CHARACTER_SIEGE_MACHINE_CATAPULT","Catapulte d'esprits"
"TID_CHARACTER_INFO_SIEGE_MACHINE_CATAPULT","Cet engin de siège projette des salves d'esprits de feu qui font mal et laissent des flammes derrière eux. Sa portée lui permet de rester à l'écart des problèmes, mais attention aux défenses à plus longue portée et aux pièges. Les sorts n'ont aucun effet sur lui."
"TID_TUTORIAL_CHECK_PARENTAL_CONSENT","Chef, avant de pouvoir jouer, vous allez avoir besoin de l'autorisation d'un adulte."
"TID_WARNING_1_GEM_DONATIONS_INACTIVE","Les dons à 1 gemme sont désactivés. Voulez-vous vraiment faire un don avec des gemmes ?"
"TID_WARNING_WAR_MEMBER_NOT_IN_CLAN","Ce joueur ne fait pas partie du clan."
"TID_SNOWED_IN_SCENERY","Village des neiges"
"TID_MASTER_WARDEN","Maître gardien"
"TID_PUMPKIN_GRAVEYARD_SCENERY","Cimetière aux citrouilles"
"TID_GOLEM_KING","Roi golem"
"TID_JOLLY_WARDEN","Gardien festif"
"TID_ICE_KING","Roi des glaces"
"TID_NO_OPENID_LOGIN_DISALLOWED_TENCENT","根据相关部门的最新防沉迷规则，请您打开设备设置，将设备语言切换至简体中文后，即可使用QQ/微信账号登录游戏。"
"TID_CHAT_JUST_DISABLED","Vous avez été signalé pour des messages inappropriés. Votre chat sera désactivé pendant <time>."
"TID_SHADOW_CHAMPION","Championne des ombres"
"TID_SHADOW_KING","Roi des ombres"
"TID_SHADOW_WARDEN","Gardien des ombres"
"TID_SHADOW_QUEEN","Reine des ombres"
"TID_TIGER_KING","Roi lunaire"
"TID_TIGER_MOUNTAIN_SCENERY","Montagne du tigre"
"TID_WARRIOR_WARDEN","Gardien guerrier"
"TID_TENCENT_THIRDPARTY_INFO","Partage d'informations avec les entreprises tierces"
"TID_SELF_SERVICE_BUTTON","Service automatique"
"TID_SETTING_SHOW_LEADERBOARDS","Figurer aux classements"
"TID_SETTING_SHOW_LEADERBOARDS_INFO","Lorsque cette option est activée, vous figurez dans les classements et les autres joueurs peuvent vous voir. Si elle est désactivée, vous ne figurerez pas dans les classements et ne serez pas visible."
"TID_TENCENT_USER_PRIVACY_POPUP_TITLE_1","用户与隐私相关协议指引"
"TID_TENCENT_USER_PRIVACY_POPUP_TEXT_1","在您使用我们(腾讯)服务前，请您务必审慎阅读、充分理解<TOS>、<PP>、<CHILDREN>、<THIRDPARTY>的各条款。同时，您应特别注意前述协议中免除或者限制我们责任的条款、对您权利进行限制的条款、约定争议解决方式和司法管辖的条款。如您已详细阅读并同意以上条款，请点击\q同意\q开始使用我们的服务。\n我已经详细阅读并同意<TOS>、<PP>、<CHILDREN>、<THIRDPARTY>。\n"
"TID_TENCENT_USER_PRIVACY_POPUP_TITLE_2","提示"
"TID_TENCENT_USER_PRIVACY_POPUP_TEXT_2","尊敬的用户，您需要详细阅读并同意<TOS>、<PP>、<CHILDREN>、<THIRDPARTY>，才可进入游戏哦。"
"TID_TENCENT_CUSTOMER_SUPPORT","Assistance Tencent"
"TID_PRIVACY_CONTROLS_BUTTON","Confidentialité"
"TID_FAQ_BUTTON_TENCENT","Partage d'informations avec les entreprises tierces"
"TID_TERMS_OF_SERVICE_BUTTON_TENCENT","Licence de jeu Tencent et contrat de services"
"TID_PRIVACY_POLICY_BUTTON_TENCENT","Guide sur la protection des données privées dans les jeux Tencent"
"TID_PARENTS_GUIDE_BUTTON_TENCENT","Guide sur la protection des données privées des jeunes joueurs dans les jeux Tencent"
"TID_ALLIANCE_REPORT_TEXT","Souhaitez-vous vraiment signaler le nom ou la description du clan <name> ?"
"TID_ANONYMOUS_PLAYER","Anonyme"
"TID_SETTINGS_PRIVACY","Confidentialité"
"TID_SETTINGS_GENERAL","Général"
"TID_EXISTING_PLAYER_PRIVACY_SETTINGS_ADVISORY","Une nouvelle option de confidentialité a été ajoutée. Vous êtes actuellement visible par les autres joueurs. Vous pouvez modifier cette option en vous rendant dans les paramètres, puis Paramètres supplémentaires."
"TID_NEW_PLAYER_PRIVACY_SETTINGS_ADVISORY","Une nouvelle option de confidentialité a été ajoutée. Elle est actuellement désactivée par défaut. Voulez-vous l'activer ?\n\n✅ Figurer aux classements"
"TID_ACCEPT_PRIVACY_SUGGESTIONS","Accepter"
"TID_GENERIC_NOTIFICATION_TITLE","Notice"
"TID_REPORT_REASON","原因"
"TID_REPORT_REASON_POLITICAL","政治敏感性"
"TID_REPORT_REASON_VULGAR","色情和低俗"
"TID_REPORT_REASON_ABUSIVE","辱骂"
"TID_REPORT_REASON_OTHER","其他内容"
"TID_REPORT_DESCRIPTION_TITLE","详细描述"
"TID_REPORT_DESCRIPTION_DEFAULT","请描述你要举报的内容"
"TID_REPORT_LAYOUT","举报排版"
"TID_REPORT_CONFIRM_SCREENSHOT","你确定要提交这张截图作为证据吗？"
"TID_REPORT_DONE","感谢您的举报"
"TID_RUINS","Ruines"
"TID_CAPITAL_RESOURCE","Joyaux"
"TID_CAPITAL_RESOURCE_FULL","Pas assez de place !"
"TID_FORGE","Forge"
"TID_CAPITAL_REWARD","Médailles de raid"
"TID_CAPITAL_REWARD_FULL","Pas assez de place !"
"TID_REQUIRED_HQ_LEVEL","Hôtel de capitale de niveau <number> requis"
"TID_CAPITAL_HALL_LEVEL_TOO_LOW","Vous devez améliorer votre hôtel de capitale au niveau <number>."
"TID_DISTRICT_HALL_LEVEL_TOO_LOW","Vous devez améliorer votre hôtel de district au niveau <number>."
"TID_BLACKSMITH_LEVEL_TOO_LOW","Vous devez améliorer votre forgeron au niveau <number> !"
"TID_CRAFT","Fabriquer"
"TID_POPUP_SPEED_UP_FORGE","Voulez-vous fabriquer des joyaux ?"
"TID_FREE_IN","Libre :"
"TID_CAPBUILD_SPEAR_THROWER","Baliste"
"TID_CAPBUILD_SPEAR_THROWER_INFO","Tire des lances sur les ennemis terrestres et aériens. Approchez à vos risques et périls !"
"TID_CAPBUILD_CANNON","Canon"
"TID_CAPBUILD_CANNON_INFO","Même s'il est lent, ce canon en a dans le ventre. En revanche, il est trop lourd pour atteindre les unités aériennes."
"TID_CAPBUILD_ARMY_FIELD_INFO","Une zone parfaite pour que les armées du clan se reposent avant le prochain raid. Peut être améliorée pour augmenter l'espace disponible."
"TID_CAPBUILD_BARRACKS_GIANT","Caserne des super géants"
"TID_CAPBUILD_BARRACKS_GIANT_INFO","Le refuge des super géants. Il y a de l'équipement d'entraînement qui traîne absolument partout !"
"TID_CAPBUILD_BARRACKS_ARCHER","Caserne des archères furtives"
"TID_CAPBUILD_BARRACKS_ARCHER_INFO","Un terrain d'entraînement pour les archères furtives. Attention : risque de projection d'objets pointus."
"TID_CAPBUILD_BARRACKS_BARBARIAN","Caserne des super barbares"
"TID_CAPBUILD_BARRACKS_BARBARIAN_INFO","Zone d'entraînement des super barbares. Ça sent les muscles et la testostérone !"
"TID_CAPBUILD_BARRACKS_WIZARD","Caserne des super sorciers"
"TID_CAPBUILD_BARRACKS_WIZARD_INFO","On dirait bien une caserne pour les super sorciers, mais personne n'ose vraiment s'en approcher pour vérifier."
"TID_CAPBUILD_BARRACKS_BALLOON","Caserne des ballons à propulsion"
"TID_CAPBUILD_BARRACKS_BALLOON_INFO","Pas le temps de penser à la sécurité quand on fabrique des ballons à propulsion. On veut du travail vite fait, bien fait !"
"TID_CAPBUILD_BARRACKS_DRAGON","Caserne des super dragons"
"TID_CAPBUILD_BARRACKS_DRAGON_INFO","Avec le recul, le bois n'était peut-être pas l'idée du siècle pour abriter des dragons. Un miracle que ça tienne toujours debout."
"TID_CAPBUILD_BARRACKS_MEGAAIR","Chantier des forteresses volantes"
"TID_CAPBUILD_BARRACKS_MEGAAIR_INFO","Un chantier de construction pour les forteresses volantes, situé en haut dans la montagne. Peut-être que l'ouvrier n'était pas sûr de son coup ?"
"TID_CAPBUILD_BARRACKS_CANNONCART","Caserne des charrettes de raid"
"TID_CAPBUILD_BARRACKS_CANNONCART_INFO","Un chantier pour les charrettes de raid. On sait comment fabriquer une charrette, mais qui sait comment on fait un barbare ?"
"TID_CAPBUILD_BARRACKS_MEGAGROUND","Carrière des golems des montagnes"
"TID_CAPBUILD_BARRACKS_MEGAGROUND_INFO","C'est un énorme trou en forme de golem, dans le sol. Il ne faudrait pas avoir besoin d'un nouveau trou à chaque fois..."
"TID_CAPBUILD_ROCKET","Artillerie roquette"
"TID_CAPBUILD_ROCKET_INFO","Lance des roquettes explosives sur les unités terrestres et aériennes. Elles ne ratent jamais leur cible !"
"TID_CAPBUILD_SPELLLAB_RAGE","Usine de sort de rage"
"TID_CAPBUILD_SPELLLAB_RAGE_INFO","Concocte d'énormes barils de sort de rage. Il suffit de se trouver à proximité pour tout à coup être en colère."
"TID_CAPBUILD_SPELLLAB_HEAL","Usine de sort de guérison"
"TID_CAPBUILD_SPELLLAB_HEAL_INFO","Concocte d'énormes barils de sort de guérison. Il paraît que son odeur florale suffit à dissiper toutes les migraines."
"TID_CAPBUILD_SPELLLAB_JUMP","Usine de sort de saut"
"TID_CAPBUILD_SPELLLAB_JUMP_INFO","Concocte d'énormes barils de sort de saut. C'est comme si tout le bâtiment était sur le point de décoller."
"TID_CAPBUILD_SPELLLAB_FREEZE","Usine de sort de gel"
"TID_CAPBUILD_SPELLLAB_FREEZE_INFO","Brasse d'énormes barils de sort de gel. Mieux vaut bien se couvrir avant d'y entrer."
"TID_CAPBUILD_SPELLLAB_LIGHTNING","Usine de sort de foudre"
"TID_CAPBUILD_SPELLLAB_LIGHTNING_INFO","Concocte d'énormes barils de sort de foudre. Et il ne faut pas avoir été chez le coiffeur juste avant !"
"TID_CAPBUILD_SPELL_STORAGE","Réserve de sorts"
"TID_CAPBUILD_SPELL_STORAGE_INFO","La réserve de sorts contient les sorts concoctés dans la capitale. Peut être améliorée pour augmenter le nombre de sorts disponibles dans les raids."
"TID_BALLOON_BUS","Dirigeable"
"TID_PLAYER_HOUSE","Maison de clan"
"TID_PLAYER_HOUSE_INFO","Un chez-soi loin du village principal, pour rendre visite aux membres du clan. Venez pour la vue, restez pour les raids."
"TID_RIVER","Rivière"
"TID_RIVER_BRIDGE","Pont"
"TID_RIVER_CAVE","Grotte"
"TID_LAKE_STRAIGHT1","Lac (droit)"
"TID_WATER","Eau"
"TID_LAKE_CURVE","Lac (courbe)"
"TID_LAKE_CORNER","Lac (coin)"
"TID_DECO_HILL_3","Pied de colline"
"TID_DECO_HILL_6","Petit sommet"
"TID_DECO_HILL_8","Grand sommet"
"TID_DECO_HILL_10","Immense sommet"
"TID_DECO_LAKE_5","Petit étang"
"TID_DECO_LAKE_8","Grand étang"
"TID_DECO_FOREST_2","Bosquet"
"TID_DECO_FOREST_3","Forêt"
"TID_DECO_QUARRY_5","Carrière"
"TID_DISTRICT_CAPITAL_PEAK","Sommet de la capitale"
"TID_DISTRICT_BARBARIAN_CAMP","Camp des barbares"
"TID_DISTRICT_WIZARD_VALLEY","Vallée des sorciers"
"TID_CAPBUILD_CAPHQ","Hôtel de capitale"
"TID_CAPBUILD_CAPHQ_INFO","C'est le cœur de la capitale ! Peut être amélioré pour débloquer de nouveaux districts et des améliorations supplémentaires pour le sommet de la capitale."
"TID_CAPBUILD_DISHQ","Hôtel de district"
"TID_CAPBUILD_DISHQ_INFO","Les villageois et le grand ouvrier s'occupent du district depuis l'hôtel. Peut être amélioré pour débloquer des améliorations supplémentaires dans ce district."
"TID_CAPITAL_SHOP_CONFIRM_TITLE","Acheter ?"
"TID_CAPITAL_SHOP_CONFIRM_TEXT","Acheter <item> x<num> ?"
"TID_CAPITAL_SHOP_RESOURCE_CONFIRM_TEXT","Acheter <item> x<num> ?"
"TID_RUIN_INFO_UNLOCKS","Réparer pour obtenir :"
"TID_BUTTON_RAID","Raid"
"TID_BUTTON_CAPITAL_MAP","Carte"
"TID_DISTRICT_UNLOCKS_AT_MESSAGE","À débloquer au niveau <num> de l'hôtel de capitale"
"TID_DISTRICT_LEVEL_COMBO","<name>\nNiveau <num>"
"TID_INVALID_PLACEMENT_CAPITAL","Déployez des troupes dans la zone blanche !"
"TID_CRAFTING_FINISHES_IN","Terminé :"
"TID_COLLECT_CRAFTED_RESOURCE","Récupérer"
"TID_FREE_CRAFTING_FINISHES_IN","Bientôt disponible..."
"TID_CRAFT_RESOURCES_TITLE","Fabriquer ?"
"TID_FORGE_SLOT_UNLOCKS","Disponible au niveau <num> de l'hôtel de ville"
"TID_SPEED_UP_CRAFTING","Terminer la création de joyaux ?"
"TID_ALLIANCE_VISIT_BUTTON","Capitale"
"TID_DISTRICT_LAYOUT_UPDATED","<player> a modifié le plan. Rechargez le district pour voir les changements."
"TID_DISTRICT_LAYOUT_LOCKED","<player> est déjà en train de modifier le plan."
"TID_NO_RIGHTS_TO_EDIT_DISTRICT_LAYOUT","Seuls le chef et les chefs adjoints peuvent modifier les plans."
"TID_CLAN_CHANGED_TITLE","Clan modifié"
"TID_CLAN_CHANGED_TEXT","Vous ne faites plus partie du clan. Veuillez retourner au village principal."
"TID_MORE_CAPITAL_UPGRADES_NEEDED","Débloquez ou améliorez <number> bâtiments ou pièges de plus dans n'importe quel district pour améliorer l'hôtel de la capitale."
"TID_CAPBUILD_BLAST_BOW","Arc rapide"
"TID_CAPBUILD_BLAST_BOW_INFO","L'arc rapide nous permet de répondre à une question existentielle : que se passe-t-il quand un arc tire des flèches de la taille d'un tronc ? La réponse est assez prévisible : ça fait très mal !"
"TID_ALL_WALLS","Tous les remparts"
"TID_GATE","Portail"
"TID_DISTRICT_CHALLENGE_TITLE","Lancer un défi de district amical"
"TID_DISTRICT_CHALLENGE_DEFAULT_INPUT","Pouvez-vous battre ce district ?"
"TID_CAPBUILD_AIR_DEFENSE","Défense anti-aérienne"
"TID_CAPBUILD_AIR_DEFENSE_INFO","Cette tour de défense anti-aérienne est redoutable contre les ennemis volants, mais ne peut rien contre les ennemis au sol. Positionnez-la judicieusement afin de couvrir une surface aérienne maximale."
"TID_CAPBUILD_SUPERWIZARDTOWER","Tour de super sorcier"
"TID_CAPBUILD_SUPERWIZARDTOWER_INFO","L'électricité des super sorciers est particulièrement efficace contre les groupes d'ennemis. Elle rebondit sur toutes les unités proches de la cible initiale."
"TID_CAPBUILD_RAPID_ROCKETS","Fulguroquettes"
"TID_CAPBUILD_RAPID_ROCKETS_INFO","Ce pack de roquettes bien saucissonnées a une portée plus courte que la défense anti-aérienne, mais le feu d'artifice fait d'autant plus mal."
"TID_CAPBUILD_INFERNO","Tour de l'enfer"
"TID_CAPBUILD_INFERNO_INFO","Cauchemar de toutes les grosses troupes, la tour de l'enfer est particulièrement efficace lorsqu'elle reste concentrée sur des unités."
"TID_CAPBUILD_MEGATESLA","Méga tesla camouflée"
"TID_CAPBUILD_MEGATESLA_INFO","Que se passe-t-il lorsqu'une tesla camouflée devient méga ? Ses arcs électriques infligent d'importants dégâts aux unités les plus résistantes !"
"TID_CAPBUILD_BOMBTOWER","Tour à bombes"
"TID_CAPBUILD_BOMBTOWER_INFO","Les tours à bombes bombardent les unités terrestres à proximité et disparaissent dans un grand BOUM une fois détruites ! Combattants rapprochés, gardez vos distances !"
"TID_CAPBUILD_CRUSHER","Broyeur"
"TID_CAPBUILD_CRUSHER_INFO","Le broyeur n'aime vraiment pas la foule. Les coups de cet énorme rocher enfoncent les ennemis dans le sol !"
