"TID","CN"
"TID_CONFIRM_SUPER_TROOP_CANCEL_AND_REMOVE_TROOPS_TEXT","确定要取消已启用的超级部队吗？所有已强化的单位都会被移除出您的军队，且剩余强化时间不会返还任何费用。"
"TID_POPUP_BOOST_PET_SHOP_TITLE","提升战宠升级速度？"
"TID_POPUP_BOOST_PET_SHOP_TEXT","将战宠的升级速度提升至原来的<multiplier>倍，持续<time>？"
"TID_BP_TAB_BANKS","资源箱"
"TID_BP_BANK_MULTIPLIER","加成："
"TID_CAPITAL_GOLD_STORAGE_FULL_TITLE","您确定吗？"
"TID_CAPITAL_GOLD_STORAGE_FULL_TEXT","都城金币已达存储上限，仍要继续进攻？"
"TID_CAPITAL_GOLD_STORAGE_ALMOST_FULL_TEXT","都城金币已接近存储上限，仍要继续进攻？"
"TID_BOOSTER_BB_STAR_BONUS_ALREADY_AVAILABLE","可以赢取建筑大师基地胜利之星奖励啦！"
"TID_BOOSTER_USE_BB_STAR_BONUS_BOOSTER_QUESTION_TITLE","激活奖励？"
"TID_BOOSTER_USE_BB_STAR_BONUS_BOOSTER_QUESTION","使用<booster>立即激活建筑大师基地胜利之星奖励？"
"TID_AUTO_FORGE_SLOTS_ACTIVE","已启用栏位：<num>"
"TID_BUTTON_SWAP","替换"
"TID_FEATURES","功能"
"TID_AURA_HITPOINTS_INCREASE","光环提升生命值：<number>%"
"TID_AURA_MAX_HITPOINTS_INCREASE","光环提升生命值上限：<number>"
"TID_DOWNLOADING_SCENERY","正在载入场景......"
"TID_BP_CAP_HOUSING_UNLOCKED","<housingpart>已解锁！"
"TID_BP_REWARD_CATEGORY_CAP_HOUSE","部落营房样式"
"TID_AUTO_FORGE_SLOT_NO_BUILDER","无需建筑工人"
"TID_AUTO_FORGE_SLOT_DESC","铸造无需建筑工人且所需资源减半。获取黄金令牌后可解锁。"
"TID_SKIN_LEAGUE_CHAMPION","联赛战神"
"TID_GOBLIN_CHAMPION","哥布林战神"
"TID_LEAGUE_QUEEN","联赛女皇"
"TID_LEAGUE_WARDEN","联赛守护者"
"TID_CWL23_SCENERY","部落联赛"
"TID_BOOST_PETS","加速："
"TID_GOBLIN_WARDEN","哥布林守护者"
"TID_SCENERY_BOOKS_OF_CLASH","冲突与战争"
"TID_SPELL_FACTORY_VOUCHER_CLAIM_FAILED_TITLE","领取礼券失败"
"TID_SPELL_FACTORY_VOUCHER_CLAIM_FAILED_ALREADY_CLAIMED","已领取礼券"
"TID_SPELL_FACTORY_VOUCHER_CLAIM_FAILED_EXPIRED","礼券已过期"
"TID_SPELL_FACTORY_VOUCHER_CLAIM_FAILED_INVALID_CODE","礼券代码错误，请确保代码正确后再重试。"
"TID_SPELL_FACTORY_VOUCHER_CLAIM_FAILED_INVALIDATED","礼券已失效"
"TID_SPELL_FACTORY_VOUCHER_CLAIM_FAILED_UNKNOWN","出错了，请稍后重试。"
"TID_SPELL_FACTORY_VOUCHER_CLAIM_SUCCESS_TITLE","奖励已领取"
"TID_SPELL_FACTORY_VOUCHER_CLAIM_SUCCESS_TEXT","<message>"
"TID_DECO_GOBLIN_CHEST","哥布林宝箱"
"TID_DECO_GOBLIN_CART","哥布林小车"
"TID_DECO_GOBLIN_CELLAR","哥布林地窖"
"TID_DECO_GOBLIN_DRAGON_STATUE","哥布林飞龙雕像"
"TID_DECO_GOBLIN_BARREL","哥布林飞桶"
"TID_DECO_CWL_HAMMER","联赛战锤"
"TID_DECO_CWL_SHIELD","联赛护盾"
"TID_DECO_RAZER_PROMO","雷蛇装饰"
"TID_DECO_FLEXING_BARB","肌肉野蛮人"
"TID_CHARACTER_APPRENTICE_WARDEN_INFO_SHORT","如果大守护者在忙别的事，这些魔法学徒可助你的部队一臂之力。"
"TID_CHARACTER_BARCHER","野蛮箭手"
"TID_CHARACTER_INFO_BARCHER","既像野蛮人一样强悍，也如弓箭手一般凶猛。野蛮箭手虽然长得怪异，但拥有惊人的进攻实力。"
"TID_CHARACTER_GRAVE_GOLEM","女巫戈仑"
"TID_CHARACTER_INFO_GRAVE_GOLEM","戈仑坚如磐石的决心加上女巫神奇的暗黑魔法，这个可怕的合体兵种能轻松摧毁敌方防御！"
"TID_CHARACTER_HOG_WIZARD","野猪法师"
"TID_CHARACTER_INFO_HOG_WIZARD","这个危险的兵种拥有法师火爆的性格和魔法，还有野猪骑士的超强灵活性。野猪法师的到来定会让敌方闻风丧胆！"
"TID_CHARACTER_LAVALOON","熔岩气球"
"TID_CHARACTER_INFO_LAVALOON","兼具气球兵的强力炸弹和熔岩猎犬的坚硬外壳，熔岩气球能轻松摧毁基地，一炸一个坑！"
"TID_ARROW_TRAP","投矛陷阱"
"TID_ARROW_TRAP_INFO","等待一群敌方单位经过，然后发射威力十足的尖矛，打他们个措手不及。"
"TID_GOBLIN_THROWER","哥布林发射器"
"TID_GOBLIN_THROWER_INFO","这件精美的哥布林手工艺品会朝进攻者快速丢出装满哥布林的飞桶，\n而这些哥布林会向进攻者丢出尖锐的长矛。那长矛又会丢出什么呢？"
"TID_CAPITAL_ENDLESS_HASTE_SPELL","永恒急速法术"
"TID_CAPITAL_ENDLESS_HASTE_SPELL_INFO","永久提升部队的速度！\n\n施放该法术会产生一个急速光环，穿过该光环的单位会获得加速效果，一直持续到当场战斗结束！"
"TID_DISTRICT_GOBLIN_MINES","哥布林矿井"
"TID_TENCENT_DOLPHIN_TITLE","检查更新"
"TID_TENCENT_DOLPHIN_CHECK_VERSION","检查最新版本"
"TID_TENCENT_DOLPHIN_DOWNLOADING_70","安装包更新"
"TID_TENCENT_DOLPHIN_DOWNLOADING_71","更新下载配置文件"
"TID_TENCENT_DOLPHIN_DOWNLOADING_72","更新下载差异文件"
"TID_TENCENT_DOLPHIN_DOWNLOADING_73","更新下载全量文件"
"TID_TENCENT_DOLPHIN_DOWNLOADING_74","更新校验完成文件"
"TID_TENCENT_DOLPHIN_DOWNLOADING_75","更新校验本地安装包"
"TID_TENCENT_DOLPHIN_DOWNLOADING_76","更新校验配置文件"
"TID_TENCENT_DOLPHIN_DOWNLOADING_77","更新校验差异文件"
"TID_TENCENT_DOLPHIN_DOWNLOADING_78","更新合并差异文件"
"TID_TENCENT_DOLPHIN_DOWNLOADING_79","更新校验全量文件"
"TID_TENCENT_DOLPHIN_DOWNLOADING_SIZE","<nowsize>k/<totalsize>k"
"TID_TENCENT_DOLPHIN_SUCCESS","检查更新完成"
"TID_TENCENT_DOLPHIN_ERROR","更新错误<error>"
"TID_TENCENT_DOLPHIN_CONFIRM","检查到新版本，请立即更新下载，大约<totalsize>k"
"TID_TENCENT_DOLPHIN_INSTALLFAIL","安装失败，请重试"
"TID_TENCENT_CDKEY_EXCHANGE","兑换码"
"TID_TENCENT_AGREE","同意"
"TID_TENCENT_DISAGREE","不同意"
"TID_TENCENT_REFUSE","拒绝"
"TID_TENCENT_RETURN","返回"
"TID_TENCENT_EXIT","退出"
"TID_TENCENT_RETRY","重试"
"TID_TENCENT_DOLPHIN_ERROR_0","初始化错误"
"TID_TENCENT_DOLPHIN_ERROR_1","网络错误，请在网络环境正常下重启游戏。"
"TID_TENCENT_DOLPHIN_ERROR_2","网络超时，请在网络环境正常下重启游戏。"
"TID_TENCENT_DOLPHIN_ERROR_3","磁盘空间不足，请清理磁盘空间后，重启游戏。"
"TID_TENCENT_DOLPHIN_ERROR_4","其他系统错误，请重启手机重试。"
"TID_TENCENT_DOLPHIN_ERROR_5","模块其他错误，请重启手机重试。"
"TID_TENCENT_DOLPHIN_ERROR_6","当前版本不支持更新，请去应用商店下载最新版本。"
"TID_TENCENT_DOLPHIN_ERROR_8","当前环境下载安装包异常，请去应用商店下载最新版本。"
"TID_TENCENT_LOGIN_THIRDPARTY","《第三方信息共享清单》"
"TID_CHARACTER_LAVALOON_PUP","迷你熔岩气球犬"
"TID_CHARACTER_INFO_LAVALOON_PUP","这些调皮的绿色小怪物就是为战斗而生的，无论什么情况他们都会接着战斗。"
"TID_SCENERY_FUTURE","未来都市"
"TID_RAIL","栏杆"
"TID_CHARACTER_MEGA_SPARKY","超级电磁炮"
"TID_CHARACTER_INFO_MEGA_SPARKY","这台机器无所畏惧，似乎无人可挡，总是从容不迫地发射雷鸣般的电磁冲击波摧毁防御。这将是敌人永远无法摆脱的噩梦吧？"
"TID_CAPBUILD_BARRACKS_MEGA_SPARKY","超级电磁炮工坊"
"TID_CAPBUILD_BARRACKS_MEGA_SPARKY_INFO","闪电反复击中玻璃球，于是就有了这台超级电磁炮。这足以让经过的人毛发悚立。"
"TID_CAPBUILD_BARRACKS_SUPER_MINER","超级矿工训练营"
"TID_CAPBUILD_BARRACKS_SUPER_MINER_INFO","超级矿工的快乐老家，这里非常接地气，还有一股浓浓的石油味。"
"TID_CAPBUILD_SPELLLAB_LONG_HASTE","永恒急速法术工厂"
"TID_CAPBUILD_SPELLLAB_LONG_HASTE_INFO","配制一桶桶永恒急速法术。村民们每次路过这里都会加快脚步。"
"TID_BB_ATTACK_GOLD_STORAGE_FULL_TITLE","您确定吗？"
"TID_BB_ATTACK_GOLD_STORAGE_FULL_TEXT","建筑大师金币已达存储上限，仍要继续进攻？"
"TID_BB_ATTACK_GOLD_STORAGE_ALMOST_FULL_TEXT","建筑大师金币已接近存储上限，仍要继续进攻？"
"TID_BB_ATTACK_ELIXIR_STORAGE_FULL_TITLE","您确定吗？"
"TID_BB_ATTACK_ELIXIR_STORAGE_FULL_TEXT","建筑大师圣水已达存储上限，仍要继续进攻？"
"TID_BB_ATTACK_ELIXIR_STORAGE_ALMOST_FULL_TEXT","建筑大师圣水已接近存储上限，仍要继续进攻？"
"TID_UPGRADING_SUBTITLE","升至<number>级"
"TID_EVENT_HUB_ACCESS","活动中心"
"TID_EVENT_HUB_ACCESS_INFO","活动中心"
"TID_UPGRADE_TH_NOT_RECOMMENDED_TITLE","在您升级之前......"
"TID_UPGRADE_TH_NOT_RECOMMENDED_TITLE2","推荐升级项目："
"TID_UPGRADE_HOME_TH_NOT_RECOMMENDED_INFO","升级大本营后，您将匹配到更强的对手。您当前的整体实力还难以战胜他们，建议您在升级大本营之前先进行一些进攻方面的升级。"
"TID_UPGRADE_ANYWAY","继续"
"TID_TH_RECOMENDATION_INFO","在大本营达到<level>级之前，建议您先升级这些项目，做好更周全的准备！"
"TID_SUPER_TROOP_ACTIVATE","启用"
"TID_UPGRADING_TOWN_HALL_FIRST","您需要先升级大本营。"
"TID_VISITING","参观中"
"TID_CAN_COPY_ONLY_SAME_CH_TO_YOUR_OWN","无法复制都城大本营等级不同的阵型。"
"TID_CAN_COPY_ONLY_SAME_DH_TO_YOUR_OWN","无法复制子城大本营等级不同的阵型。"
"TID_COPY_LAYOUT_FAILED_NOT_IN_CLAN","尚未加入部落，无法复制部落都城阵型。"
"TID_COPY_LAYOUT_FAILED_DISTRICT_MISSING","尚未解锁该阵型所对应的子城。"
"TID_STREAM_SHARED_LAYOUT_CAPITAL","分享了一个<num>级<district>阵型"
"TID_HALLOWEEN_EVENT_2023_TITLE","合体狂潮"
"TID_HALLOWEEN_EVENT_2023_INFO","在合体狂潮活动期间，收集酸腐圣水并领取奖励，还可以使用合体奖章同商人兑换更多奖励！"
"TID_BUTTON_TRADE","兑换"
"TID_BUTTON_BOOSTS","加成"
"TID_BUILDING_CLASHOWEEN_BUILDING","酸腐圣水坩埚"
"TID_CLASHOWEEN_BUILDING_INFO","这个有点吓人的东西是一个行为怪异的建筑工人建造的，会将常规圣水转换成酸腐圣水，希望这只是暂时的。"
"TID_SOUR_ELIXIR_LOOTED","酸腐圣水："
"TID_SOUR_ELIXIR","酸腐圣水"
"TID_EVENT_TOKENS","合体奖章"
"TID_TUTORIAL_CLASHOWEEN_EVENT_A1","嘘！首领，在这里......"
"TID_TUTORIAL_CLASHOWEEN_EVENT_A2","只工作不玩耍，建筑工人会变傻......"
"TID_TUTORIAL_CLASHOWEEN_EVENT_A3","有没有想过我也能建造......部队？"
"TID_TUTORIAL_CLASHOWEEN_EVENT_A4","请允许我展示我的最新作品......"
"TID_TUTORIAL_CLASHOWEEN_EVENT_A5","酸腐圣水坩埚！"
"TID_TUTORIAL_CLASHOWEEN_EVENT_B1","把坩埚放到一个合适的地方吧。"
"TID_TUTORIAL_CLASHOWEEN_EVENT_B2","然后......"
"TID_TUTORIAL_CLASHOWEEN_EVENT_B3","就开始啦！"
"TID_TUTORIAL_CLASHOWEEN_EVENT_C1","瞧瞧这个平平无奇的旧圣水瓶......"
"TID_TUTORIAL_CLASHOWEEN_EVENT_C2","嘭！酸腐圣水！喝了还想喝。"
"TID_TUTORIAL_CLASHOWEEN_EVENT_C3","进攻敌方村庄，夺取珍贵的酸腐圣水！"
"TID_TUTORIAL_CLASHOWEEN_EVENT_D1","坩埚也会生产酸腐圣水......"
"TID_TUTORIAL_CLASHOWEEN_EVENT_D2","记得收集哦，它一定会让您爱不释手......"
"TID_TUTORIAL_CLASHOWEEN_EVENT_E1","您可以在这里使用美味的酸腐圣水。"
"TID_TUTORIAL_CLASHOWEEN_EVENT_E2","如果您有一些酸腐圣水，您就可以在这里领取同样美味的奖励！"
"TID_EVENT_BOOSTS","活动加成"
"TID_RESEARCHER_MENU_IN_PROGRESS","升级中："
"TID_RESEARCHER_MENU_ALL_UPGRADED","已完成全部升级"
"TID_RESEARCHER_MENU_SUGGESTION","建议升级："
"TID_RESEARCHER_MENU_EXTRA_SUGGESTION","其他升级："
"TID_CAPBUILD_GOBLIN_HUT","哥布林小屋"
"TID_CAPBUILD_GOBLIN_OUTPOST","哥布林前哨基地"
"TID_CAPBUILD_GOBLIN_HALL","哥布林大本营"
"TID_CAPBUILD_GOBLIN_HUT_INFO","一间空空如也的哥布林小屋，可能是要卖掉吧？"
"TID_CAPBUILD_GOBLIN_OUTPOST_INFO","一个被遗弃的哥布林前哨基地，大家都去哪了？"
"TID_CAPBUILD_GOBLIN_HALL_INFO","一座异常安静的哥布林大本营，没有平日里密谋策略的声音，也没有金币声。"
"TID_UPGRADING_WEAPON_FIRST","您需要先升级武器。"
"TID_BARCHER_ABILITY_NAME","狂暴披风"
"TID_BARCHER_ABILITY_HELP","部署后的5秒内对防御建筑隐身，并提升攻击速度！"
"TID_LAVALOON_ABILITY_NAME","爆炸分裂"
"TID_LAVALOON_ABILITY_HELP","炸弹爆炸时还会生成迷你熔岩气球犬。"
"TID_HOG_WIZARD_ABILITY_NAME","火爆骑士"
"TID_HOG_WIZARD_ABILITY_HELP","这个脾气火爆无比的家伙会对附近敌人造成伤害！"
"TID_WITCH_GOLEM_ABILITY_NAME","骷髅灾难"
"TID_WITCH_GOLEM_ABILITY_HELP","每隔几秒会召唤骷髅军团。被击倒时还会召唤多个大宝宝。"
"TID_COMPLETION_REWARD","完成奖励"
"TID_CAULDRON_REWARD_INFO1","装饰：酸腐圣水坩埚"
"TID_CAULDRON_REWARD_INFO2","活动结束后您将获得装饰奖励——酸腐圣水坩埚"
"TID_COMPLETION_BONUS_TITLE","额外奖励"
"TID_COMPLETION_BONUS_INFO","活动期间继续收集<soft_currency>，以获取更多<hard_currency>！"
"TID_HALLOWEEN_TOKENS_LEFT","剩余合体奖章：<num>"
"TID_COMPLETION_BONUS_INFO2","已收集所有奖励！"
"TID_DECO_MINE_CART","矿车"
"TID_DECO_GOBLIN_KING_STATUE","哥布林之王雕像"
"TID_HALLOWEEN_END_TOKENS","您剩余的合体奖章已被转换为<num>金币。"
"TID_HALLOWEEN_END_CAULDRON","酸腐圣水坩埚装饰将存放到您的村庄。"
"TID_POPUP_HALLOWEEN_EVENT_END_TITLE","合体狂潮活动已结束！"
"TID_HALLOWEEN_INFO_SCREEN_TITLE","欢迎加入合体狂潮！"
"TID_HALLOWEEN_INFO_SCREEN_ITEM1","发起联机模式战斗，收集酸腐圣水"
"TID_HALLOWEEN_INFO_SCREEN_ITEM2","领取包括万圣节兵种和加成在内的奖励"
"TID_HALLOWEEN_INFO_SCREEN_ITEM3","收集合体奖章，并使用合体奖章兑换更多奖励！"
"TID_REENGAGEMENT_CHALLENGES_1","首领，这里有一些特殊挑战等您参加！"
"TID_REENGAGEMENT_CHALLENGES_ALT_1","首领，这些是您之前参加的挑战！"
"TID_REENGAGEMENT_CHALLENGES_FINISHED_1","干得漂亮，首领！您现在可以继续您的征程啦！"
"TID_GOBLIN_WORKER_BUILDING","哥布林建筑工人小屋"
"TID_HALLOWEEN_EVENT_TITLE","合体狂潮"
"TID_CHARACTER_INFO_SKELETON_GOLEM_WITCH","这个不死生物本身并不可怕，但它从不单独作战，因为女巫戈仑可以召唤无数骷髅兵来对付敌人！"
"TID_PROJECTILE_COUNT","投射物数量：<number>"
"TID_EVENT_END_SOUR_ELIXIR_DEPLETED","酸腐圣水的诅咒已失效。您现在仍可在商人处使用合体奖章。"
"TID_CLASHOWEEN_COMBAT_ITEM_LOCKED","收集更多酸腐圣水以解锁"
"TID_PTE_REWARD_LOCKED_NOT_ENOUGH_POINTS","您还需要<num><soft_currency>才能解锁该奖励。"
"TID_PTE_PERK_TRAINING_BOOST","训练加成"
"TID_PTE_PERK_TRAINING_BOOST_DESC","训练部队、配制法术和建造攻城机器所需时间减少<num>%，英雄恢复所需时间减少<num>%。"
"TID_PTE_PERK_BUILDING_BOOST","建筑工人加成"
"TID_PTE_PERK_BUILDING_BOOST_DESC","建造及升级建筑所需的资源和时间减少<num>%。在铸币坊铸造都城金币所需的资源和时间减少<num>%。"
"TID_PTE_PERK_RESEARCH_BOOST","研究加成"
"TID_PTE_PERK_RESEARCH_BOOST_DESC","升级兵种、法术、战宠和攻城机器所需的资源和时间减少<num>%。"
"TID_HALLOWEEN_STORAGE_CONVERSION_INFO","<time>后，坩埚将会把您的一个圣水瓶转换成酸腐圣水瓶。"
"TID_NOT_ENOUGH_EVENT_TOKENS","您的<hard_currency>不足，继续收集<soft_currency>以赢取更多。"
"TID_CHARACTER_SPEAR_GOBLIN","哥布林投矛手"
"TID_CHARACTER_INFO_SPEAR_GOBLIN","是谁想出了这么个馊主意，教哥布林扔长矛？这些长矛又是从哪里来的？不过话说回来，不管是对地面还是空中的进攻者，他们的威慑力真的很大。"
"TID_POPUP_NO_UPGRADE_SLOTS_HEADER","您的实验室正忙！"
"TID_POPUP_NO_UPGRADE_SLOTS_TEXT","完成之前的升级并开始此项目的升级？"
"TID_POPUP_GOBLIN_BUILDER_HEADER","嘿，首领！"
"TID_POPUP_GOBLIN_BUILDER_TEXT","您的建筑工人好像都在忙，其实我也可以帮您建造，您知道吧？只要额外给我一些宝石就好啦！"
"TID_POPUP_GOBLIN_BUILDER_DISCLAIMER","哥布林建筑工人进行建造仍需花费资源和时间。"
"TID_POPUP_GOBLIN_RESEARCHER_HEADER","嘿，首领！"
"TID_POPUP_GOBLIN_RESEARCHER_TEXT","您的实验室现在好像很忙，其实我也可以帮您研究，您知道吧？只要额外给我一些宝石就好啦！"
"TID_POPUP_GOBLIN_RESEARCHER_DISCLAIMER","哥布林研究工人进行研究仍需花费资源和时间。"
"TID_DAILYLOGIN_TITLE","每日奖励！"
"TID_DAILYLOGIN_INFO_TEXT","每天登录收集奖励！"
"TID_DAILYLOGIN_BUTTON_CLAIMED","已领取"
"TID_DAILYLOGIN_DAY","第<day>天"
"TID_DAILYLOGIN_BUTTON_CLAIM","领取"
"TID_DAILYLOGIN_DISABLED_CLOSEBUTTON_TEXT","请先领取奖励！"
"TID_REENGAGEMENT_DAILYCALENDAR_1","另外，还有一件事......"
"TID_REENGAGEMENT_DAILYCALENDAR_2","首领，您每天回到游戏都可获取奖励。"
"TID_EVENT_DAILYLOGIN_TITLE","每日登录奖励"
"TID_EVENT_DAILYLOGIN_INFO","每天登录收集奖励！"
"TID_OPEN_DAILYLOGIN","打开"
"TID_EVENT_SHOP_TITLE","活动特惠"
"TID_REENGAGEMENT_BP_1","嘘！别告诉其他人，我给了您一些积分帮助您完成月度挑战。"
"TID_POPUP_GOBLIN_HELPER_HEADER","雇我吧！"
"TID_POPUP_GOBLIN_HELPER_TEXT","嘿，首领！需要人手帮忙建造或研究吗？如果您能给我一些宝石的话，我很乐意为您效劳！"
"TID_VOUCHER_CLAIM_TITLE","领取奖励"
"TID_VOUCHER_CLAIM_TEXT","您想现在领取奖励吗？"
"TID_POPUP_CANCEL_GOBLIN_CONSTRUCTION_TITLE","取消建造？"
"TID_POPUP_CANCEL_GOBLIN_CONSTRUCTION","确定取消建造<item>吗？取消后，支付给哥布林建筑工人的宝石不会返还，且只会返还<number>%的资源花费。"
"TID_POPUP_CANCEL_GOBLIN_UPGRADE_TITLE","取消升级？"
"TID_POPUP_CANCEL_GOBLIN_UPGRADE","确定取消升级<item>吗？取消后，支付给哥布林建筑工人的宝石不会返还，且只会返还<number>%的资源花费。"
"TID_POPUP_CANCEL_GOBLIN_CLEAR_TITLE","取消移除？"
"TID_POPUP_CANCEL_GOBLIN_CLEAR","确定取消移除<item>吗？取消后，支付给哥布林建筑工人的宝石不会返还。"
"TID_OBSTACLE_HALLOWEEN2023","邪恶树苗"
"TID_DECO_COFFIN","舒适木棺"
"TID_DECO_CLOWN","\q友爱\q小丑"
"TID_DECO_DEAD_JAKUZZI","惊悚温泉"
"TID_DECO_SCARECROW","南瓜头稻草人"
"TID_SCENERY_GOBLIN_CAVES","哥布林洞窟"
"TID_SCENERY_GHOST","幽灵诡地"
"TID_BP_TROOP_UNLOCKED","<troop>已解锁！"
"TID_BP_SPELL_UNLOCKED","已解锁<spell>！"
"TID_GHOST_CHAMPION","幽灵战神"
"TID_GHOST_QUEEN","幽灵女皇"
"TID_GOBLIN_KING","哥布林蛮王"
"TID_GHOST_WARDEN","幽灵守护者"
"TID_CLASHIVERSARY_WARDEN","未来守护者"
"TID_CLASHIVERSARY_KING","未来蛮王"
"TID_CLASHIVERSARY_QUEEN","未来女皇"
"TID_CLASHIVERSARY_CHAMPION","未来战神"
"TID_GINGERBREAD_KING","姜饼蛮王"
"TID_GINGERBREAD_QUEEN","姜饼女皇"
"TID_GINGERBREAD_CHAMPION","姜饼战神"
"TID_GINGERBREAD_WARDEN","姜饼守护者"
"TID_GHOST_KING","幽灵蛮王"
"TID_CHESS_KING","象棋蛮王"
"TID_CHESS_QUEEN","象棋女皇"
"TID_SCENERY_CHESS","棋艺世界"
"TID_CHARACTER_INFO_SIEGE_CART","带轮子的加农炮？敌军肯定没料到！加农炮战车火力强劲，但不是那么坚固！"
"TID_BP_SEASON_BANK_BB_SIZE_INCREASE","更大\n建筑大师资源箱"
"TID_LABORATORY_GOBLIN_HINT","我可以为您再开始一项升级！"
"TID_WORLD_FINALS_23_STATUE","2023年全球总决赛雕像"
"TID_POPUP_GOBLIN_HELPER_DISCLAIMER","您需要有5座建筑工人小屋\n才能找我帮忙建造"
"TID_HALLOWEEN_EVENT_2023_INFO_TRACK_ENDED","酸腐圣水消失了，但您仍有时间领取奖励、在商人处使用合体奖章！"
"TID_EVENT_TRACK_REWARD_INFO_CHARACTER_NOT_AVAILABLE","无法再使用限时兵种"
"TID_EVENT_TRACK_REWARD_INFO_SPELL_NOT_AVAILABLE","临时法术不再可用"
"TID_EVENT_CONFIRM_TIER_UNLOCK","购买<num><soft_currency>以立即解锁下一级奖励？"
"TID_EVENT_CONFIRM_TIER_UNLOCK_TITLE","购买<soft_currency>？"
"TID_CHARACTER_TREANT","根蔓骑士"
"TID_CHARACTER_INFO_TREANT","这位大地战士与大自然融为一体，甚至不用自己走路，而是骑在坚硬无比的根蔓上作战。她的根蔓可摧毁城墙，将防御建筑夷为平地。"
"TID_CHARACTER_INFO_TREANT_SHORT","她坚硬无比的根蔓可轻松摧毁城墙和防御建筑。"
"TID_SPELL_BAG_OF_FROSTMITES","袋装小冰怪"
"TID_SPELL_BAG_OF_FROSTMITES_INFO","短暂冰冻目标区域，并缓慢召唤活蹦乱跳的小冰怪，来吸引附近防御设施的火力，并减缓其速度。"
"TID_SUPER_TROOP_BOOSTS_NEEDED_TITLE","需启用超级部队"
"TID_SUPER_TROOP_BOOSTS_NEEDED","以下单位未启用超级部队："
"TID_CONFIRM_PARTIAL_TRAINING_TITLE","确认训练"
"TID_CONFIRM_PARTIAL_TRAINING","空间不足，只能训练部分指定的军队，确定要训练吗？"
"TID_LAYOUT_EDITOR_UNAVAILABLE","<time>内无法使用阵型编辑器"
"TID_BAN_ACKNOWLEDGEMENT_TITLE","账号警告"
"TID_CLAN_ACCESS_DISABLED","<time>内无法进行部落互动"
"TID_EVENT_PASS_PURCHASE_TITLE","获取活动令牌！"
"TID_EVENT_PASS_PURCHASE_TEXT","购买活动令牌以获取更多奖励！"
"TID_PTE_PERK_NEEDS_PREMIUM","使用活动令牌解锁"
"TID_PTE_REWARD_LOCKED_NEED_PREMIUM","您需获得活动令牌才能解锁该奖励。"
"TID_PTE_REWARD_LOCKED_NOT_ENOUGH_POINTS_AND_NEED_PREMIUM","您还需要<num><soft_currency>并启用活动令牌才能解锁该奖励。"
