"Barbarian",,,,,,,,,,,,,,,,,,
,,"TRUE",1,11,"barbarianTiger_attack2","FALSE","TRUE","sc/hero_bk_tiger_dl_opt.sc",,,,,,,,,,
,"celebrate","TRUE",1,,"barbarianTiger_cheer1","TRUE","TRUE","sc/hero_bk_tiger_dl_opt.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
,"spawn","TRUE",1,,"barbarianTiger_cheer1","TRUE","TRUE","sc/hero_bk_tiger_dl_opt.sc",,,,,,,,,,
"Giant Skeleton",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","TRUE",,,"giant_skeleton_enemy_run1","TRUE","TRUE",90,"sc/chr_giant_skeleton.sc",,,,,,,,,
,"idle","TRUE",,,"giant_skeleton_enemy_idle1","TRUE","TRUE",90,"sc/chr_giant_skeleton.sc",,,,,,,,,
,"attack","TRUE",1,14,"giant_skeleton_enemy_attack1","FALSE","TRUE",90,"sc/chr_giant_skeleton.sc",,,,,,,,,
,,"TRUE",1,16,"giant_skeleton_enemy_attack1","FALSE","TRUE",90,"sc/chr_giant_skeleton.sc",,,,,,,,,
,,"TRUE",1,14,"giant_skeleton_enemy_attack1","FALSE","TRUE",90,"sc/chr_giant_skeleton.sc",,,,,,,,,
,"celebrate","TRUE",,,"giant_skeleton_enemy_idle1","TRUE","TRUE",90,"sc/chr_giant_skeleton.sc",,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",90,,,,,,,,,,
,"busy","TRUE",1,10,"giant_skeleton_enemy_attack1","TRUE","TRUE",90,"sc/chr_giant_skeleton.sc",,,,,,,,,
,,"TRUE",1,10,"giant_skeleton_enemy_idle1","TRUE","TRUE",90,"sc/chr_giant_skeleton.sc",,,,,,,,,
"GrandWardenWarriorSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","EffectFrame","Effect",,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","int","String",,,,
,"walk",,,10,"sc3d/grandwarden_warrior_walk1_dl_opt.glb",,"TRUE",,,,50,,1,,,,,
,"idle",,,,"sc3d/grandwarden_warrior_idle1_dl_opt.glb",,"TRUE",,,,50,,1,,,,,
,"sleep",,,,"sc3d/grandwarden_warrior_sleep1_dl_opt.glb",,"TRUE",,,,,,1,,,,,
,"upgrade",,,,"sc3d/grandwarden_warrior_sleep1_dl_opt.glb",,"TRUE",,,,,,1,,,,,
,"attack",,,,"sc3d/grandwarden_warrior_attack1_dl_opt.glb",24,"FALSE",,,,50,,1,,,,,
,"celebrate",,,,"sc3d/grandwarden_warrior_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,1,"Warrior_Warden_Cheer_Sfx",,,,
,"die",,,,"sc3d/grandwarden_warrior_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,1,,,,,
,"menu",,,194,"sc3d/grandwarden_warrior_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
,"wardrobe",,,194,"sc3d/grandwarden_warrior_menu1_dl_opt.glb",,"TRUE",,,,,,10,"Warrior_Warden_Menu_Sfx",,,,
"GrandWardenFlyWarriorSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","OffsetY","StopToLast","EffectFrame","Effect",,,,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","int","String",,,,
,"walk",,,,"sc3d/grandwarden_warrior_fly_walk1_dl_opt.glb",,"TRUE",,,,30,,1,,,,,
,"idle",,,,"sc3d/grandwarden_warrior_fly_idle1_dl_opt.glb",,"TRUE",,,,30,,1,,,,,
,"sleep",,,,"sc3d/grandwarden_warrior_fly_sleep1_dl_opt.glb",,"TRUE",,,,0,,1,,,,,
,"upgrade",,,,"sc3d/grandwarden_warrior_fly_sleep1_dl_opt.glb",,"TRUE",,,,0,,1,,,,,
,"attack",,,,"sc3d/grandwarden_warrior_fly_attack1_dl_opt.glb",24,"FALSE",,,,30,,1,,,,,
,"celebrate",,,,"sc3d/grandwarden_warrior_fly_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,30,,1,"Warrior_Warden_Cheer_Sfx",,,,
,"die",,,,"sc3d/grandwarden_warrior_fly_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",30,,1,,,,,
,"menu",,,194,"sc3d/grandwarden_warrior_menu1_dl_opt.glb",,"TRUE",,,,30,,,,,,,
,"wardrobe",,,194,"sc3d/grandwarden_warrior_menu1_dl_opt.glb",,"TRUE",,,,30,,10,"Warrior_Warden_Menu_Sfx",,,,
"GrandWardenShadowSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","EffectFrame","Effect","ParticleEffect3D","Effect3DFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","int","String","String","int",,
,"walk",,,10,"sc3d/grandwarden_dark_walk1_dl_opt.glb",,"TRUE",,,,50,,1,,"dark_warden_magicfx",,,
,"idle",,,,"sc3d/grandwarden_dark_idle1_dl_opt.glb",,"TRUE",,,,50,,1,,"dark_warden_magicfx",,,
,"sleep",,,,"sc3d/grandwarden_dark_sleep1_dl_opt.glb",,"TRUE",,,,,,1,,,,,
,"upgrade",,,,"sc3d/grandwarden_dark_sleep1_dl_opt.glb",,"TRUE",,,,,,1,,,,,
,"attack",,,,"sc3d/grandwarden_dark_attack1_dl_opt.glb",24,"FALSE",,,,50,,1,,"dark_warden_magicfx",,,
,"celebrate",,,,"sc3d/grandwarden_dark_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,1,"Shadow_Warden_Cheer_Sfx",,,,
,"die",,,,"sc3d/grandwarden_dark_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,1,,,,,
,"menu",,,,"sc3d/grandwarden_dark_idle1_dl_opt.glb",,"TRUE",,,,,,,,"dark_warden_magicfx",,,
,"wardrobe",,,340,"sc3d/grandwarden_dark_menu1_dl_opt.glb",,"TRUE",,,,,,10,"Shadow Warden Menu1 SFX","dark_warden_magicfx",274,,
"GrandWardenFlyShadowSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","OffsetY","StopToLast","EffectFrame","Effect","ParticleEffect3D","Effect3DFrame","DepthBias",
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","int","String","String","int","int",
,"walk",,,,"sc3d/grandwarden_dark_fly_walk1_dl_opt.glb",,"TRUE",,,,30,,1,,"dark_warden_magicfx",,50,
,"idle",,,,"sc3d/grandwarden_dark_fly_idle1_dl_opt.glb",,"TRUE",,,,30,,1,,"dark_warden_magicfx",,50,
,"sleep",,,,"sc3d/grandwarden_dark_fly_sleep1_dl_opt.glb",,"TRUE",,,,0,,1,,,,,
,"upgrade",,,,"sc3d/grandwarden_dark_fly_sleep1_dl_opt.glb",,"TRUE",,,,0,,1,,,,,
,"attack",,,,"sc3d/grandwarden_dark_fly_attack1_dl_opt.glb",24,"FALSE",,,,30,,1,,"dark_warden_magicfx",,50,
,"celebrate",,,,"sc3d/grandwarden_dark_fly_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,30,,1,"Shadow_Warden_Cheer_Sfx",,,50,
,"die",,,,"sc3d/grandwarden_dark_fly_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",30,,1,,,,50,
,"menu",,,,"sc3d/grandwarden_dark_fly_idle1_dl_opt.glb",,"TRUE",,,,30,,,,"dark_warden_magicfx",,,
,"wardrobe",,,340,"sc3d/grandwarden_dark_menu1_dl_opt.glb",,"TRUE",,,,30,,10,"Shadow Warden Menu1 SFX","dark_warden_magicfx",274,,
"BarbarianKingShadowSkin",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","StopToLast","ParticleEffect3D","Effect3DFrame","Effect","EffectFrame",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","boolean","String","int","String","int",,
,"walk",,,10,"sc3d/barbking_shadow_walk1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"idle",,,,"sc3d/barbking_shadow_idle1_dl_opt.glb",,"TRUE",,,,50,,,,,,,
,"sleep",,,,"sc3d/barbking_shadow_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"upgrade",,,,"sc3d/barbking_shadow_sleep1_dl_opt.glb",,"TRUE",,"TRUE",,,,,,,,,
,"attack",,,,"sc3d/barbking_shadow_attack1_dl_opt.glb",24,"FALSE",,,,50,"TRUE",,,"Shadow King Attack 1",1,,
,,,,,"sc3d/barbking_shadow_attack2_dl_opt.glb",24,"FALSE",,,,50,,,,"Shadow King Attack 2",1,,
,"celebrate",,,,"sc3d/barbking_shadow_cheer1_dl_opt.glb",,"FALSE",,"TRUE",,50,,,,"Shadow King Cheer SFX",1,,
,"die",,,,"sc3d/barbking_shadow_stunned1_dl_opt.glb",,"TRUE",,"TRUE","stunned_stars_3d",50,,,,,,,
,"wardrobe",,,259,"sc3d/barbking_shadow_menu1_dl_opt.glb",,"TRUE",,,,,,,,"Shadow_King Menu SFX",1,,
,"menu",,,259,"sc3d/barbking_shadow_menu1_dl_opt.glb",,"TRUE",,,,,,,,,,,
"CapitalMountainGolem",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","HideGeometry","HideGeometryFrame","EffectFrame","Effect","OffsetY"
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int","int","String","int"
,"walk",,,,"sc3d/megagolem_walk1.glb",,"TRUE",100,,,200,,,,,,,
,"idle",,,,"sc3d/megagolem_idle1.glb",,"TRUE",100,,,200,,,,,,,
,"sleep",,,,"sc3d/megagolem_idle1.glb",,"TRUE",100,,,200,,,,,,,
,"upgrade",,,,"sc3d/megagolem_idle1.glb",,"TRUE",100,,,200,,,,,,,
,"attack",,,,"sc3d/megagolem_attack1.glb",38,"FALSE",100,,,200,,,,,,,
,"celebrate",,,,"sc3d/megagolem_cheer1.glb",,"TRUE",100,,,200,,,,,,,
,"die",,,,"sc3d/megagolem_stunned1.glb",,"FALSE",100,,,200,,,,,-1,"Mountain Golem Destroyed",
"CapitalFlyingFortress",,,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffec3D","StopToLast","HideGeometry","HideGeometryFrame","EffectFrame","Effect","OffsetY"
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int","int","String","int"
,"walk",,,,"sc3d/flyingfortress_walk1.glb",,"TRUE",,,,50,,,,,,,30
,"idle",,,,"sc3d/flyingfortress_idle1.glb",,"TRUE",,,,50,,,,,,,30
,"sleep",,,,"sc3d/flyingfortress_idle1.glb",,"TRUE",,,,50,,,,,,,
,"upgrade",,,,"sc3d/flyingfortress_idle1.glb",,"TRUE",,,,50,,,,,,,
,"attack",,,,"sc3d/flyingfortress_attack1.glb",3,"FALSE",,,,50,"flying_fortress_attack","TRUE",,,3,"Flying Fortress Attack",30
,"celebrate",,,,"sc3d/flyingfortress_cheer1.glb",,"TRUE",,,,50,,,,,,,30
,"die",,,,"sc3d/flyingfortress_stunned1.glb",,"FALSE",,,,,,,,,,"Flying Fortress Die",
"Capital Battle Ram",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","TRUE",,,"battleram1_run1","TRUE","TRUE",75,"sc/chr_battleram.sc",,,,,,,,,
,"idle","TRUE",,,"battleram1_idle1","TRUE","TRUE",75,"sc/chr_battleram.sc",,,,,,,,,
,"attack","TRUE",0,1,"battleram1_attack2","FALSE","TRUE",75,"sc/chr_battleram.sc",,,,,,,,,
,"celebrate","TRUE",,,"battleram1_idle1","TRUE","TRUE",75,"sc/chr_battleram.sc",,,,,,,,,
,"die","TRUE",1,,"battleram1_attack2","FALSE","TRUE",75,"sc/chr_battleram.sc",,,,,,,,,
"Capital Siege Cart",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","int","int","String",,,,,,,,,
,"idle","TRUE",,,"movingCannon_lvl1_idle1","TRUE",19,100,"sc/chr_cannon_cart.sc",,,,,,,,,
,"attack","TRUE",,2,"movingCannon_lvl1_attack1","FALSE",19,100,"sc/chr_cannon_cart.sc",,,,,,,,,
,"walk","TRUE",,,"movingCannon_lvl1_run1","TRUE",19,100,"sc/chr_cannon_cart.sc",,,,,,,,,
,"die","FALSE",,,"temp_dummya4","FALSE",,,,,,,,,,,,
"Capital Siege Cart Broken",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","int","int","String",,,,,,,,,
,"idle","TRUE",,,"brokenCannon_lvl1_idle1","TRUE",19,100,"sc/chr_cannon_cart.sc",,,,,,,,,
,"attack","TRUE",,2,"brokenCannon_lvl1_attack1","FALSE",19,100,"sc/chr_cannon_cart.sc",,,,,,,,,
,"walk","TRUE",,,"brokenCannon_lvl1_run1","TRUE",19,100,"sc/chr_cannon_cart.sc",,,,,,,,,
,"die","FALSE",,,"temp_dummya4","FALSE",,,,,,,,,,,,
"Capital Skeleton Glider",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias","SWF",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int","String",,,,,,,,
,"walk","TRUE",,,"skeleton_glider_lvl1_fly1","TRUE","TRUE",60,,"sc/chr_skeleton_glider.sc",,,,,,,,
,"idle","TRUE",,,"skeleton_glider_lvl1_fly1","TRUE","TRUE",60,,"sc/chr_skeleton_glider.sc",,,,,,,,
,"attack","TRUE",,10,"skeleton_glider_lvl1_fly1","FALSE","TRUE",60,,"sc/chr_skeleton_glider.sc",,,,,,,,
,"celebrate","TRUE",,,"skeleton_glider_lvl1_fly1","TRUE","TRUE",60,,"sc/chr_skeleton_glider.sc",,,,,,,,
,"die","FALSE",,,"skeleton_glider_die","FALSE","TRUE",60,,"sc/chr_skeleton_glider.sc",,,,,,,,
"Capital Sneaky Archer",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","TRUE",,,"archer_lvl1_run1","TRUE","TRUE",77,"sc/chr_archer2.sc",,,,,,,,,
,"idle","TRUE",,,"archer_lvl1_idle1","TRUE","TRUE",77,"sc/chr_archer2.sc",,,,,,,,,
,"attack","TRUE",,5,"archer_lvl1_attack1","FALSE","TRUE",77,"sc/chr_archer2.sc",,,,,,,,,
,"celebrate","TRUE",,,"archer_lvl1_cheer1","TRUE","TRUE",77,"sc/chr_archer2.sc",,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",77,,,,,,,,,,
,"spawn","TRUE",,,"archer_lvl1_cheer1","TRUE","TRUE",77,"sc/chr_archer2.sc",,,,,,,,,
"Capital Skeleton",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","TRUE",,,"skele_warrior1_run1","TRUE","TRUE",86,"sc/chr_skeleton.sc",,,,,,,,,
,"idle","TRUE",,,"skele_warrior1_idle1","TRUE","TRUE",86,"sc/chr_skeleton.sc",,,,,,,,,
,"attack","TRUE",,8,"skele_warrior1_attack1","FALSE","TRUE",86,"sc/chr_skeleton.sc",,,,,,,,,
,"die","FALSE",,,"temp_dummya4","FALSE","TRUE",86,,,,,,,,,,
,"spawn","FALSE",,,"skele_balloon_spawn1_3","FALSE","TRUE",86,"sc/chr_skeleton.sc",,,,,,,,,
"Capital Barbarian",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","TRUE",,,"barbarian1_run","TRUE","TRUE",75,"sc/chr_barbarian.sc",,,,,,,,,
,"idle","TRUE",1,,"barbarian1_idle1","TRUE","TRUE",75,"sc/chr_barbarian.sc",,,,,,,,,
,,"TRUE",1,,"barbarian1_idle1","TRUE","TRUE",75,"sc/chr_barbarian.sc",,,,,,,,,
,"attack","TRUE",1,11,"barbarian1_attack1","FALSE","TRUE",75,"sc/chr_barbarian.sc",,,,,,,,,
,,"TRUE",1,11,"barbarian1_attack2","FALSE","TRUE",75,"sc/chr_barbarian.sc",,,,,,,,,
,,"TRUE",1,11,"barbarian1_attack1","FALSE","TRUE",75,"sc/chr_barbarian.sc",,,,,,,,,
,,"TRUE",1,11,"barbarian1_attack2","FALSE","TRUE",75,"sc/chr_barbarian.sc",,,,,,,,,
,"celebrate","TRUE",1,,"barbarian1_cheer1","TRUE","TRUE",75,"sc/chr_barbarian.sc",,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",75,,,,,,,,,,
,"spawn","TRUE",1,,"barbarian1_cheer1","TRUE","TRUE",75,"sc/chr_barbarian.sc",,,,,,,,,
"Capital Rocket Balloon",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String","int",,,,,,,,,
,"walk","TRUE",,,"hasty_balloon_speedup1","TRUE","TRUE","sc/chr_hasty_balloon.sc",62,,,,,,,,,
,"idle","TRUE",1,,"hasty_balloon_idle1","TRUE","TRUE","sc/chr_hasty_balloon.sc",62,,,,,,,,,
,"attack","TRUE",1,34,"hasty_balloon_attack1","FALSE","TRUE","sc/chr_hasty_balloon.sc",62,,,,,,,,,
,"celebrate","TRUE",4,,"hasty_balloon_idle1","TRUE","TRUE","sc/chr_hasty_balloon.sc",62,,,,,,,,,
,"die","TRUE",1,,"hasty_balloon_die1","FALSE","TRUE","sc/chr_hasty_balloon.sc",62,,,,,,,,,
"Capital Super Giant",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String","int",,,,,,,,,
,"walk","TRUE",,,"elite_giant_walk1","TRUE","TRUE","sc/chr_elite_giant.sc",60,,,,,,,,,
,"idle","TRUE",10,,"elite_giant_idle1","TRUE","TRUE","sc/chr_elite_giant.sc",60,,,,,,,,,
,,"TRUE",2,,"elite_giant_idle1","TRUE","TRUE","sc/chr_elite_giant.sc",60,,,,,,,,,
,"attack","TRUE",1,14,"elite_giant_attack3","FALSE","TRUE","sc/chr_elite_giant.sc",60,,,,,,,,,
,,"TRUE",1,16,"elite_giant_attack2","FALSE","TRUE","sc/chr_elite_giant.sc",60,,,,,,,,,
,,"TRUE",1,14,"elite_giant_attack3","FALSE","TRUE","sc/chr_elite_giant.sc",60,,,,,,,,,
,"celebrate","TRUE",4,,"elite_giant_idle1","TRUE","TRUE","sc/chr_elite_giant.sc",60,,,,,,,,,
,,"TRUE",1,,"elite_giant_idle1","TRUE","TRUE","sc/chr_elite_giant.sc",60,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,100,,,,,,,,,
"Capital Super Wizard",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String","int",,,,,,,,,
,"walk","TRUE",,,"super_wizard_run1","TRUE","TRUE","sc/chr_super_wizard.sc",90,,,,,,,,,
,"idle","TRUE",,,"super_wizard_idle1","TRUE","TRUE","sc/chr_super_wizard.sc",90,,,,,,,,,
,"attack","TRUE",,14,"super_wizard_attack1","FALSE","TRUE","sc/chr_super_wizard.sc",90,,,,,,,,,
,"celebrate","TRUE",,,"super_wizard_idle1","TRUE","TRUE","sc/chr_super_wizard.sc",90,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,90,,,,,,,,,
"Capital Skeleton Barrel",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","FALSE",,,"skeleton_balloon_red_run1_1","FALSE","TRUE",75,"sc/chr_skeleton_barrel.sc",,,,,,,,,
,"idle","FALSE",,,"skeleton_balloon_red_run1_1","FALSE","TRUE",75,"sc/chr_skeleton_barrel.sc",,,,,,,,,
,"attack","FALSE",,187,"skeleton_balloon_red_run1_1","FALSE","TRUE",75,"sc/chr_skeleton_barrel.sc",,,,,,,,,
,"celebrate","FALSE",,,"skeleton_balloon_red_run1_1","FALSE","TRUE",75,"sc/chr_skeleton_barrel.sc",,,,,,,,,
,"die","FALSE",,,"skeleton_balloon_red_run1_1","FALSE","TRUE",1,"sc/chr_skeleton_barrel.sc",,,,,,,,,
"Capital Super Dragon",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String","int",,,,,,,,,
,"walk","TRUE",,,"super_dragon_fly1","TRUE","TRUE","sc/chr_super_dragon.sc",75,,,,,,,,,
,"idle","TRUE",,,"super_dragon_fly1","TRUE","TRUE","sc/chr_super_dragon.sc",75,,,,,,,,,
,"attack","TRUE",,2,"super_dragon_fly1","TRUE","TRUE","sc/chr_super_dragon.sc",75,,,,,,,,,
,"celebrate","TRUE",,,"super_dragon_fly1","TRUE","TRUE","sc/chr_super_dragon.sc",75,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,100,,,,,,,,,
"Capital Hog Rider",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String",,,,,,,,,
,"walk","TRUE",,,"BoarRider1_Run1","TRUE","TRUE",75,"sc/chr_hog_rider.sc",,,,,,,,,
,"idle","FALSE",,,"BoarRider1_Idle1_3","TRUE","TRUE",75,"sc/chr_hog_rider.sc",,,,,,,,,
,"attack","TRUE",,11,"BoarRider1_Attack1","FALSE","TRUE",75,"sc/chr_hog_rider.sc",,,,,,,,,
,"celebrate","FALSE",,,"BoarRider1_Run1_3","TRUE","TRUE",75,"sc/chr_hog_rider.sc",,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",85,,,,,,,,,,
"Capital Hog Glider",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","DepthBias","SWF",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","int","String",,,,,,,,
,"walk","TRUE",,,"hogglider_lvl1_fly1","TRUE","TRUE",75,,"sc/chr_hog_glider.sc",,,,,,,,
,"idle","TRUE",,,"hogglider_lvl1_fly1","TRUE","TRUE",75,,"sc/chr_hog_glider.sc",,,,,,,,
,"attack","TRUE",,10,"hogglider_lvl1_fly1","FALSE","TRUE",75,,"sc/chr_hog_glider.sc",,,,,,,,
,"celebrate","TRUE",,,"hogglider_lvl1_fly1","TRUE","TRUE",75,,"sc/chr_hog_glider.sc",,,,,,,,
,"die","FALSE",,,"hogglider_die","FALSE","TRUE",85,,"sc/chr_hog_glider.sc",,,,,,,,
"Capital Minion",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String","int",,,,,,,,,
,"walk","TRUE",,,"Gargoyle1_FastFly","TRUE","TRUE","sc/chr_minion.sc",75,,,,,,,,,
,"idle","TRUE",,,"Gargoyle1_fly","TRUE","TRUE","sc/chr_minion.sc",75,,,,,,,,,
,"attack","TRUE",,8,"Gargoyle1_Attack2","FALSE","TRUE","sc/chr_minion.sc",75,,,,,,,,,
,"celebrate","FALSE",,,"Gargoyle1_Attack2_3","FALSE","TRUE","sc/chr_minion.sc",75,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","TRUE","TRUE",,75,,,,,,,,,
"Capital PEKKA",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale","SyncChildAnimations","SWF",,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int","boolean","String",,
,"walk","TRUE",,,"pekka_adv_lvl1_walk1","TRUE","TRUE",255,255,255,0,0,0,110,,"sc/chr_super_pekka.sc",,
,"idle","TRUE",1,,"pekka_adv_lvl1_idle1","TRUE","TRUE",255,255,255,0,0,0,110,,"sc/chr_super_pekka.sc",,
,"attack","TRUE",1,12,"pekka_adv_lvl1_attack1","FALSE","TRUE",255,255,255,0,0,0,110,"TRUE","sc/chr_super_pekka.sc",,
,"celebrate","TRUE",1,,"pekka_adv_lvl1_idle1","TRUE","TRUE",255,255,255,0,0,0,110,,"sc/chr_super_pekka.sc",,
,"die","FALSE",1,,"pekka_special_lvl1_death","FALSE","TRUE",255,255,255,0,0,0,110,,"sc/chr_super_pekka.sc",,
"Capital Super Barbarian",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String","int",,,,,,,,,
,"walk","TRUE",,,"barbarian_elite_lvl1_run1","TRUE","TRUE","sc/chr_elite_barbarian.sc",60,,,,,,,,,
,"idle","TRUE",1,,"barbarian_elite_lvl1_idle1","TRUE","TRUE","sc/chr_elite_barbarian.sc",60,,,,,,,,,
,,"TRUE",1,,"barbarian_elite_lvl1_idle1","TRUE","TRUE","sc/chr_elite_barbarian.sc",60,,,,,,,,,
,"attack","TRUE",1,11,"barbarian_elite_lvl1_attack1","FALSE","TRUE","sc/chr_elite_barbarian.sc",60,,,,,,,,,
,,"TRUE",1,11,"barbarian_elite_lvl1_attack2","FALSE","TRUE","sc/chr_elite_barbarian.sc",60,,,,,,,,,
,,"TRUE",1,11,"barbarian_elite_lvl1_attack1","FALSE","TRUE","sc/chr_elite_barbarian.sc",60,,,,,,,,,
,,"TRUE",1,11,"barbarian_elite_lvl1_attack2","FALSE","TRUE","sc/chr_elite_barbarian.sc",60,,,,,,,,,
