"TID","AR"
"TID_PET_ABILITY_INFO_BARKY","تقفز لاسي فوق الجدران لمهاجمة الأهداف في الجانب الآخر."
"TID_PET_ABILITY_BULLDOZER","هدام الجدران"
"TID_PET_ABILITY_INFO_BULLDOZER","يُلحق الثور الأليف ضررًا إضافيًا بالجدران."
"TID_PET_ABILITY_ELECTROWL","فولت عال"
"TID_PET_ABILITY_INFO_ELECTROWL","ينط هجوم البومة الكهربية إلى أقرب هدف."
"TID_PET_ABILITY_UNIPONY","المعالج الشخصي"
"TID_PET_ABILITY_INFO_UNIPONY","يتبع أحادي القرن الخيالي البطل الذي يرافقه ويعالجه."
"TID_FACEBOOK_UNAVAILABLE_TRACKING_DISABLED","ميزات Facebook الاجتماعية معطلة حسب تفضيلات جهازك المتعلقة بالخصوصية."
"TID_TUTORIAL_BATTLE_BUILDERS_1","أيها الزعيم، يقول البنّاؤون إنهم يريدون بذل المزيد في المعارك."
"TID_TUTORIAL_BATTLE_BUILDERS_2","قم بترقية أكواخهم لترى كيف يمكنهم المساعدة!"
"TID_DIAMOND_BUNDLE_TH14","مجموعة قاعة المدينة 14"
"TID_TUTORIAL_BUILDER_MENU","هنا يمكنك أن تجد اقتراحات لعملية البناء أو الترقية التالية!"
"TID_TUTORIAL_PET_SHOP","دعني آخذك في جولة بمنزل الحيوانات الأليفة، أيها الزعيم!"
"TID_TUTORIAL_PETS_1","لنلق نظرة!"
"TID_TUTORIAL_PETS_2","الحيوانات الأليفة مرافقون أقوياء لأبطالك في المعركة."
"TID_TUTORIAL_PETS_3","يمكنك ترقيتها لتجعلها أقوى بكثير."
"TID_TUTORIAL_PETS_4","لنشكل أول ثنائي: لاسي مع أحد أبطالك!"
"TID_TUTORIAL_PETS_5","اختيار ممتاز! لكل حيوان أليف صفاته الفريدة وهناك إمكانية تشكيل ثنائيات رائعة."
"TID_TUTORIAL_PETS_6","نشجعك على تجربة ثنائيات متنوعة لترى الأفضل لك."
"TID_SUGGESTED_PLAYERS_TITLE","لاعبون مقترحون"
"TID_SUGGESTED_PLAYERS_ABOUT_TEXT","يجري تقييم اللاعبين المقترحين لقبيلتك بناءً على عوامل متنوعة يوميًا لضمان توافقهم مع العضوية. لن يظهر إلا اللاعبين الذين فعّلوا خيار العثور على قبيلة جديدة مؤخرًا.\n\nبعض العوامل المأخوذة في الاعتبار:\n- النشاط، مثل الهجمات والتبرعات والمحادثة.\n- الموقع واللغة وأوقات اللعب المعتادة.\n\nكما تؤثر إعدادات القبيلة أيضًا في المقترحات. لن ترى اللاعبين الذين لا يلبون تلك المعايير.\n- الحد الأدنى لقاعة القبيلة\n- الحد الأدنى للكؤوس في القرية الأم وقاعدة البنّاء\nلن يؤدي تغيير إعدادات القبيلة إلى تغيير الاقتراحات على الفور."
"TID_CONFIRM_WANTS_SUGGESTED_PLAYERS_TEXT","بما أنك لم تلعب من فترة، هل ما زلت تريد أن تظهر في اقتراحات الأعضاء للقبائل؟"
"TID_PLAYER_PREFERENCE_INVITES_AND_SUGGESTIONS","تلقي دعوات واقتراحات"
"TID_PLAYER_PREFERENCE_INVITES","تلقي دعوات"
"TID_PLAYER_PREFERENCE_NO_INVITES","لا توجد دعوات"
"TID_GOLD_PASS_SALES_ENDED","أوشك الموسم على الانتهاء. لا يمكن تفعيل التذكرة الذهبية. الرجاء إعادة المحاولة بعد انطلاق الموسم الجديد."
"TID_SETTINGS_HIGH_FRAME_RATE_TITLE","معدل إطار أعلى"
"TID_SETTINGS_HIGH_FRAME_RATE_INFO","إذا تم تفعيل هذه الوظيفة، فسوف تشتغل اللعبة بمعدل <max> إطارًا/ث، وستستهلك طاقة أكبر. أما عند تعطيلها، فسوف تشتغل اللعبة بمعدل 60 إطارًا/ث، وستستهلك طاقة أقل."
"TID_JUNGLE_CHAMPION","بطلة الأدغال"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HEADHUNTER","الأبطال في خطر"
"TID_CLANGAMES_TASK_INFO_WIN_BATTLES_USING_HEADHUNTER","اربح <num> من المعارك متعددة اللاعبين باستخدام <num2> من صيادات الأبطال."
"TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ROYALCHAMPION","قناص مستوى البطلة"
"TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ROYALCHAMPION","اهزم ما يعادل <num> من مستويات البطلة الملكية في معارك متعددة اللاعبين."
"TID_CLANGAMES_TASK_DESTROY_SCATTERSHOTS","نهاية المجانق"
"TID_CLANGAMES_TASK_INFO_DESTROY_SCATTERSHOTS","دمر <num> من المجانق في معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_YETI","ضربة الييتي"
"TID_CLANGAMES_TASK_INFO_WIN_BATTLES_USING_YETI","اربح <num> من المعارك متعددة اللاعبين باستخدام <num2> من الييتي."
"TID_LIVE_ESPORTS","مباشر"
"TID_JUNGLE_WARDEN","آمر الأدغال"
"TID_CHARACTER_MECHA_DRAGON","راكب التنين"
"TID_CHARACTER_MECHA_DRAGON_INFO","تدمر هذه الوحدة الجوية أي دفاعات تصادفها بكل سرعة وحماس. يدّعي الهيكل العظمي الذي يركبها أنه بريء من كل ذلك، ولم يلمس أزرار الإطلاق."
"TID_COPY_HERE_BUTTON","النسخ هنا"
"TID_ARMY_DEEPLINK_INVALID","رابط الجيش هذا غير صالح"
"TID_COPY_ARMY_CANNOT_TRAIN","لا يمكنك تدريب هذا الجيش"
"TID_BATTLEPASS_TASK_DESTROY_BUILDERSHUTS","مدمر أكواخ البنّاء"
"TID_BATTLEPASS_TASK_INFO_DESTROY_BUILDERSHUTS","دمر <num> من أكواخ البنّاء في معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_DESTROY_ARMYCAMPS","مدمر المعسكرات"
"TID_BATTLEPASS_TASK_INFO_DESTROY_ARMYCAMPS","دمر <num> من معسكرات الجيش في معارك متعددة اللاعبين."
"TID_STREAM_SHARED_ARMY","شارك تشكيل جيش"
"TID_FRIENDLY_ARMY","الجيش الودي"
"TID_BATTLEPASS_TASK_DESTROY_TOWNHALLS","شرير القرية"
"TID_BATTLEPASS_TASK_INFO_DESTROY_TOWNHALLS","دمر <num> من قاعات المدينة في معارك متعددة اللاعبين."
"TID_COSMETICS_TIER_1","<cffffff>عادي</c>"
"TID_COSMETICS_TIER_2","<cffd345>ذهبي</c>"
"TID_COSMETICS_TIER_3","<ce86fff>أسطوري</c>"
"TID_INVALID_PLAY_INSTALL","Clash of Clans غير مثبتة بالشكل الصحيح. يرجى إعادة تثبيتها من متجر Google Play لإصلاح هذه المشكلة."
"TID_SETTING_DEPLOYMENT_BAR_SIZE","حجم شريط النشر"
"TID_SETTING_DEPLOYMENT_BAR_SIZE_BUTTON","الضبط"
"TID_CADPA","《部落冲突》适龄提示：\n1）本游戏是一款战争策略类游戏，适用于年满12周岁及以上的用户，建议未成年人在家长监护下使用游戏产品。\n2）本游戏以荒蛮原始的孤岛为背景，讲述了原始部落为生存而相互抗争的故事，涉及的情节、环境、场景均为虚构，不会与现实生活相混淆。游戏玩法基于一定难度的思维判断，设有竞技对抗比赛，鼓励玩家提升和挑战自我。游戏中有基于文字和语音的陌生人社交系统。\n3）根据国家相关要求，游戏中有用户实名认证系统，未通过实名认证的用户不可进入游戏；认证为未成年人的用户除周五、周六、周日及法定节假日每日20时至21时外其他时间均不可进入游戏。\n游戏中部分玩法和道具需要付费。根据腾讯健康系统管理规定，认证为未成年人的用户将接受以\n管理：\n未满12周岁的用户不能付费；12周岁以上未满16周岁的未成年人用户，单次充值金额不得超过50元人民币，每月充值金额累计不得超过200元人民币；16周岁以上的未成年人用户，单次充值金额不得超过100元人民币，每月充值金额累计不得超过400元人民币。\n4）本游戏内所包含的对抗玩法需要玩家进行策略规划和推理判断，有助于帮助玩家提升逻辑思维能力。游戏设有需组队进行的大型团队任务和比赛，鼓励玩家互相配合完成比赛，有助于培养玩家的团队协作能力。游戏提供了丰富的社交系统，包括好友、公会等，玩家之间可以互相交流，互相配合，共同完成游戏任务，有助于促进玩家的社会交流，维持良好的社群关系。"
"TID_COSMETICS_CUSTOM_TEXTURES","هيئات مخصصة"
"TID_COSMETICS_CUSTOM_MODEL","نموذج مخصص"
"TID_COSMETICS_CUSTOM_ANIMATIONS","رسوم متحركة خاصة"
"TID_COSMETICS_CUSTOM_EFFECTS","تأثيرات مرئية"
"TID_COSMETICS_CUSTOM_SOUND","تأثيرات صوتية"
"TID_COSMETICS_CUSTOM_VO","صوت خاص"
"TID_COSMETICS_CUSTOM_MUSIC","موسيقى مخصصة"
"TID_COSMETICS_CUSTOM_UNITS","وحدات مولدة مخصصة"
"TID_COSMETICS_EXTRA_ANIMATIONS","رسوم متحركة إضافية"
"TID_COSMETICS_EXTRA_EFFECTS","تأثيرات إضافية"
"TID_COSMETICS_EXTRA_SOUNDS","أصوات إضافية"
"TID_COSMETICS_SKIN_FEATURES","يتضمن المظهر:"
"TID_COSMETICS_SCENERY_FEATURES","يتضمن المنظر:"
"TID_OBSTACLE_BIRTHDAY2021","كعكة الذكرى السنوية التاسعة"
"TID_SAVAGE_KING","الملك المتوحش"
"TID_JUNGLE_KING","ملك الأدغال"
"TID_JUNGLE_QUEEN","ملكة الأدغال"
"TID_INFERNO_TOWN_SCENERY","منظر قاعدة الحرب الناري"
"TID_SKIN_THEME_LNY","مظهر العام القمري الجديد <year>"
"TID_SKIN_THEME_ANNIVERSARY","مظهر الذكرى السنوية <year>"
"TID_SKIN_THEME_WORLDS","مظهر بطولة العالم <year>"
"TID_BATTLEPASS_TASK_INFO_USE_BARBARIANS","استخدم البرابرة لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_ARCHERS","استخدم راميات السهام لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_GOBLINS","استخدم الغيلان لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_GIANTS","استخدم العمالقة لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_WALLBREAKERS","استخدم مدمري الجدران لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_LOONS","استخدم البالونات لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_WIZARDS","استخدم السحرة لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_HEALERS","استخدم المعالجات لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_MINIONS","استخدم قوات المينيون لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_HOGRIDERS","استخدم راكبي الخنزير لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_DRAGONS","استخدم التنانين لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_PEKKAS","استخدم قوات بيكا لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_VALKYRIES","استخدم قوات فالكيري لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_GOLEMS","استخدم قوات الغولم لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_WITCHES","استخدم الساحرات لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_LAVAHOUNDS","استخدم كلاب الحمم لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_BABYDRAGONS","استخدم التنانين الصغيرة لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_BOWLERS","استخدم قوات الباولر لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_MINERS","استخدم عمال المنجم لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_RAGEDBARBARIANS","استخدم البرابرة الغاضبين لربح <num> من النجوم من معارك البنّاء."
"TID_BATTLEPASS_TASK_INFO_USE_SNEAKYARCHERS","استخدم راميات السهام الماكرات لربح <num> من النجوم من معارك البنّاء."
"TID_BATTLEPASS_TASK_INFO_USE_BETAMINIONS","استخدم كائنات المينيون المشعة لربح <num> من النجوم من معارك البنّاء."
"TID_BATTLEPASS_TASK_INFO_USE_BOXERGIANTS","استخدم العمالقة الملاكمين لربح <num> من النجوم من معارك البنّاء."
"TID_BATTLEPASS_TASK_INFO_USE_BOMBERS","استخدم المفجّرين لربح <num> من النجوم من معارك البنّاء."
"TID_BATTLEPASS_TASK_INFO_USE_CANNONCARTS","استخدم عربات المدفع لربح <num> من النجوم من معارك البنّاء."
"TID_BATTLEPASS_TASK_INFO_USE_DROPSHIPS","استخدم مناطيد الإسقاط لربح <num> من النجوم من معارك البنّاء."
"TID_BATTLEPASS_TASK_INFO_USE_BABYDRAGONS2","استخدم التنانين الصغيرة لربح <num> من النجوم من معارك البنّاء."
"TID_BATTLEPASS_TASK_INFO_USE_NIGHTWITCHES","استخدم ساحرات الليل لربح <num> من النجوم من معارك البنّاء."
"TID_BATTLEPASS_TASK_INFO_USE_MEGAPEKKA","استخدم شخصيات بيكا القوي لربح <num> من النجوم من معارك البنّاء."
"TID_BATTLEPASS_TASK_INFO_USE_SIEGERAMS","استخدم هادمة الجدران لربح <num> من النجوم من المعارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_SIEGEZEPPELINS","استخدم منطاد المعركة لربح <num> من النجوم من المعارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_ELECTRODRAGON","استخدم التنانين الكهربية لربح <num> من النجوم من المعارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_USE_HOGGLIDERS","استخدم قوات مظلي الخنزير لربح <num> من النجوم من معارك البنّاء."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_YETI","استخدم قوات الييتي لربح <num> من المعارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_HEADHUNTER","استخدم صيادات الأبطال لربح <num> من المعارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_INVISIBILITY_INFO","استخدم تعويذات الاختفاء لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_INVISIBILITY_INFO","استخدم تعويذات الاختفاء لربح <num> من المعارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_LIGHTNING_INFO","استخدم تعويذات البرق لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_HEAL_INFO","استخدم تعويذات الشفاء لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_RAGE_INFO","استخدم تعويذات الغضب لربح <num> من النجوم من معارك متعددة اللاعبين."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_JUMP_INFO","استخدم تعويذات القفز لربح <num> من النجوم من معارك متعددة اللاعبين."
