"TID","NL"
"TID_CAPBUILD_SPELLLAB_FREEZE","Vriesspreukenfabriek"
"TID_CAPBUILD_SPELLLAB_FREEZE_INFO","Produceert grote vaten gevuld met de vriesspreuk. Aan bezoekers wordt geadviseerd warme kleding te dragen!"
"TID_CAPBUILD_SPELLLAB_LIGHTNING","Bliksemspreukenfabriek"
"TID_CAPBUILD_SPELLLAB_LIGHTNING_INFO","Produceert grote vaten gevuld met de bliksemspreuk. Het haar van iedereen die in de buurt komt, gaat ineens rechtop staan."
"TID_CAPBUILD_SPELL_STORAGE","Spreukenopslag"
"TID_CAPBUILD_SPELL_STORAGE_INFO","In de spreukenopslag kunnen gebrouwen spreuken worden opgeslagen. Upgrade de opslag om meer spreuken te kunnen gebruiken tijdens rooftochten."
"TID_BALLOON_BUS","Luchtschip"
"TID_PLAYER_HOUSE","Clanhuis"
"TID_PLAYER_HOUSE_INFO","Een tijdelijke woonplaats voor bezoekende clanleden. Kom voor het uitzicht, blijf voor de spectaculaire rooftochten."
"TID_RIVER","Rivier"
"TID_RIVER_BRIDGE","Brug"
"TID_RIVER_CAVE","Riviergrot"
"TID_LAKE_STRAIGHT1","Meer recht"
"TID_WATER","Water"
"TID_LAKE_CURVE","Meer bocht"
"TID_LAKE_CORNER","Meer hoek"
"TID_DECO_HILL_3","Voetheuvel"
"TID_DECO_HILL_6","Kleine bergtop"
"TID_DECO_HILL_8","Grote bergtop"
"TID_DECO_HILL_10","Enorme bergtop"
"TID_DECO_LAKE_5","Kleine vijver"
"TID_DECO_LAKE_8","Grote vijver"
"TID_DECO_FOREST_2","Bosje"
"TID_DECO_FOREST_3","Bos"
"TID_DECO_QUARRY_5","Groeve"
"TID_DISTRICT_CAPITAL_PEAK","Capitoolberg"
"TID_DISTRICT_BARBARIAN_CAMP","Barbarenkamp"
"TID_DISTRICT_WIZARD_VALLEY","Tovenaarsvallei"
"TID_CAPBUILD_CAPHQ","Capitool"
"TID_CAPBUILD_CAPHQ_INFO","Het hart van de hoofdstad! Upgrade het Capitool om nieuwe districten en meer gebouwenupgrades te ontgrendelen op de Capitoolberg."
"TID_CAPBUILD_DISHQ","Districtshuis"
"TID_CAPBUILD_DISHQ_INFO","Dorpelingen en de grote bouwvakker zorgen vanuit hier voor het district. Upgrade het districtshuis om extra gebouwenupgrades te ontgrendelen in dit district."
"TID_CAPITAL_SHOP_CONFIRM_TITLE","Kopen?"
"TID_CAPITAL_SHOP_CONFIRM_TEXT","<num>x een <item> kopen?"
"TID_CAPITAL_SHOP_RESOURCE_CONFIRM_TEXT","<num> <item> kopen?"
"TID_RUIN_INFO_UNLOCKS","Repareer om het volgende te krijgen:"
"TID_BUTTON_RAID","Roof"
"TID_BUTTON_CAPITAL_MAP","Kaart"
"TID_DISTRICT_UNLOCKS_AT_MESSAGE","Wordt ontgrendeld op capitoollevel <num>."
"TID_DISTRICT_LEVEL_COMBO","<name>\nLevel <num>"
"TID_INVALID_PLACEMENT_CAPITAL","Je moet je troepen in het witte gebied inzetten."
"TID_CRAFTING_FINISHES_IN","Smeden wordt voltooid over:"
"TID_COLLECT_CRAFTED_RESOURCE","Verzamel:"
"TID_FREE_CRAFTING_FINISHES_IN","Binnenkort beschikbaar..."
"TID_CRAFT_RESOURCES_TITLE","Beginnen met smeden?"
"TID_FORGE_SLOT_UNLOCKS","Wordt ontgrendeld op stadhuislevel <num>."
"TID_SPEED_UP_CRAFTING","Wil je het smeden van stadsgoud nu voltooien?"
"TID_ALLIANCE_VISIT_BUTTON","Hoofdstad bezoeken"
"TID_DISTRICT_LAYOUT_UPDATED","<player> heeft de indeling gewijzigd. Laad het district opnieuw om de wijzigingen te zien."
"TID_DISTRICT_LAYOUT_LOCKED","<player> is de indeling al aan het wijzigen."
"TID_NO_RIGHTS_TO_EDIT_DISTRICT_LAYOUT","Alleen leiders en co-leiders kunnen districtsindelingen wijzigen."
"TID_CLAN_CHANGED_TITLE","Clan gewijzigd"
"TID_CLAN_CHANGED_TEXT","Je bent geen lid meer van deze clan. Ga terug naar je thuisdorp."
"TID_MORE_CAPITAL_UPGRADES_NEEDED","Ontgrendel of upgrade nog <number> gebouwen of vallen in een district om het Capitool te upgraden."
"TID_CAPBUILD_BLAST_BOW","Ballista"
"TID_CAPBUILD_BLAST_BOW_INFO","De ballista geeft eindelijk antwoord op die eeuwenoude vraag: hoe gevaarlijk zouden pijlen ter grote van een boomstam zijn? Het zal je niet verrassen: heel gevaarlijk."
"TID_ALL_WALLS","Alle muren"
"TID_GATE","Poort"
"TID_DISTRICT_CHALLENGE_TITLE","Vriendschappelijke districtsuitdaging starten"
"TID_DISTRICT_CHALLENGE_DEFAULT_INPUT","Kun jij dit district verslaan?"
"TID_CAPBUILD_AIR_DEFENSE","Luchtafweer"
"TID_CAPBUILD_AIR_DEFENSE_INFO","Dit luchtafweergeschut is dodelijk voor vliegende vijanden, maar richt niets uit tegen grondtroepen. Zet de toren zo neer dat deze zoveel mogelijk luchtruim bestrijkt."
"TID_CAPBUILD_SUPERWIZARDTOWER","Supertovenaarstoren"
"TID_CAPBUILD_SUPERWIZARDTOWER_INFO","De elektriciteit van de supertovenaars is schokkend effectief tegen zwermen aanvallers, omdat de vonken overspringen naar iedereen die te dicht in de buurt van het oorspronkelijke doelwit staat."
"TID_CAPBUILD_RAPID_ROCKETS","Rappe raketten"
"TID_CAPBUILD_RAPID_ROCKETS_INFO","Deze opeengepakte bundel raketten heeft een korter bereik dan de luchtafweer, maar slaat wel harder in."
"TID_CAPBUILD_INFERNO","Infernotoren"
"TID_CAPBUILD_INFERNO_INFO","De infernotoren is de schrik van alle grote troepen. Als de toren op eenheden gericht blijft, kan deze vernietigende schade aanrichten."
"TID_CAPBUILD_MEGATESLA","Verborgen mega-Tesla"
"TID_CAPBUILD_MEGATESLA_INFO","De verborgen mega-Tesla deelt een krachtige stoot uit om zware schade toe te brengen aan zelfs de meest geharde eenheden."
"TID_CAPBUILD_BOMBTOWER","Bomtoren"
"TID_CAPBUILD_BOMBTOWER_INFO","Bomtorens bombarderen omringende grondtroepen en exploderen met een grote knal als ze worden vernietigd. Mêleetroepen kunnen maar beter afstand houden!"
"TID_CAPBUILD_CRUSHER","Vermorzelaar"
"TID_CAPBUILD_CRUSHER_INFO","De vermorzelaar is enorm gesteld op persoonlijke ruimte. Deze kolossale steen verplettert grondeenheden met een gigantische dreun."
"TID_CAPBUILD_AIRBOMBS","Luchttonnen"
"TID_CAPBUILD_AIRBOMBS_INFO","Voor een krachtige luchtafweer zijn luchttonnen je beste keuze. Een eindeloze voorraad explosieve tonnen vliegt door de lucht en rijt vliegende vijanden uiteen."
"TID_CAPBUILD_MULTIMORTAR","Multimortier"
"TID_CAPBUILD_MULTIMORTAR_INFO","Vuurt meerdere schoten af die gebiedsschade veroorzaken over een lange afstand, waardoor de kans om het doelwit te raken optimaal is."
"TID_START_RAID","Roof starten"
"TID_RAID_INFO","Info roof"
"TID_RAID_MAP","Roof-\nkaart"
"TID_FRIENDLY_DISTRICT_CHALLENGE_DETAILS","Info over vriendschappelijke districtsuitdaging"
"TID_FRIENDLY_DISTRICT_CHALLENGE_CLOSED","Het district wordt al aangevallen!"
"TID_DECO_FIRST_BARBARIAN","De eerste barbaar"
"TID_DECO_FIRST_BARBARIAN_INFO","Een oud standbeeld uit een tijd dat smakeloze kapsels superpopulair waren."
"TID_DECO_RESTORED_BARBARIAN","Grote barbaar"
"TID_DECO_RESTORED_BARBARIAN_INFO","Vrolijkt het hele dorp op!"
"TID_DECO_RUINED_PILLAR","Vervallen zuil"
"TID_DECO_RUINED_PILLAR_INFO","Verweerd door de tijd maar nog steeds overeind."
"TID_DECO_RESTORED_PILLAR","Zuil"
"TID_DECO_RESTORED_PILLAR_INFO","De kleine lettertjes op de zuil zijn heel moeilijk te lezen."
"TID_DECO_GREAT_PYRE","Grote brandstapel"
"TID_DECO_GREAT_PYRE_INFO","Geweldig voor marshmallows en om liederen over grote veldslagen te zingen."
"TID_DECO_GOLDEN_BARBARIAN","Vergulde barbaar"
"TID_DECO_GOLDEN_BARBARIAN_INFO","Kijk dat prachtig glimmende haar!"
"TID_ASK_LEADERSHIP_START_RAID","Vraag een leider, co-leider of oudste om deel te nemen aan het roofweekend."
"TID_RAID_ERROR_NO_SEASON","Rooftochten zijn niet beschikbaar buiten het roofseizoen."
"TID_FRIENDLY_DISTRICT_CHALLENGE_NO_ATTACKS_YET","Nog geen aanvallen"
"TID_CAPITAL_FROST","Vriesspreuk"
"TID_CAPITAL_REWARD_END_BATTLE","Roofmedailles toegevoegd aan de clanhoofdstadkist"
"TID_CAPITAL_FRIENDLT_ARMY_DATA_NOT_AVAILABLE","Wacht tot de gegevens over het hoofdstadsleger beschikbaar zijn."
"TID_PRESET_CAPITAL_PRODUCTION_BUILDING_MISSING","Het productiegebouw is nog niet gebouwd."
"TID_PRESET_CAPITAL_HOUSING_BUILDING_MISSING","Het huisvestingsgebouw is nog niet gebouwd."
"TID_DONATION_FAILED_ALREADY_UPGRADED","Een ander clanlid heeft de upgrade voltooid!"
"TID_DONATION_FAILED_PENDING_UPGRADE","Donatie mislukt omdat er nog een eerdere upgrade bezig is. Probeer het binnenkort opnieuw."
"TID_CAPITAL_VISIT_DISTRICT_FAILED","Clanhoofdstad bezoeken mislukt"
"TID_CAPITAL_VISIT_OWN_CAPITAL_FAILED","Clanhoofdstad betreden mislukt"
"TID_RAID_DATA_ERROR_INTERNAL","De rooftochtgegevens konden niet worden opgehaald. Probeer het later opnieuw."
"TID_CLAN_RAIDS","Clanrooftochten"
"TID_RAID_WEEKEND_SIGNUP_LEADERS","Tijdens roofweekenden kan jouw clan vechten tegen de hoofdsteden van andere clans. Gebruik je aanvallen en strijd samen om waardevolle beloningen te winnen!\n\nIs jouw clan er klaar voor? Doe nu mee!\n\nHet roofweekend eindigt over: <time>."
"TID_RAID_WEEKEND_SIGNUP_MEMBERS","Tijdens roofweekenden vecht je clan tegen andere clanhoofdsteden. Gebruik je aanvallen en vecht samen om waardevolle beloningen te winnen!\n\nVraag een leider, co-leider of oudste om deel te nemen!\n\nHet roofweekend eindigt over: <time>."
"TID_CLAN_INFO","Claninfo"
"TID_ATTACK_LOG","Aanvalslog"
"TID_DEFENCE_LOG","Verdedigingslog"
"TID_RAID_WEEKEND_INFO","Info over roofweekend"
"TID_RAID_WEEKEND","Roofweekend"
"TID_ATTACK_IN_PROGRESS","Aanval aan de gang"
"TID_DISTRICT_LOCKED","Vergrendeld"
"TID_DEFEATED","Verslagen"
"TID_CAPITAL_DISTRICTS_DESTROYED","Districten vernietigd: <progress>/<total>"
"TID_CAPITAL_DISTRICTS_STANDING","Districten overeind: <progress>/<total>"
"TID_EDIT_CAPITAL_ARMY","Hoofdstadsleger wijzigen"
"TID_CAPITAL_RAID_ATTACK_FAILED","Aanvallen district mislukt"
"TID_CAPITAL_RAID_SNAPSHOT_NOT_AVAILABLE","Overnemen district mislukt"
"TID_CAPITAL_RAID_INVALID_TARGET","Je kunt dit district niet aanvallen."
"TID_CAPITAL_RAID_ALL_ATTACKS_USED","Je hebt geen aanvallers meer over."
"TID_CAPITAL_RAID_TARGET_UNDER_ATTACK","Dit district wordt al aangevallen."
"TID_CAPITAL_RAID_ATTACKER_LEFT_THE_CLAN","Je hebt al met een andere clan aangevallen."
"TID_CAPITAL_RAID_PERSONAL_BREAK","Persoonlijke onderbreking"
"TID_CAPITAL_RAID_AMOUNT_ATTACKS","Totaal aantal aanvallen: <number>"
"TID_CAPITAL_RAID_DISTRICT_ALREADY_DESTROYED","District al vernietigd"
"TID_CAPITAL_RAID_DISTRICT_STILL_LOCKED","Je kunt dit district nog niet aanvallen."
"TID_CAPITAL_RAID_VISIT_FAILED","Verkennen district mislukt"
"TID_CAPITAL_RAID_VISIT_INVALID_TARGET","Je kunt dit district niet verkennen."
"TID_BUTTON_GO","Gaan"
"TID_BUTTON_VIEW","Bekijken"
"TID_DISTRICT_BALLOON_LAGOON","Ballonlagune"
"TID_DISTRICT_BUILDERS_WORKSHOP","Bouwerswerkplaats"
"TID_DISTRICT_DRAGON_CLIFFS","Drakenklippen"
"TID_DISTRICT_GOLEM_QUARRY","Golemgroeve"
"TID_CAPBUILD_BARRACKS_BATTLERAM","Strijdrammenkazerne"
"TID_CAPBUILD_BARRACKS_BATTLERAM_INFO","Deze kanjer heeft ruimte voor tal van strijdrammen!"
"TID_CAPBUILD_BARRACKS_SUPER_DRAGON","Superdrakenkazerne"
"TID_CAPBUILD_BARRACKS_SUPER_DRAGON_INFO","Achteraf was hout misschien niet het beste materiaal om een verblijf voor draken mee te bouwen. Het is een wonder dat het gebouw nog niet in de fik is gevlogen."
"TID_CAPBUILD_BARRACKS_MEGAPEKKA","Kracht-P.E.K.K.A.-kazerne"
"TID_CAPBUILD_BARRACKS_MEGAPEKKA_INFO","Hoe past de kracht-P.E.K.K.A. hier ooit in?"
"TID_CAPBUILD_BARRACKS_SKELETON_BARREL","Skelettentonnenkazerne"
"TID_CAPBUILD_BARRACKS_SKELETON_BARREL_INFO","Dit is eigenlijk een tonnenwerkplaats met een kerkhof ernaast die gerund wordt door een ballonnenverkoper."
"TID_CAPBUILD_BARRACKS_HOG_RIDER","Varkensplunderaarskazerne"
"TID_CAPBUILD_BARRACKS_HOG_RIDER_INFO","Je hoort de hele tijd geschreeuw daar binnen. Misschien zijn de ruiters en vliegers blij om elkaar te zien."
"TID_CAPBUILD_BARRACKS_MINION","Gunstelingenkazerne"
"TID_CAPBUILD_BARRACKS_MINION_INFO","Dankzij een nieuwe methode kunnen er nu horden gunstelingen tegelijk worden geproduceerd."
"TID_FIND_BARRACKS","Kazerne zoeken"
"TID_INFO_TEST_DUMMY","Niet-vernietigbare, onschadelijke testpop."
"TID_TEST_DUMMY","Testpop"
"TID_CAPITAL_ARMY_SAVE_OK","Hoofdstadsleger gewijzigd"
"TID_CAPITAL_ARMY_SAVE_FAILED","Hoofdstadsleger opslaan mislukt"
"TID_CAPITAL_ARMY_SAVE_PENDING","Even geduld. Het hoofdstadsleger wordt opgeslagen."
"TID_CAPITAL_ARMY_SAVE_INVALID","Ongeldig hoofdstadsleger kan niet worden opgeslagen."
"TID_CAPITAL_ARMY_SAVE_FAILED_UNIT_NOT_AVAILABLE","Niet alle geselecteerde troepen zijn beschikbaar in deze clan."
"TID_CAPITAL_ARMY_SAVE_FAILED_SPELL_NOT_AVAILABLE","Niet alle geselecteerde spreuken zijn beschikbaar in deze clan."
"TID_CAPITAL_ARMY_SAVE_FAILED_TOO_MANY_UNITS","Te veel troepen voor deze clan."
"TID_CAPITAL_ARMY_SAVE_FAILED_TOO_MANY_SPELLS","Te veel spreuken voor deze clan."
"TID_START_RAID_FAILED_NO_RIGHTS","Vraag een leider, co-leider of oudste om een rooftocht te beginnen!"
"TID_NEXT","Volgende"
"TID_RAID_WEEKEND_RESULTS","Resultaten roofweekend!"
"TID_TRAP_ZAPTRAP","Zapval"
"TID_TRAP_ZAPTRAP_INFO","Beschrijving zapval."
"TID_TRAP_LOGTRAP","Stammenval"
"TID_TRAP_LOGTRAP_INFO","Pas op voor rollende stammen."
"TID_CAPBUILD_MULTICANNON","Multikanon"
"TID_CAPBUILD_MULTICANNON_INFO","Een kanon met meerdere lopen."
"TID_WATER_2","Water 2x2"
"TID_WATER_3","Water 3x3"
"TID_RAID_WEEKEND_OVER","Roofweekend voorbij"
"TID_CAPITAL_RAID_SEASON_REWARD","Je hebt <num> roofmedailles ontvangen tijdens het roofweekend."
"TID_RAID_WEEKEND_REWARDED","Jouw beloning:"
"TID_RAID_WEEKEND_TOTAL_LOOT","Totale buit van de hoofdstad:"
"TID_RAID_WEEKEND_RAIDS_COMPLETED","Rooftochten voltooid:"
"TID_RAID_WEEKEND_ENEMY_DISTRICTS_DESTROYED","Vijandelijke districten vernietigd:"
"TID_RAID_WEEKEND_TOTAL_ATTACKS","Totaal aantal aanvallen:"
"TID_RAID_LOG","Log roof"
"TID_RAID_WEEKEND_HISTORY","Roofweekendgeschiedenis"
"TID_COSMETIC_ESTATE_2X2_SMALL_HUT","Kleine hut"
"TID_COSMETIC_ESTATE_2X2_SMALL_CABIN","Kleine blokhut"
"TID_COSMETIC_ESTATE_3X3_SLANTED_HOUSE","Schuin huis"
"TID_COSMETIC_ESTATE_3X3_THATCHED_HUT","Rieten hut"
"TID_COSMETIC_ESTATE_3X3_WOODEN_HOUSE","Houten huis"
"TID_COSMETIC_ESTATE_3X3_WOODEN_CABIN","Houten blokhut"
"TID_COSMETIC_ESTATE_4X4_LARGE_HOUSE","Groot huis"
"TID_COSMETIC_ESTATE_2X2_SMALL_HUT_INFO","Een knus huisje. Niet voor lange mensen."
"TID_COSMETIC_ESTATE_2X2_SMALL_CABIN_INFO","Voor de dorpeling die van een simpel vierkant huis houdt."
"TID_COSMETIC_ESTATE_3X3_SLANTED_HOUSE_INFO","Het dak is handig om te voorkomen dat de sneeuw blijft liggen. De inrichting van het interieur is echter een ellende."
"TID_COSMETIC_ESTATE_3X3_THATCHED_HUT_INFO","Bewoond door barbaren. Slordig vakmanschap. Licht ontvlambaar."
"TID_COSMETIC_ESTATE_3X3_WOODEN_HOUSE_INFO","Een degelijk gebouwd huis met een prachtig ontwerp. Het biedt onderdak en comfort."
"TID_COSMETIC_ESTATE_3X3_WOODEN_CABIN_INFO","Voor de dorpeling die van een simpel vierkant huis houdt dat groter is dan dat van de buren."
"TID_COSMETIC_ESTATE_4X4_LARGE_HOUSE_INFO","Ruim woonvertrek met een mooi uitzicht en veel opslagruimte."
"TID_FLYING_FORTRESS","Vliegend fort"
"TID_FLYING_FORTRESS_INFO","Je zou haast denken dat een kasteel met vleugels tot een ramp zou leiden, maar niets is minder waar voor het vliegend fort. Vergezeld door skelettenvliegers bombardeert deze luchtakropolis alles wat los en vast zit."
"TID_FLYING_FORTRESS_ABILITY_NAME","Skeletploeg"
"TID_FLYING_FORTRESS_ABILITY_INFO","Verdedigt zichzelf met skelettenvliegers. Wanneer het fort wordt verslagen, brengt het <num2> boze skeletten voort."
"TID_MOUNTAIN_GOLEM","Berggolem"
"TID_MOUNTAIN_GOLEM_INFO","Hoewel deze monsterlijke berg zo traag is als een slak, mogen zijn kristalharde vuisten niet onderschat worden. De berggolem geeft zijn vijanden ervan langs met de kracht van... een berg. Letterlijk."
"TID_MOUNTAIN_GOLEM_ABILITY_NAME","Verbrijzelen"
"TID_MOUNTAIN_GOLEM_ABILITY_INFO","Vernietigt alle muren door ze simpelweg aan te raken."
"TID_SKELETON_GLIDER","Skelettenvlieger"
"TID_ATTACK_IN_PROGRESS_WITH_NAME","<name> valt aan"
"TID_BONUS_ATTACK_EARNED","Bonusaanval verdiend!"
"TID_NEW_RAID","Nieuwe rooftocht"
"TID_NEXT_REPLAY","Volgende herhaling"
"TID_NO_CAPITAL_ARMY","Kies je hoofdstadsleger voordat je aanvalt."
"TID_INVALID_CAPITAL_ARMY","Werk je hoofdstadsleger bij voordat je aanvalt."
"TID_CHALLENGE_NOT_AVAILABLE_RAID_SEASON","Vriendschappelijke districtsuitdaging niet beschikbaar tijdens roofweekend!"
"TID_TRADER_OFFER_TAB","Edelstenen"
"TID_TRADER_CAPITAL_TAB","Roofmedailles"
"TID_BUILDER_MENU_CAPITAL","Clanhoofdstad"
"TID_ATTACK_NOT_AVAILABLE","Aanvallen momenteel niet mogelijk"
"TID_SELF_DONATE_TROOPS","Versterken"
"TID_TITLE_SELF_DONATE_TROOPS","Versterkingen toevoegen"
"TID_TOTAL_COST","Totale kosten"
"TID_COSMETIC_ESTATE_4X4_GIANTS_HOUSE","Reuzenhuis"
"TID_COSMETIC_ESTATE_4X4_GIANTS_HOUSE_INFO","Bezoekers kunnen de kleinere ingang gebruiken als de hoofddeur te zwaar is."
"TID_CRAFTING_RESOURCE_LOCKED","Bereik level <level> met je <building> om te kunnen smeden met <resource>."
"TID_TROOP_SELF_DONATE_COMPLETED","Versterkingen toegevoegd"
"TID_UPGRADE_CAPITAL_UNIT","Upgradet je <name> naar level <number>."
"TID_CAPITAL_UNIT_HOME","Ontgrendelt en upgradet het volgende: <name>."
"TID_TROOP_SELF_DONATE_NO_REINFORCEMENTS","Kies versterkingen om toe te voegen"
"TID_ATTACKER_GOT","Aanvaller kreeg:"
"TID_CHALLENGE_NOT_AVAILABLE_NO_ARMY","Bereik capitoollevel 2 om vriendschappelijke districtsuitdagingen te sturen!"
"TID_CANT_SIGN_UP_RAID_NO_ARMY","Bereik capitoollevel 2 om deel te nemen aan roofweekenden!"
"TID_NOT_ENOUGH_RAID_MEDALS","Je hebt niet genoeg roofmedailles. Verdien er meer tijdens het volgende roofweekend."
"TID_TAB_VIEW_VILLAGE3","Clanhoofdstad"
"TID_PROFILE_ALL_DONATIONS","Totale bijdrage aan hoofdstad"
"TID_UNLOCK_RUINS","Ontgrendelt de volgende ruïnes:"
"TID_UNLOCK_DISTRICT","Ontgrendelt het volgende district:"
"TID_UNLOCK_DISTRICT_RUINS","Ontgrendelt de volgende districten en ruïnes:"
"TID_DEFENDING_TROOPS","Verdedigende troepen:"
"TID_SUPER_BARBARIANS","Superbarbaren"
"TID_SNEAKY_ARCHERS","Geniepige boogschutters"
"TID_RAID_CART","Plunderkar"
"TID_SIEGE_CART","Belegeringskar"
"TID_SUPER_WIZARDS","Supertovenaars"
"TID_SUPER_GIANTS","Superreuzen"
"TID_ROCKET_BALLOONS","Rakettenballonnen"
"TID_SKELETON_BARRELS","Skelettentonnen"
"TID_HOG_RAIDERS","Varkensplunderaars"
"TID_MINION_HORDE","Horde gunstelingen"
"TID_CONTRIBUTE","Draag bij:"
"TID_CAPITAL_HALL_LEVEL","Capitoollevel <level>"
"TID_NOT_UNLOCKED_YET","Nog niet ontgrendeld"
"TID_MEMBERS_SORTED_BY_REPUTATION","Reputatie"
"TID_ZAP_TRAP","Zapval"
"TID_ZAP_TRAP_INFO","Voorbijtrekkende troepen raken zeer geschokt met een zapval in de buurt."
"TID_CAPBUILD_GUARDPOST_GIANTS","Superreuzenpost"
"TID_CAPBUILD_GUARDPOST_GIANTS_INFO","Superreuzen staan klaar om een stevige dreun uit te delen aan aanvallende troepen."
"TID_CAPBUILD_GUARDPOST_DRAGONS","Superdrakenpost"
"TID_CAPBUILD_GUARDPOST_DRAGONS_INFO","Superdraken zijn erg territoriaal en zullen alle aanvallers roosteren."
"TID_CAPBUILD_GUARDPOST_CART","Plunderkarrenpost"
"TID_CAPBUILD_GUARDPOST_CART_INFO","Als plunderkarren emoties hadden, zouden ze blij worden van het beschieten van aanvallers."
"TID_TUTORIAL_FORGE_1","De grote bouwer heeft zijn smederij gestuurd. Hij zegt dat die nuttig zal zijn om de hoofdstad herop te bouwen."
"TID_TUTORIAL_FORGE_2","De smederij produceert elke dag stadsgoud. Je kunt het ophalen door hier te tikken."
"TID_TUTORIAL_FORGE_3","Ik vroeg hoe het werkte, maar hij zei dat we het niet zouden begrijpen."
"TID_TUTORIAL_FORGE_CRAFTING_1","Bouwvakkers kunnen ook bestaande grondstoffen omsmeden tot stadsgoud."
"TID_TUTORIAL_FORGE_CRAFTING_2","Dat vergt wat meer tijd, maar hiermee kun je de hoofdstad wel sneller opbouwen!"
"TID_TUTORIAL_SELF_DONATING_1","Chief, hier kun je die roofmedailles uit de hoofdstad gebruiken."
"TID_TUTORIAL_SELF_DONATING_2","Je kunt ze gebruiken om je clankasteel te vullen met wat je maar wilt."
"TID_TUTORIAL_SELF_DONATING_3","Dit zal goed van pas komen wanneer de rest van je clan ligt te tukken."
"TID_INFOBUBBLE_BUILDER_NOT_INPROGRESS","Geen upgrades aan de gang"
"TID_CAPITAL_LOCKED_JOIN_CLAN","Je moet lid zijn van een clan om naar de clanhoofdstad te gaan."
"TID_CAPITAL_LOCKED_PLAYER_LEVEL_TOO_LOW","De clanhoofdstad ontgrendelt op stadhuislevel <level>."
"TID_CAPITAL_LOCKED_CLAN_LEVEL_TOO_LOW","De clanhoofdstad ontgrendelt op clanlevel <level>."
"TID_CHARACTER_INFO_SNEAKY_ARCHERS","Een team geruisloze boogschutters is een uitstekende manier om belangrijke doelwitten uit te schakelen. Althans, totdat ze ontdekt worden."
"TID_CHARACTER_INFO_RAID_CART","Nóg een kanon op wielen?! Het verrassingselement ontbreekt misschien, maar dat wordt goedgemaakt met stevigheid, meer vuurkracht en een escorte van gewelddadige barbaren!"
