"TID","RU"
"TID_CHARACTER_ELECTRO_TITAN_INFO","Электротитанида почти не контролирует свою первозданную волшебную силу — часть уходит в удары разрушительного электрокнута, а часть наносит урон по области рядом с ней."
"TID_CHARACTER_ICE_SPIRIT_INFO","Эти маленькие ледяные существа обладают удивительно горячим нравом и готовы спрыгнуть со Снежка, чтобы расправиться с ближайшими защитными сооружениями."
"TID_BUILDING_SPELL_TOWER_INFO","В течение многих лет волшебство на поле боя было прерогативой колдунов, а каждый огненный шар создавался вручную. Однако благодаря автоматизации в деревне появились новые способы применения волшебства против врагов!"
"TID_BUILDING_MONOLITH_INFO","Первая попытка строителя использовать черный эликсир для строительства зданий привела к поистине жуткому результату. Чем сильнее цель монолита, тем больше урона он наносит. Просто чудесно иметь такое сооружение в деревне, но атаковать его страшновато."
"TID_SPELL_RECALL_INFO","Атака проходит не самым лучшим образом? Хотите напасть с другого направления? Отзывающее заклинание вернет обратно воинов, героев и животных, и вы сможете снова отправить их в бой."
"TID_PET_PHOENIX_ABILITY","Пламенный привет"
"TID_PET_PHOENIX_ABILITY_INFO","Феникс вылупляется из яйца и делает своего героя неуязвимым на короткое время прямо перед тем, как тот окажется побежден."
"TID_PET_POISON_LIZARD_ABILITY","Ядовитая слюна"
"TID_PET_POISON_LIZARD_ABILITY_INFO","Ящер плюется во врагов ядом."
"TID_PET_DIGGY_ABILITY","Оглушительный сюрприз"
"TID_PET_DIGGY_ABILITY_INFO","Копатик выбирается из-под земли наружу, оглушая и нанося урон защитным сооружениям."
"TID_PET_FROSTY_ABILITY","Ледяные друзья"
"TID_PET_FROSTY_ABILITY_INFO","Время от времени Снежок выпускает снежных блох, которые атакуют защитные сооружения поблизости."
"TID_LOGIN_RESTRICTED_BY_LOCATION","Ваше текущее местоположение не позволяет выполнить вход"
"TID_FAVORITE_TARGET_HEROES_AND_TROOPS","Герои и воины"
"TID_INFO_THROWING_POSITION","Место применения:"
"TID_INFO_THROWING_POSITION_SELF","Башня заклинаний"
"TID_INFO_THROWING_POSITION_TARGET","Цель"
"TID_INFO_ACTIVATION_TYPE","Активация:"
"TID_INFO_ACTIVATION_TYPE_HIT_BUILDING_IN_RANGE","Нанесение урона зданию в радиусе действия"
"TID_INFO_ACTIVATION_TYPE_UNIT_IN_RANGE","Появление цели в радиусе действия"
"TID_ADDITIONAL_DAMAGE_PER_TARGET_HP","Доп. урон: <number> %"
"TID_BASE_DPS","Базовый урон в секунду: <number>"
"TID_GP_GET_SCREEN_TITLE","Купить золотой пропуск"
"TID_STARTER_TH2_BUILDCANNON","Построить пушку"
"TID_STARTER_TH2_INFO_BUILDCANNON","Купите в магазине еще одну пушку!"
"TID_POISON_CLOUD_TOWER","Ядовитое заклинание для башни"
"TID_HASTE_TOWER","Заклинание ярости для башни"
"TID_INVISIBILITY_SPELL_TOWER","Заклинание невидимости для башни"
"TID_RECHARGE_TIME","Время перезарядки: <number> с."
"TID_BP_BONUS_POINTS_TITLE","Бонусные очки!"
"TID_BP_BONUS_POINTS_INFO","Так как вы приобрели золотой пропуск в прошлом сезоне, то получите бонусные очки испытаний, если купите его и в этом сезоне."
"TID_BP_NO_BONUS_POINTS_TITLE","Бонусные очки!"
"TID_BP_NO_BONUS_POINTS_TEXT","Получите дополнительные очки испытаний за покупку золотого пропуска в нескольких сезонах подряд."
"TID_BUTTON_CHANGE_SPELL","Выбрать заклинание"
"TID_STUN_TIME","Оглушение цели: <number> с."
"TID_REVIVE_TIME","Неуязвимость: <number> с."
"TID_AURA_DAMAGE","Урон от ауры в секунду: <number>"
"TID_BP_RECEIVED","Получен золотой пропуск!"
"TID_PIXEL_KING","Пиксельный король"
"TID_PIXEL_SCENERY","Пиксельное оформление"
"TID_PIXEL_QUEEN","Пиксельная королева"
"TID_PIXEL_WARDEN","Пиксельный хранитель"
"TID_PIXEL_CHAMPION","Пиксельный чемпион"
"TID_PARTY_CHAMPION","Чемпион вечеринки"
"TID_10TH_CLASHIVERSARY_SCENERY","Оформление к 10-й годовщине Clash"
"TID_CLASHFEST_KING","Король Clash Fest"
"TID_CLASHFEST_SCENERY","Оформление Clash Fest"
"TID_CHAMP_WARDEN","Хранитель-чемпион"
"TID_SPOOKY_QUEEN","Жуткая королева"
"TID_MAGIC_SCENERY","Волшебное оформление"
"TID_NO_OPENID_LOGIN_KUNLUN_ACCOUNTS","此账号已成功完成绑定，请您继续使用原有方式登录，后续登录方式请留意官方公告。"
"TID_OBSTACLE_HALLOWEEN2022","Сладость или гадость?"
"TID_DIAMOND_BUNDLE_TH15","Набор ратуши 15"
"TID_LOCKED_ITEM_LEVEL","<item> (открывается на <number>-м уровне)"
"TID_MODE_STILL_LOCKED","Улучшите, чтобы открыть"
"TID_KICK_FAIL_CAPITAL","В столице нельзя изгонять игроков."
"TID_EPIC_MAGIC_SCENERY","Эпическое волшебное оформление"
