"TID","FA"
"TID_CAPITAL_DISTRICTS_STANDING","منطقه‌های در‌حال مقاومت <progress>/<total>"
"TID_EDIT_CAPITAL_ARMY","تغییر ارتش پایتخت"
"TID_CAPITAL_RAID_ATTACK_FAILED","حمله به منطقه ناموفق بود"
"TID_CAPITAL_RAID_SNAPSHOT_NOT_AVAILABLE","تصرف منطقه ناموفق بود"
"TID_CAPITAL_RAID_INVALID_TARGET","نمی‌توانید به این منطقه حمله کنید"
"TID_CAPITAL_RAID_ALL_ATTACKS_USED","هیچ حمله‌ای برایتان باقی نمانده است"
"TID_CAPITAL_RAID_TARGET_UNDER_ATTACK","قبلاً به منطقه حمله شده است"
"TID_CAPITAL_RAID_ATTACKER_LEFT_THE_CLAN","قبلاً با قبیله دیگری حمله کرده‌اید"
"TID_CAPITAL_RAID_PERSONAL_BREAK","استراحت شخصی"
"TID_CAPITAL_RAID_AMOUNT_ATTACKS","مجموع حمله‌ها: <number>"
"TID_CAPITAL_RAID_DISTRICT_ALREADY_DESTROYED","منطقه قبلاً تخریب شده است"
"TID_CAPITAL_RAID_DISTRICT_STILL_LOCKED","هنوز نمی‌توانید به این منطقه حمله کنید"
"TID_CAPITAL_RAID_VISIT_FAILED","دیده‌بانی منطقه موفق نبود"
"TID_CAPITAL_RAID_VISIT_INVALID_TARGET","نمی‌توانید این منطقه را دیده‌بانی کنید"
"TID_BUTTON_GO","بروید"
"TID_BUTTON_VIEW","مشاهده کنید"
"TID_DISTRICT_BALLOON_LAGOON","تالاب بالون"
"TID_DISTRICT_BUILDERS_WORKSHOP","کارگاه سازنده"
"TID_DISTRICT_DRAGON_CLIFFS","پرتگاه‌های اژدها"
"TID_DISTRICT_GOLEM_QUARRY","معدن سنگ غول سنگی"
"TID_CAPBUILD_BARRACKS_BATTLERAM","پادگان دژکوب نبرد"
"TID_CAPBUILD_BARRACKS_BATTLERAM_INFO","این پسر بد می‌تواند تعداد زیادی دژکوب نبرد را در خود جای دهد!"
"TID_CAPBUILD_BARRACKS_SUPER_DRAGON","پادگان اَبَر‌اژدها"
"TID_CAPBUILD_BARRACKS_SUPER_DRAGON_INFO","با نگاهی به گذشته، می‌بینیم که احتمالاً چوب بهترین ماده برای ذخیره‌سازی اژدها نیست. اینکه ساختمان هنوز آتش نگرفته، معجزه است."
"TID_CAPBUILD_BARRACKS_MEGAPEKKA","پادگان P.E.K.K.A قدرتی"
"TID_CAPBUILD_BARRACKS_MEGAPEKKA_INFO","چطور ممکن است که P.E.K.K.A قدرتی داخل آن جا شود؟ به‌صورت تکه‌تکه؟"
"TID_CAPBUILD_BARRACKS_SKELETON_BARREL","پادگان بشکه اسکلت"
"TID_CAPBUILD_BARRACKS_SKELETON_BARREL_INFO","در‌واقع یک کارگاه بشکه‌سازی است که قبرستانی در کنار آن وجود دارد و توسط فروشنده بالون اداره می‌شود."
"TID_CAPBUILD_BARRACKS_HOG_RIDER","پادگان مهاجم گراز"
"TID_CAPBUILD_BARRACKS_HOG_RIDER_INFO","طنین فریادهای بی‌وقفه از داخل شنیده می‌شود. فکر می‌کنم سوارها و گلایدرها از دیدن یکدیگر خوشحال هستند."
"TID_CAPBUILD_BARRACKS_MINION","پادگان مینیون"
"TID_CAPBUILD_BARRACKS_MINION_INFO","به لطف روش جدید، مینیون‌های ما حالا به اندازه گله هستند!"
"TID_FIND_BARRACKS","یافتن پادگان"
"TID_INFO_TEST_DUMMY","ماکت آزمایشی غیر قابل تخریب و بدون آسیب"
"TID_TEST_DUMMY","ماکت آزمایشی"
"TID_CAPITAL_ARMY_SAVE_OK","ارتش پایتخت تغییر کرد"
"TID_CAPITAL_ARMY_SAVE_FAILED","ذخیره ارتش پایتخت ناموفق بود"
"TID_CAPITAL_ARMY_SAVE_PENDING","لطفاً صبر کنید. ارتش پایتخت در‌حال ذخیره شدن است"
"TID_CAPITAL_ARMY_SAVE_INVALID","امکان ذخیره کردن ارتش پایتخت نامعتبر وجود ندارد"
"TID_CAPITAL_ARMY_SAVE_FAILED_UNIT_NOT_AVAILABLE","برخی نیروهای انتخاب‌شده در این قبیله در‌دسترس نیستند."
"TID_CAPITAL_ARMY_SAVE_FAILED_SPELL_NOT_AVAILABLE","برخی طلسم‌های انتخاب‌شده در این قبیله در‌دسترس نیستند."
"TID_CAPITAL_ARMY_SAVE_FAILED_TOO_MANY_UNITS","تعداد زیادی نیرو در این قبیله وجود دارد."
"TID_CAPITAL_ARMY_SAVE_FAILED_TOO_MANY_SPELLS","تعداد زیادی طلسم در این قبیله وجود دارد."
"TID_START_RAID_FAILED_NO_RIGHTS","از رهبر، قائم مقام یا پیش‌کسوت بخواهید تا یورشی را شروع کند!"
"TID_NEXT","بعدی"
"TID_RAID_WEEKEND_RESULTS","نتایج آخر هفته یورش!"
"TID_TRAP_ZAPTRAP","تله رعد و برق"
"TID_TRAP_ZAPTRAP_INFO","توضیحات تله رعد و برق."
"TID_TRAP_LOGTRAP","تله الوار"
"TID_TRAP_LOGTRAP_INFO","مراقب الوارهای غلتان باشید."
"TID_CAPBUILD_MULTICANNON","توپ چندتایی"
"TID_CAPBUILD_MULTICANNON_INFO","این توپی با چندین بشکه است!"
"TID_WATER_2","آب 2x2"
"TID_WATER_3","آب 3x3"
"TID_RAID_WEEKEND_OVER","آخر هفته یورش به پایان رسید"
"TID_CAPITAL_RAID_SEASON_REWARD","<num> مدال یورش را از آخر هفته یورش دریافت کردید."
"TID_RAID_WEEKEND_REWARDED","جایزه گرفتید"
"TID_RAID_WEEKEND_TOTAL_LOOT","مجموع غنیمت پایتخت:"
"TID_RAID_WEEKEND_RAIDS_COMPLETED","یورش‌ها کامل‌ شد:"
"TID_RAID_WEEKEND_ENEMY_DISTRICTS_DESTROYED","مناطق دشمن تخریب شد:"
"TID_RAID_WEEKEND_TOTAL_ATTACKS","مجموع حمله‌ها:"
"TID_RAID_LOG","گزارش یورش"
"TID_RAID_WEEKEND_HISTORY","تاریخچه آخر هفته یورش"
"TID_COSMETIC_ESTATE_2X2_SMALL_HUT","کلبه کوچک"
"TID_COSMETIC_ESTATE_2X2_SMALL_CABIN","اتاقک کوچک"
"TID_COSMETIC_ESTATE_3X3_SLANTED_HOUSE","خانه شیب‌دار"
"TID_COSMETIC_ESTATE_3X3_THATCHED_HUT","کلبه کاه‌گِلی"
"TID_COSMETIC_ESTATE_3X3_WOODEN_HOUSE","خانه چوبی"
"TID_COSMETIC_ESTATE_3X3_WOODEN_CABIN","اتاقک چوبی"
"TID_COSMETIC_ESTATE_4X4_LARGE_HOUSE","خانه بزرگ"
"TID_COSMETIC_ESTATE_2X2_SMALL_HUT_INFO","خانه‌ای کوچک و عجیب. برای قد بلندها مناسب نیست."
"TID_COSMETIC_ESTATE_2X2_SMALL_CABIN_INFO","مناسب برای آن‌دسته از اهالی دهکده که خانه‌های زیبا و مربع‌شکل را می‌پسندند."
"TID_COSMETIC_ESTATE_3X3_SLANTED_HOUSE_INFO","این نوع سقف برای جلوگیری از انباشته شدن برف خیلی خوب است، اما دکوراسیون داخلی را با مشکل مواجه می‌کند."
"TID_COSMETIC_ESTATE_3X3_THATCHED_HUT_INFO","توسط بربرها اشغال شده است. هنر دست‌ساز بی‌کیفیت. به‌شدت قابل اشتعال است."
"TID_COSMETIC_ESTATE_3X3_WOODEN_HOUSE_INFO","خانه‌ای زیبا و خوش‌ساخت. طراحی عالی. سرپناه و راحتی را فراهم می‌کند."
"TID_COSMETIC_ESTATE_3X3_WOODEN_CABIN_INFO","مناسب برای آن‌دسته از اهالی دهکده که خانه‌های زیبا و مربع‌شکل را می‌پسندند و دوست دارند خانه‌شان بزرگ‌تر از خانه همسایه‌هایشان باشد."
"TID_COSMETIC_ESTATE_4X4_LARGE_HOUSE_INFO","اتاق‌های نشیمن بزرگ، چشم‌اندازهای خوب و فضای ذخیره‌سازی فراوان."
"TID_FLYING_FORTRESS","دژ پرنده"
"TID_FLYING_FORTRESS_INFO","فکر می‌کنید گذاشتن بال روی یک دژ باعث بروز فاجعه می‌شود، اما این قوانین در‌مورد دژ پرنده صدق نمی‌کند. این آکروپولیس هوایی با محموله اسکلت گلایدرهایش، بمباران‌هایی با آسیب بیشتر انجام می‌دهد."
"TID_FLYING_FORTRESS_ABILITY_NAME","خدمه اسکلتی"
"TID_FLYING_FORTRESS_ABILITY_INFO","با اسکلت گلایدرها از خودش دفاع می‌کند و وقتی شکست می‌خورد، <num2> اسکلت عصبانی را آزاد می‌کند."
"TID_MOUNTAIN_GOLEM","غول سنگی کوهستان"
"TID_MOUNTAIN_GOLEM_INFO","این کوهستان عظیم ممکن است به آهستگی شیره چغندر حرکت کند، اما دستکش‌های معدنی‌شده او را دست کم نگیرید. غول سنگی کوهستان دشمنانش را با قدرت...خُب...قدرت کوهستان له می‌کند. به معنای واقعی کلمه."
"TID_MOUNTAIN_GOLEM_ABILITY_NAME","خرد کردن"
"TID_MOUNTAIN_GOLEM_ABILITY_INFO","تمام دیوارها را فقط با دست زدن به آنها تخریب می‌کند."
"TID_SKELETON_GLIDER","اسکلت گلایدر"
"TID_ATTACK_IN_PROGRESS_WITH_NAME","<name> در‌حال حمله است"
"TID_BONUS_ATTACK_EARNED","حمله اضافه کسب شد!"
"TID_NEW_RAID","یورش جدید"
"TID_NEXT_REPLAY","بازپخش بعدی"
"TID_NO_CAPITAL_ARMY","قبل از حمله، ارتش پایتخت خود را انتخاب کنید"
"TID_INVALID_CAPITAL_ARMY","قبل از حمله، ارتش پایتخت خود را به‌روزرسانی کنید"
"TID_CHALLENGE_NOT_AVAILABLE_RAID_SEASON","چالش دوستانه منطقه در آخر هفته یورش مجاز نیست!"
"TID_TRADER_OFFER_TAB","جواهرات"
"TID_TRADER_CAPITAL_TAB","مدال‌های یورش"
"TID_BUILDER_MENU_CAPITAL","پایتخت قبیله"
"TID_ATTACK_NOT_AVAILABLE","اکنون نمی‌توانید حمله کنید"
"TID_SELF_DONATE_TROOPS","تقویت"
"TID_TITLE_SELF_DONATE_TROOPS","اضافه کردن نیروهای کمکی"
"TID_TOTAL_COST","مجموع هزینه"
"TID_COSMETIC_ESTATE_4X4_GIANTS_HOUSE","خانه غول"
"TID_COSMETIC_ESTATE_4X4_GIANTS_HOUSE_INFO","اگر درهای اصلی بیش از حد سنگین باشند، بازدیدکنندگان می‌توانند از ورودی کوچکتر استفاده کنند."
"TID_CRAFTING_RESOURCE_LOCKED","باید به <building> سطح <level> برسید تا قفل ساخت‌و‌ساز با استفاده از <resource> باز شود"
"TID_TROOP_SELF_DONATE_COMPLETED","نیروهای کمکی اضافه شد"
"TID_UPGRADE_CAPITAL_UNIT","<name> را به سطح <number> ارتقا می‌دهد."
"TID_CAPITAL_UNIT_HOME","<name> را قفل‌گشایی می‌کند و ارتقا می‌دهد"
"TID_TROOP_SELF_DONATE_NO_REINFORCEMENTS","نیروهای کمکی را انتخاب و اضافه کنید"
"TID_ATTACKER_GOT","مهاجم دریافت کرد:"
"TID_CHALLENGE_NOT_AVAILABLE_NO_ARMY","برای فرستادن چالش‌های دوستانه منطقه، به تالار پایتخت سطح 2 برسید!"
"TID_CANT_SIGN_UP_RAID_NO_ARMY","برای شرکت در آخر هفته‌های یورش، به تالار پایتخت سطح 2 برسید!"
"TID_NOT_ENOUGH_RAID_MEDALS","تعداد مدال‌های یورش کافی نیست. در آخر هفته یورش بعدی، مدال بیشتری کسب کنید."
"TID_TAB_VIEW_VILLAGE3","پایتخت قبیله"
"TID_PROFILE_ALL_DONATIONS","مجموع اعطا در پایتخت"
"TID_UNLOCK_RUINS","ویرانه‌ها را قفل‌گشایی می‌کند:"
"TID_UNLOCK_DISTRICT","منطقه را قفل‌گشایی می‌کند:"
"TID_UNLOCK_DISTRICT_RUINS","منطقه و ویرانه‌ها را قفل‌گشایی می‌کند:"
"TID_DEFENDING_TROOPS","در‌حال دفاع از نیروها:"
"TID_SUPER_BARBARIANS","اَبَر بربر"
"TID_SNEAKY_ARCHERS","کماندار زیرک"
"TID_RAID_CART","ارابه یورش"
"TID_SIEGE_CART","ارابه محاصره"
"TID_SUPER_WIZARDS","اَبَر جادوگر"
"TID_SUPER_GIANTS","اَبَر غول"
"TID_ROCKET_BALLOONS","بالون موشکی"
"TID_SKELETON_BARRELS","بشکه اسکلت"
"TID_HOG_RAIDERS","مهاجمان گراز"
"TID_MINION_HORDE","گله مینیون"
"TID_CONTRIBUTE","اعطا کردن"
"TID_CAPITAL_HALL_LEVEL","تالار پایتخت <level>"
"TID_NOT_UNLOCKED_YET","هنوز قفل‌گشایی نشده است"
"TID_MEMBERS_SORTED_BY_REPUTATION","به‌واسطه شهرت"
"TID_ZAP_TRAP","تله رعد و برق"
"TID_ZAP_TRAP_INFO","وقتی تله رعد و برقی در نزدیکی وجود دارد، نیروهای رهگذر خیلی شوکه می‌شوند."
"TID_CAPBUILD_GUARDPOST_GIANTS","پُست اَبَر غول"
"TID_CAPBUILD_GUARDPOST_GIANTS_INFO","اَبَر غول‌ها آماده‌اند تا ضربه محکمی به هر نیروی مزاحمی وارد کنند."
"TID_CAPBUILD_GUARDPOST_DRAGONS","پُست اَبَر‌اژدها"
"TID_CAPBUILD_GUARDPOST_DRAGONS_INFO","اَبَر اژدها خیلی به قلمرو اهمیت می‌دهند و هر مهاجمی را کباب می‌کنند."
"TID_CAPBUILD_GUARDPOST_CART","پُست ارابه یورش"
"TID_CAPBUILD_GUARDPOST_CART_INFO","اگر ارابه یورش می‌توانست احساس خوشحالی کند، حتماً منفجر کردن مهاجمان باعث خوشحالیش می‌شد"
"TID_TUTORIAL_FORGE_1","«سازنده بزرگ» این کوره را فرستاده است. می‌گوید به پایتخت کمک می‌کند."
"TID_TUTORIAL_FORGE_2","هر روز مقداری طلای پایتخت تولید می‌کند. با ضربه زدن در اینجا، می‌توانید آن را جمع‌آوری کنید."
"TID_TUTORIAL_FORGE_3","پرسیدم چطور کار می‌کند، اما گفت ما درک نمی‌کنیم."
"TID_TUTORIAL_FORGE_CRAFTING_1","همچنین، سازنده‌ها می‌توانند منابع موجود را به طلای پایتخت تبدیل کنند."
"TID_TUTORIAL_FORGE_CRAFTING_2","کمی زمان می‌گیرد، اما کمک می‌کند پایتخت‌تان را سریع‌تر بسازید!"
"TID_TUTORIAL_SELF_DONATING_1","رئیس، از آن مدال‌های یورش که از پایتخت کسب کرده‌اید، می‌توانید در اینجا استفاده کنید."
"TID_TUTORIAL_SELF_DONATING_2","می‌توانید از آنها برای پر کردن قلعه قبیله‌تان با هر چیزی که می‌خواهید استفاده کنید."
"TID_TUTORIAL_SELF_DONATING_3","وقتی بقیه اعضای قبیله خواب هستند، می‌تواند مفید باشد."
"TID_INFOBUBBLE_BUILDER_NOT_INPROGRESS","هیچ ارتقایی در حال انجام نیست"
"TID_CAPITAL_LOCKED_JOIN_CLAN","برای رفتن به پایتخت قبیله، باید عضو یک قبیله باشید"
"TID_CAPITAL_LOCKED_PLAYER_LEVEL_TOO_LOW","پایتخت قبیله در تالار شهر سطح <level> قفل‌گشایی می‌شود"
"TID_CAPITAL_LOCKED_CLAN_LEVEL_TOO_LOW","پایتخت قبیله در قبیله سطح <level> قفل‌گشایی می‌شود"
"TID_CHARACTER_INFO_SNEAKY_ARCHERS","تیمی از کماندارهای مخفی راهی مطمئن برای از بین بردن اهداف مهم است. البته تا وقتی که لو نروند."
"TID_CHARACTER_INFO_RAID_CART","یک توپ متحرک دیگر؟! شاید فاقد عنصر غافلگیری باشد، اما آن را با حجم زیاد، قدرت شلیک اضافه و همراهی بربرهای چموش جبران می‌کند!"
"TID_CHARACTER_INFO_SUPER_WIZARDS","می‌دانستید که به گروهی از اَبَر جادوگرها \qایگو\q (خود) می‌گویند؟ کارشان در منفجر کردن ساختمان‌هایی که نزدیک به هم قرار دارند عالی است، اما آنقدر که دلشان می‌خواهد قوی نیستند!"
"TID_CHARACTER_INFO_SUPER_BARBARIANS","هر وقت نیاز فوری به مشت و ضربه دارید، همیشه می‌توانید روی دار‌و‌دسته اَبَر بربرها حساب کنید. آنها پس از استقرار کاملاً سرحال هستند، اما حتی پس از آرام شدن نیز اخلاق کاری خوبشان را حفظ می‌کنند."
"TID_CHARACTER_INFO_SUPER_GIANTS","یک جفت اَبَر غول نوعی ابزار چندگانه واقعی است: سرسخت هستند و در خرد کردن دفاع عالی عمل می‌کنند، اما اگر لازم باشد، در عبور از دیوارها هم استعداد دارند!"
"TID_CHARACTER_INFO_ROCKET_BALLOONS","وقتی نبرد روی زمین به‌نفع شما نیست، دسته‌ای از بالون‌های موشکی احتمالاً می‌توانند کار را تمام کنند... البته اگر اول تقویت‌کننده‌هایشان تمام نشود."
