"TID","CNT"
"TID_CAPBUILD_SPEAR_THROWER_INFO","向地面和空中的敵方單位投擲長矛，威懾力十足。"
"TID_CAPBUILD_CANNON","加農炮"
"TID_CAPBUILD_CANNON_INFO","加農炮威力巨大，可以彌補它射速緩慢的缺陷。\n它的另一個缺點是炮口無法向上抬升太高，因此無法攻擊空中目標。"
"TID_CAPBUILD_ARMY_FIELD_INFO","在突襲開始之前，這裡是讓部落大軍打發時間的好地方。可升級以增加可用空間。"
"TID_CAPBUILD_BARRACKS_GIANT","超級巨人訓練營"
"TID_CAPBUILD_BARRACKS_GIANT_INFO","超級巨人的家。這裡到處都是訓練器材！"
"TID_CAPBUILD_BARRACKS_ARCHER","隱密弓箭手訓練營"
"TID_CAPBUILD_BARRACKS_ARCHER_INFO","隱密弓箭手的訓練場地。小心那些鋒利無比的暗箭。"
"TID_CAPBUILD_BARRACKS_BARBARIAN","超級野蠻人訓練營"
"TID_CAPBUILD_BARRACKS_BARBARIAN_INFO","超級野蠻人互相切磋的場地。充斥著他們的汗臭味和放狠話的聲音。"
"TID_CAPBUILD_BARRACKS_WIZARD","超級法師訓練營"
"TID_CAPBUILD_BARRACKS_WIZARD_INFO","這裡應該是超級法師的訓練營，但接連不斷的爆炸聲讓大家感到害怕，並且不敢靠近。"
"TID_CAPBUILD_BARRACKS_BALLOON","火箭氣球兵訓練營"
"TID_CAPBUILD_BARRACKS_BALLOON_INFO","製造火箭氣球兵時，安全並不重要，速度才是王道！"
"TID_CAPBUILD_BARRACKS_DRAGON","超級飛龍訓練營"
"TID_CAPBUILD_BARRACKS_DRAGON_INFO","現在想想，木頭可能不太適合為飛龍建造房子。這個訓練營到現在都還沒燒起來真是奇蹟。"
"TID_CAPBUILD_BARRACKS_MEGAAIR","空中堡壘工坊"
"TID_CAPBUILD_BARRACKS_MEGAAIR_INFO","製作空中堡壘的場地，坐落在高山上，也許是因為建築工人怕它飛不起來。"
"TID_CAPBUILD_BARRACKS_CANNONCART","突襲炮車訓練營"
"TID_CAPBUILD_BARRACKS_CANNONCART_INFO","製作突襲炮車的工廠。清楚展示了炮車的組裝流程，但這些野蠻人到底是從哪裡來的？"
"TID_CAPBUILD_BARRACKS_MEGAGROUND","高山戈侖採石場"
"TID_CAPBUILD_BARRACKS_MEGAGROUND_INFO","一個巨大的、形似戈侖石人的洞穴。希望不是每次訓練高山戈侖都要挖一個新的洞穴。"
"TID_CAPBUILD_ROCKET","火箭炮"
"TID_CAPBUILD_ROCKET_INFO","向空中和地面目標發射會爆炸的火箭。它百發百中，從未失手，真是不可思議！"
"TID_CAPBUILD_SPELLLAB_RAGE","狂暴法術工廠"
"TID_CAPBUILD_SPELLLAB_RAGE_INFO","配製一桶又一桶的狂暴法術。稍微離它近一點，都會讓人變得異常狂暴。"
"TID_CAPBUILD_SPELLLAB_HEAL","療傷法術工廠"
"TID_CAPBUILD_SPELLLAB_HEAL_INFO","配製一桶又一桶的療傷法術。這裡散發出的花香能讓頭痛神奇消失！"
"TID_CAPBUILD_SPELLLAB_JUMP","彈跳法術工廠"
"TID_CAPBUILD_SPELLLAB_JUMP_INFO","配製一桶又一桶的彈跳法術。這個工廠看起來好像隨時都會跳起來。"
"TID_CAPBUILD_SPELLLAB_FREEZE","霜凍法術工廠"
"TID_CAPBUILD_SPELLLAB_FREEZE_INFO","配製一桶又一桶的霜凍法術。如果要來這裡參觀，最好穿厚一點！"
"TID_CAPBUILD_SPELLLAB_LIGHTNING","雷電法術工廠"
"TID_CAPBUILD_SPELLLAB_LIGHTNING_INFO","配製一桶又一桶的雷電法術。別靠近它，否則頭髮會炸，運氣會差。"
"TID_CAPBUILD_SPELL_STORAGE","法術倉庫"
"TID_CAPBUILD_SPELL_STORAGE_INFO","儲存首都裡配製的法術。升級法術倉庫可以提升突襲時的法術儲存空間。"
"TID_BALLOON_BUS","飛空艇"
"TID_PLAYER_HOUSE","部落小屋"
"TID_PLAYER_HOUSE_INFO","離開家鄉、拜訪部落成員時的落腳之處。來這欣賞美景，等待參加精彩刺激的突襲吧。"
"TID_RIVER","河流"
"TID_RIVER_BRIDGE","橋"
"TID_RIVER_CAVE","山水洞"
"TID_LAKE_STRAIGHT1","平直湖泊"
"TID_WATER","水"
"TID_LAKE_CURVE","蜿蜒湖岸"
"TID_LAKE_CORNER","湖畔一隅"
"TID_DECO_HILL_3","山麓小丘"
"TID_DECO_HILL_6","小山峰"
"TID_DECO_HILL_8","大山峰"
"TID_DECO_HILL_10","巨型山峰"
"TID_DECO_LAKE_5","小池塘"
"TID_DECO_LAKE_8","大池塘"
"TID_DECO_FOREST_2","樹叢"
"TID_DECO_FOREST_3","森林"
"TID_DECO_QUARRY_5","採石場"
"TID_DISTRICT_CAPITAL_PEAK","首都之巔"
"TID_DISTRICT_BARBARIAN_CAMP","野蠻人營地"
"TID_DISTRICT_WIZARD_VALLEY","法師山谷"
"TID_CAPBUILD_CAPHQ","首都大本營"
"TID_CAPBUILD_CAPHQ_INFO","它是首都的核心！升級首都大本營以解鎖新的衛城，並提高首都之巔建築的等級上限。"
"TID_CAPBUILD_DISHQ","衛城大本營"
"TID_CAPBUILD_DISHQ_INFO","村民們和建築工人宗師在這裡維護衛城的正常運轉。升級衛城大本營以提高衛城建築的等級上限。"
"TID_CAPITAL_SHOP_CONFIRM_TITLE","購買？"
"TID_CAPITAL_SHOP_CONFIRM_TEXT","購買<item>x<num>？"
"TID_CAPITAL_SHOP_RESOURCE_CONFIRM_TEXT","購買<num><item>？"
"TID_RUIN_INFO_UNLOCKS","重建以獲得："
"TID_BUTTON_RAID","突襲"
"TID_BUTTON_CAPITAL_MAP","地圖"
"TID_DISTRICT_UNLOCKS_AT_MESSAGE","在首都大本營達到<num>級時解鎖"
"TID_DISTRICT_LEVEL_COMBO","<name>\n<num>級"
"TID_INVALID_PLACEMENT_CAPITAL","在白色區域內部署部隊！"
"TID_CRAFTING_FINISHES_IN","離鑄造完成還有："
"TID_COLLECT_CRAFTED_RESOURCE","收集"
"TID_FREE_CRAFTING_FINISHES_IN","請耐心等待..."
"TID_CRAFT_RESOURCES_TITLE","要開始鑄造嗎？"
"TID_FORGE_SLOT_UNLOCKS","在大本營達到<num>級時解鎖"
"TID_SPEED_UP_CRAFTING","您想立即完成首都金幣的鑄造嗎？"
"TID_ALLIANCE_VISIT_BUTTON","參觀首都"
"TID_DISTRICT_LAYOUT_UPDATED","<player>更改了陣型。重新載入衛城以查看陣型變化。"
"TID_DISTRICT_LAYOUT_LOCKED","<player>正在編輯陣型。"
"TID_NO_RIGHTS_TO_EDIT_DISTRICT_LAYOUT","只有首領和副首領可以編輯衛城陣型。"
"TID_CLAN_CHANGED_TITLE","已更換部落"
"TID_CLAN_CHANGED_TEXT","您不再是該部落的成員。請返回家鄉村莊。"
"TID_MORE_CAPITAL_UPGRADES_NEEDED","在衛城再解鎖或升級<number>個建築或陷阱以升級首都大本營。"
"TID_CAPBUILD_BLAST_BOW","爆炸強弩"
"TID_CAPBUILD_BLAST_BOW_INFO","樹幹那麼粗的箭會有多危險呢？\n爆炸強弩的出現回答了這個古老的問題，答案也不讓人感到意外，非常危險。"
"TID_ALL_WALLS","所有城牆"
"TID_GATE","城門"
"TID_DISTRICT_CHALLENGE_TITLE","發起衛城友誼戰"
"TID_DISTRICT_CHALLENGE_DEFAULT_INPUT","你能攻破這個衛城嗎？"
"TID_CAPBUILD_AIR_DEFENSE","防空火箭"
"TID_CAPBUILD_AIR_DEFENSE_INFO","防空火箭對於飛行中的敵人能造成致命打擊，但無法攻擊地面的敵人。\n謹慎挑選設置的地點，盡可能地讓射擊範圍涵蓋所有領空。"
"TID_CAPBUILD_SUPERWIZARDTOWER","超級法師塔"
"TID_CAPBUILD_SUPERWIZARDTOWER_INFO","超級法師電力十足，在對付大批敵人時能發揮巨大作用，\n因為他們的攻擊可以彈射到第一個目標附近的敵人。"
"TID_CAPBUILD_RAPID_ROCKETS","多管火箭"
"TID_CAPBUILD_RAPID_ROCKETS_INFO","和防空火箭相比，這台多管裝填的火箭炮射程更短，\n但火力更強，足以彌補射程上的缺陷。"
"TID_CAPBUILD_INFERNO","地獄之塔"
"TID_CAPBUILD_INFERNO_INFO","地獄之塔是高生命值部隊的剋星，可對其持續鎖定的目標造成毀滅性的傷害。"
"TID_CAPBUILD_MEGATESLA","超級特斯拉電磁塔"
"TID_CAPBUILD_MEGATESLA_INFO","如果特斯拉電磁塔變得超級龐大會怎樣？\n即使面對最強大的敵軍，它的超強力電流也能重創他們！"
"TID_CAPBUILD_BOMBTOWER","炸彈塔"
"TID_CAPBUILD_BOMBTOWER_INFO","炸彈塔可以投擲炸彈轟炸附近的地面部隊，被摧毀後會產生一個大爆炸！\n近戰部隊最好離它遠點吧！"
"TID_CAPBUILD_CRUSHER","撼地巨石"
"TID_CAPBUILD_CRUSHER_INFO","撼地巨石非常在意自己的私人空間。\n這塊巨石會凶狠地砸向入侵的地面部隊，將他們碾壓！"
"TID_CAPBUILD_AIRBOMBS","空中炸彈發射器"
"TID_CAPBUILD_AIRBOMBS_INFO","要應對繁重的空中防禦任務，使用空中炸彈發射器絕對沒錯。\n它能持續不斷地向空中發射木桶，木桶會在空中爆炸重創敵軍！"
"TID_CAPBUILD_MULTIMORTAR","多管迫擊炮"
"TID_CAPBUILD_MULTIMORTAR_INFO","遠距離發射多枚能造成濺射傷害的炮彈，將命中率提升到最高！"
"TID_START_RAID","發起突襲"
"TID_RAID_INFO","突襲資訊"
"TID_RAID_MAP","突襲地圖"
"TID_FRIENDLY_DISTRICT_CHALLENGE_DETAILS","衛城友誼戰詳情"
"TID_FRIENDLY_DISTRICT_CHALLENGE_CLOSED","衛城正遭受攻擊！"
"TID_DECO_FIRST_BARBARIAN","野蠻人先祖"
"TID_DECO_FIRST_BARBARIAN_INFO","一座古老的雕像，在那個時代，毫無品味的髮型格外受人歡迎。"
"TID_DECO_RESTORED_BARBARIAN","巨大野蠻人"
"TID_DECO_RESTORED_BARBARIAN_INFO","為整個村莊帶來歡樂！"
"TID_DECO_RUINED_PILLAR","荒廢石柱"
"TID_DECO_RUINED_PILLAR_INFO","飽經風霜卻依然挺立。"
"TID_DECO_RESTORED_PILLAR","石柱"
"TID_DECO_RESTORED_PILLAR_INFO","上面刻的字非常好看，好看到根本看不懂。"
"TID_DECO_GREAT_PYRE","巨焰火壇"
"TID_DECO_GREAT_PYRE_INFO","既能用來烤棉花糖，又能用來替戰士們餞行，鼓舞士氣。"
"TID_DECO_GOLDEN_BARBARIAN","鍍金野蠻人"
"TID_DECO_GOLDEN_BARBARIAN_INFO","沒有比這更閃亮的頭髮了！"
"TID_ASK_LEADERSHIP_START_RAID","提醒首領、副首領或長老參加本次突襲週末"
"TID_RAID_ERROR_NO_SEASON","僅能在突襲賽季發起突襲。"
"TID_FRIENDLY_DISTRICT_CHALLENGE_NO_ATTACKS_YET","暫無進攻紀錄。"
"TID_CAPITAL_FROST","霜凍法術"
"TID_CAPITAL_REWARD_END_BATTLE","突襲獎章已新增至您的部落首都寶箱"
"TID_CAPITAL_FRIENDLT_ARMY_DATA_NOT_AVAILABLE","首都軍隊資料暫時無法使用，請稍候。"
"TID_PRESET_CAPITAL_PRODUCTION_BUILDING_MISSING","尚未建造生產建築"
"TID_PRESET_CAPITAL_HOUSING_BUILDING_MISSING","尚未建造儲存所需建築"
"TID_DONATION_FAILED_ALREADY_UPGRADED","其他部落成員已完成該升級！"
"TID_DONATION_FAILED_PENDING_UPGRADE","無法貢獻，之前的升級仍在處理中，請稍後再試。"
"TID_CAPITAL_VISIT_DISTRICT_FAILED","無法參觀部落首都"
"TID_CAPITAL_VISIT_OWN_CAPITAL_FAILED","無法進入部落首都"
"TID_RAID_DATA_ERROR_INTERNAL","無法獲取突襲詳情，請稍後再試。"
"TID_CLAN_RAIDS","部落突襲"
"TID_RAID_WEEKEND_SIGNUP_LEADERS","突襲週末期間，您的部落將和其他部落展開競逐，較量部落首都實力。充分利用您的進攻機會，和部落成員並肩戰鬥，贏取豐厚獎勵！\n\n您的部落準備好了嗎？現在就加入吧！\n\n離突襲週末結束還有<time>"
"TID_RAID_WEEKEND_SIGNUP_MEMBERS","突襲週末期間，你的部落將和其他部落展開競逐，較量部落首都實力。充分利用你的進攻機會，和部落成員並肩戰鬥，贏取豐厚獎勵！\n\n提醒首領、副首領或長老參加！\n\n離突襲週末結束還有<time>"
"TID_CLAN_INFO","部落資訊"
"TID_ATTACK_LOG","進攻記錄"
"TID_DEFENCE_LOG","防守記錄"
"TID_RAID_WEEKEND_INFO","突襲週末資訊"
"TID_RAID_WEEKEND","突襲週末"
"TID_ATTACK_IN_PROGRESS","正在進攻"
"TID_DISTRICT_LOCKED","未解鎖"
"TID_DEFEATED","被擊敗"
"TID_CAPITAL_DISTRICTS_DESTROYED","被摧毀的衛城：<progress>/<total>"
"TID_CAPITAL_DISTRICTS_STANDING","尚存的衛城：<progress>/<total>"
"TID_EDIT_CAPITAL_ARMY","更改首都軍隊"
"TID_CAPITAL_RAID_ATTACK_FAILED","無法進攻衛城"
"TID_CAPITAL_RAID_SNAPSHOT_NOT_AVAILABLE","無法獲取衛城"
"TID_CAPITAL_RAID_INVALID_TARGET","您無法進攻該衛城"
"TID_CAPITAL_RAID_ALL_ATTACKS_USED","您的進攻機會已用完"
"TID_CAPITAL_RAID_TARGET_UNDER_ATTACK","有人正在進攻該衛城"
"TID_CAPITAL_RAID_ATTACKER_LEFT_THE_CLAN","您已在其他部落發動過進攻"
"TID_CAPITAL_RAID_PERSONAL_BREAK","強制下線"
"TID_CAPITAL_RAID_AMOUNT_ATTACKS","總進攻次數：<number>"
"TID_CAPITAL_RAID_DISTRICT_ALREADY_DESTROYED","衛城已被摧毀"
"TID_CAPITAL_RAID_DISTRICT_STILL_LOCKED","您還不能進攻該衛城"
"TID_CAPITAL_RAID_VISIT_FAILED","無法偵察衛城"
"TID_CAPITAL_RAID_VISIT_INVALID_TARGET","您無法偵察該衛城"
"TID_BUTTON_GO","前往"
"TID_BUTTON_VIEW","查看"
"TID_DISTRICT_BALLOON_LAGOON","氣球潟湖"
"TID_DISTRICT_BUILDERS_WORKSHOP","建築工人工坊"
"TID_DISTRICT_DRAGON_CLIFFS","飛龍懸崖"
"TID_DISTRICT_GOLEM_QUARRY","戈侖石場"
"TID_CAPBUILD_BARRACKS_BATTLERAM","野蠻人攻城槌訓練營"
"TID_CAPBUILD_BARRACKS_BATTLERAM_INFO","這東西竟然能塞進這麼多根攻城槌！"
"TID_CAPBUILD_BARRACKS_SUPER_DRAGON","超級飛龍訓練營"
"TID_CAPBUILD_BARRACKS_SUPER_DRAGON_INFO","現在想想，木頭可能不太適合為飛龍建造房子。這個訓練營到現在都還沒燒起來真是奇蹟。"
"TID_CAPBUILD_BARRACKS_MEGAPEKKA","威能皮卡訓練營"
"TID_CAPBUILD_BARRACKS_MEGAPEKKA_INFO","威能皮卡到底是怎麼把自己塞進去的？拆開來嗎？"
"TID_CAPBUILD_BARRACKS_SKELETON_BARREL","骷髏飛桶訓練營"
"TID_CAPBUILD_BARRACKS_SKELETON_BARREL_INFO","其實就是個蓋在墓地旁的木桶廠，老闆還是個賣氣球的。"
"TID_CAPBUILD_BARRACKS_HOG_RIDER","野豬突襲隊訓練營"
"TID_CAPBUILD_BARRACKS_HOG_RIDER_INFO","房子裡的尖叫聲從來沒停過，我猜野豬騎士和飛豬騎士都很高興見到彼此吧。"
"TID_CAPBUILD_BARRACKS_MINION","亡靈訓練營"
"TID_CAPBUILD_BARRACKS_MINION_INFO","拜新技術所賜，小小亡靈如今已變成亡靈大軍了！"
"TID_FIND_BARRACKS","定位訓練營"
"TID_INFO_TEST_DUMMY","不會受傷、不會被摧毀的試驗模型"
"TID_TEST_DUMMY","試驗模型"
"TID_CAPITAL_ARMY_SAVE_OK","首都軍隊已更改"
"TID_CAPITAL_ARMY_SAVE_FAILED","保存首都軍隊失敗"
"TID_CAPITAL_ARMY_SAVE_PENDING","正在保存首都軍隊，請稍候。"
"TID_CAPITAL_ARMY_SAVE_INVALID","首都軍隊無效，無法保存。"
"TID_CAPITAL_ARMY_SAVE_FAILED_UNIT_NOT_AVAILABLE","選擇的部隊，有部分無法在該部落使用。"
"TID_CAPITAL_ARMY_SAVE_FAILED_SPELL_NOT_AVAILABLE","選擇的法術，有部分無法在該部落使用。"
"TID_CAPITAL_ARMY_SAVE_FAILED_TOO_MANY_UNITS","部隊太多，超出該部落上限。"
"TID_CAPITAL_ARMY_SAVE_FAILED_TOO_MANY_SPELLS","法術太多，超出該部落上限。"
"TID_START_RAID_FAILED_NO_RIGHTS","提醒首領、副首領或長老發動突襲！"
"TID_NEXT","下一頁"
"TID_RAID_WEEKEND_RESULTS","突襲週末戰績！"
"TID_TRAP_ZAPTRAP","電擊陷阱"
"TID_TRAP_ZAPTRAP_INFO","電擊陷阱描述。"
"TID_TRAP_LOGTRAP","滾木陷阱"
"TID_TRAP_LOGTRAP_INFO","小心滾木。"
"TID_CAPBUILD_MULTICANNON","多管加農炮"
"TID_CAPBUILD_MULTICANNON_INFO","擁有多根炮管的加農炮！"
"TID_WATER_2","水2x2"
"TID_WATER_3","水3x3"
"TID_RAID_WEEKEND_OVER","突襲週末已結束"
"TID_CAPITAL_RAID_SEASON_REWARD","您在突襲週末獲得了<num>枚突襲獎章。"
"TID_RAID_WEEKEND_REWARDED","您獲得了"
"TID_RAID_WEEKEND_TOTAL_LOOT","獲得的首都戰利品總數："
"TID_RAID_WEEKEND_RAIDS_COMPLETED","完成的突襲次數："
"TID_RAID_WEEKEND_ENEMY_DISTRICTS_DESTROYED","摧毀的敵方子城："
"TID_RAID_WEEKEND_TOTAL_ATTACKS","總進攻次數："
"TID_RAID_LOG","突襲記錄"
"TID_RAID_WEEKEND_HISTORY","突襲週末歷史戰績"
"TID_COSMETIC_ESTATE_2X2_SMALL_HUT","小屋"
"TID_COSMETIC_ESTATE_2X2_SMALL_CABIN","小棚屋"
"TID_COSMETIC_ESTATE_3X3_SLANTED_HOUSE","斜頂屋"
"TID_COSMETIC_ESTATE_3X3_THATCHED_HUT","稻草屋"
"TID_COSMETIC_ESTATE_3X3_WOODEN_HOUSE","木屋"
"TID_COSMETIC_ESTATE_3X3_WOODEN_CABIN","木棚屋"
"TID_COSMETIC_ESTATE_4X4_LARGE_HOUSE","大房子"
"TID_COSMETIC_ESTATE_2X2_SMALL_HUT_INFO","小巧精緻，不適合高個子住。"
"TID_COSMETIC_ESTATE_2X2_SMALL_CABIN_INFO","適合喜歡房子很方正的村民住。"
"TID_COSMETIC_ESTATE_3X3_SLANTED_HOUSE_INFO","屋頂可以有效防止積雪，但屋子裡面裝潢起來就比較麻煩。"
"TID_COSMETIC_ESTATE_3X3_THATCHED_HUT_INFO","裡面住著野蠻人。這簡陋小屋蓋起來快，燒起來更快。"
"TID_COSMETIC_ESTATE_3X3_WOODEN_HOUSE_INFO","設計和品質都很不錯，溫馨舒適，讓人有家的感覺。"
"TID_COSMETIC_ESTATE_3X3_WOODEN_CABIN_INFO","適合喜歡喜歡房子方方正正、而且比鄰居家大的村民住。"
"TID_COSMETIC_ESTATE_4X4_LARGE_HOUSE_INFO","寬敞的居所，視野很好，儲存空間也很大。"
"TID_FLYING_FORTRESS","空中堡壘"
"TID_FLYING_FORTRESS_INFO","你可能會覺得為堡壘插上翅膀會帶來災難，但空中堡壘沒有這個問題。搭載著飛天骷髏兵的空中堡壘能對敵方展開可怕的轟炸。"
"TID_FLYING_FORTRESS_ABILITY_NAME","空降骷髏"
"TID_FLYING_FORTRESS_ABILITY_INFO","有飛天骷髏兵護航，被擊落後還會釋放<num2>個憤怒的骷髏兵。"
"TID_MOUNTAIN_GOLEM","高山戈侖"
"TID_MOUNTAIN_GOLEM_INFO","這座高山可能移動起來慢得像蝸牛，但不要小看它那礦化之後的石手。高山戈侖能輕鬆碾壓敵人，這就是......嗯......高山的力量，就這麼簡單。"
"TID_MOUNTAIN_GOLEM_ABILITY_NAME","一推即倒"
"TID_MOUNTAIN_GOLEM_ABILITY_INFO","輕輕一碰就可以推倒城牆。"
"TID_SKELETON_GLIDER","飛天骷髏兵"
"TID_ATTACK_IN_PROGRESS_WITH_NAME","<name>正在進攻"
"TID_BONUS_ATTACK_EARNED","獲得了額外進攻機會！"
"TID_NEW_RAID","新的突襲"
"TID_NEXT_REPLAY","下個重播"
"TID_NO_CAPITAL_ARMY","進攻前請選擇您的首都軍隊"
"TID_INVALID_CAPITAL_ARMY","進攻前請更新您的首都軍隊"
"TID_CHALLENGE_NOT_AVAILABLE_RAID_SEASON","突襲週末期間無法發起衛城友誼戰！"
"TID_TRADER_OFFER_TAB","寶石"
"TID_TRADER_CAPITAL_TAB","突襲獎章"
"TID_BUILDER_MENU_CAPITAL","部落首都"
"TID_ATTACK_NOT_AVAILABLE","現在無法進攻"
"TID_SELF_DONATE_TROOPS","增援"
"TID_TITLE_SELF_DONATE_TROOPS","新增援軍"
"TID_TOTAL_COST","總費用"
"TID_COSMETIC_ESTATE_4X4_GIANTS_HOUSE","巨人之家"
"TID_COSMETIC_ESTATE_4X4_GIANTS_HOUSE_INFO","如果大門太重推不開的話，訪客可以從旁邊比較小的入口進去。"
"TID_CRAFTING_RESOURCE_LOCKED","將<building>升至<level>級才能使用<resource>進行鑄造。"
"TID_TROOP_SELF_DONATE_COMPLETED","援軍已新增"
"TID_UPGRADE_CAPITAL_UNIT","將<name>升至<number>級。"
"TID_CAPITAL_UNIT_HOME","解鎖和升級<name>"
"TID_TROOP_SELF_DONATE_NO_REINFORCEMENTS","選擇要新增的援軍"
"TID_ATTACKER_GOT","進攻方獲得："
"TID_CHALLENGE_NOT_AVAILABLE_NO_ARMY","首都大本營升至2級即可發起衛城友誼戰！"
"TID_CANT_SIGN_UP_RAID_NO_ARMY","首都大本營升至2級即可參加突襲週末！"
"TID_NOT_ENOUGH_RAID_MEDALS","您的突襲獎章不足，參加下個突襲週末以贏取更多獎章。"
"TID_TAB_VIEW_VILLAGE3","部落首都"
"TID_PROFILE_ALL_DONATIONS","首都貢獻總計："
"TID_UNLOCK_RUINS","解鎖廢墟："
"TID_UNLOCK_DISTRICT","解鎖衛城："
"TID_UNLOCK_DISTRICT_RUINS","解鎖衛城和廢墟："
"TID_DEFENDING_TROOPS","防禦部隊："
"TID_SUPER_BARBARIANS","超級野蠻人"
"TID_SNEAKY_ARCHERS","隱密弓箭手"
"TID_RAID_CART","突襲炮車"
"TID_SIEGE_CART","攻城炮車"
"TID_SUPER_WIZARDS","超級法師"
"TID_SUPER_GIANTS","超級巨人"
"TID_ROCKET_BALLOONS","火箭氣球兵"
"TID_SKELETON_BARRELS","骷髏飛桶"
"TID_HOG_RAIDERS","野豬特攻隊"
"TID_MINION_HORDE","亡靈大軍"
"TID_CONTRIBUTE","貢獻"
"TID_CAPITAL_HALL_LEVEL","<level>級首都大本營"
"TID_NOT_UNLOCKED_YET","尚未解鎖"
"TID_MEMBERS_SORTED_BY_REPUTATION","按聲譽"
"TID_ZAP_TRAP","電擊陷阱"
"TID_ZAP_TRAP_INFO","當附近有電擊陷阱時，路過的部隊就等著被電歪吧。"
"TID_CAPBUILD_GUARDPOST_GIANTS","超級巨人崗哨"
"TID_CAPBUILD_GUARDPOST_GIANTS_INFO","超級巨人躍躍欲試，準備給入侵的敵軍一記猛拳。"
"TID_CAPBUILD_GUARDPOST_DRAGONS","超級飛龍崗哨"
"TID_CAPBUILD_GUARDPOST_DRAGONS_INFO","超級飛龍領地意識極強，任何敵人都逃不過牠們的龍息炙烤。"
"TID_CAPBUILD_GUARDPOST_CART","突襲炮車崗哨"
"TID_CAPBUILD_GUARDPOST_CART_INFO","如果突襲炮車也有感情，那最讓它快樂的事一定是朝敵人開炮。"
