"TID","MS"
"TID_CAPBUILD_MULTIMORTAR_INFO","Melakukan kerosakan percikan jarak jauh berbilang kali untuk memaksimumkan peluang mengena sasarannya!"
"TID_START_RAID","Mula Serbuan"
"TID_RAID_INFO","Maklumat serbuan"
"TID_RAID_MAP","Peta serbuan"
"TID_FRIENDLY_DISTRICT_CHALLENGE_DETAILS","Butiran Cabaran Persahabatan Daerah"
"TID_FRIENDLY_DISTRICT_CHALLENGE_CLOSED","Daerah sedang diserang!"
"TID_DECO_FIRST_BARBARIAN","Orang Gasar Pertama"
"TID_DECO_FIRST_BARBARIAN_INFO","Patung lama sejak masa potongan rambut yang tidak menarik sangat popular."
"TID_DECO_RESTORED_BARBARIAN","Orang Gasar Besar"
"TID_DECO_RESTORED_BARBARIAN_INFO","Membawa sorakan ke seluruh kampung!"
"TID_DECO_RUINED_PILLAR","Tiang Hancur"
"TID_DECO_RUINED_PILLAR_INFO","Usang ditatapi masa tetapi masih bertahan."
"TID_DECO_RESTORED_PILLAR","Tiang"
"TID_DECO_RESTORED_PILLAR_INFO","Ada huruf bercetak halus. Begitu halus sehingga SANGAT sukar untuk dibaca."
"TID_DECO_GREAT_PYRE","Unggun Besar"
"TID_DECO_GREAT_PYRE_INFO","Amat sesuai untuk gula-gula marshmallow dan lagu merangsangkan tentang pertempuran yang hebat."
"TID_DECO_GOLDEN_BARBARIAN","Orang Gasar Bersadur Emas"
"TID_DECO_GOLDEN_BARBARIAN_INFO","Tiada rambut yang lebih bersinar daripada ini!"
"TID_ASK_LEADERSHIP_START_RAID","Minta ketua, pembantu ketua atau senior untuk menyertai Serbuan Hujung Minggu."
"TID_RAID_ERROR_NO_SEASON","Tiada serbuan di luar musim serbuan."
"TID_FRIENDLY_DISTRICT_CHALLENGE_NO_ATTACKS_YET","Belum ada serangan."
"TID_CAPITAL_FROST","Sihir Fros"
"TID_CAPITAL_REWARD_END_BATTLE","Pingat serbuan telah ditambah ke peti ibu kota anda."
"TID_CAPITAL_FRIENDLT_ARMY_DATA_NOT_AVAILABLE","Sila tunggu sehingga data tentera ibu kota tersedia."
"TID_PRESET_CAPITAL_PRODUCTION_BUILDING_MISSING","Bangunan pengeluaran belum dibina."
"TID_PRESET_CAPITAL_HOUSING_BUILDING_MISSING","Bangunan penempatan belum dibina."
"TID_DONATION_FAILED_ALREADY_UPGRADED","Seorang lagi ahli klan telah menyelesaikan naik taraf!"
"TID_DONATION_FAILED_PENDING_UPGRADE","Derma gagal kerana naik taraf sebelumnya masih belum selesai. Sila cuba sebentar lagi."
"TID_CAPITAL_VISIT_DISTRICT_FAILED","Gagal melawat ibu kota klan"
"TID_CAPITAL_VISIT_OWN_CAPITAL_FAILED","Gagal masuk ke ibu kota klan"
"TID_RAID_DATA_ERROR_INTERNAL","Tidak dapat memperoleh butiran serbuan, sila cuba lagi nanti."
"TID_CLAN_RAIDS","Serbuan Klan"
"TID_RAID_WEEKEND_SIGNUP_LEADERS","Dalam Serbuan Hujung Minggu, klan anda melawan ibu kota klan lain. Menyerang dan bertempur bersama untuk meraih ganjaran berharga!\n\nAdakah klan anda sudah bersedia? Sertai sekarang!\n\nSerbuan Hujung Minggu tamat dalam: <time>"
"TID_RAID_WEEKEND_SIGNUP_MEMBERS","Dalam Serbuan Hujung Minggu, klan anda melawan ibu kota klan lain. Menyerang dan bertempur bersama untuk meraih ganjaran berharga!\n\nMinta ketua, pembantu ketua atau senior untuk sertai!\n\nSerbuan Hujung Minggu tamat dalam: <time>"
"TID_CLAN_INFO","Maklumat Klan"
"TID_ATTACK_LOG","Log Serangan"
"TID_DEFENCE_LOG","Log Pertahanan"
"TID_RAID_WEEKEND_INFO","Maklumat Serbuan Hujung Minggu"
"TID_RAID_WEEKEND","Serbuan Hujung Minggu"
"TID_ATTACK_IN_PROGRESS","Serbuan sedang berlangsung"
"TID_DISTRICT_LOCKED","Dikunci"
"TID_DEFEATED","Kalah"
"TID_CAPITAL_DISTRICTS_DESTROYED","Daerah dimusnahkan <progress>/<total>"
"TID_CAPITAL_DISTRICTS_STANDING","Daerah yang bertahan <progress>/<total>"
"TID_EDIT_CAPITAL_ARMY","Ubah tentera ibu kota"
"TID_CAPITAL_RAID_ATTACK_FAILED","Gagal menyerang daerah"
"TID_CAPITAL_RAID_SNAPSHOT_NOT_AVAILABLE","Gagal memperoleh daerah"
"TID_CAPITAL_RAID_INVALID_TARGET","Anda tidak boleh menyerang daerah ini"
"TID_CAPITAL_RAID_ALL_ATTACKS_USED","Anda tidak mempunyai baki serangan"
"TID_CAPITAL_RAID_TARGET_UNDER_ATTACK","Daerah sudah diserang"
"TID_CAPITAL_RAID_ATTACKER_LEFT_THE_CLAN","Anda sudah menyerang bersama klan lain"
"TID_CAPITAL_RAID_PERSONAL_BREAK","Waktu rehat peribadi"
"TID_CAPITAL_RAID_AMOUNT_ATTACKS","Jumlah serangan: <number>"
"TID_CAPITAL_RAID_DISTRICT_ALREADY_DESTROYED","Daerah sudah dimusnahkan"
"TID_CAPITAL_RAID_DISTRICT_STILL_LOCKED","Anda belum boleh menyerang daerah ini"
"TID_CAPITAL_RAID_VISIT_FAILED","Gagal meninjau daerah"
"TID_CAPITAL_RAID_VISIT_INVALID_TARGET","Anda tidak boleh meninjau daerah ini"
"TID_BUTTON_GO","Pergi"
"TID_BUTTON_VIEW","Lihat"
"TID_DISTRICT_BALLOON_LAGOON","Lagun Belon"
"TID_DISTRICT_BUILDERS_WORKSHOP","Bengkel Pembina"
"TID_DISTRICT_DRAGON_CLIFFS","Cenuram Naga"
"TID_DISTRICT_GOLEM_QUARRY","Kuari Golem"
"TID_CAPBUILD_BARRACKS_BATTLERAM","Berek Perempuh"
"TID_CAPBUILD_BARRACKS_BATTLERAM_INFO","Benda besar ini boleh memuatkan begitu banyak Perempuh!"
"TID_CAPBUILD_BARRACKS_SUPER_DRAGON","Berek Naga Super"
"TID_CAPBUILD_BARRACKS_SUPER_DRAGON_INFO","Dengan pengalaman lalu kita tahu kayu bukan bahan terbaik untuk menempatkan naga. Hairannya bangunan ini belum terbakar."
"TID_CAPBUILD_BARRACKS_MEGAPEKKA","Berek P.E.K.K.A Gagah"
"TID_CAPBUILD_BARRACKS_MEGAPEKKA_INFO","Bagaimana pula P.E.K.K.A Gagah dimuatkan di dalam? Dalam kepingan?"
"TID_CAPBUILD_BARRACKS_SKELETON_BARREL","Berek Tong Rangka"
"TID_CAPBUILD_BARRACKS_SKELETON_BARREL_INFO","Ia sebenarnya bengkel tong dengan tanah kubur di sebelah yang dikendalikan oleh jurujual belon."
"TID_CAPBUILD_BARRACKS_HOG_RIDER","Berek Khinzir Penyerang"
"TID_CAPBUILD_BARRACKS_HOG_RIDER_INFO","Jeritan tidak henti-henti yang bergema dari dalam. Saya rasa Penunggang dan Peluncur gembira dapat berjumpa satu sama lain."
"TID_CAPBUILD_BARRACKS_MINION","Berek Konco"
"TID_CAPBUILD_BARRACKS_MINION_INFO","Dengan bantuan kaedah baharu, konco kami kini muncul dalam saiz gerombolan!"
"TID_FIND_BARRACKS","Cari Berek"
"TID_INFO_TEST_DUMMY","Patung ini tidak melakukan kerosakan dan tidak dapat dimusnahkan."
"TID_TEST_DUMMY","Patung"
"TID_CAPITAL_ARMY_SAVE_OK","Tentera ibu kota diubah."
"TID_CAPITAL_ARMY_SAVE_FAILED","Gagal menyimpan tentera ibu kota."
"TID_CAPITAL_ARMY_SAVE_PENDING","Sila tunggu. Tentera ibu kota sedang disimpan."
"TID_CAPITAL_ARMY_SAVE_INVALID","Tidak dapat menyimpan tentera ibu kota tidak sah."
"TID_CAPITAL_ARMY_SAVE_FAILED_UNIT_NOT_AVAILABLE","Tidak semua askar yang dipilih tersedia dalam klan ini."
"TID_CAPITAL_ARMY_SAVE_FAILED_SPELL_NOT_AVAILABLE","Tidak semua sihir yang dipilih tersedia dalam klan ini."
"TID_CAPITAL_ARMY_SAVE_FAILED_TOO_MANY_UNITS","Terlalu ramai askar untuk klan ini."
"TID_CAPITAL_ARMY_SAVE_FAILED_TOO_MANY_SPELLS","Terlalu banyak sihir untuk klan ini."
"TID_START_RAID_FAILED_NO_RIGHTS","Minta ketua, pembantu ketua atau senior untuk memulakan serbuan!"
"TID_NEXT","Seterusnya"
"TID_RAID_WEEKEND_RESULTS","Keputusan Serbuan Hujung Minggu!"
"TID_TRAP_ZAPTRAP","Perangkap renjatan"
"TID_TRAP_ZAPTRAP_INFO","Perihalan perangkap renjatan."
"TID_TRAP_LOGTRAP","Perangkap kayu balak"
"TID_TRAP_LOGTRAP_INFO","Berhati-hati dengan kayu balak yang bergolek."
"TID_CAPBUILD_MULTICANNON","Berbilang Meriam"
"TID_CAPBUILD_MULTICANNON_INFO","Ini meriam yang ada banyak tong!"
"TID_WATER_2","Air 2x2"
"TID_WATER_3","Air 3x3"
"TID_RAID_WEEKEND_OVER","Serbuan Hujung Minggu telah tamat."
"TID_CAPITAL_RAID_SEASON_REWARD","Anda mendapat <num> pingat serbuan daripada Serbuan Hujung Minggu."
"TID_RAID_WEEKEND_REWARDED","Anda telah diberikan ganjaran."
"TID_RAID_WEEKEND_TOTAL_LOOT","Jumlah rampasan ibu kota:"
"TID_RAID_WEEKEND_RAIDS_COMPLETED","Serbuan selesai:"
"TID_RAID_WEEKEND_ENEMY_DISTRICTS_DESTROYED","Daerah musuh dimusnahkan:"
"TID_RAID_WEEKEND_TOTAL_ATTACKS","Jumlah serangan:"
"TID_RAID_LOG","Log serbuan"
"TID_RAID_WEEKEND_HISTORY","Sejarah Serbuan Hujung Minggu"
"TID_COSMETIC_ESTATE_2X2_SMALL_HUT","Pondok kecil"
"TID_COSMETIC_ESTATE_2X2_SMALL_CABIN","Kabin kecil"
"TID_COSMETIC_ESTATE_3X3_SLANTED_HOUSE","Rumah senget"
"TID_COSMETIC_ESTATE_3X3_THATCHED_HUT","Pondok berjerami"
"TID_COSMETIC_ESTATE_3X3_WOODEN_HOUSE","Rumah kayu"
"TID_COSMETIC_ESTATE_3X3_WOODEN_CABIN","Kabin kayu"
"TID_COSMETIC_ESTATE_4X4_LARGE_HOUSE","Rumah besar"
"TID_COSMETIC_ESTATE_2X2_SMALL_HUT_INFO","Rumah kecil yang aneh. Tidak sesuai untuk orang yang tinggi."
"TID_COSMETIC_ESTATE_2X2_SMALL_CABIN_INFO","Bagi penduduk kampung yang suka rumah segi empat sama."
"TID_COSMETIC_ESTATE_3X3_SLANTED_HOUSE_INFO","Bumbung ini sesuai untuk mengelakkan salji daripada menimbun tetapi menyukarkan hiasan dalaman."
"TID_COSMETIC_ESTATE_3X3_THATCHED_HUT_INFO","Diduduki Orang Gasar. Kerja tangan yang teruk. Mudah terbakar."
"TID_COSMETIC_ESTATE_3X3_WOODEN_HOUSE_INFO","Rumah yang dibina dengan elok. Reka bentuk yang hebat. Memberi perlindungan dan keselesaan."
"TID_COSMETIC_ESTATE_3X3_WOODEN_CABIN_INFO","Bagi penduduk kampung yang suka rumah segi empat sama dan lebih besar daripada rumah jiran mereka."
"TID_COSMETIC_ESTATE_4X4_LARGE_HOUSE_INFO","Tempat tinggal yang luas, pemandangan yang cantik dan banyak ruang penyimpanan."
"TID_FLYING_FORTRESS","Kubu Terbang"
"TID_FLYING_FORTRESS_INFO","Khabarnya meletakkan sayap pada istana akan mengakibatkan bencana tetapi teori ini tidak dikenakan terhadap Kubu Terbang. Akropolis ini mengangkut sekumpulan besar Rangka Peluncur dan melakukan pembedilan yang membawa maut."
"TID_FLYING_FORTRESS_ABILITY_NAME","Anak kapal Rangka"
"TID_FLYING_FORTRESS_ABILITY_INFO","Mempertahankan dirinya dengan peluncur rangka dan melepaskan <num2> rangka yang marah apabila dikalahkan."
"TID_MOUNTAIN_GOLEM","Golem Gunung"
"TID_MOUNTAIN_GOLEM_INFO","Gunung raksasa ini mungkin bergerak perlahan seperti molases, tapi jangan pandang rendah pada sarung tangan termineralnya. Gunung Golem menyerang musuh dengan kekuatan bagai gunung. Secara harfiah."
"TID_MOUNTAIN_GOLEM_ABILITY_NAME","Hancur"
"TID_MOUNTAIN_GOLEM_ABILITY_INFO","Memusnahkan semua benteng dengan hanya menyentuhnya."
"TID_SKELETON_GLIDER","Rangka Peluncur"
"TID_ATTACK_IN_PROGRESS_WITH_NAME","<name> sedang menyerang."
"TID_BONUS_ATTACK_EARNED","Serangan Bonus diperoleh!"
"TID_NEW_RAID","Serbuan baharu"
"TID_NEXT_REPLAY","Main semula seterusnya"
"TID_NO_CAPITAL_ARMY","Pilih tentera ibu kota anda sebelum menyerang."
"TID_INVALID_CAPITAL_ARMY","Kemas kini tentera ibu kota anda sebelum menyerang."
"TID_CHALLENGE_NOT_AVAILABLE_RAID_SEASON","Cabaran Persahabatan Daerah tidak dibenarkan semasa Serbuan Hujung Minggu!"
"TID_TRADER_OFFER_TAB","Permata"
"TID_TRADER_CAPITAL_TAB","Pingat serbuan"
"TID_BUILDER_MENU_CAPITAL","Ibu Kota Klan"
"TID_ATTACK_NOT_AVAILABLE","Tidak boleh serang sekarang."
"TID_SELF_DONATE_TROOPS","Memperteguh"
"TID_TITLE_SELF_DONATE_TROOPS","Tambah tenaga bantuan"
"TID_TOTAL_COST","Jumlah kos"
"TID_COSMETIC_ESTATE_4X4_GIANTS_HOUSE","Rumah Gergasi"
"TID_COSMETIC_ESTATE_4X4_GIANTS_HOUSE_INFO","Pelawat boleh menggunakan pintu masuk yang lebih kecil jika pintu utama terlalu berat."
"TID_CRAFTING_RESOURCE_LOCKED","Mencapai <building> tahap <level> untuk membuka pengimpalan menggunakan <resource>."
"TID_TROOP_SELF_DONATE_COMPLETED","Tenaga bantuan ditambah"
"TID_UPGRADE_CAPITAL_UNIT","Naik taraf <name> ke tahap <number>."
"TID_CAPITAL_UNIT_HOME","Buka dan naik taraf <name>."
"TID_TROOP_SELF_DONATE_NO_REINFORCEMENTS","Pilih tenaga bantuan untuk ditambah"
"TID_ATTACKER_GOT","Penyerang mendapat:"
"TID_CHALLENGE_NOT_AVAILABLE_NO_ARMY","Mencapai dewan ibu kota tahap 2 untuk menghantar Cabaran Persahabatan Daerah!"
"TID_CANT_SIGN_UP_RAID_NO_ARMY","Mencapai dewan ibu kota tahap 2 untuk menyertai Serbuan Hujung Minggu!"
"TID_NOT_ENOUGH_RAID_MEDALS","Pingat serbuan anda tidak mencukupi. Meraih lagi dalam Serbuan Hujung Minggu yang seterusnya."
"TID_TAB_VIEW_VILLAGE3","Ibu Kota Klan"
"TID_PROFILE_ALL_DONATIONS","Jumlah sumbangan ibu kota"
"TID_UNLOCK_RUINS","Buka runtuhan:"
"TID_UNLOCK_DISTRICT","Buka daerah:"
"TID_UNLOCK_DISTRICT_RUINS","Buka daerah dan runtuhan:"
"TID_DEFENDING_TROOPS","Askar bertahan:"
"TID_SUPER_BARBARIANS","Orang Gasar Super"
"TID_SNEAKY_ARCHERS","Pemanah Licik"
"TID_RAID_CART","Kart Serbuan"
"TID_SIEGE_CART","Kart Kepungan"
"TID_SUPER_WIZARDS","Ahli Sihir Super"
"TID_SUPER_GIANTS","Gergasi Super"
"TID_ROCKET_BALLOONS","Belon Roket"
"TID_SKELETON_BARRELS","Tong Rangka"
"TID_HOG_RAIDERS","Khinzir Penyerbu"
"TID_MINION_HORDE","Gerombolan Konco"
"TID_CONTRIBUTE","Menyumbang"
"TID_CAPITAL_HALL_LEVEL","Dewan ibu kota <level>"
"TID_NOT_UNLOCKED_YET","Belum dibuka"
"TID_MEMBERS_SORTED_BY_REPUTATION","Mengikut reputasi"
"TID_ZAP_TRAP","Perangkap renjatan"
"TID_ZAP_TRAP_INFO","Askar yang melaluinya akan terperanjat apabila ada perangkap renjatan berdekatan."
"TID_CAPBUILD_GUARDPOST_GIANTS","Pos Gergasi Super"
"TID_CAPBUILD_GUARDPOST_GIANTS_INFO","Gergasi Super bersedia untuk mengayunkan tumbukan kuat terhadap mana-mana askar yang menceroboh."
"TID_CAPBUILD_GUARDPOST_DRAGONS","Pos Naga Super"
"TID_CAPBUILD_GUARDPOST_DRAGONS_INFO","Naga Super bersifat kewilayahan dan akan membakar sebarang penyerang."
"TID_CAPBUILD_GUARDPOST_CART","Pos Kart Serbuan"
"TID_CAPBUILD_GUARDPOST_CART_INFO","Jika Kart Serbuan mempunyai perasaan gembira, meletupkan penyerang akan membuatnya gembira"
"TID_TUTORIAL_FORGE_1","Pembina Besar menghantar bengkel tempa ini. Katanya ini akan membantu ibu kota."
"TID_TUTORIAL_FORGE_2","Setiap hari, ia akan mengimpal sebilangan emas ibu kota. Anda boleh mengumpulnya dengan mengetik di sini."
"TID_TUTORIAL_FORGE_3","Saya tanya cara ia berfungsi tetapi dia kata kami takkan faham."
"TID_TUTORIAL_FORGE_CRAFTING_1","Pembina juga boleh mengimpal sumber sedia ada menjadi emas ibu kota."
"TID_TUTORIAL_FORGE_CRAFTING_2","Ia akan memakan sedikit masa tetapi boleh membantu membina ibu kota anda dengan lebih cepat!"
"TID_TUTORIAL_SELF_DONATING_1","Ketua, pingat serbuan yang anda dapat dari ibu kota boleh digunakan di sini."
"TID_TUTORIAL_SELF_DONATING_2","Anda boleh menggunakannya untuk mengisi istana klan anda dengan apa sahaja yang anda ingin."
"TID_TUTORIAL_SELF_DONATING_3","Amat berguna apabila seluruh klan sedang tidur."
"TID_INFOBUBBLE_BUILDER_NOT_INPROGRESS","Tiada naik taraf sedang dijalankan."
"TID_CAPITAL_LOCKED_JOIN_CLAN","Anda perlu berada dalam klan untuk pergi ke ibu kota klan."
"TID_CAPITAL_LOCKED_PLAYER_LEVEL_TOO_LOW","Ibu kota klan dibuka di dewan bandaran tahap <level>."
"TID_CAPITAL_LOCKED_CLAN_LEVEL_TOO_LOW","Ibu kota klan dibuka di klan tahap <level>."
"TID_CHARACTER_INFO_SNEAKY_ARCHERS","Skuad pemanah senyap ialah cara pasti untuk menewaskan sasaran penting, sehinggalah identiti mereka terdedah."
"TID_CHARACTER_INFO_RAID_CART","Sebuah lagi meriam beroda? Ia mungkin kekurangan unsur kejutan tetapi bentuknya yang besar membawa senjata api yang lebih berkuasa dan Orang Gasar yang ganas!"
"TID_CHARACTER_INFO_SUPER_WIZARDS","Tahukah anda sekumpulan Ahli Sihir Super dipanggil \qego\q? Mereka hebat dalam meletupkan bangunan yang diletakkan berdekatan tetapi tidak sekuat yang disangkakan!"
"TID_CHARACTER_INFO_SUPER_BARBARIANS","Jika memerlukan bantuan bertumbuk, anda sentiasa boleh bergantung pada kumpulan Orang Gasar Super. Mereka paling bersemangat apabila dikerahkan tetapi mengekalkan etika kerja yang baik walaupun selepas bertenang."
"TID_CHARACTER_INFO_SUPER_GIANTS","Sepasang Gergasi Super ialah alatan paling berguna: tegap dan berotot, hebat dalam menghancurkan pertahanan tetapi juga pandai meruntuhkan benteng apabila perlu!"
"TID_CHARACTER_INFO_ROCKET_BALLOONS","Apabila rupa bumi tidak berpihak kepada anda, segerombolan Belon Roket mungkin boleh menyelesaikan kerjanya... jika mereka tidak kehausan penggalak."
"TID_CHARACTER_INFO_SKELETON_BARRELS","Ada sesiapa sebut perbarisan tong? Itu ialah pesta rangka di langit, sehingga semua belon meletup... masa itu, ia menjadi pesta rangka di darat!"
"TID_CHARACTER_INFO_HOG_RAIDERS","Ia pertemuan semula penunggang dan peluncur yang indah, ini pesta khinzir penyerang!"
"TID_CHARACTER_INFO_MINION_HORDE","Enam penyerang terbang yang pantas dan tidak bersenjata. Tiga berkawan, enam gerombolan!"
"TID_CAPITAL_JUMP_INFO","Benteng dan air menghalang jalan anda? Guna sihir ini padanya untuk mencipta laluan. Askar anda akan melompat melepasinya seperti tiada halangan!"
"TID_CAPITAL_FROST_INFO","Pada kemuncak pertempuran, jangan lupa kekal dingin!\n\nGuna Sihir Fros untuk memperlahankan pertahanan atau mencipta jambatan ais."
"TID_CAPITAL_SPELL_DURATION","Tempoh:"
"TID_CAPITAL_SPELL_DURATION_ATTACKS","<num> serangan"
"TID_CAPITAL_RAID_RECENT_PROGRESS","Kemajuan terkini:"
"TID_NEXT_RAID","Serbuan seterusnya"
"TID_CONGRATULATIONS","Tahniah"
"TID_LOOT_SHORT","Rampasan:"
"TID_RAID_NUMBER","Serbuan <number>"
"TID_ACHIEVEMENT_DONATE_CAPITAL_TITLE","Rakan klan terbaik"
"TID_ACHIEVEMENT_DONATE_CAPITAL","Menyumbangkan <number> emas ibu kota untuk naik taraf dalam ibu kota klan."
"TID_ACHIEVEMENT_DONATE_CAPITAL_COMPLETED","Jumlah emas ibu kota yang disumbangkan: <value>"
"TID_ACHIEVEMENT_LOOT_CAPITAL_TITLE","Kapitalisme Agresif"
"TID_ACHIEVEMENT_LOOT_CAPITAL","Rampas <number> emas ibu kota dalam serbuan."
"TID_ACHIEVEMENT_LOOT_CAPITAL_COMPLETED","Jumlah emas ibu kota yang dirampas: <value>"
"TID_ACHIEVEMENTS_VILLAGE3","Ibu Kota Klan"
"TID_BATTLEPASS_TASK_DO_RAID_ATTACKS","Peraturan Serbuan"
"TID_BATTLEPASS_TASK_INFO_DO_RAID_ATTACKS","Melakukan <num> serbuan ibu kota."
"TID_RUIN_DESC","Sekelompok bangunan yang telah lama diabaikan menunggu untuk dibina semula menjadi sesuatu yang baharu.\n\nBoleh dibina semula daripada <building> tahap <level>."
"TID_CAPITAL_TUTORIAL_1","Ketua, ada seseorang ingin bercakap dengan anda. Dia nampak agak... biadab."
"TID_CAPITAL_TUTORIAL_2","Mengapa semua benda di sini begitu kecil? Adakah ini kampung untuk semut?"
"TID_CAPITAL_TUTORIAL_3","Oh, akhirnya. Cepat, masa dah suntuk dan ada banyak lagi yang perlu dilakukan. Ayuh."
"TID_CAPITAL_TUTORIAL_4","INILAH skala yang betul untuk pembinaan. Gunung ini ialah ibu kota klan anda!"
"TID_CAPITAL_TUTORIAL_5","Semua klan yang hebat membina dan bertempur bersama. Ini petua daripada seorang orang tua bijaksana."
"TID_CAPITAL_TUTORIAL_6","Mari kita bermula dari awal, okey?"
"TID_CAPITAL_TUTORIAL_7","Puncak ibu kota ada semua benda yang anda perlukan. Mata air panas, kabin selesa dan dewan ibu kota."
"TID_CAPITAL_TUTORIAL_8","Semakin kuat dewan ibu kota anda, semakin banyak daerah yang akan dibuka untuk pembinaan."
"TID_CAPITAL_PLAYGROUND","Taman Permainan Ibu Kota"
"TID_CAPITAL_PLAYGROUND_INTRO","Seorang rakan klan telah menyerang daerah ini. Mari kita menyambung dari tempat dia berhenti!"
"TID_CAPITAL_PLAYGROUND_INTRO_2","Mereka merosakkan serta memusnahkan beberapa bangunan dan meninggalkan <cffe346>Sihir Penyembuhan</c>."
"TID_CAPITAL_PLAYGROUND_SPELL_EXPLANATION","Sihir tiada had masa dalam ibu kota."
"TID_CAPITAL_PLAYGROUND_SPELL_EXPLANATION_2","Ia kekal sepanjang serangan dan juga untuk penyerang seterusnya. Ia akan hilang selepas itu."
"TID_CAPITAL_PLAYGROUND_DEPLOY_AREA_EXPLANATION","Anda tidak boleh mengerahkan unit dari setiap arah dalam serangan ibu kota."
"TID_CAPITAL_PLAYGROUND_DEPLOY_AREA_EXPLANATION_2","Kawasan pengerahan awal terletak dalam rumput tinggi."
"TID_CAPITAL_PLAYGROUND_DEPLOY_AREA_EXPLANATION_3","Kawasan pengerahan meluas apabila anda memusnahkan bangunan dan benteng yang ada di laluannya."
"TID_CAPITAL_PLAYGROUND_DEPLOY_AREA_EXPLANATION_4","Sila memerhatikan peluasan kawasan pengerahan selepas itu."
"TID_CAPITAL_PLAYGROUND_SUPER_BARBARIANS","Mengerahkan <c54a0fe>Orang Gasar Super</c> untuk memusnahkan beberapa bangunan."
"TID_CAPITAL_PLAYGROUND_WALL_EXPLANATION","Askar darat tidak boleh menyusur benteng yang disambungkan kepada air, tebing atau pinggir daerah."
"TID_CAPITAL_PLAYGROUND_WALL_EXPLANATION_2","Itulah sebabnya mereka perlu memusnahkan benteng untuk sampai ke <cf70d16>Meriam</c>."
"TID_CAPITAL_PLAYGROUND_JUMP","<c85ff3b>Sihir Lompatan</c> boleh digunakan untuk melepasi benteng, sungai dan perairan pantai."
"TID_CAPITAL_PLAYGROUND_JUMP_2","<c85ff3b>Sihir Lompatan</c> juga boleh meluaskan kawasan pengerahan. Guna sihir itu di sini."
"TID_CAPITAL_PLAYGROUND_JUMP_3","<c85ff3b>Sihir Lompatan</c> tidak boleh digunakan untuk melepasi cenuram atau air terbuka."
"TID_CAPITAL_PLAYGROUND_SNEAKY_ARCHERS","Mengerahkan <c54a0fe>Pemanah Licik</c> untuk memusnahkan <cf70d16>Berbilang Meriam</c> di sebalik benteng."
"TID_CAPITAL_PLAYGROUND_SUPER_GIANTS","Mengerahkan <c54a0fe>Gergasi Super</c> untuk menyerap kerosakan."
"TID_CAPITAL_PLAYGROUND_SUPER_WIZARDS","Mengerahkan <c54a0fe>Ahli Sihir Super</c> untuk memusnahkan <cf70d16>Pelempar Lembing</c> dan <cf70d16>Menara Bom</c> di sebalik benteng."
"TID_CAPITAL_PLAYGROUND_SUPER_WIZARDS_2","Julat serangan <c54a0fe>Ahli Sihir Super</c> lebih pendek berbanding <c54a0fe>Pemanah Licik</c>."
"TID_CAPITAL_PLAYGROUND_GATES","Unit pertahanan tidak boleh melompat dalam ibu kota tetapi boleh berjalan melalui gerbang."
"TID_CAPITAL_PLAYGROUND_GATES_2","Untuk penyerang, gerbang berfungsi sama seperti benteng."
"TID_CAPITAL_PLAYGROUND_SUPER_GIANTS_2","Meneguhkan serangan dengan lebih banyak <c54a0fe>Gergasi Super</c>."
"TID_CAPITAL_PLAYGROUND_GATES_3","<cf70d16>Gergasi Super</c> yang kasihan ini telah dikunci dalam petak mereka."
"TID_CAPITAL_PLAYGROUND_GATES_4","Mereka merupakan sasaran mudah untuk unit jarak jauh anda."
"TID_CAPITAL_PLAYGROUND_FROST","<c38eaff>Sihir Fros</c> boleh digunakan untuk memperlahankan unit pertahanan dan membekukan air untuk askar darat menyeberanginya."
"TID_CAPITAL_PLAYGROUND_FROST_2","Guna <c38eaff>Sihir Fros</c> di sini supaya anda boleh menyerang pertahanan musuh dari belakang."
"TID_CAPITAL_PLAYGROUND_CLEAN_UP","Sekarang, musnahkan pertahanan selebihnya. Jangan ragu-ragu untuk mencuba!"
"TID_CAPITAL_RAID_OFFENSIVE_REWARD","Ganjaran serangan: <number>"
"TID_CAPITAL_RAID_DEFENSIVE_REWARD","Ganjaran pertahanan: <number>"
"TID_TRADER_GEM_OFFERS_UNLOCKS_TEXT","Tawaran permata dibuka pada dewan bandaran tahap <value>"
"TID_PRIMAL_SCENERY","Latar Kuno"
