"TID","FI"
"TID_UPGRADE_INFO_ATTACK_SPEED","<old> hyökkäysnopeutta (+<num> s)"
"TID_UPGRADE_INFO_SPAWNED_UNITS","<old> luotujen yksiköiden määrää (+<num>)"
"TID_UPGRADE_INFO_HOUSING","<old> yksiköiden määrää leiriä kohden (+<num>)"
"TID_UPGRADE_INFO_SPAWNING","<old> yksikön <name> luontinopeutta (+20 %)"
"TID_UPGRADE_INFO_SPECIAL_ABILITY","Avaa erikoisvoiman: <name>!"
"TID_UPGRADE_INFO_SPECIAL_ABILITY_IMPROVED","Parantaa voimaa: <name>!"
"TID_UPGRADE_INFO_DEPLOY_UNIT","<old> yksikön <name> sijoitusnopeutta (+15 %)"
"TID_NEXT_LEVEL","Seuraava taso"
"TID_REQUIRED_STAR_LABORATORY_LEVEL","Vaatii tason <number> tähti-\nlaboratorion"
"TID_ABILITY","Erikoisvoima"
"TID_BARB2_ABILITY_NAME","Raivo"
"TID_BARB2_ABILITY_HELP","Nopeus ja tuhovoima kasvavat ensimmäisten <num> sekunnin ajaksi."
"TID_ARCHER2_ABILITY_NAME","Taikaviitta"
"TID_ARCHER2_ABILITY_HELP","Tekee hänestä vihollisen puolustukselle näkymättömän ensimmäisten <num> sekunnin ajaksi."
"TID_GIANT_ABILITY_NAME","Voimaisku"
"TID_GIANT_ABILITY_HELP","Ensimmäinen isku tekee <num> % tuhoa."
"TID_CANNON_ABILITY_NAME","Kiihdytin"
"TID_CANNON_ABILITY_HELP","Kärryn tuhouduttua tykki jatkaa ampumista vielä <num2> väliaikaisen elämäpisteen verran."
"TID_PEKKA2_ABILITY_NAME","Loppurysäys"
"TID_PEKKA2_ABILITY_HELP","Aiheuttaa tuhoutuessaan massiivisen räjähdyksen ja tekee tuhoa <num> pisteen edestä."
"TID_BALLOON2_ABILITY_NAME","Luurankoryntäys"
"TID_BALLOON2_ABILITY_HELP","Tekee tuhoa <num2> pisteen edestä ja herättää henkiin <num> luurankoa, kun se tuhotaan."
"TID_GARG2_ABILITY_NAME","Kaukolaukaus"
"TID_GARG2_ABILITY_HELP","Ensimmäiset <num> hyökkäystä ammutaan pidemmältä etäisyydeltä."
"TID_BOMBER_ABILITY","Mahtipommi"
"TID_BOMBER_ABILITY_HELP","Ensimmäinen ammuttu pommi aiheuttaa <num3> % tuhoa."
"TID_POPUP_BOOST_VILLAGE_SPEEDUP","Kerää resursseja, kouluta, päivitä ja rakenna <multiplier> kertaa nopeammin <time> ajan!"
"TID_POPUP_HEADER_ABOUT_TO_BOOST_VILLAGE_SPEEDUP","Tehosta kylää?"
"TID_POPUP_BOOST_VILLAGE","Kerää resursseja, kouluta, päivitä ja rakenna <multiplier> kertaa nopeammin <time> ajan!\n\nVoit tehostaa ilmaiseksi kerran <cooldown> välein!"
"TID_POPUP_HEADER_ABOUT_TO_BOOST_VILLAGE","Ilmainen tehostus!"
"TID_BUTTON_CLOCKTOWER_SPEEDUP","Tehosta nyt!"
"TID_BUTTON_CLOCK_TOWER_BOOST","Ilmainen tehostus!"
"TID_CLOCK_TOWER_UPGRADE_NOTE","Tekee tehostuksista <time> pidempiä."
"TID_CLOCK_TOWER_INFO","Kellotorni laittaa vipinää kyläläisten kinttuihin! Kerää resursseja, kouluta, päivitä ja rakenna nopeammin."
"TID_BOOST","Tehosta"
"TID_BUILD_TRAINING_GROUNDS","Rakenna ensin leiri."
"TID_NO_FREE_TRAINING_SLOT_AVAILABLE","Poista ensin olemassa olevat yksiköt."
"TID_BUTTON_ATTACK_MODE_FAR_SLOW","Pitkä kantama"
"TID_BUTTON_ATTACK_MODE_NEAR_FAST","Nopea hyökkäys"
"TID_BUTTON_ATTACK_MODE_BURST","Tulisyöksy"
"TID_BUTTON_ATTACK_MODE_NORMAL","Tavallinen"
"TID_RESOURCE_MAX","Enintään:"
"TID_RESOURCE_PRODUCTION","Tuotanto tunnissa:"
"TID_RESOURCE_IN_TREASURY","Aarrekammiossa:"
"TID_FIND_NEW_MATCH","Etsi uusi taistelu"
"TID_BUTTON_FIND_NOW","Etsi nyt!"
"TID_TIME_LEFT","Jäljellä:"
"TID_YOUR_ATTACK","Hyökkäyksesi:"
"TID_WAITING_FOR_ATTACK","Vastustaja hyökkää!"
"TID_DOUBLE_CANNON_INFO","Tuplatykit ja tupla-ammukset tykkiä kohden - tästä koituu tuplaten harmia!"
"TID_BUILDING_GUARD_POST","Vartiopaikka"
"TID_GUARD_POST_INFO","Täällä asuu joukkoja, jotka auttavat puolustuksessa! Tämä rähinäryhmä hidastaa taatusti vihollisen menoa."
"TID_BUILDING_MEGA_TESLA","Megatesla"
"TID_MEGA_TESLA_INFO","Mitä tapahtuu, kun teslasta tulee megatesla? Sen sähkökipinästä tulee niin voimakas, että se iskee suoraan vihollisen ytimeen!"
"TID_GRASS","Pitkää ruohoa"
"TID_DUEL_NOTIFICATION","Kaksintaistelu on alkanut! Vastustajana on <attacker>."
"TID_STONE_PATH","Kivipolku"
"TID_REPAIR_BUILDING_TITLE","Korjaa rakennus?"
"TID_REPAIR_HERO_TITLE","Korjaa sankari?"
"TID_REPAIR_BUILDING_HEADER","<name>"
"TID_BUILDING_AIR_DEFENSE_SMALL","Sähikäiset"
"TID_AIR_DEFENSE_SMALL_INFO","Pidä lentävät otukset loitolla näiden pikku rakettien avulla! Ne ovat kuin hyönteiskarkottimia, mutta söpömpiä."
"TID_BUILDING_ARCHER_TOWER2","Jousiampujatorni"
"TID_ARCHER_TOWER2_INFO","Yksikään vihollinen ei jää tarkkasilmäiseltä jousiampujalta huomaamatta. Tässä tornissa on erityinen kytkin: valitse pitkä kantama tai nopea hyökkäys!"
"TID_BUILDING_CANNON2","Tykki"
"TID_CANNON2_INFO","Tämä maapuolustuksen ikoni on vankkaa tekoa! Vanha kunnon klassikko saa mestarirakentajan herkistymään."
"TID_BUILDING_TESLA_TOWER2","Kätketty tesla"
"TID_TESLA_TOWER2_INFO","Se on sekä torni että ansa, todella tyrmistyttävää! Tee vihollisista selvää tieteen voimalla niin maalla kuin ilmassa!"
"TID_TUTORIAL_SHIP","Päällikkö, voimme nyt kunnostaa rannallamme lojuvan hylyn!"
"TID_TUTORIAL_SHIP_LOAD_SHIP","Päällikkö, laivamme ja miehistömme ovat valmiina lähtemään merelle!"
"TID_TUTORIAL_SHIP_READY","Älä murehdi eksymisestä. Tunnemme tien takaisin kotiin!"
"TID_TUTORIAL_SHIP_ARRIVE","Maata näkyvissä! Mikä tämä outo paikka oikein on?"
"TID_TUTORIAL_SHIP_ARRIVE_FIX_VILLAGE","Meillä on onni matkassa! Voimme korjata nuo vanhat rakennukset suojaksemme!"
"TID_TUTORIAL_VILLAGERS_MOVE_OUT","Huh! Vietetään yö täällä. Tämä on toinen kotimme!"
"TID_TUTORIAL_MEET_NEW_BUILDER","Zzz..."
"TID_TUTORIAL_MEET_NEW_BUILDER2","Kappas, vieraita! Mukavaa!"
"TID_TUTORIAL_MEET_NEW_BUILDER3","Oh! Mistä sinä ilmestyit?!"
"TID_TUTORIAL_MEET_NEW_BUILDER4","Kotini! Te... siivositte koko paikan! Olette TODELLA ansainneet esittelykierroksen."
"TID_TUTORIAL_LOOK_LABORATORY","Olen mestarirakentaja. Haluatko nähdä suosikkirakennukseni? Se antaa joukoille supervoimia!"
"TID_TUTORIAL_LOOK_LABORATORY_DO","Tarvitsemme joukkoja näyttääksemme kuka on kylän paras rakentaja, tietenkin!"
"TID_TUTORIAL_LOOK_FINISH","Hyökkääviä joukkoja? Päällikkö, kykysi saattaisivat olla täällä tarpeen!"
"TID_TUTORIAL_ATTACK","Ihanko totta? Jos taistelet yhtä hyvin kuin siivoat, niin meistähän tulee hyvä tiimi!"
"TID_TUTORIAL_ATTACK_DONE","Voi ei, vastustaja hyökkää myös!?"
"TID_TUTORIAL_ATTACK_DONE2","Näin me sovittelemme tilanteen! Paras hyökkäys voittaa palkinnon. Emme varasta, se on RUMAA!"
"TID_TUTORIAL_ATTACK_DONE3","Päällikkö, hyökkäyksesi voitti! Saimme palkinnoksi saalista!"
"TID_TUTORIAL_WORKER_MENU","Hurraa! Minulla on NIIN paljon rakennusideoita. Katso vaikka toivelistaani!"
"TID_TUTORIAL_WORKER_MENU2","Pidän täällä listaa ideoistani. Mutta sinä osaat nämä hommat, joten valitse itse!"
"TID_TUTORIAL_WORKER_MENU3","Upeaa! Olemme nyt yhtä tiimiä! Ehkä voin tulla joku päivä vierailulle kylääsi ja... Zzz..."
"TID_TUTORIAL_WORKER_MENU4","Päällikkö, täällä näyttää olevan paljon tehtävää. Pidäthän kuitenkin huolen myös omasta kylästämme!"
"TID_WARMACHINE","Sotakone"
"TID_WAITING_FOR_DUEL_NOTIFICATION","Vastustaja on valmiina kaksintaisteluun!"
"TID_UPGRADE_UNITS2","Päivitä yksikköjä"
"TID_RESEARCH2_TITLE","Tämä päivitys avaa:"
"TID_RESERARCH2_SWIPE","Näet lisää päivityksiä pyyhkäisemällä vasemmalle tai oikealle."
"TID_VILLAGE2_PVP_LOOT","Voitot"
"TID_BUTTON_START_MATCHMAKE","Etsi nyt!"
"TID_START_MATCHMAKE_HINT","Hyökkää ja puolusta! Voita kaksintaistelu ja ansaitse lisäsaalista!"
"TID_SEARCHING","Haetaan..."
"TID_NEWVILLAGE_LOG_INFO","Odota, että vastustaja lopettaa hyökkäyksen. Paras hyökkäys voittakoon!"
"TID_BALLOON_CARRIER","Kallopallo"
"TID_SUPER_CHARGED_PEKKA","Super P.E.K.K.A"
"TID_IRONFIST_GIANT","Isokourainen jätti"
"TID_TOXIC_MINION","Myrkkykätyri"
"TID_SNEAKY_ARCHER","Juonikas jousiampuja"
"TID_RAGED_BARBARIAN","Raivokas barbaari"
"TID_MOVING_CANNON","Tykkikärry"
"TID_BOMBER","Pommittaja"
"TID_RESEARCH2_ABILITY_TITLE","Erikoisvoima"
"TID_BUILDING_CRUSHER","Murskain"
"TID_BUILDING_CRUSHER_INFO","Murskain ei TODELLAKAAN halua ketään lähelleen. Sen raskas kivi litistää maajoukot muhkeasti kumahtaen."
"TID_ADVANCED_TRAP","Miina"
"TID_ADVANCED_TRAP_INFO","Liian lähelle tulevat joukot kokevat räjähtävän yllätyksen. Valitse kohteeksi maa- tai ilmajoukot!"
"TID_INFO_BALLOON_CARRIER","Tämä kuumailmapallo on lastattu pommien sijaan ääriään myöten luilla. Luurangot loikkaavat pallosta suoraan vihollisen niskaan!"
"TID_YOUR_RESULT","Hyökkäyksesi:"
"TID_PUSHER","Puskuansa"
"TID_PUSHER_INFO","Puske maajoukot kulkemaan haluamaasi suuntaan. Hiiop!"
"TID_CHARACTER_INFO_BOMBER","Sekasorto ja korkealuokkaiset erikoistehosteet ovat lähellä pommittajan sydäntä. Hän pamauttaa taivaan tuuliin kaiken tielleen osuvan, ja tekee erityistä tuhoa muureille."
"TID_CHARACTER_INFO_MOVING_CANNON","Pyörillä varustettu tykki?! Tätä viholliset eivät varmasti osanneet odottaa! Se on ladattu täyteen tuhovoimaa, mutta se ei ole kovin kestävä."
"TID_CHARACTER_INFO_IRONFIST_GIANT","Jätti on kovaotteinen ja roteva kuin härkä. Taistelutantereella hän ottaa soturin elkein vastaan kovatkin iskut, mutta joutuu silti itse paikkaamaan vaatteensa."
"TID_CHARACTER_INFO_TOXIC_MINION","Kätyri viskoo myrkkyä pitkältä etäisyydeltä, hohtaa pimeässä ja kreisibailaa kylän tanssilattialla aamunkoittoon."
"TID_CHARACTER_INFO_SNEAKY_ARCHER","Yön varjojen turvin jousiampujat voivat eliminoida vastustajansa ennen kuin tulevat edes nähdyksi. Mikä on heidän heikkoutensa? Ylitsepursuava itsevarmuus."
"TID_CHARACTER_INFO_RAGED_BARBARIAN","Miksi hän on niin vihainen, ripeä ja häijy? Kukaan ei uskalla kysyä sitä häneltä. Ehkäpä siksi, että hän on kadottanut miekkansa?"
"TID_TARGET_FOUND","Kohde löytyi!"
"TID_BABY_DRAGON2","Pikku lohikäärme"
"TID_CHARACTER_INFO_BABY_DRAGON2","Söpö, halittava ja altis tulisille kiukunpuuskille. Raivokas tuhonteko ei ole koskaan ollut näin suloista."
"TID_BDRAG2_ABILITY_NAME","Kiukunpuuska"
"TID_BDRAG2_ABILITY_HELP","Joutuessaan erilleen muista ilmajoukoista sen tuhovoima lisääntyy <num> %."
"TID_MULTI_MORTAR_INFO","Multimörssäri tekee pitkän kantaman sarjatulella aluetuhoa varmistaakseen vihollisen turmion."
"TID_FULL_ARMY_REQUIRED_V2","Tarvitset täyden armeijan, jotta voisit hyökätä!"
"TID_ADVANCED_MEGA_TRAP","Megamiina"
"TID_ADVANCED_MEGA_TRAP_INFO","Tämä on tuhti annos kätkettyä tuhovoimaa. Valitse kohteeksi maa- tai ilmajoukot!"
"TID_CHANGE_TROOPS","Vaihda joukkoja"
"TID_WITCH2_ABILITY_NAME","Lepakkoparvi"
"TID_WITCH2_ABILITY_HELP","Muuttuu tuhoutuessaan <num> lepakon parveksi."
"TID_DARK_WITCH","Yön noita"
"TID_CHARACTER_INFO_DARK_WITCH","Kutsuu pelotta koolle parven lentäviä otuksia. Toisin kuin siskonsa, hän ei jätä ruohikkoon jälkeäkään."
"TID_UPGRADE_THE_REQUIRED_BUILDING_FIRST","Vaatii rakentajan tukikohdan rakennuksen <name> tason <level>!"
"TID_BUILDING_FLAMER","Hiillostin"
"TID_FLAMER_INFO","Pese viholliset leimuavassa tulvassa tulikuumaa laavaa! Sekä maa- että ilmajoukot saavat tuntea liekit nahoissaan!"
"TID_MATCHMAKE_VILLAGE2_TITLE","Kaksintaistelu"
"TID_YOU","Sinä"
"TID_YOUR_BONUS","Sait lisäpalkkion kolmesta voitosta!"
"TID_BAT","Lepakko"
"TID_VILLAGE_ROWBOAT","Rakentajan vene"
"TID_VILLAGE_OBJECT_ROWBOAT_INFO","Tällä veneellä mestarirakentaja voi vierailla kylässäsi ja antaa rakennuksillesi erityistä ehostusta!"
"TID_OBSTACLE_SMALL_TREE","Pieni puu"
"TID_OBSTACLE_BIG_TREE","Iso puu"
"TID_OBSTACLE_TREE_STUMP","Kanto"
"TID_OBSTACLE_LARGE_PINE_TREE","Metsikkö"
"TID_WARMACHINE_INFO","Tämä jykevä kone meni rikki, kun se yritti nostaa valtakunnan suurinta moukaria. Kiristämällä muutamaa mutteria sen voisi viedä taas taistelutantereelle!"
"TID_TELESCOPE_INFO","Tähtilaboratorio käyttää universumin salaisia voimia tehdäkseen armeijan joukoista entistä parempia. Paranna elämäpisteitä, tuhovoimaa ja majoituspaikkoja sekä hanki joukoillesi erikoisvoimia!"
"TID_TOWN_HALL2_INFO","Tämä on mestarirakentajan koti ja taisteluiden pääkohde.\n\nTuhoa vastustajasi rakentajan talo saadaksesi lisätähden hyökkäyksestäsi, ja muista tietenkin suojata oma talosi! Voita kaksintaistelu hankkimalla vastustajaasi enemmän tähtiä tai tasapelitilanteessa korkeamman tuhoprosentin.\n\nPäivitä rakentajan taloa avataksesi paremmin varusteltuja rakennuksia ja joukkoja!"
"TID_BUILDING_TOWN_HALL2","Rakentajan talo"
"TID_CHARACTER_INFO_BAT","Lepakot ovat kammottavan nopeita ja petollisia isoina parvina, mutta ne on helppo tuhota aluetuhoa tekevillä puolustuksilla."
"TID_CHARACTER_INFO_SUPER_CHARGED_PEKKA","Tämä vaikuttava tumma haarniska säteilee epävakaata energiaa. Päästä se valloilleen!"
"TID_DECORATION_ANCIENT_BARBARIAN_STATUE","Muinainen barbaaripatsas"
"TID_DECORATION_ARCHER_QUEEN_STATUE","Jousikuningattaren patsas"
"TID_WORKER2_INFO","Hommat eivät hoidu täällä ilman mestarirakentajaa! Voit nopeuttaa hänen työtään käyttämällä vihreitä jalokiviä."
"TID_WORKER2_BUILDING","Mestarirakentajan mökki"
"TID_HOUSING2_INFO","Joukkosi majailevat leireillä. Jokaisessa leirissä voi olla kerrallaan vain yhdentyyppisiä joukkoja. Joitakin joukkoja voi päivittää niin, että niitä mahtuu useampia yhteen leiriin."
"TID_HERO_INSTRUCTIONS_WARMACHINE","Mestarirakentajan huippukeksintö murskaa vastustajan rakennukset pieniksi päreiksi. Mikäs sen parempi tapa näyttää, kuka on valtakunnan paras rakentaja? Avaa sen erikoisvoima, sähkömoukari, ja anna viholliselle kunnon jymäytys!"
"TID_HERO_ABILITY_WARMACHINE_TITLE","Sähkömoukari"
"TID_HERO_ABILITY_WARMACHINE_DESC","Sotakone kutsuu taivaalta voimaannuttavan salaman, joka antaa sotakoneelle elinvoimaa ja tekee sen seuraavasta hyökkäyksestä tehokkaamman."
"TID_VILLAGE_OBJECT_SHIP_INFO","Laivalla pääset uusiin paikkoihin!"
"TID_GEAR_UP_AVAILABLE_LATER","Päivitä ensin tämä rakennus tasolle <level>!"
"TID_USES_VILLAGE2_BUILDER","Vaatii Mestarirakenta-\njan"
"TID_GEAR_UP_BUILDING","Varusta rakennus?"
"TID_GEAR_UP_BUILDING_SUBTITLE","Erikoispäivitys:"
"TID_GEAR_UP_ARCHER_TOWER","Asenna jousiampujatorniin kytkin, joka laittaa sen ampumaan paljon nopeampaan tahtiin!"
"TID_GEAR_UP_CANNON","Tee tästä tykistä tuplatykki, joka tekee enemmän tuhoa lyhyemmällä kantamalla!"
"TID_GEAR_UP_MORTAR","Tee tästä mörssäristä multimörssäri, joka tekee suurempaa aluetuhoa syöksyvällä tulella."
"TID_ELIXIR2","eliksiiriä"
"TID_GOLD2","kultaa"
"TID_VILLAGE2_DUEL_WAITING","Toinen pelaaja on etsimässä kaksintaistelua!"
"TID_LAYOUTS_VILLAGE2","Rakentajan tukikohta"
"TID_PLAYER_PROFILE_TROOPS_VILLAGE2","Rakentajan tukikohdan joukot"
"TID_COLLECTORS_FULL_NOTIFICATION","Päällikkö, resurssienkerääjäsi ovat täynnä ja odottamassa!"
"TID_MORE_AVAILABLE_AGAIN_IN","Kaikki saalis on kerätty tältä päivältä! Lisää saatavana:"
"TID_DUEL_TARGET_FOUND","Kaksintaistelulle on löytynyt vastustaja! Hyökkäykseen!"
"TID_LOOT_LIMIT_RESET_NOTIFICATION","Päällikkö, rakentajan tukikohdassa on lisää saalista saatavana. Lähde taistoon!"
"TID_DAILY_BONUS_LIMIT_REACHED","Päivittäinen saalisraja saavutettu."
"TID_DUEL_WIN_BONUS","Voittolisä:"
"TID_DUEL_WIN_BONUS_PERCENTAGE","<percentage> % kaksintaistelun lisäsaaliista:"
"TID_DAILY_LOOT_LIMIT_FILLED","Päivittäinen saalisraja saavutettu."
"TID_DAILY_LOOT_LIMIT_FULL_INFO","Olet jo kerännyt kaiken saaliin tältä päivältä. Voit silti taistella pokaaleista!"
"TID_REPAIR_SHIP_TITLE","Kunnosta laiva?"
"TID_REPAIR_SHIP_2","Laivalla pääset uusiin paikkoihin!"
"TID_DEFENCE_TROOP_LEVEL","Joukkojen taso: <number>"
"TID_UPGRADE_TH_LOCKED_INFO","Voit avata rakentajan talon seuraavan tason, kunhan ensin rakennat alla olevat rakennukset!"
"TID_UPGRADE_TH_LOCKED_TITLE","Päivitys lukittu"
"TID_UPGRADE_TH_LOCKED_TITLE2","Vaaditut rakennukset:"
"TID_UPGRADE_TH_TO_GEARUP_UNLOCK","Päivitä rakentajan talo tasolle <number>, jotta voit varustaa rakennuksesi lisäteholla!"
"TID_UPGRADE_TH_LOCKED_GEARUP","Olet jo varustanut enimmäismäärän näitä rakennuksia!"
"TID_NEWVILLAGE_LOG_SEARCHING_INFO","Hyökkää vihollisen kylään ja hän hyökkää omaasi. Paras hyökkäys voittaa!"
"TID_YOUR_TROOPS","Joukkosi:"
"TID_TRAIN_TROOPS_HINT","Kouluta armeija ennen hyökkäystä!"
"TID_BUTTON_RESET_NOW","Hanki nyt lisää!"
"TID_LOG_BUTTON","Taistelut"
"TID_BUILDING_GEM_MINE","Jalokivikaivos"
"TID_GEM_MINE_INFO","Jalokivikaivoksessa louhitaan erittäin harvinaisia ja arvokkaita jalokiviä! Niiden työstäminen on hidasta ja raskasta puuhaa."
"TID_PRODUCTION_RATE_PER_DAY","Tuotantonopeus: <number> päivässä"
"TID_NO_CLAN","Ei klaania"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_TITLE","Ristiriitainen tili"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_MESSAGE","Tili, jolle yrität kirjautua, ei ole sama kuin paikallisesti tallennettu tili. Haluatko vaihtaa uuteen tiliin?"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_YES_BUTTON","Kyllä, vaihda nykyiseen tiliin."
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_NO_BUTTON","Ei, käytä vanhaa tiliä."
"TID_ACHIEVEMENT_TOWN_HALL2_TITLE","Yöelämä"
"TID_ACHIEVEMENT_TOWN_HALL2","Päivitä öisen kylän rakentajan talo tasolle <number>."
"TID_ACHIEVEMENT_TOWN_HALL2_COMPLETED","Rakentajan talon tämänhetkinen taso: <value>"
"TID_ACHIEVEMENT_UNIT_UNLOCK2_TITLE","Yövartio"
"TID_ACHIEVEMENT_UNIT_UNLOCK2","Avaa <name> öisen kylän parakissa."
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2_TITLE","Villi yö"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2","Tuhoa <number> öisen kylän rakentajan taloa kaksintaisteluissa."
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2_COMPLETED","Tuhottujen rakentajan talojen kokonaismäärä: <value>"
"TID_BUILDING_GIANT_CANNON","Jättiläistykki"
"TID_DECORATION_SMALL_PINETREE","Pieni mänty"
"TID_DECORATION_PINETREE","Mänty"
"TID_TARGET","Maalitaulu"
"TID_GIANT_CANNON_INFO","Mikään ei pysäytä jättiläistykkiä. Sen mammutinkokoinen kuula lävistävää minkä tahansa tielleen osuvan esteen ja jatkaa ja jatkaa ja jatkaa..."
"TID_EVENT_ARMY","Armeijatapahtuma"
"TID_EVENT_ARMY_INFO","Tuhoa kyliä tällä armeijalla! Jokainen yksikkö on nyt <num> % halvempi!"
"TID_CAMP_FIRE_DECO","Hiisien leirinuotio"
"TID_TRAP_AIR2","Ilma-ansa"
"TID_TRAP_AIR2_INFO","Tietoa ilma-ansasta"
"TID_DECORATION_GENERIC","Koriste"
"TID_BUTTON_FREE","ILMAINEN"
"TID_FIREPLACE","Leirinuotio"
"TID_REPLAY_SHARE_TEXT","Jaa kaksintaistelun uusinta klaanisi chatissa?"
"TID_BUTTON_GEAR_UP","Varusta"
"TID_UPGRADE_SHIPYARD_TO_SAIL","Laivalla pääset uusiin paikkoihin!"
"TID_BUILDING_AIR_DEFENSE2","Ilmapommittaja"
"TID_AIR_DEFENSE2_INFO","Ilmapommittaja on oiva apu raskaansarjan ilmatorjuntaan. Nämä hitaat mutta tappavan tehokkaat ja räjähdysherkät tynnyrit lipuvat taivaalla tehden armotonta tuhoa useille ilmajoukoille kerrallaan!"
"TID_DIAMOND_BUNDLE_BH3","Rakentajan talon paketti 3"
"TID_DIAMOND_BUNDLE_BH4","Rakentajan talon paketti 4"
"TID_DIAMOND_BUNDLE_BH5","Rakentajan talon paketti 5"
"TID_DIAMOND_BUNDLE_BH6","Rakentajan talon paketti 6"
"TID_DIAMOND_BUNDLE_BH7","Rakentajan talon paketti 7"
"TID_DIAMOND_BUNDLE_BH8","Rakentajan talon paketti 8"
"TID_DIAMOND_BUNDLE_BH3_INFO","• <gems> Jalokiviä\n• <res0> Eliksiiriä\n• Murskaimen taso 1\n\nEi rakennusaikoja, ei varastointirajoja!\n\nÄlä ohita tätä <cffec78><value>-kertaisen arvoista</c> ainutkertaista tarjousta!"
"TID_DIAMOND_BUNDLE_BH4_INFO","• <gems> Jalokiviä\n• <res0> Eliksiiriä\n• Vartiopaikan taso 1\n• Teslan taso 1\n\nEi rakennusaikoja, ei varastointirajoja!\n\nÄlä ohita tätä <cffec78><value>-kertaisen arvoista</c> ainutkertaista tarjousta!"
"TID_DIAMOND_BUNDLE_BH5_INFO","• <gems> Jalokiviä\n• <res0> Eliksiiriä\n• Multimörssärin taso 1\n\nEi rakennusaikoja, ei varastointirajoja!\n\nÄlä ohita tätä <cffec78><value>-kertaisen arvoista</c> ainutkertaista tarjousta!"
"TID_DIAMOND_BUNDLE_BH6_INFO","• <gems> Jalokiviä\n• <res0> Eliksiiriä\n• Hiillostimen taso 1\n• Murskaimen taso 1\n\nEi rakennusaikoja!\n\nÄlä ohita tätä <cffec78><value>-kertaisen arvoista</c> ainutkertaista tarjousta!"
"TID_WORKER_TARGET_OTHER_VILLAGE","Rakentaja on urakoimassa toisessa kylässä!"
"TID_GEAR_UP_ITEM","Varusta <item>"
"TID_V2_TRAINING_BARRACKS_UPGRADING","Joukkojen kouluttaminen keskeytetään parakkien päivityksen ajaksi!"
"TID_V2_START_DUEL_GENERIC_ERROR","Ottelunmuodostus epäonnistui!"
"TID_V2_START_DUEL_ALREADY_IN_MATCHMAKING","Ottelunmuodostus epäonnistui. Olet jo mukana ottelunmuodostuksessa."
"TID_V2_START_DUEL_SNAPSHOT_FAILED","Ottelunmuodostus epäonnistui. Kuvaa ei voitu ottaa."
"TID_V2_START_DUEL_ACTIVE","Ottelunmuodostus epäonnistui. Kaksintaistelu on jo käynnissä."
"TID_V2_DUEL_FEED_DESTROYED","Tuhottu"
"TID_V2_DUEL_FEED_BATTLE_STARTED","Taistelu alkoi!"
"TID_V2_DUEL_FEED_BH_DESTROYED","Rakentajan talo tuhottu!"
"TID_SPEED_UP_DUEL_CONFIRMATION_TITLE","Hankitaanko lisää nyt?"
"TID_SPEED_UP_DUEL_CONFIRMATION","Avataanko lisää kaksintaistelun lisäpalkintoja?"
"TID_SHARE_DUEL_TEXT","Jaetaanko kaksintaistelun uusinta klaanisi kanssa?"
"TID_BUILDING_BARRACK2","Rakentajan parakki"
"TID_BARRACK2_INFO","Rakentajan parakki kouluttaa joukkoja kaksintaisteluihin! Voit myös pikaisesti vaihtaa joukkoja juuri ennen hyökkäämistä. Kun päivität rakentajan parakkia, avaat uusia joukkoja!"
"TID_UPGRADE_BUILDING_TO_LEVEL_TO_BUILD_MORE","Päivitä <building> tasolle <number>, niin voit rakentaa lisää!"
"TID_UPGRADE_BUILDING_TO_LEVEL_TO_UNLOCK","Päivitä <building> tasolle <number>, niin voit avata tämän!"
"TID_DUEL_REWARDS_TITLE","Kaksintaistelun palkinnot"
"TID_CURRENT_REWARDS","Nykyinen"
"TID_NEXT_REWARDS","Seuraava"
"TID_WIN_BONUS","Voiton lisäpalkinto"
"TID_3_WIN_BONUS","3 voiton lisäpalkinto"
"TID_DUEL_REWARDS_INFO_TEXT","Voita kaksintaistelu, niin saat saalista! Et menetä resursseja puolustuksessa.\n\nSaat parempia palkintoja hankkimalla lisää pokaaleita!"
"TID_TEST_PACK_RES_V2","Test Pack for v2 Res"
"TID_TEST_PACK_RES_FOR_BOTH_VILLAGES","Test Pack for both v res from th"
"TID_DIAMOND_MINE_FULL_NOTIFICATION","Päällikkö, jalokivikaivoksesi on täynnä jalokiviä!"
"TID_LOCAL_NOTIFICATION_GEARUP_READY","<item> on varustettu."
"TID_LOCAL_NOTIFICATION_CLOCK_TOWER","Kellotornin tehostus on saatavilla."
"TID_LAYOUTS_ACTIVE_BASE","Aktiivinen tukikohta"
"TID_BROKEN_BUILDING","Hajonnut rakennus"
"TID_ACHIEVEMENT_VS_BATTLE_TROPHIES_TITLE","Voitokas rakentaja"
"TID_ACHIEVEMENT_VS_BATTLE_TROPHIES","Hanki <number> pokaalia kaksintaisteluista."
"TID_ACHIEVEMENT_VS_BATTLE_TROPHIES_COMPLETED","Kaksintaistelun pokaaliennätys: <value>"
"TID_ACHIEVEMENT_GEAR_UP_TITLE","Huippuvarustus"
