"TID","CN"
"TID_EVENT_CHRISTMAS_TRAP","Clash圣诞节特别活动：冰冻陷阱"
"TID_EVENT_CHRISTMAS_TRAP_INFO","冻住进攻中的敌军！\n\n冰冻陷阱出现啦，不过活动结束后就会消失不见。"
"TID_OPEN_SHOP_TRAPS","建造"
"TID_EVENT_CHRISTMAS_UNIT","Clash圣诞节特别活动：寒冰法师"
"TID_EVENT_CHRISTMAS_UNIT_INFO","这一传奇兵种会让您的敌人颤栗不已！\n\n寒冰法师仅限活动期间训练。"
"TID_UPCOMING_EVENTS","即将开始的活动"
"TID_GIFT_AVAILABLE_STREAM_TEXT","一个部落成员送出了礼物！"
"TID_TRAP_FREEZE","冰冻陷阱"
"TID_TRAP_FREEZE_INFO","冻住进攻中的敌军，冻起来！\n\n仅限活动期间使用"
"TID_EVENT_TIME_UNTIL_START","离开始还有："
"TID_EVENT_UPCOMING_TIME","<number>天"
"TID_EVENT_ARMYSPELL_BOOST","1宝石加速军队训练"
"TID_EVENT_ARMYSPELL_BOOST_INFO","军队训练加速至原来的4倍！\n\n分别使用1宝石加速：\n• 单个英雄\n• 部队训练\n• 法术配制"
"TID_DIAMOND_BUNDLE_GOLD_ELIXIR_DARK_ELIXIR_INFO","• <gems>宝石\n• <res0>金币\n• <res1>圣水\n• <res2>暗黑重油\n\n存放礼包中的资源不受最大储量限制！\n\n<cffec78>最超值礼包</c>，只可购买一次，千万不要错过哦！"
"TID_UPGRADE_DENIED_UPGRADE_COUNT_LIMIT","此建筑可升级数量已达上限！"
"TID_UPGRADE_COUNT_LIMITED","您还可升级<num>个这样的建筑"
"TID_UPGRADE_COUNT_LIMIT_HIT","<c2>您无法升级更多这样的建筑</c>"
"TID_WIZARD2","寒冰法师"
"TID_CHARACTER_INFO_WIZARD2","这位传奇法师发射的冰晶具有很大的杀伤力，能降低敌军防御建筑的攻击速度！\n\n仅限活动期间使用。"
"TID_WATCH","点击观看"
"TID_EVENT_SPELL_BOOST","1宝石加速法术配制"
"TID_EVENT_SPELL_BOOST_INFO","法术配制加速至原来的4倍！\n\n只需1宝石即可加速法术配制。"
"TID_EVENT_TROOP","<troop>活动"
"TID_EVENT_TROOP_INFO","训练<troop>可享受折扣，快来完成活动挑战吧！"
"TID_EVENT_SPELL","<troop>活动"
"TID_EVENT_SPELL_INFO","配制<troop>可享受折扣！"
"TID_REDUCE_COST","花费折扣："
"TID_EVENT_ACHIEVEMENT_COMPLETE","活动挑战已完成！"
"TID_LOCAL_NOTIFICATION_EVENT_TROOP_DISCOUNT","首领，部队活动开始啦！"
"TID_LOCAL_NOTIFICATION_EVENT_SPELL_DISCOUNT","首领，法术活动开始啦！"
"TID_LOCAL_NOTIFICATION_EVENT_TROOP_TRAINING_BOOST","首领，1宝石加速训练的活动开始啦！"
"TID_LOCAL_NOTIFICATION_EVENT_SPELL_BREWING_BOOST","首领，1宝石加速法术配制的活动开始啦！"
"TID_LOCAL_NOTIFICATION_EVENT_ALL_ARMY_BOOST","首领，1宝石加速军队训练的活动开始啦！"
"TID_LOCAL_NOTIFICATION_EVENT_ALL_COLLECTORS_BOOST","首领，1宝石加速资源采集器的活动开始啦！"
"TID_LOCAL_NOTIFICATION_EVENT_STAR_BONUS","首领，胜利之星奖励活动开始啦！"
"TID_LOCAL_NOTIFICATION_EVENT_CLAN_XP","首领，部落经验值活动开始啦！"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_TROOP","首领，特殊兵种的限时活动开始啦！"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_SPELL","首领，特殊法术的限时活动开始啦！"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_TRAP","首领，特殊陷阱的限时活动开始啦！"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_OFFER","首领，超值礼包现已推出，限时供应哦！"
"TID_GIFT_GIVEN_STREAM_TEXT","您已送出部落礼物！"
"TID_YOU_HAVE_ALREADY_CLAIMED_THE_GIFT","您已领取过该礼物了！"
"TID_HOLIDAY_PACK","节日礼包"
"TID_GIFT_NOT_AVAILABLE_IN_MODE","回营领取礼物！"
"TID_EVENT_ACHIEVEMENT_REWARD_CLAIMED","活动挑战已完成！您收到了<gem>颗宝石和<xp>点经验值！"
"TID_EVENT_CHRISTMAS_SPELL_UPCOMING","Clash圣诞节第一天"
"TID_EVENT_CHRISTMAS_TRAP_UPCOMING","Clash圣诞节第二天"
"TID_EVENT_CHRISTMAS_UNIT_UPCOMING","Clash圣诞节第三天"
"TID_SHOP_GIFTS_ALLIANCE_GIFTS","+部落礼物"
"TID_NEWS_XMAS_2016_UPDATE_TITLE","Clash圣诞节快乐！"
"TID_NEWS_XMAS_2016_UPDATE_TEXT","在这个飘雪的季节里，我们推出了各种特别活动！\n\n查看新的<c76589b>活动</c>选项卡，关注这些有趣的活动吧 ！"
"TID_NEWS_XMAS_2016_UPGRADES_TITLE","新的等级"
"TID_NEWS_XMAS_2016_UPGRADES_TEXT","11级大本营\n• 野蛮人之王可升至41-45级\n• 弓箭女皇可升至41-45级\n• 戈仑石人可升至6级\n• 野猪骑士可升至7级\n• 毒药法术可升至5级\n• 部落城堡可升至7级\n• 法师塔可升至10级\n• 城墙可升至12级 （最多升级50块）"
"TID_NEWS_XMAS_2016_MORE_TITLE","其他更新"
"TID_NEWS_XMAS_2016_MORE_TEXT","• 10级大本营可解锁9级法师塔\n• 毒药法术范围略微增加\n• 女巫伤害和生命值增加\n• 气球兵、飞龙和皮卡超人攻击速度提升\n• 部分升级费用和时间减少"
"TID_MULTIPLAYER_STAR_BONUS_EVENT_ACTIVE","<c66CC00>胜利之星奖励x<num>活动！</c>"
"TID_NO_EVENTS_CONTENT","暂无活动安排。\n请稍后再次查看！"
"TID_FEEDBACK_BUTTON6","账号已锁定"
"TID_LOCAL_NOTIFICATION_EVENT_XMAS_1","首领，为了迎接Clash圣诞节的到来，我们特别推出了1宝石加速活动和圣诞奇袭法术！"
"TID_LOCAL_NOTIFICATION_EVENT_XMAS_2","首领，Clash圣诞节期间还有新奇的冰冻陷阱哦，赶快去看看吧！"
"TID_LOCAL_NOTIFICATION_EVENT_XMAS_3","首领，抓住Clash圣诞节的尾巴，带着寒冰法师出征吧！"
"TID_QQ_LOGIN_BUTTON","QQ登录"
"TID_WECHAT_LOGIN_BUTTON","微信登录"
"TID_GUEST_LOGIN_BUTTON","游客登录"
"TID_WECHAT_LOGGED_IN","已登录微信"
"TID_QQ_LOGGED_IN","已登录QQ"
"TID_WECHAT_LOGOUT_BUTTON","退出登录"
"TID_WECHAT_NOT_INSTALLED","您的设备尚未安装微信"
"TID_SHARE_DIALOG_TITLE","分享"
"TID_TENCENT_CREATE_NEW_ACCOUNT_CONFIRM_TITLE","新的游戏账号"
"TID_TENCENT_CREATE_NEW_ACCOUNT_CONFIRM","您目前的游戏进度已绑定了另一个账号。您确定要登录这个QQ/微信账号来创建新的游戏进度吗？"
"TID_TENCENT_BOUND_TO_OTHER_ACCOUNT","您想加载名叫<name>且大本营为<number>级的村庄吗？"
"TID_INFO_POP_UP_IAP_NOTE_TENCENT","《部落冲突》是一款免费游戏，但是您可以通过应用内购买加速游戏进度。"
"TID_MULTIDEVICE_INFO_TENCENT","要在多台安卓设备上玩同一个村庄，请登录同一个微信或QQ账号。"
"TID_LINK_SAME_PLATFORM_TITLE_TENCENT","同步您的游戏进度"
"TID_LINK_SAME_PLATFORM_TENCENT","要在多台设备上玩同一个村庄，请确保您已在游戏设置中登录微信或QQ账号。\n\n然后，在另一台设备上登录同一个微信或QQ账号，您的游戏进度将会自动同步。"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_TENCENT","您的村庄已与您登录的账号永久关联。\n\n该村庄已发展到一定规模（大本营达到<level>级或者进行过游戏内购），因此该村庄不能被覆盖。"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_TENCENT","要在其他安卓设备上玩同一个村庄，请从腾讯应用宝下载《部落冲突》并登录同一个微信或QQ账号。\n\n您的游戏进度将会自动同步。"
"TID_ADD_FRIENDS_INFO_REQUESTS_TENCENT","在其他玩家的简介页面可将其添加为好友。登录微信或QQ后，您的微信或QQ好友就会显示在这里。"
"TID_INFO_POP_UP_TOS_PP_NOTE_TENCENT","《部落冲突》是一款免费游戏，但是您可以通过应用内购买加速游戏进度。轻按确定以接受我们的条款与隐私保护政策。"
"TID_POPUP_CONFLICTING_ACCOUNT_TITLE","账号冲突"
"TID_ATTATID_POPUP_CONFLICTING_ACCOUNT_TEXT","您尝试登录的账号并不是设备上已保存的账号，确定切换至新账号吗？"
"TID_BUTTON_CONFLICTING_ACCOUNT_YES","是，切换至当前账号。"
"TID_BUTTON_CONFLICTING_ACCOUNT_NO","不，使用原来的账号。"
"TID_NEWS_MARCH_2017_UPDATE_TITLE","平衡性调整！"
"TID_NEWS_MARCH_2017_UPDATE_TEXT","• 11级大本营新增9级防空火箭\n• 12级城墙上限增加25块\n• 增强了野猪骑士、掘地矿工、女巫、飞龙和皮卡超人"
"TID_ACHIEVEMENT_ACCOUNT_BOUND","为您的村庄绑定一个社交账号，避免村庄丢失。"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TITLE","村庄守护者"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_COMPLETED","已完成！"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_GAME_CENTER","绑定Game Center账号"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_GOOGLE_PLAY","绑定Google Play账号"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_KUNLUN","您的村庄进度已保存"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TENCENT","绑定微信或QQ账号"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TENCENT_AND_GAME_CENTER","绑定微信、QQ或Game Center账号"
"TID_NEWS_IOS7_TITLE","iOS 5和iOS 6版本的设备无法继续游戏"
"TID_NEWS_IOS7_TEXT","下次更新后，《部落冲突》将无法继续在系统版本为iOS 5和iOS 6的苹果设备上运行。为了能继续享受《部落冲突》带来的乐趣，请尽快将您的设备系统升级至iOS 7或更高版本。请点击下方按钮查看更多信息！"
"TID_NEWS_IOS7_BUTTON","更多信息"
"TID_LOCAL_NOTIFICATION_EVENT_HERO_BOOST","首领，1宝石加速英雄恢复的活动开始啦！"
"TID_LOCAL_NOTIFICATION_EVENT_STAR_BONUS_4X","首领，4倍胜利之星奖励的活动开始啦！"
"TID_EVENT_HERO_BOOST_ALT","英雄快速恢复活动"
"TID_EVENT_ARMY_GOWIWI","石法巫活动"
"TID_EVENT_ARMY_GOWIWI_INFO","用经典石法女巫流摧毁敌军村庄！现在，戈仑石人、法师和女巫的训练费用减少50%！"
"TID_CNY_PACK","春节礼包"
"TID_LOCAL_NOTIFICATION_EVENT_ARMY_DISCOUNT","首领，特殊兵种活动开始啦！"
"TID_OFFER_CW_TITLE","部落对战礼包"
"TID_NEWS_CW_BD_GIFTS_TITLE","部落礼物！"
"TID_ATTACK_SPEED","攻击速度：<number>"
"TID_SUMMON_SPEED","部署速度：<number>"
"TID_PLACEMENT_HINT_TUTORIAL3","派出部队！"
"TID_WAITING_FOR_ENEMY","等待对手"
"TID_DEFENCE_TROOP_COUNT","防御部队：<number>"
"TID_CLOCK_TOWER_BOOST_DURATION","提速时长：<number>"
"TID_DIAMOND_BUNDLE_RED","(英雄礼包)RED"
"TID_DIAMOND_BUNDLE_RED_INFO","• <gems>宝石\n• 超级英雄雕像\n• 野蛮人之王限时(RED)皮肤\n\n所有收入将全部用于(RED)抗艾滋活动。"
"TID_BUILDING_CLOCK_TOWER","时光钟楼"
"TID_CLOCK_TOWER_BOOST_TIME","提速时长：<number>秒"
"TID_ARMY_CAMP_VILLAGE2","兵营<num>"
"TID_BUILDING_DOUBLE_CANNON","双管加农炮"
"TID_BUTTON_CHANGE_VILLAGE","启航"
"TID_BUILDING_MULTI_MORTAR","多管迫击炮"
"TID_OBSTACLE_OLD_BARBARIAN_STATUE","古老野蛮人雕像"
"TID_BUILDING_TELESCOPE","星空实验室"
"TID_UNIT_COUNT","部队数量："
"TID_TRAINING_TIME2","训练时间："
"TID_FILL_ARMY_CAMPS","填满兵营"
"TID_ATTACK_VILLAGE2_ATTACK_USED","未能发起进攻，进攻机会已使用！"
"TID_ATTACK","进攻"
"TID_LOOT_AVAILABLE","可获得的战利品："
"TID_LOOT_RECEIVED","已获得的战利品："
"TID_FIND_MATCH_HEADER","寻找对手？"
"TID_HOUSING_VILLAGE2","每个兵营可容纳："
"TID_SPECIAL_UNLOCKS_AT_LEVEL","特殊技能在<number>级时解锁"
"TID_UPGRADE_INFO_START","提升"
"TID_UPGRADE_INFO_ITEM_SPACER","<old>和"
"TID_UPGRADE_INFO_HP","<old>生命值 (+<num>)"
"TID_UPGRADE_INFO_DPS","<old>每秒伤害值 (+<num>)"
"TID_UPGRADE_INFO_ATTACK_SPEED","<old>攻击速度 (<num>秒)"
"TID_UPGRADE_INFO_SPAWNED_UNITS","<old>召唤的部队数量 (+<num>)"
"TID_UPGRADE_INFO_HOUSING","<old>每个兵营可容纳的部队数量 (+<num>)"
"TID_UPGRADE_INFO_SPAWNING","<old>召唤<name>的速度 (+20%)"
"TID_UPGRADE_INFO_SPECIAL_ABILITY","解锁特殊技能：<name>！"
"TID_UPGRADE_INFO_SPECIAL_ABILITY_IMPROVED","<name>技能增强！"
"TID_UPGRADE_INFO_DEPLOY_UNIT","<old><name>部署速度 (+15%)"
"TID_NEXT_LEVEL","下一等级"
"TID_REQUIRED_STAR_LABORATORY_LEVEL","需要<number>级星空实验室"
"TID_ABILITY","特殊技能"
"TID_BARB2_ABILITY_NAME","野蛮狂暴"
"TID_BARB2_ABILITY_HELP","在部署后的<num>秒内狂暴，获得额外的移动速度和伤害"
"TID_ARCHER2_ABILITY_NAME","隐形披风"
"TID_ARCHER2_ABILITY_HELP","在部署后的<num>秒内隐身，不会被锁定为攻击目标"
"TID_GIANT_ABILITY_NAME","重拳出击"
"TID_GIANT_ABILITY_HELP","首次攻击造成<num>%的伤害"
"TID_CANNON_ABILITY_NAME","奋战到底"
"TID_CANNON_ABILITY_HELP","战车被摧毁后，加农炮获得<num2>临时生命值，将继续射击"
"TID_PEKKA2_ABILITY_NAME","能量过载"
"TID_PEKKA2_ABILITY_HELP","被摧毁时产生巨大的爆炸，造成<num>伤害"
"TID_BALLOON2_ABILITY_NAME","骷髅绽放"
"TID_BALLOON2_ABILITY_HELP","被摧毁时造成<num2>伤害，同时释放出<num>个骷髅"
"TID_GARG2_ABILITY_NAME","远程狙杀"
"TID_GARG2_ABILITY_HELP","前<num>次攻击为远距离攻击"
"TID_BOMBER_ABILITY","强力炸弹"
"TID_BOMBER_ABILITY_HELP","扔出的第一个炸弹造成<num3>%的伤害"
"TID_POPUP_BOOST_VILLAGE_SPEEDUP","在<time>内，采集资源、训练、研究和建造的速度提升至原来的<multiplier>倍！"
"TID_POPUP_HEADER_ABOUT_TO_BOOST_VILLAGE_SPEEDUP","提速村庄？"
"TID_POPUP_BOOST_VILLAGE","在<time>内，采集资源、训练、研究和建造的速度提升至原来的<multiplier>倍！\n\n每<cooldown>可免费提速一次！"
"TID_POPUP_HEADER_ABOUT_TO_BOOST_VILLAGE","免费提速！"
"TID_BUTTON_CLOCKTOWER_SPEEDUP","现在提速！"
"TID_BUTTON_CLOCK_TOWER_BOOST","免费提速！"
"TID_CLOCK_TOWER_UPGRADE_NOTE","提速时长增加<time>"
"TID_CLOCK_TOWER_INFO","时光钟楼使您基地中的项目运行加快！采集资源、训练、研究和建造的速度加快。"
"TID_BOOST","提速"
"TID_BUILD_TRAINING_GROUNDS","请先建造兵营"
"TID_NO_FREE_TRAINING_SLOT_AVAILABLE","请先移除已有的部队"
"TID_BUTTON_ATTACK_MODE_FAR_SLOW","远程攻击"
"TID_BUTTON_ATTACK_MODE_NEAR_FAST","快速攻击"
"TID_BUTTON_ATTACK_MODE_BURST","连发模式"
"TID_BUTTON_ATTACK_MODE_NORMAL","标准模式"
"TID_RESOURCE_MAX","最大储量："
"TID_RESOURCE_PRODUCTION","每小时产量："
"TID_RESOURCE_IN_TREASURY","宝库中："
"TID_FIND_NEW_MATCH","寻找新的对手"
"TID_BUTTON_FIND_NOW","立即寻找！"
"TID_TIME_LEFT","剩余时间："
"TID_YOUR_ATTACK","您的进攻："
"TID_WAITING_FOR_ATTACK","对手正在进攻！"
"TID_DOUBLE_CANNON_INFO","双管加农炮，每管发射双倍炮弹，发射的炮弹数量相当于普通加农炮的四倍。"
"TID_BUILDING_GUARD_POST","守卫岗哨"
"TID_GUARD_POST_INFO","部队驻扎于此，协助守卫村庄！这些士气高昂的部队肯定能延缓敌军进攻。"
"TID_BUILDING_MEGA_TESLA","超级特斯拉电磁塔"
"TID_MEGA_TESLA_INFO","如果特斯拉电磁塔变得超级庞大会怎样？即使面对最强大的敌军，它的超强力电磁也能对他们造成重创！"
"TID_GRASS","高草丛"
"TID_DUEL_NOTIFICATION","和<attacker>的对抗赛开始了！"
"TID_STONE_PATH","石板路"
"TID_REPAIR_BUILDING_TITLE","修复建筑？"
"TID_REPAIR_HERO_TITLE","修复英雄？"
"TID_REPAIR_BUILDING_HEADER","<name>"
"TID_BUILDING_AIR_DEFENSE_SMALL","防空火炮"
"TID_AIR_DEFENSE_SMALL_INFO","发射一连串的小型火箭来驱赶\q飞虫\q！就像灭虫器一样，但它的造型更加美观。"
"TID_BUILDING_ARCHER_TOWER2","箭塔"
"TID_ARCHER_TOWER2_INFO","没人能逃过弓箭手的箭。这种箭塔有一个特殊开关 —— 可在远程攻击和快速攻击两种模式中切换！"
"TID_BUILDING_CANNON2","加农炮"
"TID_CANNON2_INFO","标志性地面防御建筑，经典铸就永恒！这一经典之作让建筑大师不免心生几分感怀。"
"TID_BUILDING_TESLA_TOWER2","特斯拉电磁塔"
"TID_TESLA_TOWER2_INFO","有点像塔，有点像陷阱，绝对震撼！用科学的力量电击敌军空中和地面部队！"
"TID_TUTORIAL_SHIP","首领，现在我们可以重建岸边的帆船了！"
"TID_TUTORIAL_SHIP_LOAD_SHIP","首领，帆船和船员都已准备就绪，等待启航！"
"TID_TUTORIAL_SHIP_READY","别担心我们会迷失方向，我们记得回家的路！"
"TID_TUTORIAL_SHIP_ARRIVE","哇，新大陆！这是哪儿？好奇怪的地方！"
"TID_TUTORIAL_SHIP_ARRIVE_FIX_VILLAGE","我们运气不错，首领！我们可以修复那些旧建筑作为栖身之所！"
"TID_TUTORIAL_VILLAGERS_MOVE_OUT","呼！今晚就住这吧。这是我们在远方的第二个家！"
"TID_TUTORIAL_MEET_NEW_BUILDER","Zzz..."
"TID_TUTORIAL_MEET_NEW_BUILDER2","咦？！哇，有人来了！太棒咯！"
"TID_TUTORIAL_MEET_NEW_BUILDER3","嘿！你从哪里冒出来的？"
"TID_TUTORIAL_MEET_NEW_BUILDER4","这可是我的地盘！你......你都清理干净了！为了表示感谢，我带你四处参观参观吧。"
"TID_TUTORIAL_LOOK_LABORATORY","我是一个建筑大师。想看看我最喜欢的建筑吗？它能赋予部队特殊技能！"
"TID_TUTORIAL_LOOK_LABORATORY_DO","要比试出谁是最棒的建筑大师，我们需要一些部队，这是肯定的！"
"TID_TUTORIAL_LOOK_FINISH","是说用兵打仗吗？首领，看来您的本领在这儿也能派上用场！"
"TID_TUTORIAL_ATTACK","真的吗？如果你领兵作战的本领跟你清理废墟的本领一样强，那我们联手肯定很厉害！"
"TID_TUTORIAL_ATTACK_DONE","不是吧，他们同时也在攻击我们？！"
"TID_TUTORIAL_ATTACK_DONE2","这就是我们这里的规矩！打得最好的人才能赢得奖励。绝不用抢的，那太野蛮了。"
"TID_TUTORIAL_ATTACK_DONE3","首领，您的进攻最佳！我们获得了战利品奖励！"
"TID_TUTORIAL_WORKER_MENU","太好了！我有好多东西想建造。看看我的心愿单吧！"
"TID_TUTORIAL_WORKER_MENU2","我的想法会一直出现在这里，不过你有你自己的考虑，一切由你决定！"
"TID_TUTORIAL_WORKER_MENU3","非常好！我们现在是队友了！说不定哪天我会去你另一个家瞧瞧并且......Zzz..."
"TID_TUTORIAL_WORKER_MENU4","首领，看来您在这里有得忙了。但我们那边的村庄也需要您打理，别忘了哦！"
"TID_WARMACHINE","战争机器"
"TID_WAITING_FOR_DUEL_NOTIFICATION","一名玩家准备好进行对抗赛了！"
"TID_UPGRADE_UNITS2","升级部队"
"TID_RESEARCH2_TITLE","升级加成："
"TID_RESERARCH2_SWIPE","向左/右滑动以查看更多升级信息"
"TID_VILLAGE2_PVP_LOOT","胜场"
"TID_BUTTON_START_MATCHMAKE","立即寻找！"
"TID_START_MATCHMAKE_HINT","攻防兼顾！赢得对抗赛，获取额外奖励！"
"TID_SEARCHING","正在搜索..."
"TID_NEWVILLAGE_LOG_INFO","等待对手完成进攻。进攻最佳的一方获胜！"
"TID_BALLOON_CARRIER","骷髅气球"
"TID_SUPER_CHARGED_PEKKA","超级皮卡"
"TID_IRONFIST_GIANT","巨人拳击手"
"TID_TOXIC_MINION","异变亡灵"
"TID_SNEAKY_ARCHER","隐秘弓箭手"
"TID_RAGED_BARBARIAN","狂暴野蛮人"
"TID_MOVING_CANNON","加农炮战车"
"TID_BOMBER","炸弹兵"
"TID_RESEARCH2_ABILITY_TITLE","特殊技能"
"TID_BUILDING_CRUSHER","撼地巨石"
"TID_BUILDING_CRUSHER_INFO","撼地巨石非常在意自己的私人空间。这块巨石会凶狠地砸向入侵的地面部队，将他们碾压！"
"TID_ADVANCED_TRAP","地雷"
"TID_ADVANCED_TRAP_INFO","给那些靠得太近的敌军准备一份\q爆炸\q惊喜。可选择对地或对空！"
"TID_INFO_BALLOON_CARRIER","里面挤满的不是炸弹，而是骷髅兵，骷髅兵从气球里直接跳到敌军旁边发动攻击！"
"TID_YOUR_RESULT","您的进攻："
"TID_PUSHER","弹射陷阱"
"TID_PUSHER_INFO","将敌军地面部队向您设定的方向弹射。走你！"
"TID_CHARACTER_INFO_BOMBER","炸弹兵渴望毁灭、追求高质特效，他会炸毁看到的一切东西，对城墙可造成额外伤害！"
"TID_CHARACTER_INFO_MOVING_CANNON","带轮子的加农炮？敌军肯定没料到！加农炮战车火力强劲，但不是那么坚固！"
"TID_CHARACTER_INFO_IRONFIST_GIANT","别看巨人行动笨拙、体壮如牛，他们可是一直在练习拳击！"
"TID_CHARACTER_INFO_TOXIC_MINION","可远距离攻击目标，在暗夜中闪闪发光，于舞池中疯狂不已。"
"TID_CHARACTER_INFO_SNEAKY_ARCHER","弓箭手隐身于月色中，她们甚至可以在被发现之前就将目标消灭。她们的弱点？高傲自负。"
"TID_CHARACTER_INFO_RAGED_BARBARIAN","为什么野蛮人会狂暴不安、横冲直撞还满身戾气？没人敢去问他。也许是因为他找不到自己的剑了？"
"TID_TARGET_FOUND","找到目标！"
"TID_BABY_DRAGON2","飞龙宝宝"
"TID_CHARACTER_INFO_BABY_DRAGON2","飞龙宝宝可爱又温暖，一发脾气就喜欢喷射火焰。没有哪个爱搞破坏的家伙能有它这么可爱。"
