"TID","RU"
"TID_CHARACTER_INFO_IRONFIST_GIANT","Гиганты с тяжелыми кулаками и телосложением быка могут отправить в нокаут любого врага."
"TID_CHARACTER_INFO_TOXIC_MINION","Атакует издалека, светится в темноте и пляшет на танцплощадке до последнего!"
"TID_CHARACTER_INFO_SNEAKY_ARCHER","Под покровом темноты лучницы могут убивать врагов, которые их даже не заметят. Их слабое место? Самоуверенность."
"TID_CHARACTER_INFO_RAGED_BARBARIAN","Почему он такой злой, быстрый и жестокий? Никто не решается спросить об этом. Может, все из-за потерянного меча?"
"TID_TARGET_FOUND","Цель найдена!"
"TID_BABY_DRAGON2","Дракончик"
"TID_CHARACTER_INFO_BABY_DRAGON2","Симпатичный очаровашка плюется огнем, когда злится. Никогда еще свирепый разрушитель не выглядел так мило!"
"TID_BDRAG2_ABILITY_NAME","гнев"
"TID_BDRAG2_ABILITY_HELP","При разделении с другими воздушными войсками урон увеличивается на <num> %."
"TID_MULTI_MORTAR_INFO","Ее дальние рассеянные удары повторяются несколько раз, позволяя наверняка попасть в цель!"
"TID_FULL_ARMY_REQUIRED_V2","Для атаки нужна вся армия!"
"TID_ADVANCED_MEGA_TRAP","Мегамина"
"TID_ADVANCED_MEGA_TRAP_INFO","Сюрприз с большой взрывной мощностью. Выберите противовоздушную или наземную мину."
"TID_CHANGE_TROOPS","Сменить войска"
"TID_WITCH2_ABILITY_NAME","рой летучих мышей"
"TID_WITCH2_ABILITY_HELP","После уничтожения превращается в рой из <num> летучих мышей."
"TID_DARK_WITCH","Ночная ведьма"
"TID_CHARACTER_INFO_DARK_WITCH","Бесстрашная ведьма призывает рой летучих созданий и, в отличие от своей сестры, не выжигает траву."
"TID_UPGRADE_THE_REQUIRED_BUILDING_FIRST","<name> <level>-го уровня требуется в деревне строителя!"
"TID_BUILDING_FLAMER","Жаровня"
"TID_FLAMER_INFO","Извергает на врагов бурлящий поток обжигающей плазмы, от которого не спрятаться ни наземным, ни воздушным войскам!"
"TID_MATCHMAKE_VILLAGE2_TITLE","Бой с противником"
"TID_YOU","Вы"
"TID_YOUR_BONUS","Получен бонус за 3 победы!"
"TID_BAT","Летучая мышь"
"TID_VILLAGE_ROWBOAT","Лодка строителя"
"TID_VILLAGE_OBJECT_ROWBOAT_INFO","Главный строитель может посещать вашу деревню и создавать особые улучшения для ваших зданий! Возможные варианты улучшений указаны в свойствах защитных сооружений."
"TID_OBSTACLE_SMALL_TREE","Маленькое дерево"
"TID_OBSTACLE_BIG_TREE","Большое дерево"
"TID_OBSTACLE_TREE_STUMP","Пень"
"TID_OBSTACLE_LARGE_PINE_TREE","Чаща"
"TID_WARMACHINE_INFO","Эта громадная машина сломалась во время попытки поднять самый тяжелый молот в мире. Ее можно починить и использовать в бою!"
"TID_TELESCOPE_INFO","Обсерватория изучает тайны небес, которые помогут полней раскрыть потенциал войск: улучшить здоровье, наносимый урон, уменьшить занимаемое место в лагере и даже наделить их особыми способностями!"
"TID_TOWN_HALL2_INFO","Дом главного строителя и главная цель в бою.\n\nУничтожьте дом строителя, чтобы получить дополнительную звезду за атаку! Выиграйте бой с противником, получив больше звезд или разрушив больший процент зданий.\n\nУлучшайте дом строителя, чтобы открыть улучшенные здания и воинов!"
"TID_BUILDING_TOWN_HALL2","Дом строителя"
"TID_CHARACTER_INFO_BAT","Большой рой пугающе быстрых и сильных летучих мышей, с которым, однако, легко справится рассеянный удар."
"TID_CHARACTER_INFO_SUPER_CHARGED_PEKKA","От темных доспехов исходит нестабильная рвущаяся наружу энергия!"
"TID_DECORATION_ANCIENT_BARBARIAN_STATUE","Древняя статуя варвара"
"TID_DECORATION_ARCHER_QUEEN_STATUE","Статуя королевы лучниц"
"TID_WORKER2_INFO","Без главного строителя никуда! Его работу можно ускорить с помощью кристаллов."
"TID_WORKER2_BUILDING","Хижина главного строителя"
"TID_HOUSING2_INFO","Ваши войска расположились в военных лагерях. В каждом лагере одновременно может находиться только один тип войск. Некоторые войска можно улучшить, чтобы в лагере их помещалось больше!"
"TID_HERO_INSTRUCTIONS_WARMACHINE","Изобретение главного строителя разносит здания врагов на мелкие кусочки. Как еще показать, кто самый лучший строитель? Хотите задать противникам настоящую взбучку? Разблокируйте электрический молоток!"
"TID_HERO_ABILITY_WARMACHINE_TITLE","Электрический молоток"
"TID_HERO_ABILITY_WARMACHINE_DESC","Боевая машина получает разряд молнии, который дает ей новую энергию, восстанавливает часть здоровья и помогает нанести больше урона при следующей атаке. Эта способность восстанавливается через некоторое время и может быть использована снова."
"TID_VILLAGE_OBJECT_SHIP_INFO","На корабле можно отправиться в плавание к новым землям!"
"TID_GEAR_UP_AVAILABLE_LATER","Сначала надо улучшить это здание до <level>-го уровня!"
"TID_USES_VILLAGE2_BUILDER","Нужен главный строитель!"
"TID_GEAR_UP_BUILDING","Модернизировать здание?"
"TID_GEAR_UP_BUILDING_SUBTITLE","Особое улучшение:"
"TID_GEAR_UP_ARCHER_TOWER","Установите переключатель, которым можно опустить башню лучниц для более быстрой стрельбы!"
"TID_GEAR_UP_CANNON","Обычная пушка превращается в двойную и наносит больший урон при меньшей дальности!"
"TID_GEAR_UP_MORTAR","Превращает обычную мортиру в мультимортиру, которая наносит более рассеянные и мощные удары!"
"TID_ELIXIR2","Эликсир"
"TID_GOLD2","Золото"
"TID_VILLAGE2_DUEL_WAITING","Другой игрок готов к бою с противником!"
"TID_LAYOUTS_VILLAGE2","Деревня строителя"
"TID_PLAYER_PROFILE_TROOPS_VILLAGE2","Войска деревни строителя"
"TID_COLLECTORS_FULL_NOTIFICATION","Вождь, сборщики ресурсов переполнены!"
"TID_MORE_AVAILABLE_AGAIN_IN","Вся добыча на сегодня! Больше будет доступно через:"
"TID_DUEL_TARGET_FOUND","Найден противник для боя! Вперед, в атаку!"
"TID_LOOT_LIMIT_RESET_NOTIFICATION","Вождь, в деревне строителя доступна добыча. Пора идти в бой!"
"TID_DAILY_BONUS_LIMIT_REACHED","Достигнут предел дневной добычи"
"TID_DUEL_WIN_BONUS","Бонус за победу:"
"TID_DUEL_WIN_BONUS_PERCENTAGE","Бонус за бой с противником <percentage> %:"
"TID_DAILY_LOOT_LIMIT_FILLED","Достигнут предел дневной добычи"
"TID_DAILY_LOOT_LIMIT_FULL_INFO","Вся доступная за день добыча уже выиграна. Но можно сразиться за трофеи!"
"TID_REPAIR_SHIP_TITLE","Починить корабль?"
"TID_REPAIR_SHIP_2","На корабле можно отправиться в плавание к новым землям!"
"TID_DEFENCE_TROOP_LEVEL","Уровень войск: <number>"
"TID_UPGRADE_TH_LOCKED_INFO","Постройте следующие здания, чтобы открыть следующий уровень дома строителя!"
"TID_UPGRADE_TH_LOCKED_TITLE","Улучшение заблокировано"
"TID_UPGRADE_TH_LOCKED_TITLE2","Требуются здания:"
"TID_UPGRADE_TH_TO_GEARUP_UNLOCK","Улучшите дом строителя до <number>-го уровня, чтобы модернизировать больше зданий!"
"TID_UPGRADE_TH_LOCKED_GEARUP","Модернизировано максимальное число этих зданий."
"TID_NEWVILLAGE_LOG_SEARCHING_INFO","Атакуйте противника, пока он нападает на вас. Выиграет тот, чья атака лучше!"
"TID_YOUR_TROOPS","Ваши войска"
"TID_TRAIN_TROOPS_HINT","Тренируйте армию перед боем!"
"TID_BUTTON_RESET_NOW","Получить еще!"
"TID_LOG_BUTTON","Ход сражения"
"TID_BUILDING_GEM_MINE","Рудник с кристаллами"
"TID_GEM_MINE_INFO","На руднике с кристаллами ведется разработка месторождения редчайшего и ценного ресурса! Добыча кристаллов — дело трудное и долгое."
"TID_PRODUCTION_RATE_PER_DAY","Производительность: <number> в день"
"TID_NO_CLAN","Не в клане"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_TITLE","Конфликтующая учетная запись"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_MESSAGE","Учетная запись, с которой вы пытаетесь войти, отличается от сохраненной на устройстве. Хотите переключиться на новую?"
