"TID","JP"
"TID_TUTORIAL_ATTACK_DONE2","この地方じゃあ、それがルールだからな！ 相手よりも上手く攻撃できれば、報酬をもらえるのさ。ただし盗みは禁止だ。無礼だからな。"
"TID_TUTORIAL_ATTACK_DONE3","チーフ、いい攻撃でした！ 報酬として戦利品をもらいました！"
"TID_TUTORIAL_WORKER_MENU","いやっほう！ 建物のアイデアは色々あるぜ。まずはオレのおすすめを見てくれ！"
"TID_TUTORIAL_WORKER_MENU2","オレのアイデアは、全部ここに入ってる。だがアンタの方が物知りだからな。代わりに選んでくれ！"
"TID_TUTORIAL_WORKER_MENU3","よっしゃ！ これでオレたちはチームだ！ いつかアンタの故郷にも遊びに行ってみたいぜ... Zzz..."
"TID_TUTORIAL_WORKER_MENU4","チーフ、やることが沢山ありそうですよ。まずは村に手を入れましょう！"
"TID_WARMACHINE","バトルマシン"
"TID_WAITING_FOR_DUEL_NOTIFICATION","バーサス戦を希望しているプレイヤーがいます！"
"TID_UPGRADE_UNITS2","ユニットのアップグレード"
"TID_RESEARCH2_TITLE","アップグレードの恩恵"
"TID_RESERARCH2_SWIPE","左右にスワイプして他のアップグレードも見てみましょう"
"TID_VILLAGE2_PVP_LOOT","勝利数"
"TID_BUTTON_START_MATCHMAKE","今すぐ探す"
"TID_START_MATCHMAKE_HINT","攻撃して防御しましょう！ バーサス戦に勝利すると、ボーナス戦利品を獲得します！"
"TID_SEARCHING","検索中..."
"TID_NEWVILLAGE_LOG_INFO","相手の攻撃終了までお待ちください。より上手く攻撃できた方が勝者となります！"
"TID_BALLOON_CARRIER","降下船"
"TID_SUPER_CHARGED_PEKKA","スーパーP.E.K.K.A"
"TID_IRONFIST_GIANT","ボクサージャイアント"
"TID_TOXIC_MINION","ベータガーゴイル"
"TID_SNEAKY_ARCHER","スニークアーチャー"
"TID_RAGED_BARBARIAN","レイジバーバリアン"
"TID_MOVING_CANNON","移動砲台"
"TID_BOMBER","ボンバー"
"TID_RESEARCH2_ABILITY_TITLE","特殊能力"
"TID_BUILDING_CRUSHER","クラッシャー"
"TID_BUILDING_CRUSHER_INFO","クラッシャーは、パーソナルスペースをとても大切にしています。\n近寄った無礼なユニットは、巨大な岩でブチのめされるでしょう！"
"TID_ADVANCED_TRAP","地雷"
"TID_ADVANCED_TRAP_INFO","近寄った敵ユニットを驚かせる、爆薬を使った仕掛けです。\n空中モードと地上モードを選ぶことができます！"
"TID_INFO_BALLOON_CARRIER","爆弾のかわりに骨をいっぱいに積んだバルーンです。\nスケルトンたちを、敵のすぐそばに投入できます！"
"TID_YOUR_RESULT","あなたの攻撃："
"TID_PUSHER","押し出しトラップ"
"TID_PUSHER_INFO","地上ユニットを、矢印の方向に押し出します。入店お断りです！"
"TID_CHARACTER_INFO_BOMBER","破壊に飢え、強力な特殊効果を発揮するボンバーは、目につくものすべてを破壊します。壁に対してはボーナスダメージが発生します！"
"TID_CHARACTER_INFO_MOVING_CANNON","車輪のついた大砲！？ 敵もまさかと思うでしょう！ あまり頑丈ではありませんが、素晴らしい火力を発揮します！"
"TID_CHARACTER_INFO_IRONFIST_GIANT","有無をいわさぬ性格と牡牛のごとき身体を持つジャイアントは、日々、強烈なパンチの練習を続けています！"
"TID_CHARACTER_INFO_TOXIC_MINION","遠くからターゲットを攻撃し、闇の中で光り、しかもダンスフロアが大好きです。"
"TID_CHARACTER_INFO_SNEAKY_ARCHER","アーチャーは月明かりにまぎれて、相手に気づかれることなく敵を始末することができます。弱点ですか？ 自信過剰なことです！"
"TID_CHARACTER_INFO_RAGED_BARBARIAN","なぜそんなに怒っていて、素早く、狂暴なのでしょうか？ みな怖がって尋ねませんが、なくした剣が見つからないからではないかと..."
"TID_TARGET_FOUND","発見！"
"TID_BABY_DRAGON2","ベビードラゴン"
"TID_CHARACTER_INFO_BABY_DRAGON2","かわいくてモフモフで、かんしゃくを起こしては火をまき散らします。そのハチャメチャな破壊活動は本当にかわいらしいものです。"
"TID_BDRAG2_ABILITY_NAME","かんしゃく"
"TID_BDRAG2_ABILITY_HELP","他の飛行ユニットから離れると、ダメージが<num>％増加します"
"TID_MULTI_MORTAR_INFO","射程の長い範囲攻撃を続けて行い、命中率を最大限に高めています！"
"TID_FULL_ARMY_REQUIRED_V2","攻撃には部隊が揃っている必要があります！"
"TID_ADVANCED_MEGA_TRAP","メガ地雷"
"TID_ADVANCED_MEGA_TRAP_INFO","大きな破壊力を持つ隠しトラップで、地上モードと空中モードを選ぶことができます！"
"TID_CHANGE_TROOPS","ユニット変更"
"TID_WITCH2_ABILITY_NAME","コウモリの群れ"
"TID_WITCH2_ABILITY_HELP","破壊されると、<num>匹のコウモリの群れに変化します"
"TID_DARK_WITCH","ダークネクロ"
"TID_CHARACTER_INFO_DARK_WITCH","大胆不敵に、飛行生物の群れを呼び出します。彼女の姉妹とは違って、芝生を痛めることはありません。"
"TID_UPGRADE_THE_REQUIRED_BUILDING_FIRST","大工の拠点の<name>が、レベル<level>以上である必要があります！"
"TID_BUILDING_FLAMER","バーナー"
"TID_FLAMER_INFO","敵に強力なプラズマを浴びせます！ 地上ユニットであれ空中ユニットであれ、ひどく熱い思いをするでしょう！"
"TID_MATCHMAKE_VILLAGE2_TITLE","バーサス戦"
"TID_YOU","あなた"
"TID_YOUR_BONUS","3勝ボーナスをゲットしました！"
"TID_BAT","コウモリ"
"TID_VILLAGE_ROWBOAT","大工の船"
"TID_VILLAGE_OBJECT_ROWBOAT_INFO","マスター大工はあなたの村を訪れて、建物に特別な能力を加えることができます！ 村の防衛施設に追加された改造オプションを見てみましょう！"
"TID_OBSTACLE_SMALL_TREE","小さな木"
"TID_OBSTACLE_BIG_TREE","大きな木"
"TID_OBSTACLE_TREE_STUMP","切り株"
"TID_OBSTACLE_LARGE_PINE_TREE","森"
"TID_WARMACHINE_INFO","この巨大なロボットは、国内最大のハンマーを持ち上げようとした際に壊れてしまいました。ちょっと修理すれば、戦闘で使えるかもしれません！"
"TID_TELESCOPE_INFO","天文ラボは夜空の星々を観察し、ユニットの隠された能力を引き出す方法を研究します。ユニットのヒットポイントやダメージや収容スペースを改善し、特殊能力を与えましょう！"
"TID_TOWN_HALL2_INFO","マスター大工の家であり、戦闘では最優先目標となります。\n\n攻撃の際に相手のビルダーホールを破壊すると、追加で星を獲得します。\nバーサス戦では、相手より多くの星を獲得した方か、星の数が同じであれば\nより大きな損害を与えた方が勝者となります。\n\nビルダーホールをアップグレードすると\nより高度な建物やユニットがアンロックされます！"
"TID_BUILDING_TOWN_HALL2","ビルダーホール"
"TID_CHARACTER_INFO_BAT","コウモリの大群は恐るべき移動速度と攻撃力を発揮しますが、範囲攻撃を受けると簡単に排除されてしまいます。"
"TID_CHARACTER_INFO_SUPER_CHARGED_PEKKA","強力な闇のヨロイの内部からは不安定なエネルギーが漏れ出ており、解き放たれる時を待っています！"
"TID_DECORATION_ANCIENT_BARBARIAN_STATUE","古代バーバリアンの像"
"TID_DECORATION_ARCHER_QUEEN_STATUE","アーチャークイーンの像"
"TID_WORKER2_INFO","この地方では、マスター大工がいなければ何もできせん！ エメラルドを使えば、彼の作業をスピードアップさせることができます。"
"TID_WORKER2_BUILDING","マスター大工の小屋"
"TID_HOUSING2_INFO","あなたのユニットは、このアーミーキャンプに駐留します。それぞれのキャンプには、1種類のユニットしか駐留できません。一部のユニットはアップグレードによって駐留できる数が増加します！"
"TID_HERO_INSTRUCTIONS_WARMACHINE","マスター大工の自慢の発明で、敵の建物を粉砕することができます。大工としての腕前を世間に見せつけるには、どうしたらいいでしょうか？ 電撃ハンマーをアンロックして、敵をブチのめせばいいのです！"
"TID_HERO_ABILITY_WARMACHINE_TITLE","電撃ハンマー"
"TID_HERO_ABILITY_WARMACHINE_DESC","バトルマシンは強力な落雷を発生させ、自分の耐久力を若干回復させるとともに、次の攻撃の威力もアップします。使用後は一定時間でチャージされ、再び使用できるようになります！"
"TID_VILLAGE_OBJECT_SHIP_INFO","船があれば、新しい場所に\n行くことができます！"
"TID_GEAR_UP_AVAILABLE_LATER","先にこの建物をレベル<level>にアップグレードしてください！"
"TID_USES_VILLAGE2_BUILDER","マスター大工が必要です！"
"TID_GEAR_UP_BUILDING","建物を改造しますか？"
"TID_GEAR_UP_BUILDING_SUBTITLE","スペシャルアップグレード："
"TID_GEAR_UP_ARCHER_TOWER","アーチャータワーを低くするスイッチを追加します。低くすると、攻撃速度が大幅にアップします！"
"TID_GEAR_UP_CANNON","大砲を二連砲に改造します。射程はやや短くなりますが、攻撃力は大幅にアップします。"
"TID_GEAR_UP_MORTAR","迫撃砲を連装迫撃砲に改造します。ダメージ範囲が拡大し、バースト射撃を行います。"
"TID_ELIXIR2","エリクサー"
"TID_GOLD2","ゴールド"
"TID_VILLAGE2_DUEL_WAITING","別のプレイヤーがバーサス戦を希望しています！"
"TID_LAYOUTS_VILLAGE2","大工の拠点"
"TID_PLAYER_PROFILE_TROOPS_VILLAGE2","大工の拠点のユニット"
"TID_COLLECTORS_FULL_NOTIFICATION","チーフ、ポンプがいっぱいになっています！"
"TID_MORE_AVAILABLE_AGAIN_IN","今日の戦利品はすべてゲットしました！ 次の戦利品まで："
"TID_DUEL_TARGET_FOUND","バーサス戦の相手が見つかりました！ さっそく攻撃してみましょう！"
"TID_LOOT_LIMIT_RESET_NOTIFICATION","チーフ、大工の拠点の戦利品はまだまだ入手可能です。戦いましょう！"
"TID_DAILY_BONUS_LIMIT_REACHED","本日の戦利品が上限に達しました"
"TID_DUEL_WIN_BONUS","勝利ボーナス："
"TID_DUEL_WIN_BONUS_PERCENTAGE","<percentage>％バーサス戦ボーナス："
"TID_DAILY_LOOT_LIMIT_FILLED","本日の戦利品が上限に達しました"
"TID_DAILY_LOOT_LIMIT_FULL_INFO","本日の戦利品はすべて入手済みですが、戦ってトロフィーを手に入れることはできます！"
"TID_REPAIR_SHIP_TITLE","船を修理しますか？"
"TID_REPAIR_SHIP_2","船があれば、新しい場所に{0}行くことができます！"
"TID_DEFENCE_TROOP_LEVEL","ユニットレベル： <number>"
"TID_UPGRADE_TH_LOCKED_INFO","次のビルダーホールレベルをアンロックするには、以下の施設を建設する必要があります！"
"TID_UPGRADE_TH_LOCKED_TITLE","アップグレードをアンロック"
"TID_UPGRADE_TH_LOCKED_TITLE2","必要な施設："
"TID_UPGRADE_TH_TO_GEARUP_UNLOCK","ビルダーホールをレベル<number>までアップグレードすると、もっと多くの施設を改造できるようになります！"
"TID_UPGRADE_TH_LOCKED_GEARUP","対象施設を最大まで改造しました！"
"TID_NEWVILLAGE_LOG_SEARCHING_INFO","互いの村を攻撃し合います。より上手く攻撃できたほうが勝ちです！"
"TID_YOUR_TROOPS","あなたのユニット"
"TID_TRAIN_TROOPS_HINT","攻撃を行う前に、ユニットを訓練してください！"
"TID_BUTTON_RESET_NOW","もっともらう！"
"TID_LOG_BUTTON","戦闘ログ"
"TID_BUILDING_GEM_MINE","エメラルド鉱山"
"TID_GEM_MINE_INFO","エメラルド鉱山は、希少価値の高い資源の鉱脈に通じています！\nしかし採掘は、時間のかかる大仕事です。"
"TID_PRODUCTION_RATE_PER_DAY","生産量： 1日<number>個"
"TID_NO_CLAN","クランなし"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_TITLE","アカウントの競合"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_MESSAGE","ログインしようとしているアカウントは、ローカルに保存されているアカウントと異なっています。新しいアカウントに切り替えますか？"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_YES_BUTTON","はい、このアカウントに切り替えます。"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_NO_BUTTON","いいえ、元のアカウントを使用します。"
"TID_ACHIEVEMENT_TOWN_HALL2_TITLE","マスターエンジニア"
"TID_ACHIEVEMENT_TOWN_HALL2","ビルダーホールをレベル<number>までアップグレードする"
"TID_ACHIEVEMENT_TOWN_HALL2_COMPLETED","現在のビルダーホールレベル： <value>"
"TID_ACHIEVEMENT_UNIT_UNLOCK2_TITLE","次世代モデル"
"TID_ACHIEVEMENT_UNIT_UNLOCK2","大工兵舎で<name>をアンロックする"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2_TITLE","解体屋"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2","バーサス戦で<number>個のビルダーホールを破壊する"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2_COMPLETED","破壊したビルダーホールの数： <value>"
"TID_BUILDING_GIANT_CANNON","重砲"
"TID_DECORATION_SMALL_PINETREE","小さな松の木"
"TID_DECORATION_PINETREE","松の木"
"TID_TARGET","攻撃目標"
"TID_GIANT_CANNON_INFO","誰であろうと、重砲の前では無力です。\nその巨大な砲弾は、あらゆるものを押しのけ、ただ前へ前へと突き進みます..."
"TID_EVENT_ARMY","アーミーイベント"
"TID_EVENT_ARMY_INFO","自分の軍団で村を破壊して回りましょう！ 全ユニットの費用が<num>％オフになりました！"
"TID_CAMP_FIRE_DECO","ゴブリンキャンプファイア"
"TID_TRAP_AIR2","対空トラップ"
"TID_TRAP_AIR2_INFO","対空トラップ説明文"
"TID_DECORATION_GENERIC","デコレーション"
"TID_BUTTON_FREE","無料"
"TID_FIREPLACE","たき火"
"TID_REPLAY_SHARE_TEXT","バーサス戦のリプレイをクランチャットで共有しますか？"
"TID_BUTTON_GEAR_UP","改造"
"TID_UPGRADE_SHIPYARD_TO_SAIL","船を修理して、新天地を目指しましょう！"
"TID_BUILDING_AIR_DEFENSE2","対空爆弾"
"TID_AIR_DEFENSE2_INFO","重厚な対空防衛をお求めの方には、この対空爆弾をオススメします。爆薬を詰めたタルが次々と空中に浮かび上がって、飛行ユニットに絶大なダメージを与えます！"
"TID_DIAMOND_BUNDLE_BH3","ビルダーホール3パック"
"TID_DIAMOND_BUNDLE_BH4","ビルダーホール4パック"
"TID_DIAMOND_BUNDLE_BH5","ビルダーホール5パック"
"TID_DIAMOND_BUNDLE_BH6","ビルダーホール6パック"
"TID_DIAMOND_BUNDLE_BH7","ビルダーホール7パック"
"TID_DIAMOND_BUNDLE_BH8","ビルダーホール8パック"
"TID_DIAMOND_BUNDLE_BH3_INFO","• <gems> エメラルド\n• <res0>エリクサー\n• レベル1クラッシャー\n\n建設時間なし、収容量制限なし！\n\nこの<cffec78><value>倍バリュー</c>は、1度限りの特別提供となります！"
"TID_DIAMOND_BUNDLE_BH4_INFO","• <gems> エメラルド\n• <res0> エリクサー\n• レベル1警備所\n• レベル1テスラ\n\n建設時間なし、収容量制限なし！\n\nこの<cffec78><value>倍バリュー</c>は、1度限りの特別提供となります！"
"TID_DIAMOND_BUNDLE_BH5_INFO","• <gems> エメラルド\n• <res0> エリクサー\n• レベル1連装迫撃砲\n\n建設時間なし、収容量制限なし！\n\nこの<cffec78><value>倍バリュー</c>は、1度限りの特別提供となります！"
"TID_DIAMOND_BUNDLE_BH6_INFO","• <gems> エメラルド\n• <res0> エリクサー\n• レベル1バーナー\n• レベル1クラッシャー\n\n建設時間なし！\n\nこの<cffec78><value>倍バリュー</c>は、1度限りの特別提供となります！"
"TID_WORKER_TARGET_OTHER_VILLAGE","大工は別の村で作業中です！"
