"TID","TR"
"TID_WARMACHINE_INFO","Bu dev makine, bu diyarın en büyük çekicini kaldırmaya çalışırken parçalandı. Onarırsak savaşta kullanabiliriz!"
"TID_TELESCOPE_INFO","Yıldız Laboratuvarı, göklerdeki gizemi çözmeye çalışır ve birliklerini güçlendirmeni sağlar. Özel yetenekler kazandırmanın yanı sıra birlikleri isabet puanı, hasar ve barındırma alanı açısından da geliştirir!"
"TID_TOWN_HALL2_INFO","Usta İnşaatçının evi ve savaşın ana hedefi.\n\nSaldırılarda bir İnşaatçı Binasını yok ederek ekstra bir yıldız kazanırsın. Karşılıklı savaşları en fazla yıldızı alarak ya da berabere kalma durumunda daha fazla hasar vererek kazanırsın.\n\nGelişmiş bina ve birlikler için İnşaatçı Binasını yükselt!"
"TID_BUILDING_TOWN_HALL2","İnşaatçı Binası"
"TID_CHARACTER_INFO_BAT","Yarasalar sürü halindeyken korkutucu şekilde hızlı ve ölümcüldür ancak alan hasarıyla kolayca yok edilebilirler."
"TID_CHARACTER_INFO_SUPER_CHARGED_PEKKA","Bu güçlü, koyu renkli zırh dengesiz bir enerjiyle dolu. Patlamaya hazır!"
"TID_DECORATION_ANCIENT_BARBARIAN_STATUE","Antik Barbar Heykeli"
"TID_DECORATION_ARCHER_QUEEN_STATUE","Okçu Kraliçe Heykeli"
"TID_WORKER2_INFO","Usta İnşaatçı olmadan burada hiçbir iş yapılamıyor! Yeşil taş kullanarak bu işi hızlandırabilirsin."
"TID_WORKER2_BUILDING","Usta İnşaatçının Kulübesi"
"TID_HOUSING2_INFO","Birliklerin Ordu Kamplarında bulunur. Her kamp, tek seferde yalnızca bir birlik türü barındırır. Bazı birlikler kamp başına daha fazla birim sığacak şekilde yükseltilebilir!"
"TID_HERO_INSTRUCTIONS_WARMACHINE","Usta İnşaatçının bu önemli buluşu düşman binalarını paramparça ediyor. Bu civardaki en iyi inşaatçının kim olduğunu kanıtlamak için daha iyi bir yol düşünebiliyor musun? Rakiplerini gerçek anlamda sarsmak için Elektrikli Çekiç yeteneğini aç!"
"TID_HERO_ABILITY_WARMACHINE_TITLE","Elektrikli Çekiç"
"TID_HERO_ABILITY_WARMACHINE_DESC","Savaş Makinesi enerji dolu bir yıldırım çağırıp sağlığını bir miktar artırır ve bir sonraki saldırılarında daha yüksek hasar verir. Bu yetenek bir süre geçtikten sonra tekrar kullanılabilir!"
"TID_VILLAGE_OBJECT_SHIP_INFO","Gemi seni yeni yerlere götürür!"
"TID_GEAR_UP_AVAILABLE_LATER","Önce bu binayı <level>. seviyeye getir!"
"TID_USES_VILLAGE2_BUILDER","Usta İnşaatçı gerektirir!"
"TID_GEAR_UP_BUILDING","Binayı geliştirmek ister misin?"
"TID_GEAR_UP_BUILDING_SUBTITLE","Özel yükseltme:"
"TID_GEAR_UP_ARCHER_TOWER","Bu Okçu Kulesini alçaltıp çok daha hızlı ok atmasını sağlayacak bir düğme tak!"
"TID_GEAR_UP_CANNON","Bu Topu bir Çifte Topa dönüştürerek daha kısa bir menzilde daha fazla hasar vermesini sağla!"
"TID_GEAR_UP_MORTAR","Bu Havanı bir Çoklu Havana dönüştürerek seri atış yapmasını ve daha etkili olmasını sağla!"
"TID_ELIXIR2","İksir"
"TID_GOLD2","Altın"
"TID_VILLAGE2_DUEL_WAITING","Bir başka Oyuncu Karşılıklı savaş arıyor!"
"TID_LAYOUTS_VILLAGE2","İnşaatçı Üssü"
"TID_PLAYER_PROFILE_TROOPS_VILLAGE2","İnşaatçı Üssü Birlikleri"
"TID_COLLECTORS_FULL_NOTIFICATION","Şef, toplayıcıların dolu ve beklemede!"
"TID_MORE_AVAILABLE_AGAIN_IN","Bugünlük tüm ganimetleri aldık! Yeni ganimetler için kalan süre:"
"TID_DUEL_TARGET_FOUND","Karşılıklı savaş rakibi bulundu! Haydi saldıralım!"
"TID_LOOT_LIMIT_RESET_NOTIFICATION","Şef, artık daha fazla İnşaatçı Üssü ganimeti kazanabiliriz. Savaş zamanı!"
"TID_DAILY_BONUS_LIMIT_REACHED","Günlük ganimet sınırına erişildi"
"TID_DUEL_WIN_BONUS","Zafer Bonusu:"
"TID_DUEL_WIN_BONUS_PERCENTAGE","%<percentage> Karşılıklı savaş Bonusu:"
"TID_DAILY_LOOT_LIMIT_FILLED","Günlük Ganimet Sınırına Erişildi"
"TID_DAILY_LOOT_LIMIT_FULL_INFO","Bugünlük tüm ganimeti kazandın. Kupa kazanmak için savaşmaya devam edebilirsin!"
"TID_REPAIR_SHIP_TITLE","Gemiyi onarmak istiyor musun?"
"TID_REPAIR_SHIP_2","Gemi seni yeni yerlere götürür!"
"TID_DEFENCE_TROOP_LEVEL","Birlik seviyesi: <number>"
"TID_UPGRADE_TH_LOCKED_INFO","Bir sonraki İnşaatçı Binası seviyesinin kilidini açmak için aşağıdaki binaları inşa et!"
"TID_UPGRADE_TH_LOCKED_TITLE","Yükseltme Kilitli"
"TID_UPGRADE_TH_LOCKED_TITLE2","Gereken Binalar:"
"TID_UPGRADE_TH_TO_GEARUP_UNLOCK","Daha fazla binayı geliştirmek için İnşaatçı Binasını <number>. seviyeye yükselt!"
"TID_UPGRADE_TH_LOCKED_GEARUP","Bu binalardan zaten maksimum sayıda geliştirdin!"
"TID_NEWVILLAGE_LOG_SEARCHING_INFO","Bir rakiple karşılıklı saldırılar yapın. En iyi saldırı kazansın!"
"TID_YOUR_TROOPS","Birliklerin"
"TID_TRAIN_TROOPS_HINT","Saldırmadan önce bir ordu eğit!"
"TID_BUTTON_RESET_NOW","Daha fazlasını şimdi al!"
"TID_LOG_BUTTON","Savaş Günlüğü"
"TID_BUILDING_GEM_MINE","Taş Madeni"
"TID_GEM_MINE_INFO","Taş Madeni, bu çok değerli kaynağı çıkarmak için bir yol sağlar! Ancak taş çıkarmak yavaş ve zorlu bir iştir."
"TID_PRODUCTION_RATE_PER_DAY","Üretim Hızı: Günlük <number>"
"TID_NO_CLAN","Klan yok"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_TITLE","Hesap Uyuşmazlığı"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_MESSAGE","Giriş yapmaya çalıştığın hesap, cihazda kayıtlı hesaptan farklı. Yeni hesaba geçmek istiyor musun?"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_YES_BUTTON","Evet, yeni hesaba geç."
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_NO_BUTTON","Hayır, orijinal hesabı kullan."
"TID_ACHIEVEMENT_TOWN_HALL2_TITLE","Usta Mühendislik"
"TID_ACHIEVEMENT_TOWN_HALL2","İnşaatçı Binasını <number>. seviyeye yükselt"
"TID_ACHIEVEMENT_TOWN_HALL2_COMPLETED","Şu anki İnşaatçı Binası seviyesi: <value>"
"TID_ACHIEVEMENT_UNIT_UNLOCK2_TITLE","Yeni Nesil Model"
"TID_ACHIEVEMENT_UNIT_UNLOCK2","İnşaatçı Kışlasında <name> birliğini aç"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2_TITLE","Tersine İnşaatçılık"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2","Karşılıklı savaşlarda <number> İnşaatçı Binası yok et"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2_COMPLETED","Yok edilen toplam İnşaatçı Binası: <value>"
"TID_BUILDING_GIANT_CANNON","Dev Top"
"TID_DECORATION_SMALL_PINETREE","Küçük Çam Ağacı"
"TID_DECORATION_PINETREE","Çam Ağacı"
"TID_TARGET","Hedef"
"TID_GIANT_CANNON_INFO","Dev Topun yoluna kimse çıkamaz. Devasa boyutlardaki top mermileri her şeyi ezip geçer ve ilerlemeye devam eder..."
"TID_EVENT_ARMY","Ordu Etkinliği"
"TID_EVENT_ARMY_INFO","Bu orduyla köyleri yok et! Her birim artık %<num> indirimli!"
"TID_CAMP_FIRE_DECO","Goblin Kamp Ateşi"
"TID_TRAP_AIR2","Hava Tuzağı"
"TID_TRAP_AIR2_INFO","Hava Tuzağı Bilgi metinleri"
"TID_DECORATION_GENERIC","Dekorasyon"
"TID_BUTTON_FREE","ÜCRETSİZ"
"TID_FIREPLACE","Şenlik Ateşi"
"TID_REPLAY_SHARE_TEXT","Karşılıklı Savaş kayıtlarını klan sohbetinde paylaşmak ister misin?"
"TID_BUTTON_GEAR_UP","Geliştir"
"TID_UPGRADE_SHIPYARD_TO_SAIL","Yeni yerler ziyaret etmek için gemiyi onar!"
"TID_BUILDING_AIR_DEFENSE2","Hava Bombaları"
"TID_AIR_DEFENSE2_INFO","Sağlam bir hava savunması için Hava Bombalarını kullanabilirsin. Uçan düşmanları yok etmek için havaya sınırsız sayıda patlayıcı varil fırlatır!"
"TID_DIAMOND_BUNDLE_BH3","İnşaatçı Binası 3 Paketi"
"TID_DIAMOND_BUNDLE_BH4","İnşaatçı Binası 4 Paketi"
"TID_DIAMOND_BUNDLE_BH5","İnşaatçı Binası 5 Paketi"
"TID_DIAMOND_BUNDLE_BH6","İnşaatçı Binası 6 Paketi"
"TID_DIAMOND_BUNDLE_BH7","İnşaatçı Binası 7 Paketi"
"TID_DIAMOND_BUNDLE_BH8","İnşaatçı Binası 8 Paketi"
"TID_DIAMOND_BUNDLE_BH3_INFO","• <gems> Taş\n• <res0> İksir\n• 1. seviye Ezici\n\nİnşa süresi ve depo sınırı yok!\n\n<cffec78><value> kat değerli</c> bu TEK seferlik fırsatı kaçırma!"
"TID_DIAMOND_BUNDLE_BH4_INFO","• <gems> Taş\n• <res0> İksir\n• 1. seviye Muhafız Kulesi\n• 1. seviye Tesla Kulesi\n\nİnşa süresi ve depo sınırı yok!\n\n<cffec78><value>kat değerli</c> bu TEK seferlik fırsatı kaçırma!"
"TID_DIAMOND_BUNDLE_BH5_INFO","• <gems> Taş\n• <res0> İksir\n• 1. seviye Çoklu Havan\n\nİnşa süresi ve depo sınırı yok!\n\n<cffec78><value> kat değerli</c> bu TEK seferlik fırsatı kaçırma!"
"TID_DIAMOND_BUNDLE_BH6_INFO","• <gems> Taş\n• <res0> İksir\n• 1. seviye Fırın\n• 1. seviye Ezici\n\nİnşa süresi yok!\n\n<cffec78><value>kat değerli</c> bu TEK seferlik fırsatı kaçırma!"
"TID_WORKER_TARGET_OTHER_VILLAGE","İnşaatçı başka bir köyde çalışıyor!"
"TID_GEAR_UP_ITEM","<item> binasını geliştir"
"TID_V2_TRAINING_BARRACKS_UPGRADING","Kışla yükseltilirken birlik eğitimi durur!"
"TID_V2_START_DUEL_GENERIC_ERROR","Eşleştirme yapılamıyor!"
"TID_V2_START_DUEL_ALREADY_IN_MATCHMAKING","Eşleştirme yapılamıyor, zaten eşleştiriliyor"
"TID_V2_START_DUEL_SNAPSHOT_FAILED","Eşleştirme yapılamıyor, anlık görüntü alınamadı"
"TID_V2_START_DUEL_ACTIVE","Eşleştirme yapılamıyor, düello zaten etkin"
"TID_V2_DUEL_FEED_DESTROYED","Yok edilen"
"TID_V2_DUEL_FEED_BATTLE_STARTED","Savaş Başladı!"
"TID_V2_DUEL_FEED_BH_DESTROYED","İnşaatçı Binası yok edildi!"
"TID_SPEED_UP_DUEL_CONFIRMATION_TITLE","Daha fazlasını şimdi almak ister misin?"
"TID_SPEED_UP_DUEL_CONFIRMATION","Daha fazla Karşılıklı Savaş bonusunu hemen açmak ister misin?"
"TID_SHARE_DUEL_TEXT","Karşılıklı Savaş tekrarını klanınla paylaşmak ister misin?"
"TID_BUILDING_BARRACK2","İnşaatçı Kışlası"
"TID_BARRACK2_INFO","İnşaatçı Kışlası, Karşılıklı Savaşlar için birlik eğitir! Saldırmadan hemen önce birlikleri hızlıca değiştirebilirsin. Daha fazla birlik türü açmak için İnşaatçı Kışlasını yükselt!"
"TID_UPGRADE_BUILDING_TO_LEVEL_TO_BUILD_MORE","İnşa etmek için <building> binasını <number>. seviyeye yükselt!"
"TID_UPGRADE_BUILDING_TO_LEVEL_TO_UNLOCK","Açmak için <building> binasını <number>. seviyeye yükselt!"
"TID_DUEL_REWARDS_TITLE","Karşılıklı Savaş Ödülleri"
"TID_CURRENT_REWARDS","Şu anki"
"TID_NEXT_REWARDS","İleri"
"TID_WIN_BONUS","Galibiyet Bonusu"
"TID_3_WIN_BONUS","3 Galibiyet Bonusu"
"TID_DUEL_REWARDS_INFO_TEXT","Ganimet elde etmek için bir Karşılıklı Savaşı kazan! Savunmada kaynak kaybedilmez.\n\nÖdülünü artırmak için daha fazla kupa kazan!"
"TID_TEST_PACK_RES_V2","v2 Res için Test Paketi"
"TID_TEST_PACK_RES_FOR_BOTH_VILLAGES","th'deki her iki v res için Test Paketi"
"TID_DIAMOND_MINE_FULL_NOTIFICATION","Şef, Taş Madenin Taşlarla dolu!"
"TID_LOCAL_NOTIFICATION_GEARUP_READY","<item> geliştirmesi hazır"
"TID_LOCAL_NOTIFICATION_CLOCK_TOWER","Saat Kulesi hızlandırıcısı kullanılabilir"
"TID_LAYOUTS_ACTIVE_BASE","Etkin Üs"
"TID_BROKEN_BUILDING","Yıkılmış Bina"
"TID_ACHIEVEMENT_VS_BATTLE_TROPHIES_TITLE","Şampiyon İnşaatçı"
"TID_ACHIEVEMENT_VS_BATTLE_TROPHIES","Karşılıklı savaşlarda toplam <number> kupa kazan"
"TID_ACHIEVEMENT_VS_BATTLE_TROPHIES_COMPLETED","Karşılıklı Savaş Kupa rekoru: <value>"
"TID_ACHIEVEMENT_GEAR_UP_TITLE","Geliştirme"
"TID_ACHIEVEMENT_GEAR_UP_ONE","Usta İnşaatçıyı kullanarak bir binayı geliştir"
"TID_ACHIEVEMENT_GEAR_UP","Usta İnşaatçıyı kullanarak <number> binayı geliştir"
"TID_ACHIEVEMENT_GEAR_UP_COMPLETED","Geliştirilen toplam bina sayısı: <value>"
"TID_ACHIEVEMENT_REPAIR_BUILDING_TITLE","Gizli Hazineler"
"TID_ACHIEVEMENT_REPAIR_BUILDING","<name> binasını onar"
"TID_TAB_VIEW_VILLAGE","Asıl Köy"
"TID_TAB_VIEW_VILLAGE2","İnşaatçı Üssü"
"TID_DUEL_TOTAL_WINS","Karşılıklı Savaş Galibiyetleri:"
"TID_VILLAGE_EDIT_MODE_V2","İnşaatçı Üssü Düzenleme Modu"
"TID_LEADERBOARDBANNER_PLAYERTOURNAMENTS_V2","Karşılıklı Savaş Turnuvası"
"TID_LEADERBOARDBANNER_PLAYER_NO_TOP_3_V2","Karşılıklı Savaş Turnuvasının kazananları burada gösterilecek!"
"TID_ACHIEVEMENTS_VILLAGE1","Asıl Köy Başarıları"
"TID_ACHIEVEMENTS_VILLAGE2","İnşaatçı Üssü Başarıları"
"TID_LOADING_CHINA","本网络游戏适合年满13周岁以上的用户使用；为了您的健康，请合理控制游戏时间。京网文[2016]4066-516号 （总）网出证（京）字第149号 著作权人：SUPERCELL OY 出版单位：北京昆仑乐享网络技术有限公司 文网游进字[2015]0062号 新广出审[2015]1084号 出版物号：ISBN 978-7-89988-438-6 抵制不良游戏，拒绝盗版游戏。注意自我保护，谨防受骗上当。适度游戏益脑，沉迷游戏伤身。合理安排时间，享受健康生活。"
"TID_BUY_BUILDING_COMING_SOON","<target> çok yakında geliyor!"
"TID_COPIED_TO_DEVICE_CLIPBOARD_GENERIC","Cihaz panosuna kopyalandı!"
"TID_TENCENT_AUTH_EXPIRED","Yetkinin süresi doldu, lütfen tekrar giriş yap."
"TID_TROOP_INFO_COMING_SOON","Çok Yakında!"
"TID_HINT_REBUILD_BOAT","İnşaatçı Üssüne gitmek için sahildeki gemiyi kullan!"
"TID_HINT_TROOP_ABILITIES","Yıldız Laboratuvarında birliklerinin özel yeteneklerini aç ve yükselt."
"TID_HINT_RESOURCES_ARE_SAFE","İnşaatçı Üssündeki kaynaklar düşmanlar tarafından yağmalanamaz."
"TID_HINT_ARCHER_TOWER2","Okçu Kulelerini alçaltarak daha kısa bir menzilde iki kat etkili olmalarını sağlayabilirsin."
"TID_HINT_SWAP_TROOPS","Saldırmadan önce stratejini mi değiştirmek istiyorsun? Birlikler arasında geçiş yapmak için yeşil oklara dokun!"
"TID_HINT_GEM_MINE","Ek Taş toplamaya başlamak için Taş Madenini onar!"
"TID_HINT_AIRGROUND_MINES","Mayınlar ve Mega Mayınlar hava veya kara birliklerine zarar verecek şekilde ayarlanabilir."
"TID_HINT_PUSH_TRAP","Fırlatma tuzaklarını döndürerek birlikleri istediğin yönde fırlatabilirsin."
"TID_HINT_CRUSHER","Ezici, kara birliklerine karşı çok etkilidir ama uçan veya menzilli birlikler zarar görmeden onu yok edebilir."
"TID_HINT_CLOCK_TOWER","Saat Kulesi; inşaatları, kaynak üretimini ve her şeyi hızlandırır!"
"TID_HINT_TOXIC_MINION","Uzun Menzilli Atış özelliğinden yararlanmak için Beta Dalkavukları düşman binalarından uzağa bırak."
"TID_HINT_WARMACHINE1","Savaş Makinesini onarıp saldırılarında güçlü bir kahraman olarak kullanabilirsin!"
"TID_HINT_WARMACHINE2","Savaş Makinesinin Elektrikli Çekiç özelliği, şarj olduktan sonra tekrar kullanılabilir!"
"TID_HINT_GEAR_UP","Asıl köyünün savunmalarında Usta İnşaatçının özel geliştirmelerinden yararlanmak için Geliştir seçeneğini bul!"
"TID_HINT_VERSUS_BATTLE1","Karşılıklı Savaşları daha fazla yıldız alan kazanır. Aynı sayıda yıldız alındığında yok etme yüzdesine bakılır."
"TID_HINT_VERSUS_BATTLE2","Karşılıklı Savaş ödüllerini artırmak için daha fazla Kupa kazan!"
"TID_HINT_VERSUS_BATTLE3","Büyük bir ganimet ödülü için 3 Karşılıklı Savaş kazan."
"TID_HINT_VERSUS_BATTLE4","Karşılıklı Savaşları kazanmakta zorlanıyor musun? Tekrarlarını izle ve savunmanı geliştir!"
"TID_CHINESE_APP_STORE_CONFLICT_MESSAGE","此微信/QQ帐号已经关联了从其他安卓应用商店下载的相同游戏，不能再次关联。如果您希望使用该微信/QQ帐号重新开始游戏，请从游戏内联系Supercell玩家支持团队。"
"TID_DEVICE_LINK_ERROR_BOTH_HAVE_OPEN_ID","Birden çok iOS cihazında oynamak için lütfen bu cihazda WeChat ya da QQ'ya giriş yaptığından emin ol.\n\nDaha sonra diğer cihaz ile WeChat ya da QQ'ya giriş yap. İlerlemen otomatik olarak senkronize edilecektir."
"TID_GEAR_UP_COMING_SOON","<building> için Geliştirme çok yakında burada!"
"TID_NEWS_BUILDER_BASE_TITLE1","Yepyeni bir dünyaya yelken aç"
"TID_NEWS_BUILDER_BASE_TEXT1","• İnşaatçı Üssü ile yepyeni bir maceraya atıl!\n• Özel birlikler, binalar ve daha fazlasıyla baştan aşağı yeni bir üs inşa et!\n• Seyahate çııkmak için gemini tamir et"
"TID_NEWS_BUILDER_BASE_TITLE2","Yeni Karşılıklı Savaş modunda savaş"
"TID_NEWS_BUILDER_BASE_TEXT2","• Yepyeni ordu, oyun tarzı ve liderlik tablosunda karşılıklı saldırı gerçekleştir\n• Sinsi Okçunun Pelerini gibi yeteneklerle birlikleri eğit!\n• Tekrar kullanılabilir bir yeteneğe sahip güçlü bir yeni Kahraman edin!"
"TID_NEWS_BUILDER_BASE_TITLE3","Yeni bina, dümen ve hazineler"
"TID_NEWS_BUILDER_BASE_TEXT3","• Rakipleri Ezici ve Fırlatma Tuzağı gibi başa çıkılmaz savunmalarla alt et!\n• Üssünü Taş Madeni ve Saat Kulesi ile güçlendir\n• Bu diyardaki özel yükseltmelerle asıl köyünü geliştir!"
"TID_NEWS_BUTTON_FIND_OUT_MORE","Daha fazlasını öğren!"
"TID_NEWS_MAY_BALANCING_TITLE","Mayıs 2017 Dengeleme Güncellemesi"
"TID_NEWS_MAY_BALANCING_TEXT","• İyileştirme, Dondurma ve Klon Büyüsü için yeni seviyeler\n• 9. Belediye Binasında 7. Altın Madeni ve İksir Toplayıcı\n• Diğer dengeleme ve indirimler"
"TID_SHARE_DIALOG_COPY_ALERT_MESSAGE","Bağlantı panoya kopyalandı"
"TID_SHARE_DIALOG_COPY_ALERT_BUTTON","Tamam"
"TID_DEVICE_LINK_ERROR_BOTH_HAVE_OPEN_ID_KUNLUN","Mevcut köy zaten bağlandı. Bağlantı sadece bir kere yapılabilir."
"TID_RES_PACK_INFO_GOLD","• <gems> Taş\n• <res0> Altın\n\nDepo sınırı yok!\n\nSınırlı bir süre için kaynaklarda büyük indirim kazan!"
"TID_RES_PACK_INFO_ELIXIR","• <gems> Taş\n• <res0> İksir\n\nDepo sınırı yok!\n\nSınırlı bir süre için kaynaklarda büyük indirim kazan!"
"TID_RES_PACK_SPECIAL","Kaynak Paketi"
"TID_TRAINING_BUILDING_STATUS","Kışla"
"TID_BUILDING_STATUS","Savunma"
"TID_BATTLERAM","Koçbaşı"
"TID_CHARACTER_INFO_BATTLERAM","Dört Barbar büyük bir tomrukla en yakın binaya doğru koşar ve vurabilirlerse büyük bir hasar verirler. Ardından kılıçlarıyla savaşa katılırlar!"
"TID_DECORATION_BUILDER_STATUE","İnşaatçı Heykeli"
"TID_TRAP_SHRINK","Küçültme Tuzağı"
"TID_TRAP_SHRINK_INFO","Cadının şişede taşıdığı bu lanet, saldırganları küçültür, geçici bir süreliğine isabet puanı ve hasarlarını azaltarak çok şirin olmalarını sağlar. Acımasızca."
"TID_BUTTON_NOTE","Not"
"TID_SIGN_TITLE","İnşaatçının Notu"
"TID_SIGN_MESSAGE","!"
"TID_BIRTHDAY_SPELL","Yaş Günü Patlaması"
"TID_BIRTHDAY_SPELL_INFO","Yıl dönümü kutlamasında sürprizi patlat! Bu özel hediye, yakındaki bina ve birliklere hasar verir ve onları sersemletir."
"TID_LAYOUTS_COPY_EXPLANATION_V2","Seçilen tasarımın kopyalanacağı yeri seç."
"TID_OBSTACLE_BIRTHDAY2017","5. Yıl Dönümü Pastası"
"TID_NEWS_JUNE_V1_BALANCING_TITLE","Asıl Köy Yükseltme Çılgınlığı"
"TID_NEWS_JUNE_V1_BALANCING_TEXT","• Top, Okçu Kulesi ve Cehennem Kulesi yükseltmeleri\n• P.E.K.K.A, Şifacı, Büyücü, Madenci ve Duvar Yıkıcı yükseltmeleri\n• İndirim ve dengeleme değişiklikleri, 10. seviye Belediye Binası dahil"
"TID_BALLOON_HASTE_EVENT_TITLE","Balon Vın Etkinliği"
"TID_BALLOON_HASTE_EVENT_INFO","Balonlar, Acele Büyülerle yapılmış hızlı şeritlerden zıplayarak geçer. İkisini de indirimli oluştur. Vın boom!"
"TID_USE_SPELL_EVENT_ACHIEVEMENT_DESC_PLURAL","Etkinlik Mücadelesi: Çok oyunculu savaşları kazan!\n<cffec78>• <usecount> <unit> büyüleri kullanılmalı</c>"
"TID_USE_SPELL_EVENT_ACHIEVEMENT_DESC","Etkinlik Meydan Okuması: Çok oyunculu savaşları kazan!\n<cffec78>• 1 <unit> kullanılmalı</c>"
"TID_OFFER_ANNIVERSARY","Clash Yıl Dönümü Paketi"
"TID_ONLINE","Çevrimiçi"
"TID_POINTS_HOME_VILLAGE","Asıl Köy"
"TID_POINTS_BB","İnşaatçı Üssü"
"TID_SUGGESTED_CLANS","Önerilen Klanlar"
"TID_CLAN_JOIN_FAIL_NO_DUEL_SCORE","Bu klana katılmak için yeterince Karşılıklı Savaş kupan yok!"
"TID_GHOST","Cadılar Bayramı Hayaleti"
"TID_CHARACTER_INFO_GHOST","Hayalet Bilgisi"
"TID_OBSTACLE_HALLOWEEN2017","Cadılar Bayramı Engeli"
"TID_ACCEPT_EXISTING_CHALLENGE","Mücadeleyi kabul edelim mi?"
"TID_WAITING","Bekleniyor"
"TID_PUMPKIN_BARBARIAN","Bal Kabağı Barbar"
"TID_CHARACTER_INFO_PUMPKIN_BARBARIAN","Bal kabaklarından iyi zırhlar yapılabileceğini kim düşünebilirdi ki? Bal kabağı miğferler, yok olana kadar bu normal Barbarlara fazladan isabet puanı sağlıyor."
"TID_GIANT_SKELETON","Dev İskelet"
"TID_CHARACTER_INFO_GIANT_SKELETON","Küçüklükten beri kemikleri ağır olan Dev İskelet, duvarlardan başka şeyleri de patlatmak istiyordu. O yok olduktan sonra devasa bombası, etrafındaki her şeye hasar verir."
"TID_FRIENDS_ONLINE","Çevrimiçi"
"TID_FRIEND_LEADERBOARD","Liderlik Tablosu"
"TID_UNABLE_TO_WATCH","Oyuncu şu an bir savaşta değil."
"TID_DIAMOND_BUNDLE_BH3_ALT","Acemi İnşaatçı Paketi"
"TID_DIAMOND_BUNDLE_BH4_ALT","Çırak İnşaatçı Paketi"
"TID_DIAMOND_BUNDLE_BH5_ALT","Usta İnşaatçı Paketi"
"TID_DIAMOND_BUNDLE_BH6_ALT","Uzman İnşaatçı Paketi"
"TID_DIAMOND_BUNDLE_BH7_ALT","Üstat İnşaatçı Paketi"
"TID_DIAMOND_BUNDLE_BH8_ALT","Büyük Üstat İnşaatçı Paketi"
"TID_DIAMOND_BUNDLE_BH3_INFO_ALT","• <gems> Taş\n• <res0> İksir\n• <res1> Altın\n\nDepo sınırı yok!\n\n<cffec78><value> kat değerli</c> bu TEK seferlik fırsatı kaçırma!"
"TID_DIAMOND_BUNDLE_BH4_INFO_ALT","• <gems> Taş\n• <res0> İksir\n• <res1> Altın\n\nDepo sınırı yok!\n\n<cffec78><value> kat değerli</c> bu TEK seferlik fırsatı kaçırma!"
"TID_DIAMOND_BUNDLE_BH5_INFO_ALT","• <gems> Taş\n• <res0> İksir\n• <res1> Altın\n\nDepo sınırı yok!\n\n<cffec78><value> kat değerli</c> bu TEK seferlik fırsatı kaçırma!"
"TID_DIAMOND_BUNDLE_BH6_INFO_ALT","• <gems> Taş\n• <res0> İksir\n• <res1> Altın\n\nDepo sınırı yok!\n\n<cffec78><value> kat değerli</c> bu TEK seferlik fırsatı kaçırma!"
"TID_DIAMOND_BUNDLE_BH7_INFO_ALT","• <gems> Taş\n• <res0> İksir\n• <res1> Altın\n\nDepo sınırı yok!\n\n<cffec78><value> kat değerli</c> bu TEK seferlik fırsatı kaçırma!"
"TID_DIAMOND_BUNDLE_BH8_INFO_ALT","• <gems> Taş\n• <res0> İksir\n• <res1> Altın\n\nDepo sınırı yok!\n\n<cffec78><value> kat değerli</c> bu TEK seferlik fırsatı kaçırma!"
"TID_CLAN_GATE","Klan Flaması"
"TID_VERSUS_BATTLE_TRAIN_ARMY","Bir Dostluk Mücadelesi başlatmak için tam bir ordu eğit!"
"TID_VERSUS_BATTLE_SELECT_VALID_LAYOUT","Bir Dostluk Mücadelesi başlatmak için geçerli bir tasarım seç!"
"TID_VERSUS_BATTLE_ADD_MESSAGE","Bir Dostluk Mücadelesi başlatmak için bir mesaj ekle!"
"TID_PERK_NEW","YENİ!"
"TID_NEWS_BD_GIFTS_TEXT","5. Clash Yıl Dönümünü Kutluyoruz! Klan Arkadaşlarınızla kutlayın ve <c80d8e8>Taş ve Klan Hediyeleri</c> aldığınızda Klanınız için bonus taş kazanın."
"TID_LOCAL_NOTIFICATION_EVENT_ANNIVERSARY_OFFER","Şef, 5. yıl dönümü teklifi sınırlı bir süre boyunca indirimde!"
"TID_NEWS_CLASHIVERSARY_TITLE","Clash´in 5. Yıl Dönümünü kutluyoruz Şef!"
"TID_NEWS_CLASHIVERSARY_TEXT","Evet! Clash of Clans´in 5. Yıl Dönümü! Kutlama amacıyla da oyuncular için özel engeller, fırsatlar, tek taşla güçlendirme ve daha pek çok yenilik getiriyoruz!\nÖnümüzdeki beş yıl boyunca da bol miktarda bina inşa etme ve keyifle yıkma dileğiyle!"
