"TID","IT"
"TID_TENCENT_BOUND_TO_OTHER_ACCOUNT","Vuoi caricare il villaggio del capo <name> con il municipio di livello <number>?"
"TID_INFO_POP_UP_IAP_NOTE_TENCENT","Clash of Clans è un gioco gratuito, ma è possibile accelerare i propri progressi con acquisti in-app."
"TID_MULTIDEVICE_INFO_TENCENT","Per giocare su più dispositivi Android, accedi con lo stesso account WeChat o QQ."
"TID_LINK_SAME_PLATFORM_TITLE_TENCENT","Sincronizza al tuo account"
"TID_LINK_SAME_PLATFORM_TENCENT","Per giocare su più dispositivi, assicurati di aver effettuato l'accesso all'account WeChat o QQ nelle impostazioni di gioco.\n\nAccedi quindi con lo stesso account WeChat o QQ sull'altro dispositivo che desideri usare. I tuoi progressi saranno automaticamente sincronizzati."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_TENCENT","Il tuo villaggio è già collegato in modo permanente all'account con cui hai effettuato l'accesso.\n\nDato che il villaggio ha già fatto dei progressi (municipio di livello <level> o un acquisto effettuato), non è più possibile sovrascriverlo."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_TENCENT","Per giocare su un altro dispositivo Android, scarica Clash of Clans da Tencent Store e accedi utilizzando lo stesso account WeChat o QQ.\n\nI tuoi progressi verranno sincronizzati automaticamente."
"TID_ADD_FRIENDS_INFO_REQUESTS_TENCENT","Aggiungi amici Clash dal loro profilo giocatore. Gli amici di WeChat e QQ appaiono automaticamente dopo che hai effettuato l'accesso."
"TID_INFO_POP_UP_TOS_PP_NOTE_TENCENT","Clash of Clans è un gioco gratuito, in cui è possibile velocizzare i progressi con acquisti In-App. Tocca OK per accettare le Condizioni d'Uso e la Normativa sulla privacy."
"TID_POPUP_CONFLICTING_ACCOUNT_TITLE","Account in conflitto"
"TID_ATTATID_POPUP_CONFLICTING_ACCOUNT_TEXT","L'account con cui stai cercando di accedere è diverso da quello memorizzato in locale. Vuoi passare al nuovo account?"
"TID_BUTTON_CONFLICTING_ACCOUNT_YES","Sì, passa al nuovo account."
"TID_BUTTON_CONFLICTING_ACCOUNT_NO","No, usa l'account originale."
"TID_NEWS_MARCH_2017_UPDATE_TITLE","Aggiornamento sul bilanciamento!"
"TID_NEWS_MARCH_2017_UPDATE_TEXT","• Difesa aerea di livello 9 aggiunta al municipio 11\n• Limite delle mura di livello 12 aumentato di 25 unità\n• Incremento statistiche per domatore di cinghiali, minatore, strega, drago e P.E.K.K.A"
"TID_ACHIEVEMENT_ACCOUNT_BOUND","Collega il tuo account a un social network per mantenerlo sicuro."
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TITLE","Tieni al sicuro il tuo villaggio"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_COMPLETED","Operazione completata!"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_GAME_CENTER","Collega a Game Center"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_GOOGLE_PLAY","Collega a Google Play"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_KUNLUN","Il tuo villaggio è protetto"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TENCENT","Collega a WeChat o QQ"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TENCENT_AND_GAME_CENTER","Collega a WeChat, QQ o Game Center"
"TID_NEWS_IOS7_TITLE","Interruzione del supporto per dispositivi con iOS 5 e 6"
"TID_NEWS_IOS7_TEXT","Il prossimo aggiornamento di Clash of Clans interromperà il supporto per tutti i dispositivi Apple con le versioni 5 e 6 di iOS. Per poter continuare a giocare a Clash of Clans, aggiorna il sistema alla versione 7 o successiva di iOS. Per saperne di più, tocca qui!"
"TID_NEWS_IOS7_BUTTON","Altre info"
"TID_LOCAL_NOTIFICATION_EVENT_HERO_BOOST","Capo, è iniziato un evento potenzia eroi con 1 gemma!"
"TID_LOCAL_NOTIFICATION_EVENT_STAR_BONUS_4X","Capo, è iniziato un evento bonus stella x4!"
"TID_EVENT_HERO_BOOST_ALT","Evento potenzia eroi"
"TID_EVENT_ARMY_GOWIWI","Evento GoWiWi"
"TID_EVENT_ARMY_GOWIWI_INFO","Distruggi villaggi con la classica strategia GoWiWi: un esercito di golem, stregoni e streghe! 50% di sconto su ognuna di queste unità!"
"TID_CNY_PACK","Pacchetto capodanno lunare"
"TID_LOCAL_NOTIFICATION_EVENT_ARMY_DISCOUNT","Capo, è iniziato un evento eserciti speciale!"
"TID_OFFER_CW_TITLE","Pacchetto guerre tra clan"
"TID_NEWS_CW_BD_GIFTS_TITLE","Regali del clan!"
"TID_ATTACK_SPEED","Velocità di attacco: <number>"
"TID_SUMMON_SPEED","Velocità di schieramento: <number>"
"TID_PLACEMENT_HINT_TUTORIAL3","Schiera le tue truppe!"
"TID_WAITING_FOR_ENEMY","In attesa dell'avversario"
"TID_DEFENCE_TROOP_COUNT","Truppe in difesa: <number>"
"TID_CLOCK_TOWER_BOOST_DURATION","Durata potenziamento: <number>"
"TID_DIAMOND_BUNDLE_RED","(Pacchetto eroe)RED"
"TID_DIAMOND_BUNDLE_RED_INFO","• <gems> gemme\n• Statua dell'eroe imponente\n• Skin (RED) per il re barbaro per un periodo limitato\n\nL'intero ricavato sarà devoluto alla lotta di (RED) contro l'AIDS."
"TID_BUILDING_CLOCK_TOWER","Torre dell'orologio"
"TID_CLOCK_TOWER_BOOST_TIME","Durata potenziamento: <number> sec"
"TID_ARMY_CAMP_VILLAGE2","Accamp. <num>"
"TID_BUILDING_DOUBLE_CANNON","Doppio cannone"
"TID_BUTTON_CHANGE_VILLAGE","Viaggia"
"TID_BUILDING_MULTI_MORTAR","Multi-mortaio"
"TID_OBSTACLE_OLD_BARBARIAN_STATUE","Antica statua barbarica"
"TID_BUILDING_TELESCOPE","Laboratorio stellare"
"TID_UNIT_COUNT","Unità:"
"TID_TRAINING_TIME2","Tempo addestramento:"
"TID_FILL_ARMY_CAMPS","Riempi accampamenti"
"TID_ATTACK_VILLAGE2_ATTACK_USED","Impossibile attaccare, attacco usato!"
"TID_ATTACK","Attacco"
"TID_LOOT_AVAILABLE","Bottino disponibile:"
"TID_LOOT_RECEIVED","Bottino ricevuto:"
"TID_FIND_MATCH_HEADER","Cercare una partita?"
"TID_HOUSING_VILLAGE2","Unità per accampamento:"
"TID_SPECIAL_UNLOCKS_AT_LEVEL","L'abilità speciale si sblocca al livello <number>"
"TID_UPGRADE_INFO_START","Aumenta"
"TID_UPGRADE_INFO_ITEM_SPACER","<old> e"
"TID_UPGRADE_INFO_HP","<old> i punti ferita (+<num>)"
"TID_UPGRADE_INFO_DPS","<old> i danni al secondo (+<num>)"
"TID_UPGRADE_INFO_ATTACK_SPEED","<old> la velocità di attacco (di <num>s)"
"TID_UPGRADE_INFO_SPAWNED_UNITS","<old> il numero di unità generate (+<num>)"
"TID_UPGRADE_INFO_HOUSING","<old> il numero di unità per accampamento (+<num>)"
"TID_UPGRADE_INFO_SPAWNING","<old> la velocità di generazione di <name> (+20%)"
"TID_UPGRADE_INFO_SPECIAL_ABILITY","Sblocca l'abilità speciale <name>!"
"TID_UPGRADE_INFO_SPECIAL_ABILITY_IMPROVED","Migliora l'abilità <name>!"
"TID_UPGRADE_INFO_DEPLOY_UNIT","<old> la velocità di schieramento di <name> (+15%)"
"TID_NEXT_LEVEL","Livello successivo"
"TID_REQUIRED_STAR_LABORATORY_LEVEL","Necessario laboratorio stellare livello <number>"
"TID_ABILITY","Abilità speciale"
"TID_BARB2_ABILITY_NAME","Furia"
"TID_BARB2_ABILITY_HELP","Velocità e danni sono aumentati per i primi <num> secondi"
"TID_ARCHER2_ABILITY_NAME","Manto"
"TID_ARCHER2_ABILITY_HELP","Invisibile alle difese nei primi <num> secondi"
"TID_GIANT_ABILITY_NAME","Pugno potente"
"TID_GIANT_ABILITY_HELP","Il primo attacco infligge il <num>% di danno"
"TID_CANNON_ABILITY_NAME","L'ultima sfida"
"TID_CANNON_ABILITY_HELP","Il cannone continua a sparare con <num2> punti ferita temporanei dopo che le rotelle sono state distrutte"
"TID_PEKKA2_ABILITY_NAME","Sovraccarico"
"TID_PEKKA2_ABILITY_HELP","Se distrutto, infligge <num> danni con una gigantesca esplosione"
"TID_BALLOON2_ABILITY_NAME","Pignatta d'ossa"
"TID_BALLOON2_ABILITY_HELP","Se distrutta, infligge <num2> danni e genera <num> scheletri"
"TID_GARG2_ABILITY_NAME","Colpo da lontano"
"TID_GARG2_ABILITY_HELP","I primi <num> attacchi vengono inflitti da più lontano"
"TID_BOMBER_ABILITY","Super bomba"
"TID_BOMBER_ABILITY_HELP","La prima bomba lanciata infligge il <num3>% di danno"
"TID_POPUP_BOOST_VILLAGE_SPEEDUP","Raccogli risorse, addestra, ricerca e costruisci <multiplier> volte più velocemente per <time>!"
"TID_POPUP_HEADER_ABOUT_TO_BOOST_VILLAGE_SPEEDUP","Potenziare il villaggio?"
"TID_POPUP_BOOST_VILLAGE","Raccogli risorse, addestra, ricerca e costruisci <multiplier> volte più velocemente per <time>!\n\nHai un potenziamento gratis ogni <cooldown>!"
"TID_POPUP_HEADER_ABOUT_TO_BOOST_VILLAGE","Potenzia gratis!"
"TID_BUTTON_CLOCKTOWER_SPEEDUP","Potenzia ora!"
"TID_BUTTON_CLOCK_TOWER_BOOST","Potenzia gratis!"
"TID_CLOCK_TOWER_UPGRADE_NOTE","Fa durare il potenziamento <time> in più"
"TID_CLOCK_TOWER_INFO","La torre dell'orologio velocizza le cose nel tuo villaggio! Raccogli risorse, addestri, ricerchi e costruisci più in fretta."
"TID_BOOST","Potenzia"
"TID_BUILD_TRAINING_GROUNDS","Costruisci prima l'accampamento"
"TID_NO_FREE_TRAINING_SLOT_AVAILABLE","Rimuovi prima le unità esistenti"
"TID_BUTTON_ATTACK_MODE_FAR_SLOW","Lunga gittata"
"TID_BUTTON_ATTACK_MODE_NEAR_FAST","Attacco rapido"
"TID_BUTTON_ATTACK_MODE_BURST","Raffica"
"TID_BUTTON_ATTACK_MODE_NORMAL","Normale"
"TID_RESOURCE_MAX","Max:"
"TID_RESOURCE_PRODUCTION","Produzione oraria:"
"TID_RESOURCE_IN_TREASURY","In tesoreria:"
"TID_FIND_NEW_MATCH","Cerca nuova partita"
"TID_BUTTON_FIND_NOW","Cerca!"
"TID_TIME_LEFT","Tempo rimasto:"
"TID_YOUR_ATTACK","Il tuo attacco:"
"TID_WAITING_FOR_ATTACK","L'avversario sta attaccando!"
"TID_DOUBLE_CANNON_INFO","Cannoni doppi, doppio colpo per cannone... Insomma, problemi quadrupli per il nemico!"
"TID_BUILDING_GUARD_POST","Posto di guardia"
"TID_GUARD_POST_INFO","Ospita truppe utili in fase di difesa! Nessuno rallenta il nemico come un gruppo di piantagrane."
"TID_BUILDING_MEGA_TESLA","Mega Tesla"
"TID_MEGA_TESLA_INFO","Una Tesla, però mega. Le sue scosse infliggono ingenti danni anche alle unità più coriacee!"
"TID_GRASS","Erba alta"
"TID_DUEL_NOTIFICATION","È iniziato uno scontro a due contro <attacker>!"
"TID_STONE_PATH","Percorso di pietra"
"TID_REPAIR_BUILDING_TITLE","Riparare l'edificio?"
"TID_REPAIR_HERO_TITLE","Ricostruire l'eroe?"
"TID_REPAIR_BUILDING_HEADER","<name>"
"TID_BUILDING_AIR_DEFENSE_SMALL","Petardi"
"TID_AIR_DEFENSE_SMALL_INFO","Mantieni a distanza le scocciature volanti con sventagliate di piccoli razzi! Praticamente una lampada insetticida, ma più carina."
"TID_BUILDING_ARCHER_TOWER2","Torre dell'arciere"
"TID_ARCHER_TOWER2_INFO","Nessun nemico può sfuggire alle frecce dell'arciere. Questa torre ha un pulsante speciale: scegli tra lunga gittata o attacchi rapidi!"
"TID_BUILDING_CANNON2","Cannone"
"TID_CANNON2_INFO","L'iconica difesa terrestre, costruita per durare! Un classico capace di far commuovere il capomastro."
"TID_BUILDING_TESLA_TOWER2","Tesla occulta"
"TID_TESLA_TOWER2_INFO","Metà torre, metà trappola, tutta elettrizzante! Dà la scossa a unità di terra e volanti. Che forza, la scienza!"
"TID_TUTORIAL_SHIP","Capo, ora possiamo ricostruire il relitto sulle nostre coste!"
"TID_TUTORIAL_SHIP_LOAD_SHIP","Capo, la barca e la ciurma sono pronte per prendere il largo!"
"TID_TUTORIAL_SHIP_READY","Non preoccuparti, non ci perderemo. Sappiamo come tornare indietro!"
"TID_TUTORIAL_SHIP_ARRIVE","Terra! Ma che strano posto è mai questo?"
"TID_TUTORIAL_SHIP_ARRIVE_FIX_VILLAGE","Siamo fortunati, capo! Possiamo riparare quei vecchi edifici per metterci al riparo!"
"TID_TUTORIAL_VILLAGERS_MOVE_OUT","Fiu! Trascorriamo qui la notte. Sarà la nostra casa lontano da casa!"
"TID_TUTORIAL_MEET_NEW_BUILDER","Zzz..."
"TID_TUTORIAL_MEET_NEW_BUILDER2","Eh?! Oh, abbiamo ospiti! Urrà!"
"TID_TUTORIAL_MEET_NEW_BUILDER3","Ehi! E tu da dove spunti?!"
"TID_TUTORIAL_MEET_NEW_BUILDER4","Il mio rifugio! Lo avete totalmente... messo a nuovo! Vi siete DAVVERO meritati un bel giro."
"TID_TUTORIAL_LOOK_LABORATORY","Sono un capomastro. Volete vedere il mio edificio preferito? Dona abilità speciali alle truppe!"
"TID_TUTORIAL_LOOK_LABORATORY_DO","Naturalmente ci serviranno delle truppe per scoprire chi è il costruttore migliore!"
"TID_TUTORIAL_LOOK_FINISH","Truppe? Capo, le tue abilità qui possono essere davvero utili!"
"TID_TUTORIAL_ATTACK","Davvero? Fate bene le pulizie e combattete anche alla grande? Saremo una squadra coi fiocchi!"
"TID_TUTORIAL_ATTACK_DONE","Oh no, stanno attaccando anche noi?!"
"TID_TUTORIAL_ATTACK_DONE2","Così si fa da queste parti! L'attacco migliore vince il premio. E non si ruba, non siamo MALEDUCATI."
"TID_TUTORIAL_ATTACK_DONE3","Capo, l'attacco migliore è stato il tuo! Abbiamo ottenuto del bottino come premio!"
"TID_TUTORIAL_WORKER_MENU","Urrà! Ho così tante idee in testa da realizzare. Lo dico davvero, ho preso anche appunti!"
"TID_TUTORIAL_WORKER_MENU2","Ho sempre tante idee, ma anche tu sai il fatto tuo. Scegli!"
"TID_TUTORIAL_WORKER_MENU3","Fantastico! Allora siamo intesi! Chissà, potrei anche venire a farti visita qualche volta, e... Zzz..."
"TID_TUTORIAL_WORKER_MENU4","Capo, sembra che ci sia molto da fare qui, ma non dimenticarti di gestire anche il nostro villaggio!"
"TID_WARMACHINE","Macchina da guerra"
"TID_WAITING_FOR_DUEL_NOTIFICATION","Un giocatore è pronto per uno scontro a due!"
"TID_UPGRADE_UNITS2","Migliora le unità"
"TID_RESEARCH2_TITLE","Effetti del miglioramento:"
"TID_RESERARCH2_SWIPE","Scorri a destra/sinistra per vedere altri miglioramenti"
"TID_VILLAGE2_PVP_LOOT","Vittorie"
"TID_BUTTON_START_MATCHMAKE","Cerca!"
"TID_START_MATCHMAKE_HINT","Attacca e difendi! Vinci lo scontro a due per del bottino bonus!"
"TID_SEARCHING","Ricerca..."
"TID_NEWVILLAGE_LOG_INFO","Aspetta che l'avversario finisca di attaccare. L'attacco migliore vincerà!"
"TID_BALLOON_CARRIER","Mongolfiera cimiteriale"
"TID_SUPER_CHARGED_PEKKA","Super P.E.K.K.A"
"TID_IRONFIST_GIANT","Gigante pugile"
"TID_TOXIC_MINION","Sgherro mutante"
"TID_SNEAKY_ARCHER","Arciere furtivo"
"TID_RAGED_BARBARIAN","Barbaro furioso"
"TID_MOVING_CANNON","Cannone a rotelle"
"TID_BOMBER","Bombarolo"
"TID_RESEARCH2_ABILITY_TITLE","Abilità speciale"
"TID_BUILDING_CRUSHER","Spaccatutto"
"TID_BUILDING_CRUSHER_INFO","Mai violare lo spazio personale dello spaccatutto, MAI. Questa pietra mastodontica schiaccia le unità di terra con una sberlona devastante!"
"TID_ADVANCED_TRAP","Mina"
"TID_ADVANCED_TRAP_INFO","Organizza una sorpresa esplosiva (scegli tu se in aria o a terra) per le truppe che si avvicinano troppo!"
"TID_INFO_BALLOON_CARRIER","Ricolma di ossa invece che di bombe, questa mongolfiera fa piovere scheletri proprio accanto al nemico!"
"TID_YOUR_RESULT","Il tuo attacco:"
"TID_PUSHER","Trappola spintone"
"TID_PUSHER_INFO","Lancia le truppe di terra nella direzione che preferisci. Si vola!"
"TID_CHARACTER_INFO_BOMBER","Di indole distruttiva e amanti degli effetti speciali di un certo livello, i bombaroli fanno saltare tutto per aria, e infliggono danni extra alle mura!"
"TID_CHARACTER_INFO_MOVING_CANNON","Un cannone con le ruote?! Chi se lo aspettava, eh? Potenza di fuoco da vendere, ma non è molto robusto!"
"TID_CHARACTER_INFO_IRONFIST_GIANT","Mastodontici e con la mano pesante, questi giganti allenano costantemente il loro tremendo pugno!"
"TID_CHARACTER_INFO_TOXIC_MINION","Attacca i bersagli a distanza, risplende al buio e in pista ha sempre le mosse giuste."
"TID_CHARACTER_INFO_SNEAKY_ARCHER","La luna non risplende sulle loro figure ammantate. Gli arcieri eliminano il nemico senza essere visti. Mai essere troppo sicuri di sé, però."
"TID_CHARACTER_INFO_RAGED_BARBARIAN","Perché è così arrabbiato, rapido e feroce? Nessuno ha il coraggio di chiederglielo. Non trova più la sua spada: che sia quello il motivo?"
"TID_TARGET_FOUND","Bersaglio trovato!"
"TID_BABY_DRAGON2","Cucciolo di drago"
"TID_CHARACTER_INFO_BABY_DRAGON2","Carino, coccolone e incline a sputare fuoco. Distruzione travolgente dalla dolcezza disarmante."
"TID_BDRAG2_ABILITY_NAME","Scenata"
"TID_BDRAG2_ABILITY_HELP","Se si allontana dalle altre unità volanti, il danno viene aumentato del <num>%"
"TID_MULTI_MORTAR_INFO","Colpisce a distanza più volte infliggendo danni ad area per assicurarsi di colpire il suo bersaglio!"
"TID_FULL_ARMY_REQUIRED_V2","Hai bisogno di un esercito al completo per attaccare!"
"TID_ADVANCED_MEGA_TRAP","Mega mina"
"TID_ADVANCED_MEGA_TRAP_INFO","Una dose nascosta di distruzione di massa. Scegli se usarla a terra o in aria!"
"TID_CHANGE_TROOPS","Cambia truppe"
"TID_WITCH2_ABILITY_NAME","Nugolo di pipistrelli"
"TID_WITCH2_ABILITY_HELP","Se distrutta, si trasforma in un nugolo di <num> pipistrelli"
"TID_DARK_WITCH","Strega notturna"
"TID_CHARACTER_INFO_DARK_WITCH","Non ha paura di nulla. Evoca stormi di creature volanti e, a differenza di sua sorella, lascia il manto erboso intatto."
"TID_UPGRADE_THE_REQUIRED_BUILDING_FIRST","Richiede <name> di livello <level> nella base del costruttore!"
"TID_BUILDING_FLAMER","Calorifero"
"TID_FLAMER_INFO","Annaffia i nemici con una rovente ondata di plasma ustionante! Sia le truppe di terra che quelle volanti avranno molto caldo!"
"TID_MATCHMAKE_VILLAGE2_TITLE","Scontro a due"
"TID_YOU","Tu"
"TID_YOUR_BONUS","Bonus 3 vittorie assegnato!"
"TID_BAT","Pipistrello"
"TID_VILLAGE_ROWBOAT","Barca del costruttore"
"TID_VILLAGE_OBJECT_ROWBOAT_INFO","Il capomastro può visitare il tuo villaggio per fornire speciali migliorie ai tuoi edifici! Dai un'occhiata all'opzione Perfeziona nelle difese del villaggio!"
"TID_OBSTACLE_SMALL_TREE","Piccolo albero"
"TID_OBSTACLE_BIG_TREE","Grosso albero"
"TID_OBSTACLE_TREE_STUMP","Ceppo"
"TID_OBSTACLE_LARGE_PINE_TREE","Boschetto"
"TID_WARMACHINE_INFO","Questo enorme macchinario si è rotto nel tentativo di sollevare il martello più grosso del reame. Con qualche aggiustatina potrà essere usato in battaglia!"
"TID_TELESCOPE_INFO","Il laboratorio stellare analizza i cieli per scoprire dei segreti capaci di sbloccare il vero potenziale delle truppe. Migliora i loro punti ferita, i danni inflitti e lo spazio massimo per le unità, oltre a garantire abilità speciali!"
"TID_TOWN_HALL2_INFO","Ospita il capomastro ed è l'obiettivo principale in battaglia.\n\nDistruggi la sala del costruttore per ottenere una stella extra durante il tuo attacco. Vinci uno scontro a due ottenendo più stelle o infliggendo più danni in caso di pareggio.\n\nAggiorna la sala del costruttore per sbloccare edifici e truppe avanzati!"
"TID_BUILDING_TOWN_HALL2","Sala del costruttore"
"TID_CHARACTER_INFO_BAT","I pipistrelli sono spaventosamente veloci e mortali perché attaccano in gruppo, ma il danno ad area può eliminarli facilmente."
"TID_CHARACTER_INFO_SUPER_CHARGED_PEKKA","Questa armatura oscura irradia un'energia instabile, pronta a essere scatenata!"
"TID_DECORATION_ANCIENT_BARBARIAN_STATUE","Antica statua barbarica"
"TID_DECORATION_ARCHER_QUEEN_STATUE","Statua della regina degli arcieri"
"TID_WORKER2_INFO","Qui non si combina nulla senza il capomastro! Puoi velocizzare le operazioni usando le gemme."
"TID_WORKER2_BUILDING","Capanna del capomastro"
"TID_HOUSING2_INFO","Le tue truppe si trovano negli accampamenti. Ognuno può ospitare solo un tipo di truppa alla volta. Alcune possono essere migliorate per far sì che un campo riesca a ospitare più unità!"
"TID_HERO_INSTRUCTIONS_WARMACHINE","L'invenzione preferita del capomastro manda in frantumi i nemici. Esiste un modo migliore per dimostrare chi è il costruttore più geniale? Sblocca il martello elettrico per battere (letteralmente) i tuoi avversari!"
"TID_HERO_ABILITY_WARMACHINE_TITLE","Martello elettrico"
"TID_HERO_ABILITY_WARMACHINE_DESC","La macchina da guerra lancia un fulmine di pura energia capace di ripristinare un po' di salute e di aumentare i danni degli attacchi successivi. Dopo qualche tempo, l'abilità si ricarica e può essere usata di nuovo!"
"TID_VILLAGE_OBJECT_SHIP_INFO","La barca ti permette di visitare posti nuovi!"
"TID_GEAR_UP_AVAILABLE_LATER","Migliora prima questo edificio al livello <level>!"
"TID_USES_VILLAGE2_BUILDER","Richiede il capomastro!"
"TID_GEAR_UP_BUILDING","Vuoi perfezionare l'edificio?"
"TID_GEAR_UP_BUILDING_SUBTITLE","Miglioramento speciale:"
"TID_GEAR_UP_ARCHER_TOWER","Installa un pulsante che può far abbassare questa torre dell'arciere, così che possa colpire molto più rapidamente!"
"TID_GEAR_UP_CANNON","Modifica il cannone in un cannone doppio, capace di infliggere molti più danni ma con una gittata minore!"
"TID_GEAR_UP_MORTAR","Modifica questo mortaio in un multi-mortaio, capace di infliggere danni in un'area più grande con una raffica di colpi!"
"TID_ELIXIR2","Elisir"
"TID_GOLD2","Oro"
"TID_VILLAGE2_DUEL_WAITING","Un altro giocatore sta cercando uno scontro a due!"
"TID_LAYOUTS_VILLAGE2","Base del costruttore"
"TID_PLAYER_PROFILE_TROOPS_VILLAGE2","Truppe della base del costruttore"
"TID_COLLECTORS_FULL_NOTIFICATION","Capo, tutti i tuoi estrattori sono pieni e in attesa!"
"TID_MORE_AVAILABLE_AGAIN_IN","Tutto il bottino di oggi è stato ottenuto! Dell'altro sarà disponibile fra:"
"TID_DUEL_TARGET_FOUND","Un avversario per lo scontro a due è stato trovato! Attacca!"
"TID_LOOT_LIMIT_RESET_NOTIFICATION","Capo, dell'altro bottino per la base del costruttore è disponibile. È ora di combattere!"
"TID_DAILY_BONUS_LIMIT_REACHED","Raggiunto il limite giornaliero del bottino"
"TID_DUEL_WIN_BONUS","Bonus vittoria:"
"TID_DUEL_WIN_BONUS_PERCENTAGE","<percentage>% del bonus scontro a due:"
"TID_DAILY_LOOT_LIMIT_FILLED","Raggiunto il limite giornaliero del bottino"
"TID_DAILY_LOOT_LIMIT_FULL_INFO","Hai già ottenuto tutto il bottino disponibile per oggi, però puoi ancora combattere per vincere altri trofei!"
"TID_REPAIR_SHIP_TITLE","Ricostruire la barca?"
"TID_REPAIR_SHIP_2","La barca ti permette di visitare posti nuovi!"
"TID_DEFENCE_TROOP_LEVEL","Livello truppa: <number>"
"TID_UPGRADE_TH_LOCKED_INFO","Costruisci i seguenti edifici per sbloccare il livello successivo della sala del costruttore!"
