"TID","CNT"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_TENCENT","您的村莊已與您登入的帳號永久關聯。\n\n該村莊已發展到一定規模（大本營達到<level>級或進行過遊戲內購），因此該村莊不能被覆蓋。"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_TENCENT","要在其他安卓裝置上玩同一個村莊，請從騰訊應用寶下載《部落衝突》並登入同一個微信或QQ帳號。\n\n您的遊戲進度將會自動同步。"
"TID_ADD_FRIENDS_INFO_REQUESTS_TENCENT","在其他玩家的簡介頁面可將他新增為好友。登入微信或QQ後，您的微信或QQ好友就會顯示在這裡。"
"TID_INFO_POP_UP_TOS_PP_NOTE_TENCENT","《部落衝突》是一款免費遊戲，但是您可以透過應用內購買加速遊戲進度。輕按確定以接受我們的條款與隱私保護政策。"
"TID_POPUP_CONFLICTING_ACCOUNT_TITLE","帳號衝突"
"TID_ATTATID_POPUP_CONFLICTING_ACCOUNT_TEXT","您嘗試登入的帳號並不是裝置上已保存的帳號，確定切換至新帳號嗎？"
"TID_BUTTON_CONFLICTING_ACCOUNT_YES","是，切換至現在的帳號。"
"TID_BUTTON_CONFLICTING_ACCOUNT_NO","不，使用原來的帳號。"
"TID_NEWS_MARCH_2017_UPDATE_TITLE","平衡性調整！"
"TID_NEWS_MARCH_2017_UPDATE_TEXT","• 11級大本營新增9級防空火箭\n• 12級城牆上限增加25塊\n• 增強了野豬騎士、掘地礦工、女巫、飛龍和皮卡超人"
"TID_ACHIEVEMENT_ACCOUNT_BOUND","為您的村莊綁定一個社交帳號，避免村莊丟失。"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TITLE","村莊守護者"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_COMPLETED","已完成！"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_GAME_CENTER","綁定Game Center帳號"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_GOOGLE_PLAY","綁定Google Play帳號"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_KUNLUN","您的村莊進度已保存"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TENCENT","綁定微信或QQ帳號"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TENCENT_AND_GAME_CENTER","綁定微信、QQ或Game Center帳號"
"TID_NEWS_IOS7_TITLE","iOS 5和iOS 6版本的裝置無法繼續遊戲"
"TID_NEWS_IOS7_TEXT","下次更新後，《部落衝突》將無法繼續在系統版本為iOS 5和iOS 6的蘋果裝置上運行。為了能繼續享受《部落衝突》帶來的樂趣，請儘快將您的裝置系統升級至iOS 7或更高版本。請點擊下方按鈕查看更多資訊！"
"TID_NEWS_IOS7_BUTTON","更多資訊"
"TID_LOCAL_NOTIFICATION_EVENT_HERO_BOOST","首領，1寶石加速英雄恢復的活動開始啦！"
"TID_LOCAL_NOTIFICATION_EVENT_STAR_BONUS_4X","首領，4倍勝利之星獎勵的活動開始啦！"
"TID_EVENT_HERO_BOOST_ALT","英雄快速恢復活動"
"TID_EVENT_ARMY_GOWIWI","石法巫活動"
"TID_EVENT_ARMY_GOWIWI_INFO","用經典石法女巫流摧毀敵軍村莊！現在，戈侖石人、法師和女巫的訓練費用減少50%！"
"TID_CNY_PACK","春節特惠包"
"TID_LOCAL_NOTIFICATION_EVENT_ARMY_DISCOUNT","首領，特殊兵種活動開始啦！"
"TID_OFFER_CW_TITLE","部落對戰特惠包"
"TID_NEWS_CW_BD_GIFTS_TITLE","部落禮物！"
"TID_ATTACK_SPEED","攻擊速度：<number>"
"TID_SUMMON_SPEED","部署速度：<number>"
"TID_PLACEMENT_HINT_TUTORIAL3","派出部隊！"
"TID_WAITING_FOR_ENEMY","等待對手"
"TID_DEFENCE_TROOP_COUNT","防禦部隊：<number>"
"TID_CLOCK_TOWER_BOOST_DURATION","加速時間：<number>"
"TID_DIAMOND_BUNDLE_RED","(英雄特惠包)RED"
"TID_DIAMOND_BUNDLE_RED_INFO","• <gems>寶石\n• 超級英雄雕像\n• 野蠻人之王限時(RED)造型\n\n所有收入將全部用於(RED)抗愛滋活動。"
"TID_BUILDING_CLOCK_TOWER","時光鐘樓"
"TID_CLOCK_TOWER_BOOST_TIME","加速時間：<number>秒"
"TID_ARMY_CAMP_VILLAGE2","兵營<num>"
"TID_BUILDING_DOUBLE_CANNON","雙管加農炮"
"TID_BUTTON_CHANGE_VILLAGE","啟航"
"TID_BUILDING_MULTI_MORTAR","多管迫擊炮"
"TID_OBSTACLE_OLD_BARBARIAN_STATUE","古老野蠻人雕像"
"TID_BUILDING_TELESCOPE","星空實驗室"
"TID_UNIT_COUNT","部隊數量："
"TID_TRAINING_TIME2","訓練時間："
"TID_FILL_ARMY_CAMPS","填滿兵營"
"TID_ATTACK_VILLAGE2_ATTACK_USED","未能發起進攻，進攻機會已使用！"
"TID_ATTACK","進攻"
"TID_LOOT_AVAILABLE","可獲得的戰利品："
"TID_LOOT_RECEIVED","已獲得的戰利品："
"TID_FIND_MATCH_HEADER","尋找對手？"
"TID_HOUSING_VILLAGE2","每個兵營可容納："
"TID_SPECIAL_UNLOCKS_AT_LEVEL","特殊技能在<number>級時解鎖"
"TID_UPGRADE_INFO_START","提升"
"TID_UPGRADE_INFO_ITEM_SPACER","<old>和"
"TID_UPGRADE_INFO_HP","<old>生命值 (+<num>)"
"TID_UPGRADE_INFO_DPS","<old>每秒傷害值 (+<num>)"
"TID_UPGRADE_INFO_ATTACK_SPEED","<old>攻擊速度 (<num>秒)"
"TID_UPGRADE_INFO_SPAWNED_UNITS","<old>召喚的部隊數量 (+<num>)"
"TID_UPGRADE_INFO_HOUSING","<old>每個兵營可容納的部隊數量 (+<num>)"
"TID_UPGRADE_INFO_SPAWNING","<old>召喚<name>的速度 (+20%)"
"TID_UPGRADE_INFO_SPECIAL_ABILITY","解鎖特殊技能：<name>！"
"TID_UPGRADE_INFO_SPECIAL_ABILITY_IMPROVED","<name>技能增強！"
"TID_UPGRADE_INFO_DEPLOY_UNIT","<old><name>部署速度 (+15%)"
"TID_NEXT_LEVEL","下一等級"
"TID_REQUIRED_STAR_LABORATORY_LEVEL","需要<number>級星空實驗室"
"TID_ABILITY","特殊技能"
"TID_BARB2_ABILITY_NAME","野蠻狂暴"
"TID_BARB2_ABILITY_HELP","在部署後的<num>秒內狂暴，獲得額外的移動速度和傷害"
"TID_ARCHER2_ABILITY_NAME","隱形披風"
"TID_ARCHER2_ABILITY_HELP","在部署後的<num>秒內隱身，不會被鎖定為攻擊目標"
"TID_GIANT_ABILITY_NAME","重拳出擊"
"TID_GIANT_ABILITY_HELP","首次攻擊造成<num>%的傷害"
"TID_CANNON_ABILITY_NAME","奮戰到底"
"TID_CANNON_ABILITY_HELP","戰車被摧毀後，加農炮獲得<num2>臨時生命值，將繼續射擊"
"TID_PEKKA2_ABILITY_NAME","能量超載"
"TID_PEKKA2_ABILITY_HELP","被摧毀時產生巨大的爆炸，造成<num>傷害"
"TID_BALLOON2_ABILITY_NAME","骷髏綻放"
"TID_BALLOON2_ABILITY_HELP","被摧毀時造成<num2>傷害，同時釋放出<num>個骷髏"
"TID_GARG2_ABILITY_NAME","遠程狙殺"
"TID_GARG2_ABILITY_HELP","前<num>次攻擊為遠距離攻擊"
"TID_BOMBER_ABILITY","強力炸彈"
"TID_BOMBER_ABILITY_HELP","扔出的第一個炸彈造成<num3>%的傷害"
"TID_POPUP_BOOST_VILLAGE_SPEEDUP","在<time>內，採集資源、訓練、研究和建造的速度提升至原來的<multiplier>倍！"
"TID_POPUP_HEADER_ABOUT_TO_BOOST_VILLAGE_SPEEDUP","加速村莊？"
"TID_POPUP_BOOST_VILLAGE","在<time>內，採集資源、訓練、研究和建造的速度提升至原來的<multiplier>倍！\n\n每<cooldown>可免費加速一次！"
"TID_POPUP_HEADER_ABOUT_TO_BOOST_VILLAGE","免費加速！"
"TID_BUTTON_CLOCKTOWER_SPEEDUP","現在加速！"
"TID_BUTTON_CLOCK_TOWER_BOOST","免費加速！"
"TID_CLOCK_TOWER_UPGRADE_NOTE","加速時間延長<time>"
"TID_CLOCK_TOWER_INFO","時光鐘樓使您基地中的項目運行加快！採集資源、訓練、研究和建造的速度加快。"
"TID_BOOST","加速"
"TID_BUILD_TRAINING_GROUNDS","請先建造兵營"
"TID_NO_FREE_TRAINING_SLOT_AVAILABLE","請先移除已有的部隊"
"TID_BUTTON_ATTACK_MODE_FAR_SLOW","遠程攻擊"
"TID_BUTTON_ATTACK_MODE_NEAR_FAST","快速攻擊"
"TID_BUTTON_ATTACK_MODE_BURST","連發模式"
"TID_BUTTON_ATTACK_MODE_NORMAL","標準模式"
"TID_RESOURCE_MAX","最大儲存量："
"TID_RESOURCE_PRODUCTION","每小時產量："
"TID_RESOURCE_IN_TREASURY","寶庫中："
"TID_FIND_NEW_MATCH","尋找新的對手"
"TID_BUTTON_FIND_NOW","立即尋找！"
"TID_TIME_LEFT","剩餘時間："
"TID_YOUR_ATTACK","您的進攻："
"TID_WAITING_FOR_ATTACK","對手正在進攻！"
"TID_DOUBLE_CANNON_INFO","雙管加農炮，每管發射雙倍炮彈，發射的炮彈數量相當於普通加農炮的四倍。"
"TID_BUILDING_GUARD_POST","守衛崗哨"
"TID_GUARD_POST_INFO","部隊駐紮於此，協助守衛村莊！這些士氣高昂的部隊肯定能延緩敵軍進攻。"
"TID_BUILDING_MEGA_TESLA","超級特斯拉電磁塔"
"TID_MEGA_TESLA_INFO","如果特斯拉電磁塔變得超級龐大會怎樣？即使面對最強大的敵軍，它的超強力電磁也能對他們造成重創！"
"TID_GRASS","高草叢"
"TID_DUEL_NOTIFICATION","和<attacker>的對抗賽開始了！"
"TID_STONE_PATH","石板路"
"TID_REPAIR_BUILDING_TITLE","修復建築？"
"TID_REPAIR_HERO_TITLE","修復英雄？"
"TID_REPAIR_BUILDING_HEADER","<name>"
"TID_BUILDING_AIR_DEFENSE_SMALL","防空火炮"
"TID_AIR_DEFENSE_SMALL_INFO","發射一連串的小型火箭來驅趕\q飛蟲\q！就像滅蟲器一樣，但它的造型更加美觀。"
"TID_BUILDING_ARCHER_TOWER2","箭塔"
"TID_ARCHER_TOWER2_INFO","沒人能逃過弓箭手的箭。這種箭塔有一個特殊開關 —— 可在遠程攻擊和快速攻擊兩種模式中切換！"
"TID_BUILDING_CANNON2","加農炮"
"TID_CANNON2_INFO","代表性地面防禦建築，經典鑄就永恆！這款經典之作讓建築大師不免心生幾分感懷。"
"TID_BUILDING_TESLA_TOWER2","特斯拉電磁塔"
"TID_TESLA_TOWER2_INFO","有點像塔，有點像陷阱，絕對震撼！用科學的力量電擊敵軍空中和地面部隊！"
"TID_TUTORIAL_SHIP","首領，現在我們可以重建岸邊的帆船了！"
"TID_TUTORIAL_SHIP_LOAD_SHIP","首領，帆船和船員都已準備就緒，等待啟航！"
"TID_TUTORIAL_SHIP_READY","別擔心我們會迷失方向，我們記得回家的路！"
"TID_TUTORIAL_SHIP_ARRIVE","哇，新大陸！這是在哪？好奇怪的地方！"
"TID_TUTORIAL_SHIP_ARRIVE_FIX_VILLAGE","我們運氣不錯，首領！我們可以修復那些舊建築作為棲身之所！"
"TID_TUTORIAL_VILLAGERS_MOVE_OUT","呼！今晚就住這吧。這是我們在遠方的第二個家！"
"TID_TUTORIAL_MEET_NEW_BUILDER","Zzz..."
"TID_TUTORIAL_MEET_NEW_BUILDER2","咦？！哇，有人來了！太棒囉！"
"TID_TUTORIAL_MEET_NEW_BUILDER3","嘿！你從哪裡冒出來的？"
"TID_TUTORIAL_MEET_NEW_BUILDER4","這可是我的地盤！你......你都清理乾淨了！為了表示感謝，我帶你四處參觀參觀吧。"
"TID_TUTORIAL_LOOK_LABORATORY","我是一個建築大師。想看看我最喜歡的建築嗎？它能賦予部隊特殊技能！"
"TID_TUTORIAL_LOOK_LABORATORY_DO","要比試出誰是最棒的建築大師，我們需要一些部隊，這是肯定的！"
"TID_TUTORIAL_LOOK_FINISH","是說用兵打仗嗎？首領，看來您的本領在這兒也能派上用場！"
"TID_TUTORIAL_ATTACK","真的嗎？如果你領兵作戰的本領跟你清理廢墟的本領一樣強，那我們聯手肯定很厲害！"
"TID_TUTORIAL_ATTACK_DONE","不是吧，他們同時也在攻擊我們？！"
"TID_TUTORIAL_ATTACK_DONE2","這就是我們這裡的規矩！打得最好的人才能贏得獎勵。絕不用搶的，那太野蠻了。"
"TID_TUTORIAL_ATTACK_DONE3","首領，您的進攻最佳！我們獲得了戰利品獎勵！"
"TID_TUTORIAL_WORKER_MENU","太好了！我有好多東西想建造。看看我的心願單吧！"
"TID_TUTORIAL_WORKER_MENU2","我的想法會一直出現在這裡，不過你有你自己的考慮，一切由你決定！"
"TID_TUTORIAL_WORKER_MENU3","非常好！我們現在是隊友了！說不定哪天我會去你另一個家瞧瞧並且......Zzz..."
"TID_TUTORIAL_WORKER_MENU4","首領，看來您在這裡有得忙了。但我們那邊的村莊也需要您打理，別忘了哦！"
"TID_WARMACHINE","戰爭機器"
"TID_WAITING_FOR_DUEL_NOTIFICATION","一名玩家準備好進行對抗賽了！"
"TID_UPGRADE_UNITS2","升級部隊"
"TID_RESEARCH2_TITLE","升級加成："
"TID_RESERARCH2_SWIPE","向左/右滑動以查看更多升級資訊"
"TID_VILLAGE2_PVP_LOOT","勝場"
"TID_BUTTON_START_MATCHMAKE","立即尋找！"
"TID_START_MATCHMAKE_HINT","攻防兼顧！贏得對抗賽，獲取額外獎勵！"
"TID_SEARCHING","正在搜索..."
"TID_NEWVILLAGE_LOG_INFO","等待對手完成進攻。進攻最佳的一方獲勝！"
"TID_BALLOON_CARRIER","骷髏氣球"
"TID_SUPER_CHARGED_PEKKA","超級皮卡"
"TID_IRONFIST_GIANT","巨人拳擊手"
"TID_TOXIC_MINION","異變亡靈"
"TID_SNEAKY_ARCHER","隱密弓箭手"
"TID_RAGED_BARBARIAN","狂暴野蠻人"
"TID_MOVING_CANNON","加農炮戰車"
"TID_BOMBER","炸彈兵"
"TID_RESEARCH2_ABILITY_TITLE","特殊技能"
"TID_BUILDING_CRUSHER","撼地巨石"
"TID_BUILDING_CRUSHER_INFO","撼地巨石非常在意自己的私人空間。這塊巨石會兇狠地砸向入侵的地面部隊，將他們碾壓！"
"TID_ADVANCED_TRAP","地雷"
"TID_ADVANCED_TRAP_INFO","給那些靠得太近的敵軍準備一份\q爆炸\q驚喜。可選擇對地或對空！"
"TID_INFO_BALLOON_CARRIER","裡面擠滿的不是炸彈，而是骷髏兵，骷髏兵從氣球裡直接跳到敵軍旁邊發動攻擊！"
"TID_YOUR_RESULT","您的進攻："
"TID_PUSHER","彈射陷阱"
"TID_PUSHER_INFO","將敵軍地面部隊向您設定的方向彈射。上吧！"
"TID_CHARACTER_INFO_BOMBER","炸彈兵渴望毀滅、追求高質特效，他會炸毀看到的一切東西，對城牆可造成額外傷害！"
"TID_CHARACTER_INFO_MOVING_CANNON","帶輪子的加農炮？敵軍肯定沒料到！加農炮戰車火力強勁，但不是那麼堅固！"
"TID_CHARACTER_INFO_IRONFIST_GIANT","別看巨人行動笨拙、體壯如牛，他們可是一直在練習拳擊！"
"TID_CHARACTER_INFO_TOXIC_MINION","可遠距離攻擊目標，在暗夜中閃閃發光，於舞池中瘋狂不已。"
"TID_CHARACTER_INFO_SNEAKY_ARCHER","弓箭手隱身於月色中，她們甚至可以在被發現之前就將目標消滅。她們的弱點？高傲自負。"
"TID_CHARACTER_INFO_RAGED_BARBARIAN","為什麼野蠻人會狂暴不安、橫衝直撞還滿身戾氣？沒人敢去問他。也許是因為他找不到自己的劍了？"
"TID_TARGET_FOUND","找到目標！"
"TID_BABY_DRAGON2","飛龍寶寶"
"TID_CHARACTER_INFO_BABY_DRAGON2","飛龍寶寶可愛又溫暖，一發脾氣就喜歡噴射火焰。沒有哪個愛搞破壞的傢伙能有牠這麼可愛。"
"TID_BDRAG2_ABILITY_NAME","火冒三丈"
"TID_BDRAG2_ABILITY_HELP","飛龍寶寶周圍沒有其他空中部隊時，傷害提升<num>%"
"TID_MULTI_MORTAR_INFO","遠距離發射多枚能造成濺射傷害的炮彈，將命中率提升到最高！"
"TID_FULL_ARMY_REQUIRED_V2","您要將兵營全部填滿後才能進攻！"
"TID_ADVANCED_MEGA_TRAP","巨型地雷"
"TID_ADVANCED_MEGA_TRAP_INFO","一個隱藏的強力爆炸陷阱。可選擇對地或對空！"
"TID_CHANGE_TROOPS","更換部隊"
"TID_WITCH2_ABILITY_NAME","蝙蝠召喚"
"TID_WITCH2_ABILITY_HELP","被消滅時化身為<num>只蝙蝠"
"TID_DARK_WITCH","暗夜女巫"
"TID_CHARACTER_INFO_DARK_WITCH","從容地召喚出成群的飛行生物，和她的妹妹不同，她可不會破壞草皮。"
"TID_UPGRADE_THE_REQUIRED_BUILDING_FIRST","需要建築大師基地中的<name>達到<level>級"
"TID_BUILDING_FLAMER","熔岩火炮"
"TID_FLAMER_INFO","用滾燙的岩漿給敵軍洗個澡！地面部隊和空中部隊都將會感受到這灼熱！"
"TID_MATCHMAKE_VILLAGE2_TITLE","對抗賽"
"TID_YOU","您"
"TID_YOUR_BONUS","已收到第3次獲勝獎勵！"
"TID_BAT","蝙蝠"
"TID_VILLAGE_ROWBOAT","建築大師小船"
"TID_VILLAGE_OBJECT_ROWBOAT_INFO","建築大師可以拜訪您的村莊，並給村莊內的建築帶來特殊增強效果！點擊村莊中的防禦建築，找找\q改裝\q按鈕吧！"
"TID_OBSTACLE_SMALL_TREE","小樹"
"TID_OBSTACLE_BIG_TREE","大樹"
"TID_OBSTACLE_TREE_STUMP","樹樁"
"TID_OBSTACLE_LARGE_PINE_TREE","小樹林"
"TID_WARMACHINE_INFO","在嘗試舉起當地最大的鐵錘時，這台巨型機器出了故障。稍加修復，它便能投入戰鬥！"
"TID_TELESCOPE_INFO","星空實驗室透過探索宇宙的奧秘來發掘兵種的全部潛能。可以提升兵種的生命值和傷害、減少兵種所需空間，還可以增強兵種的特殊技能！"
"TID_TOWN_HALL2_INFO","建築大師的家，戰鬥中的主要目標。\n\n在進攻中摧毀敵軍的建築大師大本營可獲得一顆勝利之星。在對抗賽中獲得最多勝利之星的一方獲勝，如勝利之星數量相同，則造成更多傷害的一方獲勝。\n\n升級建築大師大本營來解鎖更高級的建築和兵種！"
"TID_BUILDING_TOWN_HALL2","建築大師大本營"
"TID_CHARACTER_INFO_BAT","蝙蝠行動異常迅捷，一大群蝙蝠可是相當致命的，不過牠們很容易被濺射傷害消滅。"
"TID_CHARACTER_INFO_SUPER_CHARGED_PEKKA","這件強大的暗黑盔甲不斷輻射出不穩定的能量，這些能量隨時都可能掙脫盔甲的束縛！"
"TID_DECORATION_ANCIENT_BARBARIAN_STATUE","遠古野蠻人雕像"
"TID_DECORATION_ARCHER_QUEEN_STATUE","弓箭女皇雕像"
"TID_WORKER2_INFO","如果沒有建築大師，在這裡什麼事都幹不成！您可以使用寶石加快建築大師的工作速度。"
"TID_WORKER2_BUILDING","建築大師小屋"
"TID_HOUSING2_INFO","您的部隊駐紮在兵營，每個兵營一次只能容納一種兵。升級某些兵種可以提高兵營容納該兵種的數量。"
"TID_HERO_INSTRUCTIONS_WARMACHINE","建築大師的獲獎發明，可以粉碎敵方建築。只有它才能證明誰是這裡最好的建築工人！解鎖電磁戰錘技能，狠狠地擊打敵人！"
"TID_HERO_ABILITY_WARMACHINE_TITLE","電磁戰錘"
"TID_HERO_ABILITY_WARMACHINE_DESC","戰爭機器召喚一道閃電為戰錘補充能量，在接下來的幾秒內傷害增加，同時回復部分生命值！技能經過一定的冷卻時間後可再次使用。"
"TID_VILLAGE_OBJECT_SHIP_INFO","帆船帶您探索新世界！"
"TID_GEAR_UP_AVAILABLE_LATER","請先將該建築升至<level>級！"
"TID_USES_VILLAGE2_BUILDER","需要建築大師！"
"TID_GEAR_UP_BUILDING","改裝建築？"
"TID_GEAR_UP_BUILDING_SUBTITLE","特殊升級："
"TID_GEAR_UP_ARCHER_TOWER","安裝一個開關，讓箭塔降下來以更快的速度發動攻擊。"
"TID_GEAR_UP_CANNON","將這座加農炮改裝成雙管加農炮，改裝後它的射程變短，但傷害輸出大大增加！"
"TID_GEAR_UP_MORTAR","將這座迫擊炮改裝成多管迫擊炮，它發出的一連串炮彈能造成更大範圍的濺射傷害！"
"TID_ELIXIR2","聖水"
"TID_GOLD2","金幣"
"TID_VILLAGE2_DUEL_WAITING","另一個玩家正在搜索對抗賽！"
"TID_LAYOUTS_VILLAGE2","建築大師基地"
"TID_PLAYER_PROFILE_TROOPS_VILLAGE2","建築大師基地部隊"
"TID_COLLECTORS_FULL_NOTIFICATION","首領，您的採集器已滿，等待收集！"
"TID_MORE_AVAILABLE_AGAIN_IN","已贏得今天的全部戰利品！更多戰利品請等待："
"TID_DUEL_TARGET_FOUND","已找到對抗賽對手！發起進攻！"
"TID_LOOT_LIMIT_RESET_NOTIFICATION","首領，又可以去建築大師基地贏取戰利品了。開戰吧！"
"TID_DAILY_BONUS_LIMIT_REACHED","已達每日戰利品上限"
"TID_DUEL_WIN_BONUS","獲勝獎勵："
"TID_DUEL_WIN_BONUS_PERCENTAGE","<percentage>%對抗賽獎勵："
"TID_DAILY_LOOT_LIMIT_FILLED","已達每日戰利品上限"
"TID_DAILY_LOOT_LIMIT_FULL_INFO","您已贏得今天的全部戰利品，但您仍能繼續戰鬥，贏取獎盃！"
"TID_REPAIR_SHIP_TITLE","重建帆船？"
"TID_REPAIR_SHIP_2","帆船帶您探索新世界！"
"TID_DEFENCE_TROOP_LEVEL","兵種等級：<number>"
"TID_UPGRADE_TH_LOCKED_INFO","要解鎖下一級建築大師大本營，請先建造以下建築！"
"TID_UPGRADE_TH_LOCKED_TITLE","升級尚未解鎖"
"TID_UPGRADE_TH_LOCKED_TITLE2","請先建造："
"TID_UPGRADE_TH_TO_GEARUP_UNLOCK","將建築大師大本營升至<number>級以改裝更多建築！"
"TID_UPGRADE_TH_LOCKED_GEARUP","您改裝的這類建築數量已達上限！"
"TID_NEWVILLAGE_LOG_SEARCHING_INFO","您發動進攻的同時，對手也會進攻您的村莊。進攻最佳的一方獲勝！"
"TID_YOUR_TROOPS","您的部隊"
"TID_TRAIN_TROOPS_HINT","訓練部隊後再發起進攻！"
"TID_BUTTON_RESET_NOW","立即獲取更多！"
"TID_LOG_BUTTON","戰鬥記錄"
"TID_BUILDING_GEM_MINE","寶石礦井"
"TID_GEM_MINE_INFO","寶石礦井中藏有少量寶石，這是極其珍貴的資源！開採寶石既費時又費力。"
"TID_PRODUCTION_RATE_PER_DAY","生產速度：每天<number>顆"
"TID_NO_CLAN","無部落"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_TITLE","帳號衝突"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_MESSAGE","您嘗試登入的帳號並不是裝置上已保存的帳號，確定切換至新帳號嗎？"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_YES_BUTTON","是，切換至現在的帳號。"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_NO_BUTTON","不，使用原來的帳號。"
"TID_ACHIEVEMENT_TOWN_HALL2_TITLE","精英工程師"
"TID_ACHIEVEMENT_TOWN_HALL2","將建築大師大本營升至<number>級"
"TID_ACHIEVEMENT_TOWN_HALL2_COMPLETED","建築大師大本營當前等級：<value>"
"TID_ACHIEVEMENT_UNIT_UNLOCK2_TITLE","全面進化"
"TID_ACHIEVEMENT_UNIT_UNLOCK2","在建築大師訓練營中解鎖<name>"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2_TITLE","奇襲大本營"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2","在對抗賽中摧毀<number>座建築大師大本營"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2_COMPLETED","摧毀的建築大師大本營總數：<value>"
