"TID","DE"
"TID_DOUBLE_CANNON_INFO","Doppelte Kanonen, doppelt so viele Schüsse pro Kanone. Ein Doppel-Doppelpack!"
"TID_BUILDING_GUARD_POST","Wachposten"
"TID_GUARD_POST_INFO","Beherbergt Verteidigungstruppen. Gegen diese Raufbolde müssen Feinde erst einmal ankommen."
"TID_BUILDING_MEGA_TESLA","Megatesla"
"TID_MEGA_TESLA_INFO","Was passiert, wenn ein Tesla aufgerüstet wird? Seine mächtigen Blitze fügen selbst den zähsten Zielen großen Schaden hinzu!"
"TID_GRASS","Hohes Gras"
"TID_DUEL_NOTIFICATION","Ein Duell gegen <attacker> hat begonnen!"
"TID_STONE_PATH","Steinweg"
"TID_REPAIR_BUILDING_TITLE","Gebäude reparieren?"
"TID_REPAIR_HERO_TITLE","Held reparieren?"
"TID_REPAIR_BUILDING_HEADER","<name>"
"TID_BUILDING_AIR_DEFENSE_SMALL","Kracher"
"TID_AIR_DEFENSE_SMALL_INFO","Kümmere dich mit einem Hagel aus kleinen Raketen um lästiges Fliegevieh. Wie eine Mückenlampe, nur hübscher."
"TID_BUILDING_ARCHER_TOWER2","Bogenschützenturm"
"TID_ARCHER_TOWER2_INFO","Niemand entkommt den Pfeilen der Bogenschützen. Dieser Turm hat einen besonderen Schalter, mit dem du dich für hohe Reichweite oder schnelle Feuergeschwindigkeit entscheiden kannst!"
"TID_BUILDING_CANNON2","Kanone"
"TID_CANNON2_INFO","Die kultige Bodenabwehranlage ist für die Ewigkeit gebaut! Dieser Klassiker macht sogar den Meisterbauarbeiter ein bisschen sentimental."
"TID_BUILDING_TESLA_TOWER2","Verborgener Tesla"
"TID_TESLA_TOWER2_INFO","Halb Turm, halb Falle - dieser Schocker trifft Feinde sowohl am Boden als auch in der Luft. Es lebe die Wissenschaft!"
"TID_TUTORIAL_SHIP","Häuptling, wir können das Schiffswrack an unserem Ufer reparieren!"
"TID_TUTORIAL_SHIP_LOAD_SHIP","Häuptling, das Schiff und die Mannschaft sind bereit, in See zu stechen!"
"TID_TUTORIAL_SHIP_READY","Keine Sorge, wir finden schon den Weg zurück!"
"TID_TUTORIAL_SHIP_ARRIVE","Land in Sicht! Was ist das für ein Ort?"
"TID_TUTORIAL_SHIP_ARRIVE_FIX_VILLAGE","Glück gehabt, Häuptling! Wir können diese alten Gebäude zu einem Unterschlupf machen!"
"TID_TUTORIAL_VILLAGERS_MOVE_OUT","Puh! Hier können wir uns erst einmal niederlassen. Ein zweites Zuhause!"
"TID_TUTORIAL_MEET_NEW_BUILDER","Zzz ..."
"TID_TUTORIAL_MEET_NEW_BUILDER2","Huch! Oh, Besucher? Hurra!"
"TID_TUTORIAL_MEET_NEW_BUILDER3","Hoppla! Wo kommen Sie denn her?"
"TID_TUTORIAL_MEET_NEW_BUILDER4","Mein Haus! Ihr ... habt es blitzsauber gemacht! Da habt ihr euch einen Rundgang verdient."
"TID_TUTORIAL_LOOK_LABORATORY","Ich bin der Meisterbauarbeiter. Wollt ihr mein Lieblingsgebäude sehen? Das gibt Truppen Spezialfähigkeiten!"
"TID_TUTORIAL_LOOK_LABORATORY_DO","Damit ich euch zeigen kann, wer der beste Bauarbeiter weit und breit ist, brauchen wir natürlich Truppen!"
"TID_TUTORIAL_LOOK_FINISH","Truppen? Häuptling, deine Talente könnten sich hier als nützlich erweisen!"
"TID_TUTORIAL_ATTACK","Echt? Wenn ihr so gut kämpft wie ihr sauber macht, werden wir ein gutes Team!"
"TID_TUTORIAL_ATTACK_DONE","Oh nein! Die greifen uns auch an?"
"TID_TUTORIAL_ATTACK_DONE2","So macht man das bei uns! Der beste Angriff gewinnt. Kein Plündern, das wär unhöflich."
"TID_TUTORIAL_ATTACK_DONE3","Häuptling, dein Angriff war der beste! Wir haben Beute als Belohnung gekriegt!"
"TID_TUTORIAL_WORKER_MENU","Hurra! Ich hab so viele Ideen, was man bauen könnte. Guck auf meine Wunschliste!"
"TID_TUTORIAL_WORKER_MENU2","Hier schreib ich Vorschläge auf. Aber du kennst dich ja auch aus. Du hast die Wahl!"
"TID_TUTORIAL_WORKER_MENU3","Wunderbar! Wir sind jetzt ein Team! Vielleicht kann ich eines Tages mal mit rüber... Zzz ..."
"TID_TUTORIAL_WORKER_MENU4","Häuptling, hier gibt es echt viel zu tun. Wir dürfen nur unser eigenes Dorf nicht vergessen!"
"TID_WARMACHINE","Kampfmaschine"
"TID_WAITING_FOR_DUEL_NOTIFICATION","Ein Spieler ist bereit für ein Duell!"
"TID_UPGRADE_UNITS2","Einheiten verbessern"
"TID_RESEARCH2_TITLE","Effekte der Verbesserung:"
"TID_RESERARCH2_SWIPE","Wische seitwärts, um mehr Verbesserungen zu sehen"
"TID_VILLAGE2_PVP_LOOT","Siege"
"TID_BUTTON_START_MATCHMAKE","Jetzt suchen!"
"TID_START_MATCHMAKE_HINT","Greife an und verteidige! Gewinnst du das Duell, kriegst du Bonusbeute!"
"TID_SEARCHING","Suchen ..."
"TID_NEWVILLAGE_LOG_INFO","Warte darauf, dass dein Gegner seinen Angriff beendet. Der beste Angriff gewinnt!"
"TID_BALLOON_CARRIER","Skelettballon"
"TID_SUPER_CHARGED_PEKKA","Super-P.E.K.K.A."
"TID_IRONFIST_GIANT","Haudraufriese"
"TID_TOXIC_MINION","Mutantenlakai"
"TID_SNEAKY_ARCHER","Schleichschütze"
"TID_RAGED_BARBARIAN","Tobender Barbar"
"TID_MOVING_CANNON","Kanonenkarre"
"TID_BOMBER","Bombenwerfer"
"TID_RESEARCH2_ABILITY_TITLE","Spezialfähigkeit"
"TID_BUILDING_CRUSHER","Zerschmetterer"
"TID_BUILDING_CRUSHER_INFO","Der Zerschmetterer mag es nicht, wenn man ihm zu nah kommt. Dieser riesige Steinklotz plättet Bodentruppen mit einem polternden Schlag!"
"TID_ADVANCED_TRAP","Mine"
"TID_ADVANCED_TRAP_INFO","Beschere Truppen eine explosive Überraschung! Such dir aus, ob Boden- oder Lufteinheiten getroffen werden sollen."
"TID_INFO_BALLOON_CARRIER","Randvoll mit Knochen statt Bomben. Aus diesem Ballon hüpfen Skelette direkt ins gegnerische Dorf!"
"TID_YOUR_RESULT","Dein Angriff:"
"TID_PUSHER","Stoßfalle"
"TID_PUSHER_INFO","Schubst Bodentruppen in eine Richtung deiner Wahl. Hau ruck!"
"TID_CHARACTER_INFO_BOMBER","Bombenwerfer stehen auf Zerstörung und erstklassige Spezialeffekte. Deshalb jagen sie alles hoch, was sie erreichen können und verursachen zusätzlichen Schaden an Mauern."
"TID_CHARACTER_INFO_MOVING_CANNON","Eine Kanone auf Rädern?! Das sieht keiner kommen! Die Kanonenkarre hat viel Feuerkraft, ist aber nicht besonders stabil."
"TID_CHARACTER_INFO_IRONFIST_GIANT","Diese Riesen sind etwas unbeholfen, aber unverwüstlich und haben an ihren Schwingern gearbeitet!"
"TID_CHARACTER_INFO_TOXIC_MINION","Greift aus der Ferne an, leuchtet im Dunkeln und ist ein echt guter Tänzer."
"TID_CHARACTER_INFO_SNEAKY_ARCHER","Vom Mondlicht getarnt können sie unbemerkt Feinde ausschalten. Die größte Schwäche der Bogenschützen? Arroganz."
"TID_CHARACTER_INFO_RAGED_BARBARIAN","Warum ist er so wütend, flink und brutal? Vielleicht weil er sein Schwert verloren hat? Niemand traut sich, ihn zu fragen."
"TID_TARGET_FOUND","Ziel gefunden!"
"TID_BABY_DRAGON2","Drachenbaby"
"TID_CHARACTER_INFO_BABY_DRAGON2","Niedlich, kuschelt gerne und neigt zu feurigen Wutanfällen. Wilde Zerstörung sah noch nie so süß aus."
"TID_BDRAG2_ABILITY_NAME","Wutanfall"
"TID_BDRAG2_ABILITY_HELP","Sind keine anderen Lufteinheiten in der Nähe, erhöht sich sein Schaden um <num> %"
"TID_MULTI_MORTAR_INFO","Feuert mehrfach Flächenschaden aus der Ferne ab, um die Chance auf Treffer zu erhöhen!"
"TID_FULL_ARMY_REQUIRED_V2","Um anzugreifen, brauchst du eine komplette Armee!"
"TID_ADVANCED_MEGA_TRAP","Megamine"
"TID_ADVANCED_MEGA_TRAP_INFO","Eine Extraportion Megazerstörung. Wähle zwischen Luft und Boden!"
"TID_CHANGE_TROOPS","Truppen wechseln"
"TID_WITCH2_ABILITY_NAME","Fledermausschwarm"
"TID_WITCH2_ABILITY_HELP","Verwandelt sich nach ihrem Tod in einen Schwarm aus <num> Fledermäusen"
"TID_DARK_WITCH","Nachthexe"
"TID_CHARACTER_INFO_DARK_WITCH","Beschwört ganz furchtlos Scharen von fliegenden Kreaturen. Im Gegensatz zu ihrer Schwester lässt sie den Rasen dabei heile."
"TID_UPGRADE_THE_REQUIRED_BUILDING_FIRST","<name> auf Level <level> in Bauarbeiterbasis benötigt!"
"TID_BUILDING_FLAMER","Brutzler"
"TID_FLAMER_INFO","Beschert Feinden ein Bad in kochend heißem Plasma! Da kommen sowohl Luft- als auch Bodentruppen ins Schwitzen!"
"TID_MATCHMAKE_VILLAGE2_TITLE","Duell"
"TID_YOU","Du"
"TID_YOUR_BONUS","3-Siege-Bonus verdient!"
"TID_BAT","Fledermaus"
"TID_VILLAGE_ROWBOAT","Bauarbeiterboot"
"TID_VILLAGE_OBJECT_ROWBOAT_INFO","Der Meisterbauarbeiter kann dein Dorf besuchen und deinen Gebäuden besondere Verbesserungen verpassen! Das geht mit der Weiterentwicklungsfunktion in deinen Verteidigungsbauten!"
"TID_OBSTACLE_SMALL_TREE","Kleiner Baum"
"TID_OBSTACLE_BIG_TREE","Großer Baum"
"TID_OBSTACLE_TREE_STUMP","Baumstumpf"
"TID_OBSTACLE_LARGE_PINE_TREE","Hain"
"TID_WARMACHINE_INFO","Diese massive Maschine ist beim Versuch, den weltgrößten Hammer hochzuheben, kaputtgegangen. Kann nach einigen Reparaturen mit in den Kampf genommen werden!"
"TID_TELESCOPE_INFO","Das Sternlabor sucht den Himmel nach Geheimnissen ab, um das volle Potenzial von Kämpfern zu entdecken. Hier kannst du Spezialfähigkeiten freischalten, sowie Trefferpunkte, Schaden und Truppenplätze erhöhen!"
"TID_TOWN_HALL2_INFO","Zuhause des Meisterbauarbeiters und Hauptziel im Kampf.\n\nZerstöre eine gegnerische Meisterhütte für einen zusätzlichen Stern. Ein Duell gewinnst du, indem du mehr Sterne erreichst oder bei einem Gleichstand mehr Zerstörung anrichtest.\n\nVerbesserungen der Meisterhütte schalten weiterentwickelte Gebäude und Truppen frei!"
"TID_BUILDING_TOWN_HALL2","Meisterhütte"
"TID_CHARACTER_INFO_BAT","Fledermäuse sind fürchterlich flink und in großen Schwärmen gefährlich, lassen sich aber leicht mit Flächenschaden ausschalten."
"TID_CHARACTER_INFO_SUPER_CHARGED_PEKKA","Die mächtige dunkle Rüstung platzt fast vor instabiler Energie, welche nur darauf wartet, entfesselt zu werden."
"TID_DECORATION_ANCIENT_BARBARIAN_STATUE","Uralte Barbarenstatue"
"TID_DECORATION_ARCHER_QUEEN_STATUE","Königinnenstatue"
"TID_WORKER2_INFO","Ohne den Meisterbauarbeiter geht hier gar nichts! Du kannst seine Arbeit beschleunigen, indem du Juwelen einsetzt."
"TID_WORKER2_BUILDING","Meisterbauarbeiter-Hütte"
"TID_HOUSING2_INFO","Deine Truppen sind in Armeelagern stationiert. Jedes Lager kann nur Truppen einer einzigen Sorte beherbergen. Für einige Truppen kann mithilfe von Verbesserungen mehr Platz in Lagern geschaffen werden!"
"TID_HERO_INSTRUCTIONS_WARMACHINE","Diese Spitzenerfindung des Meisterbauarbeiters zertrümmert gegnerische Gebäude. Das lässt keinen mehr daran zweifeln, wer der beste Bauarbeiter ist! Schalte die Spezialfähigkeit frei, um Gegnern zu zeigen, wo der Elektrohammer hängt!"
"TID_HERO_ABILITY_WARMACHINE_TITLE","Elektrohammer"
"TID_HERO_ABILITY_WARMACHINE_DESC","Die Kampfmaschine lässt sich von einem Blitz aufladen. Dieser heilt sie und lässt ihre nächsten Angriffe besonders stark einschlagen! Einige Zeit später lädt sich die Fähigkeit erneut auf und kann wieder benutzt werden!"
"TID_VILLAGE_OBJECT_SHIP_INFO","Mit dem Schiff kannst du neue Orte erreichen!"
"TID_GEAR_UP_AVAILABLE_LATER","Verbessere dieses Gebäude zunächst auf Level <level>!"
"TID_USES_VILLAGE2_BUILDER","Meisterbau-\narbeiter benötigt!"
"TID_GEAR_UP_BUILDING","Gebäude weiterentwickeln?"
"TID_GEAR_UP_BUILDING_SUBTITLE","Spezialverbesserung:"
"TID_GEAR_UP_ARCHER_TOWER","Baut einen Hebel in diesem Turm ein, mit dem er gesenkt wird und schneller schießt!"
"TID_GEAR_UP_CANNON","Macht diese Kanone zu einer Doppelkanone, welche mit niedrigerer Reichweite viel mehr Schaden austeilt!"
"TID_GEAR_UP_MORTAR","Macht diesen Minenwerfer zu einem Multimörser, der Gegner mit Salven erledigt!"
"TID_ELIXIR2","Elixier"
"TID_GOLD2","Gold"
"TID_VILLAGE2_DUEL_WAITING","Ein anderer Spieler sucht nach einem Duell!"
"TID_LAYOUTS_VILLAGE2","Bauarbeiterbasis"
"TID_PLAYER_PROFILE_TROOPS_VILLAGE2","Bauarbeiterbasis-Truppen"
"TID_COLLECTORS_FULL_NOTIFICATION","Häuptling, deine Sammler sind randvoll!"
"TID_MORE_AVAILABLE_AGAIN_IN","Sämtliche Beute gewonnen! Mehr gibt´s in:"
"TID_DUEL_TARGET_FOUND","Duellgegner wurde gefunden! Auf zum Angriff!"
"TID_LOOT_LIMIT_RESET_NOTIFICATION","Häuptling, es ist nun mehr Bauarbeiterbasis-Beute verfügbar! Zeit zu kämpfen!"
"TID_DAILY_BONUS_LIMIT_REACHED","Tägliches Beutelimit erreicht"
"TID_DUEL_WIN_BONUS","Siegesbonus:"
"TID_DUEL_WIN_BONUS_PERCENTAGE","<percentage> % Duellbonus:"
"TID_DAILY_LOOT_LIMIT_FILLED","Tägliches Beutelimit erreicht"
"TID_DAILY_LOOT_LIMIT_FULL_INFO","Du hast das Tageslimit an Beute gewonnen, kannst aber noch Trophäen erkämpfen!"
"TID_REPAIR_SHIP_TITLE","Schiff reparieren?"
"TID_REPAIR_SHIP_2","Mit dem Schiff kannst du neue Orte erreichen!"
"TID_DEFENCE_TROOP_LEVEL","Truppenlevel: <number>"
"TID_UPGRADE_TH_LOCKED_INFO","Baue folgende Gebäude, um den nächsten Level der Meisterhütte freizuschalten!"
"TID_UPGRADE_TH_LOCKED_TITLE","Verbesserung nicht möglich"
"TID_UPGRADE_TH_LOCKED_TITLE2","Benötigte Gebäude:"
"TID_UPGRADE_TH_TO_GEARUP_UNLOCK","Verbessere die Meisterhütte auf Level <number>, um mehr Gebäude weiterentwickeln zu können!"
"TID_UPGRADE_TH_LOCKED_GEARUP","Du hast die maximale Anzahl dieser Gebäude weiterentwickelt!"
"TID_NEWVILLAGE_LOG_SEARCHING_INFO","Du greifst einen Gegner an und er greift dich an. Der beste Angriff gewinnt!"
"TID_YOUR_TROOPS","Deine Truppen"
"TID_TRAIN_TROOPS_HINT","Bilde eine Armee aus, bevor du angreifst!"
"TID_BUTTON_RESET_NOW","Jetzt mehr holen!"
"TID_LOG_BUTTON","Kampflog"
"TID_BUILDING_GEM_MINE","Juwelenmine"
"TID_GEM_MINE_INFO","Durch Juwelenminen hast du Zugriff auf seltene Vorkommen dieser wertvollen Ressource! Juwelen abzubauen dauert lange und ist harte Arbeit."
"TID_PRODUCTION_RATE_PER_DAY","Produktionsrate: <number> pro Tag"
"TID_NO_CLAN","Kein Clan"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_TITLE","In Konflikt stehendes Konto"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_MESSAGE","Das Konto, mit dem du dich anmelden willst, ist nicht das lokal gespeicherte Konto. Möchtest du zum neuen Konto wechseln?"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_YES_BUTTON","Ja, zu aktuellem Konto wechseln"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_NO_BUTTON","Nein, ursprüngliches Konto verwenden"
"TID_ACHIEVEMENT_TOWN_HALL2_TITLE","Meisteringenieur"
"TID_ACHIEVEMENT_TOWN_HALL2","Verbessere die Meisterhütte auf Level <number>."
"TID_ACHIEVEMENT_TOWN_HALL2_COMPLETED","Aktueller Level der Meisterhütte: <value>"
"TID_ACHIEVEMENT_UNIT_UNLOCK2_TITLE","Nächste Generation"
"TID_ACHIEVEMENT_UNIT_UNLOCK2","Schalte <name> in der Bauarbeiterkaserne frei."
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2_TITLE","Abrisskommando"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2","Zerstöre <number> Meisterhütten in Duellen."
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2_COMPLETED","Bereits zerstörte Meisterhütten: <value>"
"TID_BUILDING_GIANT_CANNON","Riesenkanone"
"TID_DECORATION_SMALL_PINETREE","Kleine Kiefer"
"TID_DECORATION_PINETREE","Kiefer"
"TID_TARGET","Ziel"
"TID_GIANT_CANNON_INFO","Nichts hält die Riesenkanone auf! Ihre mammutgroßen Kanonenkugeln donnern durch alles hindurch und fliegen weiter und weiter und weiter ..."
"TID_EVENT_ARMY","Armee-Ereignis"
"TID_EVENT_ARMY_INFO","Zerstöre Dörfer mit dieser Armee! Jede Einheit kostet jetzt <num> % weniger!"
"TID_CAMP_FIRE_DECO","Kobold-Lagerfeuer"
"TID_TRAP_AIR2","Luftfalle"
"TID_TRAP_AIR2_INFO","Air Trap Info texts"
"TID_DECORATION_GENERIC","Dekoration"
"TID_BUTTON_FREE","GRATIS"
"TID_FIREPLACE","Leuchtfeuer"
"TID_REPLAY_SHARE_TEXT","Duell-Wiederholungen im Clanchat posten?"
"TID_BUTTON_GEAR_UP","Weiter-\nentwickeln"
"TID_UPGRADE_SHIPYARD_TO_SAIL","Repariere das Schiff, um an neue Orte zu gelangen!"
"TID_BUILDING_AIR_DEFENSE2","Luftbomben"
"TID_AIR_DEFENSE2_INFO","Das Schwergewicht unter den Luftabwehranlagen. Verschießt einen endlosen Vorrat an Sprengstofftonnen, die mehrere fliegende Feinde auf einmal treffen!"
"TID_DIAMOND_BUNDLE_BH3","Paket: Meisterhütte 3"
"TID_DIAMOND_BUNDLE_BH4","Paket: Meisterhütte 4"
"TID_DIAMOND_BUNDLE_BH5","Paket: Meisterhütte 5"
"TID_DIAMOND_BUNDLE_BH6","Paket: Meisterhütte 6"
"TID_DIAMOND_BUNDLE_BH7","Paket: Meisterhütte 7"
"TID_DIAMOND_BUNDLE_BH8","Paket: Meisterhütte 8"
"TID_DIAMOND_BUNDLE_BH3_INFO","• <gems> Juwelen\n• <res0> Elixier\n• Zerschmetterer Level 1\n\nSofortige Fertigstellung, kein Lagerlimit!\n\nVerpasse nicht dieses EINMALIGE Angebot mit <cffec78><value>-fachem Wert</c>!"
"TID_DIAMOND_BUNDLE_BH4_INFO","• <gems> Juwelen\n• <res0> Elixier\n• Wachposten Level 1\n• Verborgener Tesla Level 1\n\nSofortige Fertigstellung, kein Lagerlimit!\n\nVerpasse nicht dieses EINMALIGE Angebot mit <cffec78><value>-fachem Wert</c>!"
"TID_DIAMOND_BUNDLE_BH5_INFO","• <gems> Juwelen\n• <res0> Elixier\n• Multimörser Level 1\n\nSofortige Fertigstellung, kein Lagerlimit!\n\nVerpasse nicht dieses EINMALIGE Angebot mit <cffec78><value>-fachem Wert</c>!"
"TID_DIAMOND_BUNDLE_BH6_INFO","• <gems> Juwelen\n• <res0> Elixier\n• Brutzler Level 1\n• Zerschmetterer Level 1\n\nSofortige Fertigstellung!\n\nVerpasse nicht dieses EINMALIGE Angebot mit <cffec78><value>-fachem Wert</c>!"
"TID_WORKER_TARGET_OTHER_VILLAGE","Bauarbeiter arbeitet in einem anderen Dorf!"
"TID_GEAR_UP_ITEM","<item> weiterentwickeln"
"TID_V2_TRAINING_BARRACKS_UPGRADING","Truppenausbildung ist pausiert, während die Kaserne verbessert wird!"
"TID_V2_START_DUEL_GENERIC_ERROR","Spielersuche fehlgeschlagen!"
"TID_V2_START_DUEL_ALREADY_IN_MATCHMAKING","Spielersuche fehlgeschlagen, du bist bereits in einer Spielersuche"
"TID_V2_START_DUEL_SNAPSHOT_FAILED","Spielersuche fehlgeschlagen, keinen Snapshot erhalten"
"TID_V2_START_DUEL_ACTIVE","Spielersuche fehlgeschlagen, Duell bereits aktiv"
"TID_V2_DUEL_FEED_DESTROYED","zerstört"
"TID_V2_DUEL_FEED_BATTLE_STARTED","Kampf hat begonnen!"
"TID_V2_DUEL_FEED_BH_DESTROYED","Meisterhütte zerstört!"
"TID_SPEED_UP_DUEL_CONFIRMATION_TITLE","Jetzt mehr holen?"
"TID_SPEED_UP_DUEL_CONFIRMATION","Möchtest du mehr Duell-Boni sofort freischalten?"
"TID_SHARE_DUEL_TEXT","Duell-Wiederholung im Clanchat posten?"
"TID_BUILDING_BARRACK2","Bauarbeiterkaserne"
"TID_BARRACK2_INFO","In der Bauarbeiterkaserne werden Truppen für Duelle ausgebildet! Dort kannst du vor Angriffen außerdem schnell Truppen austauschen. Verbessere die Bauarbeiterkaserne, um mehr Truppenarten freizuschalten!"
"TID_UPGRADE_BUILDING_TO_LEVEL_TO_BUILD_MORE","Verbessere ,,<building>\q auf Level <number>, um mehr zu bauen!"
"TID_UPGRADE_BUILDING_TO_LEVEL_TO_UNLOCK","Verbessere zum Freischalten ,,<building>\q auf Level <number>!"
"TID_DUEL_REWARDS_TITLE","Duellbelohnungen"
"TID_CURRENT_REWARDS","Aktuell"
"TID_NEXT_REWARDS","Weiter"
"TID_WIN_BONUS","Siegbonus"
"TID_3_WIN_BONUS","3-Siege-Bonus"
"TID_DUEL_REWARDS_INFO_TEXT","Gewinne ein Duell, um Beute zu verdienen. Bei der Verteidigung verlierst du keine Ressourcen.\n\nJe mehr Trophäen du hast, desto größer die Belohnungen!"
"TID_TEST_PACK_RES_V2","Test Pack for v2 Res"
"TID_TEST_PACK_RES_FOR_BOTH_VILLAGES","Test Pack for both v res from th"
"TID_DIAMOND_MINE_FULL_NOTIFICATION","Häuptling, deine Juwelenmine ist voll mit Juwelen!"
"TID_LOCAL_NOTIFICATION_GEARUP_READY","<item>-Weiterentwicklung ist fertig"
"TID_LOCAL_NOTIFICATION_CLOCK_TOWER","Uhrenturm-Schub verfügbar"
"TID_LAYOUTS_ACTIVE_BASE","Aktive Basis"
"TID_BROKEN_BUILDING","Kaputtes Gebäude"
"TID_ACHIEVEMENT_VS_BATTLE_TROPHIES_TITLE","Champion-Bauarbeiter"
"TID_ACHIEVEMENT_VS_BATTLE_TROPHIES","Gewinne insgesamt <number> Trophäen in Duellen."
"TID_ACHIEVEMENT_VS_BATTLE_TROPHIES_COMPLETED","Duell-Trophäenrekord: <value>"
"TID_ACHIEVEMENT_GEAR_UP_TITLE","Toll entwickelt"
"TID_ACHIEVEMENT_GEAR_UP_ONE","Entwickle ein Gebäude mit dem Meisterbauarbeiter weiter."
"TID_ACHIEVEMENT_GEAR_UP","Entwickle <number> Gebäude mit dem Meisterbauarbeiter weiter"
"TID_ACHIEVEMENT_GEAR_UP_COMPLETED","Weiterentwickelte Gebäude: <value>"
"TID_ACHIEVEMENT_REPAIR_BUILDING_TITLE","Verborgene Schätze"
"TID_ACHIEVEMENT_REPAIR_BUILDING","Repariere: <name>"
"TID_TAB_VIEW_VILLAGE","Heimatdorf"
"TID_TAB_VIEW_VILLAGE2","Bauarbeiterbasis"
"TID_DUEL_TOTAL_WINS","Duellsiege:"
"TID_VILLAGE_EDIT_MODE_V2","Bauarbeiterbasis-Bearbeitungsmodus"
"TID_LEADERBOARDBANNER_PLAYERTOURNAMENTS_V2","Duellturnier"
"TID_LEADERBOARDBANNER_PLAYER_NO_TOP_3_V2","Gewinner des Duellturniers erscheinen hier!"
"TID_ACHIEVEMENTS_VILLAGE1","Heimatdorf-Errungenschaften"
"TID_ACHIEVEMENTS_VILLAGE2","Bauarbeiterbasis-Errungenschaften"
"TID_LOADING_CHINA","本网络游戏适合年满13周岁以上的用户使用；为了您的健康，请合理控制游戏时间。京网文[2016]4066-516号 （总）网出证（京）字第149号 著作权人：SUPERCELL OY 出版单位：北京昆仑乐享网络技术有限公司 文网游进字[2015]0062号 新广出审[2015]1084号 出版物号：ISBN 978-7-89988-438-6 抵制不良游戏，拒绝盗版游戏。注意自我保护，谨防受骗上当。适度游戏益脑，沉迷游戏伤身。合理安排时间，享受健康生活。"
"TID_BUY_BUILDING_COMING_SOON","<target> ist bald verfügbar!"
"TID_COPIED_TO_DEVICE_CLIPBOARD_GENERIC","In die Zwischenablage kopiert!"
"TID_TENCENT_AUTH_EXPIRED","Die Autorisierung ist abgelaufen. Bitte melde dich erneut an."
"TID_TROOP_INFO_COMING_SOON","Bald verfügbar!"
"TID_HINT_REBUILD_BOAT","Mit dem Schiff an deinem Ufer gelangst du in die Bauarbeiterbasis!"
"TID_HINT_TROOP_ABILITIES","Im Sternlabor kannst du Spezialfähigkeiten für deine Truppen freischalten und verbessern."
"TID_HINT_RESOURCES_ARE_SAFE","Ressourcen in der Bauarbeiterbasis können nicht gestohlen werden."
"TID_HINT_ARCHER_TOWER2","Senkst du einen Bogenschützenturm herab, verringerst du die Reichweite, aber erhöhst den Schaden."
"TID_HINT_SWAP_TROOPS","Willst du deine Taktik ändern, bevor du angreifst? Tippe auf die grünen Pfeile, um deine Truppen zu wechseln!"
"TID_HINT_GEM_MINE","Repariere die Juwelenmine, um zusätzliche Juwelen abzubauen!"
"TID_HINT_AIRGROUND_MINES","Minen und Megaminen können so eingestellt werden, dass sie entweder Boden- oder Lufteinheiten treffen."
"TID_HINT_PUSH_TRAP","Du kannst Stoßfallen rotieren, um Truppen in eine bestimmte Richtung zu schubsen."
"TID_HINT_CRUSHER","Zerschmetterer plätten Bodentruppen, können aber gefahrlos von fliegenden Truppen oder Fernkämpfern zerstört werden."
"TID_HINT_CLOCK_TOWER","Mit dem Uhrenturm kannst du Bauvorgänge, Ressourcenproduktion und noch viel mehr beschleunigen!"
"TID_HINT_TOXIC_MINION","Setze Mutantenlakaien weit entfernt von Abwehranlagen ein, um ihre Weitschuss-Fähigkeit auszunutzen."
"TID_HINT_WARMACHINE1","Repariere die Kampfmaschine, um diese mächtige Heldeneinheit im Kampf einsetzen zu können!"
"TID_HINT_WARMACHINE2","Die Elektrohammer-Fähigkeit der Kampfmaschine kann erneut benutzt werden, nachdem sie sich wieder aufgeladen hat!"
"TID_HINT_GEAR_UP","Der Meisterbauarbeiter kann Abwehranlagen in deinem Heimatdorf weiterentwickeln und ihnen so Spezialfähigkeiten verleihen!"
"TID_HINT_VERSUS_BATTLE1","Duelle gewinnst du, indem du mehr Sterne als dein Gegner erkämpfst. Bei einem Gleichstand entscheidet die Gesamtzerstörung."
"TID_HINT_VERSUS_BATTLE2","Je mehr Trophäen du hast, desto größer werden deine Duellbelohnungen!"
"TID_HINT_VERSUS_BATTLE3","Nach 3 Duellsiegen kriegst du täglich einen großen Beutebonus."
"TID_HINT_VERSUS_BATTLE4","Erhöhe deine Chancen, Duelle zu gewinnen, indem du Wiederholungen ansiehst und deine Verteidigung verbesserst!"
"TID_CHINESE_APP_STORE_CONFLICT_MESSAGE","此微信/QQ帐号已经关联了从其他安卓应用商店下载的相同游戏，不能再次关联。如果您希望使用该微信/QQ帐号重新开始游戏，请从游戏内联系Supercell玩家支持团队。"
