"TID","MS"
"TID_LOCAL_NOTIFICATION_EVENT_ARMY_DISCOUNT","Ketua, Acara Tentera khas sudah bermula!"
"TID_OFFER_CW_TITLE","Pek Peperangan Klan"
"TID_NEWS_CW_BD_GIFTS_TITLE","Hadiah Klan!"
"TID_ATTACK_SPEED","Kelajuan Serangan: <number>"
"TID_SUMMON_SPEED","Kelajuan Pengerahan: <number>"
"TID_PLACEMENT_HINT_TUTORIAL3","Kerahkan askar anda!"
"TID_WAITING_FOR_ENEMY","Menunggu pihak lawan"
"TID_DEFENCE_TROOP_COUNT","Askar pertahanan: <number>"
"TID_CLOCK_TOWER_BOOST_DURATION","Tempoh galakan: <number>"
"TID_DIAMOND_BUNDLE_RED","(Pek Wira)RED"
"TID_DIAMOND_BUNDLE_RED_INFO","• <gems> Permata\n• Tugu Wira Kekuasaan\n• Kulit masa terhad (RED) untuk Raja Orang Gasar\n\n100% pendapatan akan disalurkan kepada usaha (RED) menentang AIDS."
"TID_BUILDING_CLOCK_TOWER","Menara Jam"
"TID_CLOCK_TOWER_BOOST_TIME","Tempoh galakan: <number> saat"
"TID_ARMY_CAMP_VILLAGE2","Kem <num>"
"TID_BUILDING_DOUBLE_CANNON","Meriam Berganda"
"TID_BUTTON_CHANGE_VILLAGE","Berlayar"
"TID_BUILDING_MULTI_MORTAR","Berbilang Mortar"
"TID_OBSTACLE_OLD_BARBARIAN_STATUE","Tugu Orang Gasar Lama"
"TID_BUILDING_TELESCOPE","Makmal Bintang"
"TID_UNIT_COUNT","Unit:"
"TID_TRAINING_TIME2","Masa Latihan:"
"TID_FILL_ARMY_CAMPS","Isikan kem tentera"
"TID_ATTACK_VILLAGE2_ATTACK_USED","Gagal menyerang, serangan telah digunakan!"
"TID_ATTACK","Serang"
"TID_LOOT_AVAILABLE","Rampasan Tersedia:"
"TID_LOOT_RECEIVED","Rampasan Diterima:"
"TID_FIND_MATCH_HEADER","Cari Padanan?"
"TID_HOUSING_VILLAGE2","Unit setiap kem:"
"TID_SPECIAL_UNLOCKS_AT_LEVEL","Keupayaan khas dibuka kunci pada tahap <number>"
"TID_UPGRADE_INFO_START","Menambah"
"TID_UPGRADE_INFO_ITEM_SPACER","<old> dan"
"TID_UPGRADE_INFO_HP","<old> nilai nyawa (+<num>)"
"TID_UPGRADE_INFO_DPS","<old> kerosakan setiap saat (+<num>)"
"TID_UPGRADE_INFO_ATTACK_SPEED","<old> kelajuan serangan (tambah <num>)"
"TID_UPGRADE_INFO_SPAWNED_UNITS","<old> bilangan unit diwujudkan (+<num>)"
"TID_UPGRADE_INFO_HOUSING","<old> bilangan unit setiap Kem Tentera (+<num>)"
"TID_UPGRADE_INFO_SPAWNING","<old> kelajuan pewujudan <name> (+20%)"
"TID_UPGRADE_INFO_SPECIAL_ABILITY","Membuka kunci keupayaan khas: <name>!"
"TID_UPGRADE_INFO_SPECIAL_ABILITY_IMPROVED","Meningkatkan keupayaan <name>!"
"TID_UPGRADE_INFO_DEPLOY_UNIT","<old> kelajuan pengerahan <name> (+15%)"
"TID_NEXT_LEVEL","Tahap Seterusnya"
"TID_REQUIRED_STAR_LABORATORY_LEVEL","Memerlukan Makmal Bintang Tahap <number>"
"TID_ABILITY","Keupayaan Khas"
"TID_BARB2_ABILITY_NAME","Kemarahan"
"TID_BARB2_ABILITY_HELP","Kelajuan dan kerosakan ditambah pada <num> saat pertama"
"TID_ARCHER2_ABILITY_NAME","Jubah"
"TID_ARCHER2_ABILITY_HELP","Tidak dikesan unit pertahanan pada <num> saat pertama"
"TID_GIANT_ABILITY_NAME","Tumbukan Kuat"
"TID_GIANT_ABILITY_HELP","Serangan pertama menyebabkan <num>% kerosakan"
"TID_CANNON_ABILITY_NAME","Pertahanan Terakhir"
"TID_CANNON_ABILITY_HELP","Meriam terus menembak selepas kart dimusnahkan dengan <num2> nilai nyawa sementara"
"TID_PEKKA2_ABILITY_NAME","Cas Lampau"
"TID_PEKKA2_ABILITY_HELP","Menyebabkan <num> kerosakan dalam letupan besar-besaran apabila dimusnahkan"
"TID_BALLOON2_ABILITY_NAME","Letupan Rangka"
"TID_BALLOON2_ABILITY_HELP","Menyebabkan <num2> kerosakan dan mewujudkan <num> Rangka apabila dijatuhkan"
"TID_GARG2_ABILITY_NAME","Serangan Jauh"
"TID_GARG2_ABILITY_HELP","<num> serangan pertama diserang dari jarak jauh"
"TID_BOMBER_ABILITY","Bom Besar"
"TID_BOMBER_ABILITY_HELP","Bom pertama yang dibaling menyebabkan <num3>% kerosakan"
"TID_POPUP_BOOST_VILLAGE_SPEEDUP","Kumpul sumber, latih, selidik dan bina <multiplier>x lebih cepat untuk <time>!"
"TID_POPUP_HEADER_ABOUT_TO_BOOST_VILLAGE_SPEEDUP","Galakkan Kampung?"
"TID_POPUP_BOOST_VILLAGE","Kumpul sumber, latih, selidik dan bina <multiplier>x lebih cepat untuk <time>!\n\nAnda boleh galakkan secara percuma sekali setiap <cooldown>!"
"TID_POPUP_HEADER_ABOUT_TO_BOOST_VILLAGE","Galakan Percuma!"
"TID_BUTTON_CLOCKTOWER_SPEEDUP","Galakkan Sekarang!"
"TID_BUTTON_CLOCK_TOWER_BOOST","Galakan Percuma!"
"TID_CLOCK_TOWER_UPGRADE_NOTE","Membuatkan galakan bertahan <time> lebih lama"
"TID_CLOCK_TOWER_INFO","Menara Jam membuatkan perkara berlaku lebih pantas dalam kampung anda! Kumpul sumber, melatih, selidik dan bina lebih cepat."
"TID_BOOST","Galakkan"
"TID_BUILD_TRAINING_GROUNDS","Bina Kem Tentera dahulu"
"TID_NO_FREE_TRAINING_SLOT_AVAILABLE","Keluarkan unit sedia ada dahulu"
"TID_BUTTON_ATTACK_MODE_FAR_SLOW","Jarak Jauh"
"TID_BUTTON_ATTACK_MODE_NEAR_FAST","Serangan Pantas"
"TID_BUTTON_ATTACK_MODE_BURST","Letupan"
"TID_BUTTON_ATTACK_MODE_NORMAL","Biasa"
"TID_RESOURCE_MAX","Maks:"
"TID_RESOURCE_PRODUCTION","Pengeluaran setiap jam:"
"TID_RESOURCE_IN_TREASURY","Dalam khazanah:"
"TID_FIND_NEW_MATCH","Cari padanan baharu"
"TID_BUTTON_FIND_NOW","Cari Sekarang!"
"TID_TIME_LEFT","Baki Masa:"
"TID_YOUR_ATTACK","Serangan anda:"
"TID_WAITING_FOR_ATTACK","Pihak lawan sedang menyerang!"
"TID_DOUBLE_CANNON_INFO","Meriam berganda, tembakan berganda bagi setiap meriam, masalah berganda-ganda!"
"TID_BUILDING_GUARD_POST","Tempat Pengawal"
"TID_GUARD_POST_INFO","Menempatkan askar untuk membantu pertahanan! Gerombolan ini pasti akan memperlahankan musuh."
"TID_BUILDING_MEGA_TESLA","Tesla Besar"
"TID_MEGA_TESLA_INFO","Apa yang berlaku apabila Tesla menjadi Besar? Kejutannya yang berkuasa menyebabkan kerosakan teruk malahan kepada unit-unit tahan lasak!"
"TID_GRASS","Rumput Tinggi"
"TID_DUEL_NOTIFICATION","Pertempuran Berbalas menentang <attacker> telah bermula!"
"TID_STONE_PATH","Laluan Batu"
"TID_REPAIR_BUILDING_TITLE","Baiki Bangunan?"
"TID_REPAIR_HERO_TITLE","Memulihkan semula Wira?"
"TID_REPAIR_BUILDING_HEADER","<name>"
"TID_BUILDING_AIR_DEFENSE_SMALL","Mercun"
"TID_AIR_DEFENSE_SMALL_INFO","Menghalau serangga perosak dengan roket-roket kecil! Seperti alat pembunuh serangga, tetapi, lebih cantik."
"TID_BUILDING_ARCHER_TOWER2","Menara Pemanah"
"TID_ARCHER_TOWER2_INFO","Tiada musuh yang boleh terlepas daripada anak panah Pemanah. Menara ini mempunyai suis khas - pilih serangan jarak jauh atau pantas!"
"TID_BUILDING_CANNON2","Meriam"
"TID_CANNON2_INFO","Pertahanan darat ikonik, dibina untuk bertahan! Klasik ini membuatkan Pakar Pembina sedikit sentimental."
"TID_BUILDING_TESLA_TOWER2","Tesla Tersembunyi"
"TID_TESLA_TOWER2_INFO","Sebahagian menara, sebahagian perangkap, betul-betul mengejutkan! Menghapus musuh udara dan tanah dengan kuasa sains!"
"TID_TUTORIAL_SHIP","Ketua, kini kita boleh membina semula kapal karap di pantai kita!"
"TID_TUTORIAL_SHIP_LOAD_SHIP","Ketua, bot dan kru kita sedia untuk belayar!"
"TID_TUTORIAL_SHIP_READY","Jangan risau akan tersesat. Kami akan mengingati jalan pulang!"
"TID_TUTORIAL_SHIP_ARRIVE","Tanah! Apakah tempat pelik ini?"
"TID_TUTORIAL_SHIP_ARRIVE_FIX_VILLAGE","Kita bertuah, Ketua! Kita boleh membaiki bangunan lama itu untuk perlindungan!"
"TID_TUTORIAL_VILLAGERS_MOVE_OUT","Fuh! Kita bermalam di sini sajalah. Ini rumah kami jauh dari rumah!"
"TID_TUTORIAL_MEET_NEW_BUILDER","Zzz..."
"TID_TUTORIAL_MEET_NEW_BUILDER2","Hah?! Oh, pelawat! Yeay!"
"TID_TUTORIAL_MEET_NEW_BUILDER3","Woo! Kamu datang dari mana?!"
"TID_TUTORIAL_MEET_NEW_BUILDER4","Tempat saya! Kamu... dah bersihkan sepenuhnya! Kamu layak melawat tempat ni."
"TID_TUTORIAL_LOOK_LABORATORY","Saya Pakar Pembina. Ingin melihat bangunan kegemaran saya? Ia memberikan askar keupayaan istimewa!"
"TID_TUTORIAL_LOOK_LABORATORY_DO","Sudah tentu kita perlukan askar untuk melihat siapa pembina terbaik di sini!"
"TID_TUTORIAL_LOOK_FINISH","Menggunakan askar? Ketua, kemahiran kamu mungkin berguna di sini!"
"TID_TUTORIAL_ATTACK","Betulkah? Jika kamu boleh bertempur sehebat seperti kamu membersih, kita boleh membentuk pasukan yang baik!"
"TID_TUTORIAL_ATTACK_DONE","Oh tidak, mereka menyerang kita juga?"
"TID_TUTORIAL_ATTACK_DONE2","Itu caranya kita menyelesaikan sesuatu! Serangan terbaik memenangi hadiah. Tidak boleh mencuri - itu tak baik."
"TID_TUTORIAL_ATTACK_DONE3","Ketua, kamu lakukan serangan terbaik! Kita dapat rampasan sebagai hadiah!"
"TID_TUTORIAL_WORKER_MENU","Yeay! Saya ada banyak idea bagi benda untuk dibina. Lihat pada senarai hajat saya!"
"TID_TUTORIAL_WORKER_MENU2","Saya selalu ada idea di sini. Tetapi, kamu tahu apa yang kamu mahu. Kamu patut pilih!"
"TID_TUTORIAL_WORKER_MENU3","Hebat! Kita rakan sepasukan sekarang! Malahan, mungkin saya boleh melawati rumah kamu nanti dan... Zzz..."
"TID_TUTORIAL_WORKER_MENU4","Ketua, nampaknya ada banyak perkara untuk dilakukan di sini. Pastikan untuk menjaga kampung kami juga!"
"TID_WARMACHINE","Mesin Pertempuran"
"TID_WAITING_FOR_DUEL_NOTIFICATION","Pemain sedia untuk Pertempuran Berbalas!"
"TID_UPGRADE_UNITS2","Naik Taraf Unit"
"TID_RESEARCH2_TITLE","Faedah naik taraf:"
"TID_RESERARCH2_SWIPE","Leret ke kiri/kanan untuk melihat lebih banyak naik taraf"
"TID_VILLAGE2_PVP_LOOT","Menang"
"TID_BUTTON_START_MATCHMAKE","Cari Sekarang!"
"TID_START_MATCHMAKE_HINT","Serang dan pertahankan! Menangi Pertempuran Berbalas untuk rampasan bonus!"
"TID_SEARCHING","Mencari..."
"TID_NEWVILLAGE_LOG_INFO","Tunggu pihak lawan selesai menyerang. Serangan terbaik akan menang!"
"TID_BALLOON_CARRIER","Belon Pengangkut"
"TID_SUPER_CHARGED_PEKKA","P.E.K.K.A Super"
"TID_IRONFIST_GIANT","Gergasi Petinju"
"TID_TOXIC_MINION","Konco Beta"
"TID_SNEAKY_ARCHER","Pemanah Licik"
"TID_RAGED_BARBARIAN","Orang Gasar Berang"
"TID_MOVING_CANNON","Kart Meriam"
"TID_BOMBER","Pengebom"
"TID_RESEARCH2_ABILITY_TITLE","Keupayaan Khas"
"TID_BUILDING_CRUSHER","Penghancur"
"TID_BUILDING_CRUSHER_INFO","Penghancur benar-benar sukakan ruangnya sendiri. Batu tersergam ini menghancurkan unit darat dengan hentaman berkuasa!"
"TID_ADVANCED_TRAP","Periuk Api"
"TID_ADVANCED_TRAP_INFO","Rancang letupan kejutan untuk askar yang datang terlalu dekat. Pilih udara atau darat!"
"TID_INFO_BALLOON_CARRIER","Melimpah-limpah dengan tulang dan bukan bom, Rangka melompat keluar daripada belon ini di sebelah musuh!"
"TID_YOUR_RESULT","Serangan anda:"
"TID_PUSHER","Perangkap Tolak"
"TID_PUSHER_INFO","Melambung askar darat ke arah yang anda pilih. Ye ho!"
"TID_CHARACTER_INFO_BOMBER","Dengan keinginan untuk pemusnahan dan kesan khas kualiti tinggi, Pengebom meletupkan apa jua dalam pandangan dengan kerosakan bonus kepada Benteng!"
"TID_CHARACTER_INFO_MOVING_CANNON","Meriam beroda?! Saya yakin mereka akan terkejut! Banyak kuasa api, tetapi, tidak begitu stabil!"
"TID_CHARACTER_INFO_IRONFIST_GIANT","Gergasi yang bersikap penindas dan kuat seperti lembu jantan, telah berlatih tumbukan kuat mereka selama ini!"
"TID_CHARACTER_INFO_TOXIC_MINION","Menyerang sasaran dari jauh, bersinar dalam gelap dan bergila-gila di lantai tarian."
"TID_CHARACTER_INFO_SNEAKY_ARCHER","Diselubungi cahaya bulan, Pemanah boleh tewaskan sasaran sebelum dinampak. Kelemahan mereka? Terlampau yakin."
"TID_CHARACTER_INFO_RAGED_BARBARIAN","Kenapa dia begitu marah, laju dan ganas? Tiada sesiapa berani bertanya. Mungkin kerana dia tidak dapat mencari pedangnya?"
"TID_TARGET_FOUND","Sasaran Ditemui!"
"TID_BABY_DRAGON2","Naga Bayi"
"TID_CHARACTER_INFO_BABY_DRAGON2","Comel, mesra dan suka sangat meludah api. Pembinasaan berleluasa tidak pernah kelihatan begitu comel."
"TID_BDRAG2_ABILITY_NAME","Mengamuk"
"TID_BDRAG2_ABILITY_HELP","Apabila dipisahkan daripada unit udara lain, kerosakan bertambah sebanyak <num>%"
"TID_MULTI_MORTAR_INFO","Melakukan kerosakan percikan jarak jauh berbilang kali untuk memaksimumkan peluang mengena sasarannya!"
"TID_FULL_ARMY_REQUIRED_V2","Anda perlukan tentera penuh untuk menyerang!"
"TID_ADVANCED_MEGA_TRAP","Periuk Api Besar"
"TID_ADVANCED_MEGA_TRAP_INFO","Pemusnahan tersembunyi besar. Pilih udara atau darat!"
"TID_CHANGE_TROOPS","Tukar Tentera"
"TID_WITCH2_ABILITY_NAME","Kumpulan Kelawar"
"TID_WITCH2_ABILITY_HELP","Bertukar menjadi sekumpulan <num> Kelawar apabila dihapuskan"
"TID_DARK_WITCH","Sihir Perempuan Malam"
"TID_CHARACTER_INFO_DARK_WITCH","Menyeru sekumpulan makhluk terbang tanpa rasa takut dan, tidak seperti kakaknya, rumput dikekalkan dalam keadaan bersih."
"TID_UPGRADE_THE_REQUIRED_BUILDING_FIRST","Pangkalan Pembina <name> tahap <level> diperlukan!"
"TID_BUILDING_FLAMER","Pemanggang"
"TID_FLAMER_INFO","Membanjiri musuh dengan plasma melecur! Kedua-dua askar udara dan darat akan rasa kehangatannya!"
"TID_MATCHMAKE_VILLAGE2_TITLE","Pertempuran Berbalas"
"TID_YOU","Anda"
"TID_YOUR_BONUS","Bonus 3 Kemenangan diberikan!"
"TID_BAT","Kelawar"
"TID_VILLAGE_ROWBOAT","Bot Pembina"
"TID_VILLAGE_OBJECT_ROWBOAT_INFO","Pembina Pakar boleh melawat Kampung anda untuk memberikan penambahan khas kepada bangunan anda! Cari pilihan Berlengkap dalam pertahanan Kampung anda!"
"TID_OBSTACLE_SMALL_TREE","Pokok Kecil"
"TID_OBSTACLE_BIG_TREE","Pokok Besar"
"TID_OBSTACLE_TREE_STUMP","Tunggul Pokok"
"TID_OBSTACLE_LARGE_PINE_TREE","Dusun"
"TID_WARMACHINE_INFO","Mesin besar ini rosak dalam percubaan untuk mengangkat penukul terbesar alam. Dengan sedikit pembaikian, ia boleh dibawa ke medan pertempuran!"
"TID_TELESCOPE_INFO","Makmal Bintang mencari-cari dalam langit untuk rahsia bagi membuka kunci potensi penuh askar. Meningkatkan nilai nyawa askar, kerosakan dan ruang untuk keupayaan khas askar!"
"TID_TOWN_HALL2_INFO","Rumah Pakar Pembina dan objektif utama dalam pertempuran.\n\nMusnahkan Dewan Pembina memberikan bintang tambahan dalam serangan. Menangi Pertempuran Berbalas dengan mendapatkan paling banyak bintang atau melakukan lebih banyak kerosakan jika seri.\n\nNaik taraf Dewan Pembina untuk membuka kunci bangunan dan askar!"
"TID_BUILDING_TOWN_HALL2","Dewan Pembina"
"TID_CHARACTER_INFO_BAT","Kelawar sangat pantas dan membawa maut apabila dalam kumpulan besar tetapi, mudah dihapuskan dengan serangan percikan."
"TID_CHARACTER_INFO_SUPER_CHARGED_PEKKA","Tenaga tidak stabil bersinar dari suit perisai kejahatan berkuasa ini, menunggu untuk didedahkan!"
"TID_DECORATION_ANCIENT_BARBARIAN_STATUE","Tugu Orang Gasar Purba"
"TID_DECORATION_ARCHER_QUEEN_STATUE","Tugu Permaisuri Pemanah"
"TID_WORKER2_INFO","Tiada apa dapat disiapkan di sini tanpa Pakar Pembina! Anda boleh mempercepatkan kerjanya dengan permata hijau."
"TID_WORKER2_BUILDING","Pondok Pakar Pembina"
"TID_HOUSING2_INFO","Askar anda ditempatkan dalam Kem Tentera. Setiap kem boleh menempatkan hanya satu askar pada satu masa. Sesetengah askar boleh dinaik taraf untuk memuatkan lebih unit dalam setiap kem!"
"TID_HERO_INSTRUCTIONS_WARMACHINE","Ciptaan Pakar Pembina menghancurkan bangunan musuh sehingga berderai. Apa lagi cara yang lebih baik untuk menunjukkan siapa pembina terbaik? Buka kunci keupayaan Penukul Elektrik untuk memberikan pihak lawan debaran sebenar!"
"TID_HERO_ABILITY_WARMACHINE_TITLE","Penukul Elektrik"
"TID_HERO_ABILITY_WARMACHINE_DESC","Mesin Pertempuran menghasilkan tenaga kilat, memulihkan sedikit nilai nyawa dan membuat serangan seterusnya menyebabkan kerosakan bertambah! Selepas seketika, keupayaan ini dicaj semula dan boleh digunakan lagi!"
"TID_VILLAGE_OBJECT_SHIP_INFO","Bot membawa anda melawati tempat baharu!"
"TID_GEAR_UP_AVAILABLE_LATER","Naik taraf bangunan ini ke tahap <level> dahulu!"
"TID_USES_VILLAGE2_BUILDER","Memerlukan Pakar Pembina!"
"TID_GEAR_UP_BUILDING","Sedia Membina?"
"TID_GEAR_UP_BUILDING_SUBTITLE","Naik taraf khas:"
"TID_GEAR_UP_ARCHER_TOWER","Pasang suis yang boleh merendahkan Menara Pemanah ini untuk menembak pada kelajuan lebih cepat!"
"TID_GEAR_UP_CANNON","Tukarkan Meriam ini menjadi Meriam Berganda yang melakukan lebih banyak kerosakan dalam jarak lebih dekat!"
"TID_GEAR_UP_MORTAR","Tukarkan Mortar ini menjadi Berbilang Mortar yang membuat percikan lebih besar dengan api letupan!"
"TID_ELIXIR2","Eliksir"
"TID_GOLD2","Emas"
"TID_VILLAGE2_DUEL_WAITING","Pemain lain mencari pertempuran Berbalas!"
"TID_LAYOUTS_VILLAGE2","Pangkalan Pembina"
"TID_PLAYER_PROFILE_TROOPS_VILLAGE2","Askar Pangkalan Pembina"
"TID_COLLECTORS_FULL_NOTIFICATION","Ketua, pengumpul kamu penuh dan tengah menunggu!"
"TID_MORE_AVAILABLE_AGAIN_IN","Semua rampasan yang dimenangi hari ini! Ada lagi di:"
"TID_DUEL_TARGET_FOUND","Pihak lawan pertempuran Berbalas ditemui! Pergi serang!"
"TID_LOOT_LIMIT_RESET_NOTIFICATION","Ketua, lebih banyak rampasan Pangkalan Pembina tersedia. Masa untuk bertempur!"
"TID_DAILY_BONUS_LIMIT_REACHED","Had rampasan harian dicapai"
"TID_DUEL_WIN_BONUS","Bonus Kemenangan:"
"TID_DUEL_WIN_BONUS_PERCENTAGE","<percentage>% Bonus Pertempuran Berbalas:"
"TID_DAILY_LOOT_LIMIT_FILLED","Had Rampasan Harian Dicapai"
"TID_DAILY_LOOT_LIMIT_FULL_INFO","Anda telah memenangi semua rampasan yang ada hari ini. Anda masih boleh bertempur untuk mendapatkan trofi!"
"TID_REPAIR_SHIP_TITLE","Bina Semula Bot?"
"TID_REPAIR_SHIP_2","Bot membawa anda melawati tempat baharu!"
"TID_DEFENCE_TROOP_LEVEL","Tahap askar: <number>"
"TID_UPGRADE_TH_LOCKED_INFO","Bina bangunan berikut untuk membuka kunci tahap Dewan Pembina seterusnya!"
"TID_UPGRADE_TH_LOCKED_TITLE","Naik Taraf Dikunci"
"TID_UPGRADE_TH_LOCKED_TITLE2","Bangunan yang Diperlukan:"
"TID_UPGRADE_TH_TO_GEARUP_UNLOCK","Naik taraf Dewan Pembina ke tahap <number> untuk melengkapkan lebih banyak bangunan!"
"TID_UPGRADE_TH_LOCKED_GEARUP","Anda telah melengkapkan amaun maksimum bangunan ini!"
"TID_NEWVILLAGE_LOG_SEARCHING_INFO","Serang pihak lawan semasa mereka menyerang anda. Serangan terbaik menang!"
"TID_YOUR_TROOPS","Askar anda"
"TID_TRAIN_TROOPS_HINT","Latih tentera sebelum menyerang!"
"TID_BUTTON_RESET_NOW","Dapatkan lebih banyak sekarang!"
"TID_LOG_BUTTON","Log Perang"
"TID_BUILDING_GEM_MINE","Lombong Permata"
"TID_GEM_MINE_INFO","Lombong Permata mengeluarkan endapan jarang bagi sumber bernilai tinggi ini! Melombong permata adalah sukar dan memakan masa."
"TID_PRODUCTION_RATE_PER_DAY","Kadar Pengeluaran: <number> setiap hari"
"TID_NO_CLAN","Tiada Klan"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_TITLE","Akaun Berkonflik"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_MESSAGE","Akaun yang anda cuba melog masuk berbeza daripada akaun yang disimpan secara setempat, adakah anda ingin menukar ke yang baharu?"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_YES_BUTTON","Ya, tukar ke akaun semasa."
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_NO_BUTTON","Tidak, gunakan yang asal."
"TID_ACHIEVEMENT_TOWN_HALL2_TITLE","Kejuruteraan Pakar"
"TID_ACHIEVEMENT_TOWN_HALL2","Naik taraf Dewan Pembina ke tahap <number>"
"TID_ACHIEVEMENT_TOWN_HALL2_COMPLETED","Tahap Dewan Pembina semasa: <value>"
"TID_ACHIEVEMENT_UNIT_UNLOCK2_TITLE","Model Generasi Masa Depan"
"TID_ACHIEVEMENT_UNIT_UNLOCK2","Buka kunci <name> dalam Berek Pembina"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2_TITLE","Robohkannya"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2","Musnahkankan <number> Dewan Pembina dalam Pertempuran Berbalas"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2_COMPLETED","Jumlah Dewan Pembina yang dimusnahkan: <value>"
"TID_BUILDING_GIANT_CANNON","Meriam Gergasi"
"TID_DECORATION_SMALL_PINETREE","Pokok Pain Kecil"
"TID_DECORATION_PINETREE","Pokok Pain"
"TID_TARGET","Papan Sasaran"
"TID_GIANT_CANNON_INFO","Tiada apa yang dapat menghalang Meriam Gergasi. Bebola meriamnya yang bersaiz seperti mamot menolak melepasi apa jua dan tidak berhenti..."
"TID_EVENT_ARMY","Acara Tentera"
"TID_EVENT_ARMY_INFO","Musnahkan kampung dengan tentera ini! Setiap unit kini <num>% lebih murah!"
"TID_CAMP_FIRE_DECO","Unggun Api Goblin"
"TID_TRAP_AIR2","Perangkap Udara"
"TID_TRAP_AIR2_INFO","Teks Maklumat Perangkap Udara"
"TID_DECORATION_GENERIC","Hiasan"
"TID_BUTTON_FREE","PERCUMA"
"TID_FIREPLACE","Unggun Api"
"TID_REPLAY_SHARE_TEXT","Kongsi main balik Pertempuran Berbalas dalam bual klan anda?"
"TID_BUTTON_GEAR_UP","Berlengkap"
"TID_UPGRADE_SHIPYARD_TO_SAIL","Bina semula bot untuk melawati tempat baharu!"
"TID_BUILDING_AIR_DEFENSE2","Kelompok Bom Udara"
"TID_AIR_DEFENSE2_INFO","Pengebom Udara memainkan peranan besar dalam pertahanan udara. Bekalan tong letupan tidak henti-henti dilancarkan ke langit untuk menjatuhkan musuh berterbangan!"
"TID_DIAMOND_BUNDLE_BH3","Pek Dewan Pembina 3"
"TID_DIAMOND_BUNDLE_BH4","Pek Dewan Pembina 4"
"TID_DIAMOND_BUNDLE_BH5","Pek Dewan Pembina 5"
"TID_DIAMOND_BUNDLE_BH6","Pek Dewan Pembina 6"
"TID_DIAMOND_BUNDLE_BH7","Pek Dewan Pembina 7"
"TID_DIAMOND_BUNDLE_BH8","Pek Dewan Pembina 8"
"TID_DIAMOND_BUNDLE_BH3_INFO","• <gems> Permata\n• <res0> Eliksir\n• Penghancur Tahap 1 1\n\nTiada masa pembinaan, tiada had penyimpanan!\n\nJangan terlepas tawaran SATU kali <cffec78>bernilai <value>X</c> ini!"
"TID_DIAMOND_BUNDLE_BH4_INFO","• <gems> Permata\n• <res0> Eliksir\n• Tempat Pengawal Tahap 1 1\n• Menara Tesla Tahap 1\n\nTiada masa pembinaan, tiada had penyimpanan!\n\nJangan terlepas tawaran SATU kali<cffec78> bernilai <value>X</c> ini!"
"TID_DIAMOND_BUNDLE_BH5_INFO","• <gems> Permata\n• <res0> Eliksir\n• Berbilang Mortar Tahap 1\n\nTiada masa pembinaan, tiada had penyimpanan!\n\nJangan terlepas tawaran SATU kali <cffec78>bernilai <value>X</c> ini!"
"TID_DIAMOND_BUNDLE_BH6_INFO","• <gems> Permata\n• <res0> Eliksir\n• Pemanggang Tahap 1\n• Penghancur Tahap 1\n\nTiada masa pembinaan!\n\nJangan terlepas tawaran SATU kali <cffec78>bernilai <value>X</c> ini!"
"TID_WORKER_TARGET_OTHER_VILLAGE","Pembina sedang bekerja di kampung lain!"
"TID_GEAR_UP_ITEM","Melengkapkan <item>"
"TID_V2_TRAINING_BARRACKS_UPGRADING","Latihan Askar dijeda apabila Berek dinaik taraf!"
"TID_V2_START_DUEL_GENERIC_ERROR","Padanan gagal!"
"TID_V2_START_DUEL_ALREADY_IN_MATCHMAKING","Padanan gagal, sudah pun membuat padanan"
"TID_V2_START_DUEL_SNAPSHOT_FAILED","Padanan gagal, tidak mendapat petikan"
"TID_V2_START_DUEL_ACTIVE","Padanan gagal, pertarungan sudah pun aktif"
"TID_V2_DUEL_FEED_DESTROYED","Dimusnahkan"
"TID_V2_DUEL_FEED_BATTLE_STARTED","Pertempuran Bermula!"
"TID_V2_DUEL_FEED_BH_DESTROYED","Dewan Pembina dimusnahkan!"
"TID_SPEED_UP_DUEL_CONFIRMATION_TITLE","Dapatkan lebih banyak sekarang?"
"TID_SPEED_UP_DUEL_CONFIRMATION","Buka kunci lebih banyak bonus Pertempuran Berbalas sekarang?"
"TID_SHARE_DUEL_TEXT","Kongsi main semula Pertempuran Berbalas kepada klan anda?"
"TID_BUILDING_BARRACK2","Berek Pembina"
"TID_BARRACK2_INFO","Berek Pembina melatih askar untuk Pertempuran Berbalas! Anda juga boleh menukar askar dengan segera saat sebelum melakukan serangan. Naik taraf Berek Pembina untuk membuka kunci lebih banyak jenis askar!"
"TID_UPGRADE_BUILDING_TO_LEVEL_TO_BUILD_MORE","Naik taraf <building> ke tahap <number> untuk membina lebih banyak lagi!"
"TID_UPGRADE_BUILDING_TO_LEVEL_TO_UNLOCK","Naik taraf <building> ke tahap <number> untuk membuka kunci!"
"TID_DUEL_REWARDS_TITLE","Ganjaran Pertempuran Berbalas"
"TID_CURRENT_REWARDS","Semasa"
"TID_NEXT_REWARDS","Seterusnya"
"TID_WIN_BONUS","Bonus Kemenangan"
