"TID","ES"
"TID_TIME_LEFT","Tiempo restante:"
"TID_YOUR_ATTACK","Tu ataque:"
"TID_WAITING_FOR_ATTACK","¡El rival está atacando!"
"TID_DOUBLE_CANNON_INFO","Dos cañones y el doble de disparos por cañón. El enemigo tendrá... ¡el doble de problemas!"
"TID_BUILDING_GUARD_POST","Puesto de guardia"
"TID_GUARD_POST_INFO","¡Alberga tropas que refuerzan tus defensas! Seguro que esta banda de guerreros saben bloquear el paso al enemigo."
"TID_BUILDING_MEGA_TESLA","Megatorre Tesla"
"TID_MEGA_TESLA_INFO","¿En qué se diferencia esta torre Tesla de una normal? En que sus potentes descargas infligen grandes daños incluso a las unidades más robustas."
"TID_GRASS","Hierba tupida"
"TID_DUEL_NOTIFICATION","¡Has comenzado un enfrentamiento contra <attacker>!"
"TID_STONE_PATH","Adoquín"
"TID_REPAIR_BUILDING_TITLE","¿Reparar edificio?"
"TID_REPAIR_HERO_TITLE","¿Reconstruir héroe?"
"TID_REPAIR_BUILDING_HEADER","<name>"
"TID_BUILDING_AIR_DEFENSE_SMALL","Pirotecnia"
"TID_AIR_DEFENSE_SMALL_INFO","¡Mantén lejos a toda criatura voladora con una buena tanda de pequeños cohetes! Es como un matamoscas eléctrico, pero más bonito."
"TID_BUILDING_ARCHER_TOWER2","Torre de arqueras"
"TID_ARCHER_TOWER2_INFO","Nadie puede escapar a las flechas de las arqueras. Esta torre tiene una palanca especial: elige entre largo alcance o ataque rápido."
"TID_BUILDING_CANNON2","Cañón"
"TID_CANNON2_INFO","Un emblemático medio de defensa terrestre con mucho aguante. Este clásico hace que el constructor maestro se ponga un poco nostálgico."
"TID_BUILDING_TESLA_TOWER2","Torre Tesla"
"TID_TESLA_TOWER2_INFO","Mitad torre, mitad trampa. ¡Electrocuta tanto a rivales aéreos como terrestres usando el poder de la ciencia!"
"TID_TUTORIAL_SHIP","¡Ya podemos reparar el barco naufragado en la costa!"
"TID_TUTORIAL_SHIP_LOAD_SHIP","¡Nuestro barco y su tripulación están listos para zarpar!"
"TID_TUTORIAL_SHIP_READY","No te preocupes por perderte. ¡Recordaremos el camino de vuelta!"
"TID_TUTORIAL_SHIP_ARRIVE","¡Tierra a la vista! ¿Pero dónde estamos?"
"TID_TUTORIAL_SHIP_ARRIVE_FIX_VILLAGE","¡Estamos de suerte! Podemos arreglar esos edificios para refugiarnos en ellos."
"TID_TUTORIAL_VILLAGERS_MOVE_OUT","¡Uuf! Acampemos aquí esta noche. Este será nuestro segundo hogar."
"TID_TUTORIAL_MEET_NEW_BUILDER","Zzz..."
"TID_TUTORIAL_MEET_NEW_BUILDER2","¿Eh? Ah, tengo visita. ¡Viva!"
"TID_TUTORIAL_MEET_NEW_BUILDER3","¡Ahí va! ¡¿Pero tú de dónde has salido?!"
"TID_TUTORIAL_MEET_NEW_BUILDER4","¡De mi casa! ¡Pero si la habéis limpiado! Vale, os habéis ganado una visita guiada."
"TID_TUTORIAL_LOOK_LABORATORY","Soy el constructor maestro. ¿Quieres ver mi edificio favorito? ¡Es capaz de dotar a las tropas de habilidades especiales!"
"TID_TUTORIAL_LOOK_LABORATORY_DO","Necesitaremos tropas para demostrar al mundo quién es el mejor constructor."
"TID_TUTORIAL_LOOK_FINISH","¿Tropas? ¡Jefe, creo que nos vendría bien usar tus dotes!"
"TID_TUTORIAL_ATTACK","¿En serio? Si luchas tan bien como limpias, puede que hagamos buen equipo."
"TID_TUTORIAL_ATTACK_DONE","¡Oh, no! ¡¿Ahora nos atacan ellos?!"
"TID_TUTORIAL_ATTACK_DONE2","¡Así nos las arreglamos por aquí! Gana quien realice el mejor ataque. No vale robar, ¡eso es trampa!"
"TID_TUTORIAL_ATTACK_DONE3","Has realizado el mejor ataque y hemos ganado el botín."
"TID_TUTORIAL_WORKER_MENU","¡Viva! Tengo un montón de ideas sobre cosas que construir. ¡Echa un vistazo a mi lista!"
"TID_TUTORIAL_WORKER_MENU2","Aquí apunto todas mis ideas. Pero tú parece que sabes lo que haces, ¡así que tú eliges!"
"TID_TUTORIAL_WORKER_MENU3","¡Estupendo! Ya formamos equipo. Igual un día puedo ir a ver tu casa y... Zzz..."
"TID_TUTORIAL_WORKER_MENU4","Parece que hay bastante que hacer por aquí. Procuremos cuidar de nuestra aldea también."
"TID_WARMACHINE","Máquina bélica"
"TID_WAITING_FOR_DUEL_NOTIFICATION","¡Hay un jugador listo para un enfrentamiento!"
"TID_UPGRADE_UNITS2","Mejorar unidades"
"TID_RESEARCH2_TITLE","Beneficios de la mejora:"
"TID_RESERARCH2_SWIPE","Desliza hacia los lados para ver más mejoras."
"TID_VILLAGE2_PVP_LOOT","Victorias"
"TID_BUTTON_START_MATCHMAKE","Buscar"
"TID_START_MATCHMAKE_HINT","¡Ataca y defiende! Gana el enfrentamiento para conseguir más botín."
"TID_SEARCHING","Buscando..."
"TID_NEWVILLAGE_LOG_INFO","Espera a que el rival termine de atacar. ¡Gana quien realice el mejor ataque!"
"TID_BALLOON_CARRIER","Globo esquelético"
"TID_SUPER_CHARGED_PEKKA","Súper P.E.K.K.A."
"TID_IRONFIST_GIANT","Gigante boxeador"
"TID_TOXIC_MINION","Esbirro beta"
"TID_SNEAKY_ARCHER","Arquera furtiva"
"TID_RAGED_BARBARIAN","Bárbaro enfurecido"
"TID_MOVING_CANNON","Cañón con ruedas"
"TID_BOMBER","Bombardero"
"TID_RESEARCH2_ABILITY_TITLE","Habilidad especial"
"TID_BUILDING_CRUSHER","Machacador"
"TID_BUILDING_CRUSHER_INFO","Al machacador no le gusta que invadan su espacio personal. Esta férrea roca aplastará a las unidades de golpe."
"TID_ADVANCED_TRAP","Mina"
"TID_ADVANCED_TRAP_INFO","Dale una sorpresa a las tropas que se acerquen demasiado. ¡Elige entre la aérea o la terrestre!"
"TID_INFO_BALLOON_CARRIER","Cargado hasta arriba de huesos en lugar de bombas. ¡Los esqueletos saltarán directamente de estos globos a por el enemigo!"
"TID_YOUR_RESULT","Tu ataque:"
"TID_PUSHER","Trampa de empuje"
"TID_PUSHER_INFO","Lanza a las tropas terrestres en la dirección que se te antoje. ¡Allá van!"
"TID_CHARACTER_INFO_BOMBER","Adictos a destruir cosas y a los efectos especiales de alta calidad. Los bombarderos hacen volar todo lo que se les cruce e infligen daño extra a los muros."
"TID_CHARACTER_INFO_MOVING_CANNON","¿Un cañón con ruedas? ¡Ver para creer! Es bastante potente, pero no muy resistente."
"TID_CHARACTER_INFO_IRONFIST_GIANT","Bastante brutos y fuertes como un roble. Estos gigantes han estado practicando sus mejores puñetazos."
"TID_CHARACTER_INFO_TOXIC_MINION","Ataca a sus objetivos desde lejos, brilla en la oscuridad y es el rey de la pista de baile."
"TID_CHARACTER_INFO_SNEAKY_ARCHER","Ocultas bajo la luz de la luna, las arqueras pueden derribar a sus enemigos sin ser detectadas. Su único defecto es que se lo tienen muy creído."
"TID_CHARACTER_INFO_RAGED_BARBARIAN","¿Por qué está tan alterado y con ese humor de perros? Nadie se atreve a preguntárselo. ¿Igual es porque no encuentra su espada?"
"TID_TARGET_FOUND","¡Objetivo encontrado!"
"TID_BABY_DRAGON2","Bebé dragón"
"TID_CHARACTER_INFO_BABY_DRAGON2","Monas y adorables criaturas, pero cuando se enfadan echan chispas. Cuesta imaginar que sean capaces de provocar semejantes estragos."
"TID_BDRAG2_ABILITY_NAME","Berrinche"
"TID_BDRAG2_ABILITY_HELP","Al separarse de otras unidades aéreas, el daño aumenta un <num> %."
"TID_MULTI_MORTAR_INFO","¡Dispara desde lejos e inflige daño de área para aumentar las probabilidades de golpear a su objetivo!"
"TID_FULL_ARMY_REQUIRED_V2","¡Necesitas completar tu ejército para atacar!"
"TID_ADVANCED_MEGA_TRAP","Megamina"
"TID_ADVANCED_MEGA_TRAP_INFO","Potente arma oculta de destrucción. ¡Elige entre la aérea o la terrestre!"
"TID_CHANGE_TROOPS","Cambiar tropas"
"TID_WITCH2_ABILITY_NAME","Bandada de murciélagos"
"TID_WITCH2_ABILITY_HELP","Se transforma en una bandada de <num> murciélagos al destruirse."
"TID_DARK_WITCH","Bruja nocturna"
"TID_CHARACTER_INFO_DARK_WITCH","Libera temibles bandadas de criaturas voladoras y, a diferencia de su hermana, deja la hierba intacta."
"TID_UPGRADE_THE_REQUIRED_BUILDING_FIRST","Requiere <name> de nivel <level> en la base del constructor."
"TID_BUILDING_FLAMER","Carbonizador"
"TID_FLAMER_INFO","Baña a los rivales en un líquido ardiente. ¡Tanto tropas aéreas como terrestres acabarán calcinadas!"
"TID_MATCHMAKE_VILLAGE2_TITLE","Enfrentamiento"
"TID_YOU","Tú"
"TID_YOUR_BONUS","¡Has ganado el bonus de 3 victorias!"
"TID_BAT","Murciélago"
"TID_VILLAGE_ROWBOAT","Barca del constructor"
"TID_VILLAGE_OBJECT_ROWBOAT_INFO","El constructor maestro puede visitar tu aldea y otorgar a tus edificios mejoras especiales. Busca la opción Perfeccionar en las defensas de tu aldea."
"TID_OBSTACLE_SMALL_TREE","Árbol pequeño"
"TID_OBSTACLE_BIG_TREE","Árbol grande"
"TID_OBSTACLE_TREE_STUMP","Tocón"
"TID_OBSTACLE_LARGE_PINE_TREE","Arboleda"
"TID_WARMACHINE_INFO","Esta enorme máquina se rompió al tratar de levantar el mayor martillo del reino. Con los arreglos adecuados, podríamos usarla en combate."
"TID_TELESCOPE_INFO","El laboratorio astral investiga los cielos para desvelar los misterios que permitan desbloquear todo el potencial de tus tropas. Mejora los puntos de vida, el daño y las unidades de tus tropas, además de sus habilidades especiales."
"TID_TOWN_HALL2_INFO","Hogar del constructor maestro y principal objetivo de combate.\n\nDestruye el taller del constructor de tu rival para ganar una estrella extra en tu ataque. Ganarás un enfrentamiento si reúnes más estrellas que tu rival, o si has infligido más daño en caso de empate.\n\nMejóralo para desbloquear mejores edificios y tropas."
"TID_BUILDING_TOWN_HALL2","Taller del constructor"
"TID_CHARACTER_INFO_BAT","Los murciélagos son tremendamente rápidos y letales en bandada, pero se eliminan fácilmente con ataques de área."
"TID_CHARACTER_INFO_SUPER_CHARGED_PEKKA","Por este poderoso guerrero oscuro fluye energía inestable a la espera de ser liberada."
"TID_DECORATION_ANCIENT_BARBARIAN_STATUE","Estatua de bárbaro antigua"
"TID_DECORATION_ARCHER_QUEEN_STATUE","Estatua de reina arquera"
"TID_WORKER2_INFO","¡Sin el constructor maestro no se puede hacer nada! Puedes acelerar su trabajo usando gemas."
"TID_WORKER2_BUILDING","Choza del constructor maestro"
"TID_HOUSING2_INFO","Tus tropas aguardarán órdenes en los campamentos. Cada uno puede albergar solo un tipo de tropa. ¡Puedes mejorar algunas tropas para aumentar el número de unidades disponibles!"
"TID_HERO_INSTRUCTIONS_WARMACHINE","El gran invento del constructor maestro hace añicos cualquier estructura enemiga. ¿Qué mejor forma de demostrar quién es el mejor constructor? ¡Desbloquea la habilidad del martillo eléctrico para dar una buena tunda a tus rivales!"
"TID_HERO_ABILITY_WARMACHINE_TITLE","Martillo eléctrico"
"TID_HERO_ABILITY_WARMACHINE_DESC","La máquina bélica invoca un vigorizante rayo de energía que restaura algo de salud y hace que los próximos ataques causen más daño. Después de un tiempo, esta habilidad se recarga y puede usarse de nuevo."
"TID_VILLAGE_OBJECT_SHIP_INFO","¡Este barco te permite visitar nuevos lugares!"
"TID_GEAR_UP_AVAILABLE_LATER","Mejora antes este edificio al nivel <level>."
"TID_USES_VILLAGE2_BUILDER","¡Necesitas al constructor maestro!"
"TID_GEAR_UP_BUILDING","¿Perfeccionar edificio?"
"TID_GEAR_UP_BUILDING_SUBTITLE","Mejora especial:"
"TID_GEAR_UP_ARCHER_TOWER","Instala una palanca con la que podrás bajar la altura de la torre de arqueras y disparar a un ritmo más rápido."
"TID_GEAR_UP_CANNON","Convierte este cañón en un cañón doble que causa mucho más daño, pero tiene menos alcance."
"TID_GEAR_UP_MORTAR","Convierte este mortero en un mortero múltiple que causa un mayor daño de área y explosiones."
"TID_ELIXIR2","Elixir"
"TID_GOLD2","Oro"
"TID_VILLAGE2_DUEL_WAITING","¡Otro jugador está buscando un enfrentamiento!"
"TID_LAYOUTS_VILLAGE2","Base del constructor"
"TID_PLAYER_PROFILE_TROOPS_VILLAGE2","Tropas de la base del constructor"
"TID_COLLECTORS_FULL_NOTIFICATION","¡Tus recolectores están llenos y esperándote!"
"TID_MORE_AVAILABLE_AGAIN_IN","¡Has ganado todos los botines de hoy! Más disponibles en:"
"TID_DUEL_TARGET_FOUND","Enfrentamiento encontrado. ¡Ve y ataca!"
"TID_LOOT_LIMIT_RESET_NOTIFICATION","La base del constructor tiene más botín disponible. ¡Hora de luchar!"
"TID_DAILY_BONUS_LIMIT_REACHED","Límite de botín diario alcanzado"
"TID_DUEL_WIN_BONUS","Bonus por victoria:"
"TID_DUEL_WIN_BONUS_PERCENTAGE","<percentage> % del bonus de enfrentamiento:"
"TID_DAILY_LOOT_LIMIT_FILLED","Límite de botín diario alcanzado"
"TID_DAILY_LOOT_LIMIT_FULL_INFO","Ya has ganado todo el botín diario disponible. ¡Puedes seguir luchando para ganar trofeos!"
"TID_REPAIR_SHIP_TITLE","¿Reparar barco?"
"TID_REPAIR_SHIP_2","¡Este barco te permite visitar nuevos lugares!"
"TID_DEFENCE_TROOP_LEVEL","Nivel de tropa: <number>"
"TID_UPGRADE_TH_LOCKED_INFO","¡Construye los siguientes edificios para desbloquear el próximo nivel del taller del constructor!"
"TID_UPGRADE_TH_LOCKED_TITLE","Mejora bloqueada"
"TID_UPGRADE_TH_LOCKED_TITLE2","Edificios necesarios:"
"TID_UPGRADE_TH_TO_GEARUP_UNLOCK","¡Mejora el taller del constructor al nivel <number> para perfeccionar más edificios!"
"TID_UPGRADE_TH_LOCKED_GEARUP","¡Has perfeccionado la máxima cantidad de estos edificios!"
"TID_NEWVILLAGE_LOG_SEARCHING_INFO","Ataca a un rival mientras te ataca a ti. ¡Gana quien realice el mejor ataque!"
"TID_YOUR_TROOPS","Tus tropas"
"TID_TRAIN_TROOPS_HINT","¡Entrena a un ejército antes de atacar!"
"TID_BUTTON_RESET_NOW","¡Consigue más!"
"TID_LOG_BUTTON","Registro de batallas"
"TID_BUILDING_GEM_MINE","Mina de gemas"
"TID_GEM_MINE_INFO","¡Las minas de gemas te ofrecen un depósito de este preciado recurso! Excavar gemas es un proceso lento y laborioso."
"TID_PRODUCTION_RATE_PER_DAY","Tasa de producción: <number> al día"
"TID_NO_CLAN","Sin clan"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_TITLE","Conflicto de cuentas"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_MESSAGE","La cuenta con la que intentas iniciar sesión es diferente a la cuenta local. ¿Quieres cambiar a la nueva?"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_YES_BUTTON","Sí, cambiar a la cuenta nueva"
"TID_NATIVE_DIALOG_TENCENT_ACCOUNT_CONFLICT_NO_BUTTON","No, usar la cuenta local"
"TID_ACHIEVEMENT_TOWN_HALL2_TITLE","Ingeniería experta"
"TID_ACHIEVEMENT_TOWN_HALL2","Mejora el taller del constructor al nivel <number>."
"TID_ACHIEVEMENT_TOWN_HALL2_COMPLETED","Nivel del taller del constructor: <value>"
"TID_ACHIEVEMENT_UNIT_UNLOCK2_TITLE","Último modelo"
"TID_ACHIEVEMENT_UNIT_UNLOCK2","Desbloquea esta unidad en el cuartel de constructor: <name>."
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2_TITLE","Deconstrucción"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2","Destruye <number> talleres del constructor en enfrentamientos."
"TID_ACHIEVEMENT_DESTROY_TOWNHALL2_COMPLETED","Talleres del constructor destruidos: <value>"
"TID_BUILDING_GIANT_CANNON","Cañón gigante"
"TID_DECORATION_SMALL_PINETREE","Pino pequeño"
"TID_DECORATION_PINETREE","Pino"
"TID_TARGET","Diana"
"TID_GIANT_CANNON_INFO","Nada se interpone en el camino del cañón gigante. Sus gigantescas balas atraviesan cualquier objetivo y llegan lejos y más lejos."
"TID_EVENT_ARMY","Evento de ejército"
"TID_EVENT_ARMY_INFO","¡Destruye aldeas con este ejército! Cada unidad es ahora un <num> % más barata."
"TID_CAMP_FIRE_DECO","Hoguera de duendes"
"TID_TRAP_AIR2","Trampa aérea"
"TID_TRAP_AIR2_INFO","Textos de información de trampa aérea"
"TID_DECORATION_GENERIC","Adorno"
"TID_BUTTON_FREE","GRATIS"
"TID_FIREPLACE","Fogata"
"TID_REPLAY_SHARE_TEXT","¿Quieres compartir repeticiones de enfrentamientos en el chat del clan?"
"TID_BUTTON_GEAR_UP","Perfeccionar"
"TID_UPGRADE_SHIPYARD_TO_SAIL","¡Repara el barco para visitar nuevos lugares!"
"TID_BUILDING_AIR_DEFENSE2","Bombas aéreas"
"TID_AIR_DEFENSE2_INFO","Las bombas aéreas ofrecen una férrea defensa por aire. Una reserva infinita de barriles que alzan el vuelo para hacer estragos entre los enemigos voladores."
"TID_DIAMOND_BUNDLE_BH3","Lote de taller del constructor de nivel 3"
"TID_DIAMOND_BUNDLE_BH4","Lote de taller del constructor de nivel 4"
"TID_DIAMOND_BUNDLE_BH5","Lote de taller del constructor de nivel 5"
"TID_DIAMOND_BUNDLE_BH6","Lote de taller del constructor de nivel 6"
"TID_DIAMOND_BUNDLE_BH7","Lote de taller del constructor de nivel 7"
"TID_DIAMOND_BUNDLE_BH8","Lote de taller del constructor de nivel 8"
"TID_DIAMOND_BUNDLE_BH3_INFO","• <gems> gemas\n• <res0> de elixir\n• Machacador de nivel 1\n\n¡Sin tiempo de construcción ni límite de almacenaje!\n\n¡No te pierdas esta oferta única <cffec78><value> veces más barata</c>!"
"TID_DIAMOND_BUNDLE_BH4_INFO","• <gems> gemas\n• <res0> de elixir\n• Puesto de guardia de nivel 1\n• Torre Tesla de nivel 1\n\n¡Sin tiempo de construcción ni límite de almacenaje!\n\n¡No te pierdas esta oferta única <cffec78><value> veces más barata</c>!"
"TID_DIAMOND_BUNDLE_BH5_INFO","• <gems> gemas\n• <res0> de elixir\n• Mortero múltiple de nivel 1\n\n¡Sin tiempo de construcción ni límite de almacenaje!\n\n¡No te pierdas esta oferta única <cffec78><value> veces más barata</c>!"
"TID_DIAMOND_BUNDLE_BH6_INFO","• <gems> gemas\n• <res0> de elixir\n• Carbonizador de nivel 1\n• Machacador de nivel 1\n\n¡Sin tiempo de construcción!\n\n¡No te pierdas esta oferta única <cffec78><value> veces más barata</c>!"
"TID_WORKER_TARGET_OTHER_VILLAGE","El constructor está trabajando en la otra aldea."
"TID_GEAR_UP_ITEM","Perfeccionar <item>"
"TID_V2_TRAINING_BARRACKS_UPGRADING","Se ha pausado el entrenamiento mientras se mejora el cuartel."
"TID_V2_START_DUEL_GENERIC_ERROR","Fallo de emparejamiento"
"TID_V2_START_DUEL_ALREADY_IN_MATCHMAKING","El emparejamiento ha fallado porque ya hay otro emparejamiento en curso."
"TID_V2_START_DUEL_SNAPSHOT_FAILED","El emparejamiento ha fallado porque no se han podido registrar tus recursos."
"TID_V2_START_DUEL_ACTIVE","El emparejamiento ha fallado porque ya hay un duelo activo."
"TID_V2_DUEL_FEED_DESTROYED","Destrucción"
"TID_V2_DUEL_FEED_BATTLE_STARTED","¡Batalla iniciada!"
"TID_V2_DUEL_FEED_BH_DESTROYED","¡Taller del constructor destruido!"
"TID_SPEED_UP_DUEL_CONFIRMATION_TITLE","¿Conseguir más?"
"TID_SPEED_UP_DUEL_CONFIRMATION","¿Desbloquear más bonus de enfrentamiento?"
"TID_SHARE_DUEL_TEXT","¿Quieres compartir la repetición del enfrentamiento con tu clan?"
"TID_BUILDING_BARRACK2","Cuartel de constructor"
"TID_BARRACK2_INFO","En el cuartel podrás entrenar a tus tropas para los enfrentamientos. También podrás cambiar tropas justo antes de atacar. Mejóralo para desbloquear más tipos de tropas."
"TID_UPGRADE_BUILDING_TO_LEVEL_TO_BUILD_MORE","Mejora tu <building> al nivel <number> para construir más."
"TID_UPGRADE_BUILDING_TO_LEVEL_TO_UNLOCK","Mejora tu <building> al nivel <number> para desbloquear esto."
"TID_DUEL_REWARDS_TITLE","Recompensas de enfrentamiento"
"TID_CURRENT_REWARDS","Actual"
"TID_NEXT_REWARDS","Siguiente"
"TID_WIN_BONUS","Bonus por victoria"
"TID_3_WIN_BONUS","Bonus de 3 victorias"
"TID_DUEL_REWARDS_INFO_TEXT","Gana un enfrentamiento para ganar un botín. No perderás recursos al defender.\n\nAcumula trofeos para aumentar tus recompensas."
"TID_TEST_PACK_RES_V2","Test Pack for v2 Res"
"TID_TEST_PACK_RES_FOR_BOTH_VILLAGES","Test Pack for both v res from th"
"TID_DIAMOND_MINE_FULL_NOTIFICATION","¡Tu mina de gemas está llena!"
"TID_LOCAL_NOTIFICATION_GEARUP_READY","Se ha perfeccionado tu <item>."
"TID_LOCAL_NOTIFICATION_CLOCK_TOWER","La aceleración de la torre del reloj está disponible."
"TID_LAYOUTS_ACTIVE_BASE","Base activa"
"TID_BROKEN_BUILDING","Edificio en ruinas"
"TID_ACHIEVEMENT_VS_BATTLE_TROPHIES_TITLE","Campeón de constructores"
"TID_ACHIEVEMENT_VS_BATTLE_TROPHIES","Consigue un total de <number> trofeos en enfrentamientos."
"TID_ACHIEVEMENT_VS_BATTLE_TROPHIES_COMPLETED","Récord de trofeos en enfrentamientos: <value>"
"TID_ACHIEVEMENT_GEAR_UP_TITLE","Perfección"
"TID_ACHIEVEMENT_GEAR_UP_ONE","Perfecciona un edificio usando al constructor maestro."
"TID_ACHIEVEMENT_GEAR_UP","Perfecciona <number> edificios usando al constructor maestro."
"TID_ACHIEVEMENT_GEAR_UP_COMPLETED","Edificios perfeccionados: <value>"
"TID_ACHIEVEMENT_REPAIR_BUILDING_TITLE","Tesoros ocultos"
"TID_ACHIEVEMENT_REPAIR_BUILDING","Reconstruye tu <name>."
"TID_TAB_VIEW_VILLAGE","Aldea"
"TID_TAB_VIEW_VILLAGE2","Base del constructor"
"TID_DUEL_TOTAL_WINS","Enfrentamientos ganados:"
"TID_VILLAGE_EDIT_MODE_V2","Modo de edición de la base del constructor"
"TID_LEADERBOARDBANNER_PLAYERTOURNAMENTS_V2","Torneo de enfrentamientos"
"TID_LEADERBOARDBANNER_PLAYER_NO_TOP_3_V2","¡Aquí aparecerán los ganadores del torneo de enfrentamientos!"
"TID_ACHIEVEMENTS_VILLAGE1","Logros de la aldea"
"TID_ACHIEVEMENTS_VILLAGE2","Logros de la base del constructor"
"TID_LOADING_CHINA","本网络游戏适合年满13周岁以上的用户使用；为了您的健康，请合理控制游戏时间。京网文[2016]4066-516号 （总）网出证（京）字第149号 著作权人：SUPERCELL OY 出版单位：北京昆仑乐享网络技术有限公司 文网游进字[2015]0062号 新广出审[2015]1084号 出版物号：ISBN 978-7-89988-438-6 抵制不良游戏，拒绝盗版游戏。注意自我保护，谨防受骗上当。适度游戏益脑，沉迷游戏伤身。合理安排时间，享受健康生活。"
"TID_BUY_BUILDING_COMING_SOON","Próximamente: ¡<target>!"
"TID_COPIED_TO_DEVICE_CLIPBOARD_GENERIC","¡Copiado al portapapeles del dispositivo!"
