"TID","AR"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_TENCENT","ترتبط قريتك ارتباطًا دائمًا بالفعل بالحساب الذي سجلت الدخول بواسطته.\n\nنظرًا لأن القاعدة أحرزت تقدمًا بالفعل (بوصول قاعة المدينة إلى المستوى <level> أو إجراء عملية شراء)، فإنه لا يمكن استبدالها بعد الآن."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_TENCENT","للعب على جهاز آخر يعمل بنظام التشغيل Android، قم بتنزيل Clash of Clans من متجر Tencent وسجِّل دخولك باستخدام حساب WeChat أو QQ نفسه.\n\nستتم مزامنة تقدمك تلقائيًا."
"TID_ADD_FRIENDS_INFO_REQUESTS_TENCENT","أضف أصدقاء Clash من خلال ملفات اللاعبين الشخصية. يظهر أصدقاء WeChat أو QQ تلقائيًا بمجرد تسجيلك للدخول."
"TID_INFO_POP_UP_TOS_PP_NOTE_TENCENT","لعبة Clash of Clans مجانية، ولكن يمكنك تسريع تقدمك في اللعبة بواسطة عمليات الشراء داخل التطبيق. انقر على موافق لقبول شروطنا وسياسة الخصوصية."
"TID_POPUP_CONFLICTING_ACCOUNT_TITLE","حساب مُغاير"
"TID_ATTATID_POPUP_CONFLICTING_ACCOUNT_TEXT","الحساب الذي تحاول تسجيل الدخول به مختلف عن الحساب المخزن محليًا، هل تريد التبديل إلى الحساب الجديد؟"
"TID_BUTTON_CONFLICTING_ACCOUNT_YES","نعم، قم بالتبديل إلى الحساب الحالي."
"TID_BUTTON_CONFLICTING_ACCOUNT_NO","لا، استخدم الحساب الأصلي."
"TID_NEWS_MARCH_2017_UPDATE_TITLE","تحديث خاص بالتوازن!"
"TID_NEWS_MARCH_2017_UPDATE_TEXT","• تمت إضافة دفاع جوي من المستوى 9 إلى قاعة المدينة 11\n• تمت زيادة حدود الجدار من المستوى 12 بمقدار 25\n• تمت زيادة الإحصائيات الخاصة براكب الخنزير وعامل المنجم والساحرة والتنين وبيكا"
"TID_ACHIEVEMENT_ACCOUNT_BOUND","عليك بتوصيل حسابك بشبكة تواصل اجتماعي للحفاظ على أمانه."
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TITLE","حافظ على أمان قريتك"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_COMPLETED","مكتمل!"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_GAME_CENTER","الاتصال بـ Game Center"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_GOOGLE_PLAY","الاتصال بـ Google Play"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_KUNLUN","قريتك محمية"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TENCENT","الاتصال بـ WeChat أو QQ"
"TID_ACHIEVEMENT_ACCOUNT_BOUND_TENCENT_AND_GAME_CENTER","الاتصال بـ WeChat أو QQ أو Game Center"
"TID_NEWS_IOS7_TITLE","توقف دعم الأجهزة التي تعمل بنظامي iOS 5 و6"
"TID_NEWS_IOS7_TEXT","سيلغي تحديث Clash of Clans القادم دعم كل أجهزة Apple التي تعمل بالإصدارات 5 و6 من نظام التشغيل iOS. لتتمكن من مواصلة لعب Clash of Clans، يرجى التحديث إلى iOS 7 أو أعلى. لمزيد من المعلومات، انقر أدناه!"
"TID_NEWS_IOS7_BUTTON","مزيد من المعلومات"
"TID_LOCAL_NOTIFICATION_EVENT_HERO_BOOST","أيها الزعيم، بدأ حدث تعزيز البطل بجوهرة واحدة!"
"TID_LOCAL_NOTIFICATION_EVENT_STAR_BONUS_4X","أيها الزعيم، بدأ حدث 4 أضعاف مكافأة النجوم!"
"TID_EVENT_HERO_BOOST_ALT","حدث تعزيز الأبطال"
"TID_EVENT_ARMY_GOWIWI","حدث \qغوساسا\q"
"TID_EVENT_ARMY_GOWIWI_INFO","دمّر القرى بجيش تقليدي يتكون من قوات الغولم والسحرة والساحرات! كل وحدة أرخص الآن بنسبة 50%!"
"TID_CNY_PACK","حزمة العام القمري الجديد"
"TID_LOCAL_NOTIFICATION_EVENT_ARMY_DISCOUNT","أيها الزعيم، بدأ حدث خاص جديد يتعلق بالجيش!"
"TID_OFFER_CW_TITLE","حزمة حروب القبائل"
"TID_NEWS_CW_BD_GIFTS_TITLE","هدايا القبيلة!"
"TID_ATTACK_SPEED","سرعة الهجوم: <number>"
"TID_SUMMON_SPEED","سرعة النشر: <number>"
"TID_PLACEMENT_HINT_TUTORIAL3","انشر قواتك!"
"TID_WAITING_FOR_ENEMY","في انتظار خصم"
"TID_DEFENCE_TROOP_COUNT","قوات الدفاع: <number>"
"TID_CLOCK_TOWER_BOOST_DURATION","مدة التعزيز: <number>"
"TID_DIAMOND_BUNDLE_RED","(حزمة البطل)RED"
"TID_DIAMOND_BUNDLE_RED_INFO","• <gems> من الجواهر\n• تمثال البطل العظيم\n• نقدم مظهرًا خاصًا (RED) للملك البربري لفترة محدودة\n\nستُخصص 100% من العائدات لمكافحة (RED) ضد مرض الإيدز."
"TID_BUILDING_CLOCK_TOWER","برج الساعة"
"TID_CLOCK_TOWER_BOOST_TIME","مدة التعزيز: <number> من الثواني"
"TID_ARMY_CAMP_VILLAGE2","المعسكر <num>"
"TID_BUILDING_DOUBLE_CANNON","مدفع مزدوج"
"TID_BUTTON_CHANGE_VILLAGE","السفر"
"TID_BUILDING_MULTI_MORTAR","مدفع هاون متعدد"
"TID_OBSTACLE_OLD_BARBARIAN_STATUE","تمثال بربري قديم"
"TID_BUILDING_TELESCOPE","معمل النجوم"
"TID_UNIT_COUNT","الوحدات:"
"TID_TRAINING_TIME2","مدة التدريب:"
"TID_FILL_ARMY_CAMPS","ملء معسكرات الجيش"
"TID_ATTACK_VILLAGE2_ATTACK_USED","تعذر الهجوم، تم استخدام الهجوم!"
"TID_ATTACK","هجوم"
"TID_LOOT_AVAILABLE","الغنيمة المتاحة:"
"TID_LOOT_RECEIVED","الغنيمة المتلقاة:"
"TID_FIND_MATCH_HEADER","البحث عن مطابقة؟"
"TID_HOUSING_VILLAGE2","الوحدات في كل معسكر:"
"TID_SPECIAL_UNLOCKS_AT_LEVEL","سوف تُتاح القدرة الخاصة في المستوى <number>"
"TID_UPGRADE_INFO_START","تزيد القدرة"
"TID_UPGRADE_INFO_ITEM_SPACER","<old> و"
"TID_UPGRADE_INFO_HP","<old> نقاط الإصابة (+<num>)"
"TID_UPGRADE_INFO_DPS","<old> الضرر في الثانية (+<num>)"
"TID_UPGRADE_INFO_ATTACK_SPEED","<old> سرعة الهجوم (بمقدار <num>)"
"TID_UPGRADE_INFO_SPAWNED_UNITS","<old> عدد الوحدات الناتجة (+<num>)"
"TID_UPGRADE_INFO_HOUSING","<old> عدد الوحدات في كل معسكر للجيش (+<num>)"
"TID_UPGRADE_INFO_SPAWNING","<old>سرعة إنتاج ال<name> (+20%)"
"TID_UPGRADE_INFO_SPECIAL_ABILITY","تفتح القدرة الخاصة: <name>!"
"TID_UPGRADE_INFO_SPECIAL_ABILITY_IMPROVED","تحسن قدرة <name>!"
"TID_UPGRADE_INFO_DEPLOY_UNIT","<old> سرعة نشر ال<name> (+15%)"
"TID_NEXT_LEVEL","المستوى التالي"
"TID_REQUIRED_STAR_LABORATORY_LEVEL","يلزم توفر المستوى <number> من معمل النجوم"
"TID_ABILITY","قدرة خاصة"
"TID_BARB2_ABILITY_NAME","الغضب"
"TID_BARB2_ABILITY_HELP","تزداد السرعة والضرر في أول <num> ثوانٍ"
"TID_ARCHER2_ABILITY_NAME","العباءة"
"TID_ARCHER2_ABILITY_HELP","غير مرئية أمام الدفاعات طوال <num> ثوانٍ الأولى"
"TID_GIANT_ABILITY_NAME","لكمة القوة"
"TID_GIANT_ABILITY_HELP","الهجوم الأول يسبب <num>% من الضرر"
"TID_CANNON_ABILITY_NAME","المواجهة الأخيرة"
"TID_CANNON_ABILITY_HELP","يستمر المدفع في الإطلاق بعد تدمير العربة ممتلكًا <num2> من نقاط الإصابة المؤقتة"
"TID_PEKKA2_ABILITY_NAME","انطلاق خارق"
"TID_PEKKA2_ABILITY_HELP","يسبب <num> من الضرر في انفجار هائل عند تدميره"
"TID_BALLOON2_ABILITY_NAME","الانفجار العظمي"
"TID_BALLOON2_ABILITY_HELP","يسبب <num2> من الضرر وينتج عنه <num> من الهياكل العظمية عند تدميره"
"TID_GARG2_ABILITY_NAME","الضربة بعيدة المدى"
"TID_GARG2_ABILITY_HELP","أول <num> من الهجمات يتم إطلاقها من نطاق أبعد"
"TID_BOMBER_ABILITY","القنبلة الكبيرة"
"TID_BOMBER_ABILITY_HELP","تُحدث أول قنبلة مُلقاة <num3>% من الضرر"
"TID_POPUP_BOOST_VILLAGE_SPEEDUP","اجمع الموارد ودرب القوات وادرسها وأنشئ المباني <multiplier> مرات أسرع لمدة <time>!"
"TID_POPUP_HEADER_ABOUT_TO_BOOST_VILLAGE_SPEEDUP","تعزيز القرية؟"
"TID_POPUP_BOOST_VILLAGE","اجمع الموارد ودرب القوات وادرسها وأنشئ المباني <multiplier> مرات أسرع لمدة <time>!\n\nيمكنك التعزيز مجانًا مرة كل <cooldown>!"
"TID_POPUP_HEADER_ABOUT_TO_BOOST_VILLAGE","تعزيز مجاني!"
"TID_BUTTON_CLOCKTOWER_SPEEDUP","التعزيز الآن!"
"TID_BUTTON_CLOCK_TOWER_BOOST","تعزيز مجاني!"
"TID_CLOCK_TOWER_UPGRADE_NOTE","يجعل التعزيز يدوم <time> أطول"
"TID_CLOCK_TOWER_INFO","برج الساعة يجعل الأشياء تحدث بسرعة أكبر في قريتك! اجمع الموارد ودرب القوات وادرسها وأنشئ المباني بسرعة أكبر."
"TID_BOOST","تعزيز"
"TID_BUILD_TRAINING_GROUNDS","ابنِ معسكر الجيش أولاً"
"TID_NO_FREE_TRAINING_SLOT_AVAILABLE","احذف الوحدات الموجودة أولاً"
"TID_BUTTON_ATTACK_MODE_FAR_SLOW","نطاق بعيد"
"TID_BUTTON_ATTACK_MODE_NEAR_FAST","هجوم سريع"
"TID_BUTTON_ATTACK_MODE_BURST","انفجار"
"TID_BUTTON_ATTACK_MODE_NORMAL","عادي"
"TID_RESOURCE_MAX","الأقصى:"
"TID_RESOURCE_PRODUCTION","الإنتاج في الساعة:"
"TID_RESOURCE_IN_TREASURY","في الخزينة:"
"TID_FIND_NEW_MATCH","بحث عن مطابقة جديدة"
"TID_BUTTON_FIND_NOW","ابحث الآن!"
"TID_TIME_LEFT","الوقت المتبقي:"
"TID_YOUR_ATTACK","هجومك:"
"TID_WAITING_FOR_ATTACK","الخصم يهاجم!"
"TID_DOUBLE_CANNON_INFO","مدافع مزدوجة وضربات مزدوجة من كل مدفع، مضاعفة الضربات ستزيد المشكلات!"
"TID_BUILDING_GUARD_POST","مقر الحراسة"
"TID_GUARD_POST_INFO","يأوي القوات التي تساعد في الدفاع! هؤلاء المشاغبون سيعطلون تقدم العدو بالتأكيد."
"TID_BUILDING_MEGA_TESLA","تيسلا عملاقة"
"TID_MEGA_TESLA_INFO","ماذا يحدث عندما تصبح التيسلا عملاقة؟ تسبب صدمتها القوية ضررًا كبيرًا حتى في أقوى الوحدات!"
"TID_GRASS","حشائش طويلة"
"TID_DUEL_NOTIFICATION","بدأت معركة مواجهة ضد <attacker>!"
"TID_STONE_PATH","ممر حجري"
"TID_REPAIR_BUILDING_TITLE","إصلاح المبنى؟"
"TID_REPAIR_HERO_TITLE","إعادة بناء البطل؟"
"TID_REPAIR_BUILDING_HEADER","<name>"
"TID_BUILDING_AIR_DEFENSE_SMALL","المفرقعات"
"TID_AIR_DEFENSE_SMALL_INFO","أبعد الوحوش الطائرة بوابل من الصواريخ الصغيرة! هذا السلاح كصاعق الحشرات، لكن في صورة أجمل."
"TID_BUILDING_ARCHER_TOWER2","برج راميات السهام"
"TID_ARCHER_TOWER2_INFO","لا مفر لأي خصم من سهام الرامية. يتسم هذا البرج بإمكانية التبديل بين ميزتين - اختر النطاق الطويل أو الهجوم السريع!"
"TID_BUILDING_CANNON2","مدفع"
"TID_CANNON2_INFO","إن هذا الدفاع الأرضي الأيقوني قد بُني ليدوم! حتى أن البنّاء الخبير يضعف أمام هذا المبنى الكلاسيكي."
"TID_BUILDING_TESLA_TOWER2","تيسلا مخفية"
"TID_TESLA_TOWER2_INFO","هذا الدفاع يُعد برجًا من ناحية وفخًا من ناحية، وصادمًا بشدة! يصعق الخصوم الجوية والأرضية على حدٍ سواء بقوة العلم!"
"TID_TUTORIAL_SHIP","أيها الزعيم، يمكننا الآن إعادة بناء حطام السفينة على شواطئنا!"
"TID_TUTORIAL_SHIP_LOAD_SHIP","أيها الزعيم، قاربنا وطاقمنا على استعداد للإبحار!"
"TID_TUTORIAL_SHIP_READY","لا تخشَ الضياع. سنتذكر طريق العودة!"
"TID_TUTORIAL_SHIP_ARRIVE","اليابسة، عجبًا! ما هذا المكان الغريب؟"
"TID_TUTORIAL_SHIP_ARRIVE_FIX_VILLAGE","إننا محظوظون أيها الزعيم! يمكننا إصلاح تلك المباني القديمة لتصبح مأوى لنا!"
"TID_TUTORIAL_VILLAGERS_MOVE_OUT","تعبنا! فلنستقر هنا الليلة. سيكون هذا بيتنا في غربتنا!"
"TID_TUTORIAL_MEET_NEW_BUILDER","خخخ..."
"TID_TUTORIAL_MEET_NEW_BUILDER2","ها؟ زوار! مرحى!"
"TID_TUTORIAL_MEET_NEW_BUILDER3","عجبًا! من أين أتيت؟!"
"TID_TUTORIAL_MEET_NEW_BUILDER4","منزلي! لقد... نظفتموه تمامًا! تستحقون جولة بلا شك."
"TID_TUTORIAL_LOOK_LABORATORY","أنا بنّاء خبير! هل تريد أن ترى مبناي المفضل؟ إنه يمنح القوات قدرات خاصة!"
"TID_TUTORIAL_LOOK_LABORATORY_DO","يجب أن ترى القوات من البنّاء الأفضل بالطبع!"
"TID_TUTORIAL_LOOK_FINISH","استخدام القوات؟ أيها الزعيم، قد تفيدنا مهاراتك هنا كثيرًا!"
"TID_TUTORIAL_ATTACK","حقًا؟ إذا كانت براعتك في القتال تضاهي براعتك في التنظيف، فربما نشكّل فريقًا جيدًا!"
"TID_TUTORIAL_ATTACK_DONE","أوه لا، إنهم يهاجموننا أيضًا!؟"
"TID_TUTORIAL_ATTACK_DONE2","هكذا نحسم الأمور! صاحب الهجوم الأفضل يفوز بالجائزة. السرقة ممنوعة - نعدها \qعيبًا\q."
"TID_TUTORIAL_ATTACK_DONE3","أيها الزعيم، كنت صاحب أفضل هجوم! وفزنا بغنيمة!"
"TID_TUTORIAL_WORKER_MENU","مرحى! لدي أفكار كثيرة جدًا لمبانٍ أريد إنشاءها. انظر إلى قائمة أمنياتي!"
"TID_TUTORIAL_WORKER_MENU2","ستجد اقتراحاتي هنا دائمًا. لكنك أعلم باحتياجاتك. عليك الاختيار!"
"TID_TUTORIAL_WORKER_MENU3","رائع! نحن فريق واحد الآن! ربما أستطيع حتى أن أزور منزلك في يوم ما و... خخخ..."
"TID_TUTORIAL_WORKER_MENU4","أيها الزعيم، يبدو أن أمامنا عمل كثير هنا. فلنحرص على رعاية قريتنا أيضًا!"
"TID_WARMACHINE","آلة المعركة"
"TID_WAITING_FOR_DUEL_NOTIFICATION","ثمة لاعب جاهز لمعركة مواجهة!"
"TID_UPGRADE_UNITS2","ترقية الوحدات"
"TID_RESEARCH2_TITLE","فوائد الترقية:"
"TID_RESERARCH2_SWIPE","امسح الشاشة يسارًا/يمينًا لرؤية ترقيات أكثر"
"TID_VILLAGE2_PVP_LOOT","انتصارات"
"TID_BUTTON_START_MATCHMAKE","ابحث الآن!"
"TID_START_MATCHMAKE_HINT","هاجم ودافع! اربح معركة المواجهة لتحصل على غنيمة كمكافأة إضافية!"
"TID_SEARCHING","جارٍ البحث..."
"TID_NEWVILLAGE_LOG_INFO","انتظر حتى ينهي الخصم هجومه! سيفوز صاحب الهجوم الأفضل!"
"TID_BALLOON_CARRIER","منطاد إسقاط"
"TID_SUPER_CHARGED_PEKKA","بيكا الخارق"
"TID_IRONFIST_GIANT","عملاق ملاكم"
"TID_TOXIC_MINION","مينيون مشع"
"TID_SNEAKY_ARCHER","رامية السهام الماكرة"
"TID_RAGED_BARBARIAN","بربري غاضب"
"TID_MOVING_CANNON","عربة المدفع"
"TID_BOMBER","المفجِّر"
"TID_RESEARCH2_ABILITY_TITLE","قدرة خاصة"
"TID_BUILDING_CRUSHER","الساحق"
"TID_BUILDING_CRUSHER_INFO","لا يقبل الساحق أحدًا في مساحته الخاصة! يسحق هذا الحجر الثقيل الوحدات الأرضية بضربة هائلة!"
"TID_ADVANCED_TRAP","لغم"
"TID_ADVANCED_TRAP_INFO","جهّز مفاجأة متفجرة للقوات التي تقترب كثيرًا. اختر تلك الجوية أو الأرضية!"
"TID_INFO_BALLOON_CARRIER","مملوء عن آخره بعظام بدلاً من القنابل، وتقفز الهياكل العظمية من هذه المناطيد لتسقط بجوار العدو مباشرةً!"
"TID_YOUR_RESULT","هجومك:"
"TID_PUSHER","فخ الدفع"
"TID_PUSHER_INFO","يمكنك قذف القوات الأرضية في الاتجاه الذي تختاره. مرحى!"
"TID_CHARACTER_INFO_BOMBER","يتسم المفجِّرون بنهم في التدمير ومؤثرات خاصة عالية الجودة، ويفجرون أي شيء تقع عليه أعينهم محدثين ضررًا إضافيًا في الجدران!"
"TID_CHARACTER_INFO_MOVING_CANNON","مدفع يتحرك على عجلات؟! أراهن أنهم لن يتوقعوا ذلك! قوة نارية هائلة، وإن لم تكن ثابتة كثيرًا!"
"TID_CHARACTER_INFO_IRONFIST_GIANT","كان هؤلاء العمالقة بأياديهم الثقيلة وبنيتهم التي تشبه الثيران يتدربون على اللكمة الدائرية الفتاكة!"
"TID_CHARACTER_INFO_TOXIC_MINION","يهاجم الأهداف من مسافة بعيدة ويتوهج في الظلام ويبدو مهووسًا بالتراقص في الميدان."
