"TID","KR"
"TID_NOTIFICATION_BUILDER_IS_BACK","장인, 돌아오다!"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_TROOP_GoVaHo","대장, 특별 이벤트 동안 골렘, 발키리, 호그 라이더를 사용해 보세요!"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_TROOP_DragonLighting","대장, 드래곤/번개 마법 이벤트 동안 보석 200개를 획득하세요!"
"TID_LOCAL_NOTIFICATION_EVENT_CLAN_LootXP","대장, 클랜전 이벤트 동안 두 배의 전리품 및 XP를 획득하세요!"
"TID_NEWS_SEP_V2_BALANCING_TITLE","장인회관 7레벨"
"TID_NEWS_SEP_V2_BALANCING_TEXT","• 장인회관에 두 가지 신규 유닛 추가: 자이언트 대포(방어시설) 및 해골 수송선(공중 유닛)\n• 유닛은 14레벨까지, 방어시설은 7레벨까지 업그레이드 가능\n• 배틀 머신을 15레벨까지 업그레이드 가능"
"TID_NEWS_OCT_2017_UPDATE_MAIN_TITLE","10월 업데이트!"
"TID_NEWS_OCT_2017_UPDATE","클랜, 친구 그리고 클랜 친구"
"TID_NEWS_OCT_2017_UPDATE_TEXT","• 장인기지에서 클랜원에게 친선 전투를 신청해 보세요.\n• 클랜원과 협력해 새 클랜 보너스 레벨을 해제하고 레벨별 클랜 배지를 얻으세요.\n• 친구들의 온라인 상태를 볼 수 있습니다.\n• 마을과 장인기지 모두에서 친구들의 공격을 실시간으로 보세요."
"TID_NEWS_OCT_2017_UPDATE_TITLE_2","신규 건물 및 유닛 레벨"
"TID_NEWS_OCT_2017_UPDATE_TEXT_2","• 발키리와 골렘의 신규 레벨이 추가되었습니다.\n• 바람 방출기와 폭탄 타워의 신규 레벨이 추가되었습니다.\n• 최대 레벨 장벽을 25개 더 설치할 수 있습니다."
"TID_SUPERCELL_ID_TITLE","Supercell ID"
"TID_SUPERCELL_ID_BUTTON_CONNECTED","연결됨"
"TID_SUPERCELL_ID_BUTTON_DISCONNECTED","연결되지 않음"
"TID_SUPERCELL_ID_LOGIN_BUTTON","Supercell ID로 로그인"
"TID_SUPERCELL_ID_NEW_GAME_BUTTON","Supercell ID 없이 플레이"
"TID_CLANGAMES_TASK_DESTROY_EAGLEARTILLERY","독수리 포탑 전멸"
"TID_CLANGAMES_TASK_DESTROY_ELIXIRPUMPS","엘릭서 정제소 전멸"
"TID_CLANGAMES_TASK_DESTROY_GOLDMINES","금광 아수라장"
"TID_CLANGAMES_TASK_DESTROY_ELIXIRSTORAGES","엘릭서 저장소 습격"
"TID_CLANGAMES_TASK_DESTROY_GOLDSTORAGES","골드 저장소 습격"
"TID_CLANGAMES_TASK_DESTROY_MORTARS","박격포 전멸"
"TID_CLANGAMES_TASK_DESTROY_WIZARDTOWERS","마법사 타워 파괴"
"TID_CLANGAMES_TASK_DESTROY_CANNONS","대포 저격"
"TID_CLANGAMES_TASK_DESTROY_ARCHERTOWERS","아처 타워 파괴"
"TID_CLANGAMES_TASK_DESTROY_DARKELIXIRPUMPS","다크 엘릭서 배관공"
"TID_CLANGAMES_TASK_DESTROY_DARKELIXIRSTORAGES","다크 엘릭서 저장소 습격"
"TID_CLANGAMES_TASK_DESTROY_CLANCASTLES","클랜 성 돌격"
"TID_CLANGAMES_TASK_DESTROY_LABORATORIES","연구소 강타"
"TID_CLANGAMES_TASK_DESTROY_SPELLFACTORIES","마법 제작소 파괴"
"TID_CLANGAMES_TASK_DESTROY_DARKSPELLFACTORIES","암흑 마법 제작소 파괴"
"TID_CLANGAMES_TASK_DESTROY_AIRSWEEPERS","바람 방출기 파괴"
"TID_CLANGAMES_TASK_DESTROY_AIRDEFENSES","대공포 파괴"
"TID_CLANGAMES_TASK_DESTROY_INFERNOTOWERS","인페르노 타워 파괴"
"TID_CLANGAMES_TASK_DESTROY_BOMBTOWERS","폭탄 타워 파괴"
"TID_CLANGAMES_TASK_DESTROY_TESLATOWERS","뇌전탑 파괴"
"TID_CLANGAMES_TASK_DESTROY_XBOWS","대형 석궁 파괴"
"TID_CLANGAMES_TASK_DESTROY_KINGALTARS","바바리안 킹 제단 파괴"
"TID_CLANGAMES_TASK_DESTROY_QUEENALTARS","아처 퀸 제단 파괴"
"TID_CLANGAMES_TASK_DESTROY_WARDENALTARS","그랜드 워든 제단 파괴"
"TID_CLANGAMES_TASK_DESTROY_GEAREDUPARCHERTOWERS","개조된 아처 타워 파괴"
"TID_CLANGAMES_TASK_WIN_HOMEBATTLES","승리의 달인"
"TID_CLANGAMES_TASK_WIN_HOMEBATTLES3STARS","3별 사냥꾼"
"TID_CLANGAMES_TASK_GET_HOMEBATTLESTARS","별 사냥꾼"
"TID_CLANGAMES_TASK_GET_HOMEBATTLEDESTRUCTION","파괴의 군주"
"TID_CLANGAMES_TASK_LOOT_GOLD","골드 약탈"
"TID_CLANGAMES_TASK_LOOT_ELIXIR","엘릭서 약탈"
"TID_CLANGAMES_TASK_LOOT_DARKELIXIR","다크 엘릭서 약탈"
"TID_CLANGAMES_TASK_DONATE_TROOPS","도움의 손길"
"TID_CLANGAMES_TASK_CLEAR_OBSTACLES","정원 가꾸기"
"TID_CLANGAMES_TASK_WIN_HOMEBATTLESINROW","연승의 신"
"TID_CLANGAMES_TASK_BEAT_DARKELIXIRTARGET","다크 엘릭서 도전"
"TID_CLANGAMES_TASK_BEAT_GOLDTARGET","골드 도전"
"TID_CLANGAMES_TASK_BEAT_ELIXIRTARGET","엘릭서 도전"
"TID_CLANGAMES_TASK_USE_BARBARIANS","바바리안 소동"
"TID_CLANGAMES_TASK_USE_ARCHERS","아처 어택"
"TID_CLANGAMES_TASK_USE_GOBLINS","블링블링 고블린"
"TID_CLANGAMES_TASK_USE_GIANTS","자이언트 파워"
"TID_CLANGAMES_TASK_USE_WALLBREAKERS","장벽이 열리네요"
"TID_CLANGAMES_TASK_USE_LOONS","해골 비행선이 간다"
"TID_CLANGAMES_TASK_USE_WIZARDS","마법사 전쟁"
"TID_CLANGAMES_TASK_USE_HEALERS","파워 힐링"
"TID_CLANGAMES_TASK_USE_MINIONS","뭉치면 무섭지"
"TID_CLANGAMES_TASK_USE_HOGRIDERS","호그 라이더의 습격"
"TID_CLANGAMES_TASK_USE_DRAGONS","드래곤 습격"
"TID_CLANGAMES_TASK_USE_PEKKAS","P.E.K.K.A로 패까"
"TID_CLANGAMES_TASK_USE_VALKYRIES","발키리의 비행"
"TID_CLANGAMES_TASK_USE_GOLEMS","골렘 오브 락"
"TID_CLANGAMES_TASK_USE_WITCHES","마녀의 시간"
"TID_CLANGAMES_TASK_USE_LAVAHOUNDS","라바는 사랑입니다"
"TID_CLANGAMES_TASK_USE_BABYDRAGONS","베이비 드래곤 이야기"
"TID_CLANGAMES_TASK_USE_BOWLERS","돌 굴러가유"
"TID_CLANGAMES_TASK_USE_MINERS","광부 작전"
"TID_CLANGAMES_TASK_WIN_BUILDERBATTLES","장인기지 대전 승리"
"TID_CLANGAMES_TASK_GET_BUILDERBATTLESTARS","장인기지 대전 별 수집가"
"TID_CLANGAMES_TASK_GET_BUILDERBATTLEDESTRUCTION","장인기지 대전 파괴자"
"TID_CLANGAMES_TASK_DONATE_SPELLS","마법 기부"
"TID_CLANGAMES_TASK_INFO_DESTROY_EAGLEARTILLERY","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRPUMPS","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_GOLDMINES","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRSTORAGES","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_GOLDSTORAGES","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_MORTARS","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_WIZARDTOWERS","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_CANNONS","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_ARCHERTOWERS","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRPUMPS","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRSTORAGES","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_CLANCASTLES","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_LABORATORIES","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_SPELLFACTORIES","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_DARKSPELLFACTORIES","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_AIRSWEEPERS","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_AIRDEFENSES","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_INFERNOTOWERS","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_BOMBTOWERS","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_TESLATOWERS","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_XBOWS","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_KINGALTARS","멀티플레이 전투에서\n바바리안 킹 제단 <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_QUEENALTARS","멀티플레이 전투에서\n아처 퀸 제단 <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_WARDENALTARS","멀티플레이 전투에서\n그랜드 워든 제단 <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_DESTROY_GEAREDUPARCHERTOWERS","멀티플레이 전투에서\n<building> <num>개 파괴"
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLES","멀티플레이 전투 <num>회 승리"
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLES3STARS","멀티플레이 전투에서\n완파(별 3개) <num>회"
"TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLESTARS","멀티플레이 전투에서\n별 <num>개 수집"
"TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLEDESTRUCTION","멀티플레이 전투에서\n파괴율 총합 <num>% 달성"
"TID_CLANGAMES_TASK_INFO_LOOT_GOLD","멀티플레이 전투에서\n골드 <num> 약탈"
"TID_CLANGAMES_TASK_INFO_LOOT_ELIXIR","멀티플레이 전투에서\n<num> 엘릭서 약탈"
"TID_CLANGAMES_TASK_INFO_LOOT_DARKELIXIR","멀티플레이 전투에서\n<num> 다크 엘릭서 약탈"
"TID_CLANGAMES_TASK_INFO_DONATE_TROOPS","인구수 총합 <num>의 유닛 지원"
"TID_CLANGAMES_TASK_INFO_CLEAR_OBSTACLES","마을이나 장인기지에서 장애물 <num>개 제거"
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLESINROW","멀티플레이 전투 <num>회 연속 승리"
"TID_CLANGAMES_TASK_INFO_BEAT_DARKELIXIRTARGET","멀티플레이 전투에서\n한 번에 <num2> 다크 엘릭서 약탈"
"TID_CLANGAMES_TASK_INFO_BEAT_GOLDTARGET","멀티플레이 전투에서\n한 번에 <num2> 골드 약탈"
"TID_CLANGAMES_TASK_INFO_BEAT_ELIXIRTARGET","멀티플레이 전투에서\n한 번에 <num2> 엘릭서 약탈"
"TID_CLANGAMES_TASK_INFO_USE_BARBARIANS","멀티플레이 전투에서\n바바리안(x <num2>)을 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_ARCHERS","멀티플레이 전투에서\n아처(x <num2>)를 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_GOBLINS","멀티플레이 전투에서\n고블린(x <num2>)을 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_GIANTS","멀티플레이 전투에서\n자이언트(x <num2>)를 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_WALLBREAKERS","멀티플레이 전투에서\n해골 돌격병(x <num2>)을 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_LOONS","멀티플레이 전투에서\n해골 비행선(x <num2>)을 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_WIZARDS","멀티플레이 전투에서\n마법사(x <num2>)를 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_HEALERS","멀티플레이 전투에서\n치유사(x <num2>)를 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_MINIONS","멀티플레이 전투에서\n미니언(x <num2>)을 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_HOGRIDERS","멀티플레이 전투에서\n호그 라이더(x <num2>)를 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_DRAGONS","멀티플레이 전투에서\n드래곤(x <num2>)을 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_PEKKAS","멀티플레이 전투에서\nP.E.K.K.A(x <num2>)를 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_VALKYRIES","멀티플레이 전투에서\n발키리(x <num2>)를 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_GOLEMS","멀티플레이 전투에서\n골렘(x <num2>)을 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_WITCHES","멀티플레이 전투에서\n마녀(x <num2>)를 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_LAVAHOUNDS","멀티플레이 전투에서\n라바 하운드(x <num2>)를 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_BABYDRAGONS","멀티플레이 전투에서\n베이비 드래곤(x <num2>)을 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_BOWLERS","멀티플레이 전투에서\n볼러(x <num2>)를 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_MINERS","멀티플레이 전투에서\n광부(x <num2>)를 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_WIN_BUILDERBATTLES","대전에서 <num>회 승리"
"TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLESTARS","대전에서 별 <num>개 수집"
"TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLEDESTRUCTION","대전에서 파괴율 <num>% 달성"
"TID_CLANGAMES_TASK_INFO_DONATE_SPELLS","인구수 총합 <num>의 마법 지원"
"TID_CLAN_GAMES_CENTRE","축제 장소"
"TID_CLAN_GAMES_CENTRE_INFO","클랜 게임에서 할 수 있는 것:"
"TID_ALLIANCE_GAMES_TASK_TAB","도전 과제"
"TID_ALLIANCE_GAMES_CLAN_TAB","클랜"
"TID_ALLIANCE_GAMES_REWARDS_TAB","보상"
"TID_ALLIANCE_GAMES_ENDING_IN","남은 시간:"
"TID_ALLIANCE_GAMES_PERSONAL_PROGRESS","내 점수:"
"TID_ALLIANCE_GAMES_START_TASK","시작"
"TID_ALLIANCE_GAMES_ABANDON_TASK","취소"
"TID_ALLIANCE_GAMES_COMPLETE_TASK","완료"
"TID_ALLIANCE_GAMES_RESHUFFLE_BUTTON","교체"
"TID_ALLIANCE_GAMES_CLAIM_REWARDS_BUTTON","클랜 성에 보관"
"TID_ALLIANCE_GAMES_ABOUT_TASKS_INFO","클랜을 위해 도전 과제를 완료해 점수를 모으세요!\n클랜원마다 달성해야 하는 점수가 있습니다. 클랜과 대장님이 최대한 많은 보상을 얻을 수 있도록 노력하세요.\n반드시 제한 시간 안에 완료할 수 있는 도전과제를 선택하세요!"
"TID_ALLIANCE_GAMES_ABOUT_TASKS_HEADER","도전 과제가 뭔가요?"
"TID_ALLIANCE_GAMES_PICK_TASK_HEADER","도전 과제 선택"
"TID_ALLIANCE_GAMES_PICK_TASK_INFO","왼쪽의 도전 과제를 선택해 시작해보세요!"
"TID_BOOSTER_FINISH_ANY_UPGRADE","궁극의 책"
"TID_BOOSTER_FINISH_SPELL_UPGRADE","마법의 책"
"TID_BOOSTER_FINISH_HERO_UPGRADE","영웅의 책"
"TID_BOOSTER_MAX_LEVEL_ARMY","힘의 포션"
"TID_BOOSTER_FINISH_TROOP_UPGRADE","유닛의 책"
"TID_BOOSTER_FINISH_BUILDING_UPGRADE","건물의 책"
"TID_BOOSTER_BOOST_RESOURCES","자원 포션"
"TID_BOOSTER_BOOST_PRODUCTION","훈련 포션"
"TID_BOOSTER_FINISH_ANY_UPGRADE_INFO","마법의 힘이 가득한 이 책을 사용하면\n현재 진행 중인 모든 업그레이드가 즉시 완료됩니다.\n마을과 장인기지에서 사용할 수 있습니다."
"TID_BOOSTER_FINISH_SPELL_UPGRADE_INFO","무명의 마법사가 제작한 이 마법의 책을 사용하면\n현재 진행 중인 마법 업그레이드가 즉시 완료됩니다.\n마을에서 사용할 수 있습니다."
"TID_BOOSTER_FINISH_HERO_UPGRADE_INFO","영웅의 이야기와 교훈으로 가득한 이 책을 사용하면\n현재 진행 중인 영웅 업그레이드가 즉시 완료됩니다.\n마을과 장인기지에서 사용할 수 있습니다."
"TID_BOOSTER_MAX_LEVEL_ARMY_INFO","마법의 향기가 강하게 나는 이 포션을 사용하면\n<time> 동안 유닛 및 마법 레벨이 연구소에서 업그레이드할 수 있는\n최대 레벨로 올라갑니다. 마을과 장인기지에서 사용할 수 있습니다."
"TID_BOOSTER_FINISH_TROOP_UPGRADE_INFO","효과적인 훈련법으로 가득한 이 책을 사용하면\n현재 진행 중인 유닛 업그레이드가 즉시 완료됩니다.\n마을과 장인기지에서 사용할 수 있습니다."
"TID_BOOSTER_FINISH_BUILDING_UPGRADE_INFO","마스터 장인이 직접 제작했다고 알려진 이 책을 사용하면\n모든 건물의 업그레이드가 즉시 완료됩니다.\n마을과 장인기지에서 사용할 수 있습니다."
"TID_BOOSTER_BOOST_RESOURCES_INFO","신속 마법이 담긴 이 포션을 사용하면\n자원 생산 속도가 <time> 동안 크게 단축됩니다.\n마을에서 사용할 수 있습니다."
"TID_BOOSTER_BOOST_PRODUCTION_INFO","활력이 가득한 이 포션을 사용하면\n유닛 훈련, 마법 제작 및 영웅 회복 시간이 크게 단축됩니다.\n마을에서 사용할 수 있습니다."
"TID_NOT_ENOUGH_BOOSTER","<booster> 부족!"
"TID_BOOSTER_USE_MAX_LEVEL_ARMY","유닛 강화"
"TID_BOOSTER_MAX_LEVEL_ARMY_ALREADY","군대가 이미 강화되었습니다!"
"TID_BOOSTER_MAX_LEVEL_ARMY_STARTED","군대가 강화되었습니다!"
"TID_BOOSTER_MAX_LEVEL_ARMY_MAXED","군대를 강화할 수 없습니다. 이미 최대 레벨입니다!"
"TID_BOOSTER_MAX_LEVEL_ARMY_MAXED_UP_LAB","군대를 강화할 수 없습니다. 연구소를 업그레이드해주세요!"
"TID_BOOSTER_MAX_LEVEL_ARMY_ENABLED","군대 강화됨"
"TID_BOOSTER_ERROR_GENERIC","<booster> 사용이 불가능합니다."
"TID_BOOSTER_ERROR_UPGRADE","<booster> 사용이 불가능합니다. 업그레이드할 것이 없습니다."
"TID_BOOSTER_ERROR_BOOST","<booster> 사용이 불가능합니다. 강화할 유닛이 없습니다."
"TID_TAB_TREASURY_RESOURCES","자원"
"TID_TAB_TREASURY_BOOSTERS","마법 아이템"
"TID_ALLIANCE_GAMES_EXPIRED_TASK","실패"
"TID_ALLIANCE_GAMES_PERSONAL_COOLDOWN_HEADER","도전 과제 대기 시간"
"TID_ALLIANCE_GAMES_PERSONAL_COOLDOWN_TEXT","다음 도전 과제를 받기 위해 준비하고 있습니다..."
"TID_ALLIANCE_GAMES_COMPLETED_TASK","종료"
"TID_CONFIRM_ALLIANCE_GAMES_DISCARD_TITLE","도전 과제를 취소할까요?"
"TID_CONFIRM_ALLIANCE_GAMES_DISCARD","도전 과제를 취소하면 <time> 동안\n다른 도전 과제를 시작할 수 없습니다."
"TID_CONFIRM_ALLIANCE_GAMES_SPEEDUP_TITLE","새 도전 과제를 시작할까요?"
"TID_CONFIRM_ALLIANCE_GAMES_SPEEDUP","보석 <number>개를 사용해\n바로 새 도전 과제를 받을까요?"
"TID_ALLIANCE_GAMES_STARTING_IN","클랜 게임 시작:"
"TID_ALLIANCE_GAMES_THANKS_FOR_PLAYING","클랜 게임이 종료되었습니다. 다음에 만나요!"
"TID_ALLIANCE_GAMES_TOWN_HALL_TOO_LOW","클랜 게임에 참가하려면 <number>레벨 마을회관이 필요합니다."
"TID_ALLIANCE_GAMES_NO_ALLIANCE","클랜 게임에 참가하려면 클랜에 가입해야 합니다."
"TID_ALLIANCE_GAMES_ALLIANCE_MISMATCH","클랜 게임에 계속 참가하려면 <alliance>에 다시 가입하거나, 다음 클랜 게임이 시작될 때까지 기다려야 합니다."
"TID_ALLIANCE_GAMES_REWARDS_AFTER_END","클랜 게임이 종료되면, 잠금 해제된 보상 티어에서 보상을 하나씩 선택할 수 있습니다."
"TID_ALLIANCE_GAMES_REWARDS_NO_POINTS","도전 과제를 완료해 일정 점수를 얻어야만 보상을 받을 수 있습니다."
"TID_CAN_COPY_ONLY_TH_CLOSER_TO_YOUR_OWN","자신의 마을회관 레벨과 2 이상 차이 나는 배치는 복사할 수 없습니다."
"TID_TREASURY_BOOSTERS_EMPTY","마법 아이템이 없습니다! 클랜 게임에 참가하여 마법 아이템을 획득하세요."
"TID_TREASURY_BOOSTERS_DESCRIPTION","마법 아이템은 업그레이드 및 유닛 훈련 시간 단축 등 다양한 힘을 지니고 있습니다. 너무나도 강력한 힘 때문에 한 번에 보유할 수 있는 마법 아이템 수가 제한되어 있습니다."
"TID_ALLIANCE_GAMES_CHECKING_RESULTS","결과를 확인하고 있습니다..."
"TID_ALLIANCE_GAMES_TASKS","도전 과제:"
"TID_CLANGAMES_TASK_USE_RAGEDBARBARIANS","분노한 바바리안의 분노"
"TID_CLANGAMES_TASK_USE_SNEAKYARCHERS","은신 아처 기습"
"TID_CLANGAMES_TASK_USE_BETAMINIONS","베타 미니언 난투"
"TID_CLANGAMES_TASK_USE_BOXERGIANTS","복서 자이언트 원투펀치"
"TID_CLANGAMES_TASK_USE_BOMBERS","폭탄병으로 쾅"
"TID_CLANGAMES_TASK_USE_CANNONCARTS","대포 카트 라이더"
"TID_CLANGAMES_TASK_USE_DROPSHIPS","달밤의 해골 수송선"
"TID_CLANGAMES_TASK_USE_BABYDRAGONS2","스트롱 베이비 드래곤"
"TID_CLANGAMES_TASK_USE_NIGHTWITCHES","암흑 마녀의 박쥐쇼"
"TID_CLANGAMES_TASK_INFO_USE_RAGEDBARBARIANS","장인기지 대전에서\n분노한 바바리안(x <num2>)을 사용해\n별 <num>개 획득"
"TID_CLANGAMES_TASK_INFO_USE_SNEAKYARCHERS","장인기지 대전에서\n은신 아처(x <num2>)를 사용해\n별 <num>개 획득"
