"TID","VI"
"TID_CLANGAMES_TASK_DESTROY_QUEENALTARS","Tiêu diệt Bệ thờ Nữ hoàng Cung thủ"
"TID_CLANGAMES_TASK_DESTROY_WARDENALTARS","Tiêu diệt Bệ thờ Đại Quản giáo"
"TID_CLANGAMES_TASK_DESTROY_GEAREDUPARCHERTOWERS","Tiêu diệt Tháp Cung thủ đã được Củng cố"
"TID_CLANGAMES_TASK_WIN_HOMEBATTLES","Tích lũy nhiều Chiến thắng"
"TID_CLANGAMES_TASK_WIN_HOMEBATTLES3STARS","Săn lùng 3 Sao"
"TID_CLANGAMES_TASK_GET_HOMEBATTLESTARS","Nhà sưu tầm Sao"
"TID_CLANGAMES_TASK_GET_HOMEBATTLEDESTRUCTION","Chúa tể Diệt vong"
"TID_CLANGAMES_TASK_LOOT_GOLD","Chôm vàng"
"TID_CLANGAMES_TASK_LOOT_ELIXIR","Biển thủ Tiên dược"
"TID_CLANGAMES_TASK_LOOT_DARKELIXIR","Cướp Hắc Tiên dược"
"TID_CLANGAMES_TASK_DONATE_TROOPS","Tương trợ"
"TID_CLANGAMES_TASK_CLEAR_OBSTACLES","Tập luyện Cướp bóc"
"TID_CLANGAMES_TASK_WIN_HOMEBATTLESINROW","Chuỗi Chiến thắng"
"TID_CLANGAMES_TASK_BEAT_DARKELIXIRTARGET","Thử thách Hắc Tiên dược"
"TID_CLANGAMES_TASK_BEAT_GOLDTARGET","Thử thách Vàng"
"TID_CLANGAMES_TASK_BEAT_ELIXIRTARGET","Thử thách Tiên dược"
"TID_CLANGAMES_TASK_USE_BARBARIANS","Man di Loạn đả"
"TID_CLANGAMES_TASK_USE_ARCHERS","Cung thủ Mai phục"
"TID_CLANGAMES_TASK_USE_GOBLINS","Yêu tinh Tai quái"
"TID_CLANGAMES_TASK_USE_GIANTS","Cơ hội cho Khổng nhân"
"TID_CLANGAMES_TASK_USE_WALLBREAKERS","Ngày Mở Tường thành"
"TID_CLANGAMES_TASK_USE_LOONS","Tốc chiến Khinh khí cầu"
"TID_CLANGAMES_TASK_USE_WIZARDS","Chiến tranh Pháp sư"
"TID_CLANGAMES_TASK_USE_HEALERS","Quyền năng Hồi máu"
"TID_CLANGAMES_TASK_USE_MINIONS","Binh đoàn Tàn phá"
"TID_CLANGAMES_TASK_USE_HOGRIDERS","Trư Kị sĩ Đột kích"
"TID_CLANGAMES_TASK_USE_DRAGONS","Cuộc hỗn loạn của Rồng"
"TID_CLANGAMES_TASK_USE_PEKKAS","PEKKA Ẩu đả"
"TID_CLANGAMES_TASK_USE_VALKYRIES","Valkyrie Xung trận"
"TID_CLANGAMES_TASK_USE_GOLEMS","Thạch nhân Ra trận"
"TID_CLANGAMES_TASK_USE_WITCHES","Thời đại Phù thủy"
"TID_CLANGAMES_TASK_USE_LAVAHOUNDS","Yêu thích Dung nham"
"TID_CLANGAMES_TASK_USE_BABYDRAGONS","Giờ kể chuyện của Tiểu Long"
"TID_CLANGAMES_TASK_USE_BOWLERS","Thời gian dành cho Bowling"
"TID_CLANGAMES_TASK_USE_MINERS","Cuộc hành quân của Thợ mỏ"
"TID_CLANGAMES_TASK_WIN_BUILDERBATTLES","Chiến thắng Trận chiến Thợ xây"
"TID_CLANGAMES_TASK_GET_BUILDERBATTLESTARS","Cao thủ kiếm Sao trong Trận chiến Thợ xây"
"TID_CLANGAMES_TASK_GET_BUILDERBATTLEDESTRUCTION","Kẻ hủy diệt trong\nTrận chiến Thợ xây"
"TID_CLANGAMES_TASK_DONATE_SPELLS","Đóng góp Thần chú"
"TID_CLANGAMES_TASK_INFO_DESTROY_EAGLEARTILLERY","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRPUMPS","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_GOLDMINES","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRSTORAGES","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_GOLDSTORAGES","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_MORTARS","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_WIZARDTOWERS","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_CANNONS","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_ARCHERTOWERS","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRPUMPS","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRSTORAGES","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_CLANCASTLES","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_LABORATORIES","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_SPELLFACTORIES","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_DARKSPELLFACTORIES","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_AIRSWEEPERS","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_AIRDEFENSES","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_INFERNOTOWERS","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_BOMBTOWERS","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_TESLATOWERS","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_XBOWS","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_KINGALTARS","Phá hủy <num>x Bệ thờ Man di Vương trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_QUEENALTARS","Phá hủy <num>x Bệ thờ Nữ hoàng Cung thủ trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_WARDENALTARS","Phá hủy <num>x Bệ thờ Đại Quản giáo trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DESTROY_GEAREDUPARCHERTOWERS","Phá hủy <num>x <building> trong Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLES","Chiến thắng <num>x Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLES3STARS","Ghi được 3 Sao hoàn hảo trong <num>x Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLESTARS","Thu thập tổng cộng <num>x Sao từ Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLEDESTRUCTION","Tích lũy tổng cộng <num>% phá hủy từ các Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_LOOT_GOLD","Cướp tổng cộng <num> Vàng từ Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_LOOT_ELIXIR","Cướp tổng cộng <num> Tiên dược từ Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_LOOT_DARKELIXIR","Cướp tổng cộng <num> Hắc Tiên dược từ Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_DONATE_TROOPS","Đóng góp binh lính chiếm tổng cộng <num> Không gian Chiếm dụng."
"TID_CLANGAMES_TASK_INFO_CLEAR_OBSTACLES","Dọn dẹp <num> chướng ngại vật khỏi Làng Chính hoặc Căn cứ Thợ xây của bạn."
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLESINROW","Chiến thắng <num>x Trận chiến Nhiều người chơi liên tiếp."
"TID_CLANGAMES_TASK_INFO_BEAT_DARKELIXIRTARGET","Cướp tối thiểu <num2> Hắc Tiên dược từ một Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_BEAT_GOLDTARGET","Cướp tối thiểu <num2> Vàng từ một Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_BEAT_ELIXIRTARGET","Cướp tối thiểu <num2> Tiên dược từ một Trận chiến Nhiều người chơi."
"TID_CLANGAMES_TASK_INFO_USE_BARBARIANS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Man di."
"TID_CLANGAMES_TASK_INFO_USE_ARCHERS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Cung thủ."
"TID_CLANGAMES_TASK_INFO_USE_GOBLINS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Yêu tinh."
"TID_CLANGAMES_TASK_INFO_USE_GIANTS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Khổng nhân."
"TID_CLANGAMES_TASK_INFO_USE_WALLBREAKERS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Công thành Binh."
"TID_CLANGAMES_TASK_INFO_USE_LOONS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Khinh khí cầu."
"TID_CLANGAMES_TASK_INFO_USE_WIZARDS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Pháp sư"
"TID_CLANGAMES_TASK_INFO_USE_HEALERS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi bằng cách sử dụng <num2> Thầy thuốc."
"TID_CLANGAMES_TASK_INFO_USE_MINIONS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Minion."
"TID_CLANGAMES_TASK_INFO_USE_HOGRIDERS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Trư Kị sĩ."
"TID_CLANGAMES_TASK_INFO_USE_DRAGONS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Rồng."
"TID_CLANGAMES_TASK_INFO_USE_PEKKAS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> PEKKA."
"TID_CLANGAMES_TASK_INFO_USE_VALKYRIES","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Valkyrie."
"TID_CLANGAMES_TASK_INFO_USE_GOLEMS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Thạch nhân."
"TID_CLANGAMES_TASK_INFO_USE_WITCHES","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Phù thủy."
"TID_CLANGAMES_TASK_INFO_USE_LAVAHOUNDS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Nham Khuyển."
"TID_CLANGAMES_TASK_INFO_USE_BABYDRAGONS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Tiểu Long."
"TID_CLANGAMES_TASK_INFO_USE_BOWLERS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Thạch Thủ."
"TID_CLANGAMES_TASK_INFO_USE_MINERS","Kiếm được <num> Sao từ Trận chiến Nhiều người chơi có sử dụng <num2> Thợ mỏ."
"TID_CLANGAMES_TASK_INFO_WIN_BUILDERBATTLES","Chiến thắng <num>x Trận chiến Đối đầu."
"TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLESTARS","Thu thập <num> Sao từ Trận chiến Đối đầu."
"TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLEDESTRUCTION","Tích lũy <num>% phá hủy từ các Trận chiến Đối đầu."
"TID_CLANGAMES_TASK_INFO_DONATE_SPELLS","Đóng góp thần chú chiếm tổng cộng <num> Không gian Chiếm dụng."
"TID_CLAN_GAMES_CENTRE","Trung tâm trò chơi"
"TID_CLAN_GAMES_CENTRE_INFO","Khi có Trò chơi Hội đang diễn ra, bạn có thể"
"TID_ALLIANCE_GAMES_TASK_TAB","Thử thách"
"TID_ALLIANCE_GAMES_CLAN_TAB","Hội"
"TID_ALLIANCE_GAMES_REWARDS_TAB","Phần thưởng"
"TID_ALLIANCE_GAMES_ENDING_IN","Thời gian còn lại:"
"TID_ALLIANCE_GAMES_PERSONAL_PROGRESS","Điểm của bạn:"
"TID_ALLIANCE_GAMES_START_TASK","Bắt đầu"
"TID_ALLIANCE_GAMES_ABANDON_TASK","Xóa bỏ"
"TID_ALLIANCE_GAMES_COMPLETE_TASK","Quay lại"
"TID_ALLIANCE_GAMES_RESHUFFLE_BUTTON","Xáo lại"
"TID_ALLIANCE_GAMES_CLAIM_REWARDS_BUTTON","Thêm vào Hội Thành"
"TID_ALLIANCE_GAMES_ABOUT_TASKS_INFO","Kiếm điểm cho Hội của bạn bằng cách hoàn thành Thử thách.\nMỗi thành viên Hội sẽ có chỉ tiêu để hoàn thành. Hãy tích cực hoạt động để bảo đảm giành được phần thưởng giá trị nhất cho Hội của bạn.\nHãy bảo đảm chọn Thử thách nào mà bạn có thể hoàn thành đúng hạn!"
"TID_ALLIANCE_GAMES_ABOUT_TASKS_HEADER","Thử thách là gì?"
"TID_ALLIANCE_GAMES_PICK_TASK_HEADER","Chọn Thử thách"
"TID_ALLIANCE_GAMES_PICK_TASK_INFO","Chọn Thử thách từ tập hợp bên trái và bắt đầu chinh phục!"
"TID_BOOSTER_FINISH_ANY_UPGRADE","Vạn vật Thư"
"TID_BOOSTER_FINISH_SPELL_UPGRADE","Thần chú Thư"
"TID_BOOSTER_FINISH_HERO_UPGRADE","Tướng Thư"
"TID_BOOSTER_MAX_LEVEL_ARMY","Thuốc Sức mạnh"
"TID_BOOSTER_FINISH_TROOP_UPGRADE","Binh Thư"
"TID_BOOSTER_FINISH_BUILDING_UPGRADE","Công trình Thư"
"TID_BOOSTER_BOOST_RESOURCES","Thuốc Tài nguyên"
"TID_BOOSTER_BOOST_PRODUCTION","Thuốc Huấn luyện"
"TID_BOOSTER_FINISH_ANY_UPGRADE_INFO","Có thể sử dụng quyển bách khoa toàn thư cực kỳ thần diệu này để hoàn thành ngay lập tức bất kỳ quá trình nâng cấp nào đang diễn ra."
"TID_BOOSTER_FINISH_SPELL_UPGRADE_INFO","Được biên soạn bởi nhiều pháp sư không rõ danh tính, quyển sách kỳ diệu này có thể được sử dụng để hoàn thành ngay lập tức bất kỳ quá trình nâng cấp thần chú nào đang diễn ra. Có tác dụng trong Làng Chính."
"TID_BOOSTER_FINISH_HERO_UPGRADE_INFO","Chứa đầy các truyền thuyết anh hùng và lời khuyên hữu dụng, quyển sách kỳ diệu này có thể được sử dụng để hoàn thành ngay lập tức bất kỳ quá trình nâng cấp tướng nào đang diễn ra. Có tác dụng trong cả hai làng!"
"TID_BOOSTER_MAX_LEVEL_ARMY_INFO","Thứ nguyên liệu luyện chú kỳ diệu nhưng hơi nặng mùi này có khả năng cường hóa binh lính của bạn đến cấp tối đa mà Phòng thí nghiệm cho phép trong <time>. Có tác dụng trong cả hai làng!"
"TID_BOOSTER_FINISH_TROOP_UPGRADE_INFO","Quyển sách thần kỳ này có đầy đủ các chương trình huấn luyện vô cùng hiệu quả, và có thể được sử dụng để hoàn thành ngay lập tức bất kỳ quá trình nâng cấp binh lính nào đang diễn ra. Có tác dụng trong cả hai làng!"
"TID_BOOSTER_FINISH_BUILDING_UPGRADE_INFO","Tương truyền rằng quyển sách kỳ diệu này được chính Thợ xây Bậc thầy biên soạn. Nó có thể được sử dụng để hoàn thành ngay lập tức bất kỳ quá trình nâng cấp công trình nào đang diễn ra. Có tác dụng trong cả hai làng!"
"TID_BOOSTER_BOOST_RESOURCES_INFO","Thần chú Tăng tốc đã biến thành thuốc, thứ tiên dược thần kỳ này có thể cường hóa mạnh mẽ lên máy hút tài nguyên để chúng hoạt động hiệu quả hơn trong <time>. Có tác dụng trong Làng Chính."
"TID_BOOSTER_BOOST_PRODUCTION_INFO","Thứ tiên dược đầy năng lượng này sẽ cường hóa quá trình xây dựng quân đội của bạn, tăng độ hiệu quả của trại lính, nhà máy thần chú và phục hồi tướng. Có tác dụng trong làng Chính."
"TID_NOT_ENOUGH_BOOSTER","Bạn không có đủ <booster>!"
"TID_BOOSTER_USE_MAX_LEVEL_ARMY","Cường hóa Binh lính"
"TID_BOOSTER_MAX_LEVEL_ARMY_ALREADY","Quân đội của bạn đã được cường hóa rồi!"
"TID_BOOSTER_MAX_LEVEL_ARMY_STARTED","Quân đội của bạn vừa được cường hóa!"
"TID_BOOSTER_MAX_LEVEL_ARMY_MAXED","Không thể cường hóa quân đội. Đã ở cấp cao nhất!"
"TID_BOOSTER_MAX_LEVEL_ARMY_MAXED_UP_LAB","Không thể cường hóa quân đội. Hãy nâng cấp Phòng thí nghiệm của bạn trước!"
"TID_BOOSTER_MAX_LEVEL_ARMY_ENABLED","Quân đội đã được cường hóa"
"TID_BOOSTER_ERROR_GENERIC","Không thể sử dụng <booster>!"
"TID_BOOSTER_ERROR_UPGRADE","Không thể sử dụng <booster>! Không có gì để nâng cấp."
"TID_BOOSTER_ERROR_BOOST","Không thể sử dụng <booster>! Không có gì để cường hóa."
"TID_TAB_TREASURY_RESOURCES","Tài nguyên"
"TID_TAB_TREASURY_BOOSTERS","Vật phẩm Thần kỳ"
"TID_ALLIANCE_GAMES_EXPIRED_TASK","Đã thất bại"
"TID_ALLIANCE_GAMES_PERSONAL_COOLDOWN_HEADER","Thời gian chờ Thử thách"
"TID_ALLIANCE_GAMES_PERSONAL_COOLDOWN_TEXT","Đang sắp xếp để chuẩn bị cho Thử thách tiếp theo..."
"TID_ALLIANCE_GAMES_COMPLETED_TASK","Đã hoàn thành"
"TID_CONFIRM_ALLIANCE_GAMES_DISCARD_TITLE","Xóa bỏ Thử thách?"
"TID_CONFIRM_ALLIANCE_GAMES_DISCARD","Nếu xóa bỏ Thử thách này, bạn sẽ không thể bắt đầu Thử thách khác trong <time>."
"TID_CONFIRM_ALLIANCE_GAMES_SPEEDUP_TITLE","Sẵn sàng cho Thử thách Mới?"
"TID_CONFIRM_ALLIANCE_GAMES_SPEEDUP","Bỏ qua thời gian chờ và sẵn sàng chinh phục Thử thách mới ngay bằng cách sử dụng <number> Ngọc?"
"TID_ALLIANCE_GAMES_STARTING_IN","Trò chơi Hội bắt đầu sau:"
"TID_ALLIANCE_GAMES_THANKS_FOR_PLAYING","Trò chơi Hội đã kết thúc. Xin cám ơn và hẹn gặp lại lần sau!"
"TID_ALLIANCE_GAMES_TOWN_HALL_TOO_LOW","Bạn cần đạt Nhà chính cấp <number> thì mới có thể bắt đầu chơi Trò chơi Hội."
"TID_ALLIANCE_GAMES_NO_ALLIANCE","Bạn cần tham gia Hội thì mới có thể bắt đầu chơi Trò chơi Hội."
"TID_ALLIANCE_GAMES_ALLIANCE_MISMATCH","Bạn cần tham gia lại vào <alliance> để tiếp tục chơi Trò chơi Hội ngay bây giờ, hoặc chờ cho đến khi Trò chơi Hội tiếp theo bắt đầu."
"TID_ALLIANCE_GAMES_REWARDS_AFTER_END","Khi Trò chơi Hội kết thúc, bạn có thể chọn một phần thưởng từ mỗi cấp đã được mở khóa."
"TID_ALLIANCE_GAMES_REWARDS_NO_POINTS","Bạn cần phải kiếm được vài điểm từ Thử thách thì mới có thể nhận phần thưởng."
"TID_CAN_COPY_ONLY_TH_CLOSER_TO_YOUR_OWN","Không thể sao chép sơ đồ từ Nhà chính cao hơn hoặc thấp hơn một cấp so với Nhà chính của bạn."
"TID_TREASURY_BOOSTERS_EMPTY","Bạn không có Vật phẩm Thần kỳ nào! Hãy tham gia Trò chơi Hội để kiếm chúng."
"TID_TREASURY_BOOSTERS_DESCRIPTION","Vật phẩm Thần kỳ sở hữu nhiều quyền năng mạnh mẽ và đa dạng, từ việc giúp bạn nâng cấp đến việc cường hóa quân đội và nhiều thứ khác trong làng. Đối với mỗi vật phẩm, bạn chỉ có thể sở hữu cùng lúc một số lượng có hạn mà thôi."
"TID_ALLIANCE_GAMES_CHECKING_RESULTS","Đang kiểm tra Kết quả..."
"TID_ALLIANCE_GAMES_TASKS","Thử thách:"
"TID_CLANGAMES_TASK_USE_RAGEDBARBARIANS","Man di Cuồng nộ Nổi giận"
"TID_CLANGAMES_TASK_USE_SNEAKYARCHERS","Cuộc săn của Cung thủ Lén lút"
"TID_CLANGAMES_TASK_USE_BETAMINIONS","Minion Beta Loạn đả"
"TID_CLANGAMES_TASK_USE_BOXERGIANTS","Võ sĩ Khổng nhân Ẩu đả"
"TID_CLANGAMES_TASK_USE_BOMBERS","Bom thủ Nổ tung"
"TID_CLANGAMES_TASK_USE_CANNONCARTS","Hành trình Xe Đại bác"
"TID_CLANGAMES_TASK_USE_DROPSHIPS","Chuyến bay Đêm của Tàu Thả xuống"
"TID_CLANGAMES_TASK_USE_BABYDRAGONS2","Tiểu Long Lừa phỉnh"
"TID_CLANGAMES_TASK_USE_NIGHTWITCHES","Bầy dơi tận thế của Phù thủy Bóng đêm"
"TID_CLANGAMES_TASK_INFO_USE_RAGEDBARBARIANS","Kiếm được <num> Sao từ Trận chiến Đối đầu có sử dụng <num2> Man di Cuồng nộ."
"TID_CLANGAMES_TASK_INFO_USE_SNEAKYARCHERS","Kiếm được <num> Sao từ Trận chiến Đối đầu có sử dụng <num2> Cung thủ Lén lút."
"TID_CLANGAMES_TASK_INFO_USE_BETAMINIONS","Kiếm được <num> Sao từ Trận chiến Đối đầu có sử dụng <num2> Minion Beta."
"TID_CLANGAMES_TASK_INFO_USE_BOXERGIANTS","Kiếm được <num> Sao từ Trận chiến Đối đầu có sử dụng <num2> Võ sĩ Khổng nhân."
"TID_CLANGAMES_TASK_INFO_USE_BOMBERS","Kiếm được <num> Sao từ Trận chiến Đối đầu có sử dụng <num2> Bom thủ."
"TID_CLANGAMES_TASK_INFO_USE_CANNONCARTS","Kiếm được <num> Sao từ Trận chiến Đối đầu có sử dụng <num2> Xe Đại bác."
"TID_CLANGAMES_TASK_INFO_USE_DROPSHIPS","Kiếm được <num> Sao từ Trận chiến Đối đầu có sử dụng <num2> Tàu Thả xuống."
"TID_CLANGAMES_TASK_INFO_USE_BABYDRAGONS2","Kiếm được <num> Sao từ Trận chiến Đối đầu có sử dụng <num2> Tiểu Long."
"TID_CLANGAMES_TASK_INFO_USE_NIGHTWITCHES","Kiếm được <num> Sao từ Trận chiến Đối đầu có sử dụng <num2> Phù thủy Bóng đêm."
