"TID","TH"
"TID_CLANGAMES_TASK_INFO_DESTROY_LABORATORIES","ทำลาย <num>x <building> ในการรบแบบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_DESTROY_SPELLFACTORIES","ทำลาย <num>x <building> ในการรบแบบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_DESTROY_DARKSPELLFACTORIES","ทำลาย <num>x <building> ในการรบแบบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_DESTROY_AIRSWEEPERS","ทำลาย <num>x <building> ในการรบแบบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_DESTROY_AIRDEFENSES","ทำลาย <num>x <building> ในการรบแบบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_DESTROY_INFERNOTOWERS","ทำลาย <num>x <building> ในการรบแบบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_DESTROY_BOMBTOWERS","ทำลาย <num>x <building> ในการรบแบบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_DESTROY_TESLATOWERS","ทำลาย <num>x <building> ในการรบแบบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_DESTROY_XBOWS","ทำลาย <num>x <building> ในการรบแบบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_DESTROY_KINGALTARS","ทำลายแท่นบูชาราชันคนเถื่อน <num> แท่นในการรบแบบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_DESTROY_QUEENALTARS","ทำลายแท่นบูชาราชินีธนู <num> แท่นในการรบแบบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_DESTROY_WARDENALTARS","ทำลายแท่นบูชาผู้คุมยิ่งใหญ่ <num> แท่นในการรบแบบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_DESTROY_GEAREDUPARCHERTOWERS","ทำลาย <num>x <building> ในการรบแบบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLES","ชนะการรบแบบผู้เล่นหลายคน <num> ครั้ง"
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLES3STARS","เก็บดาวได้ครบสมบูรณ์ 3 ดวงในการรบแบบผู้เล่นหลายคน <num> ครั้ง"
"TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLESTARS","เก็บดาวได้รวมทั้งหมด <num> ดวงจากการรบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLEDESTRUCTION","ทำการทำลายล้างรวมทั้งหมดได้ <num>% จากการรบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_LOOT_GOLD","ปล้นทองคำรวมทั้งหมด <num> เหรียญจากการรบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_LOOT_ELIXIR","ปล้นน้ำอมฤตรวมทั้งหมด <num> หยดจากการรบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_LOOT_DARKELIXIR","ปล้นน้ำอมฤตมืดรวมทั้งหมด <num> หยดจากการรบผู้เล่นหลายคน"
"TID_CLANGAMES_TASK_INFO_DONATE_TROOPS","บริจาคกองกำลังโดยใช้พื้นที่รวมทั้งหมด <num> ช่อง"
"TID_CLANGAMES_TASK_INFO_CLEAR_OBSTACLES","เอาสิ่งกีดขวางออกจากหมู่บ้านตนเองหรือฐานช่างก่อสร้าง <num> ชิ้น"
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLESINROW","ชนะการรบแบบผู้เล่นหลายคนติดต่อกัน <num> ครั้ง"
"TID_CLANGAMES_TASK_INFO_BEAT_DARKELIXIRTARGET","ปล้นน้ำอมฤตมืด <num2> หยดเป็นอย่างน้อยในการรบแบบผู้เล่นหลายคนหนึ่งครั้ง"
"TID_CLANGAMES_TASK_INFO_BEAT_GOLDTARGET","ปล้นทองคำ <num2> เหรียญเป็นอย่างน้อยในการรบแบบผู้เล่นหลายคนหนึ่งครั้ง"
"TID_CLANGAMES_TASK_INFO_BEAT_ELIXIRTARGET","ปล้นน้ำอมฤต <num2> หยดเป็นอย่างน้อยในการรบแบบผู้เล่นหลายคนหนึ่งครั้ง"
"TID_CLANGAMES_TASK_INFO_USE_BARBARIANS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้คนเถื่อน <num2> คน"
"TID_CLANGAMES_TASK_INFO_USE_ARCHERS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้พลธนู <num2> คน"
"TID_CLANGAMES_TASK_INFO_USE_GOBLINS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้ก็อบลิน <num2> ตัว"
"TID_CLANGAMES_TASK_INFO_USE_GIANTS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้ยักษ์ <num2> ตน"
"TID_CLANGAMES_TASK_INFO_USE_WALLBREAKERS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้นักระเบิดกำแพง <num2> ตัว"
"TID_CLANGAMES_TASK_INFO_USE_LOONS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้บอลลูน <num2> ลูก"
"TID_CLANGAMES_TASK_INFO_USE_WIZARDS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้พ่อมด <num2> คน"
"TID_CLANGAMES_TASK_INFO_USE_HEALERS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้ผู้เยียวยา <num2> คน"
"TID_CLANGAMES_TASK_INFO_USE_MINIONS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้ลูกกระจ๊อก <num2> ตัว"
"TID_CLANGAMES_TASK_INFO_USE_HOGRIDERS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้คนขี่หมูป่า <num2> คน"
"TID_CLANGAMES_TASK_INFO_USE_DRAGONS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้มังกร <num2> ตัว"
"TID_CLANGAMES_TASK_INFO_USE_PEKKAS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้ PEKKA <num2> ตัว"
"TID_CLANGAMES_TASK_INFO_USE_VALKYRIES","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้วัลคีรี <num2> คน"
"TID_CLANGAMES_TASK_INFO_USE_GOLEMS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้โกเล็ม <num2> ตัว"
"TID_CLANGAMES_TASK_INFO_USE_WITCHES","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้แม่มด <num2> คน"
"TID_CLANGAMES_TASK_INFO_USE_LAVAHOUNDS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้สุนัขลาวา <num2> ตัว"
"TID_CLANGAMES_TASK_INFO_USE_BABYDRAGONS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้มังกรน้อย <num2> ตัว"
"TID_CLANGAMES_TASK_INFO_USE_BOWLERS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้นักขว้างหิน <num2> ตน"
"TID_CLANGAMES_TASK_INFO_USE_MINERS","ได้รับดาว <num> ดวงจากการรบแบบผู้เล่นหลายคนโดยใช้คนงานเหมือง <num2> คน"
"TID_CLANGAMES_TASK_INFO_WIN_BUILDERBATTLES","ชนะการรบประจันหน้า <num> ครั้ง"
"TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLESTARS","เก็บดาว <num> ดวงจากการรบประจันหน้า"
"TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLEDESTRUCTION","ทำการทำลายล้างถึง <num>% จากการรบประจันหน้า"
"TID_CLANGAMES_TASK_INFO_DONATE_SPELLS","บริจาคอาคมโดยใช้พื้นที่ทั้งหมด <num> ช่อง"
"TID_CLAN_GAMES_CENTRE","ลานจัดงาน"
"TID_CLAN_GAMES_CENTRE_INFO","เมื่อเกมแคลนกำลังดำเนินอยู่ท่านสามารถ"
"TID_ALLIANCE_GAMES_TASK_TAB","ความท้าทาย"
"TID_ALLIANCE_GAMES_CLAN_TAB","แคลน"
"TID_ALLIANCE_GAMES_REWARDS_TAB","รางวัล"
"TID_ALLIANCE_GAMES_ENDING_IN","เหลือเวลา:"
"TID_ALLIANCE_GAMES_PERSONAL_PROGRESS","คะแนนของท่าน:"
"TID_ALLIANCE_GAMES_START_TASK","เริ่ม"
"TID_ALLIANCE_GAMES_ABANDON_TASK","ทิ้ง"
"TID_ALLIANCE_GAMES_COMPLETE_TASK","ส่ง"
"TID_ALLIANCE_GAMES_RESHUFFLE_BUTTON","สับใหม่"
"TID_ALLIANCE_GAMES_CLAIM_REWARDS_BUTTON","เพิ่มเข้าไปในปราสาทแคลน"
"TID_ALLIANCE_GAMES_ABOUT_TASKS_INFO","เก็บแต้มให้แคลนของท่านด้วยการทำความท้าทายให้สำเร็จ\nสมาชิกแคลนแต่ละท่านจะมีโควตาที่ต้องเติมเต็ม จงตื่นตัวและเอารางวัลที่ดีที่สุดมาให้ตนเองและแคลนให้ได้\nจงแน่ใจว่าได้เลือกความท้าทายที่ท่านสามารถทำสำเร็จได้ทันเวลา!"
"TID_ALLIANCE_GAMES_ABOUT_TASKS_HEADER","ความท้าทายคืออะไร?"
"TID_ALLIANCE_GAMES_PICK_TASK_HEADER","เลือกความท้าทาย"
"TID_ALLIANCE_GAMES_PICK_TASK_INFO","เลือกความท้าทายจากตัวเลือกทางด้านซ้ายมือแล้วเริ่มทำเลย!"
"TID_BOOSTER_FINISH_ANY_UPGRADE","ตำราสรรพสิ่ง"
"TID_BOOSTER_FINISH_SPELL_UPGRADE","ตำราอาคม"
"TID_BOOSTER_FINISH_HERO_UPGRADE","ตำราผู้กล้า"
"TID_BOOSTER_MAX_LEVEL_ARMY","น้ำยาพลัง"
"TID_BOOSTER_FINISH_TROOP_UPGRADE","ตำราการต่อสู้"
"TID_BOOSTER_FINISH_BUILDING_UPGRADE","ตำราสิ่งก่อสร้าง"
"TID_BOOSTER_BOOST_RESOURCES","น้ำยาทรัพยากร"
"TID_BOOSTER_BOOST_PRODUCTION","น้ำยาการฝึก"
"TID_BOOSTER_FINISH_ANY_UPGRADE_INFO","สารานุกรมเวทมนตร์ที่ทรงพลังขั้นสุดยอดนี้สามารถใช้ทำให้การอัปเกรดใดๆ ที่กำลังดำเนินอยู่เสร็จสิ้นทันทีได้ สามารถใช้งานได้ในทั้งสองหมู่บ้าน!"
