"TID","FR"
"TID_CLANGAMES_TASK_DESTROY_GOLDSTORAGES","Pillage de réserve d'or"
"TID_CLANGAMES_TASK_DESTROY_MORTARS","Malheur aux mortiers"
"TID_CLANGAMES_TASK_DESTROY_WIZARDTOWERS","La tour de sorciers infernale"
"TID_CLANGAMES_TASK_DESTROY_CANNONS","Carnage de canons"
"TID_CLANGAMES_TASK_DESTROY_ARCHERTOWERS","Assaut des tours d'archers"
"TID_CLANGAMES_TASK_DESTROY_DARKELIXIRPUMPS","Siphonnage d'élixir noir"
"TID_CLANGAMES_TASK_DESTROY_DARKELIXIRSTORAGES","Pillage de réservoir d'élixir noir"
"TID_CLANGAMES_TASK_DESTROY_CLANCASTLES","Charge contre le château de clan"
"TID_CLANGAMES_TASK_DESTROY_LABORATORIES","Attaque du laboratoire"
"TID_CLANGAMES_TASK_DESTROY_SPELLFACTORIES","Sabotage de l'usine de sorts"
"TID_CLANGAMES_TASK_DESTROY_DARKSPELLFACTORIES","Sabotage de l'usine de sorts noirs"
"TID_CLANGAMES_TASK_DESTROY_AIRSWEEPERS","Détruire les propulseurs d'air"
"TID_CLANGAMES_TASK_DESTROY_AIRDEFENSES","Détruire les défenses anti-aériennes"
"TID_CLANGAMES_TASK_DESTROY_INFERNOTOWERS","Détruire les tours de l'enfer"
"TID_CLANGAMES_TASK_DESTROY_BOMBTOWERS","Détruire les tours à bombes"
"TID_CLANGAMES_TASK_DESTROY_TESLATOWERS","Détruire les teslas"
"TID_CLANGAMES_TASK_DESTROY_XBOWS","Détruire les arcs-X"
"TID_CLANGAMES_TASK_DESTROY_KINGALTARS","Détruire les autels des rois des barbares"
"TID_CLANGAMES_TASK_DESTROY_QUEENALTARS","Détruire les autels des reines des archers"
"TID_CLANGAMES_TASK_DESTROY_WARDENALTARS","Détruire les autels des grands gardiens"
"TID_CLANGAMES_TASK_DESTROY_GEAREDUPARCHERTOWERS","Détruire les tours d'archers équipées"
"TID_CLANGAMES_TASK_WIN_HOMEBATTLES","Accumulation de victoires"
"TID_CLANGAMES_TASK_WIN_HOMEBATTLES3STARS","Objectif trois étoiles"
"TID_CLANGAMES_TASK_GET_HOMEBATTLESTARS","Collection d'étoiles"
"TID_CLANGAMES_TASK_GET_HOMEBATTLEDESTRUCTION","Seigneur de la destruction"
"TID_CLANGAMES_TASK_LOOT_GOLD","Vol d'or"
"TID_CLANGAMES_TASK_LOOT_ELIXIR","Détournement d'élixir"
"TID_CLANGAMES_TASK_LOOT_DARKELIXIR","Cambriolage d'élixir noir"
"TID_CLANGAMES_TASK_DONATE_TROOPS","Coup de main"
"TID_CLANGAMES_TASK_CLEAR_OBSTACLES","Un peu de jardinage"
"TID_CLANGAMES_TASK_WIN_HOMEBATTLESINROW","Succession de victoires"
"TID_CLANGAMES_TASK_BEAT_DARKELIXIRTARGET","Défi élixir noir"
"TID_CLANGAMES_TASK_BEAT_GOLDTARGET","Défi or"
"TID_CLANGAMES_TASK_BEAT_ELIXIRTARGET","Défi élixir"
"TID_CLANGAMES_TASK_USE_BARBARIANS","Bagarre barbare"
"TID_CLANGAMES_TASK_USE_ARCHERS","Archers embusqués"
"TID_CLANGAMES_TASK_USE_GOBLINS","Gobelins malins"
"TID_CLANGAMES_TASK_USE_GIANTS","Plan géant"
"TID_CLANGAMES_TASK_USE_WALLBREAKERS","Faites le mur"
"TID_CLANGAMES_TASK_USE_LOONS","Front de ballons"
"TID_CLANGAMES_TASK_USE_WIZARDS","Guerre des sorciers"
"TID_CLANGAMES_TASK_USE_HEALERS","Guérison à gogo"
"TID_CLANGAMES_TASK_USE_MINIONS","Hordes déchaînées"
"TID_CLANGAMES_TASK_USE_HOGRIDERS","Larcins porcins"
"TID_CLANGAMES_TASK_USE_DRAGONS","Dragons en désordre"
"TID_CLANGAMES_TASK_USE_PEKKAS","P.E.K.K.A passe à l'attaque"
"TID_CLANGAMES_TASK_USE_VALKYRIES","Chevauchée des valkyries"
"TID_CLANGAMES_TASK_USE_GOLEMS","Les gros durs"
"TID_CLANGAMES_TASK_USE_WITCHES","La sortie des sorcières"
"TID_CLANGAMES_TASK_USE_LAVAHOUNDS","Lave-nir s'annonce chaud"
"TID_CLANGAMES_TASK_USE_BABYDRAGONS","Garderie pour bébés dragons"
"TID_CLANGAMES_TASK_USE_BOWLERS","Pause pétanque"
"TID_CLANGAMES_TASK_USE_MINERS","Opérations minières"
"TID_CLANGAMES_TASK_WIN_BUILDERBATTLES","Victoires en combat des ouvriers"
"TID_CLANGAMES_TASK_GET_BUILDERBATTLESTARS","Maître des étoiles du combat des ouvriers"
"TID_CLANGAMES_TASK_GET_BUILDERBATTLEDESTRUCTION","Destructeur du combat des ouvriers"
"TID_CLANGAMES_TASK_DONATE_SPELLS","Donner des sorts"
"TID_CLANGAMES_TASK_INFO_DESTROY_EAGLEARTILLERY","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRPUMPS","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_GOLDMINES","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRSTORAGES","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_GOLDSTORAGES","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_MORTARS","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_WIZARDTOWERS","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_CANNONS","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_ARCHERTOWERS","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRPUMPS","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRSTORAGES","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_CLANCASTLES","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_LABORATORIES","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_SPELLFACTORIES","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_DARKSPELLFACTORIES","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_AIRSWEEPERS","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_AIRDEFENSES","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_INFERNOTOWERS","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_BOMBTOWERS","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_TESLATOWERS","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_XBOWS","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_KINGALTARS","Détruisez <num> autel(s) de roi des barbares lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_QUEENALTARS","Détruisez <num> autel(s) de reine des archers lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_WARDENALTARS","Détruisez <num> autel(s) de grand gardien lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_DESTROY_GEAREDUPARCHERTOWERS","Détruisez <building> <num> fois lors de combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLES","Gagnez <num> combats multijoueurs."
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLES3STARS","Remportez une victoire 3 étoiles dans <num> combat(s) multijoueurs."
"TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLESTARS","Obtenez un total de <num> étoiles en combat multijoueur."
"TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLEDESTRUCTION","Infligez un total de <num> % de destruction en combat multijoueur."
"TID_CLANGAMES_TASK_INFO_LOOT_GOLD","Pillez un total de <num> pièces d'or en combat multijoueur."
"TID_CLANGAMES_TASK_INFO_LOOT_ELIXIR","Pillez un total de <num> unités d'élixir en combat multijoueur."
"TID_CLANGAMES_TASK_INFO_LOOT_DARKELIXIR","Pillez un total de <num> unités d'élixir noir en combat multijoueur."
"TID_CLANGAMES_TASK_INFO_DONATE_TROOPS","Donnez un total de troupes équivalent à <num> emplacements."
"TID_CLANGAMES_TASK_INFO_CLEAR_OBSTACLES","Supprimez <num> obstacles de votre village d'origine ou base des ouvriers."
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLESINROW","Gagnez <num> combats multijoueurs d'affilée."
"TID_CLANGAMES_TASK_INFO_BEAT_DARKELIXIRTARGET","Pillez au moins <num2> unités d'élixir noir en un seul combat multijoueur."
"TID_CLANGAMES_TASK_INFO_BEAT_GOLDTARGET","Pillez au moins <num2> pièces d'or en un seul combat multijoueur."
"TID_CLANGAMES_TASK_INFO_BEAT_ELIXIRTARGET","Pillez au moins <num2> unités d'élixir en un seul combat multijoueur."
"TID_CLANGAMES_TASK_INFO_USE_BARBARIANS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> barbares."
"TID_CLANGAMES_TASK_INFO_USE_ARCHERS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> archers."
"TID_CLANGAMES_TASK_INFO_USE_GOBLINS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> gobelins."
"TID_CLANGAMES_TASK_INFO_USE_GIANTS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> géants."
"TID_CLANGAMES_TASK_INFO_USE_WALLBREAKERS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> sapeurs."
"TID_CLANGAMES_TASK_INFO_USE_LOONS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> ballons."
"TID_CLANGAMES_TASK_INFO_USE_WIZARDS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> sorciers."
"TID_CLANGAMES_TASK_INFO_USE_HEALERS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> guérisseuses."
"TID_CLANGAMES_TASK_INFO_USE_MINIONS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> gargouilles."
"TID_CLANGAMES_TASK_INFO_USE_HOGRIDERS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> chevaucheurs de cochon."
"TID_CLANGAMES_TASK_INFO_USE_DRAGONS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> dragons."
"TID_CLANGAMES_TASK_INFO_USE_PEKKAS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> P.E.K.K.As."
"TID_CLANGAMES_TASK_INFO_USE_VALKYRIES","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> valkyries."
"TID_CLANGAMES_TASK_INFO_USE_GOLEMS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> golems."
"TID_CLANGAMES_TASK_INFO_USE_WITCHES","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> sorcières."
"TID_CLANGAMES_TASK_INFO_USE_LAVAHOUNDS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> molosses de lave."
"TID_CLANGAMES_TASK_INFO_USE_BABYDRAGONS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> bébés dragons."
"TID_CLANGAMES_TASK_INFO_USE_BOWLERS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> boulistes."
"TID_CLANGAMES_TASK_INFO_USE_MINERS","Gagnez <num> étoiles en combat multijoueur en utilisant <num2> mineurs."
"TID_CLANGAMES_TASK_INFO_WIN_BUILDERBATTLES","Gagnez <num> duel(s)."
"TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLESTARS","Gagnez <num> étoiles en duel."
"TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLEDESTRUCTION","Infligez <num> % de destruction en duel."
"TID_CLANGAMES_TASK_INFO_DONATE_SPELLS","Donnez un total de sorts équivalent à <num> emplacements."
"TID_CLAN_GAMES_CENTRE","Place des fêtes"
"TID_CLAN_GAMES_CENTRE_INFO","Lors des jeux de clans, vous pouvez"
"TID_ALLIANCE_GAMES_TASK_TAB","Défis"
"TID_ALLIANCE_GAMES_CLAN_TAB","Clan"
"TID_ALLIANCE_GAMES_REWARDS_TAB","Récompenses"
"TID_ALLIANCE_GAMES_ENDING_IN","Temps restant :"
"TID_ALLIANCE_GAMES_PERSONAL_PROGRESS","Votre score :"
"TID_ALLIANCE_GAMES_START_TASK","Commencer"
"TID_ALLIANCE_GAMES_ABANDON_TASK","Rejeter"
"TID_ALLIANCE_GAMES_COMPLETE_TASK","Rendre"
"TID_ALLIANCE_GAMES_RESHUFFLE_BUTTON","Mélanger"
"TID_ALLIANCE_GAMES_CLAIM_REWARDS_BUTTON","Stocker dans le château de clan"
"TID_ALLIANCE_GAMES_ABOUT_TASKS_INFO","Gagnez des points pour votre clan en terminant des défis.\nChaque membre a un quota à atteindre. Participez pour que vous et votre clan obteniez les meilleures récompenses !\nAttention à bien choisir un défi que vous pourrez terminer à temps !"
"TID_ALLIANCE_GAMES_ABOUT_TASKS_HEADER","Que sont les défis ?"
"TID_ALLIANCE_GAMES_PICK_TASK_HEADER","Choisissez un défi"
"TID_ALLIANCE_GAMES_PICK_TASK_INFO","Choisissez un défi dans la sélection de gauche et commencez à y travailler !"
"TID_BOOSTER_FINISH_ANY_UPGRADE","Livre universel"
"TID_BOOSTER_FINISH_SPELL_UPGRADE","Livre des sorts"
"TID_BOOSTER_FINISH_HERO_UPGRADE","Livre des héros"
"TID_BOOSTER_MAX_LEVEL_ARMY","Potion de puissance"
"TID_BOOSTER_FINISH_TROOP_UPGRADE","Livre de combat"
"TID_BOOSTER_FINISH_BUILDING_UPGRADE","Livre des bâtiments"
"TID_BOOSTER_BOOST_RESOURCES","Potion de ressources"
"TID_BOOSTER_BOOST_PRODUCTION","Potion d'entraînement"
"TID_BOOSTER_FINISH_ANY_UPGRADE_INFO","Grâce à cette puissante encyclopédie magique, vous pouvez terminer instantanément n'importe quelle amélioration en cours. Et elle marche dans les deux villages !"
"TID_BOOSTER_FINISH_SPELL_UPGRADE_INFO","Ce livre magique rédigé par des sorciers inconnus vous permettra de terminer instantanément n'importe quelle amélioration de sort en cours. Et il marche dans les deux villages !"
"TID_BOOSTER_FINISH_HERO_UPGRADE_INFO","Ce livre magique plein de récits de bravoure et de sages conseils vous permettra de terminer instantanément n'importe quelle amélioration de héros en cours. Et il marche dans les deux villages !"
"TID_BOOSTER_MAX_LEVEL_ARMY_INFO","Ce breuvage magique au parfum capiteux améliorera vos troupes et vos sorts au niveau maximum permis par votre laboratoire pendant <time>. Et il marche dans les deux villages !"
"TID_BOOSTER_FINISH_TROOP_UPGRADE_INFO","Ce livre magique proposant des programmes d'entraînement très efficaces vous permettra de terminer instantanément n'importe quelle amélioration de troupe en cours. Et il marche dans les deux villages !"
"TID_BOOSTER_FINISH_BUILDING_UPGRADE_INFO","Ce livre magique aurait été rédigé par le maître ouvrier en personne. Il vous permettra de terminer instantanément n'importe quelle amélioration de bâtiment. Et il marche dans les deux villages !"
"TID_BOOSTER_BOOST_RESOURCES_INFO","Cet élixir magique est un sort de précipitation à l'état liquide qui améliorera l'efficacité de votre extracteur de ressources pendant <time>. Il marche dans votre village principal."
"TID_BOOSTER_BOOST_PRODUCTION_INFO","Cet élixir magique accélèrera l'entraînement de votre armée en améliorant l'efficacité des casernes, des usines de sorts et de la régénération des héros. Il marche dans votre village principal."
"TID_NOT_ENOUGH_BOOSTER","Il vous manque : <booster>"
"TID_BOOSTER_USE_MAX_LEVEL_ARMY","Accélérer les troupes"
"TID_BOOSTER_MAX_LEVEL_ARMY_ALREADY","Votre armée est déjà boostée."
"TID_BOOSTER_MAX_LEVEL_ARMY_STARTED","Votre armée a été boostée."
"TID_BOOSTER_MAX_LEVEL_ARMY_MAXED","Votre armée est au niveau maximum. Elle ne peut pas être boostée."
"TID_BOOSTER_MAX_LEVEL_ARMY_MAXED_UP_LAB","Votre armée ne peut pas être boostée. Améliorez votre laboratoire."
"TID_BOOSTER_MAX_LEVEL_ARMY_ENABLED","Armée boostée"
"TID_BOOSTER_ERROR_GENERIC","Utilisation de <booster> impossible."
"TID_BOOSTER_ERROR_UPGRADE","Utilisation de <booster> impossible. Rien à améliorer."
"TID_BOOSTER_ERROR_BOOST","Utilisation de <booster> impossible. Rien à booster."
"TID_TAB_TREASURY_RESOURCES","Ressources"
"TID_TAB_TREASURY_BOOSTERS","Objets magiques"
"TID_ALLIANCE_GAMES_EXPIRED_TASK","Échec"
"TID_ALLIANCE_GAMES_PERSONAL_COOLDOWN_HEADER","Temps d'attente du défi"
"TID_ALLIANCE_GAMES_PERSONAL_COOLDOWN_TEXT","Préparez-vous pour le prochain défi..."
"TID_ALLIANCE_GAMES_COMPLETED_TASK","Terminé"
"TID_CONFIRM_ALLIANCE_GAMES_DISCARD_TITLE","Rejeter le défi ?"
"TID_CONFIRM_ALLIANCE_GAMES_DISCARD","Si vous rejetez ce défi, vous devrez attendre <time> pour en commencer un autre."
"TID_CONFIRM_ALLIANCE_GAMES_SPEEDUP_TITLE","Prêt pour un nouveau défi ?"
"TID_CONFIRM_ALLIANCE_GAMES_SPEEDUP","Voulez-vous passer le délai d'attente et commencer un nouveau défi pour <number> gemmes ?"
"TID_ALLIANCE_GAMES_STARTING_IN","Début des jeux de clan dans :"
"TID_ALLIANCE_GAMES_THANKS_FOR_PLAYING","Les jeux de clan sont terminés. Merci et à la prochaine fois !"
"TID_ALLIANCE_GAMES_TOWN_HALL_TOO_LOW","Vous devez avoir un hôtel de ville niveau <number> ou plus pour participer aux jeux de clan."
"TID_ALLIANCE_GAMES_NO_ALLIANCE","Vous devez rejoindre un clan pour participer aux jeux de clan."
"TID_ALLIANCE_GAMES_ALLIANCE_MISMATCH","Pour continuer à participer aux jeux de clan, vous devez rejoindre <alliance> ou attendre les prochains jeux de clan."
"TID_ALLIANCE_GAMES_REWARDS_AFTER_END","À la fin des jeux, vous pourrez choisir une récompense pour chaque palier atteint."
"TID_ALLIANCE_GAMES_REWARDS_NO_POINTS","Vous devez avoir gagné des points lors d'un défi pour obtenir des récompenses."
"TID_CAN_COPY_ONLY_TH_CLOSER_TO_YOUR_OWN","Vous ne pouvez pas copier un plan dont l'hôtel de ville est plus d'un niveau au-dessus ou en-dessous du vôtre."
"TID_TREASURY_BOOSTERS_EMPTY","Vous n'avez pas d'objets magiques ! Participez aux jeux de clan pour en obtenir."
"TID_TREASURY_BOOSTERS_DESCRIPTION","Les objets magiques ont des pouvoirs fantastiques et peuvent vous aider avec vos améliorations ou accélérer le fonctionnement de divers éléments de votre village ou votre armée. Vous ne pouvez posséder qu'un nombre limité d'objets à la fois."
"TID_ALLIANCE_GAMES_CHECKING_RESULTS","Vérification des résultats..."
"TID_ALLIANCE_GAMES_TASKS","Défis :"
"TID_CLANGAMES_TASK_USE_RAGEDBARBARIANS","Attaque de barbares enragés"
"TID_CLANGAMES_TASK_USE_SNEAKYARCHERS","Embuscade d'archères furtives"
"TID_CLANGAMES_TASK_USE_BETAMINIONS","Bagarre de bêta-gargouilles"
"TID_CLANGAMES_TASK_USE_BOXERGIANTS","Uppercut de géant boxeur"
"TID_CLANGAMES_TASK_USE_BOMBERS","Feu d'artifice des bombardiers"
"TID_CLANGAMES_TASK_USE_CANNONCARTS","Balade des charrettes à canon"
"TID_CLANGAMES_TASK_USE_DROPSHIPS","Vol de nuit des ballons livreurs"
"TID_CLANGAMES_TASK_USE_BABYDRAGONS2","Brigade des bébés dragons"
"TID_CLANGAMES_TASK_USE_NIGHTWITCHES","Attaque de la sorcière de la nuit"
"TID_CLANGAMES_TASK_INFO_USE_RAGEDBARBARIANS","Gagnez <num> étoiles en duel en utilisant <num2> barbares enragés."
"TID_CLANGAMES_TASK_INFO_USE_SNEAKYARCHERS","Gagnez <num> étoiles en duel en utilisant <num2> archères furtives."
"TID_CLANGAMES_TASK_INFO_USE_BETAMINIONS","Gagnez <num> étoiles en duel en utilisant <num2> bêta-gargouilles."
"TID_CLANGAMES_TASK_INFO_USE_BOXERGIANTS","Gagnez <num> étoiles en duel en utilisant <num2> géants boxeurs."
"TID_CLANGAMES_TASK_INFO_USE_BOMBERS","Gagnez <num> étoiles en duel en utilisant <num2> bombardiers."
"TID_CLANGAMES_TASK_INFO_USE_CANNONCARTS","Gagnez <num> étoiles en duel en utilisant <num2> charrettes à canon."
"TID_CLANGAMES_TASK_INFO_USE_DROPSHIPS","Gagnez <num> étoiles en duel en utilisant <num2> ballons livreurs."
"TID_CLANGAMES_TASK_INFO_USE_BABYDRAGONS2","Gagnez <num> étoiles en duel en utilisant <num2> bébés dragons."
"TID_CLANGAMES_TASK_INFO_USE_NIGHTWITCHES","Gagnez <num> étoiles en duel en utilisant <num2> sorcières de la nuit."
"TID_GAMES_OVERVIEW_HEADLINE","Présentation"
"TID_GAMES_TASKS_HEADLINE","Défis"
"TID_GAMES_REWARDS_HEADLINE","Récompenses"
"TID_GAMES_OVERVIEW_TEXT","Pendant les jeux de clan, vous devez terminer des défis et gagner des points avec les membres de votre clan. Plus votre clan gagne de points, meilleures seront vos récompenses à la fin des jeux. Faites participer tout le clan : plus vous serez nombreux, plus vous atteindrez les paliers de récompenses facilement !"
"TID_GAMES_TASKS_TEXT","Les défis testent vos capacités dans différents domaines. Si vous terminez un défi dans le temps imparti, votre clan gagne des points. La difficulté des défis peut varier. Si l'un d'entre eux est trop difficile, demandez aux membres de votre clan de s'en charger. Si vous avez accepté un défi que vous n'arrivez pas à terminer, vous pouvez le rejeter, mais sachez que vous devrez ensuite attendre un moment avant de pouvoir choisir un nouveau défi."
