"TID","NL"
"TID_BUTTON_NOTE","Let op"
"TID_SIGN_TITLE","Opmerking van de bouwvakker"
"TID_SIGN_MESSAGE","!"
"TID_BIRTHDAY_SPELL","Verjaardagsklap"
"TID_BIRTHDAY_SPELL_INFO","Ontketen een explosieve verrassing om de verjaardag te vieren! Dit elegante cadeautje beschadigt en verdooft alle gebouwen en troepen in de nabijheid."
"TID_LAYOUTS_COPY_EXPLANATION_V2","Kies een vak om de indeling naar te kopiëren."
"TID_OBSTACLE_BIRTHDAY2017","Taart voor vijfde verjaardag"
"TID_NEWS_JUNE_V1_BALANCING_TITLE","Bliksemupgrade thuisdorp"
"TID_NEWS_JUNE_V1_BALANCING_TEXT","• Upgrade kanon, boogschuttertoren en infernotoren\n• Hoger level voor P.E.K.K.A., de heler, de tovenaar, de mijnwerker en de muurbreker\n• Kortingen en balansaanpassingen, inclusief nieuwe levels voor stadhuislevel 10"
"TID_BALLOON_HASTE_EVENT_TITLE","Zoevende-ballonnenevenement"
"TID_BALLOON_HASTE_EVENT_INFO","Ballonnen scheren over het dorp met haastspreuken. Produceer beide met korting. Zoef, zoef, boem."
"TID_USE_SPELL_EVENT_ACHIEVEMENT_DESC_PLURAL","Evenementuitdaging: win multiplayergevechten!\n<cffec78>• Gebruik: <usecount>x <unit></c>"
"TID_USE_SPELL_EVENT_ACHIEVEMENT_DESC","Evenementuitdaging: win multiplayergevechten!\n<cffec78>• Gebruik van 1 <unit> verplicht</c>"
"TID_OFFER_ANNIVERSARY","Clash-jaardagspakket"
"TID_ONLINE","Online"
"TID_POINTS_HOME_VILLAGE","Thuisdorp"
"TID_POINTS_BB","Bouwersbasis"
"TID_SUGGESTED_CLANS","Aanbevolen clans"
"TID_CLAN_JOIN_FAIL_NO_DUEL_SCORE","Je hebt te weinig dueltrofeeën om je bij deze clan aan te sluiten!"
"TID_GHOST","Halloweenspook"
"TID_CHARACTER_INFO_GHOST","Informatie spook"
"TID_OBSTACLE_HALLOWEEN2017","Halloweenobstakel"
"TID_ACCEPT_EXISTING_CHALLENGE","Uitdaging aanvaarden?"
"TID_WAITING","Wachten"
"TID_PUMPKIN_BARBARIAN","Pompoenbarbaar"
"TID_CHARACTER_INFO_PUMPKIN_BARBARIAN","Wie had ooit gedacht dat je van pompoenen een harnas kon maken? De pompoenhelmen geven deze gewone barbaren wat extra levenspunten tot ze worden vernietigd."
"TID_GIANT_SKELETON","Reuzenskelet"
"TID_CHARACTER_INFO_GIANT_SKELETON","Het reuzenskelet is geboren met zware botten en is altijd al voorbestemd om meer op te blazen dan enkel muren. Als de enorme bom ontploft, richt deze schade aan aan alles eromheen."
"TID_FRIENDS_ONLINE","Online"
"TID_FRIEND_LEADERBOARD","Klassement"
"TID_UNABLE_TO_WATCH","Speler doet op dit moment niet mee aan een gevecht."
"TID_DIAMOND_BUNDLE_BH3_ALT","Amateur-bouwerpakket"
"TID_DIAMOND_BUNDLE_BH4_ALT","Leerling-bouwerpakket"
"TID_DIAMOND_BUNDLE_BH5_ALT","Natuurtalent-bouwerpakket"
"TID_DIAMOND_BUNDLE_BH6_ALT","Expert-bouwerpakket"
"TID_DIAMOND_BUNDLE_BH7_ALT","Meesterbouwerpakket"
"TID_DIAMOND_BUNDLE_BH8_ALT","Grootmeesterbouwerpakket"
"TID_DIAMOND_BUNDLE_BH3_INFO_ALT","• <gems> edelstenen\n• <res0> elixir\n• <res1> goud\n\nGeen opslaglimieten!\n\nMis deze <cffec78><value>x zo voordelige</c> en EENMALIGE aanbieding niet!"
"TID_DIAMOND_BUNDLE_BH4_INFO_ALT","• <gems> edelstenen\n• <res0> elixir\n• <res1> goud\n\nGeen opslaglimieten!\n\nMis deze <cffec78><value>x zo voordelige</c> en EENMALIGE aanbieding niet!"
"TID_DIAMOND_BUNDLE_BH5_INFO_ALT","• <gems> edelstenen\n• <res0> elixir\n• <res1> goud\n\nGeen opslaglimieten!\n\nMis deze <cffec78><value>x zo voordelige</c> en EENMALIGE aanbieding niet!"
"TID_DIAMOND_BUNDLE_BH6_INFO_ALT","• <gems> edelstenen\n• <res0> elixir\n• <res1> goud\n\nGeen opslaglimieten!\n\nMis deze <cffec78><value>x zo voordelige</c> en EENMALIGE aanbieding niet!"
"TID_DIAMOND_BUNDLE_BH7_INFO_ALT","• <gems> edelstenen\n• <res0> elixir\n• <res1> goud\n\nGeen opslaglimieten!\n\nMis deze <cffec78><value>x zo voordelige</c> en EENMALIGE aanbieding niet!"
"TID_DIAMOND_BUNDLE_BH8_INFO_ALT","• <gems> edelstenen\n• <res0> elixir\n• <res1> goud\n\nGeen opslaglimieten!\n\nMis deze <cffec78><value>x zo voordelige</c> en EENMALIGE aanbieding niet!"
"TID_CLAN_GATE","Clanvlag"
"TID_VERSUS_BATTLE_TRAIN_ARMY","Train een volledig leger om een vriendschappelijk gevecht te beginnen."
"TID_VERSUS_BATTLE_SELECT_VALID_LAYOUT","Selecteer een geldige indeling om een vriendschappelijk gevecht te beginnen."
"TID_VERSUS_BATTLE_ADD_MESSAGE","Voeg een bericht toe om een vriendschappelijk gevecht te beginnen."
"TID_PERK_NEW","Nieuw!"
"TID_NEWS_BD_GIFTS_TEXT","Fijne vijfde Clash-jaardag! Vier het met je clangenoten en krijg bonusedelstenen voor je clan iedere keer als je <c80d8e8>edelstenen + clancadeaus</c> koopt."
"TID_LOCAL_NOTIFICATION_EVENT_ANNIVERSARY_OFFER","Chief, de verjaardagsaanbieding is tijdelijk verkrijgbaar."
"TID_NEWS_CLASHIVERSARY_TITLE","Fijne vijfde Clash-jaardag, Chief!"
"TID_NEWS_CLASHIVERSARY_TEXT","Het is vijfde verjaardag van Clash of Clans! En om dat te vieren stoppen we het spel vol met allerlei speciale verrassingen voor de spelers, waaronder nieuwe obstakels, aanbiedingen, een boost van één edelsteen en nog veel meer!\nOp naar de volgende vijf jaar waarin je dingen opbouwt... en weer vernietigt!"
"TID_NEWS_BUILDER_GONE","Eh, heeft iemand de bouwvakker gezien?"
"TID_BUTTON_WATCH_EXCL","Bekijken"
"TID_FOLLOW_BUILDER_TITLE","Volg de bouwvakker op Instagram!"
"TID_FOLLOW_BUILDER_TEXT","De bouwvakker is op avontuur gegaan en heeft ons Instagram-wachtwoord meegenomen. Volg hem op zijn reizen en ontdek wat hij allemaal beleeft."
"TID_NOTIFICATION_BUILDER_IS_BACK","De bouwvakker is terug!"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_TROOP_GoVaHo","Chief, gebruik golems, valkyries en varkensruiters tijdens dit speciale evenement."
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_TROOP_DragonLighting","Chief, verdien 200 edelstenen tijdens het draken-bliksemevenement."
"TID_LOCAL_NOTIFICATION_EVENT_CLAN_LootXP","Chief, verdien dubbel zoveel buit en XP tijdens dit clanoorlogenevenement"
"TID_NEWS_SEP_V2_BALANCING_TITLE","De bouwerszaal van level 7 is er!"
"TID_NEWS_SEP_V2_BALANCING_TEXT","• Twee nieuwe eenheden voor de bouwersbasis: het reuzenkanon (een verdedigingswerk) en de bottenballon (een luchteenheid).\n• Upgrade je troepen naar level 14 en je gebouwen naar level 7.\nDe gevechtsmachine kan worden geüpgraded naar level 15."
"TID_NEWS_OCT_2017_UPDATE_MAIN_TITLE","Update oktober"
"TID_NEWS_OCT_2017_UPDATE","Clans, vrienden en clanvrienden"
"TID_NEWS_OCT_2017_UPDATE_TEXT","• Daag je clangenoten uit tot vriendschappelijke gevechten in de bouwersbasis.\n• Werk samen met je clan om nieuwe clanvoordeellevels te ontgrendelen en toegang te krijgen tot verschillende clanemblemen.\n• Zie wie van je vrienden online is.\n• Bekijk de aanvallen van vrienden live in zowel het thuisdorp als de bouwersbasis."
"TID_NEWS_OCT_2017_UPDATE_TITLE_2","Nieuwe gebouwen- en troepenlevels"
"TID_NEWS_OCT_2017_UPDATE_TEXT_2","• Nieuwe levels voor de golem en valkyrie\n• Nieuwe levels voor de windmachine en de bomtoren\n• 25 extra maximumlevel muurdelen"
"TID_SUPERCELL_ID_TITLE","Supercell ID"
"TID_SUPERCELL_ID_BUTTON_CONNECTED","Verbonden"
"TID_SUPERCELL_ID_BUTTON_DISCONNECTED","Losgekoppeld"
"TID_SUPERCELL_ID_LOGIN_BUTTON","Aanmelden met Supercell ID"
"TID_SUPERCELL_ID_NEW_GAME_BUTTON","Spelen zonder Supercell ID"
"TID_CLANGAMES_TASK_DESTROY_EAGLEARTILLERY","Adelaarsartillerie uitschakelen"
"TID_CLANGAMES_TASK_DESTROY_ELIXIRPUMPS","Elixirpomp uitschakelen"
"TID_CLANGAMES_TASK_DESTROY_GOLDMINES","Chaos in de goudmijn"
"TID_CLANGAMES_TASK_DESTROY_ELIXIRSTORAGES","Elixirtanks plunderen"
"TID_CLANGAMES_TASK_DESTROY_GOLDSTORAGES","Goudkluizen plunderen"
"TID_CLANGAMES_TASK_DESTROY_MORTARS","Mortieren mollen"
"TID_CLANGAMES_TASK_DESTROY_WIZARDTOWERS","Tovenaarstoren vernielen"
"TID_CLANGAMES_TASK_DESTROY_CANNONS","Kanonnenslachting"
"TID_CLANGAMES_TASK_DESTROY_ARCHERTOWERS","Boogschuttertorens aanvallen"
"TID_CLANGAMES_TASK_DESTROY_DARKELIXIRPUMPS","Duister-elixirloodgieters"
"TID_CLANGAMES_TASK_DESTROY_DARKELIXIRSTORAGES","Duister-elixirtanks plunderen"
"TID_CLANGAMES_TASK_DESTROY_CLANCASTLES","Clankasteel bestormen"
"TID_CLANGAMES_TASK_DESTROY_LABORATORIES","Laboratorium opblazen"
"TID_CLANGAMES_TASK_DESTROY_SPELLFACTORIES","Spreukenfabriek-sabotage"
"TID_CLANGAMES_TASK_DESTROY_DARKSPELLFACTORIES","Duistere-spreukenfabriek-sabotage"
"TID_CLANGAMES_TASK_DESTROY_AIRSWEEPERS","Vernietig windmachines"
"TID_CLANGAMES_TASK_DESTROY_AIRDEFENSES","Vernietig luchtafweer"
"TID_CLANGAMES_TASK_DESTROY_INFERNOTOWERS","Vernietig infernotorens"
"TID_CLANGAMES_TASK_DESTROY_BOMBTOWERS","Vernietig bomtorens"
"TID_CLANGAMES_TASK_DESTROY_TESLATOWERS","Vernietig teslatorens"
"TID_CLANGAMES_TASK_DESTROY_XBOWS","Vernietig X-bogen"
"TID_CLANGAMES_TASK_DESTROY_KINGALTARS","Vernietig altaren van de barbarenkoning"
"TID_CLANGAMES_TASK_DESTROY_QUEENALTARS","Vernietig altaren van de boogschutterskoningin"
"TID_CLANGAMES_TASK_DESTROY_WARDENALTARS","Vernietig altaren van de nobele wachter"
"TID_CLANGAMES_TASK_DESTROY_GEAREDUPARCHERTOWERS","Vernietig verbeterde boogschuttertorens"
"TID_CLANGAMES_TASK_WIN_HOMEBATTLES","Stapel overwinningen"
"TID_CLANGAMES_TASK_WIN_HOMEBATTLES3STARS","Driesterrenjacht"
"TID_CLANGAMES_TASK_GET_HOMEBATTLESTARS","Sterrenverzamelaar"
"TID_CLANGAMES_TASK_GET_HOMEBATTLEDESTRUCTION","Heer der vernietiging"
"TID_CLANGAMES_TASK_LOOT_GOLD","Goudgraai"
"TID_CLANGAMES_TASK_LOOT_ELIXIR","Elixirverduistering"
"TID_CLANGAMES_TASK_LOOT_DARKELIXIR","Duister-elixirroof"
"TID_CLANGAMES_TASK_DONATE_TROOPS","Helpende hand"
"TID_CLANGAMES_TASK_CLEAR_OBSTACLES","Tuinieren"
"TID_CLANGAMES_TASK_WIN_HOMEBATTLESINROW","Winreeks"
"TID_CLANGAMES_TASK_BEAT_DARKELIXIRTARGET","Duister-elixiruitdaging"
"TID_CLANGAMES_TASK_BEAT_GOLDTARGET","Gouduitdaging"
"TID_CLANGAMES_TASK_BEAT_ELIXIRTARGET","Elixiruitdaging"
"TID_CLANGAMES_TASK_USE_BARBARIANS","Barbaars geknok"
"TID_CLANGAMES_TASK_USE_ARCHERS","Boogschuttershinderlaag"
"TID_CLANGAMES_TASK_USE_GOBLINS","Koboldenstreken"
"TID_CLANGAMES_TASK_USE_GIANTS","Reuzenkans"
"TID_CLANGAMES_TASK_USE_WALLBREAKERS","Openmurendag"
"TID_CLANGAMES_TASK_USE_LOONS","Ballonnenvaart"
"TID_CLANGAMES_TASK_USE_WIZARDS","Tovenaarsoorlogen"
"TID_CLANGAMES_TASK_USE_HEALERS","Krachtgenezing"
"TID_CLANGAMES_TASK_USE_MINIONS","Gunstelingengekte"
"TID_CLANGAMES_TASK_USE_HOGRIDERS","Plunderende varkensruiters"
"TID_CLANGAMES_TASK_USE_DRAGONS","Drakentumult"
"TID_CLANGAMES_TASK_USE_PEKKAS","P.E.K.K.A.'s dreun"
"TID_CLANGAMES_TASK_USE_VALKYRIES","Vlucht van de valkyries"
"TID_CLANGAMES_TASK_USE_GOLEMS","Rots en rol"
"TID_CLANGAMES_TASK_USE_WITCHES","Heksenuurtje"
"TID_CLANGAMES_TASK_USE_LAVAHOUNDS","Lava is liefde"
"TID_CLANGAMES_TASK_USE_BABYDRAGONS","Babydraken op reis"
"TID_CLANGAMES_TASK_USE_BOWLERS","Bowltijd"
"TID_CLANGAMES_TASK_USE_MINERS","Mijngang"
"TID_CLANGAMES_TASK_WIN_BUILDERBATTLES","Dueloverwinningen"
"TID_CLANGAMES_TASK_GET_BUILDERBATTLESTARS","Duelsterrenmeester"
"TID_CLANGAMES_TASK_GET_BUILDERBATTLEDESTRUCTION","Duelvernietiger"
"TID_CLANGAMES_TASK_DONATE_SPELLS","Doneer spreuken"
"TID_CLANGAMES_TASK_INFO_DESTROY_EAGLEARTILLERY","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRPUMPS","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_GOLDMINES","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRSTORAGES","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_GOLDSTORAGES","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_MORTARS","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_WIZARDTOWERS","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_CANNONS","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_ARCHERTOWERS","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRPUMPS","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRSTORAGES","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_CLANCASTLES","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_LABORATORIES","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_SPELLFACTORIES","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_DARKSPELLFACTORIES","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_AIRSWEEPERS","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_AIRDEFENSES","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_INFERNOTOWERS","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_BOMBTOWERS","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_TESLATOWERS","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_XBOWS","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_KINGALTARS","Vernietig <num>x een altaar van de barbarenkoning in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_QUEENALTARS","Vernietig <num>x een altaar van de boogschutterskoningin in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_WARDENALTARS","Vernietig <num>x een altaar van de nobele wachter in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DESTROY_GEAREDUPARCHERTOWERS","Vernietig <num>x een <building> in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLES","Win <num> multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLES3STARS","Behaal <num>x een overwinning met drie sterren in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLESTARS","Verzamel in totaal <num> sterren in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLEDESTRUCTION","Behaal in totaal een vernietigingspercentage van <num>% in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_LOOT_GOLD","Plunder in totaal <num> goud in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_LOOT_ELIXIR","Plunder in totaal <num> elixir in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_LOOT_DARKELIXIR","Plunder in totaal <num> duister-elixir in multiplayergevechten."
"TID_CLANGAMES_TASK_INFO_DONATE_TROOPS","Doneer in totaal troepen ter waarde van <num> huisvestingsplaatsen."
"TID_CLANGAMES_TASK_INFO_CLEAR_OBSTACLES","Haal <num> obstakels weg uit je thuisdorp of je bouwersbasis."
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLESINROW","Win <num> multiplayergevechten achter elkaar."
"TID_CLANGAMES_TASK_INFO_BEAT_DARKELIXIRTARGET","Plunder ten minste <num2> duister-elixir in één multiplayergevecht."
"TID_CLANGAMES_TASK_INFO_BEAT_GOLDTARGET","Plunder ten minste <num2> goud in één multiplayergevecht."
"TID_CLANGAMES_TASK_INFO_BEAT_ELIXIRTARGET","Plunder ten minste <num2> elixir in één multiplayergevecht."
"TID_CLANGAMES_TASK_INFO_USE_BARBARIANS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> barbaren."
"TID_CLANGAMES_TASK_INFO_USE_ARCHERS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> boogschutters."
"TID_CLANGAMES_TASK_INFO_USE_GOBLINS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> kobolden."
"TID_CLANGAMES_TASK_INFO_USE_GIANTS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> reuzen."
"TID_CLANGAMES_TASK_INFO_USE_WALLBREAKERS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> muurbrekers."
"TID_CLANGAMES_TASK_INFO_USE_LOONS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> ballonnen."
"TID_CLANGAMES_TASK_INFO_USE_WIZARDS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> tovenaars."
"TID_CLANGAMES_TASK_INFO_USE_HEALERS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> helers."
"TID_CLANGAMES_TASK_INFO_USE_MINIONS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> gunstelingen."
"TID_CLANGAMES_TASK_INFO_USE_HOGRIDERS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> varkensruiters."
"TID_CLANGAMES_TASK_INFO_USE_DRAGONS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> draken."
"TID_CLANGAMES_TASK_INFO_USE_PEKKAS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> P.E.K.K.A.'s."
"TID_CLANGAMES_TASK_INFO_USE_VALKYRIES","Verdien <num> sterren in multiplayergevechten met behulp van <num2> valkyries."
"TID_CLANGAMES_TASK_INFO_USE_GOLEMS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> golems."
"TID_CLANGAMES_TASK_INFO_USE_WITCHES","Verdien <num> sterren in multiplayergevechten met behulp van <num2> heksen."
"TID_CLANGAMES_TASK_INFO_USE_LAVAHOUNDS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> lavahonden."
"TID_CLANGAMES_TASK_INFO_USE_BABYDRAGONS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> babydraken."
"TID_CLANGAMES_TASK_INFO_USE_BOWLERS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> bowlers."
"TID_CLANGAMES_TASK_INFO_USE_MINERS","Verdien <num> sterren in multiplayergevechten met behulp van <num2> mijnwerkers."
"TID_CLANGAMES_TASK_INFO_WIN_BUILDERBATTLES","Win <num> duels."
"TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLESTARS","Verzamel <num> sterren met duels."
"TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLEDESTRUCTION","Behaal een vernietigingspercentage van <num>% in duels."
"TID_CLANGAMES_TASK_INFO_DONATE_SPELLS","Doneer in totaal spreuken ter waarde van <num> huisvestingsplaatsen."
"TID_CLAN_GAMES_CENTRE","Clanveld"
"TID_CLAN_GAMES_CENTRE_INFO","Als de clanspelen worden gehouden, kun je"
"TID_ALLIANCE_GAMES_TASK_TAB","Uitdagingen"
"TID_ALLIANCE_GAMES_CLAN_TAB","Clan"
"TID_ALLIANCE_GAMES_REWARDS_TAB","Beloningen"
"TID_ALLIANCE_GAMES_ENDING_IN","Resterende tijd:"
"TID_ALLIANCE_GAMES_PERSONAL_PROGRESS","Je score:"
"TID_ALLIANCE_GAMES_START_TASK","Beginnen"
"TID_ALLIANCE_GAMES_ABANDON_TASK","Verwijderen"
"TID_ALLIANCE_GAMES_COMPLETE_TASK","Indienen"
"TID_ALLIANCE_GAMES_RESHUFFLE_BUTTON","Schudden"
"TID_ALLIANCE_GAMES_CLAIM_REWARDS_BUTTON","In clankasteel plaatsen"
"TID_ALLIANCE_GAMES_ABOUT_TASKS_INFO","Verdien punten voor je clan door uitdagingen te voltooien.\nElk clanlid heeft een quotum om te behalen. Speel actief en behaal de beste beloningen voor jou en je clan.\nKies een uitdaging die je zeker op tijd kunt voltooien."
"TID_ALLIANCE_GAMES_ABOUT_TASKS_HEADER","Wat zijn uitdagingen?"
"TID_ALLIANCE_GAMES_PICK_TASK_HEADER","Kies een uitdaging"
"TID_ALLIANCE_GAMES_PICK_TASK_INFO","Kies een uitdaging uit de selectie links en begin eraan te werken."
"TID_BOOSTER_FINISH_ANY_UPGRADE","Allesboek"
"TID_BOOSTER_FINISH_SPELL_UPGRADE","Spreukenboek"
"TID_BOOSTER_FINISH_HERO_UPGRADE","Heldenboek"
"TID_BOOSTER_MAX_LEVEL_ARMY","Krachtdrankje"
"TID_BOOSTER_FINISH_TROOP_UPGRADE","Vechtboek"
"TID_BOOSTER_FINISH_BUILDING_UPGRADE","Gebouwenboek"
"TID_BOOSTER_BOOST_RESOURCES","Grondstoffendrankje"
"TID_BOOSTER_BOOST_PRODUCTION","Trainingsdrankje"
"TID_BOOSTER_FINISH_ANY_UPGRADE_INFO","Deze zeer krachtige, magische encyclopedie kan worden gebruikt om een upgrade onmiddellijk te voltooien. Werkt in het thuisdorp en de bouwersbasis."
"TID_BOOSTER_FINISH_SPELL_UPGRADE_INFO","Dit magische boek is geschreven door onbekende tovenaars. Gebruik het om een spreukenupgrade onmiddellijk te voltooien. Werkt in het thuisdorp."
"TID_BOOSTER_FINISH_HERO_UPGRADE_INFO","Dit boek staat vol heroïsche mythes en goed advies. Gebruik het om een heldenupgrade onmiddellijk te voltooien. Werkt in het thuisdorp en de bouwersbasis."
"TID_BOOSTER_MAX_LEVEL_ARMY_INFO","Dit magische brouwsel met een sterke geur kan je troepen en spreuken een boost geven tot het maximumlevel volgens je laboratorium gedurende <time>. Werkt in het thuisdorp en de bouwersbasis."
"TID_BOOSTER_FINISH_TROOP_UPGRADE_INFO","Dit boek bevat uiterst efficiënte trainingsprogramma's. Gebruik het om een troepenupgrade onmiddellijk te voltooien. Werkt in het thuisdorp en de bouwersbasis."
"TID_BOOSTER_FINISH_BUILDING_UPGRADE_INFO","Er wordt gezegd dat de meesterbouwer zelf dit boek heeft geschreven. Gebruik het om een gebouwenupgrade onmiddellijk te voltooien. Werkt in het thuisdorp en de bouwersbasis."
"TID_BOOSTER_BOOST_RESOURCES_INFO","Een brouwsel gemaakt met haastspreuken. Dit toverdrankje geeft de efficiëntie van je grondstofverzamelaar een enorme boost gedurende <time>. Werkt in het thuisdorp."
"TID_BOOSTER_BOOST_PRODUCTION_INFO","Dit energiebrouwsel geeft je legerproductie een boost door de efficiëntie van je kazernes, spreukenfabrieken en heldenhersteltijden te verhogen. Werkt in het thuisdorp."
"TID_NOT_ENOUGH_BOOSTER","Je hebt niet genoeg van dit artefact: <booster>."
"TID_BOOSTER_USE_MAX_LEVEL_ARMY","Troepen een boost geven"
"TID_BOOSTER_MAX_LEVEL_ARMY_ALREADY","Je leger krijgt al een boost."
