"TID","PT"
"TID_NEWS_MAY_BALANCING_TITLE","Equilíbrio de jogo - Maio de 2017"
"TID_NEWS_MAY_BALANCING_TEXT","• Novos níveis para os feitiços de Cura, Gelo e Clone.\n• Sétima mina de ouro e coletor de elixir no Centro da Vila de nível 9.\n• Outras novidades e descontos."
"TID_SHARE_DIALOG_COPY_ALERT_MESSAGE","Link copiado para a área de transferência."
"TID_SHARE_DIALOG_COPY_ALERT_BUTTON","Ok"
"TID_DEVICE_LINK_ERROR_BOTH_HAVE_OPEN_ID_KUNLUN","A vila atual já foi vinculada. A vinculação só pode ser feita uma vez."
"TID_RES_PACK_INFO_GOLD","• <gems> Gemas\n• <res0> Ouro\n\nSem limite de armazenamento!\n\nGanhe um desconto enorme nos recursos, por tempo limitado!"
"TID_RES_PACK_INFO_ELIXIR","• <gems> Gemas\n• <res0> Elixir\n\nSem limite de armazenamento!\n\nGanhe um desconto enorme nos recursos, por tempo limitado!"
"TID_RES_PACK_SPECIAL","Pacote de Recursos"
"TID_TRAINING_BUILDING_STATUS","Quartel"
"TID_BUILDING_STATUS","Defesas"
"TID_BATTLERAM","Aríete de Batalha"
"TID_CHARACTER_INFO_BATTLERAM","Quatro Bárbaros com um tronco gigante correm em direção ao alvo e causam danos significativos ao chegar lá. Depois, partem para briga com espadas!"
"TID_DECORATION_BUILDER_STATUE","Estátua do Construtor"
"TID_TRAP_SHRINK","Armadilha de Encolher"
"TID_TRAP_SHRINK_INFO","Esta maldição engarrafada da Bruxa transforma os inimigos em miniatura e reduz temporariamente seus pontos de vida e danos causados. Além de deixá-los bem fofinhos!"
"TID_BUTTON_NOTE","Atenção"
"TID_SIGN_TITLE","Nota do Construtor"
"TID_SIGN_MESSAGE","!"
"TID_BIRTHDAY_SPELL","Explosão de Aniversário"
"TID_BIRTHDAY_SPELL_INFO","Invoca uma surpresa explosiva para comemorar o nosso aniversário. Um presente que causa danos e atordoa as construções e tropas próximas."
"TID_LAYOUTS_COPY_EXPLANATION_V2","Escolha um espaço para copiar o layout selecionado."
"TID_OBSTACLE_BIRTHDAY2017","Bolo de aniversário de 5 anos"
"TID_NEWS_JUNE_V1_BALANCING_TITLE","Blitz de melhoria da vila principal"
"TID_NEWS_JUNE_V1_BALANCING_TEXT","• Melhorias para o Canhão, Torre Arqueira e Torre Inferno.\n• Mais um nível para P.E.K.K.A, Curadora, Mago, Mineiro e Destruidor de Muros.\n• Descontos e ajustes, incluindo novos níveis do Centro da Vila 10."
"TID_BALLOON_HASTE_EVENT_TITLE","Evento dos Balões Velozes"
"TID_BALLOON_HASTE_EVENT_INFO","Balões velozes percorrem caminhos feitos de Feitiços de Aceleração. Crie ambos com desconto. Vrum e ka-boom!"
"TID_USE_SPELL_EVENT_ACHIEVEMENT_DESC_PLURAL","Desafio: vença batalhas multijogador!\n<cffec78>• É preciso usar <usecount> unidades de <unit> </c>."
"TID_USE_SPELL_EVENT_ACHIEVEMENT_DESC","Evento de Desafio: Vença batalhas multijogador!\n<cffec78>• É preciso usar 1 <unit></c>."
"TID_OFFER_ANNIVERSARY","Pacote do Clash-versário"
"TID_ONLINE","On-line"
"TID_POINTS_HOME_VILLAGE","Vila principal"
"TID_POINTS_BB","Base do construtor"
"TID_SUGGESTED_CLANS","Sugestões de clãs"
"TID_CLAN_JOIN_FAIL_NO_DUEL_SCORE","Seu número de troféus de batalhas simultâneas é insuficiente para entrar para este clã!"
"TID_GHOST","Fantasma de Halloween"
"TID_CHARACTER_INFO_GHOST","Info do Fantasma"
"TID_OBSTACLE_HALLOWEEN2017","Obstáculo do Halloween"
"TID_ACCEPT_EXISTING_CHALLENGE","Aceitar desafio?"
"TID_WAITING","Aguardando"
"TID_PUMPKIN_BARBARIAN","Bárbaro Abóbora"
"TID_CHARACTER_INFO_PUMPKIN_BARBARIAN","Quem diria que uma abóbora seria uma ótima proteção? Os capacetes de abóbora dão aos Bárbaros uns pontinhos de vida extras."
"TID_GIANT_SKELETON","Esqueleto Gigante"
"TID_CHARACTER_INFO_GIANT_SKELETON","Ossudo desde criança, o Esqueleto Gigante nasceu para explodir mais do que meros muros. Após ser destruído, sua bomba gigante danifica tudo em seu alcance."
"TID_FRIENDS_ONLINE","On-line"
"TID_FRIEND_LEADERBOARD","Ranking"
"TID_UNABLE_TO_WATCH","O jogador não está lutando."
"TID_DIAMOND_BUNDLE_BH3_ALT","Pacote do construtor: iniciantes"
"TID_DIAMOND_BUNDLE_BH4_ALT","Pacote do construtor: aprendizes"
"TID_DIAMOND_BUNDLE_BH5_ALT","Pacote do construtor: habilidosos"
"TID_DIAMOND_BUNDLE_BH6_ALT","Pacote do construtor: experts"
"TID_DIAMOND_BUNDLE_BH7_ALT","Pacote do construtor: mestres"
"TID_DIAMOND_BUNDLE_BH8_ALT","Pacote do construtor: veteranos"
"TID_DIAMOND_BUNDLE_BH3_INFO_ALT","• <gems> gemas\n• <res0> de elixir\n• <res1> de ouro\n\nSem limite de armazenamento!\n\nNão perca esta oferta. Válida para uma única compra! <cffec78><value>x mais barata</c>!"
"TID_DIAMOND_BUNDLE_BH4_INFO_ALT","• <gems> gemas\n• <res0> de elixir\n• <res1> de ouro\n\nSem limite de armazenamento!\n\nNão perca esta oferta. Válida para uma única compra! <cffec78><value>x mais barata</c>!"
"TID_DIAMOND_BUNDLE_BH5_INFO_ALT","• <gems> gemas\n• <res0> de elixir\n• <res1> de ouro\n\nSem limite de armazenamento!\n\nNão perca esta oferta. Válida para uma única compra! <cffec78><value>x mais barata</c>!"
"TID_DIAMOND_BUNDLE_BH6_INFO_ALT","• <gems> gemas\n• <res0> de elixir\n• <res1> de ouro\n\nSem limite de armazenamento!\n\nNão perca esta oferta. Válida para uma única compra! <cffec78><value>x mais barata</c>!"
"TID_DIAMOND_BUNDLE_BH7_INFO_ALT","• <gems> gemas\n• <res0> de elixir\n• <res1> de ouro\n\nSem limite de armazenamento!\n\nNão perca esta oferta. Válida para uma única compra! <cffec78><value>x mais barata</c>!"
"TID_DIAMOND_BUNDLE_BH8_INFO_ALT","• <gems> gemas\n• <res0> de elixir\n• <res1> de ouro\n\nSem limite de armazenamento!\n\nNão perca esta oferta. Válida para uma única compra! <cffec78><value>x mais barata</c>!"
"TID_CLAN_GATE","Lábaro do clã"
"TID_VERSUS_BATTLE_TRAIN_ARMY","Volte à sua vila para começar um desafio amistoso!"
"TID_VERSUS_BATTLE_SELECT_VALID_LAYOUT","Selecione um layout válido para começar um desafio amistoso!"
"TID_VERSUS_BATTLE_ADD_MESSAGE","Escreva uma mensagem para iniciar um desafio amistoso!"
"TID_PERK_NEW","NOVO!"
"TID_NEWS_BD_GIFTS_TEXT","Feliz Clash-versário de 5 anos! Comemore com seus colegas de clã! Ganhe gemas extras para o seu clã toda vez que comprar <c80d8e8>gemas & presentes do clãs</c>."
"TID_LOCAL_NOTIFICATION_EVENT_ANNIVERSARY_OFFER","Chefe, a oferta do aniversário de 5 anos é por tempo limitado."
"TID_NEWS_CLASHIVERSARY_TITLE","Feliz 5º Clash-versário, Chefe!"
"TID_NEWS_CLASHIVERSARY_TEXT","É isso mesmo, o Clash of Clans está fazendo 5 anos! E, para comemorarmos, recheamos o jogo com vários mimos especiais para os nossos jogadores: novos obstáculos, ofertas, aceleração por uma gema e muito, muito mais!\nQue venham mais cinco anos de muita construção e... destruição!"
"TID_NEWS_BUILDER_GONE","Ué, alguém viu o construtor?"
"TID_BUTTON_WATCH_EXCL","Assistir!"
"TID_FOLLOW_BUILDER_TITLE","Siga o construtor no Instagram!"
"TID_FOLLOW_BUILDER_TEXT","O construtor decidiu desbravar o mundo, e levou nossa senha do Instagram com ele. Acompanhe suas viagens e aventuras!"
"TID_NOTIFICATION_BUILDER_IS_BACK","O construtor voltou!"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_TROOP_GoVaHo","Chefe, use Golens, Valquírias e Corredores neste evento especial!"
"TID_LOCAL_NOTIFICATION_EVENT_SPECIAL_TROOP_DragonLighting","Chefe, ganhe 200 gemas durante o evento do Dragão e do Feitiço de Relâmpago!"
"TID_LOCAL_NOTIFICATION_EVENT_CLAN_LootXP","Chefe, ganhe o dobro de saque e de XP durante o evento das Guerras de Clãs!"
"TID_NEWS_SEP_V2_BALANCING_TITLE","Chegou a casa do construtor de nível 7!"
"TID_NEWS_SEP_V2_BALANCING_TEXT","• Duas novas unidades para a sua base do construtor: defenda-se com o Canhão Gigante e ataque com o Balão de Ossos!\n• Melhore suas tropas para o nível 14 e suas construções para o nível 7.\n• Melhore a máquina de batalha para o nível 15."
"TID_NEWS_OCT_2017_UPDATE_MAIN_TITLE","Atualização de outubro!"
"TID_NEWS_OCT_2017_UPDATE","Clãs, amigos e colegas de clã"
"TID_NEWS_OCT_2017_UPDATE_TEXT","• Desafie seus colegas de clãs em batalhas amistosas na base do construtor.\n• Una forças com seu clã para desbloquear novos níveis de vantagens do clã e emblemas.\n• Veja se seus amigos estão on-line.\n• Assista aos ataques de amigos ao vivo na vila principal e na base do construtor."
"TID_NEWS_OCT_2017_UPDATE_TITLE_2","Novos níveis para construções e tropas"
"TID_NEWS_OCT_2017_UPDATE_TEXT_2","• Novos níveis para o Golem e a Valquíria.\n• Novos níveis para o dispersor aéreo e a torre de bombas.\n• Mais 25 pedaços de muro de nível máximo."
"TID_SUPERCELL_ID_TITLE","Supercell ID"
"TID_SUPERCELL_ID_BUTTON_CONNECTED","Conectado"
"TID_SUPERCELL_ID_BUTTON_DISCONNECTED","Desconectado"
"TID_SUPERCELL_ID_LOGIN_BUTTON","Iniciar sessão com Supercell ID"
"TID_SUPERCELL_ID_NEW_GAME_BUTTON","Jogar sem Supercell ID"
"TID_CLANGAMES_TASK_DESTROY_EAGLEARTILLERY","Extermínio de artilharia águia"
"TID_CLANGAMES_TASK_DESTROY_ELIXIRPUMPS","Extermínio de coletores de elixir"
"TID_CLANGAMES_TASK_DESTROY_GOLDMINES","Minas de ouro caóticas"
"TID_CLANGAMES_TASK_DESTROY_ELIXIRSTORAGES","Depósito de elixir: atacaaar!"
"TID_CLANGAMES_TASK_DESTROY_GOLDSTORAGES","Depósitos de ouro: atacaaar!"
"TID_CLANGAMES_TASK_DESTROY_MORTARS","Espanca-morteiro"
"TID_CLANGAMES_TASK_DESTROY_WIZARDTOWERS","Guerra da Torre do Mago"
"TID_CLANGAMES_TASK_DESTROY_CANNONS","Carnificina de canhão"
"TID_CLANGAMES_TASK_DESTROY_ARCHERTOWERS","Invasão da Torre Arqueira"
"TID_CLANGAMES_TASK_DESTROY_DARKELIXIRPUMPS","Encanadores de elixir negro"
"TID_CLANGAMES_TASK_DESTROY_DARKELIXIRSTORAGES","Depósitos de elixir negro: atacaaar!"
"TID_CLANGAMES_TASK_DESTROY_CLANCASTLES","Domínio do Castelo do Clã"
"TID_CLANGAMES_TASK_DESTROY_LABORATORIES","Desmoronamento de laboratórios"
"TID_CLANGAMES_TASK_DESTROY_SPELLFACTORIES","Sabotagem da fábrica de feitiços"
"TID_CLANGAMES_TASK_DESTROY_DARKSPELLFACTORIES","Sabotagem da fábrica de feitiços sombrios"
"TID_CLANGAMES_TASK_DESTROY_AIRSWEEPERS","Destrua dispersores aéreos"
"TID_CLANGAMES_TASK_DESTROY_AIRDEFENSES","Adiós, defesas aéreas!"
"TID_CLANGAMES_TASK_DESTROY_INFERNOTOWERS","O triste fim das Torres Inferno"
"TID_CLANGAMES_TASK_DESTROY_BOMBTOWERS","Destrua torres de bombas"
"TID_CLANGAMES_TASK_DESTROY_TESLATOWERS","Destrua teslas"
"TID_CLANGAMES_TASK_DESTROY_XBOWS","X-Bestas em extinção"
"TID_CLANGAMES_TASK_DESTROY_KINGALTARS","Destrua altares do Rei Bárbaro"
"TID_CLANGAMES_TASK_DESTROY_QUEENALTARS","Destrua altares da Rainha Arqueira"
"TID_CLANGAMES_TASK_DESTROY_WARDENALTARS","Ruína de altares do Grande Guardião"
"TID_CLANGAMES_TASK_DESTROY_GEAREDUPARCHERTOWERS","Destrua Torres Arqueiras aprimoradas"
"TID_CLANGAMES_TASK_WIN_HOMEBATTLES","Chuva de vitórias"
"TID_CLANGAMES_TASK_WIN_HOMEBATTLES3STARS","Caça pelas 3 estrelas"
"TID_CLANGAMES_TASK_GET_HOMEBATTLESTARS","Colecionador de estrelas"
"TID_CLANGAMES_TASK_GET_HOMEBATTLEDESTRUCTION","Barão da destruição"
"TID_CLANGAMES_TASK_LOOT_GOLD","Corrida do ouro"
"TID_CLANGAMES_TASK_LOOT_ELIXIR","Posse de elixir"
"TID_CLANGAMES_TASK_LOOT_DARKELIXIR","Roubo de elixir negro"
"TID_CLANGAMES_TASK_DONATE_TROOPS","Ajudinha"
"TID_CLANGAMES_TASK_CLEAR_OBSTACLES","Prática de jardinagem"
"TID_CLANGAMES_TASK_WIN_HOMEBATTLESINROW","Sequência de vitórias"
"TID_CLANGAMES_TASK_BEAT_DARKELIXIRTARGET","Desafio do elixir negro"
"TID_CLANGAMES_TASK_BEAT_GOLDTARGET","Tudo que reluz é ouro sim!"
"TID_CLANGAMES_TASK_BEAT_ELIXIRTARGET","Desafio do elixir"
"TID_CLANGAMES_TASK_USE_BARBARIANS","Pancadaria dos Bárbaros"
"TID_CLANGAMES_TASK_USE_ARCHERS","Tocaia de Arqueiras"
"TID_CLANGAMES_TASK_USE_GOBLINS","Traquinagens dos Goblins"
"TID_CLANGAMES_TASK_USE_GIANTS","Oportunidade Gigante"
"TID_CLANGAMES_TASK_USE_WALLBREAKERS","Abertura dos muros"
"TID_CLANGAMES_TASK_USE_LOONS","Blitz de Balões"
"TID_CLANGAMES_TASK_USE_WIZARDS","Guerra dos Magos"
"TID_CLANGAMES_TASK_USE_HEALERS","Cura poderosa"
"TID_CLANGAMES_TASK_USE_MINIONS","Caos da horda"
"TID_CLANGAMES_TASK_USE_HOGRIDERS","Invasão dos Corredores"
"TID_CLANGAMES_TASK_USE_DRAGONS","Loucura dos Dragões"
"TID_CLANGAMES_TASK_USE_PEKKAS","Porradaria de P.E.K.K.A"
"TID_CLANGAMES_TASK_USE_VALKYRIES","Passeio das Valquírias"
"TID_CLANGAMES_TASK_USE_GOLEMS","Tacando pedra"
"TID_CLANGAMES_TASK_USE_WITCHES","Hora encantada"
"TID_CLANGAMES_TASK_USE_LAVAHOUNDS","Levando Lava"
"TID_CLANGAMES_TASK_USE_BABYDRAGONS","Canção de ninar dracônica"
"TID_CLANGAMES_TASK_USE_BOWLERS","De olho no lance"
"TID_CLANGAMES_TASK_USE_MINERS","Operações de mineração"
"TID_CLANGAMES_TASK_WIN_BUILDERBATTLES","Vitórias em batalhas simultâneas"
"TID_CLANGAMES_TASK_GET_BUILDERBATTLESTARS","Mestre das batalhas simultâneas"
"TID_CLANGAMES_TASK_GET_BUILDERBATTLEDESTRUCTION","Avassalador de batalhas simultâneas"
"TID_CLANGAMES_TASK_DONATE_SPELLS","Generosidade encantadora"
"TID_CLANGAMES_TASK_INFO_DESTROY_EAGLEARTILLERY","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRPUMPS","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_GOLDMINES","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRSTORAGES","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_GOLDSTORAGES","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_MORTARS","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_WIZARDTOWERS","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_CANNONS","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_ARCHERTOWERS","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRPUMPS","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRSTORAGES","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_CLANCASTLES","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_LABORATORIES","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_SPELLFACTORIES","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_DARKSPELLFACTORIES","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_AIRSWEEPERS","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_AIRDEFENSES","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_INFERNOTOWERS","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_BOMBTOWERS","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_TESLATOWERS","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_XBOWS","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_KINGALTARS","Destrua <num>x altares do Rei Bárbaro em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_QUEENALTARS","Destrua <num>x altares da Rainha Arqueira em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_WARDENALTARS","Destrua <num>x altares do Grande Guardião em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DESTROY_GEAREDUPARCHERTOWERS","Destrua <num>x <building> em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLES","Vença <num>x batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLES3STARS","Obtenha vitórias de 3 estrelas em <num>x batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLESTARS","Ganhe <num>x estrelas em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLEDESTRUCTION","Cause um total de <num>% de destruição em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_LOOT_GOLD","Saqueie <num> de ouro em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_LOOT_ELIXIR","Saqueie <num> de elixir em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_LOOT_DARKELIXIR","Saqueie <num> de elixir negro em batalhas multijogador."
"TID_CLANGAMES_TASK_INFO_DONATE_TROOPS","Doe um total de <num> de espaço de habitação em tropas."
"TID_CLANGAMES_TASK_INFO_CLEAR_OBSTACLES","Remova <num> obstáculos da sua vila principal ou da base do construtor."
"TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLESINROW","Vença <num>x batalhas multijogador consecutivas."
"TID_CLANGAMES_TASK_INFO_BEAT_DARKELIXIRTARGET","Saqueie pelo menos <num2> de elixir negro em uma batalha multijogador."
"TID_CLANGAMES_TASK_INFO_BEAT_GOLDTARGET","Saqueie pelo menos <num2> de ouro em uma batalha multijogador."
"TID_CLANGAMES_TASK_INFO_BEAT_ELIXIRTARGET","Saqueie pele menos <num2> de elixir em uma batalha multijogador."
"TID_CLANGAMES_TASK_INFO_USE_BARBARIANS","Ganhe <num> estrelas em batalhas multijogador usando <num2> Bárbaros."
"TID_CLANGAMES_TASK_INFO_USE_ARCHERS","Ganhe <num> estrelas em batalhas multijogador usando <num2> Arqueiras."
"TID_CLANGAMES_TASK_INFO_USE_GOBLINS","Ganhe <num> estrelas em batalhas multijogador usando <num2> Goblins."
"TID_CLANGAMES_TASK_INFO_USE_GIANTS","Ganhe <num> estrelas em batalhas multijogador usando <num2> Gigantes."
"TID_CLANGAMES_TASK_INFO_USE_WALLBREAKERS","Ganhe <num> estrelas em batalhas multijogador usando <num2> Destruidores de Muros."
"TID_CLANGAMES_TASK_INFO_USE_LOONS","Ganhe <num> estrelas em batalhas multijogador usando <num2> Balões."
"TID_CLANGAMES_TASK_INFO_USE_WIZARDS","Ganhe <num> estrelas em batalhas multijogador usando <num2> Magos."
"TID_CLANGAMES_TASK_INFO_USE_HEALERS","Ganhe <num> estrelas em batalhas multijogador usando <num2> Curadoras."
"TID_CLANGAMES_TASK_INFO_USE_MINIONS","Ganhe <num> estrelas em batalhas multijogador usando <num2> Servos."
"TID_CLANGAMES_TASK_INFO_USE_HOGRIDERS","Ganhe <num> estrelas em batalhas multijogador usando <num2> Corredores."
"TID_CLANGAMES_TASK_INFO_USE_DRAGONS","Ganhe <num> estrelas em batalhas multijogador usando <num2> Dragões."
"TID_CLANGAMES_TASK_INFO_USE_PEKKAS","Ganhe <num> estrelas em batalhas multijogador usando <num2> P.E.K.K.As."
"TID_CLANGAMES_TASK_INFO_USE_VALKYRIES","Ganhe <num> estrelas em batalhas multijogador usando <num2> Valquírias."
"TID_CLANGAMES_TASK_INFO_USE_GOLEMS","Ganhe <num> estrelas em batalhas multijogador usando <num2> Golens."
"TID_CLANGAMES_TASK_INFO_USE_WITCHES","Ganhe <num> estrelas em batalhas multijogador usando <num2> Bruxas."
"TID_CLANGAMES_TASK_INFO_USE_LAVAHOUNDS","Ganhe <num> estrelas em batalhas multijogador usando <num2> Lava Hounds."
"TID_CLANGAMES_TASK_INFO_USE_BABYDRAGONS","Ganhe <num> estrelas em batalhas multijogador usando <num2> Bebês Dragão."
"TID_CLANGAMES_TASK_INFO_USE_BOWLERS","Ganhe <num> estrelas em batalhas multijogador usando <num2> Lançadores."
"TID_CLANGAMES_TASK_INFO_USE_MINERS","Ganhe <num> estrelas em batalhas multijogador usando <num2> Mineiros."
"TID_CLANGAMES_TASK_INFO_WIN_BUILDERBATTLES","Vença <num> batalhas simultâneas."
"TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLESTARS","Ganhe <num> estrelas em batalhas simultâneas."
"TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLEDESTRUCTION","Cause <num>% de destruição em batalhas simultâneas."
"TID_CLANGAMES_TASK_INFO_DONATE_SPELLS","Doe um total de <num> de espaço de habitação em feitiços."
"TID_CLAN_GAMES_CENTRE","Parque de diversões"
"TID_CLAN_GAMES_CENTRE_INFO","Durante os Jogos do Clã você pode"
"TID_ALLIANCE_GAMES_TASK_TAB","Desafios"
"TID_ALLIANCE_GAMES_CLAN_TAB","Clã"
