"Barbarian",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,
,,"true",1,11,"barbarian1_attack1","false","true",,,,,,,,,,
,,"true",1,11,"barbarian1_attack2","false","true",,,,,,,,,,
,"celebrate","true",1,,"barbarian1_cheer1","true","true",,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,,,,
,"spawn","true",1,,"barbarian1_cheer1","true","true",,,,,,,,,,
"WarriorPrincessDefaultSkin",,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","HideGeometry","HideGeometryFrame","EffectFrame","Effect"
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","String","int","int","String"
,"walk",,,,"sc3d/warriorprincess_default_anim_walk1.scw",,"true",,,,50,,,,,6,
,"idle",,,,"sc3d/warriorprincess_default_anim_idle1.scw",,"true",,,,50,,,,,6,
,"sleep",,,,"sc3d/warriorprincess_default_anim_sleep1.scw",,"true",,"true",,,,,,,6,
,"upgrade",,,,"sc3d/warriorprincess_default_anim_sleep1.scw",,"true",,"true",,,,,,,6,
,"attack",,,,"sc3d/warriorprincess_default_anim_attack1.scw",8,"false",,,,50,,"true",,,6,
,"celebrate",,,,"sc3d/warriorprincess_default_anim_cheer1.scw",,"false",,"true",,50,,,,,6,
,"die",,,,"sc3d/warriorprincess_default_anim_stunned1.scw",,"true",,"true","stunned_stars_3d",50,,,,,6,
,"menu",,,110,"sc3d/warriorprincess_default_anim_menu1.scw",,"true",,,,,,,,,6,
,"jump",,,,"sc3d/warriorprincess_default_anim_jump1.scw",,"false",,,,50,,,,,6,
,"ability",,,,"sc3d/warriorprincess_default_anim_ability1.scw",28,"false",,,,50,,"true","shieldWoodGeo;shieldMetalGeo",28,6,
"Ice Wizard1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,
,"walk","true",,,"ice_wizard1_run1","true","true",,,,,,,,,,
,"idle","true",10,,"ice_wizard1_idle1","true","true",,,,,,,,,,
,"attack","true",1,14,"ice_wizard1_attack1","false","true",,,,,,,,,,
,"celebrate","true",1,,"ice_wizard1_idle1","true","true",,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,,,,
"BarbarianKingJollySkin",,,,,,,,,,,,,,,,,
,"Name","StartFrame","EndFrame","LoopStartFrame","SCW","ActionFrame","Looping","Scale","LookAtCamera","ExportName","DepthBias","ParticleEffect3D","StopToLast","EffectFrame","Effect",,
,"String","int","int","int","String","int","boolean","int","boolean","String","int","String","boolean","int","String",,
,"walk",,,,"sc3d/barbking_santa_anim_walk1_dl_opt.scw",,"true",,,,50,,,1,,,
,"idle",,,,"sc3d/barbking_santa_anim_idle1_dl_opt.scw",,"true",,,,50,,,1,,,
,"sleep",,,,"sc3d/barbking_santa_anim_sleep1_dl_opt.scw",,"true",,"true",,,,,1,"Jolly Snowing",,
,"upgrade",,,,"sc3d/barbking_santa_anim_sleep1_dl_opt.scw",,"true",,"true",,,,,1,"Jolly Snowing",,
,"attack",,,,"sc3d/barbking_santa_anim_attack1_dl_opt.scw",25,"false",,,,50,,"true",1,,,
,,,,,"sc3d/barbking_santa_anim_attack2_dl_opt.scw",18,"false",,,,50,,,1,,,
,"celebrate",,,,"sc3d/barbking_santa_anim_cheer1_dl_opt.scw",,"false",,"true",,50,,,25,"Jolly Spawn Effect",,
,"die",,,,"sc3d/barbking_santa_anim_stunned1_dl_opt.scw",,"true",,"true","stunned_stars_3d",50,,,1,"Jolly Snowing",,
,"menu",,,190,"sc3d/barbking_santa_anim_menu1_dl_opt.scw",,"true",,,,,,,40,"Jolly Menu1 SFX",,
