"TID","VI"
"TID_INFO_THROWING_POSITION_SELF","Tháp Thần chú"
"TID_INFO_THROWING_POSITION_TARGET","Mục tiêu"
"TID_INFO_ACTIVATION_TYPE","Kích hoạt khi:"
"TID_INFO_ACTIVATION_TYPE_HIT_BUILDING_IN_RANGE","Công trình trong phạm vi bị tấn công"
"TID_INFO_ACTIVATION_TYPE_UNIT_IN_RANGE","Mục tiêu trong phạm vi"
"TID_ADDITIONAL_DAMAGE_PER_TARGET_HP","Tăng thêm sát thương: <number>%"
"TID_BASE_DPS","Sát thương cơ bản mỗi giây: <number>"
"TID_GP_GET_SCREEN_TITLE","Mua Vé Vàng"
"TID_STARTER_TH2_BUILDCANNON","Xây dựng Đại bác"
"TID_STARTER_TH2_INFO_BUILDCANNON","Mua thêm Đại bác từ Cửa hàng!"
"TID_POISON_CLOUD_TOWER","Thần chú Độc dược của Tháp"
"TID_HASTE_TOWER","Thần chú Thịnh nộ của Tháp"
"TID_INVISIBILITY_SPELL_TOWER","Thần chú Tàng hình của Tháp"
"TID_RECHARGE_TIME","Thời gian nạp lại: <number> giây"
"TID_BP_BONUS_POINTS_TITLE","Điểm thưởng!"
"TID_BP_BONUS_POINTS_INFO","Do bạn đã mua Vé Vàng trong mùa giải trước, nên bạn sẽ được nhận thêm Điểm Thử thách nếu bạn mua Vé Vàng trong mùa giải này."
"TID_BP_NO_BONUS_POINTS_TITLE","Điểm thưởng!"
"TID_BP_NO_BONUS_POINTS_TEXT","Mua Vé Vàng trong các mùa giải liên tiếp để nhận thêm điểm thử thách."
"TID_BUTTON_CHANGE_SPELL","Thay đổi Thần chú"
"TID_STUN_TIME","Khiến mục tiêu bị choáng trong: <number> giây"
"TID_REVIVE_TIME","Hồi phục trong: <number> giây"
"TID_AURA_DAMAGE","Sát thương hào quang mỗi giây: <number>"
"TID_BP_RECEIVED","Đã nhận Vé Vàng!"
"TID_PIXEL_KING","Vua Pixel"
"TID_PIXEL_SCENERY","Phong cảnh Pixel"
"TID_PIXEL_QUEEN","Nữ hoàng Pixel"
"TID_PIXEL_WARDEN","Quản giáo Pixel"
"TID_PIXEL_CHAMPION","Nữ tướng Pixel"
"TID_PARTY_CHAMPION","Nữ tướng Tiệc tùng"
"TID_10TH_CLASHIVERSARY_SCENERY","Phong cảnh Sinh nhật Clash lần thứ 10"
"TID_CLASHFEST_KING","Vua Lễ hội Clash"
"TID_CLASHFEST_SCENERY","Phong cảnh Lễ hội Clash"
"TID_CHAMP_WARDEN","Quản giáo Vô địch"
"TID_SPOOKY_QUEEN","Nữ hoàng Ma quái"
"TID_MAGIC_SCENERY","Phong cảnh Phép thuật"
"TID_NO_OPENID_LOGIN_KUNLUN_ACCOUNTS","此账号已成功完成绑定，请您继续使用原有方式登录，后续登录方式请留意官方公告。"
"TID_OBSTACLE_HALLOWEEN2022","Cho kẹo hay bị ghẹo?"
"TID_DIAMOND_BUNDLE_TH15","Gói Nhà Chính 15"
"TID_LOCKED_ITEM_LEVEL","<item> (Mở khóa ở cấp <number>)"
"TID_MODE_STILL_LOCKED","Nâng cấp để mở khóa."
"TID_KICK_FAIL_CAPITAL","Bạn không thể khai trừ người chơi khi đang ở Kinh đô."
"TID_EPIC_MAGIC_SCENERY","Phong cảnh Phép thuật Tráng lệ"
"TID_TH15_CHAMPION","Nữ tướng Phép thuật"
"TID_TH15_QUEEN","Nữ hoàng Phép thuật"
"TID_TH15_WARDEN","Quản giáo Phép thuật"
"TID_TH15_KING","Vua Phép thuật"
"TID_SPOOKY_SCENERY","Phong cảnh Ma quái"
"TID_CHALLENGE_EVENT_ENDED","Sự kiện thử thách đã kết thúc"
"TID_CHIEFS_JOURNEY","Hành trình của Chỉ huy"
"TID_BUILDING_CUSTOMIZE_BUTTON","Tùy chỉnh"
"TID_BUILDING_CUSTOMIZE_SCREEN_TITLE","Tùy chỉnh <name>"
"TID_BUILDING_CUSTOMIZE_CATEGORY_GROUND","Nền nhà"
"TID_BUILDING_CUSTOMIZE_CATEGORY_FOOT","Tường"
"TID_BUILDING_CUSTOMIZE_CATEGORY_ROOF","Mái nhà"
"TID_BUILDING_CUSTOMIZE_CATEGORY_DECO","Đồ trang trí"
"TID_TRADER_NEW","MỚI"
"TID_CAPBUILD_BARRACKS_INFERNO_DRAGON","Trại lính Hỏa Ngục Long"
"TID_CAPBUILD_BARRACKS_INFERNO_DRAGON_INFO","Địa điểm tụ tập vui chơi của Hỏa Ngục Long. Được xây dựng bằng những vật liệu chống cháy tốt nhất mà Thợ xây lão làng có thể tìm thấy."
"TID_CAPBUILD_SPELLLAB_GRAVEYARD","Nhà máy Thần chú Nghĩa địa"
"TID_CAPBUILD_SPELLLAB_GRAVEYARD_INFO","Đây là nơi tạo ra các thùng to chứa đầy Thần chú Nghĩa địa. Vui lòng đừng để ý đến âm thanh xương cốt va lạch cạch."
"TID_CAPITAL_GRAVEYARD_SPELL","Thần chú Nghĩa địa"
"TID_CAPITAL_GRAVEYARD_INFO","Thần chú ma quái này có thể triệu hồi những binh lính đã bị tiêu diệt!\n\nMỗi khi có binh lính bị hạ gục trên chiến trường, thần chú này sẽ triệu hồi một số lượng bộ xương tùy vào mức không gian chiếm dụng của binh linh đó. Binh lính biết bay sẽ trở thành những bộ xương biết bay."
"TID_BUTTON_CUSTOMIZE_BUILDING","Tùy chỉnh"
"TID_LAYOUTS_DEFENSIVE_LAYOUT","Sơ đồ phòng thủ"
"TID_LAYOUTS_ALREADY_DEFENSIVE","Sơ đồ đã sẵn sàng để phòng thủ"
"TID_LAYOUTS_SET_DEFENSE_BUTTON","Đặt làm phòng thủ"
"TID_ACHIEVEMENT_DESTROY_SPELL_TOWER_TITLE","Tấn công Tháp Thần chú"
"TID_ACHIEVEMENT_DESTROY_SPELL_TOWER","Phá hủy <number> Tháp Thần chú trong các Trận chiến nhiều người chơi"
"TID_ACHIEVEMENT_DESTROY_SPELL_TOWER_COMPLETED","Tổng số Tháp Thần chú đã phá hủy: <value>"
"TID_ACHIEVEMENT_DESTROY_MONOLITH_TITLE","Kẻ hủy diệt Pháo đài đá"
"TID_ACHIEVEMENT_DESTROY_MONOLITH","Phá hủy <number> Pháo đài đá trong các Trận chiến nhiều người chơi"
"TID_ACHIEVEMENT_DESTROY_MONOLITH_COMPLETED","Tổng số Pháo đài đá đã phá hủy: <value>"
"TID_ACHIEVEMENT_NPC_STARS3_TITLE","Nhận được nhiều Yêu tinh hơn nữa!"
"TID_BUILDING_CUSTOMIZE_SCREEN_BUTTON_SAVE","Áp dụng"
"TID_DECORATION_CLASHMAS_22","Xe trượt tuyết Giáng sinh Clash"
"TID_DECORATION_CLASMAS_22_INFO","Cất cánh thì đơn giản, hạ cánh mới khó khăn."
"TID_DISTRICT_SKULL_YARD","Công viên Xương xẩu"
"TID_RAID_WEEKEND_REWARD_SUBTITLE","Bạn đã được thưởng:"
"TID_RAID_WEEKEND_REWARD_TOTAL_TROPHIES","Tổng số Chiến tích:"
"TID_RAID_WEEKEND_CLAN_PROMOTION","<clan> đã được thăng cấp"
"TID_RAID_WEEKEND_CLAN_DEMOTION","<clan> đã bị giáng cấp"
"TID_PART_HOUSE_GROUND","Nền Nhà Hội"
"TID_PART_HOUSE_ROOF","Mái Nhà Hội"
"TID_PART_HOUSE_FOOT","Tường Nhà Hội"
"TID_PART_HOUSE_DECO","Đồ trang trí Nhà Hội"
"TID_CAPITAL_CLAN_RANK","Thứ hạng của Hội:"
"TID_RAID_WEEKEND_CLAN_STAYED","Thứ hạng giải đấu của <clan> vẫn giữ nguyên"
"TID_CHARACTER_RAM_RIDER","Lính Phá thành"
"TID_CHARACTER_INFO_RAM_RIDER","Lính Phá thành nay còn dũng mãnh hơn trong diện mạo Bánh quy gừng! Bộ đôi bánh quy này là sự kết hợp tuyệt vời nhất để phá nát tường thành của đối thủ."
"TID_RAM_RIDER_ABILITY_TITLE","TIẾN LÊNNNN!"
"TID_RAM_RIDER_ABILITY_INFO","Công phá công trình phòng thủ cô ta nhìn thấy đầu tiên , đồng thời phá đổ tường thành trên đường đi!"
"TID_SHOP_CATEGORY_SKINS","Trang phục"
"TID_SHOP_CATEGORY_VILLAGE_BACKGROUNDS","Phong cảnh"
"TID_BUILDING_PART_UNLOCKS_AT","Mở khóa tại"
"TID_BUILDING_PART_LOCKED_BY_REPUTATION","Bộ phận này sẽ khả dụng khi danh tiếng kinh đô đạt cấp <level>"
"TID_TOWN_HALL_1_INFO_SHORT","Cuộc phiêu lưu vĩ đại nhất bắt đầu từ đây!"
"TID_BASIC_TURRET_INFO_SHORT","Tiêu diệt những kẻ tấn công phiền phức dưới mặt đất."
"TID_CHARACTER_INFO_BARBARIAN_SHORT","Một chiến binh điển hình, chuyên dùng kiếm để tiêu diệt các công trình phòng thủ."
"TID_TOWN_HALL_2_INFO_SHORT","Đến lúc học những điều cơ bản rồi!"
"TID_ARCHER_TOWER_INFO_SHORT","Các Cung thủ ở đây sẽ bắn hạ tất cả những kẻ tấn công."
"TID_WALL_INFO_SHORT","Tường thành sẽ giúp đảm bảo an toàn cho làng của bạn."
"TID_CHARACTER_INFO_ARCHER_SHORT","Những xạ thủ với kỹ năng tấn công từ xa."
"TID_CHARACTER_INFO_GOBLIN_SHORT","Chuyên vơ vét Vàng và Tiên dược."
"TID_CHARACTER_INFO_GIANT_SHORT","Những anh chàng cao to lực lưỡng với đam mê đập phá công trình phòng thủ!"
"TID_TOWN_HALL_3_INFO_SHORT","Thăng cấp và lập đội để trở nên hùng mạnh hơn."
"TID_JOURNEY_FEATURE_LABORATORY","Nâng cấp Quân đội để trở nên mạnh hơn nữa!"
"TID_MORTAR_INFO_SHORT","Tiêu diệt hàng loạt kẻ địch chỉ với một tiếng nổ."
"TID_CHARACTER_INFO_WALLBREAKER_SHORT","Hỗ trợ Quân đội của bạn bằng cách xuyên thủng Tường thành của đối thủ."
"TID_TRAP_MINE_INFO_SHORT","Một món quà bất ngờ để chào đón những vị khách không mời."
"TID_TOWN_HALL_4_INFO_SHORT","Ngước lên nhìn trời xanh và để ước mơ bay cao."
"TID_AIR_DEFENSE_INFO_SHORT","Ưu tiên tập trung tấn công các đơn vị không quân địch."
"TID_CHARACTER_INFO_BALLOON_SHORT","Những binh lính mảnh khảnh biết bay này có thể tiêu diệt công trình phòng thủ từ trên không."
"TID_TOWN_HALL_5_INFO_SHORT","Một chút phép thuật cho trận chiến thêm phần hấp dẫn!"
"TID_WIZARD_TOWER_INFO_SHORT","Hỏa cầu sẽ khiến mọi binh lính hóa thành tro."
"TID_CHARACTER_INFO_WIZARD_SHORT","Phóng Hỏa cầu liên tiếp mà không cần dùng đũa phép."
"TID_LIGHTNING_STORM_INFO_SHORT","Ai bảo sét không bao giờ đánh 2 lần tại một chỗ? Với thần chú này, bạn có thể tạo ra sấm chớp bao nhiêu lần tùy thích."
"TID_TRAP_AIR_INFO_SHORT","Các đơn vị không quân cũng xứng đáng nhận món quà bùng nổ này."
"TID_TOWN_HALL_6_INFO_SHORT","Đến ngày kiểm tra sức khỏe rồi."
"TID_AIR_BLASTER_INFO_SHORT","Thổi bay những kẻ tấn công trên không một cách thô bạo."
"TID_CHARACTER_INFO_HEALER_SHORT","Đảm bảo sức khỏe cho quân đội để họ chiến đấu lâu hơn!"
"TID_HEALING_WAVE_INFO_SHORT","Nhanh chóng hồi máu ngay khi cần thiết."
"TID_TOWN_HALL_7_INFO_SHORT","Thời đại của Hắc Tiên dược và các vị Tướng dũng mãnh."
"TID_BARBARIAN_KING_INFO_SHORT","Anh chàng Man di to lớn, dữ dằn và mạnh mẽ nhất trong số các Man di."
"TID_TESLA_TOWER_INFO_SHORT","Điện cao thế, nguy hiểm chết người!"
"TID_CHARACTER_INFO_DRAGON_SHORT","Chú rồng có bộ vảy cứng và khả năng phun lửa. Quả là một sự kết hợp chết chóc."
"TID_CHARACTER_INFO_MINION_SHORT","Đơn vị tấn công từ xa, liên tục tấn công và gây khó khăn cho đối thủ."
"TID_CHARACTER_INFO_RIDER_SHORT","Nhảy qua tường thành và dùng búa tạ để đập phá các công trình phòng thủ."
"TID_HASTE_INFO_SHORT","Khiến đội quân của bạn nổi giận và trở nên nhanh hơn, mạnh mẽ hơn!"
"TID_TRAP_AIR_MEGA_INFO_SHORT","Tiếp cận những kẻ tấn công trên không và chào đón họ bằng một vụ nổ."
"TID_TOWN_HALL_8_INFO_SHORT","Chuẩn bị sẵn sàng nền tảng chiến đấu."
"TID_BUILDING_BOMB_TOWER_INFO_SHORT","Chỉ có một mục tiêu duy nhất là làm nổ tung bộ binh, kể cả khi đã bị phá hủy."
"TID_CHARACTER_INFO_PEKKA_SHORT","Được trang bị từ đầu đến chân bằng bộ giáp sắt cùng với thanh kiếm sắc bén."
"TID_CHARACTER_INFO_VALKYRIE_SHORT","Xoay vòng với thanh rìu trong tay, chiến binh này sẽ phá hủy mọi công trình của đối thủ."
"TID_CHARACTER_INFO_GOLEM_SHORT","Những quả núi biết đi này có thể chịu được một lượng sát thương rất lớn."
"TID_POISON_CLOUD_INFO_SHORT","Tạo ra chất độc bao phủ cả một khu vực, làm giảm tốc độ và gây sát thương lên các binh lính phòng thủ."
"TID_EARTHQUAKE_INFO_SHORT","Tạo ra cơn địa chấn để hỗ trợ xuyên thủng hàng phòng thủ của căn cứ."
"TID_TRAP_HALLOWEEN_SKEL_INFO_SHORT","Gây khó khăn cho những kẻ tấn công trong khi các công trình phòng thủ liên tục ra đòn."
"TID_TOWN_HALL_9_INFO_SHORT","Thêm đầu lâu, thêm kỹ năng, thêm niềm vui!"
"TID_ARCHER_QUEEN_INFO_SHORT","Kỹ năng bắn cung của Nữ hoàng cũng không hề thua kém so với nhan sắc của cô."
"TID_BOW_INFO_SHORT","Bắn ra hàng loạt mũi tên hạ gục những kẻ tấn công."
"TID_CHARACTER_INFO_AD_SEEKER_WITH_EXPLOSION_SHORT","Quái vật khổng lồ biết bay này có thể đánh lạc hướng các Tháp Phòng Không của đối thủ."
"TID_CHARACTER_INFO_WARLOCK_SHORT","Triệu hồi Bộ xương một cách điệu nghệ!"
"TID_BABY_DRAGON_INFO_SHORT","Rất dễ nổi cáu và thích độc hành!"
"TID_CREATE_SKELETONS_SPELL_INFO_SHORT","Tạo ra một đội quân Bộ xương để gây bất ngờ cho hệ thống phòng thủ."
"TID_SPEEDUP_INFO_SHORT","Thần chú Tăng tốc có hiệu quả với cả những binh lính chậm chạp nhất."
"TID_FREEZE_SPELL_INFO_SHORT","Đóng băng các công trình phòng thủ!"
"TID_JUMP_SPELL_INFO_SHORT","Tại sao phải đi xuyên qua tường thành khi ta chỉ cần nhảy qua?"
"TID_TOWN_HALL_10_INFO_SHORT","Nhà Chính cực phẩm nhất hiện nay!"
"TID_DARK_TOWER_INFO_SHORT","Có thể ra đòn tấn công thiêu đốt một hoặc nhiều mục tiêu!"
"TID_CHARACTER_INFO_BOWLER_SHORT","Một gã khổng lồ màu xanh dương tấn công bằng cách ném ra các tảng đá."
"TID_MINER_INFO_SHORT","Tại sao phải đi xuyên qua tường thành khi ta có thể đào đường hầm bên dưới chúng?"
"TID_SPELL_BATS_INFO_SHORT","Triệu hồi một bầy Dơi bất kỳ lúc nào bạn muốn."
"TID_DUPLICATE_SPELL_INFO_SHORT","Sao chép binh lính bất cứ khi nào bạn muốn."
"TID_TOWN_HALL_11_INFO_SHORT","Một thiết kế Nhà Chính trang nhã cho thời đại văn minh hơn."
"TID_GRAND_WARDEN_INFO_SHORT","Cao thủ sử dụng phép thuật, chuyên gia hỗ trợ cho mọi đội quân."
"TID_ARTILLERY_INFO_SHORT","Tấn công đội quân của đối thủ từ phía bên kia của Làng."
"TID_CHARACTER_INFO_ICEGOLEM_SHORT","Khối băng biết đi này có thể đóng băng mọi thứ xung quanh khi bị hạ gục."
"TID_CHARACTER_INFO_LIGHTNINGDRAGON_SHORT","Dòng điện cực mạnh từ trên trời cao."
"TID_INVISIBILITY_SPELL_INFO_SHORT","Thoắt ẩn, thoắt hiện!"
"TID_TRAP_TORNADO_INFO_SHORT","Cơn gió lốc cuốn bay mọi thứ!"
"TID_TOWN_HALL_12_INFO_SHORT","Nhà Chính có thể phóng điện! Ngạc nhiên chưa?"
"TID_SIEGE_MACHINE_BALLOON_INFO_SHORT","Phá hủy căn cứ đối thủ bằng những tảng đá khổng lồ từ trên cao."
"TID_CHARACTER_INFO_SIEGE_MACHINE_FLYER_SHORT","Rải bom như trải thảm trên đường tiến đến Nhà Chính."
"TID_CHARACTER_INFO_SIEGE_MACHINE_RAM_SHORT","Mở đường thẳng tiến đến Nhà Chính."
"TID_CHARACTER_INFO_HEADHUNTER_SHORT","Mục tiêu duy nhất là Tướng của đối thủ!"
"TID_CHARACTER_INFO_YETI_SHORT","Anh chàng lông lá, cùng những người bạn nhỏ nhắn nhưng rất hung dữ."
"TID_TOWN_HALL_13_INFO_SHORT","Sự kết hợp tuyệt vời giữa băng giá và Tia Lửa Điện."
"TID_HERO_ROYAL_CHAMPION_INFO_SHORT","Vị Tướng này luôn có mặt kịp lúc vào thời điểm quan trọng của trận chiến."
"TID_BUILDING_SCATTERSHOT_INFO_SHORT","Phóng ra những tảng đá to nặng để đè bẹp mọi kẻ tấn công!"
"TID_CHARACTER_INFO_SIEGE_MACHINE_LOG_LAUNCHER_SHORT","Liên tục phóng ra các khúc gỗ."
"TID_CHARACTER_INFO_SIEGE_MACHINE_CARRIER_SHORT","Tạo ra một số Pháp sư và một P.E.K.K.A để tham chiến."
"TID_CHARACTER_MECHA_DRAGON_INFO_SHORT","Chỉ đủ cứng cáp để trụ lại đúng 3 phút trước khi nổ tung."
"TID_SPELL_RECALL_INFO_SHORT","Thu hồi đội quân để tấn công lần hai nếu tình hình diễn ra không theo ý muốn."
"TID_TOWN_HALL_14_INFO_SHORT","Chào mừng đến với rừng nhiệt đới! Rất nhiều điều thú vị đang chờ bạn khám phá!"
"TID_CHARACTER_INFO_SIEGE_MACHINE_CATAPULT_SHORT","San bằng căn cứ từ xa."
"TID_CHARACTER_ELECTRO_TITAN_INFO_SHORT","Một chiến binh mạnh mẽ và có khả năng phóng điện."
"TID_PET_MELEEJUMPER_INFO_SHORT","Một chú chó săn trung thành và là trợ thủ đắc lực cho Tướng."
"TID_PET_WALLBUSTER_INFO_SHORT","Tính tình ngoan cố và rất thích phá hủy tường thành!"
"TID_PET_RANGEDATTACKER_INFO_SHORT","Hỗ trợ Tướng từ trên không bằng các đòn phóng điện."
"TID_PET_HEALER_INFO_SHORT","Giúp Tướng hồi máu để có thể chiến đấu lâu hơn."
"TID_TOWN_HALL_15_INFO_SHORT","Thêm thần chú, thêm hỗn loạn!"
"TID_BUILDING_SPELL_TOWER_INFO_SHORT","Những kẻ tấn công giờ đây sẽ phải đối mặt với Thần chú!"
"TID_BUILDING_MONOLITH_INFO_SHORT","Đối thủ càng mạnh sẽ chịu sát thương càng nặng."
"TID_CHARACTER_SIEGE_BATTLE_DRILL_INFO_SHORT","Tấn công từ bên dưới lòng đất, gây choáng cho các công trình phòng thủ."
"TID_PET_PHOENIX_INFO_SHORT","Nở ra từ quả trứng để hỗ trợ Tướng khi cần thiết!"
"TID_PET_POISON_LIZARD_INFO_SHORT","Cận vệ dữ dằn và có thể phun độc, luôn hết mực bảo vệ Tướng."
"TID_PET_DIGGY_INFO_SHORT","Ẩn nấp dưới lòng đất, chỉ chui lên mặt đất để tấn công các công trình phòng thủ."
"TID_PET_FROSTY_INFO_SHORT","Đóng băng đối thủ với sự trợ giúp từ những người bạn băng giá của mình."
"TID_DECO_RUIN_OLD_TOMBS","Ngôi mộ cũ kỹ"
"TID_BUY_RESOURCES_STORAGE_FULL","Kho chứa của bạn không đủ chỗ để chứa tất cả <item>.\nBạn có muốn mua chỉ <num> <item> không?"
"TID_FREEZE_TIME","Thời lượng làm chậm: <number> giây"
"TID_CHARACTER_RAM_RIDER_CHARGE","Lính Phá thành công phá"
"TID_FEATURE_CLANS","Hội"
"TID_FEATURE_CLANS_DESC","Gia nhập một Hội để trò chuyện với những người chơi khác, gửi và nhận đóng góp binh lính, ngoài ra còn nhiều tính năng khác!"
"TID_FEATURE_CLAN_WARS","Hội Chiến"
"TID_FEATURE_CLAN_WARS_DESC","Hợp tác cùng Hội của bạn để vượt qua các Hội đối thủ và vươn lên vị trí hàng đầu trong Clash of Clans!"
"TID_FEATURE_LABORATORY","Phòng thí nghiệm"
