"TID","FI"
"TID_CAPBUILD_SPELLLAB_GRAVEYARD_INFO","Valmistaa tynnyreittäin hautausmaaloitsua. Älä välitä luiden kolinasta."
"TID_CAPITAL_GRAVEYARD_SPELL","Hautausmaaloitsu"
"TID_CAPITAL_GRAVEYARD_INFO","Tämä loitsu herättää kaatuneet pelottavan taikuuden voimalla!\n\nKun jokin joukko kaatuu taistelukentällä, tämä loitsu kutsuu sen tilalle luurankoja, joiden määrä riippuu kaatuneen joukon koosta. Lentävistä joukoista tulee lentäviä luurankoja."
"TID_BUTTON_CUSTOMIZE_BUILDING","Muokkaa"
"TID_LAYOUTS_DEFENSIVE_LAYOUT","Puolustuksen kokoonpano"
"TID_LAYOUTS_ALREADY_DEFENSIVE","Kokoonpano on jo määritetty puolustamaan."
"TID_LAYOUTS_SET_DEFENSE_BUTTON","Määritä puolustamaan"
"TID_ACHIEVEMENT_DESTROY_SPELL_TOWER_TITLE","Vastaloitsu"
"TID_ACHIEVEMENT_DESTROY_SPELL_TOWER","Tuhoa <number> loitsutornia moninpelitaisteluissa."
"TID_ACHIEVEMENT_DESTROY_SPELL_TOWER_COMPLETED","Tuhotut loitsutornit: <value>"
"TID_ACHIEVEMENT_DESTROY_MONOLITH_TITLE","Monoliittien murskaaja"
"TID_ACHIEVEMENT_DESTROY_MONOLITH","Tuhoa <number> monoliittia moninpelitaisteluissa."
"TID_ACHIEVEMENT_DESTROY_MONOLITH_COMPLETED","Tuhotut monoliitit: <value>"
"TID_ACHIEVEMENT_NPC_STARS3_TITLE","Aina vain lisää hiisiä!"
"TID_BUILDING_CUSTOMIZE_SCREEN_BUTTON_SAVE","Käytä"
"TID_DECORATION_CLASHMAS_22","Clashin joulureki"
"TID_DECORATION_CLASMAS_22_INFO","Lentoon lähtö on helppoa, laskeutuminen vaikeaa."
"TID_DISTRICT_SKULL_YARD","Luurankopuisto"
"TID_RAID_WEEKEND_REWARD_SUBTITLE","Palkkiosi:"
"TID_RAID_WEEKEND_REWARD_TOTAL_TROPHIES","Pokaalit yhteensä:"
"TID_RAID_WEEKEND_CLAN_PROMOTION","<clan> on ylennetty."
"TID_RAID_WEEKEND_CLAN_DEMOTION","<clan> on alennettu."
"TID_PART_HOUSE_GROUND","Klaanitalon piha"
"TID_PART_HOUSE_ROOF","Klaanitalon katto"
"TID_PART_HOUSE_FOOT","Klaanitalon seinät"
"TID_PART_HOUSE_DECO","Klaanitalon koristeet"
"TID_CAPITAL_CLAN_RANK","Klaanin sijoitus:"
"TID_RAID_WEEKEND_CLAN_STAYED","<clan> pysyi samassa liigassa."
"TID_CHARACTER_RAM_RIDER","Pässiratsastaja"
"TID_CHARACTER_INFO_RAM_RIDER","Piparkakkupässiratsastaja ei vähästä säikähdä. Tämä tehokaksikko on paras yhdistelmä sitten keksien ja raikkaan maidon ja vetää muurin kuin muurin ihan murusiksi!"
"TID_RAM_RIDER_ABILITY_TITLE","HYÖKKÄYKSEEEEN!"
"TID_RAM_RIDER_ABILITY_INFO","Hyökkää ensimmäistä näkemäänsä puolustusta päin ja kaataa tiellään olevat muurit!"
"TID_SHOP_CATEGORY_SKINS","Asut"
"TID_SHOP_CATEGORY_VILLAGE_BACKGROUNDS","Maisemat"
"TID_BUILDING_PART_UNLOCKS_AT","Avautuu tasolla"
"TID_BUILDING_PART_LOCKED_BY_REPUTATION","Tämä osa tulee saataville keskuksen mainetasolla <level>."
"TID_TOWN_HALL_1_INFO_SHORT","Suurimmat matkat alkavat täältä!"
"TID_BASIC_TURRET_INFO_SHORT","Ammuskelee ärsyttäviä maahyökkääjiä."
"TID_CHARACTER_INFO_BARBARIAN_SHORT","Ikoninen soturi, joka murskaa puolustukset miekallaan."
"TID_TOWN_HALL_2_INFO_SHORT","Nyt on aika opetella perusasiat!"
"TID_ARCHER_TOWER_INFO_SHORT","Sen jousiampuja ampuu kaikkia hyökkääjiä."
"TID_WALL_INFO_SHORT","Muurit ovat oiva keino kylän suojaamiseen."
"TID_CHARACTER_INFO_ARCHER_SHORT","Kaukaa iskeviä tarkka-ampujia."
"TID_CHARACTER_INFO_GOBLIN_SHORT","Sopii hyvin kullan ja eliksiirin keräämiseen."
"TID_CHARACTER_INFO_GIANT_SHORT","Nämä isot ja kovat kaverit haluavat vain rikkoa puolustuksia!"
"TID_TOWN_HALL_3_INFO_SHORT","Nosta tasoa ja muodosta joukkueita, niin vahvistut."
"TID_JOURNEY_FEATURE_LABORATORY","Päivittää armeijasi entistä vahvemmaksi!"
"TID_MORTAR_INFO_SHORT","Tuhoaa ärsyttävät laumat yhdellä pamauksella."
"TID_CHARACTER_INFO_WALLBREAKER_SHORT","Auttaa armeijaasi ampumalla reikiä muureihin."
"TID_TRAP_MINE_INFO_SHORT","Ei-toivottu lahja, jolla voit yllättää hyökkääjät."
"TID_TOWN_HALL_4_INFO_SHORT","Katso taivaalle ja unelmoi."
"TID_AIR_DEFENSE_INFO_SHORT","Ampuu ilmajoukot armotta alas taivaalta."
"TID_CHARACTER_INFO_BALLOON_SHORT","Nämä hennot lentäjät räjäyttävät puolustuksia yläilmoista."
"TID_TOWN_HALL_5_INFO_SHORT","On aika ripotella hieman taikuutta!"
"TID_WIZARD_TOWER_INFO_SHORT","Kaikki joukot sulavat muutaman maagisen tulipallon jälkeen."
"TID_CHARACTER_INFO_WIZARD_SHORT","Tulipalloja toisensa perään ilman taikasauvaa."
"TID_LIGHTNING_STORM_INFO_SHORT","Iske kahdesti, tai niin monta kertaa kuin tarvitsee!"
"TID_TRAP_AIR_INFO_SHORT","Koska ilmayksikötkin ansaitsevat räjähtävän yllätyksen."
"TID_TOWN_HALL_6_INFO_SHORT","On terveystarkastuksen aika."
"TID_AIR_BLASTER_INFO_SHORT","Räjäyttää ilmahyökkääjät tylysti tiehensä."
"TID_CHARACTER_INFO_HEALER_SHORT","Pitää armeijasi terveenä ja taistelukunnossa."
"TID_HEALING_WAVE_INFO_SHORT","Anna nopeasti lisää elinvoimaa aina kun sitä tarvitaan."
"TID_TOWN_HALL_7_INFO_SHORT","Sankaruuden ja mustan eliksiirin aikakausi."
"TID_BARBARIAN_KING_INFO_SHORT","Barbaareista suurin, ilkein ja kovin."
"TID_TESLA_TOWER_INFO_SHORT","Vaara! Vaara! Korkeajännite!"
"TID_CHARACTER_INFO_DRAGON_SHORT","Paksut suomut ja käristävät liekit ovat tappava yhdistelmä."
"TID_CHARACTER_INFO_MINION_SHORT","Kaukaa iskevä kiusankappale, joka ei väsy hyökkäämään."
"TID_CHARACTER_INFO_RIDER_SHORT","Hyppii muurien yli päästäkseen moukaroimaan puolustuksia."
"TID_HASTE_INFO_SHORT","Tekee joukoistasi nopeampia ja vahvempia lietsomalla ne raivon valtaan."
"TID_TRAP_AIR_MEGA_INFO_SHORT","Vaanii lentäviä hyökkääjiä antaakseen niille räjähtävän tervehdyksen."
"TID_TOWN_HALL_8_INFO_SHORT","Valmistelee maaperän."
"TID_BUILDING_BOMB_TOWER_INFO_SHORT","Pamauttelee maajoukkoja, jopa tuhottuna."
"TID_CHARACTER_INFO_PEKKA_SHORT","Massiivisesti panssaroitu ja mahtavaa miekkaa heiluttava."
"TID_CHARACTER_INFO_VALKYRIE_SHORT","Tämän pyörivän soturin kirves tekee rakennuksista raunioita."
"TID_CHARACTER_INFO_GOLEM_SHORT","Tämä riehuva lohkare kestää valtavia määriä tuhoa."
"TID_POISON_CLOUD_INFO_SHORT","Pudota myrkkylätäkkö hidastamaan ja vahingoittamaan puolustajia."
"TID_EARTHQUAKE_INFO_SHORT","Murtaudu tukikohtaan järisyttämällä maata."
"TID_TRAP_HALLOWEEN_SKEL_INFO_SHORT","Ärsytä hyökkääjiä samalla kun puolustuksesi tulittaa."
"TID_TOWN_HALL_9_INFO_SHORT","Enemmän kalloja, kykyjä ja hupia!"
"TID_ARCHER_QUEEN_INFO_SHORT","Hänen varsijousensa särkee rakennuksia yhtä helposti kuin hän itse sydämiä."
"TID_BOW_INFO_SHORT","Niitä hyökkääjiä nuolisateella."
"TID_CHARACTER_INFO_AD_SEEKER_WITH_EXPLOSION_SHORT","Harhauta ilmatorjuntaa tällä lentävällä tankilla."
"TID_CHARACTER_INFO_WARLOCK_SHORT","Kutsu luurankoja tyylillä!"
"TID_BABY_DRAGON_INFO_SHORT","Pahansisuinen ja parhaimmillaan yksin!"
"TID_CREATE_SKELETONS_SPELL_INFO_SHORT","Yllätä puolustukset äkisti ilmestyvällä luurankoarmeijalla."
"TID_SPEEDUP_INFO_SHORT","Vauhtiloitsu nopeuttaa hitaimpiakin joukkoja."
"TID_FREEZE_SPELL_INFO_SHORT","Jäädytä puolustukset, ettei tule liian kuumat paikat!"
"TID_JUMP_SPELL_INFO_SHORT","Miksi mennä muurien läpi, kun voi mennä ylikin?"
"TID_TOWN_HALL_10_INFO_SHORT","Kuumin päärakennus ikinä!"
"TID_DARK_TOWER_INFO_SHORT","Sulata yksi hyökkääjä tai käristä useita!"
"TID_CHARACTER_INFO_BOWLER_SHORT","Iso, sininen kaveri, joka iskee lohkareilla."
"TID_MINER_INFO_SHORT","Miksi mennä muurien läpi, kun voi mennä alikin?"
"TID_SPELL_BATS_INFO_SHORT","Kutsu lepakkoparvi minne vain haluat."
"TID_DUPLICATE_SPELL_INFO_SHORT","Tee kopioita joukoistasi."
"TID_TOWN_HALL_11_INFO_SHORT","Sivistyneemmän ajan elegantti päärakennus."
"TID_GRAND_WARDEN_INFO_SHORT","Mestarimaagi, joka tukee kaikenlaisia armeijoita."
"TID_ARTILLERY_INFO_SHORT","Tuhoaa armeijoita toiselta puolelta kylää."
"TID_CHARACTER_INFO_ICEGOLEM_SHORT","Kävelevä jääpuikko, joka jäädyttää ympäristönsä pudotessaan."
"TID_CHARACTER_INFO_LIGHTNINGDRAGON_SHORT","Taivaalta iskevä shokki ja järkytys."
"TID_INVISIBILITY_SPELL_INFO_SHORT","Nyt näkyy, nyt ei!"
"TID_TRAP_TORNADO_INFO_SHORT","Pyöritä ne ihan pyörälle, beibi!"
"TID_TOWN_HALL_12_INFO_SHORT","Päärakennus, joka antaa ihan oikean tällin!"
"TID_SIEGE_MACHINE_BALLOON_INFO_SHORT","Murskaa tukikohtia korkealta putoavilla isoilla lohkareilla."
"TID_CHARACTER_INFO_SIEGE_MACHINE_FLYER_SHORT","Raivaa pommeilla reitin päärakennukselle."
"TID_CHARACTER_INFO_SIEGE_MACHINE_RAM_SHORT","Murtaa reitin suoraan päärakennukselle."
"TID_CHARACTER_INFO_HEADHUNTER_SHORT","Tuhoaa armotta vihollisen sankareita!"
"TID_CHARACTER_INFO_YETI_SHORT","Karvainen kaveri, jolla on hurjia pikkuystäviä."
"TID_TOWN_HALL_13_INFO_SHORT","Jään ja giga-Inferno-tulen laulu."
"TID_HERO_ROYAL_CHAMPION_INFO_SHORT","Sankari, joka on aina toiminnan keskipisteessä."
"TID_BUILDING_SCATTERSHOT_INFO_SHORT","Raskaat kivet + pehmeät hyökkääjät = PLÄTS"
"TID_CHARACTER_INFO_SIEGE_MACHINE_LOG_LAUNCHER_SHORT","Heittelee väsymättä tukkeja."
"TID_CHARACTER_INFO_SIEGE_MACHINE_CARRIER_SHORT","Vapauttaa velhoja ja P.E.K.K.A:n tekemään likaisen työn."
"TID_CHARACTER_MECHA_DRAGON_INFO_SHORT","Sopivan vankka kestääkseen kolme minuuttia räjähtämättä."
"TID_SPELL_RECALL_INFO_SHORT","Käske armeijasi perääntyä uutta yritystä varten, jos homma menee pieleen."
"TID_TOWN_HALL_14_INFO_SHORT","Tervetuloa viidakkoon, täällä sun on lysti olla."
"TID_CHARACTER_INFO_SIEGE_MACHINE_CATAPULT_SHORT","Polta tukikohtia maan tasalle kaukaa."
"TID_CHARACTER_ELECTRO_TITAN_INFO_SHORT","Järkyttävän vahva soturi."
"TID_PET_MELEEJUMPER_INFO_SHORT","Uskollinen koira, joka auttaa sankariaan."
"TID_PET_WALLBUSTER_INFO_SHORT","Itsepäinen ja muurien murskaamiseen mieltynyt!"
"TID_PET_RANGEDATTACKER_INFO_SHORT","Tukee sankariaan taivaalta sähköiskuilla."
"TID_PET_HEALER_INFO_SHORT","Auttaa sankariaan pysymään terveenä ja taistelukuntoisena."
"TID_TOWN_HALL_15_INFO_SHORT","Enemmän taikoja, enemmän sekasortoa!"
"TID_BUILDING_SPELL_TOWER_INFO_SHORT","Vihdoinkin voit kääntää loitsut hyökkääjiä vastaan!"
"TID_BUILDING_MONOLITH_INFO_SHORT","Mitä vahvempi kohde, sitä kovempi isku."
"TID_CHARACTER_SIEGE_BATTLE_DRILL_INFO_SHORT","Isku maan alta tainnuttaa puolustuksen."
"TID_PET_PHOENIX_INFO_SHORT","Kuoriutuu pitääkseen sankarinsa elossa hädän hetkellä!"
"TID_PET_POISON_LIZARD_INFO_SHORT","Vihainen ja myrkyllinen henkivartija, joka suojelee sankariaan."
"TID_PET_DIGGY_INFO_SHORT","Piileksii maan alla, kun ei ole murskaamassa puolustusta."
"TID_PET_FROSTY_INFO_SHORT","Kylmettää viholliset kuuraisilla ystävillään."
"TID_DECO_RUIN_OLD_TOMBS","Vanhat haudat"
"TID_BUY_RESOURCES_STORAGE_FULL","Kaikki resurssit (<item>) eivät mahdu varastoosi.\nHaluatko ostaa vain <num> <item>?"
"TID_FREEZE_TIME","Hidastuksen kesto: <number> s"
"TID_CHARACTER_RAM_RIDER_CHARGE","Pässiratsastajan rynnäkkö"
"TID_FEATURE_CLANS","Klaanit"
"TID_FEATURE_CLANS_DESC","Liity klaaniin, niin voit keskustella muiden pelaajien kanssa, lähettää ja vastaanottaa lahjoitettuja joukkoja ja paljon muuta!"
"TID_FEATURE_CLAN_WARS","Klaanisodat"
"TID_FEATURE_CLAN_WARS_DESC","Tee yhteistyötä klaanisi kanssa, niin kukistatte kilpailijanne ja näytätte olevanne parhaita. Clash of Clansia parhaimmillaan."
"TID_FEATURE_LABORATORY","Laboratorio"
"TID_FEATURE_LABORATORY_DESC","Sijoita velhosi laboratorioon, niin voit päivittää armeijasi entistä vahvemmaksi!"
"TID_FEATURE_BUILDER_BASE","Rakentajan tukikohta"
"TID_FEATURE_BUILDER_BASE_DESC","Purjehdi myrskyisän meren yli uuteen seikkailuun salaperäisessä maassa."
"TID_FEATURE_SPELLS","Loitsut"
"TID_FEATURE_SPELLS_DESC","Keittele vahvoja taikaliemiä loitsukattilassa. Niiden avulla voit johtaa armeijasi voittoon."
"TID_FEATURE_CLAN_GAMES","Klaanikisat"
"TID_FEATURE_CLAN_GAMES_DESC","Tee klaanisi kanssa yhteistyötä voimamiehen haasteissa ja voita taikapalkintoja."
"TID_FEATURE_CLAN_CAPITAL","Klaanikeskus"
"TID_FEATURE_CLAN_CAPITAL_DESC","Mahtava vuoristolinnoitus, jonka klaanisi voi rakentaa yhdessä. Taistelkaa yhdessä kilpailijoita vastaan ryöstösaaliin saamiseksi."
"TID_TRADER_FEATURE","Kauppiaan puoti"
"TID_TRADER_FEATURE_DESCRIPTION","Käy joka viikko katsomassa, mitä maagisia juttuja kauppiaalla on tarjolla!"
"TID_FEATURE_DARK_ELIXIR","Mustaa eliksiiriä"
"TID_FEATURE_DARK_ELIXIR_DESC","Puhtaampaa ja tehokkaampaa eliksiiriä, jonka avulla voit rakentaa entistä vahvemman armeijan!"
"TID_HEROES_FEATURE","Sankarit"
"TID_HEROES_FEATURE_DESCRIPTION","Sankarit johtavat armeijaasi etujoukoissa ja suojelevat kylääsi vihollisilta."
"TID_FEATURE_SEASON_CHALLENGES","Kausihaasteet"
"TID_FEATURE_SEASON_CHALLENGES_DESC","Saat joka kuukausi uusia haasteita, joista voit ansaita mahtavia palkintoja!"
"TID_SUPER_TROOPS_FEATURE","Superjoukot"
"TID_SUPER_TROOPS_FEATURE_DESCRIPTION","Superjoukot saapuvat peliin antaakseen perusjoukoille uusia voimia ja upeita kampauksia."
"TID_SIEGES_FEATURE","Piirityskoneet"
"TID_SIEGES_FEATURE_DESCRIPTION","Piirityskoneet ovat työpajalla rakennettuja erikoisaseita, jotka kuljettavat klaanilinnasi joukkoja."
"TID_PETS_FEATURE","Sankarien lemmikit"
"TID_PETS_FEATURE_DESCRIPTION","Auta sankareitasi hyökkäyksissä antamalla heille mahtavia taikalemmikkejä!"
"TID_CLAN_CAPITAL_LEAGUE","Keskusliiga"
"TID_CLAN_CAPITAL_TROPHIES","Keskuspokaalit:"
"TID_CLAN_CAPITAL_RESULTS","Keskuksen tulokset:"
"TID_CLAN_HOUSE_NAME_UNOCCUPIED","Tyhjä talo"
"TID_CLAN_HOUSE_NAME_OCCUPIED","Talo (omistaja <name>)"
"TID_CAPBUILD_MINION_CRYPT","Minikätyreiden pesä"
"TID_CAPBUILD_MINION_CRYPT_INFO","Maanalaisen pesän päällä olevasta puolustusrakennuksesta vapautuu hyökkääjien kimppuun parvi varsin reviiritietoisia, huippuvaarallisia minikätyreitä."
"TID_CAPBUILD_REFLECTOR","Heijastin"
"TID_CAPBUILD_REFLECTOR_INFO","Kukaan ei uskoisi, että pyörivistä kilvistä koottu härveli heijastaisi hyökkäyksiä takaisin hyökkääjiä kohti... mutta juuri niin heijastin tekee."
"TID_NPC76","Lyöntivuoro"
"TID_NPC77","Voimarengas"
"TID_NPC78","Epäilyttävä aukko"
"TID_NPC79","Tähtäimessä"
"TID_NPC80","Kiusoittelija"
"TID_NPC81","Titanic"
"TID_NPC82","Kylmä liekki"
"TID_NPC83","Nurkkatapaus"
"TID_NPC84","Tuskien taival"
"TID_NPC85","Rakentajapolis"
"TID_NPC86","Monoliittista"
"TID_NPC87","Raivoisa päänsärky"
"TID_NPC88","Myrkyllinen aukio"
"TID_NPC89","Katoava ongelma"
"TID_NPC90","M.A.M.I:n hullujenhuone"
"TID_MAP_LOCATION_23","Rakentajan kallio"
"TID_MAP_LOCATION_24","Loitsukylä"
"TID_MAP_LOCATION_25","Sateinen tasanko"
"TID_ACHIEVEMENT_PEKKA_SLAYER_TITLE","Kiittämätön lapsi"
"TID_ACHIEVEMENT_PEKKA_SLAYER","Kukista M.A.M.I. sotaretkikartalla."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_DRAGON_RIDER","Ratsasta voittoon"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_DRAGON_RIDER","Voita <num> moninpelitaistelua käyttämällä lohikäärmeratsastajia."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_ELECTRO_TITAN","Titaaninen paniikki"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_ELECTRO_TITAN","Voita <num> moninpelitaistelua käyttämällä salamatitaania."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RECALL","Täydellinen palautuminen"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RECALL_INFO","Voita <num> moninpelitaistelua käyttämällä palautusloitsuja."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_WALL_WRECKER","Voita <num> moninpelitaistelua käyttämällä muurinmurskaajaa."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BATTLE_BLIMP","Voita <num> moninpelitaistelua käyttämällä ilmalaivaa."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_STONE_SLAMMER","Grand Slam"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_STONE_SLAMMER","Voita <num> moninpelitaistelua käyttämällä jymäytintä."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_SIEGE_BARRACKS","Klovniauto"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_SIEGE_BARRACKS","Voita <num> moninpelitaistelua käyttämällä piiritysparakkia."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LOG_LAUNCHER","Tukkimiehen kirjanpitoa"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_LOG_LAUNCHER","Voita <num> moninpelitaistelua käyttämällä tukkilinkoa."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_FLAME_FLINGER","Leikkiä tulella"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_FLAME_FLINGER","Voita <num> moninpelitaistelua käyttämällä roihunheitintä."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BATTLE_DRILL","Nyt porataan tunteella!"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BATTLE_DRILL","Voita <num> moninpelitaistelua käyttämällä taisteluporaa."
"TID_CLANGAMES_TASK_DESTROY_SPELL_TOWERS","Tuhoa loitsutorneja"
"TID_CLANGAMES_TASK_DESTROY_MONOLITHS","Tuhoa monoliitteja"
"TID_CLANGAMES_TASK_DESTROY_CHAMPION_ALTARS","Tuhoa kuninkaallisen taiturin alttareita"
"TID_CLANGAMES_TASK_INFO_DESTROY_CHAMPION_ALTARS","Tuhoa <num> kuninkaallisen taiturin alttaria moninpelitaisteluissa."
"TID_SHOVEL_OBSTACLE_CONFIRM","Käytetäänkö <booster>, jotta <obstacle> olisi pysyvästi liikuteltava?"
"TID_SHOVEL_OBSTACLE_CONFIRM_TITLE","Muunna este"
"TID_BOOSTER_SHOVEL_OBSTACLE_INFO","Tällä tehokkaalla mutta herkästi hajoavalla taikalapiolla voidaan tehdä yksittäisestä esteestä pysyvästi liikuteltava. Toimii molemmissa kylissä."
"TID_SUPER_MINER","Superkaivosmies"
"TID_SUPER_MINER_INFO","Tehokkaalla poralla ja komeilla viiksillä varustettu superkaivosmies on valmis kaivamaan kuoppaa mille tahansa viholliskylälle!"
"TID_SUPER_MINER_ABILITY","Viimeinen pamaus"
"TID_SUPER_MINER_ABILITY_INFO","Pudottaa räjähtävän tynnyrin kukistuessaan."
"TID_CLEAR_SHOVELED_OBSTACLE_CONFIRM_TITLE","Vahvista poisto"
"TID_CLEAR_SHOVELED_OBSTACLE_CONFIRM","Haluatko varmasti, että liikuteltava <obstacle> poistetaan? Käytetty <booster> ei palaudu takaisin."
"TID_BOOSTER_SHOVEL_OBSTACLE_OFFER_INFO","<num> x estelapio – tee esteestä pysyvästi liikuteltava."
"TID_CAPITAL_LEAGUE_TITLE","Keskusliigat"
"TID_CAPITAL_CLAN_XP_REWARD","Klaanipisteet: <number>"
"TID_TUTORIAL_OWN_HOUSE_1","Tämä on toinen kotisi kotikylän lisäksi. Ja täällä on paljon paremmat maisemat!"
"TID_TUTORIAL_OWN_HOUSE_2","Näytät pitävän ruskeasta, joten sisustin sen mukaan."
"TID_TUTORIAL_OWN_HOUSE_3","Mutta jos et pidäkään siitä, voit muuttaa sitä itse täältä!"
"TID_TUTORIAL_OWN_HOUSE_4","Valmiina on jo pari vaihtoehtoa, ja mitä enemmän keskuksen kultaa lahjoitat, sitä useampia saat avattua."
"TID_OBSTACLE_LNY_LANTERN_2023","Kanilyhty"
"TID_STATUE_LNY_2023","Taikashow’n patsas"
"TID_STATUE_LNY_2023_INFO","Miten kanin saa takaisin hattuun?"
"TID_PLAYER_HOUSE_OCCUPIED_INFO","Kotikylän ulkopuolinen toinen koti, jonka omistaa <name>. Tänne tullaan ihailemaan maisemia mutta jäädään mahtavien ryöstöretkien vuoksi."
"TID_PLAYER_HOUSE_YOUR_INFO","Kotikylän ulkopuolinen toinen kotisi. Tänne tullaan ihailemaan maisemia mutta jäädään mahtavien ryöstöretkien vuoksi."
"TID_PLAYER_HOUSE_UNOCCUPIED_INFO","Vapaa paikka klaanin tulevan jäsenen talolle."
"TID_PIRATE_CHAMPION","Merirosvotaituri"
"TID_JOLLY_CHAMPION","Aattotaituri"
"TID_JOLLY_QUEEN","Aattokuningatar"
"TID_SPOOKY2022_SCENERY","Karmiva maisema"
"TID_DARKAGES_KING","Keskiajan kuningas"
"TID_JOLLY_SCENERY","Aattomaisema"
"TID_WARRIOR_CHAMPION","Soturitaituri"
"TID_CLASHMAS_SLEIGH","Clashin joulureki"
"TID_RAGE_TOWER_SHORT","Raivo"
"TID_INVISIBILITY_TOWER_SHORT","Näkymättömyys"
"TID_POISON_TOWER_SHORT","Myrkky"
"TID_PRIORITIZED_UPGRADES","Tärkeät päivitykset:"
"TID_KICKED_FROM_ALLIANCE_NO_MSG","Sinut on poistettu klaanista."
"TID_BOB_HUT","B.O.B:in maja"
"TID_BOB_UNLOCK_BUILDING","B.O.B.-ohjaamo"
"TID_BOB_HUT_INFO","B.O.B., täysin tavallinen rakentaja, asuu täällä kanssamme. Kyseessä ei todellakaan ole mikään rakentajan tukikohdasta käsin hallittu robotti."
"TID_BOB_TASK_GEAR_UP","\nSuorita varustamalla kolme rakennusta kotikylässä."
"TID_BOB_TASK_TROOP","\nSuorita päivittämällä mikä tahansa rakentajan tukikohdan joukko tasolle <level>."
"TID_BOB_TASK_DEFENCE","\nSuorita päivittämällä mikä tahansa rakentajan tukikohdan puolustus tasolle <level>."
"TID_BOB_TASK_HEROES","\nSuorita päivittämällä rakentajan tukikohdan sankareita niin, että tasojen summa on <level>."
"TID_BOB_TASK_GEAR_UP_FLUFF","Kotikylässä työskennellessään mestarirakentaja oppii, miten tehdä niin taitavasti soluttautuva vakooja, että rakentajat eivät epäile mitään."
"TID_BOB_TASK_TROOP_FLUFF","Kuolettavimpiin joukkoihin perehtyminen saattaa vaikuttaa oudolta vaatimukselta rauhanomaisen robotin rakentamiseen, ja sitähän se kyllä on."
"TID_BOB_TASK_DEFENCE_FLUFF","Vain kovia puolustusrakennuksia päivittämällä mestarirakentaja oppii, miten rakennetaan pysäyttämättömän kova rakentaja."
"TID_BOB_TASK_HEROES_FLUFF","Voimakkaiden sankareiden johtamisesta mestarirakentaja saa tietoa, jonka avulla hän voi tehdä B.O.B:sta voimakkaan ja itsenäisen robotin."
"TID_BOB_UNLOCK_BUILDING_INFO","Mestarirakentajan uusimman keksinnön ohjauskeskus! Kun B.O.B. on täysin päivitetty, hänestä tulee lisärakentaja kotikylässä!"
"TID_PER_WEEKEND","Viikonloppua kohti"
"TID_HOUSE_PART_UNLOCKED","Klaanitalon osa avattu!"
"TID_FAMILY_FRIENDLY","Kaiken ikäisille sopiva klaani"
"TID_FAMILY_FRIENDLY_INFO","Kaiken ikäisille sopivissa klaaneissa pelaajien turvallisuus varmistetaan chatin tehokkaamman suodatuksen avulla."
"TID_FAMILY_FRIENDLY_ENABLE_POPUP","Kaiken ikäisille sopivissa klaaneissa pelaajien turvallisuus varmistetaan chatin tehokkaamman suodatuksen avulla. Huomaa, että tätä asetusta ei voi muuttaa myöhemmin."
"TID_FAMILY_FRIENDLY_DISABLE_POPUP","Kaiken ikäisille sopivissa klaaneissa pelaajien turvallisuus varmistetaan chatin tehokkaamman suodatuksen avulla. Jos muutat tätä asetusta, osa pelaajista saatetaan poistaa klaanista. Huomaa, että tätä asetusta ei voi muuttaa myöhemmin."
"TID_ALLIANCE_JOIN_ERROR_NOT_FAMILY_FRIENDLY","Tämä klaani on avoinna vain tietyn tyyppisille tileille. Etsi jokin toinen klaani, johon voit liittyä."
"TID_STREAM_EVENT_CHANGED_SETTINGS_PLAYERS_LEFT","Klaanin asetuksia päivitettiin. Jotkut pelaajat ovat poistuneet klaanista."
"TID_TOO_MANY_SHOVELED_OBSTACLES","Siirrettyjen esteiden enimmäismäärä saavutettu. Raivaa ensin aiemmin siirrettyjä esteitä."
"TID_ONLY_FAMILY_FRIENDLY","Vain kaiken ikäisille sopivat klaanit"
"TID_CAPITAL_HALL_LEVEL_STAT","Keskussalin taso"
"TID_CAPITAL_UPGRADES","Keskuksen päivitykset"
"TID_CLASHMAS_CAMPAIGN_TITLE","Hauskaa Clashin joulua!"
