"TID","KR"
"TID_RECALL_TROOPS_ALREADY_DEPLOYED","복귀한 유닛을 이미 배치했습니다"
"TID_RECALL_NO_TROOPS_TO_DEPLOY","복귀한 유닛이 없습니다"
"TID_WEAPON_INVISIBILITY_SPELL","투명 마법 타워"
"TID_CHOOSE_SPELL_MODE","마법 모드를 선택하세요"
"TID_WEAPON_POISON_SPELL","독 마법 타워"
"TID_WEAPON_RAGE_SPELL","분노 마법 타워"
"TID_SPELL_RECALL_HOUSING","복귀한 유닛 수: <number>"
"TID_PET_PHOENIX_INFO","진정한 친구라면 위기가 찾아와도 곁에서 돕죠. 피닉스는 전투 시작 시 알 속에 무방비 상태로 있지만, 함께하는 영웅이 처치될 위기에 처하면 부화합니다. 이 분노의 불새 피닉스는 부화 후 영웅을 일시적으로 무적 상태로 만들고 주변 적에게 피해를 입힙니다."
"TID_PET_POISON_LIZARD_INFO","항상 제일 빨리 나타난다는 독마뱀은 적에게 끈끈한 독을 뱉어 행동을 늦춥니다. 근데 독 도마뱀이라고 해야 맞지 않나요? 하지만 감히 누가 이름을 고칠 용기가 있겠어요?"
"TID_PET_DIGGY_INFO","내성적인 성격이라 땅속에 숨어 지내는 시간이 많습니다. 하지만 전투 때가 되면 올라와 건물을 공격하고 영웅을 도우며 자기 몫을 톡톡히 합니다. 영웅이 쓰러지면, 자기를 보살피고 쓰다듬어줄 새 영웅을 찾아나섭니다."
"TID_PET_FROSTY_INFO","이름에서도 알 수 있듯이 말 그대로 아주 쿨한 펫입니다. 냉동 입김으로 적을 덜덜 떨게 할 뿐 아니라 베이비 프로스티를 소환해 적의 방어 시설을 둔하게 만들어 영웅을 돕습니다."
"TID_CHARACTER_SIEGE_BATTLE_DRILL_INFO","고블린 기술의 정수인 배틀 드릴은 땅을 파고 들어 마을회관 쪽으로 돌진합니다. 진로를 막는 적의 방어 시설에 사악한 드릴로 충격을 가하고 파괴합니다. 이 유닛은 마법 효과에 영향을 받지 않습니다."
"TID_CHARACTER_ELECTRO_TITAN_INFO","강렬한 마법을 쓰는 데 주저함이 없는 전장의 요주의 인물입니다. 전류가 흐르는 채찍을 내리 찍으면 넘치는 에너지가 방출되어 주변 적에게 피해를 줍니다."
"TID_CHARACTER_ICE_SPIRIT_INFO","차가운 눈덩이치고는 냉정을 유지할 줄 모르는 작은 친구들입니다. 프로스티 위에 있다가 가장 근접한 적을 향해 뛰어내려 동상을 입힙니다."
"TID_BUILDING_SPELL_TOWER_INFO","마법사는 수년간 전장에서 파이어 볼 마법을 부리는 유일한 유닛이었는데요, 고생 끝에 적으로부터 마을을 지켜낼 자동 마법 시스템을 개발했습니다!"
"TID_BUILDING_MONOLITH_INFO","다크 엘릭서를 건물에 활용하는 장인의 첫 실험은 실로 섬뜩한 결과물을 낳았습니다. 모놀리스는 목표물이 강할수록 가하는 피해량도 큽니다. 대장님의 마을을 방어하는 무기로는 훌륭하지만, 적의 무기라면 공격하기 좀 무섭겠죠."
"TID_SPELL_RECALL_INFO","공격이 맘대로 안 풀리거나 다른 방향에서 진입하고 싶나요? 복귀 마법을 사용해 유닛과 영웅, 펫을 불러들여 다시 배치할 수 있습니다. 더 유리하게 재배치해 전장의 고점을 차지해 보세요!"
"TID_PET_PHOENIX_ABILITY","불꽃 튀는 결말"
"TID_PET_PHOENIX_ABILITY_INFO","영웅이 처치될 무렵에 알에서 부화해 영웅을 잠시 무적 상태로 만듭니다."
"TID_PET_POISON_LIZARD_ABILITY","치명적인 숨결"
"TID_PET_POISON_LIZARD_ABILITY_INFO","적에게 독성 침방울을 뿜어댑니다."
"TID_PET_DIGGY_ABILITY","깜짝 놀래키기"
"TID_PET_DIGGY_ABILITY_INFO","땅속에서 튀어 올라와 적의 방어 시설을 마비시키고 공격을 가합니다."
"TID_PET_FROSTY_ABILITY","차가운 친구들"
"TID_PET_FROSTY_ABILITY_INFO","주기적으로 베이비 프로스티를 소환해 주변 적을 공격합니다."
"TID_LOGIN_RESTRICTED_BY_LOCATION","현재 위치에서는 로그인이 지원되지 않습니다."
"TID_FAVORITE_TARGET_HEROES_AND_TROOPS","영웅 및 유닛"
"TID_INFO_THROWING_POSITION","배치 위치:"
"TID_INFO_THROWING_POSITION_SELF","마법 타워"
"TID_INFO_THROWING_POSITION_TARGET","목표물"
"TID_INFO_ACTIVATION_TYPE","반응 유발 요소:"
"TID_INFO_ACTIVATION_TYPE_HIT_BUILDING_IN_RANGE","범위 내 건물이 공격받음"
"TID_INFO_ACTIVATION_TYPE_UNIT_IN_RANGE","범위 내 목표물 발견"
"TID_ADDITIONAL_DAMAGE_PER_TARGET_HP","추가 피해량: <number>%"
"TID_BASE_DPS","초당 기본 피해량: <number>"
"TID_GP_GET_SCREEN_TITLE","골드 패스 구매"
"TID_STARTER_TH2_BUILDCANNON","대포 설치"
"TID_STARTER_TH2_INFO_BUILDCANNON","상점에서 대포를 추가 구매"
"TID_POISON_CLOUD_TOWER","타워 독 마법"
"TID_HASTE_TOWER","타워 분노 마법"
"TID_INVISIBILITY_SPELL_TOWER","타워 투명 마법"
"TID_RECHARGE_TIME","재충전 시간: <number>초"
"TID_BP_BONUS_POINTS_TITLE","보너스 점수!"
"TID_BP_BONUS_POINTS_INFO","지난 시즌에 골드 패스를 구입하셨군요. 이번 시즌에도 구입하시면 보너스 도전 점수를 받게 됩니다."
"TID_BP_NO_BONUS_POINTS_TITLE","보너스 점수!"
"TID_BP_NO_BONUS_POINTS_TEXT","여러 시즌 연속 골드 패스를 구입하시고 도전 점수를 추가로 받으세요."
"TID_BUTTON_CHANGE_SPELL","마법을 선택하세요"
"TID_STUN_TIME","목표물 마비: <number>초"
"TID_REVIVE_TIME","되살리기: <number>초"
"TID_AURA_DAMAGE","초당 오라 피해량: <number>"
"TID_BP_RECEIVED","골드 패스 획득!"
"TID_PIXEL_KING","픽셀 킹"
"TID_PIXEL_SCENERY","픽셀 배경"
"TID_PIXEL_QUEEN","픽셀 퀸"
"TID_PIXEL_WARDEN","픽셀 워든"
"TID_PIXEL_CHAMPION","픽셀 챔피언"
"TID_PARTY_CHAMPION","파티 챔피언"
"TID_10TH_CLASHIVERSARY_SCENERY","클래시데이 10주년 배경"
"TID_CLASHFEST_KING","클래시 축제 킹"
"TID_CLASHFEST_SCENERY","클래시 축제 배경"
"TID_CHAMP_WARDEN","챔피언 워든"
"TID_SPOOKY_QUEEN","으스스 퀸"
"TID_MAGIC_SCENERY","마법 배경"
"TID_NO_OPENID_LOGIN_KUNLUN_ACCOUNTS","此账号已成功完成绑定，请您继续使用原有方式登录，后续登录方式请留意官方公告。"
"TID_OBSTACLE_HALLOWEEN2022","할로윈 이벤트!"
"TID_DIAMOND_BUNDLE_TH15","마을회관 15 팩"
"TID_LOCKED_ITEM_LEVEL","<item> (<number>레벨에서 잠금 해제)"
"TID_MODE_STILL_LOCKED","잠금 해제하려면 업그레이드하세요."
"TID_KICK_FAIL_CAPITAL","캐피탈에서는 플레이어를 추방할 수 없습니다."
"TID_EPIC_MAGIC_SCENERY","멋진 마법 배경"
"TID_TH15_CHAMPION","마법 챔피언"
"TID_TH15_QUEEN","마법 퀸"
"TID_TH15_WARDEN","마법 워든"
"TID_TH15_KING","마법 킹"
"TID_SPOOKY_SCENERY","으스스 배경"
"TID_CHALLENGE_EVENT_ENDED","도전 이벤트가 종료되었습니다."
"TID_CHIEFS_JOURNEY","대장의 여정"
"TID_BUILDING_CUSTOMIZE_BUTTON","꾸미기"
"TID_BUILDING_CUSTOMIZE_SCREEN_TITLE","<name> 꾸미기"
"TID_BUILDING_CUSTOMIZE_CATEGORY_GROUND","지면"
"TID_BUILDING_CUSTOMIZE_CATEGORY_FOOT","벽"
"TID_BUILDING_CUSTOMIZE_CATEGORY_ROOF","지붕"
"TID_BUILDING_CUSTOMIZE_CATEGORY_DECO","장식"
"TID_TRADER_NEW","NEW"
"TID_CAPBUILD_BARRACKS_INFERNO_DRAGON","인페르노 드래곤 훈련소"
"TID_CAPBUILD_BARRACKS_INFERNO_DRAGON_INFO","인페르노 드래곤들이 함께 어울릴 수 있는 재미있는 곳입니다. 그랜드 장인이 찾을 수 있는 가장 내화성이 뛰어난 재료로 제작되었습니다."
"TID_CAPBUILD_SPELLLAB_GRAVEYARD","무덤 마법 제작소"
"TID_CAPBUILD_SPELLLAB_GRAVEYARD_INFO","무덤 마법이 가득한 커다란 통을 제조합니다. 뼈들이 부딪치는 소리는 무시해주세요."
"TID_CAPITAL_GRAVEYARD_SPELL","무덤 마법"
"TID_CAPITAL_GRAVEYARD_INFO","처치된 유닛을 되살리는 무시무시한 마법입니다!\n\n처치된 유닛의 인구수만큼 해골 병사를 소환합니다. 공중 유닛의 경우 날아다니는 해골 병사를 불러옵니다."
"TID_BUTTON_CUSTOMIZE_BUILDING","꾸미기"
"TID_LAYOUTS_DEFENSIVE_LAYOUT","방어 진영"
"TID_LAYOUTS_ALREADY_DEFENSIVE","배치가 이미 방어 상태로 설정되었습니다."
"TID_LAYOUTS_SET_DEFENSE_BUTTON","방어 상태로 설정"
"TID_ACHIEVEMENT_DESTROY_SPELL_TOWER_TITLE","마법 견제"
"TID_ACHIEVEMENT_DESTROY_SPELL_TOWER","멀티플레이 전투에서 마법 타워 <number>개 파괴"
"TID_ACHIEVEMENT_DESTROY_SPELL_TOWER_COMPLETED","파괴한 마법 타워: <value>"
"TID_ACHIEVEMENT_DESTROY_MONOLITH_TITLE","모놀리스 뿌셔뿌셔"
"TID_ACHIEVEMENT_DESTROY_MONOLITH","멀티플레이 전투에서 모놀리스 <number>개 파괴"
"TID_ACHIEVEMENT_DESTROY_MONOLITH_COMPLETED","파괴한 모놀리스: <value>"
"TID_ACHIEVEMENT_NPC_STARS3_TITLE","더욱더 많은 고블린 처치!"
"TID_BUILDING_CUSTOMIZE_SCREEN_BUTTON_SAVE","적용"
"TID_DECORATION_CLASHMAS_22","클래시마스 썰매"
"TID_DECORATION_CLASMAS_22_INFO","이륙은 쉽지만 착륙은 쉽지 않죠."
"TID_DISTRICT_SKULL_YARD","해골 공원"
"TID_RAID_WEEKEND_REWARD_SUBTITLE","받은 보상:"
"TID_RAID_WEEKEND_REWARD_TOTAL_TROPHIES","총 트로피:"
"TID_RAID_WEEKEND_CLAN_PROMOTION","<clan> 승급됨"
"TID_RAID_WEEKEND_CLAN_DEMOTION","<clan> 강등됨"
"TID_PART_HOUSE_GROUND","클랜 하우스 부지"
"TID_PART_HOUSE_ROOF","클랜 하우스 지붕"
"TID_PART_HOUSE_FOOT","클랜 하우스 벽"
"TID_PART_HOUSE_DECO","클랜 하우스 장식"
"TID_CAPITAL_CLAN_RANK","클랜 랭크:"
"TID_RAID_WEEKEND_CLAN_STAYED","<clan>의 리그 유지함"
"TID_CHARACTER_RAM_RIDER","램 라이더"
"TID_CHARACTER_INFO_RAM_RIDER","진저브레드 램 라이더는 패배의 쓴맛이라곤 모르는 터프한 쿠키입니다. 오레오와 줄리엣 이후 최고의 디저트 듀오인 이 둘은 장벽을 연약한 버터쿠키처럼 산산조각 냅니다."
"TID_RAM_RIDER_ABILITY_TITLE","돌진!"
"TID_RAM_RIDER_ABILITY_INFO","가장 처음 눈에 띄는 방어 시설을 향해 장벽을 뚫고 돌진합니다!"
"TID_SHOP_CATEGORY_SKINS","스킨"
"TID_SHOP_CATEGORY_VILLAGE_BACKGROUNDS","배경"
"TID_BUILDING_PART_UNLOCKS_AT","잠금 해제 조건"
"TID_BUILDING_PART_LOCKED_BY_REPUTATION","캐피탈 명성 <level>레벨부터 사용할 수 있습니다."
"TID_TOWN_HALL_1_INFO_SHORT","가장 위대한 여정이 바로 여기에서 시작됩니다!"
"TID_BASIC_TURRET_INFO_SHORT","성가시게 공격해오는 지상 유닛을 날려버립니다."
"TID_CHARACTER_INFO_BARBARIAN_SHORT","검을 휘두르며 싸우는 클래시 오브 클랜의 간판 유닛입니다."
"TID_TOWN_HALL_2_INFO_SHORT","기본기를 다져봅시다!"
"TID_ARCHER_TOWER_INFO_SHORT","어떤 적에게든 화살을 쏘는 아처가 지키고 있습니다."
"TID_WALL_INFO_SHORT","마을을 지켜주는 든든한 존재입니다."
"TID_CHARACTER_INFO_ARCHER_SHORT","멀리서 적을 쏘는 명사수입니다."
"TID_CHARACTER_INFO_GOBLIN_SHORT","골드와 엘릭서 약탈의 귀재입니다."
"TID_CHARACTER_INFO_GIANT_SHORT","큰 덩치로 방어 시설을 파괴하는 터프가이입니다!"
"TID_TOWN_HALL_3_INFO_SHORT","레벨을 올리고 팀을 구성해 더 강력해집시다."
"TID_JOURNEY_FEATURE_LABORATORY","군대를 업그레이드하여 전력을 강화합니다!"
"TID_MORTAR_INFO_SHORT","성가신 적 무리를 한방에 날려버립니다."
"TID_CHARACTER_INFO_WALLBREAKER_SHORT","장벽을 파괴하여 동료들을 위한 길을 열어줍니다."
"TID_TRAP_MINE_INFO_SHORT","적에게 무시무시한 깜짝 선물을 선사합니다."
"TID_TOWN_HALL_4_INFO_SHORT","하늘을 올려다보며 큰 꿈을 가지세요."
"TID_AIR_DEFENSE_INFO_SHORT","상대의 공중 유닛을 맘먹고 타격합니다."
"TID_CHARACTER_INFO_BALLOON_SHORT","공중에서 방어 시설을 폭파하는 여리여리한 친구입니다."
"TID_TOWN_HALL_5_INFO_SHORT","마법의 맛을 살짝 볼까요?"
"TID_WIZARD_TOWER_INFO_SHORT","파이어 볼로 적 유닛을 녹여버립니다."
"TID_CHARACTER_INFO_WIZARD_SHORT","파이어 볼쯤이야 맨손으로도 가능합니다."
"TID_LIGHTNING_STORM_INFO_SHORT","필요한 만큼 얼마든지 사용하세요."
"TID_TRAP_AIR_INFO_SHORT","공중 유닛에게도 깜짝 선물이 필요하겠죠?"
"TID_TOWN_HALL_6_INFO_SHORT","건강 검진을 할 시간입니다."
"TID_AIR_BLASTER_INFO_SHORT","공중 유닛을 살벌하게 날려버립니다."
"TID_CHARACTER_INFO_HEALER_SHORT","아군 유닛을 치유해 더 오래 싸울 수 있게 합니다!"
"TID_HEALING_WAVE_INFO_SHORT","위급할 때 사용하여 아군 유닛을 신속하게 치유하세요."
"TID_TOWN_HALL_7_INFO_SHORT","영웅과 다크 엘릭서의 시대가 왔습니다."
"TID_BARBARIAN_KING_INFO_SHORT","가장 크고 살벌하고 강인한 바바리안입니다."
"TID_TESLA_TOWER_INFO_SHORT","고압 전류에 주의하세요!"
"TID_CHARACTER_INFO_DRAGON_SHORT","튼튼한 비늘과 맹렬한 화염을 뽐냅니다."
"TID_CHARACTER_INFO_MINION_SHORT","원거리에서 끊임없이 공격하는 골칫덩어리입니다."
"TID_CHARACTER_INFO_RIDER_SHORT","장벽을 넘어다니며 망치로 방어 시설을 부숩니다."
"TID_HASTE_INFO_SHORT","아군 유닛을 분노시켜 더 빠르고 강력하게 만듭니다!"
"TID_TRAP_AIR_MEGA_INFO_SHORT","공중 유닛을 추적하여 폭발적인 피해를 줍니다."
"TID_TOWN_HALL_8_INFO_SHORT","지상 전투에 대비하세요."
"TID_BUILDING_BOMB_TOWER_INFO_SHORT","파괴 시 폭발하여 상대의 지상 유닛에게 피해를 줍니다."
"TID_CHARACTER_INFO_PEKKA_SHORT","강력하고 치명적인 검으로 무장했습니다."
"TID_CHARACTER_INFO_VALKYRIE_SHORT","건물 사이를 휘저으며 도끼로 건물을 무너뜨립니다."
"TID_CHARACTER_INFO_GOLEM_SHORT","막대한 피해를 견뎌내는 든든하고 활기 넘치는 바위입니다."
"TID_POISON_CLOUD_INFO_SHORT","독성 웅덩이를 만들어 적을 느리게 만들고 피해를 줍니다."
"TID_EARTHQUAKE_INFO_SHORT","땅을 뒤흔들어 적진을 향한 길을 뚫으세요."
"TID_TRAP_HALLOWEEN_SKEL_INFO_SHORT","적 유닛의 주의를 분산시킵니다."
"TID_TOWN_HALL_9_INFO_SHORT","더 많은 해골과 기술로 더 커지는 즐거움!"
"TID_ARCHER_QUEEN_INFO_SHORT","자신의 매력만큼 치명적인 대형 석궁으로 건물을 부숩니다."
"TID_BOW_INFO_SHORT","연사되는 화살로 적 유닛을 물리칩니다."
"TID_CHARACTER_INFO_AD_SEEKER_WITH_EXPLOSION_SHORT","공중에서 대공포의 주의를 분산시키세요."
"TID_CHARACTER_INFO_WARLOCK_SHORT","우아한 자태로 해골 병사들을 소환하세요!"
"TID_BABY_DRAGON_INFO_SHORT","혼자 있을 때 더 강한 불같은 성격의 소유자입니다!"
"TID_CREATE_SKELETONS_SPELL_INFO_SHORT","예상치 못한 해골 군대로 적을 놀래키세요."
"TID_SPEEDUP_INFO_SHORT","한 방울만 뿌려주면 가장 느린 유닛도 날렵하게 해줍니다."
"TID_FREEZE_SPELL_INFO_SHORT","방어 시설을 얼려 전투의 열기를 식히세요!"
"TID_JUMP_SPELL_INFO_SHORT","장벽을 굳이 뚫지 말고 가뿐하게 뛰어넘으세요!"
"TID_TOWN_HALL_10_INFO_SHORT","틀림없이 가장 핫한 마을회관입니다!"
"TID_DARK_TOWER_INFO_SHORT","단일 표적을 녹여버리거나 여러 표적을 불태우세요!"
"TID_CHARACTER_INFO_BOWLER_SHORT","바위를 던지는 덩치 크고 시퍼런 친구입니다."
"TID_MINER_INFO_SHORT","장벽을 뚫는 대신 그 아래를 파내면 어때요?"
"TID_SPELL_BATS_INFO_SHORT","전장 어디에나 박쥐를 소환할 수 있습니다."
"TID_DUPLICATE_SPELL_INFO_SHORT","원하는 대로 유닛을 복제하세요."
"TID_TOWN_HALL_11_INFO_SHORT","문명의 발달에 맞춰 마을회관도 한층 더 고상해졌습니다."
"TID_GRAND_WARDEN_INFO_SHORT","어떤 군대라도 강화하는 마법의 달인입니다."
"TID_ARTILLERY_INFO_SHORT","마을 저편의 적을 파괴합니다."
"TID_CHARACTER_INFO_ICEGOLEM_SHORT","걸어다니는 얼음 덩어리이며, 처치되면 주위를 얼어붙게 합니다."
"TID_CHARACTER_INFO_LIGHTNINGDRAGON_SHORT","하늘에서 내리는 충격과 공포입니다."
"TID_INVISIBILITY_SPELL_INFO_SHORT","여기에 있었는데요, 없었습니다."
"TID_TRAP_TORNADO_INFO_SHORT","빙글빙글 돌려 휩쓸어요!"
"TID_TOWN_HALL_12_INFO_SHORT","말 그대로 쇼킹한 마을회관입니다!"
"TID_SIEGE_MACHINE_BALLOON_INFO_SHORT","위에서 바위를 떨어뜨려 적의 기지를 부수세요."
"TID_CHARACTER_INFO_SIEGE_MACHINE_FLYER_SHORT","마을회관으로 폭탄을 직배송하세요!"
"TID_CHARACTER_INFO_SIEGE_MACHINE_RAM_SHORT","마을회관으로 직접 통하는 길을 뚫어냅니다."
"TID_CHARACTER_INFO_HEADHUNTER_SHORT","적의 영웅을 겨냥해 제거합니다!"
"TID_CHARACTER_INFO_YETI_SHORT","사나운 작은 친구들을 데리고 다니는 털북숭이입니다."
"TID_TOWN_HALL_13_INFO_SHORT","얼음과 기가 인페르노의 앙상블을 감상해보세요."
"TID_HERO_ROYAL_CHAMPION_INFO_SHORT","영웅은 항상 행동의 중심에 있기 마련입니다."
"TID_BUILDING_SCATTERSHOT_INFO_SHORT","무거운 바위 + 물컹물컹한 적 유닛 = 꼴까닥"
"TID_CHARACTER_INFO_SIEGE_MACHINE_LOG_LAUNCHER_SHORT","끊임없이 통나무를 굴려냅니다."
"TID_CHARACTER_INFO_SIEGE_MACHINE_CARRIER_SHORT","궂은일을 하도록 P.E.K.K.A와 마법사를 내보냅니다."
"TID_CHARACTER_MECHA_DRAGON_INFO_SHORT","폭발하지 않고 3분 동안 버틸 수 있을 만큼 튼튼합니다."
"TID_SPELL_RECALL_INFO_SHORT","상황이 좋지 않을 땐 군대를 복귀시켜 재정비하세요."
"TID_TOWN_HALL_14_INFO_SHORT","다양한 재미와 게임이 가득한 정글에 오신 걸 환영합니다."
"TID_CHARACTER_INFO_SIEGE_MACHINE_CATAPULT_SHORT","멀리서 적의 기지를 불태우세요."
"TID_CHARACTER_ELECTRO_TITAN_INFO_SHORT","짜릿하고 강력한 전사입니다."
"TID_PET_MELEEJUMPER_INFO_SHORT","영웅을 돕는 믿음직한 사냥개입니다."
"TID_PET_WALLBUSTER_INFO_SHORT","장벽 부수기를 좋아하는 튼튼하고 고집 센 친구입니다."
"TID_PET_RANGEDATTACKER_INFO_SHORT","하늘에서 감전 공격을 하며 영웅을 돕습니다."
"TID_PET_HEALER_INFO_SHORT","영웅이 체력을 유지하고 잘 싸울 수 있도록 돕습니다."
"TID_TOWN_HALL_15_INFO_SHORT","더 많아진 마법으로 전장의 판도를 뒤바꿉니다!"
"TID_BUILDING_SPELL_TOWER_INFO_SHORT","드디어 마법을 투척하는 타워가 탄생했습니다!"
"TID_BUILDING_MONOLITH_INFO_SHORT","강자에게 더 강한 방어 시설입니다."
"TID_CHARACTER_SIEGE_BATTLE_DRILL_INFO_SHORT","땅속에서 튀어나와 방어 시설을 마비시킵니다."
"TID_PET_PHOENIX_INFO_SHORT","영웅에게 도움이 필요할 때 부화합니다!"
"TID_PET_POISON_LIZARD_INFO_SHORT","영웅을 보호하는 맹독성의 까칠한 보디가드입니다."
"TID_PET_DIGGY_INFO_SHORT","방어 시설을 공격하지 않을 땐 땅속에 숨어 지냅니다."
"TID_PET_FROSTY_INFO_SHORT","차가운 친구들과 함께 적을 덜덜 떨게 합니다."
"TID_DECO_RUIN_OLD_TOMBS","오래된 무덤"
"TID_BUY_RESOURCES_STORAGE_FULL","<item> 획득에 필요한 저장소 공간이 부족합니다.\n<item><num>개만 구매할까요?"
"TID_FREEZE_TIME","감속 지속 시간: <number>초"
"TID_CHARACTER_RAM_RIDER_CHARGE","램 라이더 돌진"
"TID_FEATURE_CLANS","클랜"
"TID_FEATURE_CLANS_DESC","클랜에 가입하여 동료 플레이어와 채팅하고, 병력 지원을 비롯한 다양한 혜택을 누리세요!"
