"TID","ES"
"TID_CADPA","《部落冲突》适龄提示：\n1）本游戏是一款战争策略类游戏，适用于年满12周岁及以上的用户，建议未成年人在家长监护下使用游戏产品。\n2）本游戏以荒蛮原始的孤岛为背景，讲述了原始部落为生存而相互抗争的故事，涉及的情节、环境、场景均为虚构，不会与现实生活相混淆。游戏玩法基于一定难度的思维判断，设有竞技对抗比赛，鼓励玩家提升和挑战自我。游戏中有基于文字和语音的陌生人社交系统。\n3）根据国家相关要求，游戏中有用户实名认证系统，未通过实名认证的用户不可进入游戏；认证为未成年人的用户除周五、周六、周日及法定节假日每日20时至21时外其他时间均不可进入游戏。\n游戏中部分玩法和道具需要付费。根据腾讯健康系统管理规定，认证为未成年人的用户将接受以\n管理：\n未满12周岁的用户不能付费；12周岁以上未满16周岁的未成年人用户，单次充值金额不得超过50元人民币，每月充值金额累计不得超过200元人民币；16周岁以上的未成年人用户，单次充值金额不得超过100元人民币，每月充值金额累计不得超过400元人民币。\n4）本游戏内所包含的对抗玩法需要玩家进行策略规划和推理判断，有助于帮助玩家提升逻辑思维能力。游戏设有需组队进行的大型团队任务和比赛，鼓励玩家互相配合完成比赛，有助于培养玩家的团队协作能力。游戏提供了丰富的社交系统，包括好友、公会等，玩家之间可以互相交流，互相配合，共同完成游戏任务，有助于促进玩家的社会交流，维持良好的社群关系。"
"TID_COSMETICS_CUSTOM_TEXTURES","Texturas personalizadas"
"TID_COSMETICS_CUSTOM_MODEL","Modelos personalizados"
"TID_COSMETICS_CUSTOM_ANIMATIONS","Animaciones especiales"
"TID_COSMETICS_CUSTOM_EFFECTS","Efectos visuales"
"TID_COSMETICS_CUSTOM_SOUND","Efectos de sonido"
"TID_COSMETICS_CUSTOM_VO","Voz especial"
"TID_COSMETICS_CUSTOM_MUSIC","Música personalizada"
"TID_COSMETICS_CUSTOM_UNITS","Unidades generadas personalizadas"
"TID_COSMETICS_EXTRA_ANIMATIONS","Animaciones extras"
"TID_COSMETICS_EXTRA_EFFECTS","Efectos extras"
"TID_COSMETICS_EXTRA_SOUNDS","Sonidos extras"
"TID_COSMETICS_SKIN_FEATURES","El aspecto incluye:"
"TID_COSMETICS_SCENERY_FEATURES","El paisaje incluye:"
"TID_OBSTACLE_BIRTHDAY2021","Tarta del 9.º aniversario"
"TID_SAVAGE_KING","Rey salvaje"
"TID_JUNGLE_KING","Rey selvático"
"TID_JUNGLE_QUEEN","Reina selvática"
"TID_INFERNO_TOWN_SCENERY","Paisaje infernal de la base de guerra"
"TID_SKIN_THEME_LNY","Aspecto de Año Nuevo lunar de <year>"
"TID_SKIN_THEME_ANNIVERSARY","Aspecto de aniversario de <year>"
"TID_SKIN_THEME_WORLDS","Aspecto del campeonato mundial de <year>"
"TID_BATTLEPASS_TASK_INFO_USE_BARBARIANS","Consigue <num> estrellas en batallas multijugador usando bárbaros."
"TID_BATTLEPASS_TASK_INFO_USE_ARCHERS","Consigue <num> estrellas en batallas multijugador usando arqueras."
"TID_BATTLEPASS_TASK_INFO_USE_GOBLINS","Consigue <num> estrellas en batallas multijugador usando duendes."
"TID_BATTLEPASS_TASK_INFO_USE_GIANTS","Consigue <num> estrellas en batallas multijugador usando gigantes."
"TID_BATTLEPASS_TASK_INFO_USE_WALLBREAKERS","Consigue <num> estrellas en batallas multijugador usando rompemuros."
"TID_BATTLEPASS_TASK_INFO_USE_LOONS","Consigue <num> estrellas en batallas multijugador usando globos bombásticos."
"TID_BATTLEPASS_TASK_INFO_USE_WIZARDS","Consigue <num> estrellas en batallas multijugador usando magos."
"TID_BATTLEPASS_TASK_INFO_USE_HEALERS","Consigue <num> estrellas en batallas multijugador usando curanderas."
"TID_BATTLEPASS_TASK_INFO_USE_MINIONS","Consigue <num> estrellas en batallas multijugador usando esbirros."
"TID_BATTLEPASS_TASK_INFO_USE_HOGRIDERS","Consigue <num> estrellas en batallas multijugador usando montapuercos."
"TID_BATTLEPASS_TASK_INFO_USE_DRAGONS","Consigue <num> estrellas en batallas multijugador usando dragones."
"TID_BATTLEPASS_TASK_INFO_USE_PEKKAS","Consigue <num> estrellas en batallas multijugador usando P.E.K.K.A."
"TID_BATTLEPASS_TASK_INFO_USE_VALKYRIES","Consigue <num> estrellas en batallas multijugador usando valquirias."
"TID_BATTLEPASS_TASK_INFO_USE_GOLEMS","Consigue <num> estrellas en batallas multijugador usando gólems."
"TID_BATTLEPASS_TASK_INFO_USE_WITCHES","Consigue <num> estrellas en batallas multijugador usando brujas."
"TID_BATTLEPASS_TASK_INFO_USE_LAVAHOUNDS","Consigue <num> estrellas en batallas multijugador usando sabuesos de lava."
"TID_BATTLEPASS_TASK_INFO_USE_BABYDRAGONS","Consigue <num> estrellas en batallas multijugador usando bebés dragón."
"TID_BATTLEPASS_TASK_INFO_USE_BOWLERS","Consigue <num> estrellas en batallas multijugador usando lanzarrocas."
"TID_BATTLEPASS_TASK_INFO_USE_MINERS","Consigue <num> estrellas en batallas multijugador usando mineros."
"TID_BATTLEPASS_TASK_INFO_USE_RAGEDBARBARIANS","Gana <num> estrella(s) en batallas del constructor usando bárbaros enfurecidos."
"TID_BATTLEPASS_TASK_INFO_USE_SNEAKYARCHERS","Gana <num> estrella(s) en batallas del constructor usando arqueras furtivas."
"TID_BATTLEPASS_TASK_INFO_USE_BETAMINIONS","Gana <num> estrella(s) en batallas del constructor usando esbirros beta."
"TID_BATTLEPASS_TASK_INFO_USE_BOXERGIANTS","Gana <num> estrella(s) en batallas del constructor usando gigantes boxeadores."
"TID_BATTLEPASS_TASK_INFO_USE_BOMBERS","Gana <num> estrella(s) en batallas del constructor usando bombarderos."
"TID_BATTLEPASS_TASK_INFO_USE_CANNONCARTS","Gana <num> estrella(s) en batallas del constructor usando cañones con ruedas."
"TID_BATTLEPASS_TASK_INFO_USE_DROPSHIPS","Gana <num> estrella(s) en batallas del constructor usando globos esqueléticos."
"TID_BATTLEPASS_TASK_INFO_USE_BABYDRAGONS2","Gana <num> estrella(s) en batallas del constructor usando bebés dragón."
"TID_BATTLEPASS_TASK_INFO_USE_NIGHTWITCHES","Gana <num> estrella(s) en batallas del constructor usando brujas nocturnas."
"TID_BATTLEPASS_TASK_INFO_USE_MEGAPEKKA","Gana <num> estrella(s) en batallas del constructor usando P.E.K.K.A. potenciadas."
"TID_BATTLEPASS_TASK_INFO_USE_SIEGERAMS","Consigue <num> estrellas en batallas multijugador usando un destrozamuros."
"TID_BATTLEPASS_TASK_INFO_USE_SIEGEZEPPELINS","Consigue <num> estrellas en batallas multijugador usando un dirigible bélico."
"TID_BATTLEPASS_TASK_INFO_USE_ELECTRODRAGON","Consigue <num> estrellas en batallas multijugador usando dragones eléctricos."
"TID_BATTLEPASS_TASK_INFO_USE_HOGGLIDERS","Gana <num> estrella(s) en batallas del constructor usando aeropuercos."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_YETI","Gana <num> batallas multijugador usando yetis."
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_HEADHUNTER","Gana <num> batallas multijugador usando cazadoras de héroes."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_INVISIBILITY_INFO","Consigue <num> estrellas en batallas multijugador usando hechizos de invisibilidad."
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_INVISIBILITY_INFO","Gana <num> batallas multijugador usando hechizos de invisibilidad."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_LIGHTNING_INFO","Consigue <num> estrellas en batallas multijugador usando hechizos de rayo."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_HEAL_INFO","Consigue <num> estrellas en batallas multijugador usando hechizos curativos."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_RAGE_INFO","Consigue <num> estrellas en batallas multijugador usando hechizos de furia."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_JUMP_INFO","Consigue <num> estrellas en batallas multijugador usando hechizos de salto."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_FREEZE_INFO","Consigue <num> estrellas en batallas multijugador usando hechizos de hielo."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_CLONE_INFO","Consigue <num> estrellas en batallas multijugador usando hechizos clonadores."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_POISON_INFO","Consigue <num> estrellas en batallas multijugador usando hechizos de veneno."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_HASTE_INFO","Consigue <num> estrellas en batallas multijugador usando hechizos de aceleración."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_EARTHQUAKE_INFO","Consigue <num> estrellas en batallas multijugador usando hechizos de terremoto."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_SKELETON_INFO","Consigue <num> estrellas en batallas multijugador usando hechizos esqueléticos."
"TID_BATTLEPASS_TASK_WIN_STARS_USING_BAT_INFO","Consigue <num> estrellas en batallas multijugador usando hechizos de murciélagos."
"TID_DECORATION_9YEAR_BIRTHDAY_STATUE","Figura ardiente"
"TID_DECORATION_9YEAR_BIRTHDAY_STATUE_INFO","¿Es una señal de fuego? ¿Un adorno del 9.º aniversario? ¿Una barbacoa de última generación? ¿Acaso importa?"
"TID_ANNIVERSARY_KING","Rey del ritmo"
"TID_PARTY_QUEEN","Reina fiestera"
"TID_GLADIATOR_CHAMPION","Luchadora gladiadora"
"TID_CLANGAMES_TASK_USE_ROCKET_BALLOONS","Barullo de cohetes"
"TID_CLANGAMES_TASK_INFO_USE_ROCKET_BALLOONS","Consigue <num> estrellas en batallas multijugador usando <num2> globos cohete."
"TID_CLANGAMES_TASK_USE_DRAGON_RIDERS","Carrera de dragones"
"TID_CLANGAMES_TASK_INFO_USE_DRAGON_RIDERS","Consigue <num> estrellas en batallas multijugador usando <num2> montadragones."
"TID_WRONG_VILLAGE","Antes debes volver a la aldea principal."
"TID_SUPER_BOWLER","Superlanzarrocas"
"TID_SUPER_BOWLER_INFO","El superlanzarrocas ahora tiene todo lo que siempre había soñado: un guante con mayor agarre, unos zapatos mucho más cómodos y rocas todavía más grandes para lanzar a diestro y siniestro."
"TID_SUPER_BOWLER_ABILITY_NAME","Strike triple"
"TID_SUPER_BOWLER_ABILITY_HELP","Las rocas rebotan en un tercer objetivo e infligen daño de área extra."
"TID_OBSTACLE_HALLOWEEN2021","Flor \qinofensiva\q"
"TID_SELECT_SINGLE_SKIN_MODE","Solo se usará el aspecto seleccionado."
"TID_SELECT_RANDOM_SKIN_MODE","Los aspectos se elegirán aleatoriamente entre los seleccionados."
"TID_CLANGAMES_TASK_USETROOP_MAINVILLAGE","Consigue 1 estrella usando 1 <troop> en 1 batalla multijugador."
"TID_CLANGAMES_TASK_USETROOP_BUILDERBASE","Gana una estrella usando esta tropa: <troop>."
"TID_CLANGAMES_TASK_USESPELL_MAINVILLAGE","Consigue 1 estrella usando 1 <spell> en 1 batalla multijugador."
"TID_CLANGAMES_TASK_USESUPERTROOP","Consigue 1 estrella usando 1 <troop> en <num> batallas multijugador."
"TID_9TH_CLASHIVERSARY_SCENERY","Paisaje del 9.º Clashiversario"
"TID_UNDERAGE_PLAYER_LOGIN_DISALLOWED_KUNLUN","根据国家防沉迷通知的相关要求和最新强化的防沉迷政策，由于您是未成年玩家，仅能在周五、周六、周日及法定节假日每日20时至21时登录游戏，在上述时间段之外无法游戏，请注意休息。"
"TID_UNDERAGE_PLAYER_PLAYTIME_ENDED_KUNLUN","根据国家防沉迷通知的相关要求和最新强化的防沉迷政策，由于您是未成年玩家，仅能在周五、周六、周日及法定节假日每日20时至21时登录游戏，在上述时间段之外无法游戏，请注意休息。"
"TID_UNDERAGE_PLAYER_PLAYTIME_ENDING_SOON_WARNING_KUNLUN","根据国家防沉迷通知的相关要求，未成年玩家仅能在\q周五、周六、周日和法定节假日每日20时至21时登录游戏\q，其他时间无法游戏，今日可游戏时间剩余<num>分钟。请您注意休息。"
"TID_CHAMPION_QUEEN","Reina campeona"
"TID_LOADING_CHINA_TENCENT","本公司积极履行《网络游戏行业防沉迷自律公约》抵制不良游戏，拒绝盗版游戏。注意自我保护，谨防受骗上当。适度游戏益脑，沉迷游戏伤身。合理安排时间，享受健康生活。根据国家新闻出版署《关于防止未成年人沉迷网络游戏的通知》、《关于进一步严格管理切实防止未成年人沉迷网络游戏的通知》，所有网络游戏用户均需使用有效身份信息完成账号实名注册后方可进入游戏，认证为未成年的玩家将受到防沉迷功能限制。\n粤网文【2017】6138-1456号、（总）网出证（粤）字第057号 著作权人：SUPERCELL OY 出版单位：北京昆仑乐享网络技术有限公司 运营单位：北京昆仑乐享网络技术有限公司 文网游进字【2015】0062号 审批文号：新广出审【2015】1084号 出版物号：ISBN 978-7-89988-438-6"
"TID_SUPER_DRAGON","Superdragón"
"TID_SUPER_DRAGON_INFO","El superdragón no puede contener el fuego que arde en su interior y necesita abrasar todo lo que se encuentre en su camino para desfogarse."
"TID_SUPER_DRAGON_ABILITY_NAME","A la brasa"
"TID_SUPER_DRAGON_ABILITY_HELP","Inflige daño continuo que afecta a los objetivos cercanos."
"TID_TASK_BANNER_START_NEW","Nuevo desafío"
"TID_LAST_ONLINE_WITHIN_24H","En línea recientemente"
"TID_LAST_ONLINE_ONE_DAY_AGO","En línea hace 1 día"
"TID_LAST_ONLINE_MULTIPLE_DAYS_AGO","En línea hace <num> días"
"TID_LAST_ONLINE_OVER_WEEK_AGO","En línea hace más de una semana"
"TID_MEMBERS_SORTED_BY_TROPHY","Más trofeos"
"TID_MEMBERS_SORTED_BY_TOWN_HALL","Mayor nivel de ayuntamiento"
"TID_MEMBERS_SORTED_BY_TROOPS_DONATED","Más tropas donadas"
"TID_MEMBERS_SORTED_BY_TROOPS_RECEIVED","Más tropas recibidas"
"TID_MEMBERS_SORTED_ALPHABETICALLY","Por orden alfabético"
"TID_MEMBERS_SORTED_BY_ROLE","Por rango"
"TID_MEMBERS_SORTED_BY_ACTIVE","Por último acceso"
"TID_MEMBERS_SORTED_BY_XP","Por XP (mayor a menor)"
"TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_14","Ayuntamientos de nivel 14"
"TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_14","Consigue <num> estrellas en batallas multijugador contra rivales con un ayuntamiento de nivel 14."
"TID_CHARACTER_SIEGE_MACHINE_CATAPULT","Lanzallamas"
"TID_CHARACTER_INFO_SIEGE_MACHINE_CATAPULT","Esta catapulta lanza espíritus de fuego que infligen daño al impactar y dejan un rastro de llamas. Gracias a su largo alcance, está a salvo de muchos peligros, ¡pero cuidado con las defensas de largo alcance y las trampas! Es inmune a los hechizos."
"TID_TUTORIAL_CHECK_PARENTAL_CONSENT","Jefe, necesitamos la aprobación de un adulto de confianza para que puedas jugar."
"TID_WARNING_1_GEM_DONATIONS_INACTIVE","No tienes activadas las donaciones por 1 gema. ¿Seguro que quieres hacer una donación con gemas?"
"TID_WARNING_WAR_MEMBER_NOT_IN_CLAN","Este jugador no forma parte del clan."
"TID_SNOWED_IN_SCENERY","Aldea nevada"
"TID_MASTER_WARDEN","Maestro centinela"
"TID_PUMPKIN_GRAVEYARD_SCENERY","Cementerio de calabazas"
"TID_GOLEM_KING","Rey gólem"
"TID_JOLLY_WARDEN","Centinela navideño"
"TID_ICE_KING","Rey del hielo"
"TID_NO_OPENID_LOGIN_DISALLOWED_TENCENT","根据相关部门的最新防沉迷规则，请您打开设备设置，将设备语言切换至简体中文后，即可使用QQ/微信账号登录游戏。"
"TID_CHAT_JUST_DISABLED","Algunos jugadores te han denunciado por tus comentarios inapropiados. Tu chat se ha desactivado durante <time>."
"TID_SHADOW_CHAMPION","Luchadora de las sombras"
"TID_SHADOW_KING","Rey de las sombras"
"TID_SHADOW_WARDEN","Centinela de las sombras"
"TID_SHADOW_QUEEN","Reina de las sombras"
"TID_TIGER_KING","Rey lunar"
"TID_TIGER_MOUNTAIN_SCENERY","Montaña del tigre"
"TID_WARRIOR_WARDEN","Centinela guerrero"
"TID_TENCENT_THIRDPARTY_INFO","Lista de información compartida con terceros"
"TID_SELF_SERVICE_BUTTON","Autoservicio"
"TID_SETTING_SHOW_LEADERBOARDS","Aparecer en las clasificaciones"
"TID_SETTING_SHOW_LEADERBOARDS_INFO","Si activas esta opción, aparecerás en las clasificaciones y serás visible para otros jugadores. Si la desactivas, no aparecerás en las clasificaciones y no serás visible para otros jugadores."
"TID_TENCENT_USER_PRIVACY_POPUP_TITLE_1","用户与隐私相关协议指引"
"TID_TENCENT_USER_PRIVACY_POPUP_TEXT_1","在您使用我们(腾讯)服务前，请您务必审慎阅读、充分理解<TOS>、<PP>、<CHILDREN>、<THIRDPARTY>的各条款。同时，您应特别注意前述协议中免除或者限制我们责任的条款、对您权利进行限制的条款、约定争议解决方式和司法管辖的条款。如您已详细阅读并同意以上条款，请点击\q同意\q开始使用我们的服务。\n我已经详细阅读并同意<TOS>、<PP>、<CHILDREN>、<THIRDPARTY>。\n"
"TID_TENCENT_USER_PRIVACY_POPUP_TITLE_2","提示"
"TID_TENCENT_USER_PRIVACY_POPUP_TEXT_2","尊敬的用户，您需要详细阅读并同意<TOS>、<PP>、<CHILDREN>、<THIRDPARTY>，才可进入游戏哦。"
"TID_TENCENT_CUSTOMER_SUPPORT","Asistencia de Tencent"
"TID_PRIVACY_CONTROLS_BUTTON","Controles de privacidad"
"TID_FAQ_BUTTON_TENCENT","Lista de información compartida con terceros"
"TID_TERMS_OF_SERVICE_BUTTON_TENCENT","Acuerdo de servicio y de licencia de Tencent Games"
"TID_PRIVACY_POLICY_BUTTON_TENCENT","Reglas de privacidad y protección de datos de Tencent Games"
"TID_PARENTS_GUIDE_BUTTON_TENCENT","Reglas de privacidad y protección de menores de Tencent Games"
"TID_ALLIANCE_REPORT_TEXT","¿Seguro que quieres denunciar el nombre o la descripción del clan <name> como contenido inapropiado?"
"TID_ANONYMOUS_PLAYER","Anónimo"
"TID_SETTINGS_PRIVACY","Privacidad"
"TID_SETTINGS_GENERAL","General"
"TID_EXISTING_PLAYER_PRIVACY_SETTINGS_ADVISORY","El juego ha añadido una opción sobre información personal que ahora mismo es visible para todo el mundo. Puedes modificarla en Ajustes > Más ajustes."
"TID_NEW_PLAYER_PRIVACY_SETTINGS_ADVISORY","El juego ha añadido una opción de información personal que está desactivada por defecto. ¿Quieres permitir que el juego la active?\n\n✅ Aparecer en las clasificaciones"
"TID_ACCEPT_PRIVACY_SUGGESTIONS","Aceptar"
"TID_GENERIC_NOTIFICATION_TITLE","Aviso"
"TID_REPORT_REASON","原因"
"TID_REPORT_REASON_POLITICAL","政治敏感性"
"TID_REPORT_REASON_VULGAR","色情和低俗"
"TID_REPORT_REASON_ABUSIVE","辱骂"
"TID_REPORT_REASON_OTHER","其他内容"
"TID_REPORT_DESCRIPTION_TITLE","详细描述"
"TID_REPORT_DESCRIPTION_DEFAULT","请描述你要举报的内容"
"TID_REPORT_LAYOUT","举报排版"
"TID_REPORT_CONFIRM_SCREENSHOT","你确定要提交这张截图作为证据吗？"
"TID_REPORT_DONE","感谢您的举报"
"TID_RUINS","Ruinas"
"TID_CAPITAL_RESOURCE","Oro de la capital"
"TID_CAPITAL_RESOURCE_FULL","¡Espacio insuficiente!"
"TID_FORGE","Forja"
"TID_CAPITAL_REWARD","Medallas de asaltos"
"TID_CAPITAL_REWARD_FULL","¡Espacio insuficiente!"
"TID_REQUIRED_HQ_LEVEL","Requiere un ayuntamiento de la capital de nivel <number>."
"TID_CAPITAL_HALL_LEVEL_TOO_LOW","Debes mejorar tu ayuntamiento de la capital al nivel <number>."
"TID_DISTRICT_HALL_LEVEL_TOO_LOW","Debes mejorar tu ayuntamiento del distrito al nivel <number>."
"TID_BLACKSMITH_LEVEL_TOO_LOW","Debes mejorar tu herrería al nivel <number>."
"TID_CRAFT","Forjar"
"TID_POPUP_SPEED_UP_FORGE","¿Quieres completar la forja de oro de la capital ahora?"
"TID_FREE_IN","Más dentro de:"
"TID_CAPBUILD_SPEAR_THROWER","Arrojalanzas"
"TID_CAPBUILD_SPEAR_THROWER_INFO","Lanza grandes lanzas hacia los enemigos terrestres y aéreos. ¡Qué intimidante!"
"TID_CAPBUILD_CANNON","Cañón"
"TID_CAPBUILD_CANNON_INFO","Este cañón dispara despacio, pero lo compensa con un gran impacto. No funciona contra objetivos aéreos porque su inclinación no da para más."
"TID_CAPBUILD_ARMY_FIELD_INFO","Un terreno acogedor para que el ejército de tu clan pase el rato mientras esperan a que haya asaltos. Se puede mejorar para aumentar el espacio en viviendas."
"TID_CAPBUILD_BARRACKS_GIANT","Cuartel de supergigantes"
"TID_CAPBUILD_BARRACKS_GIANT_INFO","El hogar de los supergigantes. ¡Hay equipo de entrenamiento desperdigado por todas partes!"
"TID_CAPBUILD_BARRACKS_ARCHER","Cuartel de arqueras furtivas"
"TID_CAPBUILD_BARRACKS_ARCHER_INFO","Es el terreno de entrenamiento de las arqueras furtivas. ¡Cuidado con los objetos punzantes que sobrevuelan!"
"TID_CAPBUILD_BARRACKS_BARBARIAN","Cuartel de superbárbaros"
"TID_CAPBUILD_BARRACKS_BARBARIAN_INFO","Es el área de lucha de los superbárbaros. Huele a bravuconería y a sudor."
"TID_CAPBUILD_BARRACKS_WIZARD","Cuartel de supermagos"
"TID_CAPBUILD_BARRACKS_WIZARD_INFO","Parece ser un cuartel para supermagos, pero las continuas explosiones no invitan precisamente a acercarse para averiguarlo."
"TID_CAPBUILD_BARRACKS_BALLOON","Cuartel de globos cohete"
"TID_CAPBUILD_BARRACKS_BALLOON_INFO","No hay tiempo para preocuparse por las medidas de seguridad cuando hay globos cohete por construir. ¡Basta con que sean rápidos!"
