"TID","JP"
"TID_BUILDING_CUSTOMIZE_SCREEN_BUTTON_SAVE","適用"
"TID_DECORATION_CLASHMAS_22","クラッシュマスのソリ"
"TID_DECORATION_CLASMAS_22_INFO","離陸は簡単でも、着陸は難しいようです。"
"TID_DISTRICT_SKULL_YARD","スケルトンパーク"
"TID_RAID_WEEKEND_REWARD_SUBTITLE","獲得した報酬："
"TID_RAID_WEEKEND_REWARD_TOTAL_TROPHIES","合計トロフィー："
"TID_RAID_WEEKEND_CLAN_PROMOTION","<clan>が昇格しました"
"TID_RAID_WEEKEND_CLAN_DEMOTION","<clan>が降格しました"
"TID_PART_HOUSE_GROUND","クランの家の地面"
"TID_PART_HOUSE_ROOF","クランの家の屋根"
"TID_PART_HOUSE_FOOT","クランの家の壁"
"TID_PART_HOUSE_DECO","クランの家のデコレーション"
"TID_CAPITAL_CLAN_RANK","クランランク："
"TID_RAID_WEEKEND_CLAN_STAYED","<clan>は同じリーグに残留しました"
"TID_CHARACTER_RAM_RIDER","ラムライダー"
"TID_CHARACTER_INFO_RAM_RIDER","ジンジャーブレッドになったラムライダーは、クッキーの体になっても勇猛果敢に突撃します。このクッキーコンビの手にかかれば、敵の壁は焦げた焼き菓子のようにバラバラに砕かれてしまうでしょう。"
"TID_RAM_RIDER_ABILITY_TITLE","突撃"
"TID_RAM_RIDER_ABILITY_INFO","最初に発見した防衛設備に突撃し、道中の壁を破壊する"
"TID_SHOP_CATEGORY_SKINS","スキン"
"TID_SHOP_CATEGORY_VILLAGE_BACKGROUNDS","背景"
"TID_BUILDING_PART_UNLOCKS_AT","アンロックレベル："
"TID_BUILDING_PART_LOCKED_BY_REPUTATION","都の評判レベルが<level>に到達するとアンロックできるようになります"
"TID_TOWN_HALL_1_INFO_SHORT","壮大な冒険はここから始まります！"
"TID_BASIC_TURRET_INFO_SHORT","厄介な地上ユニットを砲弾で撃退します。"
"TID_CHARACTER_INFO_BARBARIAN_SHORT","自慢の剣を振り回すクラクラの立役者です。"
"TID_TOWN_HALL_2_INFO_SHORT","ここで基礎を学びましょう！"
"TID_ARCHER_TOWER_INFO_SHORT","アーチャーたちが高台から曲者を射貫きます。"
"TID_WALL_INFO_SHORT","村の安全を守るには壁が必要です。"
"TID_CHARACTER_INFO_ARCHER_SHORT","遠くから敵を射止める弓の名手です。"
"TID_CHARACTER_INFO_GOBLIN_SHORT","ゴールドとエリクサーの略奪にかけて右に出る者はいません。"
"TID_CHARACTER_INFO_GIANT_SHORT","防衛設備を破壊することが生きがいの屈強な巨人です！"
"TID_TOWN_HALL_3_INFO_SHORT","仲間と切磋琢磨しながら強くなりましょう。"
"TID_JOURNEY_FEATURE_LABORATORY","部隊をアップグレードして強化できます！"
"TID_MORTAR_INFO_SHORT","目障りな敵の軍勢を一撃で葬ります。"
"TID_CHARACTER_INFO_WALLBREAKER_SHORT","壁を爆発させて敵陣に突破口を開きます。"
"TID_TRAP_MINE_INFO_SHORT","敵に痛快なサプライズをお届けします。"
"TID_TOWN_HALL_4_INFO_SHORT","空のように大きな夢を持ちましょう。"
"TID_AIR_DEFENSE_INFO_SHORT","空中ユニットを無慈悲に撃ち落とします。"
"TID_CHARACTER_INFO_BALLOON_SHORT","華奢な乗組員が上空から防衛設備を爆撃します。"
"TID_TOWN_HALL_5_INFO_SHORT","タウンホールに魔法が降り注ぎます！"
"TID_WIZARD_TOWER_INFO_SHORT","魔の炎でどんな敵をも溶かします。"
"TID_CHARACTER_INFO_WIZARD_SHORT","魔法の杖は使わずに炎を操る魔術師です。"
"TID_LIGHTNING_STORM_INFO_SHORT","1撃でも2撃でも、好きなだけ撃ち落としましょう。"
"TID_TRAP_AIR_INFO_SHORT","痛快なサプライズを空中ユニットにもお届けします。"
"TID_TOWN_HALL_6_INFO_SHORT","健康診断の時間です。"
"TID_AIR_BLASTER_INFO_SHORT","上空からの刺客をまとめて吹き飛ばします。"
"TID_CHARACTER_INFO_HEALER_SHORT","部隊を癒して延命します！"
"TID_HEALING_WAVE_INFO_SHORT","ピンチの時もHPを瞬時に回復できます。"
"TID_TOWN_HALL_7_INFO_SHORT","ヒーローとダークエリクサーの登場です。"
"TID_BARBARIAN_KING_INFO_SHORT","最もたくましくて野蛮な巨大バーバリアンです。"
"TID_TESLA_TOWER_INFO_SHORT","危険！感電注意！"
"TID_CHARACTER_INFO_DRAGON_SHORT","鋼のような鱗と凄まじい炎は、まさに死のコンビネーションです。"
"TID_CHARACTER_INFO_MINION_SHORT","敵をしつこく攻撃する遠距離ユニットです。"
"TID_CHARACTER_INFO_RIDER_SHORT","壁を飛び越えて防衛設備に近付き、豪快にハンマーをお見舞いします。"
"TID_HASTE_INFO_SHORT","ユニットたちの内なる怒りを呼び覚まし、移動速度と攻撃力を上昇させます！"
"TID_TRAP_AIR_MEGA_INFO_SHORT","上空の敵を追い回して、ドカンとお出迎えします。"
"TID_TOWN_HALL_8_INFO_SHORT","地上戦が激しさを増します。"
"TID_BUILDING_BOMB_TOWER_INFO_SHORT","地上ユニットを爆撃するためだけに作れらました。破壊された後も爆弾が残るので、油断なりません。"
"TID_CHARACTER_INFO_PEKKA_SHORT","全身を鎧で固め、研ぎ澄まされた剣を装備しています。"
"TID_CHARACTER_INFO_VALKYRIE_SHORT","斧の回転攻撃で、建物を木っ端みじんにします。"
"TID_CHARACTER_INFO_GOLEM_SHORT","岩の怪物です。心強い盾役になってくれます。"
"TID_POISON_CLOUD_INFO_SHORT","毒が発生するエリアを作り出し、範囲内の敵にダメージを与え、移動速度を低下させます。"
"TID_EARTHQUAKE_INFO_SHORT","地面を揺らして、敵陣に亀裂を入れます。"
"TID_TRAP_HALLOWEEN_SKEL_INFO_SHORT","防衛設備が火を吹いている最中に、敵をさらに苦しめます。"
"TID_TOWN_HALL_9_INFO_SHORT","骸骨たちが真骨頂を発揮します！"
"TID_ARCHER_QUEEN_INFO_SHORT","愛用のクロスボウで、建物だけでなくユニットたちの心まで射貫きます。"
"TID_BOW_INFO_SHORT","高速の連射攻撃で敵を駆逐します。"
"TID_CHARACTER_INFO_AD_SEEKER_WITH_EXPLOSION_SHORT","敵の防衛設備を引き付ける空の盾役です。"
"TID_CHARACTER_INFO_WARLOCK_SHORT","スケルトンを一斉に召喚しましょう！"
"TID_BABY_DRAGON_INFO_SHORT","気性が荒いため、あまり近付かない方が良いでしょう。"
"TID_CREATE_SKELETONS_SPELL_INFO_SHORT","スケルトン軍団の奇襲攻撃を仕掛けましょう！"
"TID_SPEEDUP_INFO_SHORT","どんなに動きの遅いユニットでもスピードアップ！"
"TID_FREEZE_SPELL_INFO_SHORT","防衛設備を凍らせれば、ピンチを脱出できます！"
"TID_JUMP_SPELL_INFO_SHORT","壁を破壊するなんで時代遅れです。飛び越えてしまいましょう。"
"TID_TOWN_HALL_10_INFO_SHORT","最もアツいタウンホールです！"
"TID_DARK_TOWER_INFO_SHORT","1体の敵なら骨まで溶かし、複数の敵なら大やけどを負わせます。"
"TID_CHARACTER_INFO_BOWLER_SHORT","岩を投げつける青い巨人です。"
"TID_MINER_INFO_SHORT","壁を破壊するなんで時代遅れです。地下から侵入してしまいましょう。"
"TID_SPELL_BATS_INFO_SHORT","どこにでもコウモリの群れを召喚できます。"
"TID_DUPLICATE_SPELL_INFO_SHORT","好きな時にユニットの複製を作れます。"
"TID_TOWN_HALL_11_INFO_SHORT","文明の発達が伺えるエレガントなタウンホールです。"
"TID_GRAND_WARDEN_INFO_SHORT","部隊を支える究極の魔法使いです。"
"TID_ARTILLERY_INFO_SHORT","遥か彼方から敵の部隊を滅ぼします。"
"TID_CHARACTER_INFO_ICEGOLEM_SHORT","少し強面の動く雪だるまです。倒されると周囲を凍り付かせます。"
"TID_CHARACTER_INFO_LIGHTNINGDRAGON_SHORT","上空から戦慄の稲妻を浴びせます。"
"TID_INVISIBILITY_SPELL_INFO_SHORT","あら不思議！いたはずのユニットが消えています！"
"TID_TRAP_TORNADO_INFO_SHORT","グルグルグル... 頭がクラクラします..."
"TID_TOWN_HALL_12_INFO_SHORT","文字通り、敵に衝撃を与えます！"
"TID_SIEGE_MACHINE_BALLOON_INFO_SHORT","上空から大岩を落とし、敵陣を破壊します。"
"TID_CHARACTER_INFO_SIEGE_MACHINE_FLYER_SHORT","タウンホールに向かって爆進します！"
"TID_CHARACTER_INFO_SIEGE_MACHINE_RAM_SHORT","タウンホールへの道を切り開きます。"
"TID_CHARACTER_INFO_HEADHUNTER_SHORT","ヒーロー狩りに特化したユニットです。"
"TID_CHARACTER_INFO_YETI_SHORT","気味の悪い友達を引き連れた毛深い怪物です。"
"TID_TOWN_HALL_13_INFO_SHORT","氷とギガインフェルノの共演。"
"TID_HERO_ROYAL_CHAMPION_INFO_SHORT","戦いを仕切る頼もしいヒーローです。"
"TID_BUILDING_SCATTERSHOT_INFO_SHORT","重厚な岩＋軟弱な敵＝オシマイ"
"TID_CHARACTER_INFO_SIEGE_MACHINE_LOG_LAUNCHER_SHORT","ローリングウッドを止めどなく発射します。"
"TID_CHARACTER_INFO_SIEGE_MACHINE_CARRIER_SHORT","汚れ仕事を請け負うウィザードとP.E.K.K.Aを投入します。"
"TID_CHARACTER_MECHA_DRAGON_INFO_SHORT","機体の作りが荒いせいで飛行できるのは3分が限界ですが、墜落するまで懸命に戦います。"
"TID_SPELL_RECALL_INFO_SHORT","1度くらいうまくいかなくても大丈夫。ユニットを呼び戻せば2度目があります！"
"TID_TOWN_HALL_14_INFO_SHORT","ジャングルへようこそ！お楽しみが待っています！"
"TID_CHARACTER_INFO_SIEGE_MACHINE_CATAPULT_SHORT","遠距離から敵陣を火の海にします。"
"TID_CHARACTER_ELECTRO_TITAN_INFO_SHORT","シビれるほど強力な戦士です。"
"TID_PET_MELEEJUMPER_INFO_SHORT","ヒーローを助ける忠実な猟犬です。"
"TID_PET_WALLBUSTER_INFO_SHORT","壁を壊すのが大好きな聞かん坊です。"
"TID_PET_RANGEDATTACKER_INFO_SHORT","電撃の連鎖攻撃でヒーローを空から援護します。"
"TID_PET_HEALER_INFO_SHORT","ヒーローの傷を癒して戦闘をサポートします。"
"TID_TOWN_HALL_15_INFO_SHORT","魔法と狂気が入り混じっています！"
"TID_BUILDING_SPELL_TOWER_INFO_SHORT","侵略者にも呪文の鉄槌を！"
"TID_BUILDING_MONOLITH_INFO_SHORT","敵が強力なほど威力を発揮します。"
"TID_CHARACTER_SIEGE_BATTLE_DRILL_INFO_SHORT","地中から現れ、防衛設備にスタン効果を与えます。"
"TID_PET_PHOENIX_INFO_SHORT","ここぞという場面で卵からかえり、ヒーローに助太刀します。"
"TID_PET_POISON_LIZARD_INFO_SHORT","毒を持つ凶暴なボディーガードがヒーローを守ります。"
"TID_PET_DIGGY_INFO_SHORT","防衛設備を攻撃していないときは、地中に隠れています。"
"TID_PET_FROSTY_INFO_SHORT","絶対零度のお供と一緒に敵を凍らせます。"
"TID_DECO_RUIN_OLD_TOMBS","廃れた墓石"
"TID_BUY_RESOURCES_STORAGE_FULL","保管しきれない<item>があります。\n<item>を<num>個のみ購入しますか？"
"TID_FREEZE_TIME","スローダウンの時間：<number>秒"
"TID_CHARACTER_RAM_RIDER_CHARGE","ラムライダーの突撃"
"TID_FEATURE_CLANS","クラン"
"TID_FEATURE_CLANS_DESC","クランに参加すれば、仲間とのチャットや援軍の受け渡しなどが可能になり、楽しみ方が広がります！"
"TID_FEATURE_CLAN_WARS","クラン対戦"
"TID_FEATURE_CLAN_WARS_DESC","クランの仲間と一致団結してライバルたちを倒し、頂点を目指しましょう。クラクラの醍醐味です。"
"TID_FEATURE_LABORATORY","ラボ"
"TID_FEATURE_LABORATORY_DESC","中で働くウィザードたちが、部隊を強化してくれます！"
"TID_FEATURE_BUILDER_BASE","大工の拠点"
"TID_FEATURE_BUILDER_BASE_DESC","嵐が吹き荒れる海を渡り、未開の島で新たな冒険に旅立ちましょう。"
"TID_FEATURE_SPELLS","呪文"
"TID_FEATURE_SPELLS_DESC","呪文工場で強力な魔法を瓶に詰め込み、部隊を勝利に導きましょう。"
"TID_FEATURE_CLAN_GAMES","クランゲーム"
"TID_FEATURE_CLAN_GAMES_DESC","クランの仲間と協力して大男のチャレンジをクリアし、豪華な報酬を獲得しましょう。"
"TID_FEATURE_CLAN_CAPITAL","クランの都"
"TID_FEATURE_CLAN_CAPITAL_DESC","雄大な山の上に鎮座するクランの砦です。仲間と一緒に築き上げ、ライバルたちから戦利品を勝ち取りましょう。"
"TID_TRADER_FEATURE","旅商人の店"
"TID_TRADER_FEATURE_DESCRIPTION","旅商人が毎週持ってくる素敵なアイテムをお見逃しなく！"
"TID_FEATURE_DARK_ELIXIR","ダークエリクサー"
"TID_FEATURE_DARK_ELIXIR_DESC","エリクサーを純化させて作ったこの液体は、さらに強力なユニットを生み出してくれます！"
"TID_HEROES_FEATURE","ヒーロー"
"TID_HEROES_FEATURE_DESCRIPTION","攻撃では先陣を切り、防衛では守備の要になってくれます。"
"TID_FEATURE_SEASON_CHALLENGES","シーズンチャレンジ"
"TID_FEATURE_SEASON_CHALLENGES_DESC","毎月入れ替わるチャレンジをクリアして、報酬をがっつり稼ぎましょう！"
"TID_SUPER_TROOPS_FEATURE","スーパーユニット"
"TID_SUPER_TROOPS_FEATURE_DESCRIPTION","従来のユニットにはない能力とオシャレな髪型を引っさげて、スーパーユニットが参戦します。"
"TID_SIEGES_FEATURE","突破兵器"
"TID_SIEGES_FEATURE_DESCRIPTION","援軍を搭載できる特別な兵器です。突破工房で建造できます。"
"TID_PETS_FEATURE","ヒーローのペット"
"TID_PETS_FEATURE_DESCRIPTION","心強いペットをヒーローに付ければ、戦況が魔法のように変わります！"
"TID_CLAN_CAPITAL_LEAGUE","都リーグ"
"TID_CLAN_CAPITAL_TROPHIES","都のトロフィー："
"TID_CLAN_CAPITAL_RESULTS","都での戦績："
"TID_CLAN_HOUSE_NAME_UNOCCUPIED","空き家"
"TID_CLAN_HOUSE_NAME_OCCUPIED","<name>の家"
"TID_CAPBUILD_MINION_CRYPT","ミニガーゴイルの住処"
"TID_CAPBUILD_MINION_CRYPT_INFO","地下の巣の上に建設されたこの防衛設備には、獰猛なミニガーゴイルが住んでいます。縄張り意識が強いので、侵入者を見つけると一斉に飛び出して始末します。"
"TID_CAPBUILD_REFLECTOR","リフレクター"
"TID_CAPBUILD_REFLECTOR_INFO","回転するシールドを備えた装置がどんな攻撃をも跳ね返す... そんな夢みたいな話があるわけないって？いいえ、あるのです。"
"TID_NPC76","思わぬ刺客"
"TID_NPC77","決闘場"
"TID_NPC78","怪しい空間"
"TID_NPC79","ロックオン"
"TID_NPC80","最高の焦らし"
"TID_NPC81","タイタニック"
"TID_NPC82","冷たい炎"
"TID_NPC83","異常事態"
"TID_NPC84","痛みへの道"
"TID_NPC85","ビルダーポリス"
"TID_NPC86","モノリスの力"
"TID_NPC87","頭痛の種"
"TID_NPC88","猛毒の広場"
"TID_NPC89","見えないジレンマ"
"TID_NPC90","M.O.M.M.Aの惨状"
"TID_MAP_LOCATION_23","大工の岩"
"TID_MAP_LOCATION_24","スペルタウン"
"TID_MAP_LOCATION_25","豪雨地帯"
"TID_ACHIEVEMENT_PEKKA_SLAYER_TITLE","親不孝者"
"TID_ACHIEVEMENT_PEKKA_SLAYER","シングルプレイのマップでM.O.M.M.Aを倒す。"
"TID_BATTLEPASS_TASK_WIN_BATTLES_USING_DRAGON_RIDER","勝利へのフライト"
"TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_DRAGON_RIDER","ドラゴンライダーを使い、マルチプレイで<num>回勝利する。"
