"TID","TH"
"TID_SUPER_BARBARIANS","ซูเปอร์คนเถื่อน"
"TID_SNEAKY_ARCHERS","พลธนูเร้นกาย"
"TID_RAID_CART","รถเข็นปล้นสะดม"
"TID_SIEGE_CART","รถเข็นตีโอบ"
"TID_SUPER_WIZARDS","ซูเปอร์พ่อมด"
"TID_SUPER_GIANTS","ซูเปอร์ยักษ์"
"TID_ROCKET_BALLOONS","บอลลูนจรวด"
"TID_SKELETON_BARRELS","ถังโครงกระดูก"
"TID_HOG_RAIDERS","หมูป่านักปล้น"
"TID_MINION_HORDE","ฝูงลูกกระจ๊อก"
"TID_CONTRIBUTE","สนับสนุน"
"TID_CAPITAL_HALL_LEVEL","ศาลาว่าการเมืองหลวง <level>"
"TID_NOT_UNLOCKED_YET","ยังไม่ได้ปลดล็อค"
"TID_MEMBERS_SORTED_BY_REPUTATION","โดยชื่อเสียง"
"TID_ZAP_TRAP","กับดักช็อตไฟฟ้า"
"TID_ZAP_TRAP_INFO","กองกำลังที่เดินผ่านจะช็อคกับการโดนช็อตเมื่อมีกับดักช็อตไฟฟ้าอยู่ใกล้ๆ"
"TID_CAPBUILD_GUARDPOST_GIANTS","ป้อมซูเปอร์ยักษ์"
"TID_CAPBUILD_GUARDPOST_GIANTS_INFO","ซูเปอร์ยักษ์พร้อมส่งหมัดอันหนักหน่วงให้กับกองกำลังที่รุกราน"
"TID_CAPBUILD_GUARDPOST_DRAGONS","ป้อมซูเปอร์มังกร"
"TID_CAPBUILD_GUARDPOST_DRAGONS_INFO","ซูเปอร์มังกรหวงถิ่นและจะแผดเผาผู้โจมตีหน้าไหนก็ตาม"
"TID_CAPBUILD_GUARDPOST_CART","ป้อมรถเข็นปล้นสะดม"
"TID_CAPBUILD_GUARDPOST_CART_INFO","หากรถเข็นปล้นสะดมสามารถรู้สึกถึงความสุขได้ การระเบิดผู้โจมตีก็น่าจะทำให้มันมีความสุข"
"TID_TUTORIAL_FORGE_1","ยอดช่างก่อสร้างได้ส่งโรงหลอมนี้มาให้ เขาบอกว่าเตานี้จะช่วยเมืองหลวงได้"
"TID_TUTORIAL_FORGE_2","ในแต่ละวันโรงหลอมจะผลิตทองคำเมืองหลวง ท่านสามารถเก็บได้โดยแตะที่นี่"
"TID_TUTORIAL_FORGE_3","ข้าถามเขาว่าโรงหลอมทำงานอย่างไร แต่เขาบอกว่าเราไม่เข้าใจหรอก"
"TID_TUTORIAL_FORGE_CRAFTING_1","ช่างก่อสร้างยังสามารถประดิษฐ์ทรัพยากรที่มีอยู่ให้เป็นทองคำเมืองหลวงได้เช่นกัน"
"TID_TUTORIAL_FORGE_CRAFTING_2","อาจต้องใช้เวลาสักพัก แต่โรงหลอมนี้จะช่วยให้ท่านสร้างเมืองหลวงได้เร็วยิ่งขึ้น!"
"TID_TUTORIAL_SELF_DONATING_1","ท่านหัวหน้า เหรียญปล้นสะดมที่ท่านได้จากเมืองหลวงก็สามารถนำมาใช้ที่นี่ได้"
"TID_TUTORIAL_SELF_DONATING_2","ท่านสามารถใช้เหรียญเติมอะไรก็ได้ให้ปราสาทแคลน"
"TID_TUTORIAL_SELF_DONATING_3","น่าจะมีประโยชน์ดีตอนที่คนอื่นๆ ในแคลนหลับอยู่"
"TID_INFOBUBBLE_BUILDER_NOT_INPROGRESS","ไม่มีอัปเกรดที่ดำเนินการอยู่"
"TID_CAPITAL_LOCKED_JOIN_CLAN","ท่านต้องอยู่ในแคลนเพื่อไปเมืองหลวงแคลน"
"TID_CAPITAL_LOCKED_PLAYER_LEVEL_TOO_LOW","เมืองหลวงแคลนปลดล็อคที่ศาลากลางเลเวล <level>"
"TID_CAPITAL_LOCKED_CLAN_LEVEL_TOO_LOW","เมืองหลวงแคลนปลดล็อคที่แคลนเลเวล <level>"
"TID_CHARACTER_INFO_SNEAKY_ARCHERS","หน่วยพลธนูล่องหนคือหนทางที่ดีในการจัดการเป้าหมายสำคัญ จนกว่าพวกเขาจะเผยตัวนั่นแหละ"
"TID_CHARACTER_INFO_RAID_CART","ปืนใหญ่บนรถเข็นอีกกระบอกเหรอ!? มันอาจจะไม่น่าตื่นเต้นนัก แต่ก็มาพร้อมกับขนาดที่ใหญ่ขึ้น เพิ่มเติมด้วยพลังการยิง แถมด้วยคนเถื่อนจอมเกเร!"
"TID_CHARACTER_INFO_SUPER_WIZARDS","ท่านรู้ไหมว่ากลุ่มซูเปอร์พ่อมดนั้นถูกเรียกว่า \qอีโก้สูง\q? ถึงจะเก่งในการระเบิดสิ่งก่อสร้างที่อยู่ติดๆ กัน แต่พวกเขาไม่ได้แกร่งเท่าที่ตัวเองคิด!"
"TID_CHARACTER_INFO_SUPER_BARBARIANS","หากต้องการปะทะแบบเร่งด่วน ท่านสามารถพึ่งแก๊งซูเปอร์คนเถื่อนได้เสมอ พวกเขาเก่งที่สุดหลังถูกปล่อยใหม่ๆ แต่ก็ยังต่อสู้ได้ดีแม้จะใจเย็นลงแล้ว"
"TID_CHARACTER_INFO_SUPER_GIANTS","คู่หูซูเปอร์ยักษ์มีความสามารถหลากหลาย ทั้งตัวใหญ่ ต่อยการป้องกันได้หนัก แต่พวกเขายังมีความสามารถในการพังกำแพงเมื่อจำเป็นอีกด้วย!"
"TID_CHARACTER_INFO_ROCKET_BALLOONS","เมื่อสภาพภูมิประเทศไม่เป็นใจแก่ท่าน ฝูงบอลลูนจรวดสามารถจัดการแทนให้ได้... หากบูสเตอร์ไม่หมดก่อนนะ"
"TID_CHARACTER_INFO_SKELETON_BARRELS","ใครเรียกหาพาเหรดถังหรือเปล่านะ? นี่คือปาร์ตี้โครงกระดูกลอยฟ้าจนกระทั่งบอลลูนระเบิด... ก็จะกลายเป็นปาร์ตี้โครงกระดูกบนพื้นแทน!"
"TID_CHARACTER_INFO_HOG_RAIDERS","การคืนสู่เหย้าของนักขี่หมูป่าและเครื่องร่อนหมูป่า นี่คือปาร์ตี้หมูป่านักปล้น!"
"TID_CHARACTER_INFO_MINION_HORDE","นักโจมตีบินได้ไร้เกราะที่รวดเร็วหกตัว สามตัวคือฝูง หกตัวคือโขยง!"
"TID_CAPITAL_JUMP_INFO","มีกำแพงและคูน้ำขวางทางของท่านใช่ไหม? ร่ายอาคมนี้เหนือสิ่งกีดขวางพวกนี้เพื่อสร้างเส้นทางข้ามผ่าน กองกำลังของท่านจะกระโดดข้ามราวกับไม่มีอุปสรรคใดอยู่ตรงหน้า!"
"TID_CAPITAL_FROST_INFO","ความใจเย็นเป็นสิ่งสำคัญระหว่างการรบอันดุเดือด!\n\nใช้อาคมน้ำแข็งเพื่อทำให้การป้องกันและกองกำลังตั้งรับช้าลง หรือสร้างสะพานน้ำแข็งเพื่อข้ามน้ำ"
"TID_CAPITAL_SPELL_DURATION","ระยะเวลา:"
"TID_CAPITAL_SPELL_DURATION_ATTACKS","โจมตี <num> ครั้ง"
"TID_CAPITAL_RAID_RECENT_PROGRESS","ความคืบหน้าล่าสุด:"
"TID_NEXT_RAID","ปล้นสะดมครั้งต่อไป"
"TID_CONGRATULATIONS","ขอแสดงความยินดี"
"TID_LOOT_SHORT","ของปล้น:"
"TID_RAID_NUMBER","ปล้นสะดม <number>"
"TID_ACHIEVEMENT_DONATE_CAPITAL_TITLE","เพื่อนร่วมแคลนที่ทรงคุณค่าที่สุด"
"TID_ACHIEVEMENT_DONATE_CAPITAL","สนับสนุนทองคำเมืองหลวง <number> เหรียญสำหรับการอัปเกรดในเมืองหลวงแคลน"
"TID_ACHIEVEMENT_DONATE_CAPITAL_COMPLETED","ทองคำเมืองหลวงที่สนับสนุนทั้งหมด: <value>"
"TID_ACHIEVEMENT_LOOT_CAPITAL_TITLE","ทุนนิยมหัวรุนแรง"
"TID_ACHIEVEMENT_LOOT_CAPITAL","ปล้นทองคำเมืองหลวง <number> เหรียญระหว่างการโจมตีปล้นสะดม"
"TID_ACHIEVEMENT_LOOT_CAPITAL_COMPLETED","ทองคำเมืองหลวงที่ปล้นทั้งหมด: <value>"
"TID_ACHIEVEMENTS_VILLAGE3","เมืองหลวงแคลน"
"TID_BATTLEPASS_TASK_DO_RAID_ATTACKS","สุดยอดการปล้นสะดม"
"TID_BATTLEPASS_TASK_INFO_DO_RAID_ATTACKS","ทำการโจมตีปล้นสะดม <num> ครั้ง"
"TID_RUIN_DESC","กลุ่มสิ่งก่อสร้างที่ถูกทิ้งร้างมานานรอให้ท่านสร้างเป็นสิ่งใหม่\n\nสามารถสร้างใหม่จาก<building>เลเวล <level>"
"TID_CAPITAL_TUTORIAL_1","ท่านหัวหน้า มีคนรอคุยกับท่านอยู่ เขาค่อนข้าง... หยาบคายเสียด้วย"
"TID_CAPITAL_TUTORIAL_2","ทำไมทุกอย่างที่นี่ดูเล็กจัง? นี่คือหมู่บ้านสำหรับมดหรือเปล่า?"
"TID_CAPITAL_TUTORIAL_3","โอ้ ในที่สุด มาให้ไวเลย มีเรื่องมากมายที่ต้องทำในเวลาน้อยนิด รีบเลย"
"TID_CAPITAL_TUTORIAL_4","นี่คือสิ่งก่อสร้างที่มีขนาดที่ \qถูกต้อง\q จงดู ภูเขาลูกนี้คือเมืองหลวงของแคลนท่าน!"
"TID_CAPITAL_TUTORIAL_5","แคลนที่ยอดเยี่ยมทั้งหมดต่างช่วยกันสร้างและต่อสู้ร่วมกัน นี่คือคำใบ้จากชายชราผู้ปราดเปรื่อง"
"TID_CAPITAL_TUTORIAL_6","เริ่มจากด้านบนเลยดีไหม?"
"TID_CAPITAL_TUTORIAL_7","ยอดเมืองหลวงมีทุกสิ่งที่ท่านต้องการ น้ำพุร้อน กระท่อมแสนสะดวกสบาย และศาลาว่าการเมืองหลวง"
"TID_CAPITAL_TUTORIAL_8","ยิ่งท่านสร้างศาลาว่าการเมืองหลวงให้แข็งแกร่งมากเท่าใด ท่านก็จะปลดล็อคเขตให้ท่านสร้างได้มากขึ้นเท่านั้น"
"TID_CAPITAL_PLAYGROUND","สนามฝึกซ้อมเมืองหลวง"
"TID_CAPITAL_PLAYGROUND_INTRO","เพื่อนร่วมแคลนของท่านได้โจมตีเขตนี้ไปแล้ว มาสานต่อการโจมตีของเขากัน!"
"TID_CAPITAL_PLAYGROUND_INTRO_2","พวกเขาสร้างความเสียหายและทำลายสิ่งก่อสร้างไปบางส่วน รวมถึงได้ทิ้ง<cffe346>อาคมเยียวยา</c>ไว้ให้"
